	IL17DTT201	IL17DTT28	IL17DTT188	IL17DTT218	IL17DTT85	IL17DTT52	IL17DTT132	IL17DTT104	IL17DTT90	IL17DTT143	IL17DTT26	IL17DTT142	IL17DTT27	IL17DTT144	IL17DTT219	IL17DTT29	IL17DTT129	IL17DTT199	IL17DTT202	IL17DTT200	IL17DTT116	IL17DTT25	IL17DTT203	IL17DTT130	IL17DTT86	IL17DTT141	IL17DTT53	IL17DTT117	IL17DTT115	IL17DTT89	IL17DTT220	IL17DTT105	IL17DTT222	IL17DTT221	IL17DTT49	IL17DTT51	IL17DTT131	IL17DTT139	IL17DTT88	IL17DTT189	IL17DTT87	IL17DTT120	IL17DTT140	IL17DTT119	IL17DTT30	IL17DTT128	IL17DTT217	IL17DTT127	IL17DTT118	IL17DTT50	IL17DTT106	IL17DTT103	TKODTT130	TKODTT152	TKODTT21	TKODTT142	TKODTT112	TKODTT141	TKODTT155	TKODTT19	TKODTT46	TKODTT126	TKODTT124	TKODTT123	TKODTT69	TKODTT107	TKODTT36	TKODTT16	TKODTT93	TKODTT127	TKODTT76	TKODTT34	TKODTT113	TKODTT43	TKODTT24	TKODTT129	TKODTT17	TKODTT111	TKODTT77	TKODTT88	TKODTT47	TKODTT110	TKODTT18	TKODTT156	TKODTT125	TKODTT35	TKODTT131	TKODTT139	TKODTT2	TKODTT103	TKODTT70	TKODTT87	TKODTT109	TKODTT58	TKODTT60	TKODTT108	TKODTT104	TKODTT57	TKODTT92	TKODTT44	TKODTT153	TKODTT55	TKODTT90	TKODTT78	TKODTT3	TKODTT91	TKODTT73	TKODTT143	TKODTT59	TKODTT23	TKODTT72	TKODTT154	TKODTT105	TKODTT22	TKODTT94	TKODTT128	TKODTT5	TKODTT151	TKODTT89	TKODTT48	TKODTT45	TKODTT75	TKODTT106	TKODTT144	TKODTT6	TKODTT132	TKODTT32	TKODTT56	TKODTT31	TKODTT71	TKODTT1	TKODTT74	TKODTT20	TKODTT33	TKODTT95	TKODTT140	TKODTT4
TKODTT16	3.6051936236566866	3.579763721471175	3.596322297772031	3.2465788121382113	2.286674557282263	1.1121862059641525	1.2517012708420021	3.147739857026837	2.9350964680734566	3.1185412816354203	3.1615956056544925	2.9633912373466305	2.9244203170582965	2.7343926674410044	3.457794847088619	3.2641743943641726	1.2126846093216326	3.5243019384615955	3.268982265853427	3.654570284588646	3.2904888512986337	1.7485846313869393	3.336434937924295	3.001739287443856	3.3116751516950926	2.8785045269990452	2.5198332797631675	3.104245049982495	2.0201197659086927	1.6451229019954425	0.6612927595912876	2.953308504207538	0.927151009661289	0.7842320772956712	2.2481256992403607	2.806800810295654	1.390758183927374	2.5809585934612316	1.621930681169105	3.407492737593077	2.989521009511033	1.5455480674336584	2.857892113041343	1.224002038290814	2.1807036125126826	3.8494312317157875	1.9132039002026948	2.024222278282838	0.5788162787170027	2.9003533474161114	1.6202318071026438	2.2119131483288776	2.384692905675875	3.185953552126811	2.5525459056611925	0.8176178942020027	2.3284390851704555	2.483652695463835	1.1947504815284984	2.4246184197357263	2.8911707959266186	1.2845887865245953	2.8339705341816592	2.3031674230837713	3.1574120714315272	2.8997840672354367	1.9594768126557993	0.0	2.6055391447475036	1.5057772686624407	1.9681742919359673	3.486539129849326	2.5410777380718024	1.827412108633252	0.8786780214557048	2.4120494570077513	1.118273450787475	1.9010376495903456	1.8920044815320658	3.652966156379194	3.0102813914872213	2.0984485271885607	1.3319107313535947	1.8447942201988035	1.5284987407674586	2.7888275392822823	2.1924217407310365	1.6049558055371946	1.4769358341054815	1.8759274689782206	2.477499982134186	3.1270335156654645	1.4522755701918346	0.2945682528061217	0.9206866734564881	2.823716947218668	2.9145226762078456	2.767169516292568	2.7431058336754317	3.337052896726813	2.885214762194793	2.978613543197456	2.2469086943589307	1.3525103771183855	2.11913143313027	2.068827070481675	2.073548506908314	1.0530562744912397	0.6977724168010833	0.2909814571855373	2.6845539915960983	1.888721425012972	2.5215515240825788	0.47078883660379434	1.646468541326797	3.073049096948057	1.4464245756832737	1.8264829647744307	2.4644205946264717	3.0495952690992754	3.3258326254247605	2.3836371646659695	3.4168303460965626	1.6977042358966128	1.6955420268435692	1.7018393755072891	3.3425327338374813	2.737646901120966	2.5145672521216067	2.6989493925674957	2.14261614947099	2.7053086841506335	3.117672951758286	3.165048402852436	1.5831661725259998	2.30756981273073	0.36384775982168954
TKODTT93	1.1837938302937405	3.105986254767906	1.0889097036934774	0.6637886957459228	0.7820541769552328	2.4586482448391545	1.5248844585908723	0.6244119337089166	0.5014772545403808	2.161083007882847	0.6670121938694679	2.6934937488026836	0.44002327701436683	1.6303481124194452	0.9849666586246513	2.475438363240298	1.4419381721420117	1.0448632793679196	2.5237884388816427	1.1500377611208081	0.7256791772717573	1.3120577605608807	2.6492932378172194	0.6076255115305119	0.7410803295073175	0.3560502856469681	1.621104102262182	0.5495153055211934	0.6339705565115686	1.1296544864737788	2.3099810676518513	0.49137192931957724	1.8012015754779778	1.8798385022882989	0.7217132626132715	0.25213051352746935	1.2482951920208714	0.3208995325393949	1.8574619895296876	0.8301641743847563	0.46673986225674613	1.5054277450599614	0.552342433325022	1.914828858359724	1.6160369375219807	1.4482853103056732	0.8139693063453967	0.8917893678731444	2.2097497750603723	0.5092767388365251	1.8234902372860868	0.6536970402132103	1.5816923771525624	0.6224710409852426	0.4506473293104715	2.581713412034562	2.358252876565637	0.24356996331980335	2.592526225354026	0.448906419123933	2.5400077309763653	1.8573105020237577	3.069600227377479	0.5047770391573514	1.1914214770465392	2.5446696513455964	1.6667490590387473	2.6055391447475036	0.0	1.9099083457265404	2.5615485004752796	2.2062919917578796	3.24266522311693	1.5543098392450245	2.8850877277831284	0.37670168412048294	1.5380912648197527	0.9584711510057737	2.0887384334366246	2.511014424739654	2.554722443751717	0.9115641544207921	1.3829986631024727	1.103481181710042	1.935611067303464	2.014208458389136	1.8564835728546216	1.878257871479245	1.5079119754392578	0.7597376658971403	3.036015680410641	0.9244077765734118	1.6028113168105595	2.544901745634227	2.4336886421566066	1.5120421754105295	0.5599306251575703	0.34752026420037324	0.2994835417041735	0.7563144420903121	0.32895118770343096	1.020197175059359	2.112365921317725	1.785662036370861	0.7019887874856211	0.6447046202790192	1.2153723443773223	2.7269212582958646	2.78945022268243	2.622574109398246	2.111054202771221	1.730903170250454	0.34751315104568775	2.819233568501246	2.9621046402772055	0.4958618505978366	2.6932035981639117	1.5483434426999516	2.5089165254139334	1.3566821822620567	0.872349533831845	0.5552959650779905	2.6724380337045175	1.0663764853569495	0.9767566467821306	1.0979113358972103	1.0083930631571885	0.33757725220490925	0.18257371625724242	3.2368767909716305	0.5557582502050799	0.24428234835924964	0.6410900227064422	1.212050026167288	1.9475639770295483	0.38181239300558817	2.888652025834516
TKODTT127	3.0703986953467544	4.150692141388314	2.9321388875357437	2.4922433011314817	1.2399542621652646	2.152386752937761	0.6587808205090275	2.2261603424423813	2.376363129704706	3.3657129202938973	2.4604391224877875	3.549504246185305	2.2298433266217357	2.7920905852203504	2.8798218641273783	3.645266535017505	1.3515604129913754	2.9315521215755105	3.695498863644688	3.029306066822244	2.5231267945463833	0.6394887717149716	3.7687598439913206	2.471983425099873	2.4956777838089907	2.106379680653534	2.6813754472816025	2.3310354640913036	1.4881569498419225	1.3716504396988256	1.6775629928676574	2.0303236738997907	1.4452700071940876	1.2267446444674812	1.2471292702111598	2.003926745409855	0.9454397204626681	1.7094306152740177	2.223129193008594	2.6590228925186343	2.3007790670182793	0.5199603752169129	1.8701810722008265	0.4411915350703157	2.318267984330917	3.3219464250106547	1.2343580079033394	1.7125088452399886	1.0236094570495675	1.9584834832309779	2.141714089927312	1.3005210921453574	2.6515699085809006	2.4989443836597247	2.121373933015091	0.9570091252596269	3.025737442314524	1.8265799380752266	2.257724668152804	2.0101380514168343	3.481009675796456	1.8933242074316936	3.651220692119269	1.425733225968609	2.9236604282531204	3.4299957413080353	2.2055251802446016	1.5057772686624407	1.9099083457265404	0.0	2.850352900158387	3.6845003651607957	3.471086440210739	0.4542763056059337	1.20549083436153	1.6003862001169653	1.0041612857216637	0.9576842296179731	2.558514644375116	3.938492829855576	3.5593773865862306	1.047308781924472	0.7841693331917324	1.7468681083918542	2.1735568854817138	3.144985372155298	2.6359306377953975	0.12348015222220309	0.5708161256189681	1.4549628315954917	3.365918488541111	2.746347507919801	0.34428803170277944	1.266531260369673	0.7480788178661851	2.91329920985517	2.418430105838819	2.1858613982890445	1.8792566649555826	2.632914114783291	2.226787778315249	2.7074807383809594	2.8060935645988687	1.8437579251281677	1.2131738137183066	1.270863713723987	0.8320662117947412	0.9523108922448371	1.2097783232554533	1.3282639768635869	3.0969734098596913	2.249902059635046	2.0210648879515887	1.8655142041778456	2.790370029630134	2.3617418346480883	2.5129015507369346	0.5069249579800986	3.184027310776824	2.944711981824317	2.7672932075559404	1.431259751891483	3.871198976759141	0.9838697275455496	1.35745285924867	1.5970383504556966	2.878167100993616	2.1292022241836848	1.7462424927807247	3.5929987777586585	1.4631325212962318	1.8711462069105025	2.54065217241095	2.9211804175421388	2.054220067082121	1.565781389913009	1.7665615346308214
TKODTT76	2.9396464329754606	1.6614590790024784	3.0769201336800625	2.9755925588760483	2.760703984389639	0.8907775659711765	2.2232077891186943	3.1388537298377672	2.5432072840643505	1.5376181600154148	2.8172850852669478	1.0733622982755493	2.669767989582883	1.5323314227723572	2.9011572196726028	1.5224627619948974	1.6336292863044712	2.957234753211116	1.513833184073855	3.0904418752095126	3.00664997233478	2.6012937189683374	1.5293727222942328	2.538898933400043	3.0867789280602977	2.7506412852645523	1.296266996359118	2.8906045743314994	2.1058400584765113	1.7795330466049992	1.3708949230536562	3.0100154729287465	1.4279031109941056	1.6517477947915562	2.7352245564459454	2.779050864795936	2.073506703681416	2.7564273599282534	0.7766154862852838	3.0742009762469453	2.7124222472465696	2.5059905941232548	3.0270044684557194	2.4890983870597574	1.2531185073444175	3.0952922385478256	2.2237586278900277	1.8122333730087783	2.048154393851383	2.9848126328971336	0.799182063682758	2.5773022396826692	1.239995992176068	2.8570455940048607	2.2051463563438403	2.574140042205178	0.58436808273898	2.407639954966037	0.8947744993629728	2.155333009410308	1.0761173612250832	0.9676388778372064	0.8756324107670043	2.6094688717078394	2.2680213047047486	1.0647525141643184	1.0893539997246118	1.9681742919359673	2.5615485004752796	2.850352900158387	0.0	2.0236921959575094	0.8618139753713253	2.9268126186177064	2.7795397163784523	2.5547499458906366	2.0284047748040126	2.5131109768447923	0.4887617885541729	2.062986988633067	1.19935251698459	2.6834623657559713	2.2391457623324285	1.5520846100286358	0.7196588433757767	1.2557241711952354	0.8231078268043948	2.8958681401556237	2.41433915729926	1.9806091796433833	0.6515538610195538	2.4405966308858926	2.5956914820762442	2.204881771465788	2.669215404168216	1.6788044822949817	2.4707816444638846	2.467746586210251	2.82747008854728	2.9974707670503067	2.648316628823024	2.1727332231360776	0.6311006130771912	1.0326712059080443	2.5664971394522573	2.4364772660591227	2.8611984912964967	2.8683721717191806	2.5765524833665876	2.1683402074224616	1.0559454586518395	0.9170495715681329	2.259378726326573	1.7233317202739047	0.6990772358021416	2.81560510686021	0.665566036185726	2.942804205262054	0.6035974642415404	2.002064162426043	2.78884661530382	2.7312635164557815	1.6457415084991647	2.232847262209799	1.8626077032636603	1.5945663581903184	2.672304841094162	2.468776344304963	2.5890464792253174	0.8867989669769298	2.290535094749966	2.76437134738038	2.6875691146316134	2.2494647636175027	0.9667190715734935	2.4381245434733896	1.968418958346756
TKODTT34	1.7131923110243148	1.304075434839812	2.015920856048787	2.193007182359194	2.882051203766697	2.673421583357327	3.0627495458526917	2.560994177710099	1.8328621206943447	0.9116811648633224	2.090804790413146	1.3715309657377919	2.106040390937252	1.2698865527080114	1.8032974572842113	0.847073824002296	2.4759766085657886	1.8391574362559386	0.7598758721304137	1.928635275767225	2.2223414731499997	3.167229823056689	1.0015350698098906	1.7555744958043085	2.3309743427988576	2.2635699407134218	1.2523329084516979	2.238863985878289	2.2753036023501867	2.38467339911664	2.943552630461289	2.562155548947624	2.625799050220625	2.877209015386835	2.8305485506542833	2.3404082951766205	2.74845841003112	2.5256844020490705	1.889171727277637	2.1848919243254086	2.0783808547833598	3.2367911500736093	2.6979601687993644	3.4844568978584505	1.7840912444668238	1.7428602791255916	2.549989781037856	2.0699755062238583	3.3673359000420606	2.6006049078666824	1.9682484904122521	2.69305857400559	1.112155190072219	2.050928058972208	1.7751899133941775	3.9106008193150665	1.4657271760848873	2.1785176774945647	2.754608828310891	1.8370470364120688	1.0874893054798396	2.2523378427960865	1.8713906873104575	2.6102309858550656	1.0996733230292883	1.3018933234082917	1.874571516621482	3.486539129849326	2.2062919917578796	3.6845003651607957	2.0236921959575094	0.0	2.45854524308552	3.4955929401686934	4.181895410278124	2.4611549580287995	2.857880570042809	2.87404337539751	1.7364865708291644	0.3121872611163818	0.9999908026038224	2.9402817763782565	2.9454538117258693	2.007541268679288	2.0276074931139654	0.7945721066434048	1.3854027916090177	3.693085113974213	3.181253203099011	2.253207100893883	2.2036957247373206	1.4170339297589432	3.3449058146230186	3.614649524393173	3.8736372394498866	0.7731094273808705	1.7220633150224127	1.9299284856659165	2.4733788312295717	2.0900889615150517	2.0440635660805646	1.2642196582476612	1.4594614622983484	2.2546406492324977	2.7260829372857103	2.597613613633838	3.2397888366929917	4.161348189684255	4.010859342844299	3.6545233474166725	1.0665489847990848	1.813236203154602	1.9028109197113636	3.4504581298830774	2.7205734227940876	2.1129689705374397	2.6223722446279782	3.487964869929019	1.4827776993486643	0.9176799768914772	1.7628477942084904	2.706971739832177	0.7425040708088958	2.754081328690762	2.342578357086489	2.1230974486724685	1.5530196672015186	1.9919311024057256	2.358225903427184	2.289516981376323	2.394148333415454	2.42188365468207	1.8304139281171412	1.133051671033682	2.259924005587579	2.3931888187318524	3.648315037096747
TKODTT113	3.4858142585817835	1.6184471607752027	3.61754836897782	3.58178864472611	3.4110793080164843	1.4505673920827218	2.8754646906401886	3.770279068261344	3.1745221024174364	1.8001016894720536	3.3924523194654843	1.1374498569763327	3.2745107186493416	1.9312512600352667	3.478872187142663	1.7266622275765102	2.391752927351928	3.5211710388346766	1.7670050963835107	3.64311777710921	3.595693820679356	3.234086950293215	1.6427802197807415	3.1559254740379363	3.6797075616539514	3.3728244471125093	1.7854910118886038	3.4946868733339067	2.7835831462919605	2.4169873994668385	1.9485113925562083	3.650514904261799	2.1312542608185088	2.3007907080672947	3.4195730941319313	3.433388838153626	2.77888728759339	3.435957835706705	1.5962804956454288	3.6631433644941542	3.3225622973112814	3.1172622872384586	3.6689731700781536	3.065795589715345	1.705678806406841	3.5964755400889996	2.875738890844327	2.432702254742569	2.621268210843868	3.6154392060775953	1.5171475730086788	3.234299250748878	1.9287122050061702	3.4705523838459738	2.8815556478682365	3.0956289768681007	1.2268863832143797	3.0605969704303164	1.3493613116171923	2.8571960846069233	1.4194349198865128	1.6985960757585352	0.6903422676846918	3.2887908406571675	2.840104802733677	1.199914674549617	1.6116916458734973	2.5410777380718024	3.24266522311693	3.471086440210739	0.8618139753713253	2.45854524308552	0.0	3.5853472255895698	3.2924529424265065	3.208857614063071	2.7729315960691823	3.184104565988833	1.2919027165751262	2.4170469540513224	1.4967567147663563	3.3411135956986686	2.954246470410173	2.2022542380238277	1.4961484350571574	1.753594314272957	1.4878864270499272	3.505248002891709	3.024080787791666	2.6822862575052624	0.2724368282800921	3.04098271108187	3.2507847069896725	2.7946511192101187	3.253313621201566	2.280493820640073	3.1139323585495267	3.1078727674205924	3.492883932287458	3.6131337139984656	3.295716743815243	2.745960209394578	1.241498598825489	1.706658289652219	3.2504128505187264	3.12680641264935	3.4961958688184835	3.3954680568280318	3.085897318846186	2.706018990407108	1.4772544522962536	1.5209029985417548	2.9276336661693616	2.183222740145929	0.9492400165009636	3.4401293302646536	1.0999578687085365	3.6234758594513843	1.1017162431806635	2.537971455194758	3.380548704311165	3.4051914349253627	1.8882618849671224	2.880467040389772	2.5438297751819263	2.2814753822300085	3.2441011568887923	3.0975470179094615	3.2662370655588253	0.24286664615963607	2.9490201498014263	3.4283067960059683	3.3105516819307628	2.7869356360763042	1.4790696253975126	3.1058779204955727	2.4341194118136658
TKODTT43	2.721595004727424	4.087843611529707	2.566385480546591	2.1099428927829704	0.8553861668832419	2.332764402227165	0.7295031689555281	1.8142487957870814	2.0403575164626546	3.2427991707445902	2.1033574529917205	3.518900416647394	1.879552129023689	2.6540744471196667	2.5232012337784178	3.5399909344572196	1.3542866715817257	2.5729577761867217	3.590640478985724	2.6624422071325227	2.142629081232507	0.4201783269010638	3.678987402742235	2.1411367656603244	2.1055979160406895	1.738505562838097	2.5662966825895315	1.9549707886929384	1.2461951021569702	1.2838919261528376	1.9040178434166686	1.6238907565689291	1.5611905664053731	1.4019829334200635	0.8511396527229663	1.6217068599830378	0.8745948579781252	1.3183001540365538	2.2378980011824683	2.2750917744642036	1.944321279018277	0.5089857634462075	1.457967535134533	0.7609785273000151	2.2577129364868904	2.9741247969348956	1.0017169207042307	1.5447347159432252	1.3427732580959075	1.5566498315289363	2.166496867553971	0.9524008773969773	2.5293391461726884	2.1286030851442552	1.8302295630530274	1.3888431573518505	3.017937039208628	1.5035507287992014	2.4528872381510696	1.7272960870078997	3.425893660945509	1.963370231081443	3.6888219102857396	1.0584429169026908	2.649433018081456	3.388635292856854	2.178902350702812	1.827412108633252	1.5543098392450245	0.4542763056059337	2.9268126186177064	3.4955929401686934	3.5853472255895698	0.0	1.6429340780410289	1.2514008169348079	1.0376732292703366	0.6492628049523002	2.57523826758923	3.7683162478787753	3.49163945179503	0.6804948404254823	0.7402319019926336	1.6372475247613867	2.2190218755514284	3.033473830555629	2.585254218334569	0.4079654505764284	0.5938935358565594	1.2507207447698696	3.453950587172326	2.4392969962007727	0.38828720486958124	1.6136136304562423	1.1709454145026503	2.724960368096222	2.0925294757995423	1.85599425287887	1.4848152700983934	2.250847641218187	1.8696399785111582	2.4404667957741624	2.7854688878199343	1.9047503661071536	0.8593206299859508	0.9492712381755385	0.45363598874476235	1.4011527821087781	1.6353058807203056	1.694681266729294	3.0200631384958614	2.2348464629553764	1.721031389409688	2.182875299184872	2.972304015356061	1.990284104862162	2.684619540017376	0.1384321754761757	3.1822484760895784	2.712207077714061	2.417382339067881	1.0410167367218353	3.762422757055964	0.8145834454418147	1.220207977263843	1.4963299214697692	2.549128365054644	1.8010616396017143	1.3842444547805899	3.6814926695449413	1.178878960321659	1.4857625760895667	2.191039131113567	2.6531603720158543	2.1230566469785943	1.237181385034446	2.116039692109057
TKODTT24	3.9966225307521825	4.354688718391487	3.9184644788752028	3.515590383698662	2.3481563502273888	1.9039621161971216	1.3714506789856777	3.3195221490986775	3.296785020488204	3.7878788765062086	3.4512975341616006	3.7210710628138632	3.2114742834695504	3.3156784638868158	3.8253997318661783	3.987672590722663	1.7400197577313004	3.8851099603541184	4.016006028029787	4.001392647146494	3.5515809048359768	1.7165874377421613	4.070494513518482	3.3794289294308277	3.5464859458593145	3.124386051468268	3.142817494879127	3.3568738647491574	2.337300349586269	2.017421895435533	1.4100447465063968	3.1186868617692167	1.5625804652218955	1.3142514634845361	2.3379993818301235	3.0364895824336813	1.657645628332436	2.7634212193975927	2.377409105368247	3.683371367009142	3.283914720774312	1.4981045958329717	2.9808651635358165	1.0708720461364403	2.741087393917466	4.247301610952086	2.138182255921408	2.426198349323248	0.8365210641405368	3.0512974326403786	2.324832956236726	2.3471955088195653	3.0712169848095625	3.490122557693518	2.9603415706911553	0.3546269313263958	3.133548672495497	2.7729320223003513	1.961542038835736	2.8343380521509105	3.6788253526786745	2.0009609035934774	3.6312456074902513	2.467163647552853	3.676537787908075	3.641318978642323	2.5535196116371686	0.8786780214557048	2.8850877277831284	1.20549083436153	2.7795397163784523	4.181895410278124	3.2924529424265065	1.6429340780410289	0.0	2.615541450777276	1.4664204314847216	1.9936043964051264	2.6698616210455346	4.37892006761002	3.7879689439559643	2.146099656137252	1.5187584762805129	2.328701165911867	2.2789640768700927	3.5106594633889836	2.9148549797365213	1.2985128822165581	1.4713107338082945	2.2354123324698936	3.251804565143634	3.580637031836085	1.3631538485516217	0.6439460137756035	0.4802175878715816	3.4629280327999705	3.307267584416953	3.1100925953310936	2.936574355380224	3.637401463520926	3.195257040262429	3.471773179747506	2.998211478999147	2.0132304005434243	2.254453978358231	2.2589187300154316	1.9956711364010384	0.30035791622853514	0.20679109060460066	0.6204972236288847	3.405859543972311	2.5383264405824133	2.893444878472389	1.1920952793680324	2.44068407991533	3.3609248623273715	2.235883447500268	1.6578941976975554	3.2709418784147606	3.614626211988367	3.6999771756403796	2.509588853481103	4.179853062436492	1.8719449430607882	2.064571942003162	2.1773283019219987	3.7621555916640266	3.0634790919488086	2.7505834548360535	3.4666578178405456	2.3943910796544974	2.913845623713463	3.4772515078114603	3.6755714967547624	2.204414225068969	2.543290821466579	0.9693598293885178
TKODTT129	1.477509071839407	3.2442744638519336	1.3343734942258416	0.9058720947455587	0.44416706483441826	2.3427371049752503	1.251712450363271	0.7481672512060921	0.8089305537458663	2.2919073499893003	0.8659989444895398	2.777142943840515	0.6321463910545585	1.707106009842669	1.285678030784398	2.6242934385958243	1.323225237414196	1.3334649390224433	2.689975331287105	1.4294674544674706	0.9388263449448424	0.9785237095171597	2.7870393550418417	0.9063817768915088	0.9313878192196967	0.5127624542002636	1.6961996776631771	0.7439559972377227	0.4718913896144817	0.9275009268699707	2.1417505015326537	0.5559826702102363	1.6536669998428308	1.6835653331882088	0.44596457731348926	0.43952385556946555	1.0294181049581275	0.27441302324587163	1.8532005552248023	1.0730839460464319	0.7005224805933076	1.17726044684542	0.49523097891788104	1.602220591022668	1.5690842313332867	1.726618349439764	0.5255245490580098	0.7782022139621156	1.9636528161917521	0.4996290716574654	1.7759687917750755	0.30431472176004426	1.7238582074741875	0.9037211803631869	0.699653673039816	2.300742458430825	2.4353404898305895	0.2875664290936744	2.468330213919812	0.6676496720014509	2.6703550455950698	1.7710780663604353	3.115914719664789	0.223276052359488	1.4760833520988885	2.627093999566899	1.6046734256923032	2.4120494570077513	0.37670168412048294	1.6003862001169653	2.5547499458906366	2.4611549580287995	3.208857614063071	1.2514008169348079	2.615541450777276	0.0	1.3715647079115372	0.6476637978076542	2.106377485751561	2.7564067621686754	2.6944674135331383	0.5778252269855271	1.1627108046446413	1.0164302086754307	1.8955586906553838	2.168851931942315	1.9180812236740357	1.5563028073382177	1.1865114584337038	0.6315676606988925	3.0242703301661504	1.230526621782107	1.309844518374962	2.3302324418140246	2.1612967853994016	1.732369626911847	0.8831679591241179	0.6247969023974299	0.37711687592393384	1.0483334777913462	0.6448296994854213	1.2674007762359087	2.1620100219334155	1.678490435250462	0.4097826047382645	0.38049234626668604	0.875231072080889	2.438166290651717	2.5265726998380296	2.3938278155269717	2.215465346154663	1.6927821871678268	0.5642502744176152	2.6324257383382537	2.8812523839633712	0.7681490488102618	2.600477385797847	1.2689952405634441	2.5842779263482867	1.591511832889693	1.1795675344335064	0.28237587368933903	2.8568233539198626	0.7669060039502615	0.8004416239116374	0.9924294070758204	1.3110379818812132	0.5592888325272277	0.21203725150497435	3.229851569735735	0.298394974591705	0.33576602373020886	0.9611787669211055	1.4687183740571597	1.827237920075483	0.13125892727115573	2.685608963082898
TKODTT17	2.618316070381277	3.327042013307217	2.5880625005765814	2.197893313089658	1.2746125732187548	1.4556634432282811	0.5046374537097928	2.0741610882992028	1.9211055434931714	2.6328802071358726	2.150273040231358	2.7533936214359174	1.9062427287056096	2.148577271166885	2.4484893624967103	2.8517856882081603	0.43296866691803626	2.517335243893668	2.862492242238259	2.6417190548053333	2.2509255666933945	0.9061326659549827	2.9772871583664093	2.0022012536067133	2.263352947064191	1.8377418532380738	1.9683106729360496	2.063723509591584	1.0287776117663137	0.8668802375485125	1.0792855997945272	1.8833357917397389	0.6583156817114667	0.6126191199339308	1.1920963976478571	1.7388126149474357	0.39256929690920994	1.499164570862133	1.3321839727582299	2.36347309239	1.9627228575205156	0.8370421004952933	1.7946928039199326	0.8763914743071369	1.715014988994753	2.879257346240508	0.9471374542752461	1.1967552306666367	0.8304890255555406	1.8427643361501096	1.3453871284298602	1.1867410197812691	1.791636670280058	2.144805618891436	1.561009640094122	1.222652315753241	2.132453853059811	1.458402908881454	1.608546746308503	1.4217787179666244	2.6056854386271273	1.0820570414811137	2.8448509550617875	1.239398854916229	2.2777836166661998	2.645689441991002	1.5561063725309456	1.118273450787475	1.5380912648197527	1.0041612857216637	2.0284047748040126	2.857880570042809	2.7729315960691823	1.0376732292703366	1.4664204314847216	1.3715647079115372	0.0	0.9012620761426922	1.6941739647548262	3.0928035374246763	2.695725789407274	1.1041581057765422	0.31963376812263317	1.1090308933517428	1.333473911304576	2.303732271140635	1.7988376322308866	1.0762403825081472	0.7836903582824585	0.8914865715841622	2.6210910177203086	2.176593732335365	0.7240164607109203	1.0339282087322785	1.0778115036505573	2.1136564259426507	1.9096239111815942	1.7507153151395924	1.6651562846838777	2.2842700316300166	1.8391893727848392	2.097681091427432	1.9746494107132537	1.1006450548770343	1.0665379316563548	1.0107249371730933	1.1752688958357147	1.3983265014069417	1.3555744836744301	1.1508847582621604	2.2902095773734317	1.5231653162594139	1.516629923067712	1.4420299561486576	2.0876334046416547	2.025839695717011	1.8111333869584063	1.0057136005659641	2.3083550514634217	2.2567162519894617	2.3186357588715563	1.3220996706564778	3.01515425342249	0.7790835575689643	0.7930696504379761	0.9193682291608477	2.3720947760257376	1.727410935272088	1.4452700958120837	2.8596933751433067	1.1368695398701094	1.6322195224371416	2.0954486218290462	2.302998381638196	1.4299131645092003	1.2655146246105407	1.4486536865749908
