	GnotoExpt-DTT535-S146	GnotobioticExp-FP-199-S63	GnotobioticExp-FP-193-S57	GnotoExpt-DTT541-S152	806rcbc421-S326	GnotoExpt-FP457-S678	GnotoExpt-DTT565-S177	GnotoExpt-DTT607-S342	806rcbc562-S467	806rcbc433-S338	GnotoExpt-FP475-S696	GnotobioticExp-DTT-193-S203	GnotobioticExp-FP-175-S37	GnotoExpt-DTT451-S599	GnotoExpt-FP469-S690	GnotoExpt-FP595-S291	GnotobioticExp-DTT-199-S209	GnotoExpt-FP565-S81	806rcbc396-S301	806rcbc550-S455	GnotoExpt-FP529-S44	806rcbc427-S332	GnotobioticExp-DTT-205-S215	GnotoExpt-DTT457-S605	806rcbc168-S265	806rcbc488-S393	806rcbc464-S369	806rcbc444-S445	GnotoExpt-DTT601-S336	GnotoExpt-DTT613-S348	806rcbc519-S424	GnotoExpt-DTT463-S611	GnotobioticExp-DTT-181-S191	806rcbc174-S271	GnotoExpt-FP451-S672	GnotobioticExp-FP-187-S50	806rcbc402-S307	806rcbc390-S295	GnotoExpt-DTT547-S158	GnotoExpt-FP559-S75	GnotoExpt-FP601-S297	806rcbc376-S510	GnotoExpt-DTT475-S623	GnotoExpt-FP541-S56	GnotoExpt-FP535-S50	GnotobioticExp-FP-205-S69	GnotoExpt-DTT385-S531	GnotoExpt-DTT469-S617	GnotoExpt-FP481-S702	GnotobioticExp-FP-181-S44	GnotoExpt-FP463-S684	GnotoExpt-FP547-S62	GnotoExpt-DTT391-S537	GnotoExpt-FP607-S303	GnotoExpt-FP613-S309	806rcbc494-S399	GnotoExpt-DTT481-S629	806rcbc470-S375	GnotoExpt-FP553-S68	GnotoExpt-DTT559-S171	806rcbc362-S497	806rcbc370-S503	806rcbc525-S430	806rcbc476-S381	GnotobioticExp-DTT-175-S185	806rcbc556-S461	GnotoExpt-DTT553-S164	GnotoExpt-DTT595-S330	806rcbc531-S436	GnotobioticExp-DTT-187-S197	GnotobioticExp-FP-319.fastq	GnotobioticExp-DTT-308.fastq	GnotobioticExp-FP-301.fastq	GnotobioticExp-DTT-362.fastq	GnotobioticExp-FP-313.fastq	GnotobioticExp-DTT-320.fastq	GnotobioticExp-FP-391.fastq	GnotobioticExp-FP-385.fastq	GnotobioticExp-FP-307.fastq	GnotobioticExp-FP-367.fastq	GnotobioticExp-DTT-368.fastq	GnotobioticExp-FP-373.fastq	GnotobioticExp-FP-361.fastq	GnotobioticExp-DTT-302.fastq	GnotobioticExp-FP-379.fastq	GnotobioticExp-DTT-314.fastq	GnotobioticExp-DTT-374.fastq	GnotobioticExp-DTT-380.fastq
GnotoExpt-DTT475-S623	1.930106792559377	2.2213374918995386	2.165456747636181	2.0951673910387356	2.746435886939498	3.240917186871111	3.241358205268879	1.413244641290767	1.5275183025641876	2.0218807419693237	3.1898808508561802	1.0858354154911392	3.5872886416970404	0.6132002783922312	2.951518198919565	3.8079128565308604	0.9685138337179984	3.183187635021258	2.819388733385258	2.2130096561096306	1.6395965012267413	1.9753642590283647	0.7663164745840989	0.6408101353732248	2.9117870388663842	1.986398895477107	3.4388679162743623	2.7111514643926857	2.1321829553438807	2.395671191407137	1.215792853721375	0.4385763787521313	2.3991022249991905	2.8321738971641754	3.6609906631852267	3.183195471201019	2.7415498109773395	2.7794723446692973	2.1543972591480656	3.2440569040918796	3.5493297347463924	1.8699933453564157	0.0	1.6276685375603068	2.08576381965238	1.830016757934912	1.3848184997049342	0.541172121752213	3.020826598769518	3.0840017847529966	3.640282227871467	1.8901837991381387	2.148190423107925	3.691217231296838	3.556019306729855	1.9845465435198075	0.1739573260220221	3.631302919152258	3.083792552895799	3.2046454247222744	2.8109241015868167	1.9637286493208683	1.896125993785919	3.5733007078862373	2.4555622469268266	1.339968039819761	2.167481553413097	1.6136745324143693	2.2219521501142596	1.8923449755617545	0.5449252550224646	2.2722099647811596	3.2225789207772886	1.8073412508153543	3.0335271545593026	0.34475391084373785	2.0878902809042055	1.5718969688343238	3.085933179883152	2.159279948485764	1.7176490291989515	2.5238641533694692	2.594876358498654	2.377370363283427	1.8024598980659785	2.5322595626395583	1.7886406719983212	0.9258823394977
GnotoExpt-FP541-S56	0.3410869323716017	1.3914789033680726	1.316486669422667	0.4766850370398371	3.5917154466635437	2.1410170772989616	2.9421667457877025	2.3645043962492673	2.5880806600050694	3.0316203308232144	2.860540639839811	1.29788034675746	2.819173229744847	1.705131937791506	2.586985997481688	4.168628914267754	1.4295597591587184	2.970037409003818	1.7661314529520873	3.3156858435422785	0.26353834317025526	2.787158395503065	1.8297186781228723	1.592499830035661	1.7758659756146142	1.6855567428693776	3.2003276359830855	2.0941233564562034	2.9230872385680167	3.368670108460091	1.5509524906972827	1.5207615934927976	1.2066331817099445	1.64652868341527	2.5545946613761097	2.1252225596422036	1.7649810525882939	1.796100479680685	0.5302428094568171	2.899338478313181	4.090515919293622	2.146315733047613	1.6276685375603068	0.0	0.4761279977136814	1.387621630679788	1.3981548019205017	1.712368833892878	2.745836866679257	2.4546824795682136	2.533605123271838	0.5586547929080696	1.2466338618612	4.066587279380778	3.9851627349551975	1.6000715550452966	1.5275162152590591	3.322381110766707	2.9093175840938423	2.714219810840052	2.609288678651306	2.228806955054255	1.3659782835509675	3.3410998178510187	1.2497107524557838	2.6210530974464548	2.7485317386441888	2.5340123856072854	1.407690490164916	1.493265315649151	1.5011813849881566	1.6596898046397246	2.482229646480378	1.9586287972838272	2.274240459352605	1.923869608800497	1.7288893702303734	1.6116445564475	2.388219383466989	1.939580292336967	2.130976896196727	2.3823417096259996	2.3261166450564583	1.7795545251107345	1.6912074478002748	1.7661265381043862	2.004197590461347	1.4793930703573543
GnotoExpt-FP535-S50	0.33895304221644723	1.4217284212372974	1.3557626706473822	0.1841039793849603	3.9577241550053186	1.974671241704947	3.032137790224504	2.7797219388445753	2.9881367008622255	3.4297857664731004	2.9457593143103447	1.6296852157473447	2.786740590673857	2.180720952118884	2.6754579385234587	4.412085660104185	1.7978265315375275	3.0765951852301936	1.6360763734508124	3.7157755560178463	0.5240220050064462	3.154394780676245	2.2284184512056786	2.065840440365809	1.6038985248936755	1.8273573948626538	3.3147852229932195	2.1238492956701767	3.272157739814634	3.7422706862548174	1.9087167709226713	1.9955491536113577	1.058910422506078	1.4689317193910127	2.377480897566618	1.99293500075322	1.6707157646365947	1.686417854193697	0.166240631938426	2.9786813688774125	4.377723820321314	2.4283798364485367	2.08576381965238	0.4761279977136814	0.0	1.5760830592489563	1.685464905040994	2.188461632801161	2.8496582725311	2.4813462760144533	2.3589853219314065	0.6154405816182537	1.278366660893149	4.318804265993217	4.250999869430031	1.740815699307325	1.9943732498751516	3.4116643962586513	3.028968854092711	2.759737474903629	2.7600054652723216	2.5074951666675767	1.5013240112455564	3.4605799000188164	1.1065844683919546	3.061819129880202	3.0874957800418046	2.928703137561119	1.4316020767468944	1.6980998607197737	1.9643049491782805	1.722333273031329	2.451460240586526	2.2026153866113543	2.2486601370268797	2.371737070034268	1.8664344224773008	1.8587938047130306	2.3776101577219695	2.113596255562351	2.42293123770926	2.5452267903023995	2.4569241470137406	1.8403009174151532	1.8998624699953652	1.768441006913277	2.267035378395992	1.8361757455963397
GnotobioticExp-FP-205-S69	1.601083557368646	0.5003333843615219	0.48058115414266206	1.4903394357040807	2.5763983507890935	1.4889312389769627	1.6211336073149674	1.6623483789345392	1.7925560035773715	2.1580033086470847	1.547453629745769	0.9432797177922803	1.855239656310272	1.9214639227691463	1.2732714873880968	2.892208907383408	0.9785836834913214	1.613362334423931	1.0995291638867797	2.4350423578504383	1.6215913943664144	1.789238563605373	1.4952711683457383	1.9521731956339787	1.233096161003717	0.5508041920406296	1.9266241250576381	0.8923423239470345	1.8494707110256519	2.365496905570691	0.7663104486599425	1.6966889339875042	0.9842752734665798	1.2016075184202146	1.9006237779576722	1.4272125702785303	0.9901768965370702	1.044181142613434	1.6688384286435842	1.5948589707971972	2.86571249794142	0.9152721835259245	1.830016757934912	1.387621630679788	1.5760830592489563	0.0	0.5786693261074713	1.901749777964487	1.40378989470407	1.3327990439545156	1.8837329665951708	1.9450385417372582	0.5185951110868359	2.8096857019930312	2.7393229390072236	0.38389089864049997	1.7441145914431728	2.0730391501381584	1.5419423820112204	1.4750084607396694	1.3008848430860247	0.9803472624643371	0.30777926991014226	2.1085481064028744	0.9783732632775773	2.0742777417162563	1.6801379814404218	1.6873077837120538	0.5212333509420385	0.27058446918323587	1.4569575475994405	0.492174836007279	1.4089381735427504	0.7652824591929089	1.2131643357620412	2.1361793025895204	0.4191893474496009	0.6574222098660378	1.2730852719888233	0.5522232815965418	1.0099837218975751	1.003102184184037	0.9624377799322628	0.5629897408978342	0.4871989901451261	0.7157938350623477	0.7968599796287386	1.1894343599947519
GnotoExpt-DTT385-S531	1.69548257647502	0.9880817341457186	0.9616505951932836	1.6497521147810896	2.492196939214484	2.0200118221372843	2.0103691201618834	1.4166454047158497	1.452111914447388	1.940955751976964	1.9502239305460247	0.41090406707100435	2.4092686019516583	1.6183688267911827	1.6925096490391789	3.0442458790931304	0.4397552605152119	1.9492381419704838	1.5894503285664965	2.1804102891766837	1.5733481940679785	1.619971380820763	0.943972792052955	1.664370784986645	1.7153571009430202	0.6090469369378413	2.3204605726676037	1.386492387313673	1.673177674317761	2.15963667978355	0.4476860610468942	1.3627583380438555	1.3339815513030935	1.684623185415325	2.4550112448377415	1.9820244568592942	1.483747963494846	1.5117867281954098	1.8012425098775193	2.0044773532978444	2.934370950810028	0.870362143818738	1.3848184997049342	1.3981548019205017	1.685464905040994	0.5786693261074713	0.0	1.5775750310620937	1.7772164580246042	1.8637009590004754	2.440057936839976	1.933879090625492	0.9817562482805353	2.957651355505135	2.8592902844943353	0.6075573657308417	1.3391051033970076	2.4924864262920408	1.857558433621127	1.9437082295741517	1.6762980629465434	0.9894375716272406	0.5819613687509845	2.5093613787489146	1.3878433729675403	1.7162162483775334	1.6560417792528546	1.4417713417921292	0.966485432475329	0.7538610580952846	1.1165918104589332	0.9292632141452857	1.9384355700065046	0.589771947480864	1.7496457796922797	1.6539900211732486	0.7144723648751862	0.26532694474062696	1.7961414199587606	0.8713606191452823	0.7507059182920983	1.3016061123737717	1.332694676422862	1.0393247093648879	0.4357049316532979	1.2298617949100048	0.6437473591562097	0.6266762101401435
GnotoExpt-DTT469-S617	1.9665671575819437	2.3080945465133924	2.2483301757481	2.1591419998389116	2.571397740227524	3.27293164137635	3.2175164426924563	1.2687025378910652	1.5432765071746937	1.9030439754986892	3.167847351564965	1.3892282534971305	3.496047552730734	0.08293250029258574	2.9431885878497464	3.668445271879194	1.2259598945674077	3.1839320927325114	2.897427050102437	2.13568651818352	1.758190585006208	1.897560971292726	1.129193364981779	0.24323293838166504	2.988252107483914	2.180815430114648	3.342411072196914	2.757065801657253	2.10816950121228	2.3382445200783084	1.2912315250342798	0.23337996810649844	2.524175550956324	2.8965264617276576	3.648683022267856	3.183859230528633	2.8220273024246585	2.8785027676156107	2.2223736419445452	3.2184716406891956	3.4049413844523775	1.9110125252720855	0.541172121752213	1.712368833892878	2.188461632801161	1.901749777964487	1.5775750310620937	0.0	3.0150412671324416	3.03197630850847	3.6245450098917984	1.9589883257675356	2.2287619593014196	3.5395047624143747	3.407578859724237	2.138071862041756	0.41949058628465874	3.5326814324559535	3.089743485857014	3.1789153413687945	2.745807480414365	1.9749420904301553	2.0440630525473837	3.4412715015207356	2.5455564672161644	1.256435605307396	2.0259141052531877	1.5368566566504211	2.3317543121435196	1.8892116927769882	0.4669999360079192	2.3842563534164647	3.217425426959018	1.9713629726064212	3.0401161293775374	0.744953139190497	2.2147284650801082	1.797296577540708	3.0878169513815767	2.2149747709498055	1.860224257416495	2.5396497602921855	2.6116387249159803	2.4617177345898713	1.967267954112096	2.6021827097738637	1.9175241101671063	1.2961865291436425
GnotoExpt-FP481-S702	2.8964066851403807	1.4514132464251626	1.5081180910331637	2.7377116157238865	2.3191317632378463	1.581078429094213	0.23673463837964806	2.198047623504225	2.241137572296575	2.3096468960185828	0.19597217865590125	2.185355793680725	1.1728720370008257	3.0336418791650317	0.2001348237831519	1.88563378864789	2.148085090306111	0.23810072721907397	1.5392788168698244	2.527854056519402	2.993900067030305	1.895687258463725	2.523626307612568	3.1187446247426105	1.684043093210868	1.4115353477764625	0.6721117602403536	0.7957722495628666	1.8361802315619309	2.290961540558561	1.8055213803577397	2.8577735557750072	1.95411577026778	1.7606790249533937	1.712097825828063	1.4785250973496942	1.4231827131707775	1.4705656200645885	2.9228943357836785	0.2547356654321396	2.06535831772687	1.2387656898722537	3.020826598769518	2.745836866679257	2.8496582725311	1.40378989470407	1.7772164580246042	3.0150412671324416	0.0	0.7197851784518454	1.7063322235030358	3.288752876924344	1.5815947384381714	1.8570799176710668	1.857111425687916	1.3437486780041394	2.943369719930778	0.8024861666135469	0.23157713809284294	0.42217798892329256	0.40162403899588134	1.166157110667478	1.515010632461523	0.9250389865626577	1.8869621294655803	2.6679702545555375	1.6227152641613884	2.0680600381999508	1.471935331963044	1.299847700749931	2.584225250878344	1.2116844453335534	0.8616128977167585	1.377314650055938	0.8979825271656477	3.2903341204426644	1.1753886518713619	1.6762899148538153	0.7773714517891019	0.9095684364580428	1.5077447066635823	0.5062720604332068	0.44933952159339974	1.0581853383616393	1.3924540619373011	1.1510923323906843	1.3448469532629224	2.3618626292704925
GnotobioticExp-FP-181-S44	2.5276178599388515	1.200410626290297	1.2499894506960383	2.3462123107975823	2.7780836214333	1.0188430516180118	0.7426546401283206	2.4595043546244773	2.6166940064594915	2.718799797546623	0.6618311927708976	2.2611472075857724	0.576013285699729	3.034978642318178	0.5452525570640925	2.4045487372709	2.261353354929889	0.9154405362086422	1.1117467004838464	2.9901290895599884	2.712661394143818	2.3169814373504667	2.7259332384383645	3.0820857311457917	1.2196220193710257	1.519680367708327	0.9537565573098336	0.6188427969255322	2.328408143737879	2.802801090609596	1.9251046509123269	2.8667494043451014	1.6037032904326267	1.2746254062836462	1.0833891831027065	0.8627076329244115	1.0379758415737328	1.1134513564981385	2.52563943608579	0.6582480836769077	2.6009843905170764	1.5827021413590032	3.0840017847529966	2.4546824795682136	2.4813462760144533	1.3327990439545156	1.8637009590004754	3.03197630850847	0.7197851784518454	0.0	1.0699734613396132	2.953720991880603	1.3029532958794838	2.3594398372182117	2.372544680612888	1.3869142125280607	2.9785263019685546	0.9795924197127974	0.9473432286504854	0.38001822704219085	0.7455586171703178	1.5284584416018379	1.4572659575231262	1.1052942167996824	1.4873898335602076	2.966148243793421	2.0010805449432616	2.41213640010012	1.2536646774385831	1.1996046379618266	2.6234957822715317	1.1170786192705675	0.3507039882004637	1.6737966377931504	0.4024097876492745	3.3942483071939202	1.2487187262986574	1.8381703369541693	0.32342833245329955	1.076962330800352	1.8703957945640426	0.9345433357475841	0.7668213143144328	0.9515487437638362	1.549295825265475	0.8853823339717798	1.6587149839675925	2.4885435581620774
GnotoExpt-FP463-S684	2.485021019900371	1.481205830469491	1.5229080607978305	2.2344095910868513	3.8295684166633825	0.4862217861361938	1.7050663450331194	3.3439735423469314	3.520477992711622	3.7059995195454385	1.632153641863485	2.7693518379892006	0.8853362476641766	3.61962919325067	1.5346854208896168	3.4290015286407547	2.8532578544379525	1.867897951629496	0.9594882324353264	3.9894963580677585	2.7607020993840674	3.305172857877355	3.376579004777383	3.6139218499905104	0.9110722903909028	2.044854068300352	1.9195082201837714	1.234827558913174	3.3284234485672664	3.8254388227568175	2.623591218942747	3.4379758639394837	1.507499324140897	0.9714865829132928	0.033213932910040996	0.4624791889012423	1.0264448686705379	1.0572646983104608	2.3780032018340473	1.6144260299653526	3.6594231740599437	2.475773587329798	3.640282227871467	2.533605123271838	2.3589853219314065	1.8837329665951708	2.440057936839976	3.6245450098917984	1.7063322235030358	1.0699734613396132	0.0	2.9159237565106992	1.5364478300086064	3.39426313639916	3.4217863238242985	1.9170203357110054	3.529481924224579	1.8582988168579913	1.9164860297912432	1.318581526519032	1.8115256156428918	2.4577785035894326	1.8912313131766667	2.027591596890786	1.3752939842327299	3.8348302567851222	3.0152582959344967	3.340325971535217	1.5218835079408952	1.8416621914789424	3.2377254107415823	1.5632831718450475	0.8466445389469459	2.4195608045117507	0.8745788418106729	3.967048682022862	1.8475476589179678	2.4366323409404145	0.9522488914076082	1.872843190853392	2.6909469451315084	1.898563025610064	1.7066727772186625	1.4671932696554923	2.1859523837995507	1.2361835403097259	2.4542600871660865	3.034902522519724
GnotoExpt-FP547-S62	0.4405232725766074	1.9148139204297958	1.841468747323568	0.6894413733076116	4.072035831058187	2.55035015134119	3.478828580297777	2.810438225919522	3.0497759042574506	3.49337404099564	3.3957505559073096	1.7785394368046157	3.2710479065919267	1.9410745535189242	3.1243730840183708	4.698606532888339	1.9089347763170494	3.5158641207635215	2.2126245744173687	3.7742557618386234	0.3704767349531505	3.2819235624425533	2.2368642491239625	1.7872127061893768	2.1930098341418445	2.229270489229823	3.724484503642372	2.6191930063462117	3.431890429739104	3.8549879406243037	2.0675096594212343	1.8051349644584198	1.6406575227767282	2.054148670699084	2.9370413035483773	2.54563995800654	2.2339381453514764	2.259173546767835	0.5697974718167144	3.432182922332628	4.611916905961333	2.6920347075380175	1.8901837991381387	0.5586547929080696	0.6154405816182537	1.9450385417372582	1.933879090625492	1.9589883257675356	3.288752876924344	2.953720991880603	2.9159237565106992	0.0	1.767324726374637	4.592338892722712	4.509984883923458	2.150762306459681	1.7996940906515488	3.8386208951156413	3.4583526691828372	3.2337916084788136	3.14721241796221	2.774353456656388	1.9152578618968608	3.8541659270877546	1.683149659655686	3.0195897198680277	3.253571506255579	3.0057113102538477	1.9304759990774296	2.041795846232713	1.8633848042257652	2.1976896295091217	2.9707807049350685	2.5056507484716173	2.76703245091527	2.142252473965418	2.2823163252142007	2.146387779223839	2.8883291020455664	2.496888764142431	2.6664340687056254	2.9366281675655665	2.875998426732604	2.3170083785244597	2.2431883077570554	2.281153157460043	2.551622159413192	1.9188563240251293
GnotoExpt-DTT391-S537	1.3763716070243595	0.15097132590576415	0.08004925869409917	1.1848155753934113	3.0630659022017004	1.100786778914393	1.7699096041682552	2.159218006910745	2.3066772308135266	2.670710433552498	1.6846123494003984	1.252665672279038	1.7351434938116594	2.2394715230791653	1.4111386070425975	3.255804211688082	1.3642742547382598	1.804218612018016	0.6739141983455105	2.9521153135677167	1.484323862767242	2.3007385670150415	1.8992538473644638	2.2309685081504322	0.7746443253851476	0.7934962889422933	2.098764696426433	0.8588450189487654	2.3584033380567284	2.8773102324902324	1.2439994123109248	2.015771877541475	0.49046304063851315	0.7164810102144454	1.5527753239506534	1.0765385390781241	0.6058947806520051	0.6569184160905607	1.3671422573044432	1.7203045155965393	3.2823672060655062	1.4135274271622147	2.148190423107925	1.2466338618612	1.278366660893149	0.5185951110868359	0.9817562482805353	2.2287619593014196	1.5815947384381714	1.3029532958794838	1.5364478300086064	1.767324726374637	0.0	3.1813660204616943	3.129989220988768	0.6409563552764787	2.056107576987732	2.2019080207361617	1.7587851434502564	1.520868098497091	1.5436367572965735	1.4681797282959905	0.4650742434024397	2.2773640963801323	0.46133048642714997	2.567164296124566	2.1621380162846218	2.2008800069384935	0.2061584330769179	0.649235743966263	1.8169366463161107	0.47759507097964465	1.2818400597658686	1.2171980024232076	1.0681514849767806	2.4635174311102492	0.6953377232026607	1.048339142420546	1.1762337197967885	0.9173798674773239	1.5001550093010665	1.3097374341247185	1.1988527585893827	0.5671985737685712	0.8984318472706017	0.520028586873725	1.2782662730191539	1.5243095989067654
GnotoExpt-FP607-S303	4.256483442896457	3.086948380547495	3.117777610909473	4.1958013238732805	1.3413416454058844	3.3640731767311625	1.79510851489396	2.3318549492787106	2.343595903409497	1.936583910074336	1.8621870689935291	3.288680795904196	2.592923099039209	3.5547976816538926	2.0137860960703846	0.15106523449307352	3.1177092131712816	1.7363513282363634	3.3295219554111144	2.0065125975879785	4.302603402023128	1.784173771742835	3.2383267997399	3.709533499548347	3.4748463126386384	2.8852633513994657	1.4961237404060634	2.589826948446006	1.707211092954484	1.7226387375658911	2.720874415591861	3.491943482616623	3.641103650109064	3.5190779274509127	3.404830735959105	3.2172700668957823	3.210760385800474	3.274235625672734	4.373547200434047	1.8700402737844786	0.4132735678947789	2.0951952042762505	3.691217231296838	4.066587279380778	4.318804265993217	2.8096857019930312	2.957651355505135	3.5395047624143747	1.8570799176710668	2.3594398372182117	3.39426313639916	4.592338892722712	3.1813660204616943	0.0	0.1712222451949121	2.8433511369619224	3.626544159284534	1.620302423213727	1.71800531743634	2.1345128733312015	1.7076426159628932	1.9697557020134047	3.0161903248510797	1.4355138018178806	3.5714609125583974	2.666385099575617	1.5266237221929426	2.1368682457431833	3.120706092950295	2.63156572879756	3.246422023907351	2.869541911192459	2.6232287231053015	2.504965466729813	2.6842480491716523	3.873280843268707	2.696697361897591	2.8930642350559226	2.56610478483667	2.338877191171005	2.358636886459374	1.9426182352926213	2.071284875897915	2.747037911144837	2.7136921111041703	2.8952748863726074	2.3825189578648116	3.3411543662198047
GnotoExpt-FP613-S309	4.184116522018028	3.03868657352857	3.067054587980798	4.131496537590827	1.1758577513115758	3.3685992706954777	1.8167052393237642	2.1874344221068003	2.1892269314952495	1.7727278104202702	1.8797178559766	3.179213961428855	2.638718557572201	3.4245418873579916	2.011379943287047	0.2905826542347122	3.0015537440288913	1.7463477840946873	3.3102448724612343	1.8364783865665417	4.216818411091304	1.6321666636525392	3.1029636046632696	3.5828569118812346	3.458441361532175	2.812364500589542	1.547264134632976	2.5698472845520564	1.5544612686231314	1.5533931771636709	2.610703493954038	3.363820346936227	3.596252988535331	3.4989769988185553	3.4330280478022166	3.2230586027584143	3.1885021303944967	3.2518786801373967	4.307878983872647	1.8928082124736827	0.2782091381378058	1.993962040647862	3.556019306729855	3.9851627349551975	4.250999869430031	2.7393229390072236	2.8592902844943353	3.407578859724237	1.857111425687916	2.372544680612888	3.4217863238242985	4.509984883923458	3.129989220988768	0.1712222451949121	0.0	2.774636604507396	3.495026760632959	1.6891589580889117	1.7171150211134547	2.154795357993304	1.693044462258319	1.8708128986576809	2.9470062486657627	1.5047295238091074	3.531726397932656	2.5083166707994096	1.3932320065827313	1.9876179861219552	3.07095401485043	2.5651021015752073	3.1199994379501037	2.8204059869602407	2.6396854802942626	2.4099975904046658	2.6875612452755795	3.7302526458662912	2.632973249384595	2.7968412481113574	2.5738000484820533	2.2769053098576886	2.246955332575687	1.8980668913401102	2.0378716052216963	2.704966948401405	2.6300478722540745	2.8639715986158043	2.2839308509208243	3.2213855374896267
806rcbc494-S399	1.8260936885547894	0.5600363963655999	0.5809150272980117	1.6838056775407455	2.666224794977976	1.4939458422761205	1.5711781149063804	1.8222106860831648	1.8508089429721633	2.25094239450222	1.5019318040595289	0.9671557973839496	1.9300340025896774	2.1692520412720335	1.2339797772022767	2.9102755635970663	1.0462612333366683	1.5267475370772798	1.0787753687575778	2.4917999318188064	1.8101071029657896	1.863594993591976	1.527214115989059	2.2069743119781267	1.223946938043276	0.18533855780386785	1.9503980956187261	0.8301451728032299	1.8692218695507827	2.3935047019656235	0.9250092832392677	1.9254623235624224	1.0122392036842764	1.2343224511070257	1.9278634669571937	1.4737941342979375	0.9560040144662915	0.9750106782240759	1.8569192821445961	1.5515758050820871	2.896689512343813	0.9301267945938889	1.9845465435198075	1.6000715550452966	1.740815699307325	0.38389089864049997	0.6075573657308417	2.138071862041756	1.3437486780041394	1.3869142125280607	1.9170203357110054	2.150762306459681	0.6409563552764787	2.8433511369619224	2.774636604507396	0.0	1.9278390797705482	2.0928611151724508	1.4525790006237267	1.4531064760141768	1.3440185996457106	1.0127448555387002	0.2407916560201282	2.1639728066266986	1.0473217126973837	2.196371524277064	1.7974640218205333	1.793313350690311	0.5153321315980783	0.6051031992024404	1.67781316123444	0.35499539657313106	1.3948044206401116	0.6158326834960682	1.206643902792197	2.2600216485594102	0.1687705571461563	0.5252216293257347	1.2552268939135858	0.5202564055445363	0.9328898933760409	0.9559586326025087	0.9161578058160739	0.4732774138030914	0.3043100061646058	0.6810687248217867	0.711217936779526	1.1992234886263646
GnotoExpt-DTT481-S629	1.82140352747953	2.1340292685594333	2.075695201527572	1.991883738681217	2.7064575241434463	3.1404327244858345	3.160353161007351	1.362729027633326	1.530679139615513	2.0001561839764235	3.107228104440548	1.0711085194318766	3.47032648130961	0.48424395665199604	2.8679759778435363	3.7458186508785287	0.9465358919537906	3.112465586859433	2.729651906579147	2.2139017321537295	1.5544214032269432	1.941569165034156	0.8305866169748347	0.5045772786337341	2.820057481159016	1.9454429879248198	3.3453652963262215	2.627041494034466	2.1124239367761155	2.390111991672221	1.1472674293893004	0.27568074124686454	2.315899234047593	2.7354534337604077	3.5511470911634317	3.0756153613956174	2.6540573789848305	2.6971553361408778	2.0546252186585976	3.1602333704341463	3.497794589839644	1.8172988308897315	0.1739573260220221	1.5275162152590591	1.9943732498751516	1.7441145914431728	1.3391051033970076	0.41949058628465874	2.943369719930778	2.9785263019685546	3.529481924224579	1.7996940906515488	2.056107576987732	3.626544159284534	3.495026760632959	1.9278390797705482	0.0	3.5349583986224964	3.015524532665485	3.113105650125514	2.720353824393894	1.9052316873648218	1.8299316267348908	3.472929543380487	2.362686299820771	1.3435986060515959	2.102304179591842	1.5816340275549021	2.1415017161429475	1.7902123454298429	0.41346143781334993	2.2000383064425146	3.125217144442072	1.7777741578788366	2.9368043005399027	0.502475222430815	2.026998024858997	1.545750058740629	2.9909627099668232	2.087340128508699	1.6978066922737836	2.4525737368274827	2.5180196305225864	2.2998151287727158	1.7574551663445572	2.4466211161828433	1.7528432014148856	0.9492066899219129
806rcbc470-S375	3.4257726199776815	2.0897263260131598	2.1395895637850004	3.2745814704565195	2.460984677469843	1.9389455230748027	0.5920194263163323	2.6513821204958488	2.7611047399670214	2.6669838993284967	0.6389459751120959	2.901378519171236	1.0412430324285453	3.538592329173838	0.8750696951297431	1.6292360118789335	2.837821377229845	0.7507846801752569	2.065583630330589	2.8829291716321603	3.5821702727555715	2.3056210644787054	3.201151845820294	3.6284271746664967	2.178501828212857	2.184987716322566	0.22017415027577056	1.4335148778635451	2.2681729455106763	2.6275975095990525	2.444616011234101	3.40475070818983	2.553193178832349	2.247346820241022	1.8646437769461892	1.7973180263975752	1.980939184043959	2.042084869205018	3.456317857608545	0.5965751037017192	1.9546294974782825	1.88290390003821	3.631302919152258	3.322381110766707	3.4116643962586513	2.0730391501381584	2.4924864262920408	3.5326814324559535	0.8024861666135469	0.9795924197127974	1.8582988168579913	3.8386208951156413	2.2019080207361617	1.620302423213727	1.6891589580889117	2.0928611151724508	3.5349583986224964	0.0	0.8330498734460262	0.7515306293604813	0.830377695954383	1.7775917565363586	2.2310988832527467	0.26970834983366454	2.449338026063174	3.1433680047339467	1.9431421482250872	2.5325799110375526	2.1325326691422424	1.9052366170658348	3.144765889186602	1.9204054331370526	1.1811622005829372	2.126030184288422	1.32264932552291	3.9093046194955927	1.927340049493326	2.428662195597396	1.1904370301196123	1.6353542462139254	2.2058591591083534	1.233153495180228	1.1930777160741453	1.7535914046752976	2.1470575492243187	1.777838781573039	2.066313348077637	3.076400112142586
