	GnotoExpt-DTT484-S632	806rcbc365-S500	GnotoExpt-DTT550-S161	GnotoExpt-DTT472-S620	GnotoExpt-DTT556-S168	GnotoExpt-FP562-S78	GnotoExpt-FP610-S306	GnotoExpt-DTT538-S149	806rcbc431-S432	GnotoExpt-FP472-S693	GnotoExpt-FP616-S312	806rcbc393-S298	GnotobioticExp-FP-196-S60	GnotobioticExp-DTT-178-S188	806rcbc479-S384	806rcbc553-S458	806rcbc522-S427	806rcbc436-S341	806rcbc528-S433	806rcbc379-S513	GnotobioticExp-DTT-184-S194	806rcbc430-S335	GnotoExpt-DTT460-S608	GnotoExpt-DTT598-S333	GnotobioticExp-FP-190-S53	GnotoExpt-FP466-S687	GnotobioticExp-FP-208-S72	806rcbc171-S268	806rcbc399-S304	GnotoExpt-DTT478-S626	GnotoExpt-FP484-S706	806rcbc497-S402	GnotobioticExp-DTT-196-S206	GnotoExpt-DTT388-S534	GnotoExpt-DTT616-S351	806rcbc467-S372	GnotoExpt-DTT604-S339	806rcbc426-S427	GnotoExpt-DTT394-S540	GnotoExpt-FP460-S681	GnotoExpt-FP478-S699	GnotoExpt-FP454-S675	GnotoExpt-DTT454-S602	GnotoExpt-DTT532-S143	806rcbc491-S396	GnotoExpt-DTT466-S614	806rcbc534-S439	806rcbc445-S446	GnotobioticExp-FP-202-S66	806rcbc559-S464	GnotoExpt-DTT610-S345	GnotoExpt-FP538-S53	GnotobioticExp-FP-184-S47	GnotoExpt-FP550-S65	GnotobioticExp-DTT-190-S200	GnotoExpt-DTT562-S174	806rcbc565-S470	GnotoExpt-DTT544-S155	GnotoExpt-FP568-S84	GnotobioticExp-DTT-208-S218	806rcbc473-S378	GnotoExpt-FP556-S72	GnotoExpt-FP532-S47	806rcbc373-S506	GnotoExpt-DTT568-S180	806rcbc177-S274	GnotoExpt-FP604-S300	GnotobioticExp-DTT-202-S212	GnotoExpt-FP544-S59	806rcbc405-S310	806rcbc424-S329	GnotobioticExp-FP-178-S40	GnotoExpt-FP598-S294	GnotobioticExp-DTT-305.fastq	GnotobioticExp-FP-304.fastq	GnotobioticExp-DTT-323.fastq	GnotobioticExp-DTT-311.fastq	GnotobioticExp-DTT-383.fastq	GnotobioticExp-FP-394.fastq	GnotobioticExp-FP-370.fastq	GnotobioticExp-FP-310.fastq	GnotobioticExp-FP-322.fastq	GnotobioticExp-DTT-377.fastq	GnotobioticExp-FP-364.fastq	GnotobioticExp-DTT-371.fastq	GnotobioticExp-FP-382.fastq	GnotobioticExp-FP-388.fastq	GnotobioticExp-DTT-317.fastq	GnotobioticExp-FP-316.fastq	GnotobioticExp-FP-376.fastq
GnotoExpt-FP478-S699	1.38846299404831	1.2384124708542776	3.052375814932963	1.320371446093886	2.7142192626285806	2.926544359719386	1.6018222746788031	2.7124387150999536	0.47571527833924365	0.1310294934715588	2.2747599707412474	1.6978296184277513	0.1937301012459345	1.8240797901457793	1.3506305669351335	0.6722819583599494	1.6946710222688302	0.9904197925854067	0.8723781011293255	1.1690947697320477	2.1475132427508905	0.6080230047440618	1.4455848914514682	0.4931519791600043	0.9520113918387056	0.8136209568482407	0.2985058736329352	0.7465466945035725	1.850478699043383	1.818874529078853	1.2756121899370323	1.616260396615068	1.1063869493643936	0.8829622016030609	1.0193258066423478	1.3644338077993945	0.90701751201996	1.128774241726097	0.9226579393295481	1.8409459226292255	0.0	3.0083193099705667	0.8838572196511859	2.3787912746445095	1.956617756355925	1.3240573866699161	0.9836583242935445	0.881097396769972	1.6106923664589425	0.5242674326292267	0.9302580016016859	2.694284576264882	1.4660605122586121	3.020479543312462	2.5200834015833826	2.541518365688976	0.9972173839969862	2.6290443547219815	2.8413051174826647	1.0646169421212412	0.9540330794734034	2.955865055048026	2.6061623328332404	1.2880265164970774	3.139968937607992	0.6692450008689753	2.1935223559491352	1.1369158429676645	2.7275248948871824	2.012677155318238	0.7536934851602343	1.1138430132034458	0.9160204293955814	2.372700204774757	1.891180375778382	2.2096411277157015	2.4051353786985854	1.687896645043597	0.9172546353453704	1.2129034193506827	2.1871435874847727	2.2961574818960377	0.8450420989642958	1.8087761817075358	0.9433434077583288	1.7969530690175328	1.2301034901086896	2.80578683544213	2.362959962355322	1.0684269591496314
GnotoExpt-FP454-S675	3.919206212296815	3.307022017877742	3.333472643040555	3.742175284277431	0.7419251644073275	1.1633922511309573	3.0005205242601085	3.255737787861967	3.2168492264820587	2.9417826960909665	2.3446986880381746	1.4814513188701168	2.948867366568941	1.277014739605494	3.7522488673646466	2.6030930700857375	1.845993836637854	2.541274494199201	2.3151076081833324	2.846509347558744	0.9203044171066717	3.083262460448681	3.6330495403819207	2.784404273474607	3.2954543125117923	2.587877048982094	3.081173435629155	3.7159579964471954	1.5245788377531961	3.1735527836542885	1.973815455116935	2.0875885965503675	3.096979637419596	2.46287588795027	2.274198736305833	3.895802681547372	2.181497812935264	2.631373700330808	2.4944530845369335	1.4631209578379631	3.0083193099705667	0.0	3.4303305332351384	3.319238474944299	1.335989617832414	3.7660565831906205	2.167325521055933	2.1828708744423424	4.439952119505416	3.4696947302307413	2.4444129205121463	3.3736996165359177	2.056082350682374	3.3612136699581936	0.5461390434815219	1.071762646807911	2.377292291526706	3.6753562324559077	0.5622860712983855	2.2380044304952427	3.4049986655774767	0.6396712780927067	3.338019730644685	3.4063389398891304	0.4212371257533999	3.6063507509861443	2.0888661557849217	2.1816942775187234	3.7072622344630872	1.194289634981711	2.8042950218521385	2.0096275158897465	2.810854168221905	0.7003810460957651	1.8708960220139492	2.70204374700196	0.6504714836651303	1.6402722873976012	2.263752194765885	2.999639011780179	1.2196631667213764	2.9943012807326608	2.1818189693573657	1.2699128698873066	2.067663228489672	3.342241820402908	1.9867026479130876	0.2622524152207146	0.9412585140637756	2.495330900074355
GnotoExpt-DTT454-S602	0.8181914085097534	1.4148468923208748	3.0080357297241793	0.893129589286371	3.247651724363565	3.3565820144449985	2.1725937416934995	2.68510035098639	0.4147462055532761	0.820084391309731	2.863548369012707	2.251532647565672	0.7612938266632275	2.1927748358444425	1.490567415190644	0.8440694285521207	2.0138110800066342	1.7325430093376586	1.6641135987627629	1.62795206552627	2.680036002876698	1.1317114334545972	0.8208906354852552	1.0127867657434577	1.101308794540645	1.2452947911841001	0.9349354341623813	1.0639063168853506	2.3149270654502137	1.5179155380552725	1.9636965162276594	2.360559975644697	1.1008401673949453	1.5616275643893156	1.446758807379321	1.1588041045500077	1.471372704097566	1.4841711730113334	1.5335826355690925	2.3076978009145894	0.8838572196511859	3.4303305332351384	0.0	2.3677948223715712	2.617665550296971	0.7537825008866119	1.3122728193867772	1.4939296196878893	1.0673483017199532	0.9708553041541043	1.280394281779994	2.6002036533348942	2.0942927592741367	2.986587926192974	3.014594177148838	2.9456540398026605	1.8057926415084344	2.4793151337562276	3.3399624227666527	1.5896187140904936	1.3788032523411609	3.475541035944679	2.591464875486834	1.497162168738829	3.6484769797365244	0.6422811915143609	2.868686413364622	1.6009387480115487	2.5379264527144945	2.5988478560886814	1.2896778025511513	1.582447469399937	1.4020500438897434	2.7760038482349607	2.0934351842634094	2.2135775813293725	2.8836542762733	2.1645983219547356	1.6594654318081659	1.3008918448735947	2.5319392337003443	2.2568305362370307	1.3440292452591336	2.391755768959387	1.5032739544313227	1.469802715980585	1.7583812665476068	3.272242051472896	2.8924608628796284	1.513369703745012
GnotoExpt-DTT532-S143	2.005658152641948	3.513349013256589	0.802427967652123	1.7411082966722484	2.887370339497803	2.4929056794444233	3.838258158157815	0.44067009041605776	2.2841312583947495	2.2920448113277057	4.126536447588365	2.207468895651086	2.254218256061259	2.302287998707583	3.67350167633697	2.2513300285963402	1.583784569193746	3.047297843964943	2.4217651268571845	3.3966050155123	2.754795327452468	1.8854831223633004	1.7913303763847526	1.912746048455768	3.2202871404927396	1.668078048278076	2.142510113455531	2.8715683081267467	1.9423376442130533	1.0426469118479234	2.884471112817013	3.295258552608024	1.325108877366193	2.9158693739468697	1.7036834898770306	3.4897024029585486	2.018611137239732	1.3541190518164372	2.9888332064590175	2.01316118081408	2.3787912746445095	3.319238474944299	2.3677948223715712	0.0	2.9587088608880867	1.9002227230630508	1.9960649158774366	2.570417107123349	2.697870287367806	2.776855138650972	1.6407176040519575	0.4324399040556105	3.233395468169537	0.7385083753185622	2.9775236628439234	2.304734693482972	2.3323484735726834	0.4458792554059795	2.9889749016416114	1.7511250618744838	3.3309099649053793	3.079355125845483	0.252644316013975	3.600354211850452	3.5363376421851704	2.365567668620589	3.8799770258991875	1.694942947481508	0.5735576797146863	2.5379748419369594	1.726330129273247	2.6698687632913787	3.148092094542262	2.687558093505727	1.5140920636729371	0.7013605993486015	2.8148544757814076	1.8985768965584722	2.220526588486194	1.1718018134470691	2.109795961911597	0.4307559844589239	2.2083408565006537	2.6418229589610367	2.2639210429626413	1.049129751839244	1.8758443827249636	3.1781910079514715	3.336295949899955	1.5122685087405505
806rcbc491-S396	3.138446315504786	2.3388177753414783	3.286273129789848	2.974197443278539	1.0248395934380075	1.6060060934879514	1.890599666163404	3.0746723960900653	2.2994280776638822	1.9328658116448278	1.4905919983611056	0.7621313124722033	1.9651396454040913	0.992595353406524	2.7059367187387005	1.7965016415868555	1.4524626813406534	1.3394313164130751	1.1383847918604781	1.8139797272878582	0.5354137117554892	2.073960058358776	2.9853594359914144	1.8337659495550886	2.3115084208521792	1.724876059371178	2.0442616118615535	2.591072998545557	1.0857575220068072	2.7666492282396034	0.7935447663585263	0.8394998966182862	2.3587248358743933	1.3361881644894473	1.4852965476141682	2.947241358881935	1.2606349580914809	1.8552746860100189	1.413011046406083	1.0207821702654103	1.956617756355925	1.335989617832414	2.617665550296971	2.9587088608880867	0.0	3.014509350415637	1.4356037135730804	1.1547108825030847	3.5385592622737416	2.3589024066471436	1.6651198951505077	3.1758453490072416	0.9716677530501442	3.2803639050308733	0.8247141699500805	1.339040045876695	1.1891829519412924	3.3563671835090405	1.148374816276034	1.3817717857920437	2.2820031303543797	1.2201615995694224	3.068763314556347	2.4040103835555953	1.294130089907771	2.6115422332835467	1.1179014009172228	1.398368630033814	3.438886079983253	0.538529994600084	1.845203027100103	1.1318533885134785	1.7667761079257407	0.9967723621259563	1.6757880277809634	2.4980116320951087	0.8152449510037918	1.079676496787707	1.1550865326773465	2.284576491059824	1.2645845765851804	2.7409395345876497	1.29102927021241	0.3796941317613116	1.129177718388012	2.874312653802951	1.1665633233930832	1.090316255317771	0.6620562704452332	1.6748491240866739
GnotoExpt-DTT466-S614	0.16784443466232263	2.146335341195194	2.5818934537997476	0.21781035058769896	3.4990130763340423	3.4654180209078644	2.8363693658096194	2.2522927556474124	0.9224871936327071	1.259774048945107	3.5056266533028593	2.4977568505597687	1.200447520796077	2.4911712677657185	2.159530676019141	1.3537840079747452	2.0938950034602897	2.29150128620502	2.032059832116701	2.319555314514647	3.0183035618437746	1.1961000634203167	0.31655506849161247	1.2322191703204468	1.8210987860213232	1.359113865798823	1.1909012263910415	1.45584854800721	2.4682907139384795	1.1377940139860139	2.4633619201969803	2.8787058606597804	0.8537797552655133	2.1376559412923526	1.6085569861967084	1.8115267695352488	1.7621849266403355	1.433126234432926	2.1451862953563894	2.4866471990664403	1.3240573866699161	3.7660565831906205	0.7537825008866119	1.9002227230630508	3.014509350415637	0.0	1.6377335600786147	1.995038283956954	0.8791687157333549	1.439506563324894	1.4137817697990471	2.133761159923497	2.673042038544453	2.549848347182363	3.347784117208599	3.09186932850171	2.0910565682286553	1.9222515808218277	3.601957362504815	1.7457328591721237	2.012056556623664	3.731306238974015	2.130061412707146	2.215374880841741	3.9957229825137004	0.8706560064762774	3.446762548376323	1.745717877770466	1.9829938784198022	2.8810036597094046	1.3541070044369083	2.116122888351858	2.0757171482607424	3.0753290896226924	2.133575913311785	1.9403868676985447	3.1981721802831338	2.326542727370729	1.9615391011551673	1.0553773178116619	2.7023736392577864	1.8857396736539602	1.746088540260019	2.7505758600030052	1.8972259766398396	1.0014138330746887	1.9601083292646482	3.605473663225476	3.3530632209020133	1.5474314363748098
806rcbc534-S439	1.77948046671392	1.7485188673215855	2.478811829902857	1.625004995096946	1.9376725298683275	2.0759605783642407	1.9741254953606635	2.1989590993873387	1.0802720485056945	0.8768101344458062	2.209855556844086	0.9650605840449168	0.8580729583588607	0.9063651979018938	2.072806207254437	0.5367865990147545	0.8377175111405455	1.246916346262496	0.8456215366871831	1.5091491847590144	1.3959196119366784	1.0688097284450135	1.5661244332815967	0.7032432853463637	1.549156251496012	0.5960768886053771	1.0211990201847645	1.7230844320012293	1.0406333685794074	1.453114064301995	1.0529656191193952	1.532864674554793	1.0760501961322217	1.052684569870943	0.41745837070193487	2.049886921609495	0.38108446920101413	0.8332313533415375	1.0910742923989505	1.0180686842813838	0.9836583242935445	2.167325521055933	1.3122728193867772	1.9960649158774366	1.4356037135730804	1.6377335600786147	0.0	0.6566866872957005	2.276395395910871	1.4941040314417635	0.44975582328725106	2.2133114355856365	1.3222148086173802	2.46990118313881	1.7288033986161235	1.6596490140140827	0.991949575342985	2.293943337326387	2.0310633891046503	0.5592058180826961	1.714851866011985	2.1655416618452015	2.1640615466066375	1.855252637650906	2.3740497027686147	1.4709419445540632	2.059940366311924	0.515666849457535	2.3615637094254827	1.3121269028026237	0.8674491250122375	0.6845308980072115	1.2955940923821343	1.4914442286092786	0.9946426004866127	1.5687960129291751	1.5889767931424794	0.8991103797098835	0.7457324156259597	1.0759375324467946	1.2594175425783514	1.7613232972076	0.28821174710195974	1.138052773629392	0.39713940033450873	1.5439692091426205	0.5646684257955007	1.9931852544929056	1.7267327803554566	0.7250654024870317
806rcbc445-S446	2.1051371470953284	1.3507643537288052	3.0866992409013254	1.9964130308526993	1.9690587005716316	2.3093185731749406	1.3455842836243268	2.7991268336368096	1.1831221878849218	0.8460322662933141	1.6135908965992647	1.063460038592778	0.874079594896532	1.1256849682278482	1.6976904727185331	0.7190675431911373	1.3250898679175636	0.6133133856585455	0.5064954196723733	0.9623000943977015	1.3471908570004212	1.2069665381743802	1.9997691760411962	0.8994877739663988	1.232043677381912	0.9639588722249943	1.0515881285753481	1.5412035784825042	1.316926528904465	2.069639342332304	0.48401842596215267	0.9416493055773829	1.5415462413828038	0.42604961708421085	0.8712692210151735	1.8416144311773077	0.5705154586559515	1.266357483386503	0.4866730679066711	1.2719617407421053	0.881097396769972	2.1828708744423424	1.4939296196878893	2.570417107123349	1.1547108825030847	1.995038283956954	0.6566866872957005	0.0	2.4329858243748737	1.2925879019434183	0.9405700059161078	2.826966282913164	0.7167098485736377	3.072244021615457	1.7068266882132916	1.9141488234159918	0.7646496533188774	2.8901268186404825	2.075962378333994	0.8770726079061546	1.2902822020982874	2.194336019073643	2.748962164064392	1.4347037000856542	2.30410244804445	1.5307395341866115	1.4810585895539812	0.9188353948370576	2.97252371176588	1.29161761661475	1.0889985090306777	0.308448418227221	0.7889193829350968	1.6035291737590092	1.5420800198603697	2.1893228419805473	1.6120957952026695	1.1822069940591227	0.5973600881524637	1.562620970761424	1.5821041319380813	2.376717520194934	0.38002987913066893	1.0147615673892592	0.33588728692014214	2.133293465317234	0.8390920307091577	1.9840791234248862	1.4865959152029793	1.1106970399722729
GnotobioticExp-FP-202-S66	0.7316631589288971	2.113604661895496	3.415522469497448	0.9776355081465755	4.176328446774762	4.229080892957214	2.8833073805459364	3.0791034905789716	1.2563923400759551	1.6113949827743492	3.7383321548821447	3.1454736236156617	1.5750981092168346	3.17783234901968	1.9322404266177582	1.8640865932537911	2.8618227789730644	2.53276375649027	2.460269365646153	2.4377307369862544	3.6439257285656814	1.6387253090000071	1.1410483102374882	1.7605077901269013	1.8142914913631782	1.9963628364725634	1.5437545937079913	1.28977339797849	3.183003886749298	2.013455573910893	2.8693249995748578	3.2074737029709794	1.6227322904261299	2.4254568146088626	2.279456251509686	1.5368885039520652	2.3474735238379414	2.133627809164375	2.4155255109936764	3.1938003800455825	1.6106923664589425	4.439952119505416	1.0673483017199532	2.697870287367806	3.5385592622737416	0.8791687157333549	2.276395395910871	2.4329858243748737	0.0	1.411830665140653	2.097070789126418	2.958290536543293	3.01154617952058	3.3761978604392655	3.996057045436804	3.8475143997418235	2.5289913749632653	2.6978429954650793	4.289993468576604	2.3870016498849846	1.9300868803555207	4.415666906106464	2.935873604854949	2.135159409836169	4.637878756024199	0.9544631080915069	3.744000506821051	2.4192359152997	2.766513402689373	3.5091066624781635	1.9066368037151311	2.583925600748517	2.2343852071523846	3.7660265413709926	2.942997627781851	2.8051888395830207	3.860372276830783	3.0282238716775494	2.453863006238555	1.8206496825565388	3.4580227283608176	2.7383214738621398	2.2961631140978582	3.336781714795469	2.4403628350489597	1.8660652269940112	2.607845224487413	4.266435447240825	3.894408957727956	2.216838205630836
806rcbc559-S464	1.446358727764718	1.0916926866863488	3.489711944936769	1.4634844140686671	3.1881736920299746	3.4352154903780105	1.5520749275721892	3.1395556735121835	0.6787506363665904	0.6299604423316176	2.4131062991526004	2.1901138348200213	0.6628001410321607	2.322580069959882	1.008260094326905	1.1015285557630752	2.218156020241018	1.177820006663157	1.2815000683797961	1.191850805455889	2.6084285485159864	0.9528516120292068	1.6340728447027992	0.985278259416525	0.80554249427977	1.3130155442182128	0.6693398387263325	0.25167118354546236	2.363002466235005	2.1950315523994717	1.6205625903996206	1.8664714079425417	1.478956619395327	1.1342956323239484	1.5403310877065972	1.0462504697858293	1.4203426628563474	1.6002481019972954	1.1451432525197223	2.352095079308771	0.5242674326292267	3.4696947302307413	0.9708553041541043	2.776855138650972	2.3589024066471436	1.439506563324894	1.4941040314417635	1.2925879019434183	1.411830665140653	0.0	1.4436345716055292	3.1054690328118384	1.7295805482936477	3.4528950202931936	2.98122094031664	3.053958459801231	1.3909764178530497	2.9903440963978496	3.317800403888288	1.5757650270210475	0.6761759686039982	3.4280913206429524	3.0160490679281478	1.0899248922593965	3.5823270722465037	0.5893264352592748	2.39385424717621	1.6548311483452631	3.091763645884175	2.481318035741984	1.19475217094893	1.5129378362818968	0.9892188109180576	2.8583740503192683	2.412220464933626	2.678135516425163	2.8774775419215524	2.200693404599255	1.3713060504879084	1.61489699960026	2.704446492982295	2.7350302077414113	1.3413108473924718	2.260793225979699	1.4299535316438725	2.1394056327491646	1.7426327811939144	3.2659507880777077	2.757109846074392	1.5586673244832259
GnotoExpt-DTT610-S345	1.5501414365234212	1.969081772943786	2.213093053892344	1.3478187506150145	2.1016220452927357	2.1426223944627454	2.213171908788517	1.8999870943244017	1.0158496772894794	0.8291279721873376	2.539782837442178	1.0868148546532597	0.80654677969219	1.1864212372258522	2.209396973485005	0.7327119657439501	0.8090587987400063	1.4371554145487673	0.8963383676805919	1.771016057863353	1.6416215868562705	0.7529560489396264	1.3759718857021952	0.47338634897170473	1.7193109893982261	0.2022864400949787	0.8311454718776186	1.6371503587532406	1.0859403691832445	1.215286734077035	1.3180173847043553	1.7648651416188996	0.7021117004616262	1.283199016222297	0.19505096738816635	2.1588039758522273	0.4413884557663967	0.39376578897628917	1.35011421585809	1.0988233227017161	0.9302580016016859	2.4444129205121463	1.280394281779994	1.6407176040519575	1.6651198951505077	1.4137817697990471	0.44975582328725106	0.9405700059161078	2.097070789126418	1.4436345716055292	0.0	1.9137633956070759	1.6365556297418553	2.190508453499768	1.9829674192602602	1.763269823445145	0.937528542039147	1.9526775019085825	2.220077980854156	0.3607064362905528	1.8239286821576113	2.341221367129425	1.8319946445298705	2.058735569463318	2.6295916786159506	1.30636329689214	2.35224969707328	0.3385748019662887	2.0410392987542596	1.4729018119800423	0.5026532693807558	1.0739379956069093	1.5318582986622298	1.7506880097165916	0.9877989766184707	1.3349194083447675	1.8340315202088988	0.9323120993248087	0.7358476543647628	0.6618466888754051	1.4004411791556832	1.475973393580037	0.5858611478886877	1.3797850756523948	0.6679794852902511	1.2715625454113204	0.5481114617272547	2.2553746793621383	2.059560799499485	0.3246735267239
GnotoExpt-FP538-S53	2.2467177202410777	3.7696472196688227	0.46347876819340833	2.0016676439857353	3.0020723075569435	2.5405592045749317	4.1266091083843515	0.21621529477526905	2.562766249345686	2.5963144190188716	4.364607248416499	2.414121339717271	2.552741990730923	2.429427126492893	3.957339646991629	2.480573333089876	1.7471720420353414	3.344181228774272	2.731247262896455	3.661782955814651	2.9090882858606655	2.245956578337042	1.9730967836983968	2.228024252620542	3.484050810132381	1.9751985221219575	2.4793903354052764	3.209537773682892	2.1180817407079386	1.1355930169825383	3.143986838154118	3.570177194369516	1.6299513247218087	3.195382633799252	1.9714098564393068	3.743927522982447	2.288944568149056	1.6810040268169146	3.258152677290717	2.1850480848107687	2.694284576264882	3.3736996165359177	2.6002036533348942	0.4324399040556105	3.1758453490072416	2.133761159923497	2.2133114355856365	2.826966282913164	2.958290536543293	3.1054690328118384	1.9137633956070759	0.0	3.4803889751455173	0.42668348074463724	3.0911033195667312	2.3735393969678134	2.6627091984036144	0.4124646308280295	3.078691081767326	2.0383680255240373	3.637359438267499	3.171830058779487	0.2746590320626245	3.8671613455028866	3.622890099629139	2.68178952654189	4.1277408878147535	1.9632561819631407	0.401051114384959	2.725942581236826	2.0766057156030566	2.8870577495084406	3.4177942017921996	2.7738485598408524	1.6060270690980554	0.7173780929849751	2.928593086396496	2.0971249810977537	2.5283479601190675	1.496020416707807	2.191108091782908	0.457034966327994	2.453901140550253	2.838129606597274	2.5129035390382124	1.1815876609040592	2.1318901068601717	3.2623293866696286	3.48830572856347	1.8292541854296929
GnotobioticExp-FP-184-S47	2.7726301023377466	1.4253944059588668	3.6995089938250327	2.6871614324205018	1.9478868436842083	2.4729848583880325	0.9713576287558304	3.433667464260295	1.8029072667124837	1.470759714099416	0.903395640180978	1.3489713213219776	1.5115223466684067	1.4022832723772267	1.809469273721104	1.373382111561935	1.8423511140497841	0.6028277281916739	0.959793312095137	0.876852306507369	1.3296399144034212	1.8515121118688294	2.6862163583227994	1.5906970437263204	1.4714741989916615	1.6587573766760513	1.677060934728128	1.9627164399286536	1.680812462670785	2.767677568694545	0.38383630069851754	0.4443838857861429	2.2554951145004623	0.6000929180309066	1.5348709941150376	2.108568924367934	1.2221902059047258	1.937220204783277	0.6080764465428651	1.61563239070544	1.4660605122586121	2.056082350682374	2.0942927592741367	3.233395468169537	0.9716677530501442	2.673042038544453	1.3222148086173802	0.7167098485736377	3.01154617952058	1.7295805482936477	1.6365556297418553	3.4803889751455173	0.0	3.6894046807264997	1.6246654337702502	2.121768559660205	1.169795922566347	3.573759374412606	2.036381552878385	1.498603748452031	1.447115367969179	2.1335113124612177	3.3968758085009716	1.4809206358679199	2.0905507133300425	2.1163515237465567	0.7889354173806257	1.5420953804492916	3.655260919523186	1.376030110611716	1.7504478676943407	0.6878454189540942	0.9015884872965051	1.6678290033128627	2.0586546989989247	2.8137405866946543	1.597736447072986	1.591848783383874	1.1178845261880448	2.269068708853214	1.8785320419345928	3.025945983995828	1.0733867842549563	1.05341549358402	0.978650884461191	2.8418507493218015	1.3897543017828193	1.8650518231117903	1.165358920306739	1.7656063221759961
GnotoExpt-FP550-S65	2.6650581816419243	4.098632939422988	0.09176626328187686	2.4147130320619277	2.9768921504125654	2.4386537859243336	4.393371547561631	0.3157812499945085	2.9264014889037764	2.9237334476233676	4.554480384077987	2.5235313553112824	2.884642044188313	2.549851465863094	4.306914777664981	2.794094078784831	1.884787595782211	3.5964928461763668	2.95903469334546	3.950204936012324	2.97737269831589	2.5652316916626225	2.3888978176158786	2.539534281953394	3.82381843333942	2.2610084161474147	2.808540200062776	3.5667466473269247	2.1997983840162014	1.528681845275516	3.345778461614319	3.7534177737085357	1.9937164862042112	3.455526061029025	2.2171298327794724	4.118903991016218	2.5257252244318	1.9517196577695042	3.5248104114270578	2.270944130816529	3.020479543312462	3.3612136699581936	2.986587926192974	0.7385083753185622	3.2803639050308733	2.549848347182363	2.46990118313881	3.072244021615457	3.3761978604392655	3.4528950202931936	2.190508453499768	0.42668348074463724	3.6894046807264997	0.0	3.118508310820886	2.3415817448313145	2.8742701781619084	0.7749712097172415	3.0450232133523363	2.2619562694657303	3.9659241635330016	3.1237328804032924	0.4901501318249017	4.197537247101808	3.599488654208543	3.0590935027606707	4.290834904580557	2.1835007106007187	0.7512613769313278	2.7941945026789967	2.366975588568554	3.122200272054757	3.7131135737047765	2.8148606198826864	1.7297195265068557	0.913469177289471	2.9630654464537725	2.2087705359150487	2.749262692967381	1.8392323044461911	2.2325672015603613	0.7460094254513671	2.7068824817913515	2.9500970612288637	2.7456314786343827	1.5940057489129444	2.322027271291255	3.263306513293455	3.5772145476884893	2.0805052354115876
GnotobioticExp-DTT-190-S200	3.4943205712263956	2.908240860619577	3.1035189911287913	3.3123912388806525	0.4693327775068122	1.0537316721387293	2.5884837432907055	2.9746596875546976	2.7646539835606445	2.4614580566924564	2.0449483332265603	0.9682438428016853	2.4740806239824624	0.8839720601282847	3.3274861646887737	2.1776547033559512	1.4475910555778544	2.0585409670665666	1.7878003730125167	2.43103144237558	0.38360045847622054	2.5797147689765576	3.245075472628106	2.2977610283813497	2.8744118572016237	2.108010890348232	2.583669694994678	3.2233622989583015	1.0765566104962672	2.8357129564359806	1.4858628779053435	1.621183048047941	2.6565531028003933	1.9912587601465548	1.802689896940665	3.4875407640091862	1.6878598401733882	2.1625220825305544	2.0405675009443707	1.0087593393991046	2.5200834015833826	0.5461390434815219	3.014594177148838	2.9775236628439234	0.8247141699500805	3.347784117208599	1.7288033986161235	1.7068266882132916	3.996057045436804	2.98122094031664	1.9829674192602602	3.0911033195667312	1.6246654337702502	3.118508310820886	0.0	0.8387776030529742	1.8374143184945353	3.356569308388108	0.44933757734535706	1.744825307300508	2.9460401081777983	0.5766255168273036	3.0268007504106467	3.000106209433632	0.6486971316142497	3.131131796322603	1.7404361675777016	1.7030301654319757	3.4077958098295613	0.6576156411933249	2.303329407642363	1.5771854542206991	2.3755616087906355	0.3984885455403692	1.5444077225316761	2.4041739030190423	0.1672954549832721	1.1734399286789368	1.7358116757141706	2.558082946384199	0.9123034860638559	2.685755862309156	1.713288592517813	0.7391601872608261	1.5838322035936665	2.986937301038316	1.4923014687279665	0.2980808746934571	0.6458889176378971	2.013554244584807
GnotoExpt-DTT562-S174	3.245445362648376	3.2230212212456166	2.323605547043802	3.0227396338897257	0.6724972399347942	0.4352895851619039	3.075164343786601	2.2348895176763857	2.718387940723431	2.4622164064850134	2.7433181777799374	0.9144825719364175	2.460319576301953	0.8899034218640326	3.603513258190117	2.1883705671232017	1.002954275327382	2.3894811182018203	1.9007048845383068	2.8130257953856233	0.868998305319544	2.420633735034334	2.9611040854964865	2.1805457464460813	3.1053204615587493	1.9026740172577061	2.5149345833575745	3.2786534583410383	0.7159548634458845	2.360200724714765	1.861623808788632	2.122612058418796	2.322518970076338	2.2912140714805624	1.5973512694690646	3.6698028549533848	1.6353112838244752	1.8256862330550578	2.35985375386224	0.7086632888193506	2.541518365688976	1.071762646807911	2.9456540398026605	2.304734693482972	1.339040045876695	3.09186932850171	1.6596490140140827	1.9141488234159918	3.8475143997418235	3.053958459801231	1.763269823445145	2.3735393969678134	2.121768559660205	2.3415817448313145	0.8387776030529742	0.0	1.8834007757349656	2.681680385712432	0.7091466535631125	1.5492151297235266	3.199148553030594	0.8103307815095688	2.3102430768836517	3.323614647219902	1.2598222201015865	3.054003475865087	2.424581263450187	1.4750436081004628	2.7255393810711896	0.834894305148048	2.1075182906893035	1.8428705796545541	2.6856025560936043	0.6528238536456747	1.0170545953655783	1.7384453095770482	0.7188700117258361	0.8773460203799427	1.760531031017043	2.179227543626926	0.43963137576799133	2.0144101831896486	1.7543556834845355	1.0846748947882106	1.6590486024194206	2.5197837632480424	1.3319376170670982	0.9433903126062855	1.4354330740225667	1.7283109507459904
