	Vil1.01B.FP11	Lyz2.02B.FP222.S70	Itg.22.FP518.S21	Vil1.03B.FP35	Vil1.13B.FP153	Vil1.07B.FP82	Lyz2.07B.FP283.S81	Itg.20.FP508.S11	Vil1.10B.FP115	Vil1.10B.FP116	Vil1.04B.FP46	Vil1.14B.FP163	Lyz2.06B.FP271.S69	Vil1.02B.FP22	Lyz2.01B.FP210.S58	Vil1.05B.FP58	Lyz2.07B.FP282.S80	Itg.16.FP484.S87	Vil1.05B.FP60	Lyz2.01B.FP212.S60	Vil1.09B.FP105	Vil1.05B.FP59	Vil1.08B.FP92	Itg.20.FP507.S10	Vil1.04B.FP48	Lyz2.03B.FP234.S82	Vil1.04B.FP47	Itg.24.FP530.S33	Vil1.03B.FP36	Itg.02.FP412.S12	Lyz2.02B.FP224.S72	Lyz2.05B.FP259.S56	Itg.04.FP422.S22	Itg.20.FP506.S9	Vil1.09B.FP104	Itg.26.FP544.S48	Vil1.13B.FP152	Itg.10.FP460.S62	Vil1.14B.FP164	Itg.06.FP434.S35	Itg.18.FP496.S99	Itg.24.FP531.S34	Itg.02.FP410.S10	Itg.06.FP436.S37	Vil1.03B.FP34	Vil1.07B.FP83	Vil1.01B.FP12	Itg.26.FP543.S47	Vil1.10B.FP117	Itg.26.FP542.S46	Itg.16.FP482.S85	Itg.12.FP471.S73	Lyz2.08B.FP294.S92	Vil1.06B.FP72	Vil1.02B.FP24	Lyz2.05B.FP260.S57	Itg.04.FP423.S23	Itg.12.FP472.S74	Lyz2.04B.FP246.S43	Vil1.14B.FP165	Lyz2.06B.FP270.S68	Vil1.07B.FP84	Lyz2.04B.FP247.S44	Lyz2.01B.FP211.S59	Itg.08.FP448.S49	Vil1.13B.FP151	Vil1.01B.FP10	Itg.04.FP424.S24	Itg.08.FP446.S47	Vil1.06B.FP71	Lyz2.08B.FP295.S93	Lyz2.03B.FP235.S83	Lyz2.07B.FP284.S82	Itg.10.FP459.S61	Itg.12.FP470.S72	Itg.10.FP458.S60	Lyz2.08B.FP296.S95	Itg.16.FP483.S86	Lyz2.03B.FP236.S84	Lyz2.02B.FP223.S71	Itg.02.FP411.S11	Lyz2.05B.FP258.S55	Itg.06.FP435.S36	Vil1.02B.FP23	Itg.22.FP519.S22	Itg.22.FP520.S23	Vil1.08B.FP91	Vil1.06B.FP70	Vil1.08B.FP93	Itg.08.FP447.S48	Itg.18.FP494.S97	Vil1.09B.FP103	Lyz2.06B.FP272.S70	Itg.18.FP495.S98	SLCFP072	LYZFP308	LYZFP307	LYZFP331	SLCFP131	SLCFP078	SLCFP070	SLCFP023	SLCFP022	LYZFP355	LYZFP319	SLCFP005	SLCFP024	SLCFP053	LYZFP320	SLCFP095	SLCFP077	LYZFP356	LYZFP354	SLCFP112	LYZFP332	LYZFP306	SLCFP071	SLCFP004	SLCFP094	SLCFP052	SLCFP076	LYZFP330	SLCFP054	SLCFP114	SLCFP006	LYZFP343	SLCFP132	LYZFP344	LYZFP342	SLCFP096	LYZFP318	SLCFP148	SLCFP166	SLCFP150	SLCFP167	SLCFP149
SLCFP070	0.4875516355922742	0.6499944177738082	0.3536898515127833	0.517918946075695	0.6429608127721336	0.7923411856648431	0.5034051579770012	0.432510885341074	0.6724349670648655	0.6684157642067656	0.6017639834766104	0.6757843027799486	0.39097912247404265	0.4721446913028916	0.6785754158758512	0.629786758959473	0.48900301440214355	0.6415094339622641	0.49570168583230995	0.5956235346656247	0.7222284246957686	0.49826950988054036	0.6303449815786536	0.3822708496148264	0.5275203751256001	0.4872167020207659	0.5258457072680585	0.47716869487551633	0.4107402031930334	0.4626549067768226	0.5454951434632132	0.6799151501618845	0.5064195601205761	0.5333258903650776	0.7235681589818019	0.47125153511220275	0.6315730713408507	0.40080384057161994	0.5766439656134866	0.5550965725131183	0.559115775371218	0.5377916713185218	0.49011945964050463	0.46332477391983923	0.4663391760634141	0.5746343641844368	0.47303784749358047	0.4097354024785084	0.6798035056380485	0.3707714636597075	0.7480183097019091	0.44814111867812884	0.5482862565591158	0.6575862453946634	0.44802947415429273	0.6952104499274311	0.4144244724796249	0.5623534665624651	0.5483979010829518	0.6298984034833092	0.42681701462543264	0.640392988723903	0.5480629675114436	0.6268840013397343	0.3938818800937814	0.6032153622864799	0.510550407502512	0.38550854080607344	0.5065312046444121	0.676119236351457	0.5849056603773585	0.47928994082840237	0.4770570503516802	0.3938818800937814	0.4760522496371553	0.36396114770570503	0.5214915708384503	0.7004577425477281	0.45818912582337834	0.6018756280004466	0.4932455063079156	0.6576978899184995	0.4479178296304566	0.42335603438651337	0.37322764318410184	0.3631796360388523	0.6368203639611477	0.5766439656134866	0.6926426258792007	0.43563693200848497	0.573741207993748	0.7527073797030256	0.44691302891593165	0.5719548956123702	0.23054594172155857	0.5683822708496148	0.4838673663056827	0.8677012392542146	0.3516802500837334	0.44579658367757063	0.0	0.6425142346767891	0.6672993189684046	0.7347326113654126	0.5659260913252205	0.5525287484648878	0.647761527297086	0.3659707491347549	0.5912693982360165	0.46008708272859217	0.5145696103606118	0.7559450708942727	0.658144468013844	0.47750362844702465	0.9032041978340962	0.5155744110751368	0.12760969074466896	0.5217148598861225	0.515797700122809	0.3239924081723791	0.5967399799039858	0.7923411856648431	0.4479178296304566	0.5416992296527855	0.4798481634475829	0.6725466115887015	0.43440884224628784	0.7271407837445574	0.6863905325443787	0.6935357820698894	0.5525287484648878	0.6896282237356258	0.4579658367757061	0.6847158646868371	0.5456067879870492	0.5220497934576309
SLCFP023	0.7033605001674668	0.823824941386625	0.6718767444456849	0.7841911354248075	0.897621971642291	0.41185664843139447	0.5531986156079044	0.734174388746232	0.5115552082170369	0.49927431059506533	0.27777157530423136	0.6187339510996985	0.6227531539577984	0.42938483867366306	0.8736183990175281	0.8551970525845707	0.5214915708384503	0.35123367198838895	0.6036619403818243	0.7568382270849615	0.648766328011611	0.7263592720777046	0.7940158535223847	0.7318298537456738	0.4479178296304566	0.7771575304231327	0.3255554315060846	0.7740314837557217	0.5047448922630345	0.7259126939823601	0.7590711175616836	0.3561460310371776	0.8262811209110194	0.7515909344646645	0.52952997655465	0.5255107736965502	0.8950541475940605	0.5746343641844368	0.548621190130624	0.6016523389527744	0.6420676565814447	0.7803952216143798	0.7926761192363515	0.6517807301551859	0.5489561237021324	0.4550630791559674	0.6608239365859104	0.5416992296527855	0.5734062744222396	0.5892597968069666	0.2612481857764877	0.3024450150720107	0.742659372557776	0.5121134308362175	0.5163559227419895	0.444121915820029	0.819582449480853	0.33895277436641735	0.829183878530758	0.5976331360946746	0.5986379368091995	0.5414759406051133	0.8250530311488221	0.8179077816233113	0.4987160879758848	0.902869264262588	0.6823713296862789	0.7937925644747125	0.2920620743552529	0.5391314056045551	0.7404264820810539	0.7510327118454839	0.46957686725466113	0.6092441665736296	0.2752037512560009	0.6076811432399241	0.7557217818466004	0.31081835435971866	0.7291503851736072	0.7774924639946411	0.7511443563693201	0.2957463436418444	0.6378251646756726	0.4934687953555878	0.708831081835436	0.6389416099140337	0.7669978787540471	0.5851289494250307	0.8204756056715418	0.4262587920062521	0.4051579770012281	0.5289717539354695	0.5368985151278329	0.4973763536898515	0.6342525399129173	0.7999330132856983	0.7743664173272301	0.6186223065758625	0.7160879758847829	0.6686390532544378	0.6425142346767891	0.0	0.15451602098917047	0.30557106173942167	0.8272859216255443	0.7508094227978118	0.11845483979010829	0.7235681589818019	0.8569833649659484	0.8604443452048677	0.7424360835101038	0.2612481857764877	0.7203304677905549	0.6225298649101262	0.8407949090097131	0.7903315842357932	0.6473149492017417	0.764764988277325	0.8372222842469577	0.7439991068438093	0.8247180975773138	0.3582672769900636	0.6914145361170034	0.5241710394105169	0.708831081835436	0.39477503628447025	0.7180975773138327	0.28402366863905326	0.3419671765099922	0.8877972535447136	0.7421011499385956	0.8000446578095345	0.6161661270514681	0.43719995534219047	0.4594172155855755	0.4475828960589483
SLCFP022	0.7291503851736072	0.7895500725689405	0.6627218934911243	0.7175393546946522	0.8719437311599866	0.4053812660489003	0.5563246622753154	0.7748129954225745	0.5247292620296975	0.5462766551300658	0.3331472591269398	0.6822596851624427	0.5904878865691637	0.47917829630456626	0.8286256559115776	0.8042871497153065	0.535893714413308	0.42413754605336607	0.6690856313497823	0.791224740426482	0.6952104499274311	0.7212236239812437	0.8219269844814112	0.7538238249413867	0.5312046444121916	0.7255777604108519	0.3440884224628782	0.6533437534888914	0.5785419225187005	0.7460087082728593	0.8073015518588813	0.36407279222954114	0.7873171820922183	0.7796137099475271	0.5775371218041755	0.5482862565591158	0.8663615049681813	0.5817796137099476	0.6012057608574299	0.5904878865691637	0.6033270068103159	0.6890700011164452	0.752149157083845	0.6998995199285475	0.4876632801161103	0.47493580439879424	0.7408730601763983	0.49938595511890144	0.6378251646756726	0.5413642960812772	0.3613933236574746	0.29742101149938593	0.7610807189907335	0.5808864575192587	0.5060846265490677	0.42759852629228534	0.7677793904208998	0.39991068438093114	0.7346209668415764	0.6636150496818131	0.5387964720330468	0.617170927765993	0.7408730601763983	0.7915596739979904	0.5001674667857542	0.8764095121134309	0.7091660154069442	0.7519258680361728	0.31293960031260465	0.5770905437088311	0.737300435413643	0.7306017639834766	0.5131182315507424	0.5700569387071565	0.23423021100815006	0.5366752260801607	0.8273975661493804	0.4028134420006699	0.7252428268393435	0.7719102378028357	0.7512560008931561	0.33325890365077593	0.6822596851624427	0.5002791113095902	0.6844925756391649	0.6620520263481077	0.8116556882884894	0.6032153622864799	0.8569833649659484	0.36563581556324665	0.3803728927096126	0.5850173049011946	0.5837892151389974	0.4629898403483309	0.6911912470693312	0.8367757061516132	0.8067433292397008	0.5860221056157195	0.8008261694763872	0.7304901194596405	0.6672993189684046	0.15451602098917047	0.0	0.28033939935246177	0.8106508875739645	0.7121804175505192	0.23121580886457518	0.7673328123255554	0.8106508875739645	0.8042871497153065	0.7410963492240705	0.2833538014960366	0.684604220163001	0.6575862453946634	0.805850173049012	0.8114323992408172	0.6869487551635592	0.6832644858769678	0.7913363849503182	0.7710170816121469	0.7495813330356146	0.3496706486546835	0.8095344423356035	0.5872501953779167	0.661382159205091	0.35290833984593056	0.7873171820922183	0.2500837333928771	0.2865914926872837	0.8754047113989059	0.7311599866026571	0.8951657921178966	0.5582226191805292	0.41230322652673884	0.5013955565479513	0.44043764653343753
LYZFP355	0.6042201630010048	0.7031372111197945	0.7091660154069442	0.7643184101819805	0.9058836664061628	0.3942168136652897	0.47259126939823604	0.6950988054035949	0.5613486658479402	0.5998660265713966	0.29005247292620295	0.7044769454058278	0.7376353689851513	0.5572178184660043	0.7340627442223959	0.785865803282349	0.42793345986379366	0.4284916824829742	0.5732946298984035	0.6358155632466228	0.7020207658814335	0.7053701015965167	0.7697889918499498	0.737300435413643	0.4912359048788657	0.7878754047113989	0.36407279222954114	0.8373339287707938	0.52952997655465	0.7625320978006028	0.6721000334933571	0.33861784079490903	0.7869822485207101	0.7493580439879424	0.576978899184995	0.6981132075471698	0.9053254437869822	0.7233448699341297	0.6446354806296751	0.5415875851289494	0.7124037065981914	0.8821033828290722	0.8307469018644635	0.5857988165680473	0.5582226191805292	0.3455398012727476	0.5910461091883443	0.6333593837222284	0.672993189684046	0.6758959473037848	0.33571508317517024	0.4671206877302668	0.676230880875293	0.48062967511443566	0.6555766439656134	0.4625432622529865	0.7713520151836553	0.45952886010941163	0.8052919504298314	0.6984481411186781	0.6557999330132857	0.5220497934576309	0.8036172825722898	0.7052584570726805	0.5881433515686055	0.873395109969856	0.5960701127609691	0.7726917494696885	0.41408953890811656	0.5452718544155409	0.6669643853968963	0.7778273975661494	0.3800379591381043	0.6928659149268729	0.37579546723233226	0.6380484537233448	0.6480964608685944	0.38684827509210673	0.7391983923188568	0.6810315954002456	0.813330356146031	0.30836217483532435	0.5827844144244725	0.6000893156190689	0.7275873618399018	0.7255777604108519	0.6891816456402814	0.5013955565479513	0.8353243273417439	0.5095456067879871	0.48632354583007703	0.5425923858434744	0.6901864463548063	0.5701685832309925	0.7098358825499609	0.6706486546834878	0.6725466115887015	0.6277771575304232	0.7012392542145808	0.6668527408730601	0.7347326113654126	0.30557106173942167	0.28033939935246177	0.0	0.7280339399352461	0.9056603773584906	0.34498157865356704	0.8209221837668862	0.7549402701797476	0.7923411856648431	0.7585128949425031	0.15920509099028693	0.5874734844255889	0.8659149268728369	0.8564251423467679	0.6879535558780842	0.7079379256447471	0.8492798928212572	0.8054035949536675	0.760634140895389	0.7913363849503182	0.30880875293066873	0.8514011387741431	0.7410963492240705	0.8536340292508653	0.256335826727699	0.7443340404153176	0.08529641621078486	0.12794462431617729	0.9560120576085743	0.5930557106173943	0.8562018532990957	0.6304566261024896	0.2618064083956682	0.5162442782181534	0.48074131963827177
LYZFP319	0.5408060734620966	0.6357039187227866	0.5859104610918835	0.4664508205872502	0.8984034833091437	0.797476833761304	0.5965166908563135	0.6401696996762308	0.7983699899519928	0.7970302556659595	0.7380819470804957	0.7893267835212683	0.6105839008596629	0.6915261806408396	0.652897175393547	0.6166127051468125	0.5978564251423467	0.7503628447024674	0.5509657251311824	0.6026571396672993	0.8096460868594395	0.5412526515574411	0.7563916489896171	0.6250976889583566	0.7368538573182986	0.5587808417997098	0.7429943061292844	0.6954337389751033	0.5262922853634029	0.6698671430166351	0.5615719548956124	0.66026571396673	0.6310148487216702	0.7227866473149492	0.8232667187674445	0.6808083063525734	0.8978452606899632	0.6072345651445796	0.7743664173272301	0.5849056603773585	0.7043653008819918	0.5513006587026906	0.6320196494361952	0.5016188455956235	0.4089538908116557	0.606564698001563	0.5383498939377024	0.68147817349559	0.8175728480518031	0.6413977894384281	0.8189125823378364	0.7495813330356146	0.5708384503740092	0.7002344535000559	0.6865021770682148	0.6054482527632019	0.5801049458524059	0.7602992073238808	0.4990510215473931	0.7809534442335604	0.6250976889583566	0.708942726359272	0.4028134420006699	0.6281120911019314	0.6555766439656134	0.8679245283018868	0.5635815563246622	0.5145696103606118	0.7418778608909233	0.7234565144579659	0.5836775706151613	0.548621190130624	0.561237021324104	0.6382717427710171	0.7445573294629898	0.6162777715753043	0.5448252763201965	0.7915596739979904	0.39064418890253433	0.6165010606229765	0.6675226080160768	0.6933124930222173	0.5213799263146143	0.6669643853968963	0.5489561237021324	0.5625767556101373	0.7183208663615049	0.613933236574746	0.793234341855532	0.6722116780171933	0.7980350563804846	0.8413531316288936	0.5857988165680473	0.7722451713743441	0.6303449815786536	0.5651445796583677	0.38718320866361505	0.8873506754493692	0.6791336384950318	0.5572178184660043	0.5659260913252205	0.8272859216255443	0.8106508875739645	0.7280339399352461	0.0	0.8066316847158647	0.8229317851959361	0.7076029920732388	0.10874176621636708	0.5898180194261472	0.6016523389527744	0.7849726470916601	0.6264374232443899	0.796360388522943	0.9306687506977783	0.37702355699452944	0.5519705258457073	0.7913363849503182	0.7105057496929775	0.6131517249078933	0.653008819917383	0.7991515016188456	0.7939042089985486	0.8121022663838339	0.7400915485095456	0.6293401808641286	0.7245729596963268	0.7270291392207212	0.6642849168248297	0.7769342413754605	0.6110304789550073	0.8537456737747013	0.5268505079825835	0.6714301663503405	0.6482081053924305	0.7810650887573964
SLCFP005	0.8678128837780507	0.8970637490231104	0.4589706374902311	0.7615272970860779	0.7539354694652227	0.8924863235458301	0.8825499609244166	0.7484648877972535	0.8371106397231216	0.8321982806743329	0.7965836775706152	0.8124371999553421	0.5246176175058613	0.7062632577872056	0.9100145137880987	0.8780841799709724	0.8894719214022552	0.7920062520933349	0.8307469018644635	0.8927096125935023	0.8740649771128726	0.7821815339957575	0.8879088980685498	0.6984481411186781	0.7028022775482863	0.6242045327676677	0.6966618287373004	0.42357932343418553	0.7460087082728593	0.5702802277548287	0.8857876521156637	0.8029474154292732	0.7386401696996763	0.8100926649547839	0.8759629340180864	0.5415875851289494	0.7096125935022887	0.4204532767667746	0.7184325108853411	0.8608909233002121	0.30713408507312717	0.30713408507312717	0.41174500390755836	0.798593278999665	0.7342860332700681	0.8778608909233002	0.8407949090097131	0.5098805403594954	0.8536340292508653	0.44601987272524285	0.8605559897287038	0.5227196606006476	0.8654683487774925	0.8608909233002121	0.5923858434743776	0.7952439432845819	0.5552082170369543	0.7134085073127163	0.5441554091771799	0.76576978899185	0.6070112760969074	0.8659149268728369	0.5408060734620966	0.8805403594953668	0.48889136987830745	0.7029139220721223	0.8785307580663169	0.3804845372334487	0.6443005470581668	0.8443675337724684	0.8673663056827062	0.7117338394551748	0.8768560902087753	0.3302445015072011	0.5869152618064084	0.36005358937144133	0.8674779502065424	0.8152283130512449	0.6669643853968963	0.8835547616389416	0.47761527297086076	0.8075248409065535	0.8296304566261025	0.6095791001451378	0.3094786200736854	0.4607569498716088	0.8870157418778609	0.8710505749692977	0.8893602768784191	0.47136317963603885	0.45986379368091995	0.8864575192586803	0.5676007591827621	0.36798035056380485	0.6072345651445796	0.8697108406832645	0.7995980797141901	0.9125823378363291	0.6454169922965278	0.7506977782739757	0.5525287484648878	0.7508094227978118	0.7121804175505192	0.9056603773584906	0.8066316847158647	0.0	0.7598526292285364	0.4885564363067991	0.8158981801942615	0.36005358937144133	0.7722451713743441	0.8910349447359607	0.8966171709277659	0.487328346544602	0.9393770235569945	0.8050686613821592	0.5026236463101484	0.09936362621413419	0.34888913698783075	0.4183320308138886	0.7568382270849615	0.8908116556882885	0.6794685720665401	0.6271072903874065	0.10918834431171151	0.9009713073573741	0.7048118789773362	0.8848944959249749	0.9130289159316736	0.38562018532990955	0.8890253433069107	0.9148152283130513	0.7223400692196048	0.9030925533102602	0.6617170927765993	0.8107625320978006
SLCFP024	0.6995645863570392	0.8210338282907224	0.6731048342078821	0.78899184994976	0.9019761080718991	0.42290945629116894	0.5571061739421681	0.7226750027911131	0.46779055487328347	0.45975214915708384	0.28234900078151165	0.5657028022775483	0.6399464106285586	0.3824941386624986	0.8706039968739533	0.862900524729262	0.521044992743106	0.34252539912917274	0.5470581667969187	0.7091660154069442	0.6363737858658033	0.7324997208886904	0.7873171820922183	0.744668973986826	0.40035726247627557	0.7709054370883108	0.3444233560343865	0.787987049235235	0.505191470358379	0.6688623423021101	0.7327230099363626	0.33571508317517024	0.8413531316288936	0.7211119794574076	0.512560008931562	0.48688176844925757	0.8992966394998325	0.5471698113207547	0.5212682817907781	0.6132633694317293	0.653008819917383	0.7885452718544156	0.8094227978117673	0.5821145472814558	0.5517472367980351	0.4601987272524283	0.6016523389527744	0.5205984146477616	0.505191470358379	0.5836775706151613	0.24684604220163	0.30936697554984927	0.7483532432734175	0.47281455844590825	0.5013955565479513	0.4286033270068103	0.829183878530758	0.2600200960142905	0.8229317851959361	0.5575527520375125	0.619180529195043	0.5028469353578207	0.818577648766328	0.81221391090767	0.439879423914257	0.9066651780730155	0.6884001339734286	0.805961817572848	0.23009936362621414	0.5449369208440326	0.7462319973205315	0.7391983923188568	0.4604220163001005	0.6194038182427152	0.2856983364965948	0.6156079044322876	0.6863905325443787	0.28737300435413643	0.6704253656358156	0.771128726135983	0.742659372557776	0.2704030367310483	0.6146031037177626	0.49436195154627666	0.716199620408619	0.6028804287149715	0.7179859327899967	0.5814446801384392	0.811097465669309	0.43463213129396006	0.41386624986044435	0.4587473484425589	0.5248409065535335	0.5070894272635927	0.5827844144244725	0.7473484425588924	0.7523724461315172	0.6233113765769789	0.6616054482527632	0.604331807524841	0.647761527297086	0.11845483979010829	0.23121580886457518	0.34498157865356704	0.8229317851959361	0.7598526292285364	0.0	0.7145249525510774	0.8511778497264709	0.8680361728257229	0.7460087082728593	0.2793345986379368	0.7178742882661605	0.6285586691972759	0.8447024673439768	0.7781623311376576	0.645528636820364	0.7751479289940828	0.8483867366305683	0.7346209668415764	0.8229317851959361	0.34353019984369765	0.6351456961036062	0.4859886122585687	0.7188790889806855	0.3952216143798147	0.6388299653901977	0.340739086747795	0.40839566819247514	0.8948308585463883	0.7041420118343196	0.7599642737523724	0.6407279222954114	0.4249190577202188	0.46611588701574186	0.46589259796806964
SLCFP053	0.6362621413419671	0.8299653901976108	0.37010159651669083	0.7323880763648543	0.698336496594842	0.7617505861337501	0.5750809422797811	0.40024561795243946	0.6800267946857207	0.6589259796806967	0.5980797141900189	0.6703137211119795	0.4796248743999107	0.5325443786982249	0.8482750921067321	0.8075248409065535	0.596963268951658	0.6134866584794015	0.6261024896728815	0.7307134085073127	0.7210003349335715	0.6744445684939153	0.6199620408618958	0.391314056045551	0.4785084291615496	0.705705035168025	0.5239477503628447	0.5773138327565033	0.5687172044211232	0.3764653343753489	0.6804733727810651	0.6623869599196159	0.6897398682594619	0.5024003572624762	0.7346209668415764	0.5166908563134979	0.6559115775371218	0.418778608909233	0.5805515239477503	0.6957686725466116	0.4556213017751479	0.48509545606787985	0.3942168136652897	0.5847940158535224	0.7006810315954003	0.6899631573071341	0.5900413084738193	0.5026236463101484	0.6707602992073238	0.49268728368873504	0.7245729596963268	0.5416992296527855	0.6949871608797589	0.6479848163447582	0.5039633805961817	0.7036954337389751	0.5040750251200179	0.6038852294294965	0.7586245394663391	0.629675114435637	0.6036619403818243	0.6110304789550073	0.7602992073238808	0.8032823490007815	0.4644412191582003	0.630791559673998	0.6604890030144022	0.42715194819694097	0.589594730378475	0.6705370101596516	0.7355141230322653	0.6884001339734286	0.6206319080049124	0.43150608462654905	0.6010941163335939	0.469465222730825	0.627665513006587	0.6633917606341408	0.6470916601540695	0.7819582449480853	0.3766886234230211	0.6436306799151502	0.5728480518030591	0.49268728368873504	0.40392988723903095	0.3276766774589706	0.6412861449145919	0.7127386401696997	0.6774589706374903	0.5227196606006476	0.48074131963827177	0.7484648877972535	0.48509545606787985	0.47259126939823604	0.32856983364965947	0.6907446689739868	0.5941721558557552	0.9095679356927543	0.27464552863682035	0.6441889025343307	0.3659707491347549	0.7235681589818019	0.7673328123255554	0.8209221837668862	0.7076029920732388	0.4885564363067991	0.7145249525510774	0.0	0.7393100368426929	0.47672211678017196	0.7492463994641063	0.7546053366082394	0.8281790778162331	0.5188121022663839	0.9377023556994529	0.6328011611030478	0.33962264150943394	0.48252763201964943	0.43306910796025455	0.20229987719102377	0.8266160544825276	0.8113207547169812	0.3329239700792676	0.5835659260913252	0.42302110081500505	0.841799709724238	0.29909567935692755	0.8106508875739645	0.8537456737747013	0.5610137322764318	0.7327230099363626	0.6696438539689629	0.6514457965836775	0.8003795913810428	0.5069777827397566	0.6167243496706487
LYZFP320	0.5149045439321202	0.5556547951322988	0.6005358937144133	0.3879647203304678	0.9006363737858658	0.8275092106732165	0.5997543820475606	0.6916378251646756	0.820698894719214	0.8273975661493804	0.7776041085184772	0.8392318856760076	0.6401696996762308	0.7323880763648543	0.5614603103717762	0.5350005582226192	0.6024338506196271	0.8000446578095345	0.6019872725242826	0.5488444791782963	0.8556436306799151	0.47125153511220275	0.791113095902646	0.6621636708719437	0.7924528301886793	0.49436195154627666	0.7790554873283465	0.6877302668304119	0.5120017863123814	0.7223400692196048	0.5289717539354695	0.7100591715976331	0.553868482750921	0.7465669308920397	0.863905325443787	0.7300435413642961	0.8989617059283243	0.6336943172937367	0.8163447582896058	0.5213799263146143	0.7050351680250083	0.5492910572736407	0.6633917606341408	0.4708049570168583	0.4147594060511332	0.6630568270626326	0.5462766551300658	0.7083845037400915	0.8478285140113877	0.6661828737300436	0.8563134978229318	0.7736965501842135	0.5279669532209446	0.7455621301775148	0.7399799039857095	0.6396114770570503	0.5038517360723457	0.7978117673328123	0.49648319749916264	0.8294071675784302	0.644523836105839	0.7598526292285364	0.3762420453276767	0.5561013732276432	0.6792452830188679	0.8704923523501172	0.5240593948866809	0.5288601094116333	0.7532656023222061	0.7577313832756504	0.5309813553645194	0.49436195154627666	0.6061181199062186	0.6554649994417774	0.7617505861337501	0.6115887015741878	0.5716199620408619	0.8376688623423021	0.3545830077034721	0.5470581667969187	0.70670983588255	0.747906665178073	0.49458524059394887	0.7211119794574076	0.5668192475159094	0.5941721558557552	0.7550519147035838	0.6317963603885229	0.834431171151055	0.6804733727810651	0.7970302556659595	0.8761862230657587	0.6394998325332143	0.7739198392318857	0.6832644858769678	0.5846823713296863	0.4511555208217037	0.8949425030702244	0.7328346544601987	0.5276320196494362	0.5912693982360165	0.8569833649659484	0.8106508875739645	0.7549402701797476	0.10874176621636708	0.8158981801942615	0.8511778497264709	0.7393100368426929	0.0	0.5847940158535224	0.5507424360835101	0.8224852071005917	0.5473931003684269	0.8276208551970525	0.9230769230769231	0.37032488556436305	0.5805515239477503	0.7898850061404488	0.7175393546946522	0.6390532544378699	0.5727364072792229	0.8444791782963046	0.8349893937702356	0.8529641621078486	0.7523724461315172	0.5586691972758736	0.7744780618510662	0.7431059506531205	0.6587026906330244	0.7769342413754605	0.6454169922965278	0.9042089985486212	0.526403929887239	0.6938707156413978	0.6913028915931674	0.7978117673328123
SLCFP095	0.7069331249302222	0.7195489561237022	0.35648096460868595	0.5708384503740092	0.7284805180305906	0.8731718209221838	0.7095009489784526	0.6849391537345093	0.8413531316288936	0.8703807078262811	0.7681143239924082	0.8492798928212572	0.5377916713185218	0.7406497711287261	0.721446913028916	0.7132968627888802	0.719437311599866	0.8040638606676342	0.6827062632577872	0.7202188232667188	0.9105727364072792	0.6124818577648766	0.857541587585129	0.6300100480071452	0.6938707156413978	0.6661828737300436	0.6640616277771575	0.5055264039298872	0.6032153622864799	0.5286368203639612	0.719437311599866	0.7674444568493916	0.5679356927542704	0.7810650887573964	0.9118008261694764	0.6544601987272525	0.6916378251646756	0.5022887127386402	0.745785419225187	0.6906330244501507	0.26102489672881546	0.4246957686725466	0.31662386959919614	0.6439656134866585	0.5705035168025009	0.7234565144579659	0.6886234230211008	0.6114770570503517	0.8930445461650106	0.5526403929887239	0.8995199285475047	0.6451937032488556	0.7130735737412079	0.8142235123367199	0.7043653008819918	0.7484648877972535	0.3768002679468572	0.7692307692307693	0.61181199062186	0.8020542592385843	0.584347437758178	0.8328681478173495	0.6114770570503517	0.7084961482639277	0.5481746120352796	0.6428491682482974	0.7112872613598303	0.1703695433738975	0.7032488556436307	0.8109858211454728	0.7069331249302222	0.6693089203974545	0.7135201518365524	0.41386624986044435	0.6515574411075137	0.3800379591381043	0.7116221949313386	0.8445908228201406	0.6058948308585463	0.714190018979569	0.41141007033605004	0.8070782628112091	0.6686390532544378	0.690856313497823	0.20520263481076254	0.4018086412861449	0.8219269844814112	0.7191023780283577	0.8998548621190131	0.5226080160768114	0.47928994082840237	0.9141453611700346	0.5997543820475606	0.36965501842134646	0.5837892151389974	0.7107290387406497	0.5932789996650665	0.925086524505973	0.5747460087082729	0.6610472256335826	0.46008708272859217	0.8604443452048677	0.8042871497153065	0.7923411856648431	0.5898180194261472	0.36005358937144133	0.8680361728257229	0.47672211678017196	0.5847940158535224	0.0	0.6949871608797589	0.8665847940158535	0.7207770458858993	0.726805850173049	0.9337947973651892	0.5972982025231662	0.4095121134308362	0.30925533102601316	0.15797700122808978	0.3018867924528302	0.7157530423132745	0.8990733504521603	0.7203304677905549	0.7882103382829072	0.3980127274757173	0.7228982918387853	0.6862788880205426	0.7962487439991068	0.7251311823155074	0.23623981243719996	0.721446913028916	0.96416210784861	0.5501842134643296	0.7511443563693201	0.6188455956235347	0.777380819470805
