OTU.ID	Mouse9A.DTT98	Mouse5A.DTT29	Mouse5A.FP28	Mouse6A.DTT35	Mouse1B.DTT15	Mouse1B.DTT18	Mouse10A.DTT109	Mouse9A.DTT100	Mouse10A.FP110	Mouse9A.DTT101	Mouse3A.FP16	Mouse5A.FP26	Mouse7A.FP40	Mouse1A.FP05	Mouse6A.FP32	Mouse10A.FP109	Mouse3A.FP17	Mouse10A.DTT110	Mouse9A.DTT99	Mouse9A.DTT97	Mouse7A.FP38	Mouse1A.FP02	Mouse5A.DTT27	Mouse10A.FP111	Mouse8A.DTT90	Mouse2A.FP11	Mouse3A.FP18	Mouse4A.DTT19	Mouse5A.DTT30	Mouse5A.DTT28	Mouse9A.FP97	Mouse9A.FP98	Mouse6A.FP31	Mouse10A.DTT111	Mouse4A.FP22	Mouse1A.FP03	Mouse10A.DTT113	Mouse4A.FP23	Mouse1A.FP01	Mouse6A.FP35	Mouse7A.DTT38	Mouse7A.DTT41	Mouse4A.DTT22	Mouse8A.FP87	Mouse2A.FP07	Mouse3A.FP13	Mouse9A.DTT102	Mouse10A.DTT112	Mouse1A.FP06	Mouse8A.FP85	Mouse6A.DTT31	Mouse7A.DTT42	Mouse1B.DTT16	Mouse1A.FP04	Mouse10A.DTT114	Mouse2A.FP12	Mouse2A.FP10	Mouse7A.FP42	Mouse7A.FP41	Mouse10A.FP113	Mouse9A.FP102	Mouse1B.DTT14	Mouse8A.DTT85	Mouse3A.FP15	Mouse8A.DTT86	Mouse9A.FP101	Mouse10A.FP112	Mouse4A.FP20	Mouse1B.DTT13	Mouse6A.DTT34	Mouse5A.FP29	Mouse6A.FP34	Mouse6A.FP36	Mouse2A.FP09	Mouse5A.DTT26	Mouse5A.FP25	Mouse5A.FP30	Mouse7A.FP39	Mouse4A.FP24	Mouse4A.DTT21	Mouse4A.DTT24	Mouse1B.DTT17	Mouse8A.FP90	Mouse10A.FP114	Mouse3A.FP14	Mouse4A.FP21	Mouse8A.FP86	Mouse8A.DTT88	Mouse9A.FP99	Mouse2A.FP08	Mouse5A.DTT25	Mouse7A.DTT39	Mouse8A.DTT89	Mouse4A.DTT20	Mouse6A.DTT32	Mouse6A.DTT33	Mouse6A.DTT36	Mouse4A.DTT23	Mouse7A.FP37	Mouse7A.DTT37	Mouse6A.FP33	Mouse4A.FP19	Mouse8A.FP89	Mouse8A.DTT87	Mouse7A.DTT40	Mouse9A.FP100	Mouse5A.FP27	Mouse8A.FP88	taxonomy
24d85f159f2081c049be325ea9a9bdac	410	0	0	0	77	8	10	4	0	0	9	7	10	2	4	0	65	3	194	96	15	77	32	0	7	3	34	33	2	4	78	67	2	2	0	12	0	0	48	0	64	0	0	32	126	30	0	0	2	18	8	0	16	6	28	16	6	0	3	0	8	182	16	38	23	3	0	11	73	0	3	0	0	781	9	0	0	43	0	27	0	4	0	0	19	17	49	3	165	260	39	41	0	35	2	0	0	0	3	12	8	16	12	38	1	4	0	0	NA
a7220f7270c65a9457a801ce372d5611	407	85	41	17	0	0	257	1001	201	667	0	213	10	19	20	471	0	298	380	352	13	21	49	428	192	0	0	0	73	56	525	498	29	284	0	380	446	0	4	88	13	4	0	384	0	0	602	724	14	225	8	0	0	31	149	0	0	17	8	1088	1945	0	415	0	314	2449	923	0	1	3	301	13	83	0	95	155	128	33	0	0	0	0	930	755	0	0	387	339	540	0	35	19	637	0	5	22	26	0	9	15	48	0	1072	203	0	1813	31	829	NA
987333e867056295d4bd2353805c5aa7	404	0	0	0	33	4	6	4	0	0	3	0	6	0	3	0	18	0	98	83	7	40	23	0	7	3	16	10	0	0	179	180	0	0	0	21	0	0	34	0	6	0	0	110	34	0	0	0	0	91	0	0	8	0	0	0	0	0	2	0	4	134	66	5	40	0	0	7	41	0	0	0	0	131	68	0	0	13	0	0	0	0	1	0	1	0	188	2	192	50	27	3	3	0	0	0	0	0	6	9	1	9	23	178	5	3	0	0	NA
deabd240d700cdaf95e3185422a1573a	399	0	0	0	59	21	32	4	38	6	0	3	11	2	16	45	5	30	190	313	27	50	57	143	10	0	4	9	0	8	326	304	24	56	0	0	0	0	86	0	20	0	0	151	12	9	11	9	0	143	39	0	3	0	18	0	0	0	2	0	99	43	60	0	46	40	109	41	12	0	0	0	0	25	10	0	0	24	0	8	0	11	4	3	5	20	178	5	998	23	36	22	0	6	17	12	0	0	3	2	14	20	25	56	3	18	0	4	NA
783cc1affc7f626a1c010dacb06cf589	394	2	0	0	111	32	162	3	72	2	0	3	13	2	46	28	17	328	140	118	100	146	129	405	5	4	19	281	3	23	151	82	66	379	0	10	0	0	67	3	200	0	0	68	46	35	2	15	0	51	24	0	3	0	56	3	2	2	2	0	2	305	37	24	46	0	38	136	34	0	3	3	0	82	38	2	2	59	0	252	0	13	0	11	26	123	60	0	239	145	92	187	0	241	108	43	0	0	17	28	114	272	10	87	9	0	0	0	NA
c77393b86de144c61bb2532b7c84ff03	382	7	0	0	66	20	61	0	0	3	0	11	13	0	44	0	9	0	154	407	69	138	46	0	9	0	11	106	4	29	154	134	46	0	0	44	0	0	123	3	69	0	0	431	25	6	0	0	0	448	82	5	3	2	0	2	3	4	4	0	28	57	175	7	320	17	0	93	30	0	4	0	0	154	65	0	0	98	0	43	5	14	12	0	5	65	457	7	365	47	140	34	0	115	41	41	0	2	10	10	95	52	84	504	4	4	0	3	NA
570624009e56d9b663d257f081246d11	329	0	0	0	34	2	42	0	18	0	0	6	0	3	77	10	8	38	110	104	33	81	63	31	2	5	8	34	2	0	91	118	88	40	0	75	0	0	158	3	109	0	0	78	18	8	0	9	0	85	119	2	0	0	11	0	3	2	0	0	3	86	48	14	65	3	27	35	24	0	12	3	0	202	28	0	2	45	0	38	0	17	3	10	3	28	102	0	166	61	55	79	0	40	47	51	0	0	9	16	167	76	14	53	4	4	0	2	NA
467182e7c24e45f1dae500092292f434	320	2	0	0	135	33	80	0	29	0	8	39	51	9	54	51	21	110	145	159	52	149	104	126	23	0	78	98	3	5	47	35	71	195	0	69	2	0	255	2	67	0	0	174	33	20	5	36	5	150	183	0	7	4	32	2	0	2	6	7	7	293	275	28	377	7	187	63	121	0	42	0	0	321	72	2	0	94	0	88	7	31	2	13	33	162	278	6	36	64	62	171	5	80	85	140	2	4	9	15	155	77	60	378	10	4	0	0	NA
157842c107cc51969aed860d154e5924	311	0	0	0	68	6	16	25	6	35	0	0	2	10	4	10	2	19	87	110	25	52	56	37	2	14	3	141	2	17	48	37	2	27	0	0	7	0	116	0	94	0	0	8	10	2	46	25	3	3	20	0	5	2	7	8	11	0	0	6	177	140	10	5	6	34	20	57	89	0	0	0	0	1	63	0	0	2	0	95	32	18	0	3	7	35	9	0	127	16	179	66	3	824	3	19	0	3	5	11	1	6	2	9	4	22	0	0	NA
5ed95fb6dd52aeb5eb4515c818d059da	300	0	0	0	16	0	47	0	13	0	0	0	4	0	5	13	0	19	57	115	9	11	24	20	2	0	2	21	0	3	76	56	15	47	0	0	0	0	7	0	9	0	0	46	7	3	0	3	0	73	6	0	0	0	4	0	0	0	0	0	0	62	79	0	88	3	23	2	8	0	0	0	0	17	23	0	0	7	0	5	0	3	3	7	5	5	168	0	42	8	10	12	0	10	5	8	0	0	0	2	17	4	14	61	0	0	0	0	NA
46192bccf8d0f37bd5eebcbf34fadd03	288	5	0	0	1	6	83	4	39	3	2	23	1	0	2	65	3	180	103	96	2	24	14	56	5	0	0	14	2	7	36	51	2	131	0	8	13	0	31	0	1	0	0	60	5	7	11	45	0	70	3	3	0	2	37	0	0	0	0	33	8	2	180	14	70	5	107	8	3	0	30	0	0	34	11	2	0	13	0	1	1	1	0	13	8	31	53	5	120	3	6	0	5	6	4	3	0	0	3	0	4	21	25	53	2	0	0	4	NA
ea580018ed891b5b0c2e26cd817dce58	283	6	0	17	59	55	25	6	9	4	8	211	19	0	233	32	10	15	66	140	106	62	51	98	9	0	26	95	4	50	44	71	405	23	0	0	6	0	77	4	117	0	0	185	95	108	2	12	0	90	244	15	12	0	23	3	6	4	5	5	23	150	99	69	22	11	115	328	70	0	160	6	0	659	72	11	0	411	0	74	4	49	0	6	68	469	95	0	456	234	175	106	0	99	26	79	0	0	29	40	324	575	39	25	20	5	0	3	NA
c9f0f36e79a1853cb925d66b7fe44ed0	277	0	2	9	76	28	35	43	4	275	0	77	6	0	14	5	4	20	143	162	31	36	13	30	10	17	9	37	4	7	38	29	52	32	0	14	4	0	46	56	5	8	0	249	6	13	322	6	0	130	56	0	4	3	6	16	22	3	2	2	883	62	190	19	153	1371	21	73	22	7	68	42	21	216	16	2	14	69	6	43	17	4	17	6	19	41	112	38	243	35	11	60	16	28	40	80	9	6	0	0	131	91	64	143	3	100	0	50	NA
a8755d2daad093cbe6c9c04b7927bbbd	272	25	22	72	145	8	563	108	507	100	8	8	7	25	32	1263	18	671	131	482	9	20	44	246	5	78	29	77	26	52	572	425	42	732	0	45	56	8	22	125	77	11	24	67	251	72	135	75	12	50	150	16	16	6	89	84	97	4	7	126	157	123	415	66	198	280	154	16	201	27	28	84	32	7	58	37	30	6	8	4	22	39	8	52	52	11	223	26	72	22	20	64	27	27	118	67	36	25	33	189	21	17	61	45	10	183	16	38	NA
8daf31d6aa9722efd38dde721253b3d0	272	0	0	0	135	7	118	0	76	0	6	2	14	3	16	89	12	174	73	111	34	203	22	181	0	2	10	35	0	5	80	69	15	330	0	0	4	0	242	2	83	0	0	16	32	43	0	23	0	11	55	0	0	6	55	4	6	0	0	58	5	287	49	28	19	5	196	35	46	0	0	0	0	124	33	0	0	32	0	11	0	8	0	17	11	21	40	0	74	75	48	31	0	15	56	4	0	0	2	7	15	14	2	25	2	2	0	2	NA
3330b9d45d51fae1d4da88fd3052672a	267	5	0	2	14	5	28	11	11	14	12	49	0	34	17	30	4	39	84	159	18	184	40	62	49	3	10	36	3	10	31	31	26	77	0	80	12	0	117	6	8	2	0	296	34	85	46	37	7	89	5	0	6	5	33	4	7	0	0	30	95	26	259	139	154	50	81	60	46	2	116	3	0	233	42	3	2	27	0	92	14	15	23	25	89	212	94	14	97	83	14	14	14	79	17	11	3	0	3	3	70	182	66	204	2	21	0	13	NA
6d2b0b86123efffa3a38c115dd4dfbed	265	0	0	9	100	2	22	4	7	2	2	4	0	5	15	26	0	17	74	112	9	64	69	13	5	0	2	26	0	5	13	20	6	26	0	0	0	0	91	5	97	0	0	15	6	8	0	0	0	11	117	5	0	0	10	0	0	0	0	6	22	75	90	15	36	6	18	6	33	0	18	0	0	14	11	2	0	8	0	57	0	12	9	8	17	25	19	0	10	7	43	66	0	52	38	77	0	0	4	7	10	7	13	38	12	5	0	0	NA
36934aef9f30b3a823b34b6d0e6b6d89	263	2	3	0	14	0	50	12	20	13	2	0	0	5	42	52	0	59	150	165	30	66	71	50	12	0	0	3	2	4	101	47	20	165	0	0	3	0	97	3	41	0	0	44	27	0	16	27	5	34	19	0	0	2	25	2	0	0	0	4	48	14	65	5	59	38	28	5	12	0	0	2	0	7	34	0	4	27	0	2	0	0	0	3	4	6	90	0	112	55	46	34	0	2	14	14	0	0	5	16	19	0	8	48	5	11	0	0	NA
82c25eb50099d3b163d4c2a939f8e0c8	263	0	0	0	18	10	22	7	11	0	0	17	0	8	21	7	1	10	100	87	32	50	32	20	0	0	14	47	2	2	53	44	7	12	0	0	0	0	74	0	57	0	0	14	15	6	0	4	2	33	53	0	3	2	22	2	0	0	0	5	0	87	31	8	69	3	5	46	46	0	15	0	0	0	31	0	0	71	0	52	0	0	0	1	5	81	71	0	33	12	26	79	3	54	47	37	0	2	3	17	52	41	8	47	5	3	0	0	NA
e30d545a319734a723dcb68fd978aa17	245	2	0	0	12	0	15	0	5	0	0	0	0	0	31	14	0	56	57	52	31	13	41	26	18	0	0	11	0	7	47	51	33	40	0	0	0	0	8	0	20	0	0	46	33	2	2	8	0	68	9	0	0	0	22	0	0	0	0	2	0	19	69	2	64	0	9	60	2	0	0	0	0	20	21	0	0	12	0	14	0	4	0	0	0	42	99	0	55	38	13	45	0	17	8	6	0	0	0	2	33	50	12	28	6	2	0	0	NA
adc61945a7a169f9b0420e3fd8c958b9	233	3	0	5	33	16	102	4	36	0	0	0	5	0	105	67	4	41	76	225	47	29	10	59	12	0	2	24	5	12	113	68	37	70	0	0	0	0	79	2	37	0	0	172	21	3	0	31	0	126	108	8	0	0	35	0	0	0	0	3	4	79	392	2	182	7	88	36	7	0	0	0	0	55	12	0	0	37	0	12	0	4	2	9	2	49	265	2	118	39	11	29	0	38	73	24	0	0	4	2	173	31	23	75	5	7	0	6	NA
1e6a1433ef6cb19b8728d41f3aa7bafd	230	0	0	0	0	0	51	0	29	0	0	0	0	0	0	47	0	34	96	157	0	0	0	123	7	0	0	0	0	0	37	37	0	112	0	0	4	0	0	0	0	0	0	193	0	0	0	18	0	128	0	0	0	0	10	0	0	0	0	8	3	0	107	0	39	0	157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	176	2	210	0	0	0	0	0	0	0	0	0	0	0	0	0	38	83	0	3	0	3	NA
d0d140a79ff49697c839fafe95588bad	225	0	0	0	52	41	92	5	49	14	3	11	0	8	24	45	0	92	199	115	15	47	81	95	15	0	5	33	13	18	133	112	12	158	0	0	10	0	75	6	16	3	0	53	21	18	21	60	0	41	97	10	13	2	111	0	0	0	0	14	34	111	123	12	65	30	93	26	61	0	12	0	0	54	24	2	0	20	0	10	11	24	2	7	12	103	61	3	147	25	30	27	0	17	26	41	0	0	4	13	42	87	7	44	24	5	0	0	NA
a6141ae1de266551c0a07a2a4eb23472	224	0	0	0	8	5	21	4	3	8	0	2	2	0	2	4	0	0	72	81	3	19	0	3	8	0	0	3	0	5	32	39	0	5	0	0	0	0	11	0	0	0	0	20	3	3	5	4	0	20	0	0	0	0	0	0	0	0	0	0	21	12	94	0	50	19	4	5	5	0	2	0	0	12	1	0	0	2	0	0	3	6	0	0	4	8	32	0	60	1	0	5	0	0	3	9	0	2	0	0	3	15	3	19	12	5	0	0	NA
7d1e0ce268d40f6d52cffecca53434ea	215	606	194	692	129	13	354	657	272	465	173	2	94	967	27	444	20	183	171	213	17	316	184	652	848	326	8	518	688	210	790	533	126	243	28	50	1226	59	79	640	258	229	169	510	61	43	505	847	688	121	197	489	107	506	593	911	242	355	288	6852	1929	124	511	59	87	4012	1894	36	144	401	4	559	350	30	432	206	465	8	50	171	1076	64	2940	1879	51	25	336	333	845	37	164	360	527	269	69	96	1212	124	21	414	33	26	1692	78	111	3232	132	1487	NA
1db8b37913edafca869c6d415ad3aceb	211	0	0	0	49	20	59	3	57	0	16	85	13	0	68	33	6	73	81	45	60	99	71	99	0	2	27	165	0	18	196	149	64	58	0	393	0	0	36	5	17	0	0	185	116	130	2	6	0	135	49	0	0	2	18	0	3	0	0	0	4	51	34	280	88	5	25	208	34	0	167	2	0	519	60	86	2	121	0	53	0	8	2	7	184	156	129	0	165	250	22	53	0	72	61	19	0	0	59	30	199	458	26	70	3	2	0	0	NA
b558365592f7a8d645f69873f6cda354	203	2	0	2	81	4	55	0	44	0	0	24	3	0	54	47	0	55	69	178	17	95	102	114	5	0	2	65	2	29	74	45	44	128	0	0	6	0	182	0	46	0	0	72	16	16	4	23	0	92	80	4	0	0	16	0	0	0	0	7	7	108	124	48	87	0	160	55	33	0	24	0	0	50	65	0	0	67	0	38	0	28	0	7	17	108	67	2	77	36	38	85	0	63	34	57	2	3	7	14	81	80	15	56	14	2	0	0	NA
cd453c6d8ea3bd1ce70a8621264b9ad2	200	5	12	10	38	9	80	80	43	107	22	8	52	146	47	68	11	39	56	86	101	107	34	211	90	28	11	30	7	12	45	66	15	56	0	0	104	3	182	53	73	24	0	162	24	20	116	49	43	92	106	18	8	31	77	15	19	73	57	207	347	38	181	61	100	215	313	182	47	6	15	94	57	99	26	2	29	72	24	37	40	14	91	296	46	180	83	22	143	35	37	53	58	64	45	20	16	5	24	23	39	98	67	90	0	63	9	22	NA
1cae7bb32bac27e915fe7288ecc10731	191	11	0	0	0	0	12	58	0	34	0	23	6	0	0	0	0	0	80	116	47	0	25	3	142	0	0	21	19	54	29	28	0	0	0	0	0	0	0	0	18	26	0	160	2	2	54	0	0	89	0	1	0	0	4	0	0	3	0	0	130	0	39	0	50	22	0	157	0	0	32	0	0	27	14	2	2	76	0	73	73	0	14	0	0	228	76	12	289	12	30	17	29	114	5	0	0	26	6	5	0	176	35	64	2	15	0	4	NA
892491fdeb936adbcff225e26ae6c5df	188	0	0	0	20	5	22	2	16	3	0	0	0	0	0	24	0	23	94	88	0	53	47	46	10	0	0	0	0	0	96	70	0	28	0	0	0	0	30	0	2	0	0	148	0	7	0	6	0	86	0	0	0	0	2	0	0	0	0	0	7	32	64	0	12	0	28	0	7	0	0	0	0	0	21	0	0	0	0	0	0	0	0	2	0	0	77	0	250	0	31	23	0	0	0	4	0	0	1	0	0	0	24	26	1	2	0	4	NA
93f6e82a46f743c37e3c42206ad68446	187	6	0	4	27	11	34	0	13	0	3	3	5	0	30	35	5	23	144	128	22	131	43	86	6	0	2	39	0	66	104	75	3	50	0	0	0	0	195	0	29	0	0	59	26	10	0	1	0	94	10	6	0	0	8	0	0	0	0	0	0	83	126	21	243	8	73	73	23	0	3	2	0	26	12	0	0	6	0	32	11	0	0	5	12	208	140	4	100	38	27	47	2	69	9	30	0	0	4	2	3	77	20	150	5	6	0	0	NA
6d4599b335844e307c07952014a26bac	183	0	0	0	30	4	81	0	109	3	3	0	0	5	20	189	13	178	98	100	12	0	22	51	2	0	7	29	0	5	121	93	12	152	0	0	0	0	0	0	59	0	0	18	190	13	0	16	0	15	62	0	4	0	27	0	0	0	0	2	6	73	47	7	2	3	49	7	27	0	2	0	0	15	17	0	2	0	0	44	0	8	0	0	7	8	18	0	100	93	10	38	0	50	89	67	0	0	6	31	7	3	2	10	2	0	0	0	NA
43bafcbff59dcf1ac8758da64ef9b5bc	182	39	16	23	14	0	85	286	127	198	22	7	70	42	21	277	5	176	237	102	18	189	143	337	81	71	6	78	27	85	225	221	13	175	9	0	769	0	59	70	26	13	84	128	62	19	241	923	193	69	44	39	50	180	294	48	66	37	35	2015	780	15	114	9	109	812	1061	5	26	14	2	17	147	6	127	70	128	10	10	72	98	0	438	1359	14	5	163	68	180	19	46	44	99	71	39	12	83	81	23	22	9	40	276	97	64	1031	35	209	NA
18d49c45adfbd959b24d75b5dd39b6a9	177	26	46	36	52	0	31	525	47	372	41	3	9	35	4	143	19	53	72	52	17	50	17	27	409	114	0	22	62	155	270	146	5	113	0	0	305	0	32	41	20	43	11	36	10	9	205	96	42	40	0	77	25	39	120	142	121	30	41	454	430	49	100	35	108	645	160	4	71	40	11	72	115	2	54	16	66	0	0	0	20	15	424	122	11	4	120	226	34	11	19	8	353	12	6	0	56	4	0	28	0	13	370	15	35	640	8	311	NA
dc193a3596f5c853ac1ad51cd60c72c6	172	0	0	4	0	0	83	4	53	4	0	19	3	4	31	163	0	129	82	77	18	285	50	84	2	0	0	61	0	10	99	81	19	88	0	98	5	0	114	6	17	0	0	42	0	0	5	18	8	71	53	3	0	4	26	0	0	7	3	3	9	0	49	0	47	11	49	8	11	0	53	2	7	0	67	16	0	17	0	22	19	0	0	0	0	13	49	0	79	0	22	43	5	20	36	22	3	2	14	21	32	43	10	31	0	3	0	0	NA
48bba3e416e07199f393dc0b98cefc4d	172	0	0	0	23	16	17	0	5	0	3	25	5	0	8	5	0	5	42	7	37	55	45	22	6	0	3	35	0	15	10	18	27	13	0	0	0	0	32	0	47	0	0	42	14	23	0	2	0	23	37	0	0	0	12	0	0	0	0	4	10	40	24	38	10	0	22	51	32	0	17	0	0	70	29	0	0	23	0	70	0	15	0	4	19	38	40	0	50	18	52	65	0	82	9	25	0	0	7	7	40	46	10	18	4	3	0	0	NA
8d6ed68444c4e71347ae9e85a4f8c458	171	0	0	2	0	4	37	27	35	33	3	0	8	71	16	40	9	32	50	52	8	152	1	110	19	4	6	9	1	4	87	56	2	23	0	105	36	0	75	1	5	0	0	71	2	5	13	36	62	33	0	0	3	11	38	0	4	11	0	61	34	7	32	0	30	39	246	41	27	0	0	7	6	0	10	2	4	14	2	5	0	2	12	36	0	64	64	6	243	9	7	11	0	12	2	0	1	0	5	1	3	19	38	40	0	32	0	6	NA
877d2f269c0098e711943433da21e87d	169	0	0	0	0	0	23	2	0	0	0	0	0	0	0	0	0	0	84	95	0	0	0	0	5	0	0	0	0	0	39	35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	7	51	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	NA
a9f5e6b644c176751e42dad4521aca30	169	0	0	0	14	5	7	0	0	0	0	9	2	0	20	0	2	0	45	14	5	0	22	0	4	0	13	33	0	3	57	53	15	0	0	0	0	0	0	2	5	0	0	37	14	9	0	0	0	40	30	0	0	0	0	0	0	0	0	0	3	20	62	30	30	3	0	49	16	0	11	0	0	66	5	0	0	9	0	22	2	0	0	0	21	71	58	0	54	28	2	7	0	26	17	6	0	0	0	9	45	65	7	31	0	2	0	0	NA
ed7a0c3ee7374845d2a507b555a37c11	165	0	0	2	12	0	14	0	12	0	0	0	3	0	7	31	0	16	50	84	12	7	24	21	2	0	3	0	0	0	45	31	10	21	0	0	0	0	5	0	7	0	0	4	3	14	0	0	0	11	18	0	0	0	0	0	0	0	0	2	4	25	26	5	47	4	9	2	5	0	2	0	0	5	8	0	0	3	0	0	0	0	0	2	7	0	51	2	14	8	14	6	0	1	3	13	0	0	3	3	16	0	4	69	3	2	0	0	NA
8794197f474fbc21b84ab5132fe53de8	161	96	55	234	75	9	146	207	124	303	19	61	48	109	149	299	10	124	74	100	67	58	56	255	128	208	9	68	117	77	215	139	212	107	3	270	289	6	46	599	76	39	14	197	100	53	273	156	40	116	87	47	29	91	106	186	193	50	60	524	449	63	153	103	84	687	325	15	79	128	36	276	325	140	69	135	195	76	9	14	51	33	224	348	72	23	187	80	193	122	35	82	132	36	96	81	261	17	68	50	213	60	247	56	16	359	38	179	NA
03af966ff07ddef2b87da992b85b600b	160	0	0	0	48	0	91	0	43	0	5	28	0	0	31	98	2	96	99	69	45	73	13	81	1	0	5	0	0	2	143	154	36	98	0	579	0	0	41	0	25	0	0	103	127	32	0	3	0	59	32	0	4	0	11	3	0	0	0	0	0	23	65	77	92	0	19	0	46	0	69	0	0	220	27	16	0	72	0	0	0	3	0	0	50	0	68	3	132	98	1	40	2	0	19	16	0	0	42	24	79	0	12	35	0	0	0	0	NA
addf1e3d60f6910392223e40dcfa898b	157	6	6	20	2	105	27	355	7	75	22	7	308	0	18	6	3	5	108	49	162	0	0	34	20	2310	3	37	3	45	328	159	5	16	15	0	39	17	0	17	110	260	26	8	81	9	39	40	0	6	19	266	36	0	38	957	1426	2263	1002	2280	4065	146	22	41	8	1888	622	119	8	0	22	5	36	1140	10	0	13	477	240	19	132	25	140	431	13	332	19	11	70	348	4	170	66	49	19	3	4	53	38	26	17	268	178	19	126	3641	4	107	NA
ca025dfc0a3cd3fe0e8338ba3278ce86	150	0	0	0	27	7	28	2	19	3	0	12	5	17	14	31	4	32	30	35	19	168	0	101	23	0	10	10	0	13	42	37	7	34	0	108	0	0	277	0	8	0	0	173	0	11	6	4	2	167	9	0	0	3	11	0	0	0	0	3	81	110	96	17	51	13	116	49	27	0	14	0	0	0	5	0	0	13	0	22	17	15	5	9	10	182	115	4	59	0	10	13	0	36	5	3	0	0	4	2	15	94	43	33	0	7	0	6	NA
b920344510b787ac85fe02f7861544a8	147	0	0	5	22	26	17	4	10	7	2	34	0	10	11	17	2	31	106	100	9	61	102	58	9	6	8	14	2	13	86	47	6	59	0	3	4	0	52	4	16	0	0	31	15	25	9	28	0	15	5	3	4	2	53	0	0	0	3	12	109	32	74	41	66	18	41	15	24	3	29	0	0	63	36	0	3	15	0	11	0	19	13	36	27	38	45	0	90	35	36	19	4	0	5	19	0	0	2	4	21	17	13	69	9	13	0	7	NA
3d5c3dd25fcc1868ed7f076cd53b6c50	146	0	0	24	0	0	3	703	0	780	0	0	0	0	2	0	0	0	137	336	5	0	0	0	113	0	3	0	0	0	22	7	0	0	0	0	0	0	2	2	16	28	0	145	0	0	610	0	0	187	105	84	12	0	0	9	2	2	0	0	303	3	173	0	107	324	0	0	2	19	0	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	52	3	112	2	0	31	43	0	35	9	20	0	0	0	0	0	14	156	10	4	0	3	NA
074478577353df0840cde9827351d2e9	144	0	0	0	70	17	132	0	85	0	6	15	3	0	99	196	5	206	87	101	6	18	23	44	0	0	10	0	0	2	152	139	118	214	0	40	2	0	23	5	10	0	0	41	93	133	0	5	0	46	130	10	4	0	5	0	0	0	2	0	0	64	104	185	109	0	28	0	65	2	21	0	0	0	17	44	0	5	0	0	0	17	0	0	141	0	110	0	41	30	9	14	0	0	58	7	0	0	53	55	66	0	5	27	0	3	0	0	NA
74414ac2f18b8d8c72d3888a5b71395d	136	0	0	0	41	0	59	4	62	3	0	0	3	2	26	64	8	67	57	99	16	17	15	82	4	0	6	6	2	0	32	30	32	171	0	0	3	0	10	5	8	0	0	28	2	14	2	29	0	11	11	0	0	2	30	0	2	0	0	7	8	102	64	13	17	7	71	6	40	0	2	0	0	10	20	0	0	14	0	12	0	5	0	14	10	0	42	0	33	18	10	10	0	5	8	30	0	0	3	0	15	0	4	48	2	0	0	0	NA
c382494877a48955d3ca352877a68f0f	136	254	214	232	42	26	100	484	89	232	42	426	250	42	147	105	0	112	122	64	388	27	125	135	239	479	0	250	181	264	134	101	165	91	68	127	259	64	3	179	72	217	274	176	277	101	182	283	44	73	31	232	185	24	250	140	430	428	274	531	483	31	114	147	119	450	424	490	63	39	152	196	352	503	159	211	366	333	208	138	650	17	823	379	92	396	113	305	152	474	60	197	600	200	54	84	141	308	264	77	386	250	553	106	211	463	237	562	NA
efeeb3b47573c1214842c4fbee0daed3	135	6	14	14	0	0	82	53	75	85	0	89	105	337	259	51	0	56	31	41	204	378	68	613	59	0	0	0	20	17	110	99	83	42	0	186	192	0	148	93	97	25	0	410	0	0	69	79	709	45	66	23	0	51	100	0	0	132	57	213	154	1	35	0	16	94	621	0	7	10	151	185	91	0	63	10	45	408	0	0	0	0	60	377	0	0	132	17	500	0	81	75	29	0	113	67	15	0	29	17	522	0	124	40	6	41	17	20	NA
52fdc469d22151ff5173d5f656fbbf43	135	4408	1459	2675	831	282	129	1314	89	351	6153	3956	1035	958	892	197	532	162	106	116	1686	336	808	104	3325	4379	295	678	2160	3991	143	166	892	126	262	342	684	78	83	5566	614	3513	1052	220	1807	782	156	1078	2246	143	904	2760	5126	517	270	3976	5640	5167	1076	401	999	451	205	923	219	1201	785	679	906	1703	4808	4331	2807	3291	1425	1505	4704	2592	633	191	3221	447	4431	526	670	863	283	1338	115	3123	323	1046	3172	138	300	236	5921	1347	1853	1899	1947	1125	4173	117	3194	1591	2629	2680	NA
2492ed25d038267e051cfed7ccbbce84	134	0	0	3	71	0	25	16	6	7	3	0	4	24	23	25	5	32	101	147	0	47	74	7	23	14	2	58	5	11	48	33	4	42	0	48	3	0	67	42	53	2	0	5	3	0	0	6	0	6	90	20	0	2	7	4	3	9	3	2	83	120	135	27	111	19	105	0	51	0	22	19	11	0	16	0	6	2	2	20	21	6	41	32	0	4	92	2	0	0	57	61	12	54	43	83	2	5	0	7	3	0	76	138	10	16	0	5	NA
