OTU.ID,TL1A_FP_719,TL1A_FP_761,TL1A_FP_574,TL1A_DTT_741,TL1A_FP_561,TL1A_DTT_744,TL1a_DTT_284,TL1A_FP_720,TL1A_DTT_642,TL1a_DTT_173_Repeat,TL1A_DTT_576,TL1A_DTT_802,TL1a_DTT_131,TL1A_FP_790,TL1A_FP_641,TL1A_FP_642,TL1A_DTT_804,TL1A_DTT_690,TL1A_FP_689,TL1a_FP_162,TL1A_DTT_720,TL1a_DTT_174_Repeat,TL1A_DTT_673,TL1A_FP_540,TL1A_FP_638,TL1A_FP_701,TL1a_FP_88,TL1A_FP_551,TL1A_DTT_572,TL1A_FP_514,TL1A_FP_537,TL1a_FP_140,TL1A_FP_549,TL1A_FP_626,TL1A_DTT_516,TL1a_DTT_76_Repeat,TL1A_FP_739,TL1a_FP_230,TL1a_FP_89,TL1a_FP_207,TL1A_DTT_513,TL1a_DTT_78,TL1a_DTT_231,TL1A_FP_573,TL1A_DTT_716,TL1a_FP_234,TL1a_FP_205,TL1A_FP_640,TL1A_FP_758,TL1a_FP_65,TL1A_FP_718,TL1a_FP_128,TL1A_DTT_773,TL1A_DTT_812,TL1A_DTT_527,TL1A_FP_733,TL1a_FP_64,TL1a_DTT_172_Re_extracted,TL1A_DTT_552,TL1A_DTT_822,TL1A_DTT_770,TL1A_DTT_675,TL1A_FP_814,TL1a_FP_209,TL1A_FP_629,TL1a_DTT_268_Repeat,TL1a_FP_85,TL1a_DTT_267,TL1A_FP_527,TL1A_FP_815,TL1a_DTT_139,TL1A_DTT_563,TL1a_FP_129,TL1A_DTT_626,TL1a_DTT_171,TL1A_FP_713,TL1A_DTT_700,TL1A_DTT_803,TL1a_FP_206,TL1a_DTT_143,TL1a_FP_287,TL1a_FP_242,TL1A_DTT_629,TL1a_FP_86,TL1A_FP_799,TL1a_FP_77,TL1a_FP_245,TL1a_FP_198,TL1A_FP_759,TL1a_FP_161,TL1a_FP_266,TL1a_FP_127,TL1A_FP_744,TL1A_DTT_757,TL1a_FP_76,TL1A_FP_676,TL1A_FP_818,TL1a_FP_73,TL1A_FP_760,TL1A_DTT_514,TL1a_FP_102,TL1A_DTT_734,TL1A_FP_698,TL1a_DTT_169_Re_extracted,TL1a_FP_197,TL1A_FP_820,TL1A_FP_576,TL1a_DTT_209,TL1A_FP_697,TL1A_FP_822,TL1a_FP_159,TL1A_DTT_677,TL1A_DTT_676,TL1A_DTT_550,TL1A_DTT_564,TL1a_DTT_160,TL1A_DTT_815,TL1A_DTT_561,TL1A_FP_677,TL1a_FP_132,TL1A_DTT_736,TL1a_FP_98,TL1A_FP_770,TL1a_FP_75,TL1a_FP_130,TL1A_DTT_539,TL1a_DTT_234,TL1a_FP_173,TL1A_FP_685,TL1a_DTT_74,TL1A_DTT_769,TL1a_DTT_158,TL1A_DTT_821,TL1A_DTT_698,TL1A_FP_525,TL1A_DTT_523,TL1a_DTT_269_Repeat,TL1a_DTT_161_Repeat,TL1A_DTT_717,TL1A_FP_712,TL1a_FP_193,TL1a_FP_139,TL1a_FP_90,TL1a_DTT_141,TL1A_DTT_699,TL1A_DTT_738,TL1A_FP_515,TL1a_DTT_210,TL1A_FP_686,TL1A_FP_674,TL1A_FP_678,TL1a_FP_265,TL1A_FP_559,TL1a_FP_141,TL1a_FP_174,TL1a_FP_144,TL1A_DTT_540,TL1a_FP_195,TL1A_DTT_787,TL1a_FP_142,TL1A_DTT_674,TL1A_FP_801,TL1a_FP_158,TL1A_DTT_714,TL1a_DTT_143_Repeat,TL1a_DTT_129,TL1A_FP_523,TL1A_DTT_816,TL1A_DTT_762,TL1A_DTT_790,TL1a_DTT_265,TL1A_DTT_713,TL1a_DTT_285,TL1A_DTT_528,TL1A_DTT_559,TL1A_DTT_712,TL1A_DTT_760,TL1a_DTT_144_Repeat,TL1A_FP_734,TL1A_DTT_737,TL1a_DTT_241,TL1a_DTT_159,TL1a_FP_62,TL1A_DTT_627,TL1a_FP_157,TL1A_FP_787,TL1a_DTT_243,TL1A_FP_513,TL1A_FP_625,TL1a_DTT_127_Repeat,TL1A_FP_774,TL1A_FP_710,TL1A_FP_742,TL1a_DTT_205,TL1A_DTT_813,TL1A_DTT_640,TL1A_DTT_574,TL1A_DTT_799,TL1a_DTT_206,TL1a_DTT_64,TL1A_FP_536,TL1A_DTT_814,TL1a_DTT_287,TL1A_DTT_739,TL1a_DTT_157_Repeat,TL1A_DTT_710,TL1a_DTT_233,TL1A_FP_737,TL1A_FP_792,TL1a_DTT_62,TL1A_FP_762,TL1A_DTT_571,TL1A_DTT_525,TL1a_DTT_65,TL1A_DTT_742,TL1a_DTT_242,TL1A_FP_789,TL1a_FP_231,TL1a_FP_284,TL1A_DTT_688,TL1a_DTT_245_Repeat,TL1A_FP_562,TL1a_FP_74,TL1A_FP_630,TL1A_FP_563,TL1A_FP_803,TL1a_FP_267,TL1A_FP_772,TL1a_DTT_130_Repeat,TL1A_FP_639,TL1A_FP_673,TL1A_DTT_709,TL1a_FP_172,TL1A_DTT_818,TL1A_FP_769,TL1A_FP_811,TL1a_DTT_102_Repeat,TL1a_FP_269,TL1A_FP_714,TL1a_DTT_73,TL1a_DTT_195,TL1A_DTT_758,TL1a_DTT_63,TL1A_DTT_759,TL1A_DTT_511,TL1A_FP_700,TL1A_DTT_774,TL1A_FP_512,TL1a_FP_171,TL1A_FP_802,TL1A_FP_687,TL1a_DTT_85,TL1A_DTT_702,TL1A_DTT_638,TL1a_DTT_86,TL1a_DTT_193,TL1A_FP_675,TL1a_FP_288,TL1a_FP_66,TL1a_DTT_207,TL1A_FP_637,TL1A_FP_738,TL1A_FP_538,TL1A_FP_740,TL1a_DTT_196_Repeat,TL1a_DTT_286,TL1A_DTT_524,TL1a_DTT_90_Repeat,TL1A_DTT_801,TL1A_DTT_678,TL1A_FP_819,TL1A_DTT_701,TL1a_FP_143,TL1A_FP_526,TL1A_DTT_551,TL1A_FP_552,TL1A_FP_548,TL1a_DTT_132_Repeat,TL1a_DTT_131_Repeat,TL1a_DTT_230,TL1A_FP_547,TL1a_DTT_75,TL1a_DTT_61_Repeat,TL1a_FP_87,TL1a_FP_100,TL1A_DTT_733,TL1a_FP_99,TL1A_DTT_535,TL1A_FP_757,TL1A_FP_524,TL1a_DTT_246,TL1a_DTT_128,TL1A_FP_528,TL1a_DTT_283,TL1A_FP_716,TL1a_DTT_194,TL1A_DTT_512,TL1A_DTT_819,TL1a_FP_196,TL1A_DTT_573,TL1A_FP_773,TL1A_FP_702,TL1A_FP_516,TL1A_DTT_526,TL1a_DTT_100_Repeat,TL1A_FP_804,TL1a_FP_131,TL1A_DTT_715,TL1A_DTT_771,TL1A_DTT_536,TL1A_FP_688,TL1A_DTT_791,TL1a_DTT_198_Repeat,TL1A_DTT_743,TL1a_DTT_97,TL1A_DTT_575,TL1a_DTT_88_Repeat,TL1A_FP_817,TL1A_FP_816,TL1A_FP_560,TL1A_FP_715,TL1A_FP_564,TL1A_DTT_630,TL1A_FP_800,TL1a_FP_246,TL1A_FP_813,TL1A_FP_571,TL1a_DTT_229,TL1A_DTT_711,TL1A_FP_572,TL1A_DTT_562,TL1A_DTT_549,TL1a_FP_169,TL1a_FP_270,TL1a_DTT_162_Repeat,TL1a_DTT_66,TL1a_FP_160,TL1a_FP_283,TL1a_FP_194,TL1a_FP_61,TL1a_FP_241,TL1A_DTT_547,TL1a_FP_286,TL1A_DTT_817,TL1a_DTT_140,TL1a_FP_229,TL1a_DTT_89_Re_extracted,TL1a_FP_78,TL1A_DTT_735,TL1a_FP_210,TL1A_FP_511,TL1A_DTT_800,TL1a_FP_208,TL1A_FP_821,TL1A_DTT_641,TL1A_DTT_789,TL1A_DTT_560,TL1a_DTT_244_Repeat,TL1a_FP_101,TL1a_DTT_99,TL1A_FP_771,TL1A_DTT_639,TL1A_FP_535,TL1a_DTT_87,TL1A_FP_575,TL1a_DTT_197_Repeat,TL1a_FP_244,TL1A_DTT_538,TL1a_DTT_266,TL1A_DTT_740,TL1a_FP_232,TL1A_FP_690,TL1a_DTT_270_Repeat,TL1A_FP_711,TL1a_FP_233,TL1A_DTT_687,TL1A_FP_699,TL1A_DTT_515,TL1A_DTT_788,TL1A_DTT_761,TL1a_FP_63,TL1a_DTT_232,TL1A_DTT_689,TL1a_DTT_142_Repeat,TL1a_DTT_77,TL1a_DTT_98,TL1A_DTT_772,TL1A_DTT_537,TL1a_FP_243,TL1A_DTT_811,TL1A_DTT_628,TL1a_FP_268,TL1a_FP_97,TL1A_FP_791,TL1a_FP_285,TL1A_FP_539,TL1A_FP_812,TL1A_FP_627,TL1a_DTT_288,TL1A_DTT_548,TL1a_DTT_170,TL1A_DTT_697,TL1A_DTT_820,TL1a_DTT_101_Repeat,TL1A_FP_550,TL1a_DTT_208,TL1A_FP_788,TL1a_FP_170,TL1A_FP_735,TL1A_DTT_792
03af966ff07ddef2b87da992b85b600b,66,2,4,0,0,0,0,165,402,217,439,0,0,1918,40,73,0,204,5,5409,328,83,338,0,224,955,0,5,96,0,2,1241,0,0,97,723,0,0,2611,0,0,688,0,0,3458,0,0,12,413,732,8,0,0,1213,12,0,501,0,0,0,0,0,56,0,2,0,0,0,0,18,2452,104,0,0,1873,91,5,65,0,11,0,0,788,0,0,1047,0,0,245,4340,0,0,0,957,298,15,4549,2786,29,41,524,0,0,0,0,224,26,0,0,299,0,15,32,0,339,0,0,14,83,0,45,1095,0,1948,2033,267,0,0,820,5619,0,0,331,0,0,0,0,0,2575,5,0,1076,198,3397,0,2,0,0,2220,0,4,0,0,1907,0,1062,207,0,5070,0,0,0,0,75,17,0,0,0,112,66,0,105,0,29,81,902,41,15,0,24,0,0,4538,18,0,2537,0,0,0,0,1526,2236,0,0,1539,307,308,0,0,326,0,481,0,0,0,3346,0,33,0,4415,1018,38,0,426,23,0,2695,0,0,8,0,0,1665,626,1,9,0,0,0,459,0,1719,0,4795,0,1556,87,0,109,6519,0,690,3970,593,0,20,0,0,868,376,655,0,0,140,0,0,0,0,507,0,444,57,0,0,0,0,0,12,0,0,2850,8,281,0,17,3,0,0,0,0,0,4667,192,0,1908,124,551,112,446,0,0,0,0,0,2383,0,0,5668,0,52,674,74,0,15,66,0,3,1193,0,42,57,388,0,0,2428,146,12,2911,41,0,2267,291,1577,0,0,678,0,2085,2807,0,168,0,2487,0,0,295,0,0,0,3031,0,0,0,8231,2534,0,0,5478,0,0,0,0,0,131,353,3940,390,0,0,2379,0,746,0,0,0,0,0,114,287,0,0,35,0,1516,0,975,0,281,3116,156,5564,0,112,0,764,1921,0,14,0,1950,205,0,1419,4398,0,0,980,0,0,0,1464,85,470,142,0,0,2588,537,0,0
63b26504f32377cd78d6068bffb86b9a,62,89,39,0,0,47,0,1715,816,689,1001,0,6,1489,85,57,0,424,14,12935,82,205,751,315,347,232,27,16,171,0,11,23713,0,21,275,675,25,0,8569,19791,5,2653,742,0,624,13,41149,15,4167,12412,4,31,0,1784,56,378,13571,933,124,64,0,0,656,38,2,22,0,0,0,31,16545,231,0,13,11553,82,29,11,35738,78,0,15879,2421,0,3,2189,188,7188,3236,10531,0,0,122,5226,1577,21,3644,9244,304,264,1678,10,163,172,21093,146,168,954,0,293,0,18,66,15,796,193,150,34,60,0,165,16970,0,3772,7731,245,50,395,2159,9193,0,11,379,0,0,163,0,31,670,14,0,16654,657,21999,0,9,3,3326,3090,0,24,0,4,22752,2919,4374,501,0,1024,2034,6,4,0,269,241,0,0,40,379,7,3,150,0,114,161,1431,264,1125,7,87,8583,142,15824,53,0,461,6327,0,1,0,317,3992,28,46148,3189,994,657,4,30794,666,17,1020,0,15,72,4498,0,173,50,13705,230,74,0,906,152,6337,238,0,0,73,486,114,5264,530,29,32,0,137,0,660,5,2692,21,3452,0,2867,310,1333,24,10193,0,3135,12806,3525,262,59,0,0,3566,62,2169,22,0,192,0,638,0,0,7752,34536,720,420,18,5,8,0,12,0,12,8,2562,29,4720,0,45,6,27,0,0,0,2,7084,448,0,7713,350,3776,236,3650,0,968,0,0,0,389,36,2,3574,0,115,161,112,0,72,694,8,9,1155,0,57,110,58,0,24,9952,400,29,2938,150,0,477,737,2440,96,2151,2066,6,4345,4500,0,293,9,11830,12802,0,857,535,0,0,13992,6934,166,0,4259,12019,0,876,12471,9,83,0,0,359,130,775,1012,689,818,68,11351,26,600,4,0,3,0,7195,245,598,8,115,49,10,3179,1397,1380,2,697,987,491,10420,10,282,272,2510,9572,10,17,12124,2564,373,3671,7348,1867,0,262,1969,0,0,3,8290,264,578,310,0,1828,345,4094,27,4
508524d40fa1145d6023b5a43a013f4c,56,776,2391,28,256,53,3,2418,305,2947,251,1400,0,186,2479,648,75,1000,3548,2108,6632,708,134,297,141,673,8,38,504,121,434,771,42,24,140,2269,84,0,1457,0,165,6651,0,376,669,14,0,1955,161,11560,8,12,89,304,235,57,2697,275,87,313,132,9,1900,0,13,469,0,7,234,964,311,1391,4,44,1777,1452,136,1115,0,22,1166,0,334,2,71,56397,351,2,53,1740,72,0,182,190,32507,18,80,1427,1261,219,407,16,185,782,10,35,869,0,16,107,0,12,12,288,835,38,3028,316,656,0,35,800,163,2355,1301,325,0,290,260,560,205,2,160,84,66,237,45,22,311,1088,0,564,595,463,53,295,304,0,493,7,289,45,334,556,2574,2148,103,0,346,372,9,77,2,3159,31,0,28,701,1045,2537,0,3469,0,361,417,1806,500,9,42,367,11,19,2035,27,0,124,0,95,34,0,82,144,234,5,659,369,1541,248,0,20268,624,2960,0,110,3,347,0,145,80,392,2093,627,131,14490,30,9,113,0,0,1316,0,342,1176,143,1387,638,28,155,0,254,13,146,15,122,289,195,3,90,1681,561,0,189,444,189,178,219,174,79,2071,439,275,0,468,101,0,31,2,170,18222,0,303,131,168,72,0,0,38,41,256,10,24,620,945,622,74,21,46,0,0,0,39,757,0,0,749,52,722,470,91,62,0,0,170,0,379,0,50,278,0,436,289,228,345,551,7,59,4,645,146,368,2978,1780,0,10,507,1087,12,13,1531,281,322,782,357,96,65,69,426,876,481,488,193,81,777,16,0,14995,71,0,0,2772,0,107,187,298,226,0,25,3921,39,0,105,73,2,154,162,403,278,0,16,751,207,263,385,0,993,0,17,651,83,18,4,816,119,89,3,401,103,185,312,1246,1854,0,2875,2,13535,655,440,372,0,363,132,23,407,394,2,1430,90,13,6,47,920,67,2703,50,84,0,135,1497,28,339
901e24ec7d14fc177f7f9c15ab0f972d,55,5,0,0,0,8,10183,4,2,0,0,0,0,0,4,8,0,46,0,213,0,39,131,6,2,2,12333,0,0,0,0,3,0,192,0,0,14,1853,28,0,0,0,1224,0,0,27,0,0,0,3,75,1800,0,0,0,834,2,221,0,0,0,213,0,497,0,17,8923,1501,0,0,6,0,1432,169,0,3,22,0,0,0,4880,0,0,17008,0,414,2573,186,0,42,11399,1617,5,31,1670,3,0,2,27,0,9163,299,1886,8250,959,0,19,0,973,0,2511,5,21,0,0,3034,0,0,5,9930,34,5,0,184,27,0,22,4144,0,56,0,1193,0,726,0,0,0,169,0,0,6847,4,868,0,437,14,0,0,0,989,0,8034,0,2,1722,12,0,5939,0,1098,187,0,6412,23,0,1116,0,0,20,2,421,25,12986,0,0,7,9,0,891,14,4,4159,4,93,17520,0,4,0,258,1772,30,0,26,4,0,5,2,0,0,0,0,0,405,28,2419,4,6,5,0,0,21,0,0,0,22,0,0,1338,26892,13,0,0,1490,92,5,0,6788,17,166,0,977,16,472,0,0,0,0,143,0,0,2909,0,0,0,0,44,0,0,3,0,0,7776,33,0,5934,3914,533,890,885,9,0,39,0,22,31,79,0,424,0,20,0,5,667,0,0,0,0,14,0,312,0,0,0,12857,3464,174,0,0,0,0,1900,1100,0,8369,0,3530,0,0,3815,0,5,0,0,0,0,0,91,212,0,0,42,0,0,5,2,0,369,0,0,0,3,13,0,0,400,0,0,15,0,0,0,0,5,24,150,0,1702,7991,8504,2,3,0,1592,0,0,1233,682,30,524,5558,0,0,155,0,0,0,0,0,12540,156,0,0,0,10603,0,72,69,0,2150,8,20,0,84,0,12,0,1051,0,2,42,2,9,37,3,0,3,3,0,3,3,16,2487,0,0,17897,25,0,141,5,0,301,411,0,0,0,10,6,4,460,8
b4d6edf2fed7f3c5477d370559a3a9cf,55,79,75,0,0,88,0,2099,1822,1483,1923,2,33,696,283,139,0,496,60,33456,145,763,1206,760,2963,542,79,29,360,0,19,31924,0,160,573,651,42,0,29176,0,14,1174,4409,0,1541,158,0,79,4989,25373,14,253,0,3262,107,426,31040,7644,273,42,0,2,221,60,5,81,0,1,0,49,21046,422,48,29,25195,55,45,54,0,23,4,58427,4416,0,2,2383,3492,94,3250,30217,28,1,151,8047,1941,98,25,9075,335,600,4115,15,250,446,0,0,686,0,0,429,0,27,46,16,1441,712,240,67,281,12,196,36494,0,15655,34602,765,220,1028,4338,8200,3,41,127,7,0,315,0,0,1756,6,7,21821,2603,24556,5,35,14,0,6801,13,52,2,11,24261,2407,44310,869,0,4054,12376,10,7,57,398,164,1,0,72,569,148,13,337,3,239,366,1118,433,1280,2,218,46926,507,6276,91,0,1938,47671,0,15,0,1098,2393,15,0,4566,1831,1277,5,0,299,22,1876,0,42,136,4579,2,161,44,7118,828,192,8,514,247,40185,855,0,0,108,5376,228,8516,433,136,33,21,115,0,4997,37,2229,35,69,0,2417,418,5808,55,12483,8,5305,8218,6562,556,45,0,0,42614,149,5218,71,3,1521,0,813,0,36,15451,129,5192,478,56,8,0,0,34,0,26,7,3,90,26439,2,69,17,37,0,29,0,9,6565,233,0,15039,477,40394,493,4749,0,8666,8,0,2,1117,250,4,314,7,263,460,82,6,115,410,8,26,1631,0,124,273,478,0,56,18243,715,0,14,101,0,1241,1768,4975,28,18151,1871,26,33040,4409,2,611,17,16634,67547,0,375,2035,0,5,2666,40002,328,5,72,14851,0,6300,6375,8,25,0,0,23,19,1690,5265,1466,4972,243,22364,18,4242,4,0,11,0,38165,470,4242,19,4,63,250,1722,5860,2674,3,1184,3092,813,5747,27,424,374,984,26555,3,39,71779,4828,970,11386,28049,1548,0,816,1561,15,0,11,15217,481,21,455,0,0,1324,42185,33,43
668fdb718997fc1589c7817655d4bb5f,52,25,5,519,0,226,0,298,149,645,137,15,0,596,33,16,4,135,2,5869,236,295,376,123,304,636,682,5,38,355,2,4437,182,48,94,569,711,0,4358,0,2563,751,1,0,2640,3,0,11,744,3209,28,296,48,1494,4,218,1892,291,124,443,1196,21,76,121,3,0,719,367,19,9,2850,52,175,37,7446,47,11,25,2,5,5465,0,369,694,157,1988,1088,27,315,5178,783,212,696,1152,976,14,602,7373,927,398,2917,52,255,2333,208,10,91,0,87,66,244,8,72,25,113,324,109,8,22,890,91,3294,1277,12590,3516,37,0,840,325,3711,1452,43,301,141,19,77,0,14,2073,5,613,2213,201,3259,71,14,286,0,523,54,8,1437,3,2357,929,7840,69,1051,2747,2262,20,220,215,165,123,154,24,25,123,23,173,109,0,27,16,460,58,98,98,52,0,365,10157,26,279,983,0,1040,85,196,544,700,101,0,1538,197,138,918,0,361,18,664,4,944,215,1424,0,109,54,3056,369,14,11,654,164,0,1124,0,0,21,0,52,8085,157,12,8,783,1551,0,542,76,853,69,1281,578,891,16,51,161,6516,838,755,2207,704,1286,39,272,1517,7022,177,239,623,7,258,370,1304,34,1470,2154,0,637,108,13,490,14,12,9,31,414,21,222,28,4371,17,1,0,262,0,3,0,312,2580,299,687,1536,218,3161,47,773,11,165,95,17,13,1609,1392,729,1672,738,22,898,96,261,46,42,75,18,1288,934,16,25,268,29,48,2448,69,57,244,70,0,1568,120,427,226,255,473,0,1295,1189,0,67,213,4629,19,12,714,602,0,1206,8344,0,302,642,2115,2410,0,51,11510,76,1045,1506,294,42,41,149,2006,122,17,782,2972,1885,520,2,779,3,19,51,63,223,275,0,8,73,426,2,215,154,279,1558,169,11656,0,98,0,789,2999,143,4,0,1745,79,374,2302,1133,0,98,503,23,0,106,4809,208,360,106,16,0,760,5863,63,2
3ab752181b720a897cf1adc0c7670bf9,51,126,37,0,21,13,0,275,41,0,67,0,0,276,120,37,0,51,135,0,127,0,60,62,70,336,0,0,57,0,151,0,0,6,9,0,14,0,0,0,0,0,0,65,357,0,0,177,791,0,7,0,0,141,6,4,0,0,11,6,0,0,713,0,0,0,0,0,0,120,0,20,0,0,0,63,0,12,0,0,0,0,153,0,0,0,0,0,940,0,0,0,29,226,0,4,48,0,158,33,0,2,7,0,0,23,39,0,0,19,0,0,2,0,43,0,79,34,36,0,12,0,0,0,0,12,0,0,104,0,0,0,47,0,0,10,0,0,361,97,0,0,0,0,0,0,0,0,151,0,5,0,9,0,0,0,65,0,670,0,0,2,0,125,0,0,0,77,184,66,0,102,0,5,24,114,61,0,0,12,0,0,0,4,0,1130,0,0,0,0,450,987,2,0,248,88,41,0,0,0,216,233,0,4,0,218,0,42,3,0,442,59,0,0,17,0,1030,0,0,12,0,25,0,51,16,0,0,26,0,125,0,109,0,281,0,510,0,0,71,0,0,233,0,275,14,18,0,0,0,122,340,0,0,29,0,0,0,0,0,0,160,110,39,0,0,0,0,0,0,0,5,7,0,0,4,0,0,0,0,0,2,0,0,0,0,20,0,126,436,0,0,0,0,0,461,0,0,143,0,38,253,13,0,0,0,0,0,203,0,111,202,105,0,0,0,37,0,26,437,18,662,45,324,6,0,1086,45,0,188,46,27,0,0,0,0,0,0,0,0,0,0,9,0,167,0,0,0,0,0,0,0,0,0,80,62,1027,44,0,0,0,2,212,112,0,53,0,0,20,2,2,0,65,0,672,0,121,0,31,888,168,5,0,45,0,0,0,2,179,0,253,26,0,0,1464,0,78,549,0,0,0,0,20,133,0,0,0,714,0,5,72
49055a9349c33068620cb727c8bb95d3,47,3,0,0,0,4,0,3,192,0,73,59,0,0,31,86,21,16,7,0,0,0,73,69,7,382,196,288,6,0,0,0,205,890,36,0,0,0,0,0,4,0,0,0,0,0,0,36,0,0,60,0,0,8,0,602,0,5,114,0,0,510,0,0,516,14,492,0,0,0,0,259,0,469,0,0,118,113,0,0,0,0,9,244,44,21,0,0,0,0,0,0,43,13,80,68,0,0,15,4,189,81,503,4,8,0,168,0,243,0,0,10,147,241,43,0,0,2,23,2,64,0,0,3,0,8,0,3,0,0,0,0,7,179,0,9,0,0,0,0,0,0,60,0,84,1231,4,0,0,341,73,0,0,0,0,0,31,0,0,0,378,25,0,5,0,0,0,0,7,25,0,14,0,6,10,0,2,0,595,1115,3,0,0,213,0,0,0,0,1074,0,3,0,8,0,0,120,48,25,0,0,7,0,0,2,0,0,0,686,302,0,4,6,0,0,10,0,0,0,0,2,0,44,37,616,20,24,0,8,0,0,922,3,0,0,0,0,0,1,0,0,0,0,0,0,12,99,0,0,0,23,0,411,1016,0,181,0,248,0,27,0,0,463,23,0,0,2,2,16,19,212,0,793,0,2,454,716,117,0,0,0,254,0,0,195,121,87,0,9,0,3,80,0,0,0,0,0,0,0,0,9,2,773,0,2,0,567,15,93,0,6,144,38,0,0,0,34,73,0,6,0,2,73,80,37,0,0,3,0,0,0,17,84,0,0,0,0,0,0,0,0,0,132,0,3,0,0,35,2,130,0,0,14,0,243,62,0,48,0,160,7,0,2,0,405,9,0,0,25,0,0,0,102,0,0,0,0,254,37,0,23,0,0,54,0,0,0,0,0,0,0,157,0,0,6,0,139,0,447,0,47,0,130,4,0,307,0,0,0,291,3
464a52deb6e8c4e2b57d980a8d18f04c,43,33,592,0,44,0,0,83,0,163,24,0,0,72,6,25,0,3,59,95,1009,137,42,124,0,104,0,0,125,0,48,4,0,0,0,0,0,0,114,3,0,0,0,59,124,0,4,0,19,0,783,0,0,23,0,3,0,327,0,37,0,0,23,3,0,36,0,0,0,0,28,226,0,0,63,27,0,7,3,18,0,0,0,0,0,0,2,10,11,63,0,0,1,67,207,0,2,0,104,5,11,0,0,0,0,0,244,23,0,3,0,0,2,3,106,95,35,77,0,0,7,5,0,3,74,8,0,0,0,0,0,2,16,2,0,0,0,29,76,162,0,7,76,58,0,3,7,9,0,0,37,0,32,7,0,10,16,0,51,6,2,0,0,215,0,0,0,0,189,503,0,210,0,0,109,804,1111,0,0,3,5,2,0,0,2,22,4,0,0,6,20,27,0,18,28,12,2314,6,8,0,134,77,0,0,4,70,0,3,0,0,117,140,0,0,5,3,11,0,0,0,55,176,0,4,15,0,0,2,10,0,2,44,22,8,0,0,6,0,17,0,0,47,0,28,3,0,18,0,12,3,0,23,0,0,0,0,0,0,0,11,0,12,1023,0,0,0,0,11,0,0,0,0,3,0,0,0,0,0,0,2,2,0,0,0,175,10,6,128,15,0,12,0,0,0,125,0,0,15,0,146,8,3,0,2,0,0,0,262,0,145,2,98,0,0,661,75,0,0,20,38,100,42,4,0,9,0,108,110,73,95,534,0,70,0,0,0,6,0,0,0,0,2,0,20,44,0,0,0,0,0,0,0,21,5,6,46,104,638,0,9,0,0,80,0,55,0,0,1533,15,0,0,7,0,22,0,0,0,0,56,212,0,4,3,608,0,0,0,118,0,46,0,0,8,70,0,209,0,0,7,0,36,14,100,1,0,201,28,15,0,0
4908017090823380efa89d3e236c811e,41,2,0,70,2,22,110,0,36,0,21,757,2,3,6,8,61,9,15,0,0,0,36,264,0,46,652,711,3,331,0,0,724,75,89,0,132,6,2,0,105,0,10,0,0,6,0,8,0,0,49,0,0,48,580,505,0,13,622,91,0,38,0,10,77,0,854,0,606,0,0,38,0,71,0,6,31,857,0,0,28,0,3,1048,578,3,30,65,0,0,0,0,28,17,68,0,0,4,0,343,506,110,214,48,36,0,118,0,84,4,0,0,0,1579,74,13,13,0,8,8,105,0,3,10,0,3,9,53,0,0,27,3,17,75,152,196,0,0,0,0,127,0,46,0,28,757,977,0,0,23,6,0,4,0,48,0,15,75,5,0,21,191,2,8,0,0,68,8,9,14,0,0,122,562,3,0,4,16,451,859,0,13,0,32,8,0,0,323,93,4,0,0,41,0,19,24,30,348,0,0,10,0,70,91,8,0,48,475,285,0,4,4,133,0,23,0,0,8,384,0,0,88,95,42,62,522,0,6,0,0,79,0,4,0,2,0,0,4,13,0,39,0,0,0,220,27,0,481,0,104,0,1005,448,0,432,90,32,83,68,0,0,383,50,73,81,18,57,211,297,17,0,333,0,350,2126,818,573,0,0,0,975,0,0,673,257,98,0,5,0,229,236,0,460,302,2,55,49,85,46,0,0,289,651,666,0,502,7,36,0,3,15,28,106,10,0,12,89,0,9,0,0,41,24,339,5,0,5,0,0,0,20,441,0,0,0,0,25,266,100,0,0,921,49,143,0,7,20,0,240,69,279,163,5,200,29,0,9,0,553,14,0,0,4,637,3,51,0,13,26,24,0,24,0,0,4,0,102,262,5,13,0,3,9,0,0,0,12,0,0,11,37,0,0,12,86,439,0,44,17,460,0,49,27,0,1028,0,0,0,244,0
