	IL17.DTT.115	IL17.DTT.116	IL17.DTT.117	IL17.DTT.118	IL17.DTT.119	IL17.DTT.120	IL17.DTT.127	IL17.DTT.128	IL17.DTT.129	IL17.DTT.130	IL17.DTT.131	IL17.DTT.132	IL17.DTT.143	IL17.DTT.144	IL17.DTT.139	IL17.DTT.140	IL17.DTT.141	IL17.DTT.142	IL17.DTT.188	IL17.DTT.189	IL17.DTT.201	IL17.DTT.202	IL17.DTT.203	IL17.DTT.199	IL17.DTT.200	IL17.DTT.217	IL17.DTT.218	IL17.DTT.219	IL17.DTT.220	IL17.DTT.221	IL17.DTT.222	IL17.DTT.25	IL17.DTT.26	IL17.DTT.27	IL17.DTT.28	IL17.DTT.29	IL17.DTT.105	IL17.DTT.106	IL17.DTT.103	IL17.DTT.104	IL17.DTT.53	IL17.DTT.49	IL17.DTT.50	IL17.DTT.51	IL17.DTT.52	IL17.DTT.85	IL17.DTT.86	IL17.DTT.87	IL17.DTT.88	IL17.DTT.89	IL17.DTT.90	TKO.DTT.1	TKO.DTT.2	TKO.DTT.3	TKO.DTT.4	TKO.DTT.5	TKO.DTT.6	TKO.DTT.43	TKO.DTT.44	TKO.DTT.45	TKO.DTT.46	TKO.DTT.47	TKO.DTT.48	TKO.DTT.31	TKO.DTT.32	TKO.DTT.33	TKO.DTT.34	TKO.DTT.35	TKO.DTT.36	TKO.DTT.16	TKO.DTT.17	TKO.DTT.18	TKO.DTT.22	TKO.DTT.23	TKO.DTT.24	TKO.DTT.19	TKO.DTT.20	TKO.DTT.21	TKO.DTT.58	TKO.DTT.59	TKO.DTT.60	TKO.DTT.55	TKO.DTT.56	TKO.DTT.57	TKO.DTT.69	TKO.DTT.70	TKO.DTT.71	TKO.DTT.72	TKO.DTT.78	TKO.DTT.73	TKO.DTT.74	TKO.DTT.75	TKO.DTT.76	TKO.DTT.77	TKO.DTT.87	TKO.DTT.88	TKO.DTT.89	TKO.DTT.90	TKO.DTT.91	TKO.DTT.92	TKO.DTT.93	TKO.DTT.94	TKO.DTT.95	TKO.DTT.103	TKO.DTT.104	TKO.DTT.105	TKO.DTT.106	TKO.DTT.107	TKO.DTT.108	TKO.DTT.109	TKO.DTT.110	TKO.DTT.111	TKO.DTT.112	TKO.DTT.113	TKO.DTT.123	TKO.DTT.124	TKO.DTT.125	TKO.DTT.126	TKO.DTT.127	TKO.DTT.128	TKO.DTT.129	TKO.DTT.130	TKO.DTT.131	TKO.DTT.132	TKO.DTT.139	TKO.DTT.140	TKO.DTT.141	TKO.DTT.142	TKO.DTT.143	TKO.DTT.144	TKO.DTT.154	TKO.DTT.155	TKO.DTT.156	TKO.DTT.151	TKO.DTT.152	TKO.DTT.153
TKO.DTT.46	2.635756150003532	3.3210286798666933	3.3150688130277355	2.9286591868884186	3.4283375966450453	3.6792454811615283	2.3129426162333524	3.074051103144014	2.019953346050864	2.7170199502828196	2.5750381700764553	2.897308972991371	1.368850419822448	1.5436625141213278	3.1490761829727028	3.441670881878139	3.187321241338773	0.8212755447931018	3.208650790436718	3.342578862208943	2.9690020599451983	1.000968943141797	0.8833301657354026	3.0432314875421507	3.1063966502067215	3.067899103248344	3.261649924147909	2.964693867415785	2.2733229247603712	2.7183266205549135	2.58364902907231	3.23989449753024	2.9806625675077494	2.7848127484847143	0.8407076445631386	0.9260335576308585	3.2636364574899193	1.9536914220279398	3.2257119216737093	3.3593558590025583	1.8102672487975304	3.021210337408746	3.0787900054553785	2.8776572520060077	1.6593577690640142	3.0763961246983604	3.2188794343762073	2.9825462840829684	1.2985823584600227	2.49167213091337	2.9277047910944627	2.66785571826437	3.2157497313692147	3.1274239461444315	2.1737773608394764	1.8773408738200448	3.2090299786804324	3.2911339616977284	2.971542788644765	2.923460374659167	0.0	0.5155868405851658	2.1203904806075813	3.0136041476906126	2.598566114833198	2.500370088082715	1.6408580423994181	1.048334915744944	2.1523602930783308	2.3681344395955346	2.2578402434138427	2.916662777021571	2.6171341613994565	3.0490608810574105	3.6520090654969852	2.357527608014464	2.8027572081021916	2.4799634821953176	2.6763072932844714	3.037947682253712	3.536149497597622	2.3162946297917237	2.931361062165049	2.9785755365510527	2.1591218473044336	0.6642327597778903	0.782132971484096	0.9493248787519352	2.066054335447713	3.7766617650450613	3.104696942173893	3.3508256766711106	0.8788380380177995	1.3685779823238158	2.6531748485245	1.2068700763122027	0.4743456739143504	1.049142040322485	3.3538972156739577	3.1236347858900064	2.9220682204114765	1.741778182171221	3.2186296429951473	2.2333845569480806	2.4464531266243017	2.443433629487258	0.9831456407959391	0.8229208553357719	1.4997212714942383	3.14781738723213	3.123165079406222	2.9729941215405558	0.5627835487187077	1.1204370632867826	3.050683531044383	0.5011726380828156	1.35879653589688	1.304407625579554	3.2349890367796186	2.8707073661933435	2.961982577294815	1.3384626951150764	1.3904703171696156	2.548494181211425	3.4392292776804267	2.890762488774078	3.049352965985482	4.176728863757479	4.0584941829965455	2.618416445070254	3.1853695654274596	2.677314539069502	3.4715775381843716	3.63798705967296	3.0321327258537862	3.1021440094376973
TKO.DTT.47	2.2745938933783627	2.8428919457111625	2.8338644552761463	2.7516668193745564	3.2018313750151703	3.3874620307441874	1.9259559342073467	2.569199249913681	1.8509018410382863	2.2292975275879408	2.290465985580145	2.648432247017122	0.9465683080496806	1.051181843184566	2.737730482828012	3.004922273557205	2.714214231855475	0.4793244717516926	2.7177340571919957	2.8632121424621455	2.4637341912102837	0.5286657381814288	0.4507826989161458	2.5434917226632074	2.6015747278678236	2.765436277196011	2.783301000251044	2.474624723824359	2.2018467542451763	2.595023009813953	2.422971490222224	2.9444223043080515	2.4929746774270094	2.310219725505294	0.5207327967315479	0.5281889070111628	2.8096035425397803	1.753576121243023	2.859135035656572	2.897196788552865	1.3741275724404896	2.6688024813905282	2.6112698370152256	2.4085177431979052	1.6140232123357907	2.6677545748375375	2.7328540308722347	2.4979715805520533	1.1146335796749562	2.138505458092964	2.4711948556932715	2.2153907232129573	2.970934519014334	2.7106130759503126	2.1396234741408198	1.8337664583836386	2.853031794654237	2.945402558182088	2.4687409456704845	2.4177823045925257	0.5155868405851658	0.0	1.6538590865497047	2.552611919593027	2.1054648944348098	2.011326237875541	1.3282953000588482	0.5683810863830704	1.8125251372985909	2.3411197623974283	2.0584612824292203	2.6542398519484633	2.6524129324559973	2.9639311660910246	3.518461579833495	1.9061737153274978	2.29983915797667	1.9916741738409178	2.605479068811369	2.9015332387050803	3.3264020883327974	1.8151095008701383	2.441022931048382	2.4990541826899526	1.6857117276245477	0.8399777755621202	1.1346458679015297	0.44012289884465977	1.8256914196918057	3.3857403701798345	2.6434754473632776	2.91783382049259	0.8417286183742293	1.2460905431835008	2.1634067336485376	0.9808673708548504	0.6172055709485098	0.9318196769806187	2.9880048305031206	2.6742051537950418	2.4823200296331316	1.8115224232013627	2.9593442154841565	1.8221054306895135	1.9708696495684286	1.9672829049602754	0.7014949072446085	0.4626888445409007	1.0224922319231808	2.8590001331337365	2.6949437346393164	2.5610652743806677	0.5956254245230946	1.1885384344958199	2.6266448379782705	0.6975383698263149	1.1845415925988225	1.1292279119501207	2.920865438681064	2.376523845411844	2.4863814660771437	0.9719355145938309	1.1463005287500965	2.1953862020931982	3.099396151676188	2.419120780007587	2.569376916291545	3.9998377753505414	3.8443905384740447	2.2843252522048534	2.9059726621026325	2.5765584654346405	3.136818915773924	3.3061503719985317	2.537363083918041	2.6221633236932074
TKO.DTT.48	0.9860514101077487	1.289546767900334	1.3060926508889676	2.0010982942590254	2.1887051796393067	2.1299719239934642	0.6461888269839696	1.443528754144387	1.4879017891234025	1.029222650568869	1.275441208984704	1.6655202079017426	1.2617390986836412	0.7459440228780242	1.2574630647470784	1.4431783817071442	1.202677853039357	1.42927254442707	1.1742367608931066	1.321037118459267	1.2278037696773434	1.4479575421508497	1.4194293370816373	1.177977074936968	1.319951635477663	1.556967289035539	1.2565538303900596	1.0852191351135463	1.986023713233675	2.072090147484522	1.82430805643812	1.7428966510909452	0.9845141310032582	0.787773611543595	1.6399252086158949	1.4497024387282804	1.2433278157461747	1.3422419873818152	1.4187630131445554	1.3207441738290258	0.5498191944972763	1.3344910229302172	1.0988322908466694	1.034738404396396	1.7789905312314387	1.1608270731097576	1.2172177215735667	1.0646631336229344	1.3130873067140991	0.9029080780984613	0.9704462379479937	0.6150887948346784	1.93194231236147	1.1907252383694145	2.0690048818338718	1.8847640466653979	1.4479211768750888	1.5890171585096828	1.1234247847066001	1.1106211768227263	2.1203904806075813	1.6538590865497047	0.0	0.997489919709764	1.4379996810806148	1.4767937101492352	2.059811010728302	1.3103550665896204	0.8414516905220112	2.2175015229678423	1.5111847834103653	1.6447233739346359	2.6237181123557165	2.477487077032339	2.770534568579278	0.572607514534142	0.9878592466995761	0.7393463936985543	2.263620135413213	2.2584117688185517	2.356474194404196	0.7087346592553891	1.0002508912296808	1.046323767818389	1.2919931382230918	2.1554679192637587	2.5943899438413336	1.3098238223798686	1.2126193165556856	1.8544160439113626	1.1424242864458836	1.3808604546950205	1.6461664547535244	1.4723772530565271	0.9811947152298991	2.1062722832896923	1.9028722973422045	1.5130679834043257	1.5447493316963916	1.0967262430056566	0.9705655816650295	2.1742745378876775	1.8919516269405472	0.5608451768786225	0.7434878539935651	0.7245468005210276	1.921808301758116	1.6799468016654575	1.013233497974288	1.7063448670105732	1.173851822825198	1.0857756331221202	1.7694558463102517	1.9971366519933773	1.0983959166333406	2.1411886344694397	1.3440357272180905	1.3536740433350751	1.6583173768347268	1.009203991240804	0.9278944508726436	1.1555049904550225	1.1543498971747919	0.9468396890753591	1.7309951510030956	0.9515804098580822	1.0889285991394217	3.0530908649909803	2.7920143917355196	1.0786160785905752	1.7682109988740167	2.146989655042376	1.7647489770277245	1.9471230024427366	1.0613715325536135	1.1502683297524505
TKO.DTT.31	0.9653485403822595	0.3856646960565328	0.42860978284065443	2.187217149334207	2.148675438866641	1.942787887591615	0.9561139794597311	1.164286525807328	1.9892690488704219	0.7747310009871536	1.5226216910132455	1.7706959226636687	2.2274005457465837	1.701409513171674	0.5474952163074318	0.5300573469192557	0.28910946447867	2.4001124490670604	0.4753528978837281	0.4214073408645719	0.9350518660427672	2.2697682625734927	2.3781499967286597	0.7097420048703053	0.920722722527932	1.5459070845929022	0.36395127554238793	0.5510531618850449	2.44580732800803	2.3799663000508002	2.1566224027564616	1.558363088124768	0.3800654916596308	0.2920279550858766	2.6055217511216875	2.418750609905217	0.2680008507513497	1.998234957851771	1.0869195887494882	0.3460442338343995	1.5281691972853415	1.0328683240993626	0.1769491426787368	0.4265618494627015	2.539190581489256	0.5825558537032833	0.42575176318978086	0.43580000439857913	2.1229346784802985	1.0911735600972967	0.14837445493653892	0.42651935148178677	1.968884961633095	0.5092606179231143	2.555905272542263	2.6000177284326558	1.159436622740305	1.1879777911407363	0.7534919524403522	0.8277794565988499	3.0136041476906126	2.552611919593027	0.997489919709764	0.0	1.5656318881582991	1.6993204134286588	2.659187979041471	2.115376011108332	1.5240716806077	2.658624764328263	1.8252764985640073	1.6146096850275198	3.130060651342671	2.7187713020113797	2.830320783365547	0.6739251260201738	0.7659236011229076	0.7432096561658409	2.5760575450695113	2.433942524315431	2.274014689722574	0.9768410944433007	0.4790790002027738	0.3582750117693728	1.5975860255339678	3.1283070025797466	3.5596958366843627	2.2235374599285023	1.753354385890334	1.1834561761879647	0.1925179081835651	0.4773155667389223	2.5093524685377258	2.2837003422053286	0.8037967320793395	2.8317580791230146	2.8184811472931606	2.4181679374185086	1.1152151657355225	0.20348455642928986	0.24578572308148228	2.909574197874016	2.04017388690815	0.8751170435995875	0.7210918357545443	0.7116744730183567	2.7327110727836326	2.6119353513693824	1.688850494169121	1.5348822080593174	0.3828633534933405	0.5079708750739956	2.6689391640370075	2.935855451215657	0.4180634905731961	3.103515660940016	2.082063806900989	2.090928910019371	1.4288708378700445	0.6086159773613248	0.19592813702209147	1.803783321381404	2.009046648897187	1.062103292213245	1.3387533150749267	0.27378178802830544	0.3313351013516191	2.934226953924245	2.648370128523995	1.1880381802422826	1.8644179170211859	2.6052333159065726	1.5075328643466257	1.500953924584448	0.5126456855518282	0.3656584335347069
TKO.DTT.32	2.187563453100712	1.5616545082562427	1.4937920551407398	3.3543648390050045	3.5047596602217337	3.393062322671127	1.9147982875530472	0.6621176319507452	2.756824566131704	0.8282523463563514	2.6441436283567774	3.00600089645831	1.814342983326255	1.4617436386256184	2.0579794275078482	2.06246652908067	1.4760703435854918	2.1404205340552265	1.381079097347783	1.5473812278122419	0.7531318684033909	1.602039512939265	1.9536736909706274	0.9854029947645058	0.8707478738079505	2.8779047809169542	1.4870443080356055	1.0665479772521498	3.2711106687022298	3.4196360152506586	3.183233112764088	2.9655007160335924	1.2428038290446501	1.3092094333798556	2.116787103431133	1.9960587290948126	1.781036478300978	2.7065432672173166	2.561578660349704	1.7707261537799481	1.7440011166993812	2.4444766887420553	1.4782264942141377	1.233964386709775	3.0310601707492486	2.0900032996094153	1.379826455939361	1.1768350420142675	2.4318714903000545	2.208239252572533	1.512210274737595	1.5791685787093719	3.2814044870276797	2.041598663410228	3.306545011643455	3.1865577761877697	2.6185907641653667	2.6714846715920637	0.9135410402063673	0.8345589080700591	2.598566114833198	2.1054648944348098	1.4379996810806148	1.5656318881582991	0.0	0.17465835382640946	1.47133533343228	1.562947842586126	2.272256231173675	3.476670334447247	2.716545323376138	2.8785979851484815	3.9483150670773997	3.8128861173814137	4.114255485909823	1.3446799558287985	0.8313005332652867	0.9128836798287345	3.543842685570645	3.589227232122576	3.639366342729245	0.7626323848604183	1.1158728410687464	1.2467646446053242	0.5272955718143374	2.8325952273229187	3.1694320898673487	1.7354987205451027	2.5650777004088354	2.7476557948950764	1.540829306180053	2.0114150596841034	2.5791368583779932	2.642799760981543	0.7904847372310065	1.8299780520772395	2.6443983516005556	2.547872797941006	2.6289564279004356	1.767970712008093	1.6949994006989486	3.385898298031878	3.284572723063692	1.6797183563040725	1.020107794224373	1.0282200813126139	1.8528359654163218	2.0011936218607143	1.1932338664311488	2.9091602638941616	1.9174337405343926	1.9664719718091437	2.5460750684049707	2.9958197292269118	1.9373483204071618	2.7231098461284327	2.4279313970626086	2.390803186899738	2.857561709427339	0.9760359722471792	1.4058523149378936	1.676768648703939	2.3385425228276517	2.221376295997488	2.843141657716621	1.3102089621812405	1.3042276646734863	4.34933870295862	4.085363658882884	2.379135988036091	3.141868987347552	3.557472728857814	2.973838325302456	3.0266021817915907	1.1663556125539316	1.3177231263223714
TKO.DTT.33	2.2729755487239633	1.7126629549533423	1.6480114131032242	3.4131536942749285	3.585816808875568	3.487453699426473	1.9814265928940689	0.8259453024483211	2.7828551979985896	0.9722201719206186	2.7045222541444542	3.0756778395986184	1.7224251742065564	1.410719529969116	2.18644611571177	2.2058504547334716	1.6267639666944451	2.0590320818092156	1.5248290754051512	1.7007293235662022	0.9093576626904664	1.4996610414846383	1.8584554815352006	1.1398743428002571	1.0302733220358318	2.9586566048027407	1.6394920023877353	1.2178469464634936	3.2950900294758556	3.463591709408894	3.2272215746607555	3.060299029689803	1.3815007175120537	1.4326914833964774	2.0089035707425538	1.8986860003578754	1.9237040171105158	2.7187827799845183	2.666905418810201	1.9179949125808289	1.7322687346220607	2.5481278874609314	1.6222878206070723	1.3770996647754619	3.014377070039881	2.2092753865738377	1.5311142479981747	1.325347174232029	2.4119986359736756	2.279151465092532	1.6451013092136817	1.6791556316447784	3.356085632806602	2.166765132300332	3.324142280215232	3.1768962649377652	2.721018007195145	2.7827277076730894	1.0623474438825236	0.9795032591333728	2.500370088082715	2.011326237875541	1.4767937101492352	1.6993204134286588	0.17465835382640946	0.0	1.3309461846244266	1.4799812861735233	2.297077762049107	3.499418059233747	2.763116015876945	2.9601711557453494	3.9600671034607284	3.8612717813933717	4.182939505093523	1.4323392160879531	0.9687788449528019	1.0202281765022811	3.583593924913113	3.646887083845901	3.723980155910756	0.836641571170233	1.2590307464561075	1.3928589591174343	0.5061581712075556	2.733317487339562	3.0578568608818464	1.643089457695106	2.5945877589003943	2.879572938151768	1.6858103505338398	2.1530616512328398	2.5305903202322955	2.621020803878051	0.9276185679181075	1.6938458765425575	2.5667469917306094	2.5014756620827043	2.741631322471854	1.9007572283891432	1.8202687136699789	3.364370916834607	3.348079755013563	1.7480703404120588	1.125041046859768	1.1321213138889379	1.7191069501881096	1.8842134006033777	1.1489268178444596	3.00286485373243	2.0482796011335678	2.0857071862680914	2.4769948312899204	2.930156183763908	2.0611088045762536	2.618190585148296	2.4167675496172603	2.3771834885606005	2.955998262747396	1.1211395349606292	1.5380357952456891	1.6569551973006642	2.3197789551483856	2.297256414295281	2.954115540581225	1.447505040520039	1.451879125409244	4.4368028811222455	4.175604386949142	2.4538351509198115	3.2113646945678447	3.583440219678769	3.073974567305794	3.1426349941798635	1.3094564732225402	1.4692472879649299
TKO.DTT.34	2.830149918947801	2.8156512239780445	2.7666394776853727	3.6891764315840407	4.038215977853704	4.116861587237941	2.4816131503816607	2.1149889491630356	2.832587247421641	2.005818773964455	3.098835568247333	3.4777554282565557	1.6030789998466124	1.5687388888433758	3.0083471671815016	3.169929267454307	2.684607082234451	1.6492845104789247	2.6622582522966534	2.8144497982993553	2.141105756355967	0.8995310197755378	1.4238113028338717	2.3224711451814253	2.2780054540169945	3.5053179983987155	2.735070588793432	2.3202704229006175	3.273647966470364	3.609911685209148	3.410532580164829	3.6197328068641244	2.4550224469785764	2.380712343404844	1.4766372838883637	1.4818322926285756	2.915431162122489	2.807756973505187	3.390129766651249	2.959764866632367	2.049965872180545	3.1867447635842683	2.6295657726346184	2.343926972803658	2.842814221534853	3.008519469503973	2.6545737053527083	2.3964129513037595	2.235792067128109	2.7773403985841076	2.5653033810179924	2.4921037754854893	3.8134884340553863	3.001992100060384	3.225066596393636	3.055227977433421	3.41492454938994	3.4631106559839653	2.2469260598447924	2.1755922478429066	1.6408580423994181	1.3282953000588482	2.059811010728302	2.659187979041471	1.47133533343228	1.3309461846244266	0.0	1.0086071623994481	2.6509337593126876	3.426336843405195	2.904436917738522	3.38104513175453	3.8478151730715795	3.992681721581387	4.482693245898704	2.108396645832764	2.1054589717139107	1.9232777314662712	3.6260810626430295	3.8652249388865236	4.153859323100388	1.7134204748832815	2.343240268202773	2.4346325819336943	1.1301886646239478	2.057267711073244	2.2194245538620243	1.2193858384154894	2.7667400646371845	3.760845915638543	2.6731660996556075	3.087170348393989	2.1010051461267776	2.4324006418305353	1.947973381060862	0.4782969985362306	1.9328591660859624	2.189821711503108	3.4873429178327187	2.8432254583310415	2.676040788008611	3.0797615290320617	3.8359794845627144	2.2595865982948062	1.9460392678092187	1.953202111943198	0.7258655013781758	1.251519751362211	1.1206935762794976	3.5267754125247706	2.917825102850319	2.8668517419482744	1.9035130193819105	2.50055111300524	2.9000839731561223	1.8740676144620732	2.2402522641478906	2.1708522966053407	3.5556241473691212	2.2207643553901013	2.543969356986004	1.4593109638650303	2.237175353031201	2.8125032661103346	3.6501637195618537	2.4234620298216067	2.51193197973833	4.878409553218761	4.6845341830740335	2.952423351101355	3.734182295567815	3.697291948973939	3.7678339821503544	3.850688373778897	2.437325966446266	2.543692887578831
TKO.DTT.35	2.006693215436156	2.378138255808963	2.3583091806818373	2.724268121755871	3.1086914376676305	3.2336048855405903	1.6463028325506617	2.032803143279237	1.8557856452455284	1.7014764522831909	2.1664655579543544	2.54415090154577	0.9449552610158385	0.7935739093570362	2.357980236563012	2.595087316319582	2.2423217260117507	0.7807455623249898	2.250772495251441	2.3929801129921677	1.9405994040992873	0.2044698781817304	0.6432075958891377	2.034269265107409	2.080298461325692	2.6088879621778656	2.310367697379892	1.970451919108922	2.293177583232838	2.6288638678585183	2.4301546334473496	2.7541658742299147	2.0203298875319917	1.8570971232262936	0.8271882554683337	0.7354380250130974	2.377800695322964	1.8048575596380894	2.594542700194705	2.4557463566913476	1.2015145001871639	2.392899504853923	2.14877262315711	1.9163541872100127	1.8465501740199068	2.3140840659301056	2.254400536939012	2.0046061311561436	1.2328828910001732	1.9105747808377518	2.025351620267106	1.8293430295307191	2.8784676376596785	2.3385991577888188	2.2571507196966163	2.0546848399492363	2.6028908625922833	2.674998753779015	1.961092248402527	1.9087102456706087	1.048334915744944	0.5683810863830704	1.3103550665896204	2.115376011108332	1.562947842586126	1.4799812861735233	1.0086071623994481	0.0	1.7172391719331945	2.4579297247578578	1.9761318323259107	2.492663312213975	2.860149355667765	3.016752396053682	3.517383852861849	1.4722828153181515	1.7932354476635224	1.488993700579668	2.6629883562518466	2.9002983366852644	3.231848387882585	1.3065088231583462	1.9506978232768444	2.0132549136413775	1.121655219603096	1.381447340823485	1.6963254009034843	0.38130587180744613	1.7860634702165845	3.061082191091483	2.183605480354362	2.506826612783336	1.157584887730557	1.4320458366309021	1.636010327371427	0.8635826147485445	1.1199597798985785	1.2190763176913257	2.7101124877311733	2.2600543290731947	2.06860778766353	2.1111346169478993	2.895372948980465	1.4792964132997357	1.4731906502004792	1.4724651924657928	0.6880341951494976	0.7028682224430095	0.4740477772323943	2.6649410591028757	2.297100934452779	2.190204565731813	1.0363623846536942	1.6241306810944336	2.2459163496722088	1.2519324411793686	1.253822188587177	1.1925212751121732	2.708200940488472	1.8719732265837865	2.036766328362358	0.6360538396810222	1.2294515683609843	1.957160275671567	2.847264271894257	1.9473086761310274	2.088090101442227	3.9414808613418835	3.758557925090638	2.076452213424405	2.8090996336402765	2.6906477694657838	2.927662929406773	3.0543540851277053	2.0540827859745896	2.136540325217617
TKO.DTT.36	0.9320632803409733	1.85328322946083	1.9022764595153947	1.3731319036918688	1.6308824235133101	1.661062898697217	0.742312385628717	2.2565229670498086	1.00147082089512	1.8263129605627308	0.7458472839786432	1.1198123836395262	1.4717659068011666	1.1609374800569718	1.5139235954155168	1.768094588228144	1.7963873705754252	1.4563010573120998	1.7979863898691295	1.8960361932493466	2.027471211395078	1.8511467869452423	1.5845481918099147	1.9326082444591137	2.0986907134245634	1.0829148982332044	1.850237985308363	1.821979236925842	1.3916092499258366	1.4188496262975376	1.175088739186532	1.390364375737918	1.660609990076146	1.4442374724000586	1.767771381921086	1.5921119717392533	1.6867154670142395	0.659980069708524	1.264329332955225	1.7866417805001946	0.6975336913102912	1.2487189180879732	1.6815667606851952	1.7174648340054377	1.1730751839631008	1.3462937753346935	1.8493544257151207	1.7673964245032605	1.0138284152081352	0.7162560563531347	1.5250082275924148	1.107799518705395	1.3439231596878538	1.4331407092105326	1.5186625617704241	1.204164521334623	1.2468543665469056	1.45789984713061	1.8942082900847685	1.8971280728106585	2.1523602930783308	1.8125251372985909	0.8414516905220112	1.5240716806077	2.272256231173675	2.297077762049107	2.6509337593126876	1.7172391719331945	0.0	1.6340482857274714	1.1561539461544466	1.2795002768600277	1.9156036926485467	1.8231655263404667	2.123144945763075	1.2236423003715031	1.7838143320026847	1.5460311546589065	1.678575728192482	1.6388107721711511	1.8297830413874894	1.5479959172455875	1.7226900952215196	1.724406109354937	2.0815405953242965	2.0157818238917655	2.465253514303228	1.598390147108167	0.6490472734380281	1.8529110552665709	1.6998888999053805	1.718735749133488	1.4296474871339968	1.0411959241564055	1.7885595189976589	2.562812261083326	1.7798903599874123	1.2133653210228759	1.4249517469926676	1.5144335400799058	1.412806788529265	1.57703815182116	1.2162621665136486	0.932783551458375	1.5147941220880323	1.4965227271255372	2.3088522462414707	1.9010704294808112	1.6029722770037924	1.3851752264714345	1.508600199047619	1.349150431822091	1.6542041928902946	1.6061851760253028	1.3919730975949396	2.079023578401037	1.099240357988155	1.1612489890108608	1.3588970601327013	1.7726513917381	1.5331314252837298	1.5094029708711907	0.8178011774257031	0.7926510618813535	1.5300460532733158	1.6037785684688868	1.7455827275139384	2.4701829180957082	2.2284162758855337	0.7982700195947097	1.1484425768090103	1.3575588198789568	1.4283958001133938	1.7399347072409785	1.7628720660152972	1.8047458542944281
TKO.DTT.16	1.716527202848684	3.038398158549908	3.0869262555218775	0.9309375103201669	1.4925349921191982	2.002435940242096	1.7531134109073165	3.5271755190021232	0.7333554888984489	2.9679915111168933	1.2777717110447433	1.2296909296704648	2.61680019057101	2.393939836365989	2.3623499686226817	2.7318187538856336	2.931682869505216	2.180992561486035	3.085196800198337	3.0767013774209757	3.308055603769261	2.6149730717157436	2.4139130847621297	3.19615871761082	3.3812399599313774	1.616320811929972	3.020993942178583	3.0241573365444627	0.2431601626326331	0.5936021901471005	0.6931581603041906	1.6597893781657336	2.914919217617869	2.650597435837311	2.5608163704233315	2.4510332295180466	2.7595042857538052	1.0191976172161226	2.050570166782512	2.895203999460841	2.1269500565578343	1.860968075577915	2.800045284700119	2.7900266375762675	0.9821900515370175	2.2593268114347995	3.0701652557619346	2.950759253985907	1.2893078898618346	1.604956435650974	2.6033013875366233	2.3424274884575405	1.441817792558244	2.3589519526962275	0.20376708168580956	0.8969992652146386	1.9761663232070925	1.9821927671540316	3.1823287755885015	3.2021736582057048	2.3681344395955346	2.3411197623974283	2.2175015229678423	2.658624764328263	3.476670334447247	3.499418059233747	3.426336843405195	2.4579297247578578	1.6340482857274714	0.0	0.8655623724668633	1.310880844052337	0.6220111509590521	0.7374708482711809	1.4019374842178371	2.2814172364778527	3.0695370790133993	2.7210123298622517	0.36220788746992566	0.8460583389408616	1.4984404563977975	2.7733618831181843	2.955728843913355	2.886094060630563	3.106778620379185	2.367691607567431	2.6662919117085404	2.435928082573218	1.0280512960733341	2.59680745915118	2.7725258808215867	2.6552385285451647	1.5385329896321396	1.1883104662679544	2.941977072021559	3.2067378850249195	1.9683706440673283	1.5547868842400503	2.130755208361441	2.609195242318014	2.438296957447042	0.9190941567963444	1.671394811970148	1.9135641951413511	2.6116707412032745	2.6024687753768423	3.003530202511863	2.6812571994379257	2.4797762666790155	1.574378638305709	2.4617750956292666	2.2477549628932603	1.8540555583492377	1.8157415932317653	2.366083945065516	2.4506050791894247	1.2083812637048434	1.2666281069505887	1.7551556362239684	3.0031837176945286	2.7544257150404774	2.0269351938303624	1.402976584734707	1.6255924995052227	2.0369486253521436	2.738924934257949	2.9189967944621777	1.9830843577741466	1.9947703945591433	1.5418789242079056	1.6845083421022349	0.8570700172886666	2.0489662561116133	2.1393489350656587	3.04415909559956	2.9668762525988215
