#OTU ID,LYZdtt342,LYZdtt351,LYZdtt364,SLCdtt050,LYZdtt308,SLCdtt110,SLCdtt075,SLCdtt022,LYZdtt366,SLCdtt019,SLCdtt070,SLCdtt005,SLCdtt002,LYZdtt354,LYZdtt328,LYZdtt330,SLCdtt021,SLCdtt114,SLCdtt111,LYZdtt356,LYZdtt368,SLCdtt095,SLCdtt074,LYZdtt367,LYZdtt304,SLCdtt024,LYZdtt317,LYZdtt305,LYZdtt319,LYZdtt329,LYZdtt306,SLCdtt113,SLCdtt004,SLCdtt092,SLCdtt112,SLCdtt020,LYZdtt355,LYZdtt343,SLCdtt128,SLCdtt076,LYZdtt341,LYZdtt344,SLCdtt051,LYZdtt340,SLCdtt096,LYZdtt318,LYZdtt332,LYZdtt363,LYZdtt365,LYZdtt320,LYZdtt315,SLCdtt078,SLCdtt052,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,SLCdtt054,LYZdtt353,LYZdtt316,SLCdtt006,SLCdtt093,SLCdtt077,SLCdtt132,SLCdtt001,LYZdtt303,SLCdtt130,SLCdtt068,LYZdtt307,LYZdtt331,LYZdtt339,SLCdtt003,SLCdtt053,LYZdtt327,SLCdtt067
0e1ed618e78c277a6e33fd639749410c,0,11,24,8,18,6,0,5,0,0,0,0,17,0,17,3,0,0,0,0,0,0,18,6,11,0,8,15,0,4,0,0,0,5,0,7,0,0,1,2,43,0,4,46,0,17,0,37,31,0,47,2,0,19,2,4,9,0,34,17,2,3,0,0,3,127,0,15,11,0,0,15,0,3,1
7f2a284a722c1b4a8d548cf5635d9d6e,0,22,346,0,24,0,0,0,2,0,0,0,0,0,180,4,0,0,0,0,28,0,0,10,43,0,12,23,2,182,0,0,0,0,0,0,0,0,0,0,10,2,0,52,0,3,9,426,176,0,9,0,0,0,0,0,38,0,19,21,0,0,0,0,0,167,0,0,9,3,5,0,0,11,0
37e0f2e7c7ab2a2f738b92a61085aec0,0,267,0,18,5,13,0,0,0,0,8,0,10,0,0,0,0,0,8,0,3,0,0,2,1,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,19,0,0,5,0,0,0,0,89,0,0,24,0,14,224,0,277,33,0,6,0,0,0,253,0,32,6,0,0,9,0,0,12
05b3c5e6170d8f2a2028b41de2e4fbfa,0,36,65,55,13,11,0,8,2,7,6,0,31,0,62,2,6,0,21,2,13,0,0,8,30,0,18,15,0,30,0,0,0,18,0,5,0,0,56,0,82,2,64,228,0,5,4,58,53,0,54,0,0,115,11,10,41,0,44,23,0,41,0,2,0,190,0,79,5,0,79,20,0,8,11
faf82edd7b4917abc7158d7152136723,3,23,136,15,10,6,9,24,4,0,0,0,23,0,114,5,0,0,0,0,10,0,26,3,210,0,11,12,0,104,0,0,0,9,0,5,0,0,60,3,30,4,9,82,0,29,15,83,22,0,0,4,2,45,9,22,20,0,16,60,0,10,2,2,0,56,0,29,2,15,2,6,0,17,5
b5c61551098444f976845a271dd33f4f,0,0,0,0,3,25,2,0,0,0,4,0,4,0,0,0,0,0,48,0,0,0,14,0,22,0,2,1,0,0,0,0,0,3,0,3,0,0,55,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,9,3,0,0,0,8,0,3,0,0,0,29,0,0,6,0,0,2,0,0,6
1c49d51b2fb93e140ae5b7244034d346,0,4,0,96,0,4,3,39,0,8,4,4,18,0,0,0,14,0,2,0,0,0,7,0,0,0,0,10,0,0,0,0,2,17,0,33,0,0,21,3,0,0,73,0,0,0,0,0,0,0,0,0,0,87,7,6,0,0,0,0,3,52,3,0,2,11,0,118,0,0,0,21,0,0,25
a8bb13e9e2b548216ed9a9619c1767a0,2,14,141,31,3,25,12,20,0,11,0,0,30,0,73,0,20,2,87,0,8,0,32,0,48,0,34,8,0,70,0,0,0,24,0,15,0,0,28,3,53,9,7,66,0,0,8,61,192,0,0,3,0,24,5,5,39,0,81,39,0,47,0,0,0,10,0,4,0,0,15,11,0,1,4
bf5b6d2bedc4f3f44c7d707821b0f12b,0,36,327,29,5,4,16,0,4,5,3,0,22,0,64,0,2,0,8,0,18,0,119,14,51,0,81,30,0,36,0,0,0,15,0,9,0,0,11,18,51,4,17,64,0,7,0,187,421,2,7,2,0,61,5,0,30,0,23,75,2,73,0,0,2,57,0,19,6,0,0,10,0,4,3
ffea5db375e854f0a0d1388d89da7415,0,68,118,0,38,0,0,0,4,0,0,0,0,0,33,2,0,0,0,4,15,0,0,5,35,0,41,22,0,26,3,0,0,0,0,0,3,2,0,0,8,6,0,6,0,30,4,90,55,0,0,0,0,0,0,0,117,0,11,68,0,0,0,0,0,275,0,0,15,4,2,0,0,9,0
99417dd633fa8ea2fc2d6f5bfe6b3582,0,22,13,0,0,996,5,25,0,0,0,0,39,0,6,0,103,5,649,0,4,0,30,0,0,0,0,0,0,0,0,0,0,201,0,216,0,0,0,0,4,0,0,9,0,0,0,3,9,0,0,0,0,0,0,96,13,0,8,2,2,244,0,0,4,0,0,0,2,0,2,41,0,0,0
ca36cc60802278a626b2d36b8da83ae6,2,18,39,13,2,7,0,0,0,0,0,2,11,0,76,0,2,0,2,0,0,0,13,2,55,0,2,2,0,76,0,0,0,2,0,1,0,0,17,0,18,0,3,63,0,5,0,31,7,0,0,0,0,5,4,5,15,0,11,4,4,11,2,0,0,22,0,8,2,2,0,6,0,9,3
a9d7977263e403ae53df873b1fe0b732,0,4,63,0,4,28,10,0,5,0,0,8,128,0,165,0,0,0,27,0,5,0,17,0,0,0,0,0,0,66,0,0,2,4,0,0,0,0,15,2,0,0,0,0,0,0,5,27,43,0,0,0,0,3,4,3,3,0,0,15,5,0,2,2,4,4,0,0,0,0,0,45,0,2,0
0dc69705aa39eb92e3dc26eed8d677c6,0,2,31,7,0,3,5,4,0,0,0,0,4,0,11,0,0,0,6,0,0,0,7,2,14,0,4,3,0,14,0,0,0,0,0,4,0,0,6,0,6,3,10,14,0,8,0,6,9,0,0,0,0,7,0,2,8,0,3,14,0,5,0,0,0,5,0,3,0,0,0,2,0,0,6
263274421870217476d2449c7184e666,3,0,1,0,1,0,0,3,0,0,0,0,1,0,38,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,0,0,0,5,0,3,0,0,0,0,7,0,0,1,0,0,2,1,7,0,0,0,0,0,0,0,1,0,0,0,0,9,0,0,0,2,0,0,0,0,0,2,0,6,0
93d319e22723c361b831db70e824169d,6,81,130,0,6,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,11,0,12,4,90,0,13,6,0,0,0,0,0,0,0,0,0,2,0,0,65,8,0,258,0,2,0,107,180,0,6,0,0,0,0,0,178,0,58,12,3,0,0,0,0,64,0,0,0,0,11,0,0,0,0
4186613e249f7243df440ffc4e2580a6,0,12,162,0,0,99,0,19,0,0,0,0,96,0,0,0,8,0,39,0,11,0,0,0,0,0,0,10,0,0,0,0,2,236,0,13,0,0,0,0,9,0,0,9,0,0,0,69,76,0,0,0,0,0,0,6,13,0,20,0,0,205,0,2,2,0,0,0,0,0,0,25,0,0,0
0d1b4cdc41a51d019759c85b5795aad3,0,2,7,0,3,0,0,9,0,0,0,0,4,0,16,0,3,0,0,0,0,0,0,0,0,0,0,1,0,17,0,0,0,0,0,11,0,0,2,0,2,3,0,5,0,0,0,6,2,0,0,0,0,3,4,0,10,0,5,2,0,7,0,0,4,29,0,0,0,0,3,4,0,0,5
33724dd8ccf73f1038563faea4af37e1,0,16,43,4,8,0,6,0,0,0,0,0,0,0,75,4,0,0,0,2,0,0,53,4,18,0,3,9,0,58,2,0,0,0,0,0,0,0,10,6,28,5,2,57,0,11,6,28,5,0,14,2,0,0,0,0,29,0,7,3,0,0,0,0,0,8,0,0,2,4,16,0,0,3,2
eed1fc5eb0bce8bd66c17ebdae90fd3d,0,0,0,467,0,496,893,168,0,38,20,5,126,0,0,0,172,0,353,0,0,4,5050,0,0,0,0,0,0,0,0,0,6,674,0,355,0,0,547,76,0,0,169,0,8,0,0,0,0,0,0,41,2,105,110,60,0,2,0,0,2,689,28,6,15,0,2,110,0,0,0,28,16,0,39
6f0b4058c92e83c77533a218739a0e38,84,147,402,0,239,0,0,0,95,0,3,10,4,116,324,96,0,0,0,95,171,0,0,110,274,0,183,1267,22,394,133,0,2,2,0,0,90,84,0,0,252,104,0,158,2,111,80,280,219,124,1016,3,0,0,0,5,189,0,111,225,10,0,0,0,0,555,0,0,118,108,294,9,2,193,10
95567a20354fa3a584ecf4f0ab229ef6,0,7,4,5,0,13,1,11,0,2,0,5,27,0,16,2,5,0,9,2,0,0,40,3,11,0,0,0,0,9,0,0,0,19,0,11,0,0,8,15,2,0,0,7,0,6,4,2,5,0,0,3,0,6,2,0,27,0,11,7,3,15,0,0,4,11,0,0,4,2,0,32,0,0,2
87ab9c664033e00f6b64f2afc71a6d90,0,12,14,8,0,6,2,9,0,2,0,0,0,0,15,0,2,0,6,0,0,0,4,0,0,0,2,3,0,21,0,0,0,0,0,9,0,0,10,2,6,2,4,8,0,4,2,8,9,0,0,2,0,4,2,6,12,0,13,12,0,2,0,0,0,73,0,2,0,0,0,3,0,0,0
c739108a8fb66e778057d21c15128eaf,4,7,9,2,2,0,0,6,0,0,0,0,2,0,14,0,0,0,0,0,2,0,7,0,4,0,0,3,0,11,0,0,0,6,0,4,0,0,4,0,4,0,3,12,0,0,4,14,2,0,0,0,0,3,2,2,10,0,8,2,0,5,0,0,0,25,0,0,3,0,0,4,0,0,0
7fd2dbaa8c8b59e687ce1cf9edb857dc,0,18,3,0,3,2,12,11,38,0,0,0,3,0,14,1,0,6,0,5,35,0,32,16,18,0,9,11,0,41,3,2,0,0,0,0,7,0,0,28,17,0,4,0,0,0,0,19,15,1,0,44,6,10,2,0,4,6,0,0,1,1,35,9,5,126,2,8,10,2,0,8,48,55,8
fe74cb6ed6d5951071824943319e1724,0,286,0,177,0,64,6,27,0,10,8,0,334,0,2,0,15,0,65,0,5,0,112,0,134,0,0,10,0,3,0,0,0,23,0,39,0,0,33,0,2,0,52,0,0,0,0,0,0,0,74,0,0,225,7,7,159,0,200,2,0,98,4,0,6,12,0,81,4,0,3,66,0,0,26
a39a7518887f912e8139ffe514883ffb,7,35,346,0,8,0,0,0,4,0,0,0,0,0,109,4,0,0,0,2,5,0,0,4,71,0,15,11,0,57,6,0,0,0,0,0,0,2,0,0,47,5,0,130,0,16,6,228,54,0,3,0,0,0,0,0,32,0,25,30,0,0,0,0,0,53,0,0,3,4,7,0,0,0,0
30f0b16d39680d27d771da5b475ce546,4,4,0,0,1,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,26,0,0,4,2,0,5,3,2,2,0,0,0,0,0,0,6,0,0,0,6,4,0,0,0,10,4,14,1,4,9,0,0,0,0,0,15,0,2,6,0,0,0,0,0,16,0,0,4,2,0,0,0,0,0
fd127481a7a3b20d6d476f8d15c8b746,0,44,107,308,7,7,3,6,0,0,2,0,21,0,32,0,23,0,33,0,0,0,89,2,68,0,7,9,0,0,0,0,0,45,0,42,0,0,17,3,17,3,154,42,0,5,0,52,46,0,0,0,0,114,3,3,43,0,31,46,0,121,2,0,3,173,0,14,3,0,2,24,0,5,3
3e514d4fe509d063c262ab3e3b224da1,0,0,426,6,2,20,3,3,0,0,0,0,7,0,41,0,4,2,33,0,21,0,12,6,35,0,11,3,0,18,0,0,0,7,0,7,0,0,52,2,4,0,7,27,0,11,0,419,516,0,0,0,0,2,6,0,0,0,0,32,0,34,0,0,3,0,0,5,0,0,0,2,0,10,5
3d54a53e5412fd82769620a4792a9b31,0,2,4,10,0,5,0,4,0,0,0,0,3,0,4,0,3,0,2,0,7,0,2,0,3,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,6,3,0,0,0,7,2,0,0,0,0,3,0,2,4,0,6,0,0,0,0,0,2,23,0,2,0,0,0,6,0,4,3
0f7e30a9c413799c28abaf3bf8186888,1,96,0,24,7,945,0,22,0,17,3,0,392,0,13,0,118,25,87,0,0,3,19,0,21,0,5,9,0,0,0,5,3,769,2,426,0,0,38,0,50,2,48,345,1,0,0,0,0,0,9,4,3,139,0,161,168,0,33,30,8,409,2,0,32,0,0,348,0,3,20,19,1,2,60
fd7e1ff108a3eaf3f64eaaa5faf590af,8,202,323,27,24,0,11,11,9,0,2,0,13,0,48,2,0,0,0,0,28,0,24,23,16,0,31,11,0,63,0,0,0,3,0,1,2,2,114,13,31,29,37,79,0,13,10,472,128,4,6,0,4,25,16,0,173,0,97,20,3,4,3,0,4,364,0,12,6,8,2,11,0,12,2
dae1fbaad10a121a9e71c35d8c230bc2,4,0,20,0,2,0,0,2,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,20,0,1,2,2,15,0,0,0,0,0,0,0,0,0,0,9,0,0,28,0,2,0,6,3,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,56,0,0,4,0,18,0,0,3,0
dbec9c5165f7fd71fcfcee0766f056e9,0,26,0,1,0,0,6,2,0,0,0,0,1,0,0,0,0,0,0,2,0,0,18,0,25,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,0,0,0,18,0,12,0,1,3,2,1,0,52,0,0,0,0,0,3,0,7,0
b6f9b05e8cbe073bca5819543946961b,6,0,118,0,12,0,5,0,0,0,0,0,50,0,0,0,0,0,0,0,0,0,66,1,10,0,6,47,0,0,0,0,0,0,0,0,0,0,0,0,90,8,0,345,0,5,0,68,14,0,111,0,0,2,0,0,0,0,0,34,0,0,0,0,5,80,0,0,0,2,22,9,0,2,2
3a863e8d613146295f1169d6d3e462e8,0,8,0,2,5,0,0,0,3,0,0,0,4,0,15,2,0,3,0,0,5,0,2,12,0,0,7,0,2,31,0,0,0,0,0,0,3,0,0,0,4,5,0,3,0,5,0,4,3,1,23,1,0,1,0,0,4,2,0,6,0,0,3,0,0,14,0,3,6,3,0,3,4,36,0
f65f7a0282cd6432ad8e626146d8a9a1,0,85,654,0,0,0,0,0,304,0,0,0,0,7,0,2,0,0,0,49,1482,0,0,1283,0,0,0,0,0,2,0,0,2,0,0,0,6,0,0,0,0,1,1,0,0,1,1,958,1019,1,0,0,0,0,0,0,91,2,90,0,1,0,0,1,0,122,0,0,0,0,2,0,0,4,0
80f2643f29f72653e1dcb14d6a129d8b,82,5,3,0,177,93,158,22,0,3,3,0,0,0,298,6,0,2,28,0,0,0,955,0,726,2,30,67,6,245,13,0,0,0,0,0,2,33,422,142,667,181,0,2404,0,35,54,3,3,3,397,38,0,9,14,32,13,0,5,174,4,0,38,2,0,2598,0,0,62,28,192,5,0,79,26
772ad2feb9f19ddeace71e8e2e707858,120,616,50303,0,398,0,0,4,135,0,0,0,0,15,39978,349,0,0,0,12,757,0,0,548,8116,0,40,803,13,25017,29,0,0,7,0,0,16,31,0,0,4535,308,0,7838,0,80,505,17364,8138,27,896,0,0,0,0,0,1222,0,435,85,0,3,0,0,0,8412,0,0,196,316,368,0,0,870,3
178d4eb06bd14fca2d3c300f9f05e384,0,93,50,0,0,319,1,217,0,18,5,69,341,0,32,0,152,68,396,0,17,2,1,20,0,19,0,0,0,61,0,16,13,150,4,187,0,0,0,11,111,3,0,48,6,0,3,79,81,0,2,3,0,15,0,269,49,0,65,0,51,421,6,1,28,4,0,0,0,3,10,410,0,21,1
c50f108c7f26f34cb8226f54985908be,0,0,0,0,0,253,209,123,0,4,2,3,275,0,0,0,29,69,381,0,0,1,1359,0,0,0,11,0,0,0,0,20,3,1054,3,57,0,0,159,91,0,0,0,0,3,0,0,0,0,0,0,40,0,127,34,149,0,0,0,137,5,4103,22,7,1,0,0,90,0,0,0,95,0,0,4
5b74065cc4963be8f6447b2c9ffcbc87,0,5,0,46,0,31,43,21,0,9,2,3,56,0,0,0,6,0,22,0,2,0,150,0,0,0,6,0,0,0,0,0,3,89,0,21,0,0,16,32,0,0,27,0,2,0,0,0,0,0,0,6,3,70,2,10,0,0,0,0,2,130,5,0,8,43,0,54,0,0,0,56,2,0,8
eee9bab26577ab7978a3c7bb4a082922,0,0,0,11,0,3,0,67,0,9,5,52,74,0,0,0,15,1,4,0,0,0,0,0,12,12,0,0,2,0,0,5,112,0,0,19,0,0,6,0,0,0,5,0,0,0,0,0,0,0,0,1,30,7,13,65,0,14,0,0,103,0,0,13,30,0,6,0,0,0,0,102,160,0,18
db1ea7350f45b6b1c577ee65fae969c4,4,57,221,175,16,47,46,44,3,13,7,3,101,0,197,9,42,0,110,0,18,2,155,6,197,0,77,55,2,91,3,0,0,77,0,68,4,3,94,13,97,16,92,112,7,23,10,123,340,0,19,11,2,91,21,28,146,0,78,153,2,218,3,7,8,169,0,117,27,4,33,84,11,10,24
e10905e9870f08c9b02a8165eab1723e,20,21,84,0,97,0,0,0,2,0,0,0,0,0,653,43,0,0,0,4,13,0,0,15,99,0,73,79,1,992,2,0,0,0,0,0,1,5,0,0,183,38,0,181,0,56,57,105,75,0,16,0,0,0,0,0,33,0,0,151,0,0,0,0,0,966,0,0,31,34,56,0,0,374,0
756b984be3e292fec7abe55587a45159,12,585,308,0,0,0,0,0,130,0,0,0,0,8,0,1,0,0,0,161,625,0,0,561,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,0,38,13,0,48,0,0,2,381,243,0,0,0,0,0,0,0,420,0,303,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,0
b818498a79e2d7a40cdaf0d29b43c7c0,11,109,2643,127,25,5,23,63,16,5,0,2,252,2,882,5,31,0,4,0,68,0,165,66,342,0,19,36,0,196,2,0,6,30,0,124,0,2,152,4,56,17,79,190,0,1,10,781,148,0,21,8,3,19,10,28,288,0,77,156,21,41,3,3,10,57,0,9,15,13,16,47,6,9,23
bf0c4ab9e25d5cb0066ba56a34272e6a,0,0,0,26,4,11,11,39,0,0,4,3,29,0,0,0,19,0,12,0,0,0,16,0,0,0,0,0,0,0,0,0,0,2,0,62,0,0,28,19,0,0,26,0,0,0,0,0,0,7,0,2,0,15,3,11,0,0,0,0,8,6,0,3,8,8,4,20,0,0,0,24,0,0,3
53cbcf217d083ac12d3827598de4e750,6,77,179,69,7,14,0,73,4,2,4,2,1,0,106,2,28,0,15,0,44,3,3,9,10,0,12,3,0,93,0,0,0,86,0,28,4,2,23,0,30,18,65,50,12,16,15,180,47,0,0,3,8,27,4,49,106,0,32,34,3,116,0,9,2,0,0,20,5,7,24,14,11,4,18
d8587858990805d0df1f3dafce301ebd,8,168,165,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,9,0,0,4,15,0,12,11,0,0,3,0,0,0,0,0,2,0,0,0,28,24,0,85,0,12,7,71,13,0,6,0,0,0,0,0,175,0,85,35,0,0,0,0,0,36,0,0,4,0,5,0,0,5,0
0c5a72804d13bb1ad0f488d9565364aa,0,0,0,130,0,69,0,105,0,29,24,5,147,0,0,0,42,2,56,0,3,0,0,0,0,0,0,0,0,0,0,0,0,181,0,94,0,0,1027,0,0,0,75,0,0,0,0,0,0,0,0,6,3,238,92,15,0,3,0,0,9,274,0,19,10,0,3,363,0,0,0,103,3,0,71
7af0894d365728994d20f8f22143f8e3,3,2,18,24,0,8,5,8,0,0,0,0,10,0,8,0,4,0,13,0,0,0,31,0,0,0,4,0,0,4,0,0,2,35,0,19,0,0,11,5,2,0,10,25,0,0,3,14,9,0,0,0,0,17,1,4,6,0,5,20,0,147,0,0,0,16,2,3,0,0,0,10,0,0,5
4689ab8e045e8d657cec2ac5fa1f78a2,0,9,60,0,16,0,0,0,0,0,0,0,0,0,44,7,0,0,0,0,3,0,0,4,38,0,15,26,0,80,0,0,0,0,0,0,2,0,0,0,5,5,0,8,0,13,3,26,46,0,58,0,0,0,0,0,50,0,15,89,0,0,0,0,0,45,0,0,0,2,0,0,0,5,0
5167710b7280856d9e512a4f58068687,2,30,155,5,11,39,21,19,0,0,3,0,83,0,2,0,32,0,51,0,6,0,65,0,11,0,5,5,0,0,3,0,0,8,0,87,0,0,42,0,22,3,5,200,0,2,3,88,37,0,4,3,0,37,6,29,39,0,28,14,0,14,3,0,3,102,0,18,3,0,0,42,0,4,0
1122ff96a7d76e3f720d1d7df6eee4a1,0,0,0,0,7,0,4,7,0,0,0,0,0,0,271,11,19,0,0,0,1,0,36,0,10,0,26,16,0,167,1,0,0,0,0,17,0,1,0,5,0,0,0,0,0,6,4,0,0,0,102,0,0,0,8,4,0,0,0,3,0,0,2,1,0,40,0,0,6,13,0,0,0,8,0
58fde6dae459af7ec3ed3eea10b1c0cb,6,20,113,7,14,6,8,4,5,0,0,0,10,0,75,2,0,0,10,0,5,0,20,11,54,0,21,22,0,46,0,0,2,2,0,4,0,5,6,0,25,18,3,73,0,8,8,73,21,0,4,0,0,5,0,0,39,0,21,46,0,7,0,0,0,103,0,2,6,3,7,2,0,7,0
49fa373cd9ff7dd0a5c6460825aaa938,0,0,0,0,0,0,2,5,0,0,0,0,8,0,0,0,2,0,5,0,0,0,3,0,4,0,0,0,0,0,0,0,2,6,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,5,4,0,4,64,0,0,4,0,0,16,0,0,0
07a0081d4bc5233563d0269fc2c734d0,2,7,131,32,6,8,8,11,0,0,5,0,10,0,109,0,0,0,29,0,4,0,47,2,15,0,8,3,0,50,0,0,0,7,0,3,0,0,9,4,26,0,25,42,0,3,2,76,135,0,2,0,0,18,4,11,10,0,7,8,3,3,0,0,4,7,0,2,4,0,37,8,0,8,3
cb6ddf1aaaee96f10f2fc03868b16e5b,6,0,19,3,6,0,2,0,0,0,0,0,20,0,45,0,0,0,0,0,4,0,0,0,0,0,0,4,0,20,0,0,0,0,0,0,0,0,17,3,7,0,2,13,0,0,0,4,7,0,0,0,0,0,5,0,4,0,6,3,0,6,0,0,0,8,0,0,0,0,0,5,0,0,0
22e3c84507191b5a2af4b5a02a5a6340,5,0,293,0,2,0,23,0,0,2,0,0,0,0,105,0,0,0,0,0,0,0,165,3,7,0,0,28,0,70,0,0,0,0,0,0,0,0,11,2,46,6,0,75,0,0,0,151,55,0,14,0,0,0,5,0,0,0,0,0,0,7,6,0,0,0,0,0,1,0,8,0,0,11,0
3ceb74c21dfbf2d306d22d03dda4b5fe,4,79,91,2,12,38,0,31,2,3,3,2,41,0,529,18,7,0,32,3,39,0,0,0,179,0,63,45,2,561,0,0,0,7,0,24,0,4,112,0,74,16,16,183,0,24,31,21,18,2,54,0,0,24,32,46,93,0,87,164,10,56,0,0,8,76,0,11,7,12,7,24,0,49,6
f7040b791e2687141adc7be4ad81afd4,4,110,81,0,39,3,0,21,15,0,0,0,14,0,0,0,11,0,4,0,22,0,0,36,151,0,32,36,2,0,4,0,0,3,0,12,0,5,0,0,42,17,4,75,0,39,2,73,13,0,38,0,0,4,0,8,170,0,89,109,2,4,0,2,4,215,0,0,175,2,0,5,2,8,0
5efb2f5890b614ccced6afb98024af15,3,10,65,0,0,0,0,0,0,0,0,0,0,0,79,2,0,0,0,0,11,0,0,2,2,0,2,0,0,40,0,0,0,0,0,0,0,0,2,0,12,0,0,42,0,0,0,28,21,0,0,0,0,0,0,0,25,0,12,2,0,0,0,0,0,5,0,2,0,3,0,0,0,0,0
ea6907258313a99760f5785c8c64b8c4,2,20,234,71,4,24,72,0,0,0,0,0,27,0,0,0,13,0,11,0,5,0,387,4,0,0,5,12,0,0,0,0,3,27,0,40,0,0,58,46,46,0,111,363,0,0,0,96,45,0,0,4,2,6,6,13,15,0,12,5,2,21,18,0,4,132,0,4,2,0,13,17,0,0,0
07f9cf5cd15f1e6c3b5f4c0b6b8addc4,0,6,0,3,0,0,2,0,0,0,0,0,4,0,5,0,2,0,3,0,0,0,6,0,0,0,3,2,0,3,0,0,0,0,0,2,0,0,0,2,7,0,0,0,0,0,0,2,2,0,0,0,0,0,0,2,6,0,4,0,0,2,0,0,0,4,0,0,0,0,0,7,0,3,2
c4bb856f00469484de24c5d7e0a221b6,0,0,0,53,0,16,26,45,0,5,4,0,17,0,0,0,9,0,12,0,0,0,98,0,0,0,0,20,0,0,0,0,0,29,0,40,0,0,44,12,0,0,57,0,0,0,0,0,0,0,0,11,5,26,10,7,0,0,0,0,4,42,3,0,3,43,2,28,0,0,0,12,6,0,2
5adc2daa2981bc07e21b14d53496ff67,69,53,50,13,31,17,8,44,23,38,12,14,21,29,68,24,6,14,9,22,173,10,49,35,247,12,30,34,29,78,30,5,7,26,4,16,20,19,12,45,72,41,15,28,27,52,33,36,36,31,560,42,9,25,8,73,46,4,32,31,10,25,22,17,29,247,4,13,25,28,183,24,27,30,53
7c1aa4cebecf5121ff208d31b341894b,0,0,0,0,0,11,6,4,0,0,0,0,1,0,0,0,0,0,12,0,0,0,39,0,68,0,3,5,0,0,0,0,0,0,0,3,0,0,22,8,0,0,4,0,0,0,0,0,0,0,0,0,0,7,4,4,0,0,0,2,0,8,0,0,0,5,2,3,3,0,0,0,0,0,0
89b301340cb57d9edee53eff531d744b,2,0,0,0,4,0,275,0,0,0,0,0,0,0,1435,8,0,0,0,0,0,0,591,0,606,0,248,86,0,517,2,0,0,0,0,0,0,4,0,36,165,12,0,171,0,11,26,0,0,0,59,34,0,23,0,0,0,0,0,557,0,0,21,0,0,31,0,0,25,12,0,0,0,27,7
720832273d925b4115ed01c6d3df48eb,3,5,23,39,9,6,0,14,0,2,2,0,8,0,0,0,13,0,8,0,0,0,0,0,0,0,4,0,0,0,0,0,0,6,0,24,0,0,4,0,0,0,12,14,0,0,0,11,23,0,0,0,0,23,0,0,2,0,4,5,0,23,0,0,0,70,0,9,0,0,0,3,0,0,0
72cb656da17f65d184d9186ee5260f53,3,0,0,680,100,0,116,27,0,10,4,2,0,0,0,0,4,0,2,0,10,0,500,0,46,0,61,22,11,0,4,0,0,28,0,9,0,0,2,61,0,4,324,2,0,38,0,0,2,22,43,148,32,88,0,0,0,11,0,234,0,38,107,13,0,180,4,65,141,0,4,4,27,0,43
672f609119344a6b7dbf954d60b3950e,0,4,0,12,0,2,12,18,8,0,0,0,9,0,0,0,0,6,2,0,16,0,45,0,0,0,5,16,2,0,0,3,0,0,0,0,0,0,4,25,0,0,11,0,0,0,0,9,3,6,0,25,12,17,5,0,2,21,0,0,3,7,20,8,0,0,0,3,0,0,10,12,65,0,12
c2c7ac3e8c2acf2ceb1fbd66e9ff20d0,4,38,569,8,6,2,4,0,5,5,0,0,6,0,47,0,0,0,0,0,20,0,89,22,9,0,12,5,0,13,0,0,0,0,0,3,0,0,8,2,14,0,4,26,0,0,0,274,161,0,17,0,0,5,0,0,54,0,40,43,0,2,0,0,0,167,0,8,5,0,0,0,0,0,7
4fdd9f8b9aac094acd93155a17435a7f,0,16,0,9,8,0,8,3,0,0,0,0,59,0,30,0,4,0,22,0,3,0,8,0,49,0,7,9,0,24,0,0,0,0,0,8,0,0,13,0,8,0,8,18,0,0,0,0,0,0,8,0,0,36,4,3,29,0,35,0,3,0,0,0,2,224,0,3,2,0,0,17,0,7,0
b7e800ed490ab8e535a11f2bd8f6cacc,0,40,24,997,9,5097,142,394,0,99,37,4,1372,0,3,0,1159,13,3671,2,3,2,295,0,81,5,46,87,0,4,2,3,13,912,2,2878,0,0,21,7,0,0,954,0,6,12,0,37,11,0,49,5,6,97,0,360,49,0,40,273,14,662,9,5,22,47,2,31,0,0,0,168,6,4,29
62587ccd799d2de60a42127273c72d18,0,6,169,0,4,0,14,63,5,2,0,0,10,0,52,0,57,0,9,0,28,0,26,12,0,2,11,3,0,47,0,0,0,0,0,130,0,2,22,2,20,4,0,74,0,0,13,132,70,0,36,0,0,18,0,0,11,0,10,10,3,5,0,0,3,33,0,3,0,2,8,11,0,9,3
