#OTU ID,SLCFP072,SLCFP021,SLCFP069,LYZFP308,SLCFP111,LYZFP307,LYZFP331,SLCFP131,SLCFP078,SLCFP070,LYZFP304,SLCFP067,SLCFP023,SLCFP051,LYZFP328,LYZFP317,SLCFP022,LYZFP355,LYZFP319,SLCFP005,SLCFP024,SLCFP093,SLCFP053,LYZFP320,SLCFP091,LYZFP327,SLCFP095,SLCFP077,LYZFP356,LYZFP354,SLCFP112,SLCFP073,SLCFP128,SLCFP092,LYZFP332,SLCFP002,LYZFP306,SLCFP113,SLCFP071,SLCFP004,SLCFP019a,LYZFP316,SLCFP075,SLCFP049,LYZFP339,SLCFP094,LYZFP315,SLCFP050,LYZFP352,LYZFP305,SLCFP052,SLCFP076,LYZFP330,SLCFP127,LYZFP340,SLCFP129,LYZFP351,SLCFP074,SLCFP054,LYZFP303,SLCFP003,SLCFP068,SLCFP114,SLCFP006,LYZFP343,SLCFP132,LYZFP344,LYZFP342,SLCFP096,SLCFP001,SLCFP110,LYZFP353,SLCFP109,SLCFP020,LYZFP318,LYZFP329,LYZFP341
672f609119344a6b7dbf954d60b3950e,40,10,5,0,0,30,0,58,129,19,3,20,0,20,0,14,2,3,3,5,4,16,27,0,12,0,0,21,6,1,13,60,32,22,0,5,10,2,77,0,24,10,23,46,0,2,23,35,2,2,15,8,0,17,1,6,10,80,36,9,5,38,13,4,0,30,0,0,0,15,2,0,5,12,7,0,0
c2c7ac3e8c2acf2ceb1fbd66e9ff20d0,0,0,2,7,0,8,0,0,0,2,47,0,0,2,3,6,0,0,3,0,0,0,3,5,2,5,0,0,2,0,2,4,2,0,0,2,8,0,0,0,0,46,5,0,8,0,28,3,34,5,0,0,0,0,9,0,38,5,0,8,2,0,0,0,0,2,0,0,0,0,0,23,0,2,14,20,18
4fdd9f8b9aac094acd93155a17435a7f,0,2,0,10,6,0,2,0,0,0,86,0,0,0,21,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,10,2,0,0,0,8,31,0,0,3,0,29,1,25,2,0,0,0,0,0,2,26,0,0,15,20,0,0,0,0,0,0,0,0,12,3,45,0,3,12,95,13
b7e800ed490ab8e535a11f2bd8f6cacc,4,928,5,17,783,0,8,0,3,4,2,0,6,536,0,7,10,0,0,2,6,586,25,0,674,0,9,0,0,6,67,12,3,578,0,225,0,8,15,3,356,46,29,114,0,180,44,179,21,2,24,3,5,3,0,0,22,25,5,4,352,2,7,2,0,4,9,0,0,87,412,31,306,562,5,2,0
62587ccd799d2de60a42127273c72d18,0,63,0,0,3,2,3,0,0,0,0,0,0,0,18,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,8,0,0,9,0,0,0,0,71,15,0,0,9,2,9,0,1,2,0,0,0,4,13,8,6,2,0,1,16,0,0,0,2,0,0,0,0,5,0,9,3,71,10,85,22
8a08e31995384f38ebb2f85a9c755462,0,0,0,6,0,0,0,0,0,0,11,0,0,3,16,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,13,0,15,33,0,9,4,22,0,0,0,0,6,19,1,58,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,0,0,7,28,7
78b75c16defa331498f30bd043ab6272,3457,2470,890,0,1243,0,5,3495,1342,3195,0,2943,2118,1572,43,36,621,0,0,903,4833,2037,2169,17,3404,27,97,233,0,0,2657,1389,1807,1995,28,800,0,2932,3093,114,5004,3,271,2118,0,267,0,1774,2,4,1431,63,4,1452,2,566,0,1078,2912,3,937,1875,2282,1114,2,1419,0,0,18,4642,1274,0,5439,3305,12,0,0
6c10f09e23d7db98ef7055196830be0f,413,841,311,0,428,2,2,276,84,202,0,522,644,488,19,11,151,0,0,88,1100,348,697,3,788,26,2,27,0,0,325,126,849,431,4,258,0,196,187,21,1076,2,43,720,0,37,0,459,0,2,359,11,5,607,0,275,0,94,398,2,460,490,220,74,3,481,0,0,0,691,180,0,980,1163,7,0,0
3df9c9d94f7444cf6271a4c61882ed75,365,65,113,0,110,0,0,0,770,320,5,183,57,0,0,0,4,0,0,40,85,0,11,0,0,2,0,184,0,0,139,446,0,0,0,31,0,113,629,2,83,9,139,3,0,0,5,0,0,6,0,42,2,3,0,0,0,379,3,4,37,207,165,68,0,0,0,0,0,94,46,3,214,63,0,0,0
6bf0279c0db7498fc2f38f1e20694ead,306,385,139,0,206,0,0,188,183,767,0,371,396,924,12,4,151,0,0,235,747,271,1951,0,814,36,9,14,2,2,553,152,268,422,8,163,0,348,440,43,583,0,35,1272,7,56,0,1106,0,3,1247,19,4,233,10,78,5,129,1355,2,131,295,213,228,0,206,0,0,0,747,206,2,667,555,8,2,0
1601b63ea158342776c4cd442b1fe96c,103,178,118,9,133,5,11,173,123,146,8,92,70,178,7,10,83,5,7,97,77,126,155,0,163,23,143,112,6,9,99,129,135,194,14,126,16,50,148,61,194,13,61,202,12,56,12,127,9,14,161,158,15,89,8,102,4,119,89,16,138,86,48,57,7,120,15,5,28,152,90,2,116,180,14,19,2
717b8a70a7d3863e6c253f4a02855117,94,13,42,0,105,0,0,280,366,63,0,67,7,12,0,0,0,0,0,20,4,0,26,0,0,0,0,96,0,0,63,261,222,0,0,82,0,65,168,7,9,0,226,33,0,0,0,9,0,0,17,84,0,114,0,65,0,276,30,0,109,63,116,16,0,199,0,0,0,140,39,0,133,8,0,0,0
bf4a9faf7765b386d8cbde37ecaab952,60,49,24,0,41,0,0,88,72,51,0,54,14,36,0,0,5,0,0,16,33,14,38,0,34,0,0,13,0,0,18,58,81,27,0,30,0,0,80,2,44,0,21,72,0,1,0,90,0,0,20,0,0,72,0,15,0,87,58,0,45,37,18,17,0,67,0,0,0,66,11,0,48,70,0,0,0
f5dac8ad7249ec9eef49ae66ee4b0911,48,13,6,0,25,0,0,0,129,35,0,46,8,0,0,0,4,0,0,3,19,0,2,2,0,0,0,25,0,0,24,66,0,0,0,3,2,18,71,0,15,0,33,0,0,0,0,0,0,0,2,11,0,0,0,0,0,64,0,0,7,23,11,2,0,0,0,0,0,5,8,0,26,21,0,0,0
b1ee74524037c241fb97944c3ca73cf8,44,59,21,0,31,0,0,93,39,12,0,54,27,49,0,0,12,0,0,12,61,46,20,0,84,0,0,4,0,0,15,44,69,28,0,19,0,14,85,0,65,0,21,52,0,8,0,33,0,0,18,4,0,47,0,19,0,32,89,0,33,39,43,10,0,44,0,0,0,82,12,0,76,57,0,0,0
bf0a78914345d1a2796a68d08bf6eef2,36,33,19,0,28,0,0,0,42,43,0,7,7,7,0,0,6,0,0,8,9,16,15,0,23,0,0,13,0,0,80,7,0,23,0,13,0,39,39,4,6,2,18,6,0,4,2,3,0,0,5,5,0,0,0,0,0,14,9,0,17,6,30,11,0,0,2,0,0,2,6,0,8,21,0,0,0
664ad5dc4925894383623f26b86dc68c,35,360,12,2,107,0,2,1334,22,100,0,27,369,58,2,0,655,0,0,512,301,9,474,5,22,26,32,3,0,0,955,2,332,20,3,130,0,178,118,286,536,0,0,110,0,3,0,84,0,0,376,9,6,192,0,62,0,2,218,0,182,35,310,409,0,257,0,0,2,134,86,0,232,488,0,3,0
449fac36b047af44961ee650d5a3059d,24,26,13,0,14,0,0,20,20,24,0,13,20,17,0,0,12,0,0,6,27,17,28,0,13,0,5,10,0,0,12,17,27,17,0,18,0,10,19,5,36,0,3,46,0,8,0,21,0,0,14,7,0,25,0,13,0,24,19,0,15,16,12,9,0,22,0,0,2,37,9,0,25,36,0,0,0
5d0b32115cf2078d1dc91330889065cb,22,45,26,26,28,23,25,28,47,35,27,24,17,43,28,19,26,6,25,26,31,34,46,4,42,48,29,28,24,29,24,19,31,48,17,28,30,13,26,12,36,42,18,37,25,18,26,32,7,34,41,46,43,17,13,20,25,23,24,35,49,26,14,19,17,27,23,13,12,37,21,11,21,47,29,33,13
b98b97e7101ad5d9a215e9f7d6acab08,21,0,0,14,4,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,10,14,0,0,0,0,0,0,4,8,0,0,0,0,0,24,0,0,0,102,0,0,0,0,0,49,0,145,0,0,0,2,0,3,0,2,0,7,0,0,9,2,96,3,0,93,0,77
61331f68c9ebb4e7db1e755a4fd9f38f,15,13,5,0,0,0,0,0,31,24,0,5,10,150,1,0,3,0,0,2,2,0,65,0,0,0,0,16,0,1,0,44,0,0,0,17,0,0,23,3,20,0,71,105,0,0,0,38,0,0,34,20,0,0,0,0,0,78,61,0,13,7,0,0,0,0,0,0,0,7,0,0,0,10,0,0,0
edfa79ceea3418e0e353c6fa5f945849,10,10,6,0,6,0,0,9,9,9,0,6,6,7,0,0,2,0,0,6,10,12,13,0,16,0,3,3,0,0,9,15,16,14,0,8,0,2,7,3,16,0,2,15,0,4,0,11,0,0,5,3,0,11,0,10,0,13,10,0,6,9,5,5,0,7,0,0,0,10,2,0,16,12,0,0,0
a8ea32a71ccab9676e42945375ae6f74,9,148,27,0,193,0,0,4,0,10,0,25,2,0,0,0,4,0,0,7,2,0,0,0,0,0,0,0,0,0,39,0,14,0,0,69,0,12,9,4,140,0,0,0,0,0,0,0,0,0,0,0,0,7,0,17,0,0,0,0,115,34,21,3,0,0,9,0,0,79,106,0,64,214,0,0,0
150d478c05efdb9ff36e5260c80c6f20,6,15,265,5,16,6,2,2,0,5,261,38,0,234,24,11,2,0,3,0,0,19,23,0,6,12,0,0,0,0,3,0,31,18,0,1,8,1,17,0,2,185,0,56,127,20,94,135,24,17,9,0,4,11,221,44,30,0,0,72,0,81,2,0,10,5,89,3,0,0,3,20,2,18,464,101,386
2ae281bc9291a54c1a197f524528f0ba,6,0,3,0,7,0,0,7,51,12,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,29,0,0,13,17,6,0,0,5,0,3,10,0,2,0,24,0,0,0,0,2,0,0,0,12,0,0,0,2,0,20,2,0,11,3,10,0,0,2,0,0,0,1,0,0,2,3,0,0,0
6dc17bf564fbd3b7c589f9a73267cc1f,4,1,3,0,0,0,0,25,3,9,0,3,0,63,0,0,0,0,0,0,0,9,17,0,0,0,0,0,0,0,0,1,1,1,0,21,0,0,2,0,5,0,0,62,0,4,0,30,0,0,20,0,0,3,0,14,0,1,23,0,39,3,0,5,0,13,0,0,0,10,0,0,0,4,0,0,0
8be2c54a731b8f744934e22b09aecd2a,4,115,87,0,118,0,0,2,7,3,0,74,0,44,0,5,4,0,0,0,2,1034,6,0,1014,0,0,4,0,0,6,134,107,738,0,286,0,3,4,0,73,0,106,50,0,115,0,35,0,2,4,5,0,41,0,45,0,112,3,0,573,63,0,0,2,7,39,0,0,460,88,0,234,117,6,0,0
8a16fe13c1934a1043aac5a2260a6e00,4,2,3,0,0,0,0,12,0,5,0,0,0,60,0,0,0,0,0,0,0,0,27,0,5,0,0,0,0,0,0,0,8,2,0,18,0,0,11,0,1,0,0,38,0,0,0,25,0,0,10,0,0,3,0,12,0,0,28,0,20,1,0,0,0,9,0,0,0,4,0,0,0,1,0,0,0
afa53ac604b09ad8453c41bfe0a4aa9a,4,0,4,11,0,22,0,37,2,2,20,4,0,64,0,17,0,0,7,2,0,10,79,3,4,0,0,0,0,0,0,0,20,4,0,1,15,0,9,0,0,12,0,32,0,0,10,40,0,30,34,0,0,18,0,12,0,0,28,24,4,3,0,0,0,25,0,0,0,4,0,0,0,0,0,0,0
fae29aaaca7cac529c2e5187ce8aeb45,4,17,2,0,22,0,0,12,0,0,0,8,0,25,0,0,4,0,0,0,0,20,12,0,27,0,3,0,0,0,7,0,17,31,0,8,0,8,0,0,11,0,0,8,0,5,0,14,0,0,2,0,0,12,0,17,0,0,11,0,3,6,3,4,0,5,2,0,0,0,9,0,41,28,0,0,0
a1b0b267e7b0a74b30da31a1dbfc5ff2,3,4,7,0,5,0,0,5,0,0,0,3,0,3,0,0,2,0,0,0,0,3,2,0,3,0,0,0,0,0,2,0,2,2,0,0,0,2,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,2,0,2,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0
919326ee64b1e34344dadd7dce92b3ed,3,2,8,22,3,0,0,0,0,0,41,8,0,3,15,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,2,0,10,0,5,5,5,0,2,0,2,16,4,0,9,0,13,2,8,2,0,0,2,4,15,5,12,4,0,11,8,3,0,0,0,0,0,0,0,2,4,11,2,3,8,100,21
9c7b7a5b69dff6e0563949bb045e56e1,3,140,293,0,0,0,0,12,0,5,0,112,0,106,0,2,11,0,0,2,2,27,8,0,16,0,0,0,0,0,0,0,293,40,2,686,4,0,8,6,57,0,0,13,0,22,0,53,0,0,0,2,2,92,0,207,0,0,0,0,1390,137,0,9,0,4,0,0,0,406,0,0,0,101,0,0,0
7c5d083fd226cf933c64069aabf60845,3,48,0,0,21,0,0,57,63,0,0,0,39,51,0,0,6,0,0,15,54,171,50,0,225,0,3,3,0,0,79,29,67,243,0,30,0,50,0,5,71,0,8,108,0,9,0,103,0,0,64,6,0,34,0,12,0,23,70,0,24,0,72,51,0,67,0,0,0,122,34,0,183,62,2,0,0
af534089faae14037da5bc944e1062bf,3,3,0,0,9,0,0,0,13,0,0,0,0,8,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,3,0,0,0,13,0,2,4,0,0,0,4,4,0,0,0,0,0,0,2,0,0,0,0,0,0,3,2,1,22,0,7,2,0,0,0,0,0,2,7,0,6,8,0,0,0
d9b1abe0d5a28d2e71f73bd4c367ff05,3,12,155,0,43,0,0,0,0,12,0,58,0,30,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,13,0,42,0,0,9,0,0,16,0,13,0,3,2,0,0,0,11,0,0,2,0,0,12,0,27,0,2,2,0,41,81,0,0,0,0,0,0,0,12,20,0,24,6,0,0,0
d727291c9abb47ba09d6fba2de9836d0,3,0,0,0,0,12,0,0,0,5,3,2,0,0,0,12,2,2,14,0,0,0,0,0,0,0,0,6,5,2,0,0,0,0,0,0,14,0,8,0,0,0,0,0,2,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,2,0,0,10,0,2,4,0,0,0,0,0,0,0,0,0
6a0efe866edcb457cbf296d6f70a0e86,2,0,2,20,0,50,0,12,2,0,14,0,0,0,6,27,0,0,0,0,0,0,0,0,3,0,0,3,7,7,2,0,0,0,0,0,137,0,4,0,0,8,0,0,6,0,12,0,6,93,0,7,0,0,13,0,19,0,0,19,0,0,0,0,15,0,9,0,0,0,0,8,0,2,14,4,7
0162ef310d0ebbd4ad2edcd83d478a9c,2,101,87,0,253,0,0,4,0,13,2,127,6,278,0,3,6,0,0,2,3,360,21,0,347,0,10,0,0,0,54,7,93,240,0,137,0,33,3,0,106,0,7,102,0,14,0,134,0,0,9,2,0,59,0,60,0,12,2,0,236,79,27,3,0,4,0,0,0,268,73,0,297,152,0,3,0
2c02052b2ba28a7dea789033963b48e8,2,4,0,0,0,0,0,0,4,0,0,3,2,3,0,0,4,0,0,4,3,4,3,0,2,0,0,0,0,0,0,0,0,2,0,4,0,0,2,0,7,0,0,8,0,0,0,2,0,0,4,3,0,7,0,2,0,6,0,0,2,2,0,3,0,5,0,0,0,5,0,0,3,5,0,0,0
553a6cb665f188f9e1da63ceb5a1ac60,2,28,16,0,7,0,0,100,0,13,0,29,2,52,0,0,0,0,0,6,6,158,24,0,224,0,15,0,0,0,4,0,194,114,0,45,0,5,7,6,30,0,0,39,0,32,0,30,0,0,15,4,0,142,2,128,0,0,7,0,51,21,0,9,0,62,0,0,0,62,3,0,7,37,0,0,0
3b171983bb391cffd0d046137ee7d41f,2,8,3,0,5,0,0,0,0,0,0,8,0,118,0,2,0,0,0,0,0,5,4,0,3,0,0,0,0,0,0,0,58,2,0,36,0,0,0,0,2,0,0,115,0,0,0,88,0,0,0,0,2,20,0,29,0,0,0,0,45,2,0,0,0,0,13,0,0,47,3,0,10,2,0,0,0
6be7c1afdd690efab2c28453f0d304da,0,0,0,100,0,65,60,0,0,0,81,0,0,0,71,79,0,38,71,0,0,0,0,35,0,150,0,0,62,118,0,0,0,0,73,0,100,0,0,0,0,96,0,0,111,0,94,0,27,136,0,0,141,0,55,0,65,0,0,123,0,0,0,0,77,0,172,52,0,0,0,29,2,0,89,84,61
049e49112c893b717f0c7062d7d3489e,0,0,0,58,0,36,45,0,0,0,66,0,0,0,58,48,0,9,41,0,0,0,0,13,0,95,0,0,27,42,0,0,0,0,54,0,67,0,0,0,0,77,0,0,65,0,58,0,28,93,0,0,80,0,42,0,62,0,0,96,0,0,0,0,46,0,167,13,0,0,0,30,0,0,77,72,38
4a21bd45b5ff48f40bbcadf6930fc3ee,0,0,0,73,0,41,55,0,0,0,52,0,0,0,51,76,0,25,50,0,0,0,0,20,2,106,0,0,34,85,0,0,0,11,66,0,64,0,0,0,0,81,0,0,65,3,70,0,34,80,0,0,90,0,43,0,69,0,0,95,0,0,0,0,52,0,253,20,0,0,0,37,0,0,66,80,38
76214bb13d1e7d69ca2f7827e3ac12e2,0,0,0,32,0,25,29,0,0,0,42,0,0,0,40,44,0,10,28,0,0,0,0,4,0,58,0,0,14,46,0,0,0,2,27,0,35,0,0,0,0,52,0,0,46,0,45,0,18,50,0,0,67,0,29,0,33,0,0,59,0,0,0,0,32,0,60,11,0,0,0,19,0,0,35,54,26
40f29bc827ddfc03d7fb5b76fb311557,0,0,0,38,0,16,24,0,0,0,28,0,0,0,33,29,0,10,18,0,0,0,0,11,0,51,0,0,14,33,0,0,0,0,26,0,26,0,0,0,0,31,0,0,42,0,36,0,23,29,0,0,36,0,17,0,23,0,0,31,0,0,0,0,33,0,60,11,0,0,0,9,0,0,22,43,21
03156252fe6d4e8f09aeafc3bef8622f,0,0,0,6,0,8,9,0,0,0,6,0,0,13,3,8,0,2,0,0,0,0,0,5,0,4,0,0,2,3,0,0,0,0,18,0,8,0,0,0,0,3,0,0,2,0,9,19,4,3,8,0,6,0,4,0,7,0,0,11,0,0,0,0,13,0,180,5,0,0,0,2,0,0,7,7,5
86b5603a79c587d59312beef52df3409,0,0,0,28,0,15,16,0,0,0,30,0,0,0,23,20,0,16,14,0,0,0,0,6,0,45,0,0,11,25,0,0,0,0,26,0,26,0,0,0,0,29,0,0,26,0,27,0,11,40,0,0,42,0,20,0,25,0,0,37,0,0,0,0,18,0,73,11,0,0,0,9,0,0,23,37,14
96c7cedbae877361d087a8b39206d408,0,0,0,34,0,29,27,0,0,0,26,0,0,0,18,26,0,13,32,0,0,0,0,13,0,48,0,0,15,29,0,0,0,3,20,0,27,0,0,0,0,51,0,0,25,0,48,0,19,51,0,0,42,0,24,0,26,0,0,40,0,0,0,0,37,0,109,17,0,0,0,8,0,0,38,36,30
22b9810ff65d4738386c7af9c5447322,0,0,0,28,0,24,17,0,0,0,32,0,0,0,29,23,0,10,20,0,0,0,0,6,0,46,0,0,15,18,0,0,0,2,30,0,32,0,0,0,0,34,0,0,29,0,26,0,17,45,0,0,40,0,23,0,23,0,0,37,0,0,0,0,33,0,60,10,0,0,0,11,0,0,39,34,24
7949a6531e3cad4e887c8d260cde3ac8,0,0,0,20,0,24,27,0,0,0,27,0,0,0,33,27,0,10,17,0,0,0,0,5,2,60,0,0,18,28,0,0,0,0,21,0,26,0,0,0,0,33,0,0,22,0,30,0,14,46,0,0,40,0,19,0,29,0,0,36,0,0,0,0,27,0,54,12,0,0,0,16,0,0,29,40,21
7d0ccb9242c92ba67eae0552bf7c6f94,0,0,0,11,0,7,13,0,0,0,12,0,0,0,5,9,0,6,7,0,0,0,0,4,0,16,0,0,9,9,0,0,0,0,27,1,15,0,0,0,0,14,0,0,23,0,12,0,8,14,0,0,20,0,11,0,17,0,0,12,0,0,0,0,15,0,54,8,0,0,0,5,0,0,11,23,14
d71fe67e73a45e78b36ab2586bb5dcc8,0,0,0,21,0,14,16,0,0,0,27,0,0,0,15,21,0,8,21,0,0,0,0,4,0,42,0,0,7,14,0,0,0,2,14,0,28,0,0,0,0,24,0,0,15,0,21,0,9,36,0,0,33,0,13,0,11,0,0,29,0,0,0,0,14,0,37,7,0,0,0,8,0,0,19,22,9
93f6e99ff381954b541d29cc24c2be7c,0,0,0,16,0,0,8,0,0,0,21,0,0,0,21,12,0,7,9,0,0,0,1,5,0,23,0,0,13,11,0,0,0,0,19,0,1,0,0,0,0,19,0,0,20,0,14,0,7,25,0,0,25,0,11,0,10,0,0,16,0,0,0,0,17,0,51,10,0,0,0,5,0,0,21,35,5
c89d69de8e17090a9a34d71ffc7d3449,0,0,0,115,0,14,1,0,0,0,147,0,0,0,0,6,0,0,12,0,0,0,0,5,0,2,0,0,4,2,0,0,0,0,0,0,82,0,0,0,0,483,0,0,11,0,542,0,407,16,0,0,0,0,14,0,467,0,0,88,0,0,0,0,3,0,0,0,0,0,0,979,0,0,15,7,37
b400719f5c1718b7025f0997a4e37540,0,0,0,7,0,5,5,0,0,0,13,0,0,0,9,7,0,5,2,0,0,0,0,4,0,19,0,0,8,4,0,0,0,0,10,0,11,0,0,0,0,14,0,0,14,0,5,0,3,12,0,0,10,0,7,0,10,0,0,13,0,0,0,0,4,0,26,3,0,0,0,9,0,0,9,14,10
19563b70bb3469c665c888e4685e7f99,0,0,0,18,0,5,6,0,0,0,4,0,0,0,4,6,0,0,8,0,0,0,0,2,0,15,0,0,6,10,0,0,0,0,5,0,5,0,0,0,0,9,0,0,3,0,9,0,5,9,0,0,13,0,2,0,5,0,0,14,0,0,0,0,6,0,23,3,0,0,0,2,0,0,4,6,4
e8d0f444dc3a43708bc843fd8472b381,0,0,0,67,0,44,30,0,0,0,46,0,0,0,32,49,0,23,38,0,0,0,0,19,0,124,0,0,31,58,0,0,0,0,45,0,58,0,0,0,0,72,0,0,58,0,53,0,25,54,0,0,75,0,35,0,41,0,0,73,0,0,0,0,40,0,58,25,0,0,0,14,0,0,39,61,36
18f3b811ae49dad2e01b20f5f39d10a7,0,0,0,9,0,2,10,0,0,0,9,0,0,0,11,9,0,5,7,0,0,0,0,0,0,14,0,0,8,7,0,0,0,0,9,0,15,0,0,0,0,11,0,0,17,0,14,0,10,24,0,0,22,0,6,0,20,0,0,19,0,0,0,0,8,0,5,10,0,0,0,8,0,0,14,19,8
b6ba7b52695ab879908dcb54a5966468,0,14,5,1068,4,48,2,0,0,0,537,0,0,0,1,100,0,0,81,0,0,2,0,19,5,7,0,0,4,5,0,0,4,5,2,18,89,0,0,0,14,1282,0,0,196,1,1141,5,149,51,0,0,2,3,258,2,184,0,0,178,29,2,0,0,3,0,20,2,0,51,2,106,8,17,831,3,295
c6b61011752152bbbc32003f5d0c5398,0,0,0,6,0,4,6,0,0,0,4,0,0,0,5,6,0,0,3,0,0,0,0,0,0,10,0,0,0,4,0,0,0,0,5,0,9,0,0,0,0,0,0,0,2,0,3,0,3,5,0,0,10,0,4,0,6,0,0,6,0,0,0,0,3,0,10,4,0,0,0,9,0,0,6,14,4
570cad8230542ad8f2c032a719120bee,0,0,0,15,0,7,11,0,0,0,15,0,0,0,10,8,0,4,8,0,0,0,0,2,0,20,0,0,2,3,0,0,0,0,13,0,13,0,0,0,0,11,0,0,11,0,11,0,9,9,0,0,8,0,10,0,8,0,0,12,0,0,0,0,9,0,5,5,0,0,0,6,0,0,10,16,3
58d4d11ac63af0cc23a8e56a38767908,0,2,0,49,2,180,0,3,0,0,42,0,3,0,0,192,3,8,312,0,0,0,0,83,0,0,0,0,9,0,6,0,2,0,2,0,484,5,0,0,0,87,0,0,27,0,161,0,3,229,0,0,0,0,13,0,11,0,0,57,0,0,5,0,51,0,33,29,0,0,0,0,0,0,15,0,6
a55f549b9a40506a070a2fb7e8ca0726,0,0,0,21,0,9,13,0,0,0,7,0,0,0,8,16,0,4,15,0,0,0,0,2,0,21,0,0,12,13,0,0,0,0,8,0,19,0,0,0,0,22,0,0,16,0,18,0,10,13,0,0,13,0,7,0,16,0,0,15,0,0,0,0,7,0,56,7,0,0,0,3,0,0,24,27,6
a00a0226a9c9306db073bb6e1acbd362,0,0,0,8,0,0,5,0,0,0,5,0,0,0,9,3,0,4,8,0,0,0,0,2,4,12,0,0,5,7,0,0,0,0,5,0,6,0,0,0,0,12,0,0,14,0,6,0,4,8,0,0,5,0,2,0,10,0,0,12,0,0,0,0,14,0,37,4,0,0,0,3,0,0,5,2,11
6bddb692b0cf4dc0d2c500468de2daaf,0,0,0,9,0,8,6,0,0,0,11,0,0,0,10,6,0,2,6,0,0,0,0,6,0,22,0,0,9,10,0,0,0,0,9,0,16,0,0,0,0,7,0,0,8,0,9,0,6,15,0,0,17,0,4,0,7,0,0,26,0,0,0,0,6,0,8,2,0,0,0,5,0,0,7,13,12
c560a89bbad32dad461cf90eda5e1c97,0,0,0,14,0,15,6,0,0,0,15,0,0,0,5,16,0,5,13,0,0,0,0,6,0,21,0,0,10,14,0,0,0,2,6,0,12,0,0,0,0,22,0,0,11,0,19,0,6,18,0,0,14,0,9,0,12,0,0,22,0,0,0,0,16,0,23,5,0,0,0,9,0,0,12,12,17
fbf9c05287303f4487a5fa63ab377319,0,0,0,0,0,0,0,0,2,0,0,0,0,0,95,0,0,2,0,0,0,0,0,0,0,118,0,0,138,17,0,10,0,0,2,0,0,0,0,0,0,0,8,0,145,0,0,0,228,0,0,2,29,0,126,0,458,8,0,0,0,0,0,0,7,0,24,0,0,0,0,171,0,0,35,130,125
43c6b4b7d67b71ca2cba59db1b71e4ef,0,0,0,9,0,6,4,0,0,0,9,0,0,0,12,14,0,10,10,0,0,0,0,3,0,13,0,0,7,16,0,0,0,0,10,0,13,0,0,0,0,7,0,0,6,0,14,0,2,6,0,0,9,0,7,0,5,0,0,13,0,0,0,0,6,0,35,13,0,0,0,4,0,0,7,11,17
94a45fbb634a4ae23f34d8160d95c8b7,0,0,0,16,0,12,20,0,0,0,16,0,0,0,9,13,0,17,5,0,0,0,0,7,0,40,0,0,15,11,0,0,0,0,17,0,15,0,0,0,0,22,0,0,18,0,18,0,10,18,0,0,31,0,13,0,14,0,0,16,0,0,0,0,15,0,27,3,0,0,0,4,0,0,15,18,14
c52e2fe4480cde97ede9bd054d0e6b50,0,596,8,44,170,90,0,2,9,0,228,0,94,657,35,25,76,6,13,0,137,242,54,0,204,9,6,1,142,23,28,2,32,171,0,0,162,10,0,0,256,42,4,438,36,43,39,271,242,21,12,0,3,21,48,49,487,0,83,70,0,0,23,0,4,5,37,3,0,0,53,400,53,348,34,85,90
739a740fbd81e195d878ccb2562aa846,0,0,0,7,0,2,8,0,0,0,7,0,0,0,2,2,0,1,5,0,0,0,0,0,0,7,0,0,5,3,0,0,0,0,1,0,7,0,0,0,0,8,0,0,6,0,7,0,2,4,0,0,10,0,7,0,3,0,0,6,0,0,0,0,1,0,18,2,0,0,0,6,0,0,6,11,2
de5c3f0b7c96b05b03568bbdbd3e4a80,0,0,0,4,6,0,0,0,0,0,29,0,0,30,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,4,4,5,0,2,5,0,0,0,0,23,7,1,70,4,18,9,16,3,2,0,0,0,86,1,16,2,0,15,1,0,0,0,12,0,55,5,0,0,4,15,5,0,92,0,113
51622e7e0f0bd942926e9b763ebdf16a,0,0,0,6,0,9,7,0,0,0,16,0,0,0,15,16,0,2,7,0,0,0,0,0,0,17,0,0,9,12,0,0,0,0,6,0,18,0,0,0,0,20,0,0,13,0,18,0,5,10,0,0,14,0,7,0,16,0,0,22,0,0,0,0,8,0,32,9,0,0,0,4,0,0,5,22,5
