	806rcbc423-S424	GnotoExpt-DTT552-S163	GnotoExpt-DTT480-S628	806rcbc481-S386	GnotoExpt-FP552-S67	806rcbc381-S515	806rcbc179-S276	GnotoExpt-DTT570-S182	GnotoExpt-FP456-S677	GnotoExpt-DTT564-S176	GnotoExpt-DTT534-S145	806rcbc450-S451	806rcbc447-S448	GnotoExpt-DTT456-S604	806rcbc432-S337	GnotoExpt-FP558-S74	806rcbc530-S435	GnotoExpt-FP564-S80	806rcbc454-S455	806rcbc375-S509	806rcbc401-S306	GnotobioticExp-DTT-180-S190	GnotoExpt-FP474-S695	GnotoExpt-FP570-S86	GnotoExpt-DTT600-S335	GnotobioticExp-DTT-186-S196	GnotoExpt-DTT390-S536	806rcbc426-S331	806rcbc493-S398	806rcbc567-S472	GnotobioticExp-FP-186-S49	GnotoExpt-FP618-S314	806rcbc469-S374	806rcbc173-S270	GnotoExpt-DTT612-S347	GnotoExpt-FP462-S683	GnotobioticExp-FP-198-S62	GnotoExpt-FP540-S55	GnotobioticExp-DTT-204-S214	GnotoExpt-FP600-S296	GnotoExpt-DTT486-S634	806rcbc438-S343	GnotoExpt-DTT462-S610	GnotoExpt-FP534-S49	GnotobioticExp-DTT-192-S202	806rcbc524-S429	GnotoExpt-FP612-S308	GnotoExpt-FP486-S708	GnotoExpt-DTT474-S622	GnotoExpt-FP468-S689	806rcbc407-S312	GnotoExpt-FP546-S61	806rcbc561-S466	GnotobioticExp-DTT-198-S208	806rcbc499-S404	806rcbc555-S460	GnotoExpt-DTT606-S341	GnotobioticExp-FP-204-S68	GnotoExpt-FP480-S701	GnotobioticExp-FP-210-S74	806rcbc429-S430	GnotoExpt-DTT618-S353	806rcbc432-S433	GnotoExpt-DTT468-S616	GnotobioticExp-FP-192-S55	GnotoExpt-DTT546-S157	GnotoExpt-DTT540-S151	GnotobioticExp-FP-180-S43	GnotobioticExp-DTT-210-S220	GnotoExpt-DTT558-S170	GnotoExpt-FP606-S302	806rcbc395-S300	GnotobioticExp-FP-372.fastq	GnotobioticExp-DTT-367.fastq	GnotobioticExp-FP-384.fastq	GnotobioticExp-DTT-319.fastq	GnotobioticExp-DTT-325.fastq	GnotobioticExp-DTT-307.fastq	GnotobioticExp-FP-306.fastq	GnotobioticExp-FP-366.fastq	GnotobioticExp-DTT-373.fastq	GnotobioticExp-FP-312.fastq	GnotobioticExp-DTT-379.fastq	GnotobioticExp-FP-318.fastq	GnotobioticExp-FP-378.fastq	GnotobioticExp-DTT-313.fastq	GnotobioticExp-FP-396.fastq	GnotobioticExp-FP-324.fastq	GnotobioticExp-FP-390.fastq
GnotoExpt-DTT462-S610	2.2591127348314988	3.9978798100601622	0.7173308198504421	2.742859221708709	4.1837968304945585	3.0299123989492185	1.8887288273828355	2.1780260948415453	2.452334405314772	3.542160971007678	2.691542456833201	1.6385304337870519	1.3401134600421563	0.5637684617010784	1.9634964764635439	2.0979499219521336	1.89715245066302	3.0474291931993887	1.8915122034459104	2.5465896537547397	2.075919528310913	2.8407615641241195	1.954201981966457	2.3533946835037587	1.2659275066106044	2.281731527486595	1.8157175553983902	2.3321163397240046	2.9151764932977042	2.347815603912976	2.7034060486365465	2.2770166571628883	3.0955153085681415	1.4906123788802839	1.060537701881401	1.8385016313009808	1.1814038929067663	1.7569869932455808	1.3701893380348278	2.9269968568975684	0.5436572177640487	3.0969873305526554	0.0	1.841606248356221	2.366797728057713	1.58892672952416	2.350997883477634	2.1253912020462162	0.5899708409433234	1.436157493436627	3.1088450084476738	4.039810926406658	1.750654141524655	1.7129254270386878	2.8756299356099877	1.9123739725089404	0.7493522908926152	1.3123812395966366	2.0585346220266767	1.3663667512692357	1.5097927140650755	1.1862909764035656	1.0292449606117478	0.6261358336371123	2.630480239043898	4.075799273419869	1.5775428458413394	2.187886665840592	1.5355511508997903	2.6240184619928453	2.5236591453309383	1.4740685800882838	1.6819089879283324	2.930566093101887	0.797370693137963	1.307030148676558	1.42847890215701	1.48221326996026	0.7589185935506048	2.8257458284137003	2.864004592414702	0.8941084340057573	2.5007706138210293	1.6101858068441952	1.1077142365222037	2.5207184019883937	0.7734975870995653	1.1993583006367121	1.1279458969547256
GnotoExpt-FP534-S49	2.0396169702758162	2.428635683970511	1.683277002226834	3.246514716893152	2.614205471893253	2.765512192945273	2.0462880284533966	0.49429311862931924	0.9991793049499723	2.463391257236339	1.7012309128575065	1.7927035733616061	1.6516684513501663	1.941810921117432	1.8427472653700996	0.5061381831185066	0.5435672269342705	1.2224909104992179	2.0375204589542766	2.7895471261516667	0.9568280620064141	1.2344960615685736	1.9083087863180812	0.7828713149379533	0.8452283528261588	1.1812641741048016	1.8632552172407262	3.3322587461189332	1.0905103199606159	1.7864307597671365	2.310576654576961	1.7778923506769229	3.4730839489397334	0.71110672518668	1.1243696141391322	0.43364385582013426	0.7317849561421691	0.9574412821596999	0.9004365306920992	2.310809434383977	1.4046581334662718	2.745095225049884	1.841606248356221	0.0	2.3171856506382578	0.38349568817540036	1.9523124425856166	1.8769595200123403	1.2711304896132392	0.8189353923099832	3.456071300016196	2.682378541480847	1.5872036577851332	0.7410327263769104	1.0367950810375186	2.577950652860094	1.1800875986621635	2.2218599446012997	1.58042742850734	2.6001617154922445	0.8695369563895887	1.2081079064386215	1.8900819930605528	2.0606490692285315	2.8979425909913896	2.771491155256498	0.38696638339329525	1.9824761504561985	2.358867180834402	1.7733109937834564	2.3737059277885466	0.7975834046907065	1.444948737584191	1.2046406188616274	2.1633923514563262	1.481288949273415	0.9165277113618302	0.482561035367256	1.0929684605253929	1.3212289066961413	1.0986124732843816	1.7128101576566932	0.6922128209677171	1.0105457144663204	1.8255164323302813	0.7033724728618256	2.099755503204227	2.418258369214763	2.4650364615438485
GnotobioticExp-DTT-192-S202	0.3864848737534111	2.7833581673551255	2.8916644666584594	1.100620388771183	2.932729560922943	0.6677709935311613	0.5652248959601915	2.242855252610756	1.8110170530702425	1.7978340319427282	1.235074873292025	1.0289112823767668	1.12330687736682	2.631746640415221	1.0192344622859941	2.0015756191395466	1.8182647084093375	3.159669220485791	0.7654014924992596	0.6550803151266846	3.119605960173882	2.205886779551239	0.556053713379001	1.966898531882557	1.7700269568575169	1.388349711631685	0.9240523636355668	1.868117122257167	2.9124285181219594	1.0183095142725098	0.5236881655463376	0.6804992247556777	1.207181595747285	2.3979813362612283	1.5835954630318774	2.600879487453557	2.1098834433583575	3.0867900718935295	1.838149974046257	0.8847784445520129	2.465334034649949	0.9131092963707861	2.366797728057713	2.3171856506382578	0.0	2.073586783685694	0.5421191945005134	0.5239722512365556	2.13390340601721	1.6050224479295485	1.4912148523574216	2.709207711444529	1.0447983797146352	1.5764591263467493	2.8073497562532683	1.0676781418076238	1.9778294906537126	1.4234701274227008	0.7710944512149571	1.951223704965138	1.7103646633515197	1.5025211031257755	1.6535570405270157	2.6663972130755353	0.6324809028511703	2.6144158793864953	2.4786955315894486	0.4150832715594356	1.4012126513399061	1.0269385400198852	0.38319597617702905	2.6572205107908218	1.3814157144016126	2.4549212550870037	3.04749756884542	3.1887447609936617	2.8452422238613795	2.1654794291859174	2.1587928949712993	1.9567187001467914	2.495336171025627	2.8278166427010967	2.4310559384291137	1.5498631469911281	1.3593034778990978	2.8130732468744886	1.9061411653807656	3.548954147438079	1.9383544656230633
806rcbc524-S429	1.8370710474954361	2.514419559719153	1.5295554841817156	2.9872050583703476	2.6996166815197524	2.5625879369450097	1.803212567313533	0.5895399555606371	1.0229275514859824	2.379478182750056	1.5888910970862546	1.5969907664489453	1.4026004805721322	1.6621824949002861	1.7038955292819766	0.621297010656668	0.5216453050170661	1.5538112814073617	1.830969463055169	2.4927397048960946	1.2462285181614106	1.3093793050550244	1.6864732102681603	0.8934686759802489	0.6778099667808839	1.0721208145927705	1.5258996452737243	3.0954520011473545	1.353635703598402	1.698597085417094	2.099753751843205	1.5559378815220404	3.2203694088938972	0.8176850573729005	0.8547187999384547	0.7310522232552261	0.6173484613164614	1.1177189184477705	0.8227799852486528	2.191325206520301	1.1840976062946487	2.6072357024227584	1.58892672952416	0.38349568817540036	2.073586783685694	0.0	1.7199029575558489	1.6768016762044948	1.0005147240048153	0.49505438273176544	3.2698423323816384	2.661203024828724	1.4236621732620045	0.5610248947323769	1.3362737533491444	2.327580787042508	0.9565078113586379	1.9711901823641937	1.387494917796061	2.373318734956783	0.5020990749889609	0.9942690190821084	1.6740490215423627	1.7732346035996591	2.6272792511192105	2.7378084147290562	0.4917355891081905	1.7232323549268787	2.129083090100568	1.6485061618543724	2.180257374515217	0.913560884333525	1.3409766105325782	1.3590418329482457	2.0296855794816433	1.4276656915684642	0.9067094803172528	0.5111368257302152	0.8821522751354784	1.3962286019760686	1.2892985231117622	1.641974402069494	0.9551455543294664	0.919373034432658	1.564650863976622	1.0496347172365639	1.8495154781164977	2.2796357463904444	2.2172837881646794
GnotoExpt-FP612-S308	0.5226000992480647	2.308659695160763	2.7718363086305233	1.6381702976362076	2.462785675534933	0.865428163209647	0.8317506926318678	1.7953716593933557	1.344985846089637	1.3857980053293848	0.7476806822222154	1.1621285356654019	1.1847805346376552	2.5479840635716	1.135195625533976	1.601357766067951	1.446479888262739	2.713654606011643	1.0202432971100908	1.008192381866898	2.8278295301175054	1.6972202526717377	0.7026387620039573	1.5404148179359878	1.576099121176039	0.9203126723256145	0.7555968346693506	2.3397814404264485	2.436992927514141	0.9576163274351757	0.3957794985994497	0.18086945105855165	1.7217543742981691	2.1752602423526284	1.445089908031236	2.2883175514641403	1.8973176145160993	2.7989377028353752	1.6700325092707384	0.8067656846254323	2.3309606936072833	1.132295650430518	2.350997883477634	1.9523124425856166	0.5421191945005134	1.7199029575558489	0.0	0.5504496421185968	1.9985953015320255	1.299557027319411	2.0000968362294764	2.222725371100603	1.0538896771154422	1.2358692273692269	2.3579616282879923	1.4906574331920286	1.8655884406574945	1.676956013304048	0.5213686920860786	2.237109602637505	1.3592112634425306	1.409195394340575	1.7863916899914334	2.597322904107459	1.1269904433920213	2.150712099517348	2.1660646417961735	0.23705217684839083	1.7097748458220405	0.5986547997450704	0.7378716755092576	2.424144148819355	1.3549726178271573	1.959524109727608	3.0397714927236623	2.9686427645559514	2.562792391951681	1.9004071098983846	2.007572142798032	1.4926204723083667	2.013503711929708	2.769927583593009	1.9947910766023134	1.3696899396556772	1.4802684015305856	2.3928193302797887	2.0487841851154673	3.4747538748349966	2.1794181097366314
GnotoExpt-FP486-S708	0.17296365435839367	2.578658216134112	2.5761919604306835	1.466117830991412	2.7461353117993204	1.0254502651661868	0.43963554133992566	1.8490758823451503	1.422828293794244	1.7816494443501016	1.0213205052747836	0.6706044631472345	0.8149770399153597	2.433728912979254	0.5919956748243581	1.5542193093152072	1.3694889595153765	2.7208388414289404	0.517874896410998	1.151169240484085	2.6390223844997913	1.8745281393202127	0.2341945520387395	1.5310452087378439	1.3284992503884585	1.027993718628189	0.9603189641819919	1.9621130105903808	2.509512357670309	0.5601575093571076	0.7403056306923611	0.5407957195659991	1.6329327259398045	1.9242302374542162	1.2138548642654416	2.1303587056540696	1.6790834068259621	2.6487969512621583	1.3666060121281056	0.8185590114058396	2.156834953426784	1.0143749090424583	2.1253912020462162	1.8769595200123403	0.5239722512365556	1.6768016762044948	0.5504496421185968	0.0	1.8262860184351375	1.2345196055998104	1.6828102910327578	2.6366819878478447	0.573071845532379	1.1436815314097528	2.3757260187403446	1.1190503711911426	1.6162623784483554	1.2871817420991152	0.33408816619632686	1.8286067131709516	1.4005396948532458	1.0937155481032983	1.3815713922479909	2.490692997868433	1.1154908243226975	2.5700249238848154	2.046338408844012	0.4869347486827693	1.2779853865497015	0.7993300049219861	0.506358708758963	2.2002304352878435	0.8960298287170544	2.0918900834252856	2.744101165395663	2.8307402235337693	2.4554271952988747	1.7054639783743946	1.795328173201847	1.593584012354396	2.108461667404493	2.4531468531501646	1.9945761931028174	1.0532663097327881	1.1268231102666608	2.3653888144451996	1.7096808673754433	3.2730891254437315	1.8126640392462685
GnotoExpt-DTT474-S622	1.9781125679252178	3.4383523079417815	0.7739100606602748	2.7378438497738538	3.6241507630640197	2.766035391520172	1.7023127342671807	1.5890888610851357	1.898289716244497	3.066534602176986	2.2183986305372603	1.449394378446179	1.1424665428724468	0.7746201939250693	1.727418334315316	1.5327276489183839	1.3420103018520682	2.4857404582392	1.7202489996346115	2.4062268039779	1.6566612605258528	2.264715132455157	1.7051841424141565	1.794985099595567	0.788772904792802	1.769074431108436	1.5250162022461535	2.5415713430239366	2.3337674345811097	2.0046765725697497	2.37897046359938	1.8925104583455539	3.053878214728236	1.0505668241250319	0.6398323533221414	1.330534874981068	0.676622874423338	1.3543967852986132	0.943810435938495	2.5758429282305237	0.33460512718536267	2.834829139978521	0.5899708409433234	1.2711304896132392	2.13390340601721	1.0005147240048153	1.9985953015320255	1.8262860184351375	0.0	0.8965142595062321	3.090875187577016	3.502497287790567	1.4650918420887762	1.1805376947599329	2.3033032654030707	1.941728510877696	0.35274677588826386	1.4068074582415662	1.679880903618101	1.6528308595273193	0.9612191211933244	0.8357269948092865	1.0794145665238177	0.8849900971823731	2.51852122518148	3.551105432048151	1.0396116047583945	1.8793587038470512	1.6224809836751644	2.185788259350995	2.286826966386845	1.0609131365691875	1.3875152959518864	2.347473790197301	1.1681850305125687	1.1088037409290514	0.9974191415342076	0.9605034167357993	0.27498122543017955	2.277747808347739	2.281424353308957	0.9781154276533145	1.9261020582413158	1.1857656357639328	1.060021972188595	1.9598634405637265	1.0428116571537227	1.492674987733878	1.4408384449996932
GnotoExpt-FP468-S689	1.392252132983674	2.562510742243164	1.605988142948442	2.497046962255876	2.7482949603155302	2.13615464416123	1.3243760670727114	0.9155874907713301	1.0340129023495312	2.1930922393920285	1.346727930848489	1.1702651220842886	0.9556177117848583	1.5847241539098378	1.31407295848846	0.7966716087522443	0.5756344095807661	1.94410602050727	1.3782452723212055	2.0119442285350213	1.6461396466602949	1.429681927852439	1.2219698325142097	0.9968337402744064	0.5073651392847819	0.8778880878344506	1.0726492797777663	2.6531856744928914	1.7201858708840863	1.362664810173149	1.6889123925701974	1.151098619322957	2.7333112612744137	1.0212902167410236	0.5052176253230464	1.1229850337395262	0.6848412415572576	1.5236203638344035	0.7072847188746354	1.8388515957893399	1.1865342473268132	2.2096852037481116	1.436157493436627	0.8189353923099832	1.6050224479295485	0.49505438273176544	1.299557027319411	1.2345196055998104	0.8965142595062321	0.0	2.814564167650341	2.6435245932664495	1.0232826231607453	0.3449439253143516	1.671538103310511	1.8592590010397714	0.8016974054946231	1.5537090380819487	0.9728335970213652	2.010553348868175	0.2871438814617643	0.647126727201562	1.3282164778638115	1.6787245960128472	2.1401624882306245	2.6824537691772044	0.9086567122905235	1.266906362278939	1.708046245787811	1.3503137180829086	1.7359404566358427	1.1969360216464473	1.0285974124392014	1.5624573926407226	2.013846286303267	1.6914659177979778	1.2644405103104452	0.7157260350596412	0.8403829046784212	1.4130225997395995	1.525931650592819	1.6778030641339918	1.2561066449604756	0.684086203750484	1.150643435489173	1.4679109327275937	1.5278343278036088	2.3577081076939974	1.8620980493591468
806rcbc407-S312	1.572283256378219	3.9435999140367843	3.723495460281262	0.8125467945522016	4.081514732763625	1.5389732218758876	1.5134746757225996	3.5062888288671425	3.052066273321797	2.990041344183862	2.5372076476474854	1.7212975991176067	1.9747020777877282	3.5266931533547177	1.6335479246574054	3.167102798567572	2.9827107924396534	4.289364928107319	1.445741131322445	1.5992171441724408	4.041820956257752	3.493644823620777	1.6124032021893542	3.137688239160938	2.7464715867716385	2.6848910537953112	2.298904573702528	1.2642325966276127	4.1315527154640055	1.8265081498954374	1.8433194657310106	2.108307368584648	0.8703480452007734	3.2823584319218364	2.583102348507663	3.6107018445539114	3.0756461245467546	4.077278565733273	2.719408552843018	1.7910810188675774	3.3784931442236292	1.309592584730961	3.1088450084476738	3.456071300016196	1.4912148523574216	3.2698423323816384	2.0000968362294764	1.6828102910327578	3.090875187577016	2.814564167650341	0.0	3.9927477131483697	1.8746227090596512	2.7624697463216132	3.9535478198143585	1.218374343813623	2.8637528058955843	1.8020049559330544	2.0141810474074053	2.009964388725459	3.0013512647152707	2.409859931331626	2.1491915255753584	3.5461867606267745	1.218881469406719	3.860065158060662	3.5556947426223635	1.889543628187125	1.595749814618879	2.284409856148993	1.2913946663207987	3.558601666521117	2.0890843539546826	3.7010205841460544	3.60897167317414	4.1523808389425945	3.903958056406571	3.1670545861057238	3.0867304150229704	3.1410546751794812	3.715594435236305	3.449780257812866	3.596052207144248	2.4769530702448157	2.0448807194887295	3.95091231635117	2.3850008116454497	4.264945859668901	2.1746800509837514
GnotoExpt-FP546-S61	2.6385856241984564	0.8189791675755987	4.144382108118663	3.736562114140336	0.7996564128905926	2.526637728399813	3.0216294303554854	2.2044576646213967	1.8311828270316903	1.018365650916697	1.63552877590186	3.198344020816823	3.194381048825428	4.044154023886855	3.0752532821393554	2.3024623794518946	2.399753188305061	2.459801721222103	3.149583988284713	2.997252961070465	3.5055619886652543	1.4883440888273192	2.843413094049551	2.076859705381081	3.0296834162160184	1.91013777126742	2.615022894292818	4.5557461340888405	2.1421211791961947	2.6246756988831175	2.224417966496947	2.1637700334824324	3.6796812301634665	3.3048000683129457	3.098508115742099	3.063814612112632	3.1959169850652125	3.57100710275047	3.1146782795529275	2.24617640102818	3.755566690515367	2.733847554188842	4.039810926406658	2.682378541480847	2.709207711444529	2.661203024828724	2.222725371100603	2.6366819878478447	3.502497287790567	2.6435245932664495	3.9927477131483697	0.0	2.962114245136674	2.4720905951613195	2.2135129658111623	3.7074530874559457	3.4432150163295483	3.8068325350293635	2.416258529969372	4.362778682905631	2.5432167647890673	3.134621521769565	3.7725958014301715	4.114696578522298	3.1812188787769107	0.22704294895700652	3.0428634282016183	2.4433810644296634	3.8672257297083674	1.8625554441820018	2.776415224737602	3.4715918812297826	3.103803975985899	1.6408773345221719	4.642379749464394	3.9962855712205427	3.4567642675373933	3.0152899823718258	3.4605494920319972	1.6166862243460274	1.7983203688662641	4.271182243474322	2.2020066969068894	2.8729250455395934	3.507778563158186	2.5456167465973665	4.034778442631922	4.868576276237371	4.270419975387527
806rcbc561-S466	0.7260180876299432	2.7973149289544113	2.158330793238682	1.7568494926235212	2.979340500596697	1.5822702848718557	0.6136750244471819	1.7056635690550062	1.420960192782419	2.200829504464408	1.3414221273375995	0.2971062973448439	0.49363366272237985	2.1366015843136528	0.2933473792761998	1.3605524514496596	1.153558318980726	2.532370724704766	0.48364308910863624	1.6026211143656333	2.211175669215108	1.924374739636958	0.49617109199372117	1.4168581891963263	0.9027397965171957	1.1222336696085284	1.199209264747706	1.894641164293376	2.3824593342567453	0.6125253955173864	1.3070447445545679	0.9761996314383308	2.0054376389184077	1.4585188064209553	0.8430177687954649	1.7468650825227883	1.2495012040779727	2.237160161891906	0.8846030829320956	1.272268271974253	1.7733052200256865	1.447890602400751	1.750654141524655	1.5872036577851332	1.0447983797146352	1.4236621732620045	1.0538896771154422	0.573071845532379	1.4650918420887762	1.0232826231607453	1.8746227090596512	2.962114245136674	0.0	0.9361427026207099	2.220892179380411	1.1139130979394458	1.1865103391423097	1.0236990582166121	0.5910184382389182	1.513877193967366	1.272282246511772	0.6433894897715046	0.9541336807434186	2.2091149924593285	1.5438676994012048	2.9272019941550718	1.6884678056782843	0.9698323834231317	1.0327091951791678	1.1612974808513707	0.9864587036935253	1.7421613940905132	0.3380462832052357	2.082109274497694	2.2727529794950825	2.4294642622133438	2.0854668527809674	1.3017477671244766	1.3799732352832887	1.652885021240057	2.0554249685900112	1.9409339169288196	1.8278338013242434	0.6116969731619718	0.8013231177769863	2.1282801270924048	1.344772985552194	2.8543576210910158	1.49927700316831
GnotobioticExp-DTT-198-S208	1.3045583822220175	2.309475014944894	1.8541775251262658	2.5257743172316403	2.4990835545504297	2.0439542635221217	1.3321458860964743	0.7852781926486372	0.749395830381343	2.002879272683146	1.1377504362896462	1.1567946466535708	1.0403274788322505	1.906236865063201	1.2034941461317687	0.5333392112722702	0.29603792897711295	1.7425367744358236	1.3513677165677407	2.068440320616985	1.5965330051391133	1.1980821121154333	1.1828916420033095	0.6941887777241428	0.557823349907067	0.6335258162268764	1.2204402401514092	2.7334518196655515	1.536155981899727	1.1449915929951322	1.5993632294911837	1.0666211552519944	2.7379089051480916	0.9987431718761656	0.7011876825642175	1.0548459735369446	0.7827769537738944	1.5806147466933653	0.6689901171528104	1.6439340674866951	1.4576931773528614	2.0503436529197634	1.7129254270386878	0.7410327263769104	1.5764591263467493	0.5610248947323769	1.2358692273692269	1.1436815314097528	1.1805376947599329	0.3449439253143516	2.7624697463216132	2.4720905951613195	0.9361427026207099	0.0	1.4420694474561255	1.9239402693684773	1.0128456264370633	1.6802656673386487	0.8468930534180882	2.150530677427976	0.5464373363934819	0.7326432072816251	1.455469010066715	2.004597496945228	2.1624217870278386	2.505588508288781	0.9477724516348306	1.2525921588073354	1.795438860515901	1.1439566538212238	1.6431632149402737	1.2283776430474012	0.9149803166026224	1.3241459769616402	2.2302084901462744	1.893540370900231	1.4141705050915196	0.6934941623985131	1.0648138443816442	1.114330527884448	1.2837181964852662	1.8345935573832726	1.0224198965386777	0.5274551273218766	1.2964259680400385	1.3024273149116832	1.7269775291838811	2.616380789900228	2.037456042455815
806rcbc499-S404	2.5069529461876856	1.7412749809602452	2.686094257761229	3.8404413093866654	1.9064816546949603	3.0571047719690316	2.686361714339745	0.8310944137578526	1.0163395460277447	2.2646679949773594	1.787348920382519	2.493812029265847	2.4534749139897563	2.9620504742221105	2.4088536280550272	0.9110239771260332	1.1525415318713133	0.3647516517141728	2.6713928092961	3.3390619356547266	1.4340823815997605	0.8622889631305874	2.495647438734102	0.846265086341916	1.7600293349411382	1.4378494980371983	2.5267174892188407	4.103269163773856	0.31206901933874687	2.1309560806300847	2.622901009839369	2.181158282297874	3.990528704587719	1.576894834224884	2.053511898950667	1.1783499108651785	1.7301319924704086	1.6724914558365966	1.7529053132047128	2.473204353625803	2.437681307489926	2.980616754828831	2.8756299356099877	1.0367950810375186	2.8073497562532683	1.3362737533491444	2.3579616282879923	2.3757260187403446	2.3033032654030707	1.671538103310511	3.9535478198143585	2.2135129658111623	2.220892179380411	1.4420694474561255	0.0	3.3099701636339796	2.186873778300691	3.0777027560638937	2.061787662651816	3.4977436587635125	1.6862699371074281	2.0789844406592226	2.78715077116724	3.0785537506333416	3.436459567693535	2.3354269424336764	1.3607474005589575	2.4827028925579437	3.1702585746076197	1.937166102686324	2.795432707176121	1.6654422283370731	2.100420222833082	0.6026829508325481	3.157804895221235	2.371225034937094	1.80748533343747	1.4382663775239064	2.1227592761702003	1.0282627797352333	0.4540651869367341	2.668216304371233	0.42007090500546557	1.7174555859091547	2.7015599279893245	0.46218869164611937	3.062196074539744	3.389158227264132	3.3978752291432093
806rcbc555-S460	1.1088951313679418	3.6971641328659954	2.5587838376304215	0.9054750644529971	3.8636970631704393	1.6086749511879233	0.7035777297192937	2.7031319951789174	2.44502735409535	2.830663532856623	2.127857643387959	0.8430538687256687	0.9329749090873825	2.3130735322228944	1.0300608093589252	2.4202248494238776	2.1925964582830315	3.621823888322707	0.6825174717823376	1.2091248833598354	3.154811464419543	2.921329020141277	0.907710860756287	2.4892757812972928	1.784852387834642	2.0678973229358206	1.4176154208646239	0.8682467780741868	3.44320232650866	1.4628604906676228	1.5867878093582573	1.5505966239025961	1.2764336811759698	2.363127238672598	1.533979994453126	2.7264825644876187	2.0764060267540203	3.0829350454490863	1.8101776458453902	1.758927098636222	2.2160090203319958	1.5989252536047496	1.9123739725089404	2.577950652860094	1.0676781418076238	2.327580787042508	1.4906574331920286	1.1190503711911426	1.941728510877696	1.8592590010397714	1.218374343813623	3.7074530874559457	1.1139130979394458	1.9239402693684773	3.3099701636339796	0.0	1.7645797909088332	0.6304499982079679	1.384120765524762	0.988419282301243	2.033065241890393	1.4096910692619513	1.043403448495982	2.329145858409411	1.0277244546202169	3.634073795045395	2.59299250269167	1.2835590860622328	0.49886558840704665	1.9117379608546148	1.1006278002066663	2.5931822001937235	1.3312990598273986	3.1195303734847126	2.4806873158401928	3.025681621955959	2.8436956801916913	2.242565942489948	1.9843839931574803	2.670592186351152	3.112403157379132	2.376480226679498	2.9045180672510442	1.6606254998721761	0.8929842671846219	3.190759661508636	1.2141828268853254	3.085349150700893	1.059080014355059
GnotoExpt-DTT606-S341	1.7759143543235842	3.3170198048673285	0.9761118725986064	2.588467240554478	3.50660244710427	2.60321065499985	1.509457432010854	1.5280997589793952	1.7510918415804935	2.947525069230116	2.0678692801891825	1.185090519436504	0.9229104464940275	1.0916180389757217	1.4378071188171229	1.37971882055733	1.1770471719180595	2.387804119624536	1.4825775879501581	2.325463148077147	1.5616532906730054	2.1643797255360018	1.4964057399719557	1.6300424258576	0.5200926571317458	1.6178292966495262	1.5079519079789283	2.3789939837251506	2.262993766888232	1.7303900322612888	2.23356802230701	1.753255958904589	2.9054402453824486	0.8474804117799877	0.42283789188708815	1.2099033926054745	0.4834101225121596	1.3618030792148508	0.6332120477142208	2.3598837602911873	0.5998885462247637	2.6049997284669146	0.7493522908926152	1.1800875986621635	1.9778294906537126	0.9565078113586379	1.8655884406574945	1.6162623784483554	0.35274677588826386	0.8016974054946231	2.8637528058955843	3.4432150163295483	1.1865103391423097	1.0128456264370633	2.186873778300691	1.7645797909088332	0.0	1.2358165162514407	1.4818126261802205	1.5064000161453999	0.9675718662344649	0.5469343986733524	0.8557212648283665	1.1963959165984968	2.392117032928284	3.4796786933557042	0.9906847501786231	1.7526488841107462	1.422708731699299	2.0102712828368445	2.079246740630782	0.9455202823532289	1.064456610143299	2.243580676550788	1.23558685760446	1.2908160599000036	1.100951445634176	0.7785125561931008	0.2259706242915287	2.1141804607356263	2.170926835847148	0.92752310077215	1.8006248021345668	0.8906183156688303	0.8760240254735091	1.8686476147775013	0.9473272163612649	1.7013213902360527	1.3356540449630323
GnotobioticExp-FP-204-S68	1.3591337816219593	3.7553811985096837	1.955985099508862	1.5234305751874966	3.934803479292308	2.0560141844003934	0.8987418929694607	2.4384547875114353	2.332567278736384	3.032931112127597	2.222181388192549	0.7408687147825714	0.6571230348354753	1.7647220184147852	1.0633146838057441	2.179364442774939	1.9424092744920527	3.35338078514904	0.8403546048107043	1.6295816674790242	2.6935542382100164	2.817454696822949	1.0563174929604602	2.3162759777198354	1.3863098933247031	2.0109051499029156	1.4166946182174605	1.151626201460854	3.200118377626322	1.5691645742474574	1.898194562943327	1.6758946784138422	1.8948600603602241	1.9089611589450797	1.1193417951989761	2.3126191506343554	1.6140903940896016	2.5785038573143457	1.4163564745712738	2.063777025218302	1.6461648563461846	2.0387571795104074	1.3123812395966366	2.2218599446012997	1.4234701274227008	1.9711901823641937	1.676956013304048	1.2871817420991152	1.4068074582415662	1.5537090380819487	1.8020049559330544	3.8068325350293635	1.0236990582166121	1.6802656673386487	3.0777027560638937	0.6304499982079679	1.2358165162514407	0.0	1.4319310282147224	0.5627357716051847	1.7399614533854622	1.0188953773838663	0.456625987451376	1.7900389256433782	1.5549080322627993	3.769786433450492	2.1576408007630206	1.4707525468022487	0.2437612317425494	2.0438464044519504	1.4924600076747612	2.0993496725912952	1.12015961638579	2.97971947085262	1.8503844631462492	2.4547185244923244	2.335029758379516	1.8311650273028823	1.452068542291632	2.6195201059103645	2.94683739538432	1.7643822758376835	2.6670011615222378	1.384923489156273	0.40817949201306813	2.8797571796462096	0.592300738423028	2.467361350523642	0.5336926773333979
