#OTU ID,SLCFP072,LYZdtt342,SLCFP021,LYZdtt351,SLCFP069,LYZFP308,SLCFP111,LYZFP307,LYZdtt364,SLCdtt050,LYZdtt308,LYZFP331,SLCFP131,SLCFP078,SLCdtt110,SLCdtt075,SLCFP070,LYZFP304,SLCdtt022,LYZdtt366,SLCFP067,SLCdtt019,SLCdtt070,SLCFP023,SLCdtt005,SLCFP051,SLCdtt002,LYZdtt354,LYZFP328,LYZFP317,SLCFP022,LYZdtt328,LYZFP355,LYZdtt330,LYZFP319,SLCFP005,SLCFP024,SLCFP093,SLCdtt021,SLCFP053,SLCdtt114,LYZFP320,SLCdtt111,SLCFP091,LYZFP327,SLCFP095,LYZdtt356,LYZdtt368,SLCdtt095,SLCdtt074,SLCFP077,LYZdtt367,LYZdtt304,LYZFP356,SLCdtt024,LYZFP354,LYZdtt317,SLCFP112,SLCFP073,SLCFP128,LYZdtt305,LYZdtt319,SLCFP092,LYZFP332,SLCFP002,LYZFP306,LYZdtt329,SLCFP113,LYZdtt306,SLCFP071,SLCFP004,SLCdtt113,SLCdtt004,SLCFP019a,SLCdtt092,SLCdtt112,LYZFP316,SLCFP075,SLCdtt020,SLCFP049,LYZdtt355,LYZFP339,SLCFP094,LYZdtt343,LYZFP315,SLCdtt128,SLCdtt076,LYZdtt341,LYZdtt344,SLCFP050,LYZFP352,SLCdtt051,LYZFP305,SLCFP052,LYZdtt340,SLCFP076,SLCdtt096,LYZFP330,LYZdtt318,SLCFP127,LYZFP340,LYZdtt332,SLCFP129,LYZdtt363,LYZdtt365,LYZdtt320,LYZdtt315,LYZFP351,SLCFP074,SLCdtt078,SLCFP054,SLCdtt052,LYZFP303,SLCFP003,SLCFP068,SLCdtt069,SLCdtt129,SLCFP114,SLCdtt109,LYZdtt352,SLCFP006,SLCdtt054,LYZdtt353,LYZFP343,LYZdtt316,SLCdtt006,SLCdtt093,SLCdtt077,SLCdtt132,SLCFP132,SLCdtt001,LYZFP344,LYZFP342,LYZdtt303,SLCdtt130,SLCFP096,SLCFP001,SLCFP110,SLCdtt068,LYZFP353,LYZdtt307,SLCFP109,LYZdtt331,LYZdtt339,SLCdtt003,SLCdtt053,LYZdtt327,SLCFP020,LYZFP318,SLCdtt067,LYZFP329,LYZFP341
78edeb6bd197aea738c63da3568b03b6,0,2,0,0,0,2,0,0,2,0,0,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,13,0,0,3,5,0,0,0,7,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,1,2,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,1,3,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,2,0
078adee61a27c0b09155d2f8a79114e3,0,2,0,14,0,8,0,0,37,2,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,8,0,11,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,4,0,0,0,0,0,1,0,3,0,32,0,0,0,0,0,0,0,6,0,5,0,3,0,0,8,0,0,9,3,0,31,6,0,24,7,0,0,47,0,0,0,3,0,21,4,0,28,22,0,0,17,0,0,0,0,3,2,0,4,0,0,0,19,0,0,45,0,5,0,4,0,0,0,0,0,0,13,0,0,2,0,0,13,0,0,0,8,7,0,4,0,19,0,30,10
a75f6c6ef715f88994d61a440132c65b,0,2,0,2,0,0,0,4,6,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,0,0,0,3,0,0,0,8,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,5,0,0,0,0,4,0,0,3,4,0,0,0,2,0,0,4,0,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,4,3,0,0,0,6,0,0,0,0,2,2,0,0,4,0,6,3,2,47,0,0,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,0,27,0,53,0,0,0,0,0,0,3,0,0,0,0,0,2,0,0,0,4,0
5bf70f0844b19e3a69602610e2e8fc95,0,1,0,16,2,10,5,2,67,80,18,0,2,0,16,41,0,43,10,0,0,0,0,0,0,0,10,0,9,5,0,282,0,2,0,0,0,0,3,5,0,0,63,0,2,0,0,9,0,51,0,0,27,0,0,3,90,2,0,0,12,4,0,5,3,3,115,0,0,2,0,0,0,1,0,0,27,0,2,8,2,2,1,0,31,37,13,30,13,7,0,41,4,2,182,0,3,0,6,2,0,10,0,85,200,0,0,0,0,4,2,2,45,0,2,204,5,0,11,25,0,0,24,0,65,0,0,0,0,2,0,0,0,39,0,0,1,1,11,0,6,2,6,1,13,3,4,2,4,14,28,0
74fafaec802530941890c1f49dfbf3e4,0,1,0,12,0,11,0,3,15,0,2,10,0,0,0,0,0,9,0,3,0,0,0,0,0,0,0,6,6,10,0,11,2,2,6,0,0,0,0,0,0,0,0,0,13,0,5,16,0,0,0,4,2,3,0,8,13,0,0,0,0,0,0,0,0,7,22,0,6,0,0,0,0,0,0,0,6,0,0,0,3,4,0,10,12,0,0,16,7,0,2,0,8,0,2,0,0,10,2,0,1,6,0,8,5,5,11,4,0,0,0,0,1,0,0,0,0,0,0,10,0,0,10,10,19,0,0,0,0,0,0,30,1,0,0,0,0,0,0,2,8,0,7,10,0,0,17,0,10,0,10,7
f283c4b3e9cf8f2504232abd6c763d68,0,1,0,0,0,7,0,0,5,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,0,0,0,0,0,0,0,0,0,0,0,0,7,0,2,4,0,0,0,0,2,0,0,2,4,0,0,0,10,0,0,5,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,0,0,4,8,0,3,0,2,0,2,0,0,4,2,0,0,3,0,1,4,2,25,3,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,3,12,0,0,0,0,0,0,0,0,0,10,0,0,3,0,5,0,1,0
25d3f4781a6f4cbde13477d5d508ce48,0,1,12,41,3,498,8,29,739,22,81,0,0,0,18,0,0,249,34,5,0,0,3,0,0,5,97,0,3,67,2,7,0,0,24,0,0,0,17,0,0,6,12,1,2,0,2,18,0,0,0,14,199,1,0,2,170,4,0,18,31,7,17,0,39,20,4,0,4,0,0,0,1,26,15,0,546,0,67,0,5,110,10,0,524,104,3,127,8,5,75,5,29,0,515,0,1,4,27,5,128,11,2,155,274,6,124,107,0,0,0,0,72,48,4,19,12,0,6,89,0,0,55,2,572,2,23,2,5,2,10,1,0,438,0,0,70,15,14,45,36,20,3,28,22,0,5,11,327,11,2,148
4a28bec001687d469554647c3e90772a,0,1,0,8,0,4,0,5,0,0,1,2,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,5,3,4,0,6,0,0,4,0,0,0,0,0,0,0,0,0,4,0,1,9,0,0,0,4,7,2,0,6,6,0,0,0,52,0,0,7,0,7,15,0,2,0,0,0,0,0,0,0,8,0,0,0,2,3,0,2,6,0,0,8,1,0,5,0,7,0,3,0,0,4,4,0,5,3,0,7,11,5,119,3,0,0,0,0,1,0,0,0,0,0,0,6,0,0,5,1,8,0,0,2,0,0,0,5,3,23,0,0,0,0,0,2,0,0,0,10,0,0,8,0,3,0,9,2
38838609b23167a9c4c4d7b5efd394ad,0,1,0,0,0,0,0,3,7,0,4,2,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,7,0,0,7,1,0,2,0,0,0,0,0,0,0,0,0,5,0,0,10,0,0,0,5,2,1,0,2,0,0,0,0,228,0,3,2,0,1,1,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,3,0,0,1,4,0,0,0,0,0,0,0,0,3,0,0,2,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,2,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,1,0,3,0,0,0,6,0,3,0,1,1
02b5252a6820edf6864036ed57de6687,0,1,0,5,0,2,0,3,4,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,3,0,2,2,2,2,0,0,0,0,0,0,0,0,0,5,0,2,2,0,0,0,3,1,0,0,2,0,0,0,0,0,0,0,3,0,1,4,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,4,0,2,0,0,8,0,0,0,1,0,4,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,3,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,0,4,0
0a40068ba21819804b703b38e11e9c00,0,1,0,1,0,1,0,2,10,0,3,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,1,0,0,0,3,1,0,0,0,5,0,4,0,0,0,1,0,0,0,0,5,3,0,8,2,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,1,0
5c8c513014105784574366a4c48c47dd,0,1,0,2,0,2,0,2,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,2,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,0,8,0,0,0,2,0,0,0,3,4,0,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,2,4,0,0,7,2,0,0,0,2,0,2,0,0,2,0,0,1,3,0,3,0,0,124,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,6,0,43,0,0,0,0,0,0,4,0,3,0,0,0,3,0,0,0,1,0
3249d7b4a2797d6b8b3f892b43b63857,0,1,0,4,0,0,0,0,3,0,2,6,0,0,0,0,0,5,0,2,0,0,0,0,0,0,0,1,1,3,0,4,1,0,1,0,0,0,0,0,0,3,0,0,6,0,1,4,0,0,0,13,0,2,0,1,2,0,0,0,503,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,1,0,2,2,0,0,10,0,0,1,0,4,0,1,0,0,2,6,0,4,0,0,10,3,0,0,13,0,0,0,0,7,0,0,0,0,0,0,5,0,0,0,3,4,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,2,0,7,11,0,0,10,0,4,0,6,2
b3449ba55a42fff3a8df16fb4b2a3aff,0,0,11,0,0,0,13,0,0,5,2,0,0,0,13,0,0,0,4,0,0,0,0,0,0,27,2,0,0,0,0,0,0,0,0,0,4,0,3,31,5,0,11,0,0,0,0,7,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,3,0,0,5,0,0,0,4,0,2,0,0,0,0,2,14,0,0,0,0,0,0,2,0,0,9,0,18,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,0,2,0,3,0,5,10,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,0,0,1,6,0,0,0,20,0,0,4,5,0,5,0,0,0,0
adebe9bcb06ba1c7d8696a608fa8dc79,0,0,0,4,0,4,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,12,5,2,2,0,0,0,0,0,0,0,0,0,18,0,4,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,36,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,9,0,0,0,17,0
a23786caa7c120949ed8f63b4563e637,0,0,0,0,4,2,0,3,0,0,2,0,0,2,6,39,3,1,2,0,2,0,3,0,0,0,38,0,0,3,0,0,0,0,4,0,0,0,2,0,0,0,0,0,0,0,0,0,0,111,0,0,0,0,0,0,4,0,36,0,1,0,0,0,8,5,0,0,0,0,0,0,4,2,0,0,8,23,0,0,0,0,0,0,3,0,23,0,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,34,4,0,0,10,21,2,7,0,0,2,0,0,0,0,0,7,3,0,4,0,0,3,0,0,11,0,0,6,2,3,0,0,4,0,0,20,0,0,3,0,5,0,0
4bace7ab84671aa453592f5be6bb2929,0,0,0,0,0,90,0,68,0,0,8,0,0,0,0,0,0,32,0,29,0,0,0,0,0,0,0,0,82,50,0,24,3,0,6,0,0,0,0,0,0,2,0,0,206,0,3,33,0,0,0,18,18,12,0,2,5,0,0,0,13,0,0,0,0,42,112,0,0,0,0,0,0,0,0,0,50,0,0,0,6,2,0,0,95,0,0,0,2,0,1,0,21,0,0,0,0,0,16,0,0,0,0,17,1,8,0,3,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,2,35,0,0,0,0,0,0,0,0,155,0,0,0,0,0,0,13,0,0,0,0,0,134,0,2,0,115,2
3f3df8300131cc6db822968739c41689,0,0,107,0,0,0,0,0,0,249,0,3,0,0,0,0,0,0,118,0,0,52,10,32,17,98,420,0,0,0,7,0,0,0,0,47,24,179,196,73,0,0,0,30,0,3,0,0,1,0,0,0,0,0,23,0,0,0,0,0,0,0,108,0,157,0,0,0,0,0,17,0,8,70,378,0,0,0,391,119,0,0,50,0,0,0,0,0,0,53,0,83,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,63,0,0,328,0,0,0,0,0,0,70,9,0,0,0,37,1121,0,0,0,14,75,0,0,0,0,130,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0
3a81cd34e3edb8ef3e0c1fb4bc81e7b7,0,0,105,0,5,0,34,0,0,3,0,0,25,2,37,3,4,0,96,0,3,4,0,3,3,7,21,0,0,2,9,0,0,0,2,3,0,58,25,9,11,0,35,94,0,2,0,0,0,0,0,0,22,0,3,0,2,33,0,9,0,0,70,0,10,0,0,29,0,0,3,3,0,62,41,0,0,4,57,5,0,0,16,0,0,19,0,0,0,7,0,1,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,0,4,0,0,19,2,24,6,25,43,0,5,0,0,0,0,4,117,0,8,12,0,0,0,0,0,0,14,18,2,0,0,50,0,0,11,2,0,112,2,6,0,0
ac5101eacdec4418377844bcf559b674,0,0,71,0,14,0,34,0,24,14,0,0,2,0,6,6,7,0,5,0,11,4,0,0,0,35,2,0,0,0,0,0,0,0,0,0,0,0,9,8,0,0,7,0,0,0,0,2,0,15,0,4,0,0,0,0,0,12,7,21,0,0,0,0,2,0,0,16,0,0,0,0,0,44,0,0,0,9,17,23,0,0,0,0,0,12,5,0,0,13,0,19,0,2,0,0,0,0,0,20,0,0,18,23,24,0,0,0,4,0,4,0,0,10,6,3,6,8,23,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,8,2,0,0,24,0,0,5,0,0,63,0,3,0,0
e19cc7978426ddc9cc4750cd4d19a34b,0,0,41,0,20,0,66,0,0,17,0,0,0,0,481,33,0,0,75,0,12,10,9,0,0,6,0,0,0,0,2,0,0,0,0,0,0,20,53,0,0,0,398,27,0,0,0,0,2,181,0,0,0,0,0,0,0,0,9,0,4,0,85,0,0,0,0,0,0,0,0,0,0,14,188,0,0,2,89,0,0,0,13,0,0,0,26,0,0,5,0,8,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,11,3,0,0,0,0,17,71,0,0,37,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,0,242,55,0,0,213,0,0,0,0,0,41,1,2,0,0
5a4df7a2a1f3c0c0db928b1082c14ea1,0,0,39,0,22,0,23,0,0,8,0,0,2,0,27,3,4,0,32,0,5,4,0,0,0,15,11,0,0,0,5,0,0,0,0,0,0,10,0,6,0,0,33,7,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,17,0,0,9,0,7,0,0,0,0,6,0,0,0,17,24,0,0,0,17,12,0,0,0,0,0,53,0,0,0,6,0,12,0,0,0,0,0,0,0,5,0,0,13,0,0,0,0,0,2,0,0,0,0,9,1,26,10,0,31,0,0,0,0,0,0,0,26,0,0,3,0,0,0,0,0,0,8,13,47,0,0,6,0,0,9,2,0,23,0,10,0,0
9768b4a338c3f371f79928060e0faf51,0,0,27,0,0,0,10,0,0,1,0,0,0,0,5,0,0,0,8,0,0,0,1,0,0,0,18,0,0,0,4,0,0,0,0,0,0,5,19,0,0,0,31,5,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,6,0,0,0,0,0,0,0,0,19,0,0,0,0,47,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,3,0,0,9,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,13,4,0,0,0,10,0,0,6,0,0,25,0,0,0,0
c57eb58b5d9bb62822449143985b285f,0,0,25,0,12,0,49,0,0,21,0,0,0,0,30,0,0,0,2,0,2,2,2,0,0,39,24,0,0,0,0,0,0,0,0,0,0,35,14,0,0,0,28,12,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,24,0,0,27,0,26,0,0,0,0,0,0,0,0,13,17,0,0,0,17,2,0,0,4,0,0,38,0,0,0,22,0,23,0,0,0,0,0,0,0,10,0,0,19,0,0,0,0,0,0,0,0,0,0,41,1,29,11,0,21,0,0,0,0,0,0,3,28,0,0,0,0,0,0,0,3,0,9,24,11,0,0,13,0,0,25,0,0,21,0,6,0,0
81eda1422d0041fb98bb24da5a17fccb,0,0,23,0,9,0,0,0,0,9,0,0,2,0,0,2,0,0,46,0,5,0,0,0,0,20,11,0,0,0,5,0,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,22,0,0,0,0,6,0,0,0,0,2,0,0,0,14,0,0,0,3,9,5,0,0,0,0,0,87,2,0,0,6,0,14,0,3,0,0,0,0,0,11,0,0,19,0,0,0,0,0,0,0,0,0,0,12,9,6,15,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,4,0,18,0,0,0,0,0,0,0,0,27,0,2,0,0
f2395a04640c5e58dafb7a43d42f99d7,0,0,21,0,4,0,0,0,0,11,0,0,0,0,4,0,0,0,38,0,5,12,0,0,2,33,3,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,9,0,0,0,0,0,8,0,0,0,0,0,0,0,0,6,5,0,0,5,0,8,0,0,0,0,0,0,0,0,32,0,0,0,7,25,26,0,0,4,0,0,2,8,0,0,10,0,18,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,4,0,0,0,0,7,8,3,5,0,9,0,0,0,0,0,0,0,9,0,0,0,4,0,0,0,0,0,11,5,0,0,0,10,0,0,19,0,0,32,0,5,0,0
3b4a22365a97f8aef6f1e9dfa5ad4fcc,0,0,21,0,5,0,18,0,0,0,3,0,0,0,10,0,2,0,3,0,32,5,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,49,5,3,0,0,3,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,176,0,53,0,0,2,0,0,0,0,0,55,13,0,0,0,26,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,38,0,0,0,0,0,0,61,21,19,0,2,24,0,0,0,0,0,0,2,71,0,0,2,12,0,0,0,0,0,194,21,5,0,0,108,0,0,11,0,0,60,2,15,0,0
c9859aa5d749b6d2e74ca16903d792f1,0,0,20,0,2,0,9,0,0,10,0,0,0,0,5,0,0,0,16,0,2,4,0,0,0,20,12,0,0,0,3,0,0,0,0,0,0,33,5,0,0,0,8,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,55,0,4,0,0,0,0,0,0,0,0,15,40,0,0,0,19,4,0,0,3,0,0,9,0,0,0,20,0,5,0,0,0,0,0,0,0,7,0,0,16,0,0,0,0,0,0,0,0,2,0,14,5,12,8,0,0,0,0,0,0,0,1,0,48,0,0,0,0,0,0,0,0,0,16,2,2,0,0,5,0,0,13,0,0,22,0,5,0,0
2721883a2b4af04bdb995e3e78d70426,0,0,13,6,23,25,57,6,0,38,0,0,0,0,37,0,5,75,3,0,3,1,1,0,2,74,96,0,0,0,0,0,0,0,2,0,0,65,3,5,0,0,208,52,0,0,0,3,2,0,0,2,114,2,0,0,28,10,0,0,11,0,57,0,74,13,0,0,0,0,0,0,0,6,106,0,31,0,12,8,0,0,12,0,23,1,0,0,0,21,9,21,3,2,0,0,0,0,1,0,0,0,2,12,0,0,21,7,0,0,0,8,17,105,4,364,1,0,9,15,0,0,5,0,23,4,333,0,0,0,7,0,0,0,0,0,47,15,21,7,4,14,0,0,48,0,0,9,0,5,0,0
9682035e00a33066c8a20a5728864160,0,0,13,3,0,10,0,0,0,0,2,0,0,0,0,3,0,0,7,0,2,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,0,0,7,0,0,0,0,0,0,0,0,8,3,0,0,2,0,2,0,2,0,0,0,0,0,0,10,0,0,4,0,0,5,0,2,0,0,3,2,0,0,0,0,12,0,0,0,0,0,0,0,0,3,4,0,5,2,0,0,0,8,0,0,0,0,4,4,0,0,0,0,0,0,0,0,4,0,0,0,4,0,2,0,0,0,0,13,0,0,5,0,2,6,0,4,0,0,5,0,0,10,2,0,0,2
2268f4e3b669e69b3a863b134bf93ad0,0,0,12,0,23,0,15,0,0,386,0,0,0,0,13,3,0,0,14,0,8,22,5,0,0,396,29,0,0,0,0,0,0,0,0,0,0,2,38,15,0,0,14,4,0,0,0,0,0,8,0,0,0,0,0,0,0,0,2,28,16,0,8,0,3,0,0,0,0,0,0,0,0,14,4,0,0,2,39,155,0,0,6,0,0,119,0,0,0,116,0,467,0,15,0,0,0,2,0,7,0,0,51,0,0,0,0,0,3,0,0,4,0,5,11,76,46,0,11,0,0,0,0,0,0,0,14,0,0,4,2,0,0,0,0,0,3,5,48,0,0,6,0,0,11,5,0,16,0,15,0,0
4266f981f2c245a7fce86b0fa415cae6,0,0,12,0,2,0,6,0,0,17,0,0,0,0,13,17,0,0,56,0,2,6,2,0,2,2,41,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,0,0,0,0,5,11,12,0,0,0,59,5,0,0,0,0,0,16,10,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,5,4,13,6,0,10,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,14,0,0,4,0,0,29,0,0,22,0,0,0,0
548b9f02eb5f8d9c273fea608c89123c,0,0,12,0,3,0,2,0,0,3,0,0,0,0,8,0,0,0,21,0,3,0,0,0,4,4,12,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,10,0,0,0,0,0,0,0,0,5,11,0,0,0,19,0,0,0,2,0,0,7,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,6,3,0,0,0,0,0,0,0,0,2,5,0,0,0,3,0,0,0,0,0,7,3,9,0,0,4,0,0,9,0,0,5,0,0,0,0
a573e0e5cd07839bf04f73efeb94edc6,0,0,10,0,0,0,13,0,0,20,0,0,0,0,8,0,0,0,3,0,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,9,2,0,0,0,8,12,0,0,3,0,0,0,0,0,0,21,0,26,0,0,0,0,2,0,0,0,0,0,0,0,0,0,10,0,0,0,2,0,0,4,0,7,0,0,25,0,0,0,0,0,0,0,3,0,0,0,0,5,0,0,0,0,6,9,0,0,0,42,0,0,2,2,0,28,0,2,0,0
ab7dca7c56ab62bab49107c13b7e1bc8,0,0,9,0,6,0,0,0,42,33,0,2,0,0,2,9,0,0,6,0,7,5,0,0,0,37,41,0,19,0,0,69,0,0,0,0,0,1,1,9,0,0,2,0,0,0,0,0,2,116,0,0,0,0,0,0,0,0,3,13,0,0,1,0,15,0,29,0,0,0,0,0,0,2,0,0,0,14,8,16,0,6,2,0,0,32,0,8,0,19,3,45,1,2,27,0,0,0,3,3,9,0,3,16,7,0,0,3,13,0,0,0,0,24,3,38,12,0,7,2,0,0,2,2,0,0,8,0,0,0,0,0,0,1,0,0,15,1,30,5,2,3,5,0,29,0,0,7,5,5,78,15
ae88511b9e5c27f7d0817575963f6e29,0,0,9,0,0,0,11,0,0,3,0,0,0,0,15,0,0,0,2,0,0,3,0,0,0,10,4,0,0,2,0,0,0,0,0,0,0,42,4,0,0,0,4,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,29,0,9,0,0,0,0,0,0,0,0,10,20,0,0,0,5,2,0,0,5,0,0,3,0,0,0,2,0,3,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,18,0,0,0,0,0,0,0,14,0,0,0,6,0,0,21,0,0,12,8,0,0,0,29,0,0,9,0,0,25,0,0,0,0
0758746de870fac931a39b11205ea4f6,0,0,8,43,12,20,31,3,1369,221,11,0,24,0,61,9,5,34,12,0,4,2,3,0,0,61,50,0,64,3,0,447,0,3,2,0,0,39,32,10,2,0,52,42,14,0,0,14,0,114,0,19,137,0,0,0,20,3,4,79,17,0,52,0,5,5,242,0,0,2,0,0,0,17,37,0,42,14,49,80,0,13,18,0,33,253,0,73,3,50,29,122,0,3,197,0,0,3,0,38,33,6,62,691,1724,2,15,48,12,6,4,4,19,13,4,54,63,0,10,44,0,0,31,3,87,0,61,0,0,11,0,0,0,330,3,0,4,15,24,29,14,10,0,13,15,0,0,13,49,16,313,55
1b55637e241b7dcdf09de3408cf4a0fc,0,0,7,0,7,0,17,0,0,33,0,0,0,0,22,0,0,0,3,0,5,0,0,0,0,25,4,0,0,0,0,0,0,0,0,0,0,4,3,3,0,0,14,3,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,19,0,0,11,0,9,0,0,0,0,0,0,0,0,0,11,0,0,0,4,2,0,0,2,0,0,26,0,0,0,8,0,24,0,2,0,0,0,0,0,1,0,0,8,0,0,0,0,0,0,1,4,0,0,10,6,21,7,0,0,0,0,0,0,0,0,0,15,4,0,0,2,0,0,8,0,0,7,27,9,0,0,13,0,0,10,0,0,6,0,0,0,0
22436f090b3327aa9cc25a46c2614ab0,0,0,7,5,0,2,3,6,10,2,0,9,0,0,0,0,0,6,6,2,0,4,0,0,0,13,15,3,2,2,0,5,2,0,4,0,0,4,8,0,0,0,4,9,7,0,1,7,0,7,0,3,3,0,0,0,0,0,9,8,9,1,6,2,15,1,7,0,0,0,0,0,0,8,0,0,9,6,4,0,3,10,0,2,3,5,47,1,0,8,0,5,10,0,2,0,2,8,0,2,2,1,3,8,0,0,0,2,6,0,0,0,11,19,0,0,4,0,6,5,0,0,3,8,0,0,5,1,0,0,3,44,0,0,0,0,14,7,2,2,0,12,0,8,6,0,35,11,2,0,10,4
