#OTU ID,Lyz2.04B.FP244.S41,Vil1.05B.FP57,Itg.02.FP409.S9,Vil1.01B.FP07,Lyz2.04B.FP243.S92,Lyz2.04B.FP245.S42,Vil1.01B.FP08,Vil1.14B.FP167,Vil1.06B.FP67,Lyz2.01B.FP208.S56,Vil1.09B.FP108,Itg.22.FP515.S18,Lyz2.05B.FP255.S52,Itg.24.FP528.S31,Vil1.04B.FP43,Vil1.08B.FP95,Vil1.09B.FP106,Vil1.10B.FP120,Vil1.03B.FP32,Vil1.08B.FP96,Itg.26.FP540.S44,Vil1.06B.FP68,Lyz2.08B.FP291.S89,Vil1.01B.FP09,Vil1.06B.FP69,Vil1.02B.FP19,Itg.26.FP539.S43,Itg.18.FP491.S94,Itg.16.FP481.S84,Vil1.03B.FP33,Itg.08.FP445.S46,Itg.24.FP529.S32,Lyz2.08B.FP292.S90,Vil1.10B.FP119,Vil1.04B.FP44,Itg.20.FP504.S7,Vil1.07B.FP79,Itg.24.FP527.S30,Lyz2.07B.FP279.S77,Lyz2.06B.FP269.S67,Lyz2.03B.FP231.S79,Lyz2.07B.FP281.S79,Vil1.09B.FP107,Itg.08.FP443.S44,Vil1.04B.FP45,Lyz2.05B.FP256.S53,Itg.12.FP469.S71,Itg.06.FP433.S34,Lyz2.02B.FP220.S68,Lyz2.05B.FP257.S54,Vil1.08B.FP94,Itg.02.FP408.S8,Vil1.02B.FP21,Itg.16.FP479.S81,Vil1.05B.FP55,Itg.22.FP516.S19,Itg.04.FP420.S20,Itg.10.FP456.S58,Vil1.13B.FP156,Itg.18.FP492.S95,Itg.12.FP468.S70,Itg.12.FP467.S69,Itg.20.FP505.S8,Vil1.14B.FP166,Itg.22.FP517.S20,Lyz2.06B.FP268.S65,Lyz2.03B.FP233.S81,Lyz2.02B.FP221.S69,Vil1.07B.FP81,Itg.06.FP431.S32,Lyz2.06B.FP267.S64,Itg.02.FP407.S7,Itg.04.FP419.S19,Lyz2.01B.FP207.S55,Vil1.13B.FP155,Itg.08.FP444.S45,Vil1.13B.FP154,Vil1.14B.FP168,Vil1.03B.FP31,Lyz2.03B.FP232.S80,Itg.18.FP493.S96,Itg.10.FP457.S59,Itg.06.FP432.S33,Lyz2.01B.FP209.S57,Lyz2.07B.FP280.S78,Itg.16.FP480.S83,Vil1.07B.FP80,Itg.10.FP455.S57,Vil1.05B.FP56,Vil1.02B.FP20,Itg.04.FP421.S21,Itg.26.FP541.S45,Lyz2.08B.FP293.S91,Itg.20.FP503.S6,Lyz2.02B.FP219.S67,Vil1.10B.FP118,SLCFP021,SLCFP069,SLCFP111,LYZFP304,SLCFP067,SLCFP051,LYZFP328,LYZFP317,SLCFP093,SLCFP091,LYZFP327,SLCFP073,SLCFP128,SLCFP092,SLCFP002,SLCFP019a,LYZFP316,SLCFP075,SLCFP049,LYZFP339,LYZFP315,SLCFP050,LYZFP352,LYZFP305,SLCFP127,LYZFP340,SLCFP129,LYZFP351,SLCFP074,LYZFP303,SLCFP003,SLCFP068,SLCFP001,SLCFP110,LYZFP353,SLCFP109,SLCFP020,LYZFP329,LYZFP341,SLCFP164,SLCFP163,SLCFP145,SLCFP165,SLCFP146,SLCFP147
NAGLIPASYN-PWY,2766.1985,11857.5639,2677.2673,13516.0795,10330.7191,2372.6789,8874.9583,1030.7102,9940.313,8956.9604,5169.0839,4772.4815,4738.4337,4883.304,12005.8774,4848.0292,2462.4735,8106.1329,8579.9863,9008.2861,7044.5033,8411.7454,3440.0078,11074.5309,9268.0898,11820.5317,5787.4505,8835.7705,9910.6211,10541.5516,5731.2846,5051.9108,2623.0668,4182.7573,8235.1771,8424.5106,11827.4854,3300.7414,3222.6934,2032.9808,7361.4187,2915.7155,3909.5406,8268.672,8376.3177,2022.3977,6915.7157,4699.0964,9518.485,2713.9007,3952.1563,2762.3365,9321.5243,6641.4647,16826.9344,6444.7558,1915.6834,4010.2294,3637.381,9300.8274,5801.7953,8109.0675,6878.1953,1235.0718,5398.8229,3150.3433,9075.0091,6981.5937,12768.8208,4696.0553,5247.2362,2550.4959,3848.3302,6255.5259,3596.1435,6426.1783,4633.3947,1286.5547,10277.9808,6619.2559,7687.8383,6141.3072,7645.9574,5827.1866,2792.6809,12674.6359,11602.8438,9192.034,8813.7379,9056.1898,2864.5201,6485.1485,3979.3276,8779.897,6839.9994,3129.5532,4968.4329,1902.3274,2048.5525,11418.814,4905.3474,3882.5434,12740.9642,12990.5739,2014.2986,3182.5739,30452.9325,4437.8845,5560.7149,2625.0065,2614.0852,4316.7202,18199.8417,1611.5429,7462.797,15416.2459,20573.2272,4609.059,9552.1849,5890.1742,2887.7048,9072.4819,1983.8604,18118.3052,3948.3219,11926.0471,3432.9951,4114.9139,5343.5864,1299.5157,5873.257,4536.1078,4912.4853,21462.7262,8750.5617,8433.1477,9868.952,7400.1206,6030.7033,6268.8078,4661.6487
NONMEVIPP-PWY,14584.0363,47023.6367,20572.7283,21108.1706,23777.0779,12665.8439,18562.1217,8726.8675,25965.8171,41586.8,57082.0994,12866.9131,19749.9474,25928.7448,27477.7633,23360.3058,48188.6464,32743.0757,32884.7974,58719.1828,27261.9143,31946.8971,8844.1976,30693.1462,42750.4968,28688.8869,14436.5619,26435.3327,35505.6323,47146.2225,23755.5499,28937.878,10818.5327,48804.5882,23510.071,30784.6834,23014.1863,17957.1553,6734.6649,18556.9222,16587.3438,14465.1093,49557.18,19271.5743,29619.2299,8743.9738,31564.0718,19663.2942,30960.8239,17503.3107,35440.3323,15979.1888,36113.3425,20065.3653,43377.7067,35224.2075,8991.3066,17716.3315,5711.4893,35120.8527,26016.4768,26413.8091,33626.1669,22517.3616,32892.1317,21447.7916,24400.1116,25129.8415,33002.6632,12899.8987,25413.3734,10412.8735,18338.4206,20100.8373,5769.3038,18288.6666,8460.8943,10416.3083,26244.0323,18371.0586,26634.7456,26222.2634,18122.1936,28697.1162,8837.2643,37824.9139,26721.7139,29062.8006,37363.8212,26263.1936,17002.9941,24912.8723,17150.3639,23011.6639,28442.759,41929.6709,14141.2324,7158.8109,14127.4251,55344.788,8673.3743,18715.3596,42760.0464,32115.9387,13412.7004,14082.6896,76144.5685,10410.2421,12597.6132,17951.2726,11692.3143,14439.4139,61343.6619,7701.2977,16939.9848,45857.2449,58889.1984,11742.7928,32465.7297,24456.5907,6216.0888,33808.9406,7450.4657,50183.1755,11764.9328,39681.1861,17433.1843,8077.0073,14135.052,8402.1511,28341.7141,14693.8692,15386.8022,73754.1106,36729.4767,22630.0053,20813.4261,15652.3446,21137.3524,27834.1768,18662.6338
NONOXIPENT-PWY,32406.2197,72248.1423,31733.226,38140.9792,53095.0426,26587.7683,32954.2178,12677.4075,43835.4761,74262.1634,117152.0067,22659.905,29660.3267,45021.1299,49326.0983,72082.2542,96236.1074,64079.2712,51729.6485,132661.9132,46518.6521,51333.3998,18880.5339,55643.9616,69038.4154,52282.6418,25473.2232,53981.5954,63327.3705,73961.3773,45412.714,48509.7054,23663.8206,117237.4413,41770.8591,59114.3167,38377.0528,29155.2238,11000.5562,30249.5055,37122.6453,25419.7077,114391.3556,40947.1078,49407.8609,13310.3966,60626.2679,43326.2418,66588.3249,26881.1164,101140.0134,24968.9746,60771.8538,40723.8939,65663.7766,62518.1245,20625.0395,41721.2392,7086.2091,72577.7997,48384.2848,49612.1452,62504.5146,40277.8456,56579.6005,34304.0275,59703.2504,56696.3025,54128.012,26850.7814,40811.0764,14956.4092,32941.4922,37582.042,6178.6665,36190.2105,14936.9107,15021.3963,42424.3728,44742.0824,48320.1877,53531.8943,40089.3164,51907.0283,17298.916,67739.1696,41287.4925,68959.9625,57054.4075,46752.8426,33758.7372,44243.5411,32892.8078,45827.8709,52518.9143,107313.1099,24506.1692,13047.1407,23547.6796,107258.0416,13751.1576,31305.9729,67587.0718,52860.747,32842.4952,31684.4413,127634.9007,19855.8621,22209.2419,42646.0574,23686.9593,25639.0148,113476.3457,15149.4793,26661.6962,93808.6267,102586.4782,19164.36,52190.366,54061.5792,11330.0725,63669.8155,13816.5972,79991.9112,23028.7129,80837.7201,33327.8035,13278.9188,27352.2306,13020.3577,44172.952,22975.1538,27546.3565,112183.5476,67687.2679,35073.3807,35832.3092,30404.665,33984.0611,58391.8086,33402.7717
OANTIGEN-PWY,19938.3542,35221.8285,18429.7185,23743.7587,55942.1169,15245.7102,18060.3845,35087.9929,22062.5716,36144.1361,61587.3754,17562.5672,17489.4027,28079.0086,26116.4932,52024.0306,55992.6301,39028.1862,27807.6222,66226.357,26694.7471,24219.9605,14151.0113,29637.5157,31494.2959,37659.5102,17309.2731,28930.0829,29856.6231,40095.1523,25012.6569,26300.1878,13425.7813,77737.9296,22707.5271,34415.3867,20730.0481,15924.2349,5419.2087,14924.2571,42238.574,11149.314,61752.4658,26320.0567,25469.8886,7022.8697,33531.7713,24533.6718,37811.7794,13937.1526,55003.6471,16379.8195,33328.6266,22118.684,32869.9552,35404.1004,12680.8613,28080.2081,10722.7889,38492.1797,26441.3783,27459.9138,34701.2788,52974.2353,30134.2081,17772.0859,48263.0311,32073.4745,25270.8604,15642.1326,21487.1045,10691.2851,14942.1267,19588.2387,11786.2849,20743.1428,21009.4087,31028.7117,25400.2204,45003.5599,24507.9878,31734.8039,25564.9584,24333.0485,9240.9513,33412.4231,22299.2916,55291.185,27838.4245,27581.5557,17348.1113,25803.5862,17018.4731,30568.8918,25426.5355,62748.8747,12160.3627,7137.6853,11951.6917,61864.2908,9256.4033,12418.4345,31392.0829,146906.5629,18761.2984,18241.3658,74205.3101,16761.9715,13275.3119,28894.7205,12849.1074,12808.4452,82890.9886,8280.8845,9772.6582,50401.5302,94343.9911,8664.6259,27289.6077,129954.6154,8977.7529,32568.2678,6984.7009,40401.4232,14521.4668,99058.2988,16644.2621,8613.0429,16475.1975,6452.2906,22627.921,13407.108,13967.0688,53291.8911,33802.1209,22843.7746,21526.2168,24172.5807,19790.711,34123.5968,17175.9942
ORNARGDEG-PWY,0,14.4635,0,5.2413,5.2477,3.4974,24.8606,116.7869,6.9575,2.9152,8.1561,0,0,0,0,17.4679,0,5.8295,6.9893,43.6493,3.4987,4.6227,5.8024,5.2435,4.6338,9.326,2.9152,3.4986,0,9.8985,2.9157,0,2.3289,6.9952,0,4.0819,6.9597,2.3321,1.744,2.3313,5.2469,2.3091,3.4983,3.4986,5.8285,1.7459,4.0818,3.4949,2.9146,0,5.8298,0,8.7429,2.9152,18.5637,0,0,0,26.1108,0,0,0,0,25.3521,0,2.9145,4.0823,2.9142,6.9788,0,2.3324,2.3316,0,0,41.5839,0,48.6451,88.0777,8.1529,4.6644,0,2.916,0,3.4973,0,4.0814,3.4906,0,10.9651,3.4988,0,3.4987,5.2381,0,0,8.1578,11.0373,0,17.3509,227.5067,0,30.4412,176.5182,185.4198,44.0434,0,357.1261,0,0,37.7459,29.5679,0,261.261,0,83.2084,185.5895,252.9693,30.5545,62.8252,227.0398,0,89.0998,0,208.2924,0,228.5303,0,0,84.7252,0,67.9623,0,0,294.0775,121.7429,5.829,3.4984,4.0814,6.9924,36.0442,790.9526
ORNDEG-PWY,0,12.4767,0,4.4994,4.4998,2.9994,21.4745,107.8321,5.9973,2.4997,6.999,0,0,0,0,14.999,0,4.9991,5.9975,37.4842,2.9995,3.9978,4.9993,4.4993,3.9976,7.9986,2.4996,2.9996,0,8.4964,2.4996,0,1.9998,5.9995,0,3.4996,5.9969,1.9995,1.4994,1.9992,4.4998,1.9993,2.9999,2.9997,4.9981,1.4985,3.4995,2.9998,2.4999,0,4.9998,0,7.4974,2.4997,15.9787,0,0,0,22.4932,0,0,0,0,21.9961,0,2.4992,3.4999,2.4999,5.9956,0,1.9996,1.9996,0,0,35.9859,0,41.995,78.3826,6.9975,3.9998,0,2.4998,0,2.9992,0,3.4993,2.9989,0,9.4831,2.9996,0,2.9995,4.4989,0,0,6.9994,9.4755,0,14.9546,201.4527,0,26.2301,160.5609,160.8241,37.9424,0,331.5249,0,0,32.4761,25.453,0,231.3164,0,72.3693,168.8126,222.9507,26.3228,55.243,202.4243,0,79.7345,0,187.3018,0,205.3888,0,0,73.2112,0,60.9215,0,0,268.9718,109.493,4.9982,2.9993,3.4998,5.9964,30.9787,727.2512
P105-PWY,0,91.4854,0,33.5507,33.6768,22.4187,156.3894,641.5132,44.1653,18.7161,52.2784,0,0,0,0,111.3067,0,37.3951,44.7541,277.8678,22.4667,29.1618,36.7964,33.6017,29.3717,59.7745,18.71,22.4691,0,63.3181,18.7219,0,14.8974,44.7629,0,26.2087,44.2097,14.9681,11.1277,14.9456,33.6432,14.5365,22.4575,22.4615,37.389,11.1642,26.2075,22.383,18.7016,0,37.3346,0,56.0678,18.7131,117.9738,0,0,0,161.2861,0,0,0,0,158.2905,0,18.6921,26.2067,18.6917,44.5836,0,14.9753,14.9492,0,0,257.767,0,303.3032,509.5748,52.1462,29.9237,0,18.7259,0,22.4348,0,26.2071,22.3228,0,69.0073,22.4665,0,22.4632,33.4667,0,0,52.1015,70.4717,0,110.0971,1338.3224,0,192.0127,979.341,1121.5479,271.8444,0,1926.2864,0,0,236.2367,186.0934,0,1544.8272,0,509.4909,1049.595,1509.9463,192.3399,379.3483,1250.0255,0,520.0704,0,1191.4267,0,1307.6386,0,0,524.7463,0,393.1744,0,0,1602.1376,699.3389,37.3683,22.4551,26.1892,44.78,229.3073,3707.4755
P108-PWY,5049.7184,19982.083,4835.7236,18764.0717,16668.6726,4463.5426,13216.2246,1568.1309,15679.8655,15409.8489,7599.535,7633.4003,7404.4945,8316.2493,18328.1073,6342.7053,4112.2823,12109.7736,13217.9203,13251.8084,12143.8471,14324.0924,5462.2448,16951.0903,15905.8888,17959.5999,9236.7561,13810.4544,15794.1401,15603.0451,9705.0469,8669.7259,4504.8645,4839.3488,13657.2835,14742.9459,16694.1852,5540.972,4655.222,3749.0834,11959.399,4642.0259,5860.4829,13022.5902,15022.8917,3264.5236,11771.5978,7770.0952,15722.2238,4190.1563,3675.697,4790.2432,15018.3891,10104.6247,26231.413,11188.396,3262.5172,7163.7103,3411.4539,14488.3582,10295.0268,13680.8053,12733.9866,2047.9467,9430.0123,5634.6134,14950.4917,11578.5344,19242.9441,7419.5089,8902.0911,4143.3044,6399.1288,10405.6114,5019.7655,10275.4558,7452.2459,2078.0252,14603.7955,11085.2229,11835.2329,11157.3785,11601.1317,10134.7184,4225.9979,19668.7586,16767.2514,15498.086,14785.3704,13926.6158,5085.5756,11032.2628,6872.8132,14571.5619,11204.6498,4126.7133,7018.299,3439.0808,3975.8894,20871.1329,7237.2852,6975.3984,19474.1133,18523.9145,3390.8554,5002.0574,44993.2068,7388.4503,8181.8785,4338.7477,4359.8434,6443.7309,32529.0541,3297.3249,11159.9867,22772.9871,34889.0978,7300.5557,17151.8383,7323.7471,4270.6023,14029.2169,3087.7152,31001.5211,7151.1957,19869.2814,5717.0138,6304.3337,8258.1022,2545.59,11870.6296,7178.5748,7138.0198,34762.5737,13910.5677,12224.4591,13741.5176,11445.723,8709.8507,10805.6102,7173.9031
P122-PWY,19124.6441,13988.6028,11605.1042,25918.6144,68067.9184,13605.1112,15937.976,55304.5031,15425.6068,22726.3377,44756.9834,19020.1856,8756.7155,22282.0331,21487.2869,124807.342,44393.5854,29651.8643,16577.8571,62472.0925,20572.1859,11715.17,23501.9991,24893.1885,11859.163,37190.624,16105.8251,22877.0836,16353.0445,22335.5424,19077.7068,17485.6918,15794.376,67649.5231,18145.2704,31785.3036,15212.8336,10102.0981,3768.4984,7530.6003,66794.9218,6382.4688,50510.3735,25895.5477,15020.729,3000.3249,26323.7454,26630.737,43662.3579,5325.5723,69453.5337,12687.8311,22823.9839,18009.5359,17936.3281,29711.5364,16397.9629,30879.3099,41264.2069,30086.4511,20290.9846,23093.7452,27976.8,87188.7553,21565.5104,10013.4391,62706.7819,38118.5767,12591.3394,16618.4254,13044.6485,8801.2944,8984.0831,16492.2119,52224.9205,18215.4243,199387.2616,43859.8003,18324.1112,64893.74,17056.1498,29687.2511,32729.2505,13743.6613,7868.0197,19729.9102,16059.8598,67029.8927,11219.3685,22921.884,15386.9702,20455.2827,15819.4736,34414.8925,17678.7842,56251.7558,5185.0401,5838.6642,6045.3241,61937.5144,9102.6328,4718.9755,10762.3831,164543.7844,21446.2352,19653.3195,43488.3007,25184.1181,13437.7954,35859.0363,11367.0059,5304.3427,82585.6102,8183.9013,4782.6406,35987.3329,98692.7852,5429.3819,15331.0343,318605.1347,12985.2169,23167.801,5906.0629,22200.1397,16926.6947,222360.4555,12793.522,8432.8311,15806.106,2685.1257,10146.3154,8641.8484,6429.7137,20305.0144,23935.987,17390.5011,17521.2581,32155.1691,13186.712,33485.5703,12096.1069
P124-PWY,23625.4873,19717.7209,15924.3424,32186.1407,80170.553,17085.7537,20120.7149,61721.1899,20328.6631,30318.2754,65904.6136,23212.0872,12132.2817,29302.0306,27308.9762,149791.6179,64308.0537,40455.0074,22495.2589,81387.058,26695.1987,16357.4651,28731.6082,32227.4894,17217.405,46287.2918,19968.266,30000.7996,21853.9987,31019.3578,24756.546,23812.8144,19850.4084,90808.3929,23322.8527,40170.9783,19549.2324,13701.8299,4891.9986,10668.1654,79078.1748,9008.0109,72705.8015,31995.5708,19949.9736,4116.5892,34180.1896,34354.4193,55033.1297,7761.7089,89831.0729,16560.5245,30304.2194,24132.127,23318.9866,38326.9223,20467.4699,37906.3798,44709.2314,39451.9829,26376.5365,29550.675,36501.1899,100779.3927,28641.5852,13918.0021,74945.023,47663.0399,16570.5957,21264.1625,17433.5318,11406.6547,12068.1462,21081.1796,57621.9553,22931.3976,216490.7271,49847.2328,24147.9574,76719.2215,22072.9371,37497.9451,40996.3407,18584.2923,10639.6301,26197.2648,21297.3839,81519.5855,15950.4867,29163.9822,19950.3413,26372.3268,20590.7848,42226.9397,23595.8746,78363.9024,6805.9988,7691.3276,8174.3441,79597.3654,11736.9851,6165.8137,14112.624,189477.2692,25740.9296,23493.2918,59008.7381,30296.3531,16792.3954,43099.9422,14414.3192,7118.8898,101291.6959,10191.5234,5769.844,49987.5812,118387.1324,6744.9821,21285.4038,372182.0365,15831.2752,32160.5575,7704.4813,30235.6741,20556.3358,264323.4363,16784.8195,10699.5332,19220.7995,3651.9117,14842.7502,10940.7713,8610.0485,27871.2143,32977.8241,21601.0571,21551.9164,39050.9169,16798.9418,42188.7786,15949.4276
P125-PWY,14.9965,102.877,16.484,40.4782,52.4872,14.9949,11.9967,256.8719,94.2396,134.6616,1464.4336,91.2824,22.4763,218.1407,913.6213,3471.552,257.4078,264.5248,679.1104,1308.7812,104.7448,116.263,128.7817,37.4794,110.2756,19.4961,73.3535,68.8581,266.0924,1683.1373,281.4846,176.179,70.4045,287.5666,448.6624,122.8258,49.4135,89.6211,26.9154,71.6282,32.9948,32.9274,163.2963,400.8162,528.1382,8.9858,139.1141,73.4374,61.4726,14.9765,1493.8003,14.9887,16.4946,283.1561,170.0989,97.3233,453.5473,83.907,59.781,133.0194,122.6107,148.0442,128.7772,38.9786,97.2365,74.713,16.4987,31.492,68.7734,47.9558,152.1192,13.488,700.9913,41.9618,22.4828,208.8977,85.4102,379.7585,837.254,35.9937,88.0901,127.2733,100.4015,68.8513,10.4953,374.0231,29.9533,215.7338,95.3795,38.9729,635.7442,80.8501,134.6043,127.3391,56.929,339.822,261.9499,68.6641,243.5422,130.4138,98.586,95.0662,58.2837,3869.6821,1095.8972,1065.143,145.3114,5.9996,16.4921,808.7503,335.535,263.8723,140.9255,0,118.6635,22.4951,208.3641,88.7877,31.4701,443.7969,17.9914,28.487,0,122.652,11.9973,412.2591,464.8763,79.1976,537.6694,104.4265,25.4639,349.7307,316.9754,83.4941,32.9827,55.4135,53.9263,71.9397,104.568,86.8941,123.8395
P161-PWY,23732.3312,24206.6445,22815.8908,27757.9928,86014.6859,16730.7256,17649.8927,65252.3601,20333.3204,27156.8539,76721.2277,23905.9461,19640.6116,35933.7679,24374.3966,173642.9487,79526.5622,41071.6443,26772.3569,81632.2405,28657.9974,20969.3001,31155.8861,28730.2003,29449.6759,48447.7538,20700.8748,23199.2712,23471.1015,40342.1019,24488.9626,30544.3436,21748.3101,96142.6743,20813.6598,38592.989,14733.1906,18107.5292,4781.7913,18948.2686,88458.7325,11564.502,71738.1525,28974.7847,19063.3429,6318.2628,34868.5379,36765.0619,53764.7324,13530.143,94685.6895,21386.5929,32018.1729,20676.2816,27012.9896,40775.5127,23098.4676,38553.467,40824.7359,32737.9475,26598.1245,28037.818,35797.7416,104215.2512,31077.3328,20722.1711,81668.7945,48025.8565,17736.8576,21281.0292,24822.8702,15061.1887,18397.5578,18693.8124,53579.6485,20584.5791,200108.7274,53808.5193,28156.4784,85836.7204,20709.6124,36551.7689,40922.9748,18227.965,10223.4569,24620.745,17492.4433,84176.4351,19925.1365,29034.9779,25838.0377,28479.7915,21623.9191,41246.2602,22022.6436,79741.6957,8426.5153,7974.4136,12485.4743,79278.537,11339.3371,11539.7541,19790.784,229350.7155,26797.86,23857.2906,68121.0634,32103.7645,15870.9294,44113.5518,14197.3014,7228.5624,103489.2644,10980.8249,9432.5066,37574.7123,123094.7184,7670.859,17951.3499,459000.4124,16234.1632,25647.9274,7953.3156,23842.3203,20952.1901,310667.7458,17062.2696,10391.5276,17638.349,5704.3583,13648.881,14092.7187,9311.583,30885.9914,27721.613,27698.1163,21272.9436,38321.34,24141.1189,41359.045,18455.4607
P162-PWY,625.8887,3059.3639,836.4288,669.9024,453.0223,693.423,821.8242,37.3674,841.5292,2543.4382,179.6254,297.8637,460.8947,977.4221,1645.1927,286.6586,277.8286,504.2159,1803.5819,4087.7062,1215.283,1809.8876,259.669,2116.2593,2217.6527,624.6507,309.5815,894.566,1596.7536,3753.9804,1555.2764,1455.1748,586.857,422.6481,1266.056,1747.4727,349.212,881.9609,132.4279,863.8612,371.5185,565.3748,575.5951,627.6018,1819.0614,426.3615,2038.3291,1001.1498,1351.1015,1115.2019,1004.6386,560.3534,1748.5863,516.3741,1500.9336,1818.4659,376.9294,975.7517,30.3008,1437.7516,1637.8435,1176.2261,1905.1182,35.8893,1996.9238,1132.498,1087.8438,1340.343,1070.4522,500.2701,1378.822,190.1356,1364.9842,725.6989,0,684.7508,0,135.7212,1098.4297,470.2873,1523.8414,1732.1152,567.7805,1812.124,344.5728,1517.862,464.7079,1147.5263,2446.3192,1006.6913,821.0793,1308.5504,1108.5785,804.7797,2205.0213,745.412,998.7718,328.4324,495.0984,3289.9354,143.003,573.5777,1863.7296,496.7667,949.91,768.591,667.6562,331.8478,277.5632,777.9611,602.688,575.988,2500.2629,382.9149,402.8863,1163.4309,1974.065,262.0007,977.2415,370.3299,131.0037,1654.1637,249.227,1267.7506,285.2213,1208.6449,905.8797,155.3669,534.8205,228.4707,1014.4344,237.5403,842.2756,4377.0293,2967.5981,508.155,687.5509,544.7063,691.365,1217.7425,1022.1374
P163-PWY,54.4907,737.0849,99.2356,357.7839,125.9156,103.1478,284.036,0,703.4989,612.4294,1.3195,88.0588,162.8333,484.7438,341.8346,0.8796,8.8498,160.1321,410.0701,202.0528,410.3076,908.1664,234.7865,681.6525,1189.103,492.8203,143.8896,140.5549,277.5302,592.7012,644.7304,553.0266,243.242,48.5494,241.3294,879.9247,175.2346,229.744,49.7945,593.7827,115.6192,127.8422,23.0556,229.8391,351.6913,112.0817,590.9834,249.5051,646.8347,157.6434,23.235,58.3015,882.7483,104.7591,836.1173,390.679,110.5002,404.0203,1.3173,156.3327,509.4693,445.5336,1111.8859,0,406.0711,542.5319,177.93,439.977,582.2515,151.4517,687.1603,46.2897,302.121,420.2066,0,346.513,0,2.6777,202.176,53.7209,168.781,1056.2107,95.2253,292.8355,51.121,253.8687,134.0002,422.3392,611.1333,457.7946,299.7157,336.9439,409.9839,573.78,486.8951,70.2443,169.4454,14.1305,101.3093,1069.1929,10.6415,170.4542,1515.665,196.0146,129.8368,126.1259,1691.9585,226.037,62.8667,132.6139,74.2362,89.1454,3388.9753,151.3133,123.8211,1628.8935,3152.1183,101.22,1504.8156,300.4193,15.8314,1198.317,39.0804,2134.3814,298.0291,1058.133,93.6686,6.6648,136.983,46.0489,1049.2684,105.3597,94.5402,2470.5568,1536.9219,70.0188,124.0199,53.9206,113.5638,123.672,171.821
P164-PWY,4082.547,13939.5847,3493.939,2899.657,3930.173,4818.6721,4406.8473,1285.2078,8370.9272,12921.2622,1230.4984,2128.7673,2261.624,5064.1826,7380.9946,11384.3583,1403.5396,2632.5259,8408.0393,18753.3748,6930.2656,12431.3454,2130.374,9186.9334,20777.4377,4460.431,1905.7005,3853.7073,7793.5968,14390.7477,5885.2555,8194.6744,3513.301,4549.6345,5842.7398,13939.9739,2284.7629,4273.2199,2205.3712,6765.5641,3373.883,9810.4431,2338.972,2925.0848,9375.1283,1581.7059,10766.8463,9139.0023,11306.2979,3897.407,18501.3887,1683.5543,12384.3202,2143.9269,9121.4928,9456.7302,3086.4329,5075.7932,640.0854,5580.2037,8820.0309,7027.0686,17247.3132,1786.1137,10036.2614,6114.0555,9641.9084,9238.0171,8190.6984,4198.8849,7389.7286,866.2334,11188.7903,5824.4592,780.6717,3244.611,7892.5972,1778.9769,5261.9024,4162.7833,5549.2438,8143.9102,3299.4561,9220.335,3721.4734,5750.8984,2953.6858,4936.4,10911.7837,6368.5578,11731.2387,6631.0002,6748.9008,8900.1609,10999.1078,4008.5428,3212.1857,3470.7889,4147.4725,13865.9591,1990.2335,10121.977,7626.8065,8373.9232,7902.1691,6474.657,5029.9125,1168.7795,4685.8799,6681.6622,5849.721,2751.6342,11610.3259,1256.7394,7736.5448,6269.8825,9571.8533,4907.8657,6144.5481,5316.9408,1735.2559,7594.6529,4152.2899,9416.5758,1380.1583,6556.6418,10573.9006,2160.6413,5215.4855,1900.4666,5935.1868,2620.0178,3265.4939,19651.7737,9581.7042,3683.8681,4216.625,5568.5125,4422.9311,13968.6308,10690.6605
P23-PWY,2807.7624,3927.9125,4247.4851,3543.0131,7553.1186,2595.661,2073.4916,3358.069,6455.9139,3274.5474,8277.9875,3261.7405,941.3012,5610.9357,10987.4781,10008.387,7984.2819,8617.5992,4629.5766,15767.6967,7011.3509,3464.9895,1459.77,2773.2705,2774.4907,9620.5118,3952.8519,8281.526,7283.7604,5049.7714,6504.0373,6071.438,474.565,8886.1817,9263.3878,8051.4936,10443.8605,3715.9234,599.1295,2227.6946,5279.3602,308.899,10370.1722,5263.6003,7903.0816,318.3819,9226.1769,2334.3388,4315.4443,397.2027,8303.4922,3491.4559,10289.2751,5995.776,7078.7969,7764.4282,1896.2195,4417.2871,3653.3206,11128.8209,7074.5989,7707.8262,7834.1521,4129.0527,7497.0121,3470.937,7590.4403,2886.8348,6870.1476,1989.1841,5187.3131,2272.8272,2285.2538,2259.3768,3747.7851,4879.4907,5059.1383,3881.6516,4885.3134,4948.6328,9584.173,6457.9588,3351.3836,1544.3171,490.3218,9703.0406,13973.9537,8725.8276,2683.7788,8474.5037,2182.1522,6427.8005,1371.7034,6100.4201,2606.885,7173.9732,4327.7689,3016.1872,3834.8122,6266.2177,3747.7531,3407.3937,3217.8159,14104.9654,4827.233,5931.9251,5075.9768,2406.5,4847.6125,6768.1432,4139.443,3907.2621,6505.1355,1546.7652,3676.0648,3525.2327,8328.0143,4017.6542,3723.4055,5868.2924,2368.693,2500.2513,2494.0202,6152.2591,2105.1228,5312.3167,5925.9245,3854.6232,5494.3313,2022.234,1936.0656,4580.427,4896.287,4469.8416,2369.1491,7982.671,7812.9218,4372.1518,6778.0789,8211.8123,8146.9176
