#OTU ID,Vil1.03B.DTT33,Vil1.05B.DTT57,Lyz2.07B.DTT281.S123,Vil1.010B.DTT117,Itg.10.DTT455.S49,Lyz2.02B.DTT221.S61,Itg.10.DTT456.S50,Lyz2.06B.DTT269.S111,Lyz2.03B.DTT232.S72,Vil1.09B.DTT105,Itg.20.DTT504.S99,Itg.20.DTT505.S100,Vil1.04B.DTT43,Itg.24.DTT529.S24,Vil1.07B.DTT79,Itg.18.DTT492.S87,Vil1.014B.DTT164,Lyz2.01B.DTT207.S47,Itg.26.DTT541.S37,Itg.02.DTT409.S1,Itg.22.DTT516.S11,Lyz2.04B.DTT243.S84,Itg.06.DTT433.S26,Itg.02.DTT407.S99,Lyz2.08B.DTT291.S133,Itg.24.DTT527.S22,Itg.26.DTT539.S35,Vil1.09B.DTT104,Vil1.02B.DTT21,Vil1.03B.DTT32,Itg.22.DTT517.S12,Vil1.02B.DTT20,Lyz2.04B.DTT244.S85,Vil1.06B.DTT67,Vil1.04B.DTT44,Itg.24.DTT528.S23,Itg.08.DTT444.S37,Itg.12.DTT467.S61,Itg.16.DTT480.S75,Lyz2.02B.DTT219.S59,Itg.12.DTT468.S62,Vil1.04B.DTT45,Lyz2.03B.DTT233.S73,Itg.18.DTT491.S86,Lyz2.07B.DTT280.S122,Itg.06.DTT431.S24,Vil1.07B.DTT81,Lyz2.05B.DTT255.S96,Lyz2.01B.DTT208.S48,Itg.02.DTT408.S100,Lyz2.07B.DTT279.S121,Vil1.013B.DTT152,Vil1.05B.DTT55,Itg.18.DTT493.S88,Vil1.013B.DTT153,Vil1.01B.DTT08,Lyz2.05B.DTT256.S97,Itg.04.DTT421.S13,Vil1.014B.DTT165,Lyz2.08B.DTT292.S134,Vil1.06B.DTT69,Vil1.08B.DTT92,Itg.10.DTT457.S51,Lyz2.06B.DTT267.S108,Itg.16.DTT479.S73,Lyz2.05B.DTT257.S98,Vil1.08B.DTT93,Itg.20.DTT503.S98,Itg.22.DTT515.S10,Vil1.013B.DTT151,Itg.16.DTT481.S76,Vil1.02B.DTT19,Itg.12.DTT469.S63,Itg.08.DTT443.S36,Lyz2.04B.DTT245.S86,Vil1.010B.DTT116,Itg.04.DTT420.S12,Lyz2.02B.DTT220.S60,Lyz2.08B.DTT293.S135,Vil1.07B.DTT80,Vil1.010B.DTT115,Vil1.08B.DTT91,Vil1.014B.DTT163,Vil1.05B.DTT56,Lyz2.01B.DTT209.S49,Vil1.09B.DTT103,Vil1.01B.DTT09,Lyz2.06B.DTT268.S109,Vil1.06B.DTT68,Lyz2.03B.DTT231.S71,Itg.06.DTT432.S25,Itg.08.DTT445.S38,Itg.26.DTT540.S36,Itg.04.DTT419.S11,LYZdtt351,LYZdtt364,SLCdtt050,SLCdtt110,SLCdtt075,SLCdtt019,SLCdtt002,LYZdtt328,SLCdtt021,SLCdtt111,SLCdtt074,LYZdtt304,LYZdtt317,LYZdtt305,LYZdtt329,SLCdtt092,SLCdtt020,SLCdtt128,LYZdtt341,SLCdtt051,LYZdtt340,LYZdtt363,LYZdtt365,LYZdtt315,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,LYZdtt353,LYZdtt316,SLCdtt093,SLCdtt001,LYZdtt303,SLCdtt068,LYZdtt339,SLCdtt003,LYZdtt327,SLCdtt067,SLCdtt163,SLCdtt164,SLCdtt145,SLCdtt146,SLCdtt165,SLCdtt147
P161-PWY,14855.5158,6386.8916,8275.6297,15338.2755,48427.301,10573.3424,23104.1968,11485.9735,31179.2509,15721.6572,16883.9055,20402.5274,10281.369,24035.1734,7131.216,21786.7694,17673.504,14085.531,19756.1429,31627.8541,9734.2568,57439.0181,65161.5749,20325.1488,32478.7631,20265.2192,15928.3911,15510.6947,14475.9683,13671.1694,12690.7022,6632.4432,12383.4392,6136.0027,12208.2861,18425.4994,25702.3961,35186.4332,30633.0555,19329.1363,21883.596,9818.0888,11055.6677,23905.2707,8221.7833,60311.631,8003.9768,12859.5688,17612.6465,17803.1317,15779.3424,7688.9396,10533.31,18828.5109,10218.5866,4839.8128,16962.8604,74329.1465,19171.2916,13064.8106,13701.2188,12746.9426,20393.5437,22106.0894,36887.8518,21691.8018,13292.7381,51661.297,40906.2916,12230.186,23414.7343,13195.3341,18587.3037,15734.2968,7456.8195,18440.1618,16392.4486,17716.7495,24366.5054,6033.7723,10971.1569,10569.6625,19320.4375,12111.8286,12797.7293,16109.4818,10576.9649,12813.4864,10229.2345,40753.0983,37401.6067,13672.3694,14230.8493,18150.8401,184725.236,40304.0885,12110.4058,15796.7754,14510.3685,10730.5443,24011.1899,49801.0265,4973.717,15920.3802,48657.9464,75209.1813,129130.0575,117338.36,49280.001,27571.0984,6577.777,15304.943,66619.4476,9435.6953,36255.7555,25164.6893,22733.3259,52692.808,12807.867,20787.8339,34291.5486,142222.1855,88669.8492,195878.737,30153.3336,5413.1323,333747.7005,7472.8932,17361.1391,27671.2062,57703.5647,24637.119,89388.4079,64322.7918,88383.5862,9644.3029,58593.1408,36399.2723
P162-PWY,504.021,17.9665,548.2508,961.0197,1514.0679,1116.782,1173.248,867.0622,1185.0942,434.1063,1374.4896,1667.9758,582.1025,1348.873,0,2580.9488,1093.195,935.3925,1274.1945,1045.1645,922.8167,1414.8624,761.7292,864.4072,684.706,1474.2266,416.8297,464.7465,504.8098,1230.5423,1044.294,231.4285,1103.7633,0,926.8663,1257.5296,1823.2809,1256.3427,2251.8554,1799.7768,2019.0826,1186.1515,538.4867,1207.5823,468.1713,313.8502,71.5356,480.678,2014.7307,745.0676,770.7932,0,0,1855.4391,0,344.0342,2146.3552,1461.1164,796.5238,537.9216,119.9272,242.691,575.3239,1558.9816,1028.3132,1532.8621,287.1644,946.2487,459.8796,112.4701,1363.8586,123.9104,1387.8207,451.6188,342.0739,897.6462,506.7948,1720.3539,820.3251,35.2167,29.9006,1.8579,673.884,141.5091,1311.1163,115.4979,427.6212,947.095,89.3464,889.4679,1368.7489,1173.6267,1334.1725,881.6939,1452.4399,7584.04,609.6913,584.3293,918.0591,187.4332,1699.4737,8314.6789,736.2514,1499.9246,2452.4387,5353.9561,3333.8888,838.6435,5439.4152,545.4174,1038.9166,1111.1101,6428.4109,789.8632,9627.5397,4713.116,6934.0644,1533.9895,4691.0119,330.1526,663.6192,1639.2047,4103.965,3080.6525,3382.0025,197.5245,11826.8373,729.7707,600.752,2284.3556,540.4035,383.3775,1988.645,1466.9048,2090.8104,433.524,990.5235,1404.481
P163-PWY,63.1625,0,47.2993,287.8742,345.1534,175.2268,316.3407,176.1489,122.8278,54.3022,308.9553,239.9713,58.4893,426.8689,0,102.7901,201.7414,188.7469,150.7127,63.6686,86.9063,133.213,99.1011,42.4633,128.9667,198.9176,71.2056,116.0154,86.8518,177.8322,161.9721,91.1568,86.9558,0,109.9496,402.7987,1160.8989,301.3687,226.3685,206.4301,399.4243,97.9363,38.5251,131.4595,49.4189,85.8968,0,163.7724,69.9937,94.8433,161.8132,0,0,87.9909,0,65.2035,353.6104,259.0842,162.1967,98.753,1.316,10.3804,91.6055,831.4555,46.5746,213.9242,27.752,596.3115,100.1322,1.3198,211.4949,29.2734,311.9156,38.3279,50.6079,310.4614,163.8396,259.4865,125.6775,1.2959,0.8797,0.8658,99.8979,2.6556,174.4307,1.7863,63.6923,648.8833,1.307,46.2516,384.662,220.5447,117.492,98.9412,958.6399,1356.2122,111.9211,56.6321,114.2991,97.767,116.7621,2616.5402,31.5852,60.6043,575.3249,553.1491,679.4671,239.7158,1995.7633,52.6175,84.5442,35.4402,1571.045,29.0366,1260.5839,882.5767,1077.1167,316.0153,56.6466,14.5555,23.9211,2116.4263,618.0769,1652.0272,52.7431,7.9569,3986.1788,10.6397,94.5244,91.6205,1087.8225,43.3571,124.7315,55.6825,111.4151,22.5034,109.406,142.9889
P164-PWY,2887.0488,534.7419,7004.6244,7042.8817,8022.2155,4525.333,5545.9406,3802.6314,8079.8215,6323.8285,11045.5064,9195.8995,6307.91,7181.7046,3996.3974,10437.6235,6464.6261,6734.2139,5591.2394,3723.6371,5182.368,9231.8127,3936.1851,7167.322,5842.4283,9581.1109,3026.4052,7030.2624,5420.4368,6794.4958,5129.3251,2432.36,5188.4059,110.6763,4033.6764,8017.8377,6984.7631,6779.2877,12798.6977,10577.7562,9523.1452,4274.2992,2546.2494,5380.9062,5275.994,2041.4368,1915.3272,4469.1502,11200.6724,4639.3936,9591.0779,11961.4764,525.8438,5469.2267,10016.4342,1367.8419,6684.9212,8034.5699,5472.1626,3223.8552,2870.7338,1725.9918,2347.9646,9407.7248,4660.8162,6135.8003,2494.469,7758.6591,3339.8541,26863.7858,6227.6428,1145.2959,6143.1159,9774.429,1603.1932,8189.0561,3319.9404,12620.0928,5003.5558,1362.9476,2671.3084,434.2191,18756.1439,3886.0771,7023.5962,5521.9975,2040.5568,6427.6059,3110.6719,4548.3742,12701.8987,2916.9747,6277.0423,9403.4708,8666.4875,28498.6301,13685.4866,5664.5463,1916.0875,946.2351,13453.0961,28143.7438,1764.6874,6463.8747,8333.8262,118958.9956,12539.1309,6419.8445,19675.3573,7099.9263,3150.1249,11204.5753,11464.0233,9185.9065,19663.3618,14892.7089,24387.5515,45320.7851,14862.559,3285.0065,3499.6798,10362.2269,9036.9624,13727.898,14017.3175,1314.8863,1110550.122,4412.1624,4669.7508,8079.5208,4268.7843,2966.812,15074.8654,9704.7927,14918.5033,3239.0501,7829.4755,13239.9233
P23-PWY,2357.0482,808.5553,1379.1865,5420.487,7420.8538,944.8784,4146.6297,1737.7743,4762.0407,7165.7659,3015.5268,5334.7337,4023.1388,4893.7377,2179.3172,6545.7055,6070.9759,2299.9451,5853.5078,6387.726,2187.2629,8112.9294,2560.064,4920.2527,5053.8716,4509.8248,2936.6261,6098.9274,4290.7738,1601.061,3568.1902,1807.7417,2135.8242,15.9315,4755.5156,3324.4627,8746.7459,8476.5505,6697.7481,1709.695,7473.4726,3957.5808,2154.1491,7680.3885,1095.3354,2662.0222,3800.6199,2355.4594,1356.1782,4344.1308,5293.6551,6087.9759,91.9662,8646.8303,8370.1798,199.2105,1068.7704,4354.573,5715.0374,1507.5388,6363.1898,6441.2565,2399.9403,2682.4615,37936.0711,3633.0615,7286.1331,7208.6706,5759.7467,7889.7651,5174.8754,1941.2769,5347.0028,6092.7895,1252.8318,8203.8623,1322.9338,1327.2691,2979.9776,2429.8335,4691.8366,1173.746,7203.2707,4978.4352,1455.6858,7872.6302,685.7667,1294.7257,3134.3933,4940.0212,2008.315,5513.0604,3879.329,4577.2152,4217.1086,4607.5925,2094.7614,3424.9538,1240.7325,1542.2185,6608.1331,4419.2748,1585.809,3952.4968,4351.1078,14312.5233,3848.8711,4995.2275,5181.7492,2401.0814,1882.2697,2209.9376,4097.5758,1489.3652,1972.5682,3369.3306,5698.2636,8593.9826,3433.9757,3455.5104,4830.4735,5180.645,5707.4312,4496.0926,6916.3921,1717.5281,77365.6145,1846.2267,3777.443,10032.7654,3760.3589,3631.8804,13706.7276,2731.0592,20068.6309,2319.8881,7725.4447,4591.232
P341-PWY,310.4546,32.3798,1693.2212,1411.0324,3686.1621,1512.0762,2706.6085,1090.7656,2444.4122,174.9851,5287.4655,3066.3372,1383.9392,1928.1407,0,4957.4578,2424.132,2417.3572,944.9926,999.6065,938.0484,2418.8577,1288.3567,965.3733,886.2586,1539.0008,488.0111,612.6503,753.1875,1384.3823,820.7383,315.9785,1592.2993,0,1359.2697,1891.0876,4292.9336,1927.5383,4211.9787,3487.8493,3131.2002,1356.9281,756.2792,1805.6041,964.0372,652.3547,113.8274,633.1318,3820.7641,1302.0266,1022.4869,0,27.4483,2487.3393,0,370.1088,2407.3579,4988.1108,1655.8957,1580.2986,77.1875,200.166,877.3661,1966.2671,888.6815,2169.3042,242.9458,1807.1985,507.689,88.5797,2326.9032,176.2547,1820.1848,443.1511,416.4093,815.2348,1781.8761,4460.2771,3285.2759,73.1074,0,17.479,951.6288,312.7457,2772.4716,28.7154,485.2602,1807.953,189.9221,1281.3689,4647.641,1623.8854,1310.5808,2849.0073,2103.7992,7794.0408,3203.878,2621.8737,1147.1518,90.8134,1542.6105,6332.0608,240.7424,3145.1404,6154.2457,6225.5748,3382.8665,2001.6314,3218.5251,4241.4569,409.922,3190.5941,3149.0741,1887.2442,5463.0795,3907.4165,12192.1787,1963.1159,2539.8707,1420.0755,1516.1407,2636.7349,3125.1914,7515.6249,11291.5644,74.4689,6881.8004,939.1946,414.5465,1019.0073,443.2442,744.2783,3978.0063,2707.5544,4850.2943,901.6122,2377.1918,3049.2293
P4-PWY,3404.0258,4298.0161,3591.7371,8696.6994,11757.3748,5356.5094,9659.42,5187.0521,8376.8927,9158.8618,5874.6561,4366.7502,6275.0695,10112.0684,4831.4006,12022.3076,11423.6974,6682.9614,10502.8457,7466.4007,5739.9998,12727.1571,4435.6221,7258.6344,7687.3911,10684.8055,4567.8789,9660.2091,2783.0878,10097.1878,6092.3712,1717.259,6485.0728,4295.465,6195.2202,8816.1342,14902.7555,9830.5187,9849.3166,8130.1722,9853.7796,4604.5112,2627.4667,9269.0489,3547.5036,3776.2255,5241.0942,5320.168,10106.9419,7245.8235,9246.2242,6248.3759,7238.5262,9382.596,6506.7931,1329.2637,11497.3536,5738.2933,8538.23,5051.0725,8988.3424,7177.7249,3491.1553,12912.665,15599.6115,6755.1032,7662.784,8792.4531,6043.3546,5733.8069,6646.9413,6259.3039,7283.9222,7575.5839,2475.5414,12150.741,3140.2126,7843.4236,6518.3874,3973.9707,6879.3764,6830.179,9344.6071,7685.0084,7358.0918,9806.6694,1832.2885,7554.6729,6657.1709,6802.5286,7803.7259,4106.4508,8519.1089,6520.5269,20919.148,34005.6969,6172.0263,8836.9454,3349.8588,1643.7545,11212.2466,33070.7397,2186.1571,5346.648,17177.936,42586.3769,19953.9231,11543.4072,23185.888,8202.4282,4964.9855,6126.6358,41271.4897,4687.4163,25804.8886,19708.6863,30323.2965,31400.4965,6383.7257,3121.5461,6199.0782,23596.5546,16727.2571,47905.9625,7895.4679,2327.3765,110335.7844,4165.612,9140.8445,20687.8329,8971.5794,4189.984,42699.9464,45245.4968,24432.5441,4941.1551,17668.3221,8954.7358
P42-PWY,7354.3005,808.5629,7482.4596,9443.1146,15187.7428,7506.3756,6360.005,3992.0461,14768.9338,8540.3463,6184.379,12993.865,6600.4507,11019.4575,2186.5299,9497.1192,8751.3381,9907.7637,11358.5217,12691.294,3639.7862,22278.447,15373.9162,7857.4125,10612.1353,8072.2544,8283.8587,7525.5249,5920.5831,8351.1002,7612.7394,4017.9147,4346.1408,124.4501,9814.8474,6050.9003,20780.4172,22382.7551,17718.4987,14099.9928,12698.2121,8059.0568,5954.3633,18650.5959,4028.5284,13941.1114,3850.8206,7721.5509,4193.6428,6957.0662,9186.1119,11797.3279,752.6975,16557.295,16651.3836,2741.9797,6578.9819,19684.6446,9715.8005,4499.9024,6420.6812,6451.9141,4748.9793,8351.8206,158054.4146,9692.8246,7547.7522,25515.1003,22538.612,22060.5755,15768.6342,4786.9638,9843.7556,8417.3514,3655.8045,11262.9424,6126.0694,7094.792,7162.9735,2451.1983,4824.0933,3077.4389,11114.0074,4973.849,6288.6475,8537.4729,6212.1811,3735.2389,3137.5257,6536.2417,16861.0141,9804.1512,5767.6035,10060.8597,32815.5764,17569.9004,7725.5596,4669.6059,3521.9444,3925.8864,8492.6436,34681.2565,3858.6975,5197.2115,11709.9972,151639.1318,86185.3223,23349.3757,56605.8408,3939.4975,4580.5669,6135.3736,92095.5901,10131.8191,12104.6847,33747.72,1465705.109,33798.4562,12323.3588,9423.8001,7742.5704,36211.7898,118363.0325,32528.8234,13696.132,2722.6386,304573.5538,4546.2457,5829.045,25187.858,41517.9551,6670.465,65540.1157,15791.6599,30295.8173,5068.6117,35959.869,28977.9118
P441-PWY,13028.2083,5468.7673,9135.8668,15283.2845,38188.7048,10355.3622,19480.2532,10264.3413,25143.5198,11879.9568,20100.5045,21104.3901,10564.2209,20667.1406,6117.802,26324.82,17404.0932,14114.2559,20620.0089,25516.5768,10084.7064,42038.1705,26229.1585,17732.2409,25589.9311,19935.0098,12115.9458,12006.3054,13776.4434,16866.3845,14077.8076,6043.069,12754.4207,5330.2256,14609.462,15484.5699,27103.0651,31916.8657,37756.0073,22482.2864,26530.99,16508.0036,10759.0952,28437.0001,8233.9155,17382.418,6779.4754,11060.3433,15114.3012,15009.7976,13334.1991,8611.1043,9157.9671,28164.4322,11293.1641,5801.8931,21457.0872,36596.8143,17739.4179,10750.6783,11665.0901,9295.9213,13973.9753,18381.0281,38054.2103,23284.0295,10175.4159,35066.8064,25968.9803,12050.2067,26097.3524,11351.4006,20237.9241,12412.0122,6734.3562,17064.2023,10357.1004,17081.7984,19163.532,5085.8282,9125.7669,9214.4889,17583.3321,9777.5667,14526.9132,12455.7857,10863.2802,10369.6088,8526.3355,29461.0908,30641.7147,14848.6473,15534.4183,16575.8054,48580.1586,36897.5247,10546.1978,11627.1165,10224.5773,5397.605,19266.9557,73320.7618,7257.1271,15840.0361,26865.13,88987.3632,146435.0691,56398.8798,73252.6793,17541.4347,9269.2773,14122.5382,68262.4042,10694.122,46092.4918,42277.6252,44496.7475,43996.8923,19052.5428,10661.5941,20325.6435,42999.1074,32666.8696,138819.9167,35607.5682,3844.3868,196369.8143,8125.806,15885.0997,18409.4296,32788.2603,12217.4541,71718.0487,42336.0158,55260.9511,8349.5988,45334.2491,22302.4115
P461-PWY,6950.5549,6076.7132,3584.9425,4542.9103,20134.707,4693.9543,9922.9838,4992.6978,11672.1599,8830.5705,8854.415,11383.7757,5856.2296,8598.6079,6916.4083,7470.0392,8501.3581,6181.0991,7729.9322,13717.4157,3757.6292,20812.4623,10575.811,8795.6685,14366.0828,8960.6893,5231.4689,7300.6448,7357.6846,5159.7249,6289.0314,2910.995,5747.1371,6129.0033,7929.8689,5590.4247,11224.3051,16036.1951,14568.2957,11045.5886,10996.2339,7040.8777,5813.5201,14812.1656,4013.2744,6405.9139,7137.8794,3617.0682,4972.2278,7573.3967,6322.2405,6651.6403,10359.3439,10177.7188,6943.7464,3429.2988,3428.1623,15526.0515,8982.8004,5191.8207,12300.3562,8687.6588,7055.9514,5491.1485,17015.3142,7209.0611,9630.8401,17052.0554,12251.2148,5146.368,12944.281,6605.8926,10497.5493,6515.1005,3306.6438,8016.0589,4587.8856,7522.0246,8696.1774,5433.0075,8682.9049,9749.5281,8895.3358,10295.4436,6293.4579,10812.4782,6561.4499,2547.4859,9101.77,15906.3197,15884.117,7592.1188,4425.6973,8595.7752,17238.7537,3984.4576,2303.062,2781.5657,4757.1038,2222.9176,8193.9553,16262.6281,1498.1994,3725.3011,10160.7224,41821.7271,75237.3581,25070.5577,16234.4474,7680.5286,1347.8197,3650.2496,25002.5191,1529.6582,22078.219,5835.8269,4618.4188,24469.3158,3869.1357,4461.0731,9120.3505,15494.1107,11704.8484,76334.2387,14763.9515,1877.0273,45169.132,2454.216,9634.6156,7818.2288,13420.336,5232.3396,34745.9439,14542.0365,25095.9555,3572.4374,19495.5329,8491.8619
P562-PWY,821.4251,1.3231,1890.0664,884.6526,1098.769,1113.0517,421.8636,381.4666,1413.7947,126.6632,2966.3735,2946.2627,419.3044,382.6951,7.4858,1312.6658,419.9581,1387.4367,626.1451,548.8715,1508.2831,1514.3528,542.3239,525.6341,774.2525,2547.6561,406.2839,222.9961,1705.6236,2481.9913,1495.772,763.0927,1883.6026,7.9091,567.3512,458.4499,358.6905,891.8105,928.4102,2704.9607,1699.8136,591.1794,506.8032,671.7186,1369.1835,229.7163,47.1064,299.2241,2431.3459,917.1039,797.2422,1609.0963,10.1689,702.1799,1004.81,535.8985,1879.228,528.9293,373.8816,393.4776,93.521,106.4433,179.4081,1063.93,292.0633,1275.6217,130.5346,2028.7361,501.4118,396.7801,708.343,392.8331,839.0915,394.4865,493.2629,900.3729,208.0319,2742.558,585.2845,5.0738,9.1684,8.8797,459.7442,76.5247,1889.407,15.8847,605.9304,574.1343,105.6088,699.6911,1864.3546,126.3661,1043.3508,658.0842,189.3796,2223.7311,2879.7232,347.08,491.108,138.7896,4915.2041,2426.8304,189.2534,280.9581,1429.3783,3899.5425,1619.1771,561.4916,2196.578,2144.1137,378.9024,4058.6045,2946.449,1537.6605,4010.867,1332.8827,1302.4423,11508.6878,2803.8197,952.4528,230.3103,438.173,304.0031,2178.8562,2683.2157,277.5726,4230.6773,1093.1264,1180.862,2735.4726,352.0867,682.2136,2616.7014,358.1132,4087.7201,1382.5383,30.5537,4077.4032
PANTO-PWY,5103.9672,3739.6316,4513.8381,7164.9807,9996.5855,4989.6933,5293.9369,3640.3772,12027.6028,6123.0129,5811.9906,8856.6907,4804.201,9007.1673,4258.7935,9525.8404,7605.2491,6543.4137,13762.4287,9550.0449,4644.7345,15333.4056,7769.0384,6226.2608,6504.003,8448.9533,5066.0521,5673.5482,5332.3372,8586.534,7034.9868,2530.5725,7218.8928,3842.6208,6647.7219,6126.484,13948.0945,12347.9755,15130.0479,11334.8231,9063.3468,19124.8345,5394.4643,11547.0616,2700.7615,6303.296,4423.0431,5194.9148,6097.8762,6124.6778,6930.8328,8329.9732,6415.2472,12075.2433,10433.3737,2072.133,10126.7208,11559.9283,6558.4149,6409.6846,7602.5585,5377.0688,3002.2648,8324.4947,97319.64,10437.9471,5917.063,12949.1066,11554.5294,12462.1233,11714.3442,5412.0172,6685.4765,6040.2436,3611.8913,8447.5801,5754.5212,6113.6895,18792.0676,3355.9641,5615.3058,5741.8953,7708.4553,6285.3332,5319.0112,7162.668,3541.0207,4959.8332,5575.3123,5461.5625,11052.846,6513.9741,5629.8533,6728.2945,18423.0259,22684.4176,5865.683,7623.2276,4271.4813,2135.2919,9602.2695,32623.2606,4729.5507,8674.1541,14626.1685,101798.1625,219774.2117,15165.3587,48373.38,12715.868,5317.6456,6246.6206,769955.9678,6414.0495,21259.078,30331.4611,888991.4087,26026.6658,11440.6353,4537.6658,5123.8371,20431.7192,62026.5527,24028.4104,14464.5727,1862.8133,214886.861,4384.2229,6048.7719,17399.7125,19388.2405,4042.3505,44480.4237,25754.5034,18254.5532,4254.6057,20053.2468,17662.2101
PANTOSYN-PWY,6485.4655,3813.5372,5655.5087,8916.0223,13685.3851,6488.3938,7215.7669,4790.6419,15539.694,7360.1978,7626.964,11293.9593,6000.2813,11725.8391,4289.2616,12215.6925,9663.096,8422.3791,17186.603,12747.9584,5920.6464,20403.2893,11517.6405,8103.7569,8996.6357,10834.8943,6718.7368,7124.0052,7007.1771,10489.5098,8835.4519,3305.4591,8909.7634,3853.9521,8430.8111,8003.8764,17679.9223,16527.3998,19622.4464,14296.7479,11835.0341,20678.6279,6753.0712,14968.8627,3487.3841,9583.8458,4623.2556,6672.2443,8189.5845,7929.8037,8348.0185,8912.0968,6483.3793,15264.1683,11499.1722,2689.9526,12712.0576,16424.8942,8591.7158,8410.5086,7920.9567,5967.8121,4237.8901,10742.4434,104351.0597,13331.635,6515.2368,17710.2624,15744.4828,13526.9566,15182.8304,6771.0317,8821.3027,7193.519,4505.0687,10291.3901,7533.1515,8064.1377,22694.605,3491.0908,6119.5491,6075.8305,9345.154,6626.2206,6977.9883,8283.1525,4776.316,6354.8071,5808.3427,7565.8434,14680.8303,8357.7193,7296.9035,8514.0985,27138.6662,28891.6137,7485.0771,9770.0875,5740.7168,2999.8644,12387.4177,40778.3514,5609.9645,10868.1988,19533.4675,111725.8711,242315.3796,20935.9213,56144.4218,15822.252,6509.8371,8067.1435,785365.9372,7940.1034,27073.6592,36206.9475,892768.0102,30351.98,13457.0845,6351.0724,7174.0051,29511.5175,75895.9914,33638.9927,17901.4048,2412.7721,251018.2756,5429.8871,7516.9164,20774.9078,25745.5215,5692.3835,54790.7775,32844.6419,25208.4664,5568.4297,26514.2888,23047.0931
PENTOSE-P-PWY,7814.8279,5077.1409,6654.352,9497.8472,23277.0183,8968.7833,14868.649,7231.2714,20882.6254,8823.9897,11661.7353,15672.0094,7844.9723,14773.0894,5849.994,13076.4337,11168.137,12342.5024,15894.5497,15424.396,5898.841,26227.6271,15292.0755,10886.7591,12624.1924,14165.5123,8353.9232,7889.1235,10107.4926,9263.7504,9665.0001,4513.4221,9257.1385,5070.654,10138.9624,9303.5894,21613.2114,19350.3894,24100.5615,17885.1539,17557.1068,10731.1521,8003.8007,16697.286,5341.9379,9942.3073,6116.6691,6242.5452,7619.0112,10547.2478,11261.52,10034.5726,8652.0498,16579.7726,12832.0968,3650.7578,9219.3471,28541.8367,12299.2802,10280.3097,10497.2999,7449.5881,7366.5012,11235.3384,42932.0217,13630.2332,8435.5962,19014.1692,14065.1496,18227.7596,20362.3166,10342.056,12881.0079,10221.9661,5333.7961,11739.5403,11075.461,13739.1183,21799.2579,4605.497,7926.0827,8278.2248,13634.3946,8555.1252,9504.8075,10026.4657,6088.0289,5425.4418,7624.2483,13016.8974,23431.688,9902.0622,8881.2823,12555.4765,43568.5436,12000.9685,7775.024,8707.6157,8675.5693,3886.063,17740.8063,30674.5449,3842.7328,8330.7235,30569.5533,72035.6134,154744.5914,28617.4363,41400.7662,19755.646,4011.5873,7399.4455,99238.7261,8024.7496,21110.2654,22196.3125,22602.3304,46613.192,8545.753,9595.7801,14217.9073,47524.7519,70793.3188,60639.101,20452.1623,3608.6537,471851.3784,5189.7745,11928.0276,25863.6968,21215.5272,8178.8404,62159.9281,27903.8164,45703.9191,8081.8501,36338.7979,26957.1856
PEPTIDOGLYCANSYN-PWY,15957.7725,4206.9921,13316.9228,18954.9373,49429.998,18108.4755,26649.2914,13724.2467,38274.4575,12127.6309,24504.069,27057.2906,12349.7695,30782.5827,4614.6386,32257.5079,21436.4343,23941.861,31533.6004,33716.9701,15454.7262,58380.9687,57742.0348,22309.9553,30220.9564,28331.9694,18384.2274,14058.0276,17704.4697,21856.2466,19737.1837,8413.7682,19068.7841,4066.5891,18180.108,23059.7998,38853.7426,43564.942,49497.6539,33613.5889,32484.9613,27416.1932,13312.4024,36811.3748,10053.2183,52274.5927,5380.1137,14975.6885,34951.7901,20455.9463,17872.7797,10844.2228,6964.8912,33931.8802,14104.2581,6660.4017,29683.3067,68033.6785,23090.4784,17197.5617,9225.5211,8359.4294,19553.1364,28456.7324,122024.8465,31835.4115,8777.8612,52348.2953,42066.9576,17549.2346,36054.1089,12352.7946,25079.7131,14816.5293,9388.0834,19483.3357,18217.1259,30084.8373,37278.454,4034.2123,7706.6304,7158.5743,20820.7619,7992.4683,24311.3498,11749.2269,12278.1669,17028.2431,6804.247,37247.5462,39814.8466,19081.616,20911.7271,20398.3205,165636.2076,92639.2392,22649.13,23311.0018,16410.2296,11038.1289,33703.0036,95183.0658,9557.3451,22980.2315,64052.5917,149960.9729,305928.9733,99218.9471,104506.3071,32561.2915,13075.0386,24575.5035,825240.5953,17726.5186,70839.3093,67359.9177,909622.7562,55190.1099,26845.2361,20765.4379,32767.0814,134088.2114,128615.1667,173731.4743,38645.8671,5646.9542,456387.1628,11887.5626,16279.6136,37457.64,67197.097,22515.2536,104633.3715,78810.811,91010.6129,15289.8776,72252.9902,52880.9385
