#OTU ID,SLCFP021,LYZdtt351,SLCFP069,SLCFP111,LYZdtt364,SLCdtt050,SLCdtt110,SLCdtt075,LYZFP304,SLCFP067,SLCdtt019,SLCFP051,SLCdtt002,LYZFP328,LYZFP317,LYZdtt328,SLCFP093,SLCdtt021,SLCdtt111,SLCFP091,LYZFP327,SLCdtt074,LYZdtt304,LYZdtt317,SLCFP073,SLCFP128,LYZdtt305,SLCFP092,SLCFP002,LYZdtt329,SLCFP019a,SLCdtt092,LYZFP316,SLCFP075,SLCdtt020,SLCFP049,LYZFP339,LYZFP315,SLCdtt128,LYZdtt341,SLCFP050,LYZFP352,SLCdtt051,LYZFP305,LYZdtt340,SLCFP127,LYZFP340,SLCFP129,LYZdtt363,LYZdtt365,LYZdtt315,LYZFP351,SLCFP074,LYZFP303,SLCFP003,SLCFP068,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,LYZdtt353,LYZdtt316,SLCdtt093,SLCdtt001,LYZdtt303,SLCFP001,SLCFP110,SLCdtt068,LYZFP353,SLCFP109,LYZdtt339,SLCdtt003,LYZdtt327,SLCFP020,SLCdtt067,LYZFP329,LYZFP341,SLCdtt163,SLCdtt164,SLCdtt145,SLCFP164,SLCdtt146,SLCFP163,SLCFP145,SLCFP165,SLCdtt165,SLCFP146,SLCFP147,SLCdtt147,taxonomy
PWY0-1319,16435.936,172356.7829,11526.1449,18540.3984,113060.2692,27245.0267,27392.4902,18270.873,102240.3535,15317.4863,11207.27,22604.8848,39448.7697,48026.7661,191415.1375,111775.4114,30221.844,10480.4046,26647.7155,28731.7344,100169.3677,74844.9897,172236.6791,374358.7765,31565.6137,21764.7521,104441.654,47158.716,20223.169,119996.2837,16071.6971,36527.9585,121421.6781,13707.8017,15057.6929,19561.6975,66344.3987,133162.9075,29600.5983,1075591.42,14786.3258,40969.9102,20874.133,361155.7756,82083.3803,16743.5695,45881.5963,11804.641,78776.8286,1041075.436,60206.1174,60807.5872,24450.9873,260794.8233,26851.7852,14017.8459,31066.2793,22524.5217,35603.5965,141487.6875,139239.3648,185245.8703,44613.1338,6106.8838,533767.3124,24733.4521,10255.7932,13825.5995,34409.654,20037.9513,17923.496,41901.7872,67196.0501,17809.1669,24174.3093,83721.494,50843.7105,112199.0389,92325.8523,97708.5026,33838.94,17551.9961,30963.5097,42001.5879,30393.7968,79000.9414,54316.7501,27696.0794,58474.5683,
PWY0-1338,12.8024,182.2941,0,18.6076,1199.933,0,16.1524,16.1498,2514.7961,0,10.7278,32.7776,158.2863,209.3507,169.7412,485.053,44.1996,0,0,0,287.8285,79.0564,6858.7786,1833.635,0,0,312.9377,39.1521,31.0321,1372.9905,0,1.2493,1157.9743,0,0,85.876,182.0709,271.3741,0,1828.9245,32.4319,219.8798,0,199.9838,862.8443,0,95.4235,0,305.1236,6189.3815,1940.5128,239.8531,0,235.123,1.2489,0,11.207,0,20.9822,215.4428,7179.2971,421.6875,0,168.5089,24271.6271,84.118,0,0,79.7924,0,900.5577,216.2095,385.7738,0,161.9813,375.2069,132.316,2159.4249,0.6249,2440.2763,6.209,0.6247,3.7361,4.3576,7.4618,0.6249,38.2286,697.8396,0.6249,
PWY0-1415,250.7109,474.8336,97.4778,241.7768,1298.5592,184.5695,264.6604,113.4362,2059.066,111.4857,163.322,186.4665,736.7933,501.8585,1779.1205,660.7785,237.2934,193.5178,212.8925,233.1859,451.8946,567.3065,7748.5133,3184.7989,108.6516,280.2482,375.6536,338.1003,256.8572,1398.4366,394.1653,215.6286,1331.1695,60.5912,291.9511,240.3898,605.5132,345.5014,241.7614,7262.5255,155.5129,365.7084,186.7304,259.604,1051.4542,108.051,422.9714,220.5069,329.3708,2024.921,4156.0862,635.4816,35.6677,345.5879,455.38,112.1248,364.9222,136.7738,274.2466,765.1769,747.6394,509.0321,298.5475,358.6543,31221.0513,515.9173,182.7102,133.2531,253.5959,524.3541,1762.679,1756.3416,629.8192,347.2417,360.7026,777.0042,408.7387,2158.9256,458.1515,1002.0695,99.7422,269.2683,62.9779,651.9421,93.5748,315.0345,346.9483,906.4301,705.3795,
PWY0-1479,2374.416,2799.0148,751.0455,1120.1076,6573.8399,1229.3446,1208.1863,728.2416,3140.9779,658.8506,540.2577,1514.1851,2656.9444,3762.3717,9054.6819,12322.8449,1252.1241,1482.9081,2238.4098,1365.3017,2769.2703,1534.1331,12724.4117,7770.4114,292.7278,1663.1808,2034.0744,1645.2562,1239.6361,10567.3353,1394.9613,1068.5267,4269.193,405.4632,1863.6589,1455.6181,2761.5645,4790.3344,1882.2234,5809.3586,1128.7004,1202.1613,1441.207,4300.3778,6511.3865,942.0922,2280.178,894.5532,6384.6032,13833.15,4183.9219,2088.3943,255.6994,3017.7165,1809.7335,629.9611,7440.0056,1276.1777,1698.1056,2789.7071,2197.1209,6427.0393,7214.467,689.7665,37189.9106,1516.8535,541.5974,1045.2456,1440.372,1208.7764,2792.5032,2347.3468,3033.3556,1986.3406,843.0186,6820.6935,3414.6138,5759.923,3107.9844,4110.0118,2877.3608,738.2091,3985.8044,2001.3648,3108.9472,3425.3931,2692.7037,3167.3181,2308.5113,
PWY0-1533,35.8837,219.7703,12.4193,33.7929,442.8377,16.7581,28.1374,139.5685,479.7805,12.9431,7.0974,37.2317,264.1453,182.9533,2930.6229,391.1184,206.8746,0,0,143.475,311.0185,717.2944,2571.9432,368.6432,56.4885,166.1761,345.365,149.8699,74.1768,358.9787,0,228.1482,459.777,143.4093,35.8632,77.8826,182.3678,428.4535,475.6736,352.2578,23.5194,138.7546,10.2763,274.8936,325.2856,72.3521,125.4511,212.5658,299.8066,322.5652,2257.2428,311.6964,33.6986,262.5108,138.4065,3.5547,92.8938,172.3805,75.8772,254.8558,214.9548,473.0999,296.1075,210.4933,18832.7575,139.2112,0,17.701,101.7075,41.8828,986.572,285.3011,431.7037,34.207,162.86,356.9399,193.1926,7.9718,15.2593,478.7472,26.1367,45.3701,27.9715,511.8914,19.1699,23.7096,195.9153,796.6558,163.8586,
PWY0-1586,8951.4254,170651.8337,10634.2002,15895.2551,84922.1447,27527.1498,24650.0339,19411.9552,104660.376,11312.7872,10591.8577,20298.5811,41917.0252,24245.9959,197852.4055,76238.0739,29902.9328,8382.099,26514.8455,26646.2442,47538.8015,75513.7045,107629.6399,350102.8649,30074.1087,19642.8532,101552.7577,48013.9488,20744.3458,79078.3796,8907.2208,40600.6413,121488.1255,13729.9384,11359.9324,14857.1146,46437.2106,130222.4889,31595.5503,1049305.731,11738.8171,31579.2176,18889.4482,339279.9496,81988.2808,15533.5809,37434.1224,11646.4371,66511.8331,42791.5278,55537.4811,43519.0176,23458.2014,248767.3349,27599.5704,11035.9882,29527.8989,22046.3644,33855.544,141073.5968,95861.2069,191599.1806,44140.7073,6020.4279,431143.2558,23243.2844,8511.5665,13028.1024,28898.4891,13932.2471,17325.2428,37284.3969,48006.7394,10106.3262,24095.1908,54659.9914,44573.6558,91576.8677,84993.4113,94978.1168,23395.744,15497.3259,23419.238,39705.8539,21351.243,66532.3168,54940.102,26233.8445,48837.9052,
PWY0-162,9405.3189,160748.5317,7811.3584,5768.6884,18708.9421,7585.6235,6896.531,13605.9278,81187.0822,13361.6569,9912.8158,8923.9995,19781.2251,17288.6919,187595.803,45279.7931,20616.018,5559.4969,9019.9094,18636.6432,62392.7987,39409.5711,140488.6296,230934.3012,29003.9265,16902.8965,97566.1343,36309.9002,10455.6925,46496.7514,8316.6108,23648.1807,102758.9091,10280.4481,6292.1781,8888.9532,49629.8484,118251.5942,9313.4238,208506.5346,8157.5347,22082.1237,6970.7521,354023.7283,34615.8458,14880.0361,32001.1477,8071.8857,22210.5921,1013871.411,51462.0027,31790.6042,20223.8947,251110.226,12474.1802,11312.8706,16632.2141,19365.9176,23693.6319,128103.8966,128898.6034,170589.2972,28586.9318,4800.0562,311248.0216,14705.2752,3206.9491,6066.9536,14179.569,9682.6748,14492.5915,32868.9054,54525.1698,10172.7199,21404.5496,23420.1885,33484.8731,96434.688,35505.1931,80674.0553,20670.3194,7037.5776,22217.9455,33625.5403,16936.7956,50837.6712,27844.5257,14247.934,36962.7343,
PWY0-166,8149.6918,143044.6284,6499.7683,5301.9858,16001.8765,6372.444,5964.7286,10741.3668,65714.5949,11059.4575,8963.8912,6544.0655,15943.2198,15702.1515,175290.3215,36215.1237,17953.024,4439.8719,7810.8172,16272.3562,58101.6973,28611.4815,99611.182,161569.9128,24974.9604,13625.2865,87611.6868,31926.7999,9246.8914,39438.906,7572.8042,18711.4073,85313.8928,8056.7523,4972.6027,6198.8098,43620.1851,101106.3349,7169.3476,124970.7359,6126.6316,17922.5264,5570.1935,330632.1555,27812.0834,12892.466,27046.412,6258.991,18633.5542,135550.7951,41489.0554,26435.3951,16419.0871,228709.8681,10864.2887,9515.0907,13492.8597,16489.4215,21986.013,111558.0441,101460.7232,147667.0182,22353.0925,4227.2629,227969.3454,12936.3058,2792.3752,4927.4685,11674.002,8775.3163,12312.5385,27164.2125,49007.4767,9112.1831,18812.1075,21535.3634,27390.9458,80258.371,25803.9772,71250.8798,18808.944,5973.9519,19117.3326,30091.4554,15338.1931,43924.8277,25667.2773,12253.8619,30745.3754,
PWY0-321,8.6719,120.9505,0,13.4116,350.3488,0,11.1976,9.9214,162.8795,0,6.3381,20.9546,105.3805,128.9879,157.683,275.4908,28.5169,0,0,0,253.9769,51.5513,2066.6096,196.6875,0,0,226.1346,25.7153,19.3223,255.4856,0,0,184.9051,0,0,57.382,131.5106,185.424,0,234.1916,20.491,49.1807,0,177.9009,155.2226,0,63.6424,0,194.4537,229.4031,1939.6046,157.5905,0,169.7635,0,0,7.0811,0,14.9443,139.3679,136.6439,277.5352,0,168.0182,15531.1331,57.0743,0,0,51.8711,0,949.1237,162.6313,367.42,0,114.8451,218.7879,87.1596,1.9951,0.4979,0.9897,4.6176,0.493,2.859,3.49,5.6768,0.4988,27.3846,577.3261,0.4975,
PWY0-41,29.5594,224.0304,0.9998,42.6612,585.9664,132.5533,17.9523,55.9476,337.7021,0,56.0479,144.641,326.423,174.3454,223.6246,383.8834,51.0613,22.3178,23.9319,3.5984,318.0591,237.9758,16390.9809,1061.7848,66.1775,23.8733,381.4559,58.0564,44.9786,379.4515,41.0372,1.9995,366.5759,46.0469,30.9785,75.3482,385.1653,315.8656,67.6485,629.2467,67.5745,163.3744,85.0287,247.1306,937.4904,1.7983,399.1811,3.8859,305.6288,359.7959,15892.8948,249.2908,39.2595,292.5853,12.9292,0,24.0106,14.5521,33.8587,254.5472,219.8556,596.1374,35.9181,279.1285,334362.4274,100.7604,17.8511,13.951,121.7472,23.7937,1129.9231,11293.1193,482.6056,27.9083,153.0884,335.0676,506.3593,6737.0396,232.2823,715.3117,24.753,12.4567,35.2624,12.1272,29.7734,58.3276,53.4202,736.4123,51.4443,
PWY0-42,7.1134,79.8231,0,9.27,257.9271,0,9.3576,6.5,128.9333,0,4.8787,15.6257,77.8285,83.8983,130.5815,184.3414,23.6013,0,0,0,167.4988,31.3487,1719.6096,166.4364,0,0,150.2806,22.2646,15.6978,195.8477,0,0,148.5275,0,0,43.9677,84.8495,119.5482,0,192.7398,15.6094,37.0196,0,101.3496,119.5894,0,40.099,0,125.576,193.2457,1292.6,103.3335,0,107.3987,0,0,5.9587,0,12.561,93.0293,114.3334,184.3006,0,120.9834,12703.5,51.5034,0,0,32.7824,0,653.8478,119.065,243.8498,0,80.5731,143.8494,55.0993,2.4553,0.4086,1.0628,3.8793,0.4034,2.4035,2.9046,4.2291,0.415,18.0412,395.1756,0.4137,
PWY0-781,2190.8984,16871.691,1137.514,4695.2739,29799.0361,5173.2407,7982.7867,3066.1217,23309.4759,1434.4419,1282.4147,4155.6706,10458.7565,8644.7314,24481.1291,28327.856,2334.9789,1720.261,4361.8755,3233.2596,7497.5431,16475.0554,38086.1688,14766.821,2945.3769,4168.5635,9187.4621,4800.0516,3985.5505,18145.2441,2949.7841,7238.6401,34312.5871,2426.6212,4299.5613,3540.653,11711.3302,28248.7001,6046.336,31897.1529,2942.6289,10833.5837,3961.622,11728.5993,23281.3308,2740.7007,12559.4157,2346.0124,16644.5802,26606.7229,31335.6353,13881.1008,3252.6655,21539.8807,5816.0791,1277.1173,5101.7303,2563.7898,4962.9738,19614.1175,13524.038,41811.1631,6417.2628,2170.9183,95503.4168,5384.2846,2994.0499,3705.9757,9153.3102,4385.8826,8762.7308,20622.0118,6847.8703,2600.0532,3471.9879,15797.118,14298.1023,38130.6936,40066.3287,20764.2871,4983.7524,4351.7838,4032.4427,2520.4386,6000.361,14064.7636,8126.6471,7540.9832,6883.1441,
PWY0-845,1814.6918,2937.6598,1615.7218,1153.8252,1297.6709,805.825,787.5887,279.3791,4104.7774,5060.2041,599.9792,3110.9318,1116.9837,2944.3931,6017.1182,2693.3697,1234.3014,586.8369,485.0864,2054.1188,6712.6477,1107.6333,6815.6869,2383.8287,2327.4732,2853.1994,3842.3,1703.1927,1426.6471,4721.1105,1934.0096,230.0083,5161.8134,552.7415,819.2141,2872.3198,4330.4606,5621.1483,562.298,2612.1677,2868.3443,3644.2292,1220.6783,1330.8092,970.96,1253.4077,3333.1838,958.8487,2621.1101,1819.0762,13041.0738,7200.5955,1283.3704,2966.1379,1433.9348,3712.2599,1343.1725,1027.2869,1225.8488,3183.1704,1283.2163,3145.7803,611.4488,890.7752,47951.6113,3900.7579,849.0941,728.7031,2007.1495,3345.59,1922.8671,1416.8448,6185.2339,2460.3633,1719.5803,5363.0209,2581.3184,18869.5798,898.4857,1076.6998,1940.4431,461.6573,2096.4291,4322.0399,868.7881,2164.3083,1892.404,2649.3002,4806.0216,
PWY0-862,517.2311,1559.1653,147.4022,284.3466,825.4293,68.2789,140.1654,38.6432,673.5844,196.1979,69.2848,252.5595,285.253,442.9345,12485.8722,781.4849,445.3268,150.7992,84.9985,305.8004,961.9193,154.7246,4613.7228,830.5889,56.3317,208.6034,809.2217,390.1268,183.2078,934.8748,457.653,114.5862,954.7687,47.8827,161.9439,337.4904,1169.8616,896.9468,75.4627,1092.4604,269.1338,773.4058,89.7334,1199.6884,482.1261,57.4608,619.312,126.2285,597.0215,648.5097,7558.5369,1805.0273,23.9837,1112.8858,202.7341,184.2501,282.597,84.9749,139.03,1841.9823,785.23,1204.203,196.8487,380.3194,34084.4887,411.5337,120.1749,121.6453,497.3574,381.9664,1948.2563,387.5574,1121.6582,672.4335,387.5583,827.5217,588.9971,937.0255,136.3906,3617.3014,442.887,13.9413,405.2959,894.6344,274.8662,572.7128,142.1557,1211.9454,308.3633,
PWY490-3,5092.6505,10366.2288,2033.867,979.6958,12585.6908,5903.6695,1243.3298,1225.4644,3207.0022,1109.8528,1543.1912,4742.9997,7948.0386,10327.648,1913.8682,16683.3861,3062.2016,1994.6361,1173.9289,2978.1466,26458.0064,8445.2487,5810.7841,1733.8416,606.2836,2247.9103,1444.8172,2850.4515,2798.7474,14115.5997,7361.7609,2798.6981,2886.2513,814.4432,2344.8495,3495.8147,25184.8282,2654.4206,7171.2404,14153.3714,2042.7337,4464.5275,2961.3242,2509.7731,9702.7779,907.7042,12704.9736,2264.6536,8340.6464,6719.1413,2171.9417,9213.5697,661.758,2092.3424,5252.3797,1063.7555,5265.5269,1549.9535,2135.2973,7339.1672,5062.1437,3140.3827,4401.5669,421.1979,7461.8893,2281.2625,514.9789,2433.7686,3285.9321,754.878,1315.4007,3467.1984,9825.6916,6648.422,1300.2242,11374.4684,10008.1302,6098.9266,1957.2446,11486.0257,973.4082,2241.1333,3088.772,2412.4954,663.411,3903.1147,7495.7048,4632.9513,9474.7139,
PWY4FS-7,14648.8488,161309.9088,10340.7734,16551.046,101779.1286,24275.4855,24875.5099,16865.6352,92844.3934,13850.7529,10403.5335,19717.4994,35575.3048,41478.5264,178684.7679,99482.4119,27873.8866,9583.2117,24560.1017,26109.2808,84556.3364,68214.5549,159385.3813,340178.3203,28771.419,18577.9933,97221.5718,43783.0648,17927.1172,104753.6707,14354.4406,34027.6537,108581.3019,12382.03,13642.6829,15558.9781,57529.0012,118946.0572,26477.9508,969325.6822,12420.3125,35188.9417,18061.192,343400.1816,75062.5631,14984.5761,41520.9378,10236.6519,69206.2562,989760.9324,55526.8332,50832.2147,21766.0282,244516.5161,23693.3038,12424.7518,28202.6345,20048.0049,32930.6738,130969.8887,130944.442,172584.8831,40963.9584,5536.2453,479375.248,21783.6033,9075.0516,12367.2671,29996.8083,17633.0525,16447.283,38415.4425,59384.0199,16033.4836,22350.092,70861.1303,45585.7076,102544.7102,84124.8162,91769.2939,28773.7056,15801.3209,25868.6296,37125.5473,26268.5715,69607.8688,48670.2473,24428.7661,51619.5233,
PWY4FS-8,14648.8488,161309.9088,10340.7734,16551.046,101779.1286,24275.4855,24875.5099,16865.6352,92844.3934,13850.7529,10403.5335,19717.4994,35575.3048,41478.5264,178684.7679,99482.4119,27873.8866,9583.2117,24560.1017,26109.2808,84556.3364,68214.5549,159385.3813,340178.3203,28771.419,18577.9933,97221.5718,43783.0648,17927.1172,104753.6707,14354.4406,34027.6537,108581.3019,12382.03,13642.6829,15558.9781,57529.0012,118946.0572,26477.9508,969325.6822,12420.3125,35188.9417,18061.192,343400.1816,75062.5631,14984.5761,41520.9378,10236.6519,69206.2562,989760.9324,55526.8332,50832.2147,21766.0282,244516.5161,23693.3038,12424.7518,28202.6345,20048.0049,32930.6738,130969.8887,130944.442,172584.8831,40963.9584,5536.2453,479375.248,21783.6033,9075.0516,12367.2671,29996.8083,17633.0525,16447.283,38415.4425,59384.0199,16033.4836,22350.092,70861.1303,45585.7076,102544.7102,84124.8162,91769.2939,28773.7056,15801.3209,25868.6296,37125.5473,26268.5715,69607.8688,48670.2473,24428.7661,51619.5233,
PWYG-321,620.956,1862.8146,177.8989,342.0183,983.5486,82.5534,169.1236,46.5918,813.0486,237.1972,83.7384,305.062,343.4342,533.9021,6481.2958,939.5138,533.6231,181.6773,102.5376,368.7183,1158.6554,186.5869,5568.4369,1005.7427,68.2002,252.0139,972.1444,469.3673,221.0272,1126.161,550.3913,137.2922,1151.0511,57.826,195.2738,407.0362,1403.144,1081.3055,91.1479,1322.9245,324.6534,930.2158,108.526,531.7859,579.3212,69.5413,745.1662,152.227,716.6484,786.0002,8924.6153,2164.8896,29.0462,894.2563,244.5806,222.6367,340.5041,102.7142,168.0239,2201.4591,893.1393,1444.0757,236.8454,451.3669,40908.492,496.2772,144.9437,146.6465,597.7609,460.5256,2250.7161,466.1934,1347.6135,807.0339,465.745,997.342,708.3893,1133.5293,164.1724,4325.9808,531.1782,16.8831,486.7099,1074.6113,328.2465,686.9225,171.8984,1436.8155,372.9925,
PYRIDNUCSAL-PWY,8920.4355,35640.1179,5520.3666,11285.8488,88833.4232,18577.7512,18662.5287,8772.4142,46690.7317,4967.1628,2776.3394,15675.0882,23444.4103,34087.1506,16961.8484,82373.3434,10936.2926,6950.099,17143.0965,11037.4075,19969.0758,48859.8338,85449.4975,219339.9911,8215.3554,9557.1267,19029.8876,14248.5615,9437.8055,83861.0121,8748.9473,20061.4434,50186.2219,6815.985,10426.5113,13063.4375,24305.4373,47801.7016,20594.3174,774482.2519,9226.3777,27700.6028,14250.6427,14209.9354,53511.3634,4413.9688,23694.2202,6170.3168,59279.1185,60325.4388,30702.4611,39863.4324,10393.8896,28574.8817,14220.9313,4819.5787,18296.4921,6722.6996,11628.1606,37628.8873,32591.3123,52210.3961,25153.2821,2265.105,345725.9884,11100.2014,6889.031,8754.4883,24823.0006,10570.8454,7796.7678,15145.026,15767.5095,9406.5553,6111.9931,60346.6122,27708.2229,47043.3603,64330.3236,30136.8428,11697.1931,10927.9905,11993.8637,9243.5873,12988.5903,36329.9088,21029.365,14609.7611,31414.5863,
PYRIDNUCSYN-PWY,10300.8993,33310.5729,4899.6153,8110.8211,40114.5987,13670.8398,12208.3383,5789.4998,33220.3294,6895.2567,3497.454,13535.6033,18680.3106,25964.4961,23291.7002,44817.0333,9494.0048,6138.3923,13189.1361,10045.4159,50334.695,25858.9323,100081.9751,217236.7809,8244.7847,10040.9819,18505.817,11806.2316,8529.5717,63305.5813,10377.8225,15943.8713,39810.3721,4572.2159,7456.1682,14009.7472,34617.8557,38396.1265,16998.3588,774087.5542,8892.8785,21271.5397,11377.8002,17568.7614,30808.5505,5320.7796,22891.6419,5948.2689,41088.5826,887820.4796,27172.8304,35543.4477,7740.8995,30022.0783,13035.4951,6094.2731,16570.1153,7373.8181,8659.0658,31495.8188,68606.9184,35766.3113,22767.0221,2156.1984,392161.2907,10605.4013,4634.3957,6448.934,17110.2759,8396.0913,6908.5196,13279.3399,28410.0409,10823.9973,5667.2373,46325.9488,23427.6037,44224.1325,47390.7915,31452.2563,13397.6533,6282.0877,15407.9017,12532.5103,12095.362,34133.7158,18151.2411,13067.1081,26538.9171,
PYRIDOXSYN-PWY,1487.0544,2213.4545,1186.5296,861.9093,1002.08,611.8189,573.7368,213.174,3111.3667,3809.4655,441.0338,2323.6369,818.3942,2362.91,4465.8202,2098.0455,905.1243,451.0372,364.5868,1531.6689,5417.3438,834.1169,5333.6105,1867.0927,1718.6229,2173.9329,2802.1416,1227.6268,1066.3989,3751.5079,1575.7493,170.136,3968.6758,420.7744,613.735,2364.0022,3380.9164,4330.5128,428.3638,2059.7895,2317.3196,2839.7866,946.1887,1015.0516,742.5385,939.5243,2567.9675,720.6576,2049.655,1473.1196,9164.1386,5731.1757,980.6685,2261.7958,1086.8807,2880.5117,1041.7689,776.5479,899.5805,2404.1056,1010.5824,2365.4848,474.7099,631.6995,37300.6322,2986.5874,631.3516,548.8915,1551.8758,2647.5814,1360.8933,1026.9949,4776.7349,1997.2263,1210.8442,4273.9678,1992.4045,13914.1461,694.0413,834.919,1571.695,354.3959,1701.1008,3205.9245,693.3994,1695.9203,1453.8747,2010.1955,3658.9817,
REDCITCYC,85.341,324.6072,0,41.8992,876.1961,13.9933,22.7295,47.0941,376.2377,10.4906,114.4764,46.2935,697.5232,297.3666,367.0547,644.8275,69.7316,24.4506,0,24.4675,605.9863,218.8552,4803.0629,484.8688,157.2823,33.1844,556.5098,69.7969,70.5793,604.7431,118.0838,41.9355,417.8389,105.7053,54.0825,128.7655,315.2806,407.9886,33.214,582.5723,46.2455,162.9971,20.982,433.8926,386.5802,5.2463,144.7254,33.1489,456.0495,603.5888,7999.0105,345.4754,81.8193,399.9717,94.1436,10.4892,40.2089,20.9623,36.6746,320.9552,346.6143,650.8789,40.2171,615.1144,35257.3661,205.2602,0,0,114.2606,40.1559,2411.689,22656.3834,1113.3409,116.477,273.6568,502.9547,200.3823,22071.8202,592.6305,96.1081,12.2417,20.9731,15.7387,16.0499,13.9905,15.7455,69.8687,1303.9367,104.773,
RHAMCAT-PWY,1264.0626,4421.9931,556.4154,1317.0271,7881.8296,2156.9645,1397.9788,566.4254,5154.0194,1105.5513,425.8059,2827.6763,2536.9095,3641.4642,6896.6585,7025.5375,1480.734,581.089,781.4658,1912.0005,6714.2754,3161.0411,21982.0427,3665.2335,1485.4334,1510.9474,4820.5485,1556.9536,994.1991,6605.1824,1441.1091,1900.832,5528.4471,674.2591,848.8378,2513.2296,3514.1205,4795.2309,1486.0969,3027.0971,1831.138,5465.6283,2068.2242,2013.1219,3016.4903,660.6255,2824.1995,910.3161,4159.7088,9600.1611,25627.0313,9418.0884,835.1166,4448.8006,1264.1248,804.3404,1239.8976,695.5927,1078.6994,5956.24,3019.1512,4821.8351,2277.2598,745.3144,358414.6417,2473.1412,727.7565,743.8653,3815.1529,2412.054,3729.4894,1790.5216,3355.161,1734.2832,831.9939,8165.0825,2692.4874,14916.8889,3917.5385,5375.3967,2107.1234,519.5594,1721.0453,982.3163,1783.2663,3314.1325,1329.2563,1696.6236,3102.5904,
RIBOSYN2-PWY,10117.6749,28099.902,5342.4643,8713.7646,48667.6632,14017.8777,15417.8986,6659.3254,36500.937,7980.5972,3203.1716,13301.0114,20438.5528,23795.2235,29174.0771,48082.9422,10962.6234,6662.1291,13831.0861,12168.6601,42221.019,30842.7174,119081.7978,238657.8433,9142.8128,10632.3507,20672.3823,15034.4415,10543.0825,63224.0479,9024.3076,17464.8168,45952.557,5522.3315,9274.047,13765.4501,26420.7957,44492.9428,17412.2965,784610.4374,9069.1851,21069.2053,11767.9565,18468.4211,36272.9454,5528.9289,20117.4263,6088.0469,42939.8437,942575.9332,27777.6398,33985.514,8935.9687,32196.4073,14523.6261,7064.7381,16161.1851,7752.9497,12928.1682,31146.0947,73774.5503,40948.4281,21347.0442,2931.6032,394057.6017,14202.1584,5135.3717,7299.1505,17228.8208,10344.9897,6784.9771,22245.1235,24467.6831,10225.9083,6664.9214,46059.6463,23379.2091,56176.9388,61136.8795,33427.1044,16152.2197,8682.4414,17063.704,18141.3926,14089.8152,36912.9877,26771.2407,15155.4131,26166.9,
RUMP-PWY,5520.4989,20495.2682,3107.6653,3895.6195,8065.8646,5321.8835,4607.8786,2030.3456,12267.2704,2279.1944,2636.1223,5719.6621,10790.4292,11227.719,8424.0797,17188.7509,7306.2484,2089.5081,4872.5137,6370.0588,33303.9098,9614.5725,28714.0446,10811.9309,1886.0483,5072.9661,5994.2456,7184.1842,6003.632,18912.8161,6652.2775,8095.4991,12770.5079,1750.179,2117.7806,6067.4064,28369.8289,11136.3173,5131.8384,24965.2577,3889.485,6947.3341,4479.7434,11315.4999,10567.6208,2273.725,15609.6021,3838.4771,9931.9202,14097.8186,14053.4984,13136.1359,1972.3605,7712.6575,9041.9073,2166.7649,5621.0901,3974.3071,5579.7806,15242.3928,13505.9934,17706.3629,12033.5197,1181.8571,305596.603,5506.9951,1672.8159,2744.7619,4440.8609,2915.8744,2519.4842,18153.1786,16011.9097,6864.4325,3008.8766,13268.2371,13406.3278,26992.8706,9373.124,22897.4336,5221.8192,3354.8668,7495.8856,4557.0073,5834.5083,13205.9487,12936.8091,7811.552,14517.5537,
SALVADEHYPOX-PWY,3173.2408,11500.1917,4087.6701,3833.6237,18670.2762,9522.3238,4019.0037,2212.5891,18965.5155,2790.3911,1190.9552,8856.5339,12036.9681,7474.6758,13753.3924,27755.624,9237.2162,1785.9098,4939.5022,8078.7958,6205.1789,8468.0403,89509.7321,18464.1874,1585.7189,6013.9529,9841.3943,9219.3441,6229.7544,21586.0506,2403.4459,7377.0832,16498.1074,1559.553,3189.7575,7591.5979,7391.7016,13857.4365,10261.5409,15106.357,4996.8666,7793.7709,8444.0233,7475.2006,17870.6669,2556.779,8589.7952,4509.3146,15555.0279,24759.4643,36012.7799,10979.7487,1821.5347,10342.1061,10337.7367,2952.1692,12749.5891,4391.2403,4043.3829,14541.4898,13644.4776,18223.4333,12546.7836,1671.4421,373303.8095,6170.3297,1908.0498,4681,6538.9769,3096.7406,7773.2433,8215.6643,5697.3319,3334.5177,4103.5597,22891.7802,10839.8193,21660.0309,11829.6173,17953.6946,4596.7825,3843.1789,4066.2496,7921.0866,4802.9908,9997.4677,17574.7491,11448.8525,15478.7065,
