#OTU ID,Itg.18.DTT496.S91,Lyz2.05B.DTT260.S101,Vil1.06B.DTT70,Vil1.03B.DTT35,Vil1.01B.DTT11,Itg.24.DTT530.S25,Vil1.06B.DTT72,Itg.24.DTT531.S26,Itg.04.DTT423.S15,Lyz2.06B.DTT272.S114,Lyz2.04B.DTT246.S87,Itg.20.DTT508.S3,Lyz2.06B.DTT270.S112,Itg.16.DTT482.S77,Lyz2.03B.DTT236.S76,Vil1.04B.DTT46,Lyz2.02B.DTT224.S64,Vil1.02B.DTT24,Vil1.02B.DTT23,Lyz2.06B.DTT271.S113,Lyz2.07B.DTT284.S126,Vil1.09B.DTT106,Lyz2.02B.DTT223.S63,Itg.22.DTT519.S14,Lyz2.04B.DTT247.S88,Itg.06.DTT434.S27,Itg.22.DTT518.S13,Itg.02.DTT412.S4,Vil1.03B.DTT34,Itg.26.DTT543.S39,Itg.04.DTT424.S16,Lyz2.01B.DTT210.S50,Vil1.08B.DTT96,Vil1.010B.DTT119,Vil1.05B.DTT58,Vil1.05B.DTT59,Vil1.010B.DTT120,Itg.12.DTT470.S64,Itg.02.DTT410.S2,Vil1.05B.DTT60,Itg.08.DTT446.S39,Vil1.08B.DTT95,Vil1.01B.DTT10,Itg.26.DTT542.S38,Itg.18.DTT495.S90,Lyz2.04B.DTT248.S89,Vil1.010B.DTT118,Itg.20.DTT507.S2,Itg.12.DTT471.S65,Lyz2.03B.DTT235.S75,Lyz2.05B.DTT258.S99,Itg.10.DTT459.S53,Itg.08.DTT447.S40,Vil1.09B.DTT107,Vil1.01B.DTT12,Vil1.013B.DTT156,Vil1.07B.DTT84,Vil1.014B.DTT167,Itg.26.DTT544.S40,Itg.04.DTT422.S14,Lyz2.08B.DTT295.S137,Itg.06.DTT435.S28,Vil1.06B.DTT71,Itg.16.DTT484.S79,Vil1.04B.DTT48,Lyz2.07B.DTT282.S124,Itg.06.DTT436.S29,Lyz2.08B.DTT296.S139,Itg.22.DTT520.S15,Vil1.07B.DTT83,Lyz2.02B.DTT222.S62,Lyz2.01B.DTT211.S51,Lyz2.01B.DTT212.S52,Vil1.02B.DTT22,Lyz2.07B.DTT283.S125,Itg.10.DTT458.S52,Vil1.08B.DTT94,Itg.02.DTT411.S3,Vil1.014B.DTT168,Vil1.09B.DTT108,Lyz2.05B.DTT259.S100,Itg.20.DTT506.S1,Lyz2.03B.DTT234.S74,Vil1.07B.DTT82,Vil1.013B.DTT154,Vil1.04B.DTT47,Itg.18.DTT494.S89,Lyz2.08B.DTT294.S136,Vil1.013B.DTT155,LYZdtt342,LYZdtt308,SLCdtt022,LYZdtt366,SLCdtt070,SLCdtt005,LYZdtt354,LYZdtt330,SLCdtt114,LYZdtt356,LYZdtt368,SLCdtt095,LYZdtt367,SLCdtt024,LYZdtt319,LYZdtt306,SLCdtt113,SLCdtt004,SLCdtt112,LYZdtt355,LYZdtt343,SLCdtt076,LYZdtt344,SLCdtt096,LYZdtt318,LYZdtt332,LYZdtt320,SLCdtt078,SLCdtt052,SLCdtt054,SLCdtt006,SLCdtt077,SLCdtt132,SLCdtt130,LYZdtt307,LYZdtt331,SLCdtt053,SLCdtt150,SLCdtt167,SLCdtt149,SLCdtt148,SLCdtt168,SLCdtt166
ORNARGDEG-PWY,166.7437,206.2961,2309.9153,402.416,253.8397,623.7555,4138.4509,304.883,158.0376,790.5475,24.8741,190.3757,408.3712,34.5687,55.3039,359.4409,109.016,417.1842,360.2512,143.5715,138.0363,5070.3728,53.2597,78.0574,157.4038,317.938,119.8934,133.5222,128.5405,726.8697,117.0698,64.6456,6270.2591,7375.6116,4829.7439,2566.1383,3243.5889,12.8132,103.6016,3536.2861,23.7264,5188.8647,154.3021,136.0896,241.3042,2411.4781,5190.9543,146.807,30.6117,87.1343,27.7059,49.195,230.623,5967.935,318.1293,2738.0835,3140.7503,372.1973,168.0557,42.3616,57.3417,143.2452,3669.4696,144.8832,466.9825,172.9566,39.7402,128.7767,154.3698,2131.4057,49.9143,3802.4127,133.9884,172.8099,664.0186,31.7472,5672.4647,27.7639,2167.686,3200.0994,72.2545,331.4086,115.4762,3104.7383,2141.5179,713.7109,145.5848,106.8975,959.4696,266.4262,425.9922,64.4235,118.5854,0,90.6347,82.4441,128.1782,402.9204,121.0171,913.2661,0,101.7125,0,173.2638,134.8612,20.8347,49.1295,0,133.2849,116.0159,45.7739,324.9684,0,282.6224,128.8394,107.8065,23.7494,8.1543,0,170.4434,30.0068,0,20.6665,425.1362,220.7523,8.7426,0.5833,0.5833,0.5833,0.5832,0.5833,0.5833
ORNDEG-PWY,145.4726,186.3115,2664.899,403.1063,242.1762,592.67,4763.5477,302.1748,137.894,816.922,21.4666,165.8074,379.3441,29.8666,48.4683,326.0374,100.2547,398.7918,326.8031,125.7712,119.5578,6014.059,47.4694,68.411,138.123,293.3508,104.8069,116.8569,115.9513,680.849,102.8721,56.9369,7193.5801,8822.4015,5724.4991,3015.9264,3918.4908,10.9983,89.4145,4073.2083,20.4713,6037.8381,148.1101,118.695,210.8447,2657.8741,6153.8012,128.8764,26.479,77.4252,23.929,42.977,202.0649,7121.1325,310.1842,2969.8657,3620.4989,361.0537,146.9768,36.4906,51.7771,125.3482,4214.2971,126.0805,447.7292,153.3325,34.9062,115.8612,134.9504,2485.0268,43.9887,4743.45,123.3358,153.8391,718.7691,27.4916,6516.5139,23.9898,2153.3333,3842.6394,63.2622,308.6849,100.8571,3568.6401,2218.0586,740.517,125.7098,96.5545,948.435,253.885,384.4217,55.3929,104.3165,0,80.3202,79.8234,118.4427,369.602,112.9311,873.1895,0,89.2084,0,173.5725,122.9246,17.991,43.9282,0,123.8245,108.001,39.4852,316.8003,0,267.173,119.5019,95.7081,20.4938,6.9988,0,150.5623,25.9922,0,17.9479,389.3427,208.0958,7.4986,0.5,0.5,0.5,0.5,0.5,0.5
P105-PWY,964.1499,1032.8424,2825.5829,1204.692,1050.1392,2272.3657,5077.6647,926.1772,907.8878,2154.2457,153.6091,1136.5133,1792.5459,213.808,327.3998,1687.7113,584.9659,1641.057,1759.5497,805.7336,836.1336,7021.8364,299.0715,432.3176,872.8145,1596.3467,689.0784,760.3926,725.5024,3352.0179,631.9715,378.9628,7696.5369,8964.2567,5854.565,3122.6782,3914.7614,81.9097,626.9719,4319.6872,146.5918,6352.7103,679.2164,774.8519,1340.9141,5177.2055,7095.8866,825.8077,188.3891,489.3259,173.0484,287.5731,1317.1391,7543.1644,1137.9827,6384.5844,3870.1932,1168.1235,956.3046,263.3523,307.1473,834.0422,4499.7711,878.7834,1871.403,1014.7834,226.4465,723.1396,896.9843,2604.8566,293.1107,6942.1554,667.4483,842.6928,1898.8186,193.8067,6968.4347,166.2389,5894.3066,4085.937,423.7825,1412.9797,673.4128,3837.0434,7062.3649,1826.0773,882.7595,547.5449,2401.4309,1219.3019,2287.0507,404.9532,700.4717,0,507.3312,348.6175,671.1366,1955.9887,646.314,4450.3713,0,616.1134,0,686.7493,659.8312,129.5437,253.5631,0,692.3618,581.7666,283.6445,1553.9298,0,1392.3546,676.5188,597.3118,148.3893,52.0533,0,969.0126,184.4668,0,125.8429,2225.0553,1120.7553,55.8954,3.7494,3.7493,3.7496,3.7469,3.7493,3.7484
P108-PWY,4772.4496,3309.9858,13.8198,957.977,3470.0348,2615.5108,18.9478,876.7991,4832.7701,2150.3877,2382.0948,11648.3674,3842.7798,6015.53,3724.057,4372.4888,5917.9723,2590.1293,4763.5786,4410.2862,8336.3724,1873.695,7895.0607,2801.9497,3262.1508,7581.8924,3902.1092,9287.7458,14078.5208,4519.1678,2247.2528,4053.2657,109.851,934.7853,1.4998,51.2455,130.0583,10915.8319,15308.7481,0,3448.0217,146.0865,1954.2683,5213.2863,5739.2604,3632.6968,1801.9506,3841.9739,4456.1584,6146.9719,10891.9654,2470.4363,8400.6757,906.9184,2134.6716,5919.2151,80.9697,1161.2427,7909.5791,5123.2611,1873.6241,7748.2574,1.4997,14154.916,3264.8518,14065.2916,1597.7091,11099.3551,4865.7351,64.2943,10802.4141,4581.5756,3438.3101,3651.3463,2059.063,3933.802,67.5885,3299.7706,5047.9347,455.1827,6880.2846,2527.0934,6033.2699,61.7743,10069.207,2072.003,9140.343,1822.0616,2821.1679,3768.1866,15627.0746,12150.282,21609.6531,893.6776,1041.791,668.8926,7043.0372,6085.1138,8181.9796,33440.1404,149.2334,29825.0489,2851.1836,1460.8516,2151.8094,2786.5223,479.0741,370.9641,5466.8302,2453.4798,5038.1495,8720.0222,153.3482,6501.1674,4740.12,7378.1139,5777.0985,12541.1859,5134.3643,2205.3589,4245.3088,11678.4215,1269.8257,9046.6696,12932.1879,12775.1441,20548.8504,18333.6054,27359.9978,23922.0877,21612.9643,15444.5437
P122-PWY,32326.8863,9805.785,475.8693,6015.3903,25593.982,16085.9767,686.4144,48186.2195,110961.2541,6108.9628,11940.587,32060.6298,27502.6389,6691.6889,46788.2415,9962.789,24948.8119,7803.8465,18072.1648,17839.4934,28239.1697,7425.4411,42003.2559,36175.6749,36168.7818,44534.6252,14784.4242,62481.3983,9092.4012,25098.6435,51997.4928,32421.3908,715.9603,12986.2852,3233.0321,1445.7461,4549.4938,49410.3718,73432.9558,627.8916,12258.766,2090.6539,14711.3,37141.4668,24863.1004,32026.1175,8618.6793,19261.0666,22921.8814,47775.0131,12735.9729,49486.0895,34014.784,7284.5697,23311.6001,28904.4953,674.9369,18416.6105,35897.7568,80441.0426,7430.8656,60829.3854,410.5821,28577.3782,6450.0026,26609.3536,8263.9907,56322.9552,28856.238,916.6438,94037.6441,27623.6058,50211.2568,10393.0157,3749.1707,57849.3687,701.9065,39785.1129,21145.0339,4075.4526,8381.1302,16254.5449,43629.4128,435.6165,21186.142,6065.025,18985.4975,5049.7074,27715.8239,36725.9564,63432.2078,27843.091,16503.8149,8019.2101,24371.5164,30095.8861,5994.713,23403.8054,100908.2664,28030.6991,34187.8891,26317.7437,6702.6222,27822.014,24996.9101,22686.2042,16306.2219,2373.7441,52114.5445,19028.5436,59855.7926,51940.125,75157.1016,131375.3532,23878.0516,49035.6549,38836.1473,32599.3539,10261.1971,35868.5158,48319.4917,20729.747,4539.3313,97287.2946,11017.8214,29040.8955,102920.6735,141889.9613,156463.4628,17424.5425,108219.9468,301353.5708
P124-PWY,39068.4298,13028.5482,514.0529,7407.1478,30436.0772,20069.399,747.1166,54085.9014,131547.1054,7089.8216,14761.1503,38974.8339,36998.5586,8531.4127,54480.4215,13012.7229,30242.6858,9680.653,22131.4358,21411.7361,35825.7463,8345.282,49784.8326,41634.2559,42869.9991,54475.6205,18453.9015,74038.5647,13301.9018,27046.2081,61673.313,39325.9753,789.8149,13812.0899,3330.5786,1490.8598,4768.6049,60815.0949,89280.5198,681.2584,15194.1625,2190.3231,17910.2798,43545.0095,30495.0988,36557.859,9687.4454,23622.627,26509.8371,55735.468,16447.0728,57109.7946,41319.99,7775.9459,27642.1803,32362.9274,727.6295,21210.5567,41401.7393,96196.6379,8898.9446,73097.4434,453.0321,35981.1074,8023.2303,33749.756,10028.2689,67019.0914,33549.5544,957.5746,111030.6507,31865.1671,59002.5737,12843.2401,4618.1556,67343.8559,772.4108,46522.0348,25895.291,4348.6605,11062.9008,20867.6391,51289.3387,477.8354,24542.2736,7562.4223,24628.3621,6532.5176,31515.7131,45700.1149,72604.9588,35852.8348,20159.4609,9893.271,27799.5493,39396.8987,7700.434,26915.611,120617.6416,33890.0614,40116.7583,31741.1128,8906.9678,32345.3356,32385.2197,25805.7042,18857.5883,2865.9535,63119.7316,25836.0843,70823.6672,64560.6248,86104.0656,154120.3969,34891.6597,66127.0301,46023.4943,38359.4978,11754.2478,41494.7483,56837.6627,25613.5376,5754.8513,114992.5078,14924.5773,33846.2131,120673.8783,167502.5667,185080.215,23308.5676,131379.9683,352795.65
P125-PWY,79.3877,80.782,0,265.0193,635.3378,143.5116,13.3627,409.4724,5984.25,17.9811,23.9839,219.9902,106.3336,37.4026,59.9748,20.9789,26.991,22.4772,22.4903,86.8499,85.422,89.5882,13.4986,245.0626,28.4933,239.599,17.9893,91.4415,163.8967,97.4186,1797.8389,5.9996,0,43.4499,10.486,0,7.4957,94.4298,44.981,10.4084,41.9378,0,13.496,275.1816,52.4487,80.9374,119.4138,65.9234,53.9473,17.9978,23.9842,155.785,173.6516,32.9408,689.3821,240.7249,0,451.1295,907.2009,190.3388,34.4509,429.514,0,282.4777,23.9556,70.4405,152.1142,341.3419,134.7273,0,23.998,0,17.9979,0,0,71.9598,0,38.9781,429.9474,134.8316,20.9817,17.9916,37.4898,0,8.9969,25.4486,73.3292,11.991,46.4241,1722.4031,949.2753,496.4923,106.2128,8.9961,70.4141,2557.0206,81.9011,38.9753,119.9527,617.3005,19.4944,321.0385,38.9237,359.9979,49.4559,7.4989,10.4969,8.9832,2191.3238,185.2822,56.9827,1967.5377,49.4786,938.3346,1485.7813,804.7153,16.4977,16.4962,0,163.2081,17.9978,55.446,17.9738,600.3651,1278.6111,0,9512.7799,164.9383,906.951,530.4946,365.6044,1712.4886
P161-PWY,37821.0543,15769.8697,3429.0872,8716.3186,35557.9988,25589.7388,6060.1847,63424.272,150034.5633,8814.7809,17247.3611,40075.449,56890.9396,11334.9304,65192.4478,12888.7204,32909.6628,10947.4951,23919.1684,23842.5719,42396.1421,16160.3616,56139.238,44687.3153,49620.4285,59913.297,22637.9355,81747.7805,11223.1946,39788.5222,69557.4779,45576.2485,8968.4307,22617.6384,8775.6253,4439.6398,8495.0104,58030.4147,106168.7026,5144.7426,15859.6397,8371.6843,20782.8542,49848.6692,30483.453,45349.5965,17695.4854,25507.6342,27834.9735,65284.2682,15532.9268,63404.4367,41061.1944,15100.9317,32690.378,32909.2357,4702.2942,24436.0427,44507.7895,112449.4948,9960.3256,83402.2136,5261.7871,34316.5982,8342.6815,32817.0621,11086.5416,76150.8048,36645.7799,3439.7446,129868.1345,42975.7171,70691.2395,14478.9888,5703.5035,74690.2366,8172.2213,51178.3243,31447.9438,8308.2833,10245.7093,29352.9893,59144.1719,4554.5258,23422.4593,8702.8909,23274.9123,7675.3565,31029.0632,52916.2517,82490.8373,34654.7965,22418.4256,11064.3208,29824.562,55574.7789,32512.5583,29079.4677,140306.4938,29724.6019,44922.4389,26984.1926,7422.623,39852.5819,45973.686,27742.8046,20553.9563,3377.0122,72945.5724,34769.4585,83693.4197,68689.0466,93706.4658,186397.6688,60378.8882,126996.915,52971.5069,38049.6025,10862.0388,44281.726,67385.7939,23554.4221,5951.2008,137520.4289,30383.4405,32593.8634,128104.8655,191205.1452,196465.9025,33264.996,144483.7825,421021.5682
P162-PWY,656.341,263.5689,0,114.1716,46.1411,380.6371,0,99.043,750.3344,100.8819,299.2844,329.2882,252.3163,125.1982,138.3209,96.135,274.9351,134.5602,226.4608,346.821,373.5716,142.2416,78.827,101.5806,502.734,344.0899,420.6302,72.8477,1113.2923,306.5637,345.354,316.2736,0,38.2614,0,0,0,331.0117,144.6328,0,107.9199,0,84.3918,252.0333,593.1762,231.937,147.0469,395.1699,83.8002,52.2241,190.0209,83.9039,455.4048,37.0165,41.1262,72.6714,0,148.979,170.1991,548.9016,42.2425,388.3453,0,185.1063,70.9822,604.0332,124.2409,142.4277,568.8898,0,162.0369,0,126.1694,0,120.1485,118.9722,0,17.097,883.4142,2.6256,42.0178,292.9165,340.3393,0,0,83.2653,821.7956,209.3383,0,457.7021,816.4672,1588.3774,178.0618,155.763,124.9741,12.6706,313.6478,79.7488,59.9277,827.5215,37.485,733.2675,76.0333,75.0577,51.6475,17.8998,77.1113,0,85.0303,125.8408,465.795,715.1705,50.7412,586.2779,500.0482,7.0756,195.3929,76.6553,0,291.375,215.6866,117.0992,24.7736,580.1841,485.0349,88.967,895.8813,418.0262,412.1882,2115.7053,815.538,43.1862
P163-PWY,36.4568,42.2475,0,10.612,7.9797,146.2506,0,10.6271,133.6532,35.284,49.5332,75.5997,66.154,9.2086,14.2105,28.7203,47.0327,67.7142,126.3585,91.7889,26.5246,16.8216,2.6639,6.6383,101.2837,58.4234,48.7546,22.7125,88.5647,33.0169,74.1985,41.838,0,0.8794,0,0,0,23.7242,2.6771,0,17.9643,0,32.811,27.7856,36.809,24.9407,25.1979,176.264,9.1869,0,2.6762,18.1468,174.5125,2.6625,9.0275,3.9974,0,32.6975,6.6609,261.8776,15.0258,66.4766,0,38.8692,23.1333,111.6363,26.9602,52.0947,59.1409,0,14.5126,0,15.3001,7.9626,9.2638,10.5151,0.8504,0.8783,183.7987,0.879,2.6735,109.1688,17.1136,0,0,5.2278,69.9173,80.0707,0,229.5537,312.3948,108.0199,125.053,5.2971,0,31.5421,200.715,2.6749,43.63,303.7142,0,190.7502,0,31.8915,45.1819,0,0,0,54.4054,89.1308,212.1429,253.9483,0,367.7623,232.1757,79.7402,44.3418,3.9777,0,2.6709,24.532,4.4128,0,211.6765,153.0223,13.1159,2.6783,15.8245,45.7879,215.652,250.2731,23.1316
P164-PWY,2838.5388,2155.9984,86.474,1328.4526,1650.5943,4260.0339,71.4217,2391.4386,3571.1879,2897.5053,2065.6923,10052.8196,2598.1717,1962.9063,1717.5173,2096.2063,2832.3503,2830.5375,4552.7983,2352.8896,6852.0023,4219.9237,654.8311,1208.6035,5627.354,3312.5192,2836.2501,1843.0275,3380.9391,3197.1539,1939.1002,2115.4239,61.7148,5695.2843,301.4739,1118.1759,1528.7983,1544.9634,1382.1628,55.5898,318.1291,442.2445,1642.7191,1489.8321,4004.5518,10696.7298,4400.9064,5233.5805,690.4652,1771.5451,1528.7248,688.1122,2815.159,3307.2778,1783.3762,9634.1114,47.6641,2152.1177,1449.7637,3569.2794,743.0122,3742.6835,11.9817,4590.5152,3078.601,10098.728,990.4521,3150.1536,4815.8317,92.1657,865.6213,5910.9743,1010.5375,1451.8756,2432.5562,547.1011,269.8656,375.1124,9745.9974,1427.6396,1107.5063,3016.4379,3391.593,446.1359,8391.9495,2238.9679,4495.688,1556.0155,3642.1396,2189.8606,82623.197,6217.1567,1525.8062,1004.4445,1153.9636,509.825,1560.0248,3768.6211,960.775,7130.9092,176.9939,4229.0921,378.6577,1189.5867,928.1742,2081.9629,725.0659,232.1179,926.7148,924.8286,1807.0226,3627.1426,514.9737,7652.8454,2157.6674,1125.8941,986.3106,1886.2291,648.5891,2469.1903,591.5201,7239.2543,1635.5539,17443.6745,2118.3418,1692.1386,18168.3961,4410.8336,55461.491,20910.2714,5510.2482,1684.0062
P23-PWY,6684.6857,2311.7301,248.7825,1694.6328,2223.2091,4266.5808,0,1786.0534,5570.5446,2836.3857,1673.4876,7175.6361,3066.8355,3026.5501,1068.5437,4507.9177,1388.6507,2805.2756,4195.689,3072.8649,7560.4192,6954.8303,1039.0809,2006.2781,3619.7559,4098.0909,3016.1682,3608.5614,1857.1238,5345.1476,2581.4613,1423.9561,782.7244,5566.275,818.1464,611.0185,1041.0879,4969.7067,7576.0384,0,1799.2673,973.9226,1126.8659,4234.5171,8178.4595,7144.0833,7440.7837,4054.0046,1848.0615,1426.5853,1581.3162,1728.9584,5214.2257,5062.4901,2146.9356,7878.3719,584.5928,2229.0174,4361.6036,4217.4933,873.1235,4192.8523,17.4584,6821.6719,3149.446,4516.9802,1201.7545,2541.1386,3781.9189,598.0357,1798.7374,7501.2102,1508.1877,2362.6064,2142.2759,1889.7139,172.2862,1784.6902,9212.2541,2430.6748,1608.8442,2870.6648,3004.3463,409.9204,8518.463,2266.7023,13793.1299,1263.3351,3738.8351,3083.2075,7297.6498,12629.953,4330.5047,1153.5599,3561.6004,491.9196,1683.7956,4738.7677,1507.9684,7257.6822,451.3258,5980.0574,1405.1284,1374.1113,1607.7415,2348.5263,1342.8509,283.0292,1599.5165,1436.2741,4330.0852,4615.5964,437.3805,3996.0988,2891.9601,2926.1877,2083.1236,3252.0171,1849.7027,7268.9231,1394.1805,5629.8351,1244.6519,5540.0889,4834.499,7481.7601,23114.6722,5241.507,30288.237,2502.086,15783.0178,7292.3657
P341-PWY,1085.9522,806.9708,2.4987,39.8844,709.9945,381.4268,0,88.6649,993.6768,152.2417,410.3948,3765.629,404.1489,344.3052,275.3534,1453.326,1008.4321,301.4364,581.4858,690.4273,3083.1128,56.1146,283.8828,61.1918,1011.3076,1090.9351,297.7351,367.5537,533.4752,207.0069,505.9662,738.8862,0,23.7331,17.4747,0,0,480.1999,335.544,0,196.1207,42.3443,456.2472,247.9371,990.0666,323.464,58.6146,1290.9054,475.857,230.6138,1133.9508,215.7009,958.5926,8.7464,353.1842,139.6457,0,437.5783,195.7198,844.9286,690.6169,1522.6423,0,1184.3954,1862.6855,2248.8727,340.2944,2722.2962,456.7465,2.4987,331.8039,576.315,349.8041,301.2773,190.39,213.3031,14.9802,77.417,1988.7503,14.981,706.43,722.1091,653.4011,22.4202,2.4999,380.529,1268.756,776.5377,0,255.3478,5800.2952,1422.535,446.5448,153.5798,61.1669,23.7422,504.3665,2280.0279,287.0211,3043.4689,13.7468,2371.7306,185.5584,794.7282,210.5693,1319.4881,36.2041,179.881,58.7126,323.073,712.7167,601.4652,228.3558,1015.6615,440.2594,562.2051,673.3206,622.5656,329.6877,143.4493,344.808,2001.1613,422.3208,11429.4866,220.4745,614.7087,565.8473,614.8197,3664.6618,6761.3174,888.901,294.8307
P4-PWY,9463.8,3647.8618,2318.5847,3045.5754,4452.8337,6598.7455,4119.5084,4247.0355,21257.6185,3646.6492,2001.8234,5408.5233,5683.4259,1897.5072,1975.8182,2873.2925,2394.4491,2650.3642,3030.4386,4274.8332,14225.2878,8693.0732,2079.5963,3119.158,4506.2294,5895.6269,4988.276,2981.7056,6014.2546,20303.4973,8579.4166,3954.9224,6171.6339,11268.8969,5456.6336,2818.9445,4557.948,6023.8789,3183.2092,3509.3681,1227.1082,5486.6046,1661.9809,6463.052,7516.2898,10278.7716,9159.7009,3557.0693,2271.0817,3017.6365,2365.5466,3168.5606,6612.2957,8428.1011,4242.5001,7917.2172,3180.4061,4985.1961,7666.4976,6205.8665,1137.4514,6157.3765,3605.6527,5811.5081,2732.6379,5865.1343,1622.112,4285.3355,11638.6588,2262.6357,1638.4041,11804.9661,1811.5815,1601.849,2871.6544,2493.4259,5595.1765,1035.0584,14188.0846,4644.5952,1964.7361,4157.8815,3302.0546,3108.6305,6923.6776,3082.9203,7894.9772,2446.7877,3755.9051,10960.2507,14622.0539,9265.4948,5111.1108,963.8454,4805.4416,6855.1377,2900.9557,3477.0165,3217.9187,13875.2838,178.6523,7972.1102,1114.8078,3727.8182,2402.8624,1200.3717,2087.3563,197.6013,10164.4214,3791.3741,6397.8343,14740.1057,749.1847,14372.839,11561.9474,7430.0978,3524.6037,1866.7862,781.5416,8936.7857,3076.2229,2522.8503,926.0387,13331.6454,10940.3823,4790.1861,35385.2661,13454.2504,24109.0655,17977.9231,12710.0828,12894.2568
P42-PWY,9004.8892,6034.8663,499.4267,2883.8553,7044.7845,5462.9589,700.4683,2076.504,10662.7422,3879.6031,5000.9078,20692.2034,8896.1287,9225.1473,7569.0627,8148.0502,11140.3919,5111.2474,9646.9038,7751.3442,15100.1792,7757.9724,12280.4189,5519.2279,7067.5523,14918.5389,7580.6916,17767.2275,26074.9723,10320.1537,5133.6136,8895.7352,890.0378,8266.7728,3186.8307,1434.4778,3354.7292,19971.7944,27989.1955,619.4672,6303.2943,2232.3442,4309.929,9818.7212,9564.989,8771.9438,7917.2627,7419.9737,7515.2276,10911.7764,15949.7086,5324.2904,14480.552,6243.4544,4538.4761,12470.0697,756.1234,2414.3295,12540.6632,11148.8882,3285.4646,15411.479,417.5829,22947.0174,5854.487,25915.8099,3096.073,18730.3259,9614.4871,983.2701,17782.4736,11176.1872,6619.1474,7293.7477,3949.042,9158.4995,817.1668,6608.5268,9874.1377,3549.5635,10137.5032,5448.6495,11961.5868,495.2161,17277.983,4278.0404,15629.678,3450.8076,8608.8158,8394.3149,25998.8285,20093.3197,29428.9369,1777.6241,4245.1845,1948.6713,11713.4491,9509.7033,15031.9161,46247.9741,883.7816,41706.6287,4962.3338,3013.5102,5394.2377,5138.7663,1949.0122,701.9225,11077.3766,5925.4717,10288.0523,17781.3195,513.0824,13477.9469,10493.236,14321.4006,10204.6907,18937.3869,7118.9281,8785.2513,7899.6645,20421.9833,2704.1225,18986.5558,20133.6202,19556.7915,35435.9625,36334.2179,48378.874,37320.4865,37603.9454,29962.0845
P441-PWY,30478.211,13806.276,3007.2312,6431.7576,14990.8963,17862.8597,5281.0354,19253.7795,74799.6511,7337.2721,12055.6221,38575.9821,28948.0921,13487.9497,28144.5867,14105.2522,16506.4709,8845.8932,18270.6369,19180.5672,38017.4442,12934.3687,13382.9577,21853.6535,32857.5498,39397.6745,17371.9183,49098.3363,16533.8928,29608.0445,35440.1009,16557.8086,7854.4338,18566.0799,7695.0601,3892.6514,7138.5772,40655.2167,72592.8951,4513.1712,12202.6438,7371.9847,12281.5941,31307.2529,26930.0744,28677.2174,14258.2252,20151.0018,16897.514,29738.105,18823.4441,21941.2866,31940.176,12697.9814,15823.1258,19858.2366,4119.4073,13399.6483,28859.8753,43049.1713,6381.3446,41198.9245,4576.7067,33098.7864,8115.2497,28071.195,7389.1409,34641.8205,28907.4682,3062.3818,18337.4748,26524.5408,14887.4666,11291.2599,4821.8368,27195.4429,7129.2219,27315.998,26795.2501,6971.9279,12691.7876,18408.1018,33063.9323,3957.9407,15725.7871,7529.7948,25722.5957,6322.4441,15265.7455,28214.0472,67926.793,38845.6003,28747.0758,7201.4113,14835.3639,5893.5939,25591.624,18836.8042,15676.0626,34841.5377,6981.4723,38190.8237,7881.2426,18265.9188,20645.4692,14942.1082,8898.4904,2012.4864,16720.7081,19052.3839,27965.8205,34180.5622,11099.4054,80012.9772,26076.5194,43706.6851,14158.5874,28824.0066,8939.3803,26239.7748,13800.5424,24660.3936,5420.5694,89065.7137,28467.5689,28481.0443,102997.2761,107987.9324,153974.9718,30320.6509,101661.6606,138377.6078
P461-PWY,18972.7231,5417.6148,3333.9489,3747.5833,6455.1626,9945.7106,5889.4891,8142.5263,36582.4891,4267.9397,6539.7592,25545.274,13631.6617,9137.7138,11710.0715,9428.7239,7261.7811,4870.5843,10175.9812,11903.0386,15633.9227,10621.9507,4787.4573,10708.9477,17867.4737,21190.7674,10773.4369,27807.5903,7699.919,10912.4103,17593.8662,6482.163,8812.8563,15416.1926,7856.9355,4041.748,6358.8681,21544.0687,49093.9721,5023.5618,7184.8521,7836.9425,6243.0385,18472.5226,17113.0832,15914.3743,11245.1166,11671.3272,9653.6229,13667.7923,6017.1398,8413.1153,18493.0151,11418.8936,7408.7845,10480.2081,4523.0089,7663.5772,17359.8127,18089.4566,3288.6035,19061.0588,5158.6145,19477.5248,4866.5955,13922.0082,3960.9544,15193.6945,18745.7492,3222.4945,6061.0666,14645.7181,5254.4713,6801.5654,2577.0261,10860.4916,8013.5399,14561.9636,16107.3541,6238.105,3999.2917,10518.1801,16736.5849,4412.6996,8203.5167,4828.2074,16123.61,3374.1269,7613.3749,13284.3705,37229.6808,16085.5347,19844.4955,3871.9636,7618.0938,1900.1636,18683.2574,9855.1775,5047.5005,17493.5792,1972.1858,21951.1815,4267.6217,7847.3499,9134.4744,8511.9947,3957.707,1237.2975,5944.9772,9121.0579,11014.5246,14848.0759,3038.5279,33834.0213,10718.9568,23936.0332,5203.8665,18698.5358,7015.2566,14913.4118,4836.9428,14616.626,3243.017,48019.4839,8375.6798,22772.9632,70179.0343,55053.0643,97413.8187,9356.5236,56606.1062,50539.5502
