	GnotobioticExp-FP-188-S51	806rcbc422-S327	806rcbc392-S297	806rcbc477-S382	GnotobioticExp-FP-199-S63	GnotobioticExp-FP-193-S57	806rcbc421-S326	GnotoExpt-FP452-S673	GnotoExpt-FP457-S678	806rcbc175-S272	GnotoExpt-FP554-S69	806rcbc433-S338	GnotoExpt-FP475-S696	GnotobioticExp-FP-207-S71	806rcbc176-S273	GnotoExpt-FP453-S674	GnotoExpt-FP614-S310	GnotobioticExp-FP-175-S37	GnotoExpt-FP536-S51	806rcbc466-S371	GnotoExpt-FP469-S690	GnotoExpt-FP555-S71	806rcbc403-S308	GnotobioticExp-FP-189-S52	GnotoExpt-FP465-S686	GnotoExpt-FP595-S291	806rcbc472-S377	806rcbc398-S303	GnotoExpt-FP549-S64	GnotoExpt-FP464-S685	806rcbc434-S339	806rcbc169-S266	806rcbc423-S328	GnotoExpt-FP565-S81	GnotoExpt-FP615-S311	806rcbc396-S301	GnotobioticExp-FP-177-S39	GnotoExpt-FP548-S63	GnotoExpt-FP529-S44	GnotoExpt-FP609-S305	806rcbc465-S370	GnotobioticExp-FP-201-S65	GnotoExpt-FP561-S77	GnotoExpt-FP602-S298	806rcbc427-S332	GnotoExpt-FP608-S304	806rcbc428-S333	806rcbc168-S265	806rcbc464-S369	GnotoExpt-FP567-S83	GnotoExpt-FP483-S704	GnotoExpt-FP543-S58	806rcbc174-S271	GnotoExpt-FP451-S672	GnotobioticExp-FP-187-S50	806rcbc402-S307	806rcbc390-S295	806rcbc435-S340	GnotoExpt-FP559-S75	GnotobioticExp-FP-206-S70	GnotobioticExp-FP-195-S59	GnotoExpt-FP601-S297	GnotoExpt-FP537-S52	GnotoExpt-FP459-S680	GnotoExpt-FP541-S56	GnotoExpt-FP470-S691	GnotoExpt-FP535-S50	GnotobioticExp-FP-205-S69	GnotoExpt-FP597-S293	GnotoExpt-FP481-S702	GnotobioticExp-FP-194-S58	GnotobioticExp-FP-181-S44	806rcbc471-S376	GnotoExpt-FP463-S684	GnotoExpt-FP547-S62	GnotoExpt-FP603-S299	806rcbc429-S334	GnotoExpt-FP458-S679	GnotobioticExp-FP-182-S45	GnotobioticExp-FP-176-S38	GnotoExpt-FP477-S698	806rcbc404-S309	GnotoExpt-FP531-S46	GnotobioticExp-FP-200-S64	806rcbc397-S302	GnotoExpt-FP607-S303	GnotoExpt-FP542-S57	GnotoExpt-FP613-S309	806rcbc470-S375	GnotoExpt-FP553-S68	GnotoExpt-FP482-S703	806rcbc170-S267	GnotobioticExp-FP-183-S46	GnotoExpt-FP471-S692	GnotoExpt-FP566-S82	806rcbc476-S381	806rcbc391-S296	GnotoExpt-FP596-S292	GnotoExpt-FP560-S76	806rcbc478-S383	GnotobioticExp-FP-319.fastq	GnotobioticExp-FP-314.fastq	GnotobioticExp-FP-301.fastq	GnotobioticExp-FP-315.fastq	GnotobioticExp-FP-369.fastq	GnotobioticExp-FP-313.fastq	GnotobioticExp-FP-375.fastq	GnotobioticExp-FP-386.fastq	GnotobioticExp-FP-302.fastq	GnotobioticExp-FP-380.fastq	GnotobioticExp-FP-393.fastq	GnotobioticExp-FP-321.fastq	GnotobioticExp-FP-391.fastq	GnotobioticExp-FP-363.fastq	GnotobioticExp-FP-303.fastq	GnotobioticExp-FP-385.fastq	GnotobioticExp-FP-307.fastq	GnotobioticExp-FP-381.fastq	GnotobioticExp-FP-309.fastq	GnotobioticExp-FP-367.fastq	GnotobioticExp-FP-373.fastq	GnotobioticExp-FP-387.fastq	GnotobioticExp-FP-368.fastq	GnotobioticExp-FP-361.fastq	GnotobioticExp-FP-379.fastq	GnotobioticExp-FP-308.fastq	GnotobioticExp-FP-392.fastq	GnotobioticExp-FP-374.fastq	GnotobioticExp-FP-320.fastq	GnotobioticExp-FP-362.fastq
GnotobioticExp-FP-301.fastq	0.9718990842835078	2.2923878674578706	1.3286901967979297	1.6687902618965014	1.2039120932665186	1.244922465704946	2.256115325260344	1.7085578762429894	1.561262130773808	1.3187471309154248	0.30277876770683937	2.2293354964723835	0.6959455196973365	1.281007470769574	1.1585592029207843	1.7569287701965233	1.7779813836818623	1.0011398389797534	2.4084840826210465	1.4117558362569838	0.28020219886725867	0.5739433187606673	1.3915538425271465	1.4439791549127035	1.712746057739174	1.889242396699812	1.564680647756919	1.2941812085091184	2.4178608750028903	1.7563871800439927	2.0652946531817773	1.3640887245892195	2.07418312246073	0.3791452923815795	2.028208876279081	1.3413552555818467	1.3095702516797405	2.5204053455648303	2.426835941763169	1.9203574190720805	1.572204993536904	1.3316273014133424	0.46947315067224327	2.030835227379829	2.126160108818318	1.8855522913648708	2.2643725046633674	1.3248231726878068	1.454487802971826	0.3954770802485081	0.5567894931411936	2.257120908759896	1.4110550868194052	1.7942362900438364	1.3389358704864924	1.1156983355961243	1.2750158103940692	2.2459467494853724	0.4712065893890524	1.3110925341863138	1.1839434977776002	2.065417377707697	2.439068260361273	1.617352565137855	2.21530950924241	0.5495491877587753	2.281206490784793	1.3872873013366096	1.898442895038584	0.6450246214481457	1.3013045866607997	0.8906301915650662	1.5453679782656813	1.6898135318313634	2.4743390151908566	2.053165601077428	2.1368250731691907	1.4904519741667024	1.5361191002888779	1.108451902254219	0.5772191909602227	1.0001791564953515	2.243172850951533	1.4943908895472917	1.036787480787797	1.897304535121751	2.4367342858748904	1.8553662093920427	1.6839060849568	0.37848440288481755	0.6170806331642191	1.3224319632185553	1.3235682347510236	0.5223097269793102	0.47573291708079274	1.7733658452016807	1.45260298350655	1.8139328412559605	0.18464185358028157	1.2677293180294729	1.5578848865079533	0.4679414617171572	0.0	0.3825264320799919	0.6817369763030511	0.29393221288544835	0.25699854144664236	1.7697388183099179	0.6191443181772125	1.9809844329321706	1.7459629654038007	1.640891518653303	1.951405148842288	0.47404909315729055	0.09189398733906429	2.0240677143064842	0.18695003946100128	2.0768116196107687	0.4870799577100411	0.6898676283389144	0.22871160222430983	1.7529025170567218	0.5595627702269478	0.3660068075554072	2.069858539888803	0.5003093427462393	1.9961145743116466	0.26645127787487183	1.6354399298059707	0.3612386858258016
GnotobioticExp-FP-315.fastq	0.7033266046417803	2.6619059040872775	1.15916511388158	1.6462786055008223	1.4123292940698364	1.4558904522422733	2.6231514472883912	1.3449920648333407	1.2076480973634283	1.1643775160756933	0.34543802856459477	2.598307976447089	0.9818921690268382	1.5203340519419872	1.1407369721300333	1.3906129263467566	1.9692049649773344	0.6666538939057628	2.4300105787942967	1.3399690163154583	0.6038018465010538	0.59393260134638	1.2112791865426609	1.149051772177864	1.3446380191506004	2.060263927419838	1.2900419800342835	1.112890572959514	2.461708584657347	1.3930853498973819	2.4202725896917694	1.191827052895784	2.444323326853217	0.4891716035561487	2.2545674272631127	1.1418900765534985	1.0703946984307622	2.561720262255975	2.53077920395851	2.130685140820653	1.3749722363965682	1.6322705068724406	0.4464180772086303	2.227582134474926	2.477990906569227	2.079080324282335	2.625424067075393	1.1379833506964148	1.2363340052048093	0.28101454855926894	0.878223165393365	2.311109503172941	1.218893863363686	1.4231130715179099	1.0348393271469813	1.001057431343588	1.0681836130496576	2.6039487823733274	0.31814046923025413	1.6122067643262894	1.3441408873789502	2.285851495316222	2.5173864143992275	1.2747614742827464	2.278940874678161	0.8455948460336009	2.2761021269105095	1.715197582511634	2.081433411839507	0.9592456996743506	1.6163629992681574	0.5549858119573974	1.307917065728947	1.3193885845075783	2.4854431906748116	2.2570441389262017	2.490655810847496	1.1324582041101374	1.2318628617028529	0.7828858551857443	0.7615560532492756	0.9397417680153444	2.3263800207436582	1.823844941690619	0.8580683239339026	2.0780824487658505	2.4465987559582776	2.0731845937521984	1.4473869103546992	0.4321719045992507	0.926943902016858	1.1400345817493394	1.0175119318246786	0.8605243115444634	0.5191695430457844	1.5774734862451059	1.23003274254329	1.9700173199089746	0.3796268617717568	1.1148745372735567	1.8143051721255365	0.2873307309406519	0.3825264320799919	0.0	0.9842745437535805	0.09801702463607873	0.3768306778140954	2.122187095529146	0.9929291268379017	2.3224082699023247	2.098060392858124	1.9368566017346478	2.3009587036122396	0.5539618973028296	0.4591411867159503	2.3562872543908826	0.29897674008939373	2.4108784336075777	0.2202671871133974	0.9889015836497466	0.39911329344413166	2.0985137947221357	0.8884430336162487	0.5561577874417069	2.4083009166023563	0.19552661569538324	2.3450622925569116	0.4404541768811935	1.8523389267683743	0.5050917378935295
GnotobioticExp-FP-369.fastq	1.2982581352719578	1.9409724540785978	1.353860111716619	2.26246194078105	0.6050594886594719	0.6451734735296567	1.921287355727708	2.2463202544117338	1.9555267137664405	1.3201306123401682	0.6919739068494378	1.7816163945489558	0.9991727600197677	0.6613487198263863	0.955652494217741	2.23054615101386	2.124783494324901	1.5510545479314222	2.0246703491966627	2.045730299934954	0.7230413445738727	1.2187701775535693	1.4251946334342775	1.7288170305794293	2.1819893362508007	2.264194509826842	2.2212121031643934	1.3467203385512345	1.9965622115064254	2.2311633371577457	1.6802426596028432	1.3868481713462302	1.75825925929425	0.9258710020289664	2.2818577569181104	1.418466452242223	1.5110679820121995	2.1371063896444076	1.927782837499581	2.220616646545393	2.2341967468505355	0.6909083683315022	1.1386948698168264	2.353709254272324	1.552163236119322	2.222497200261619	1.7339427778922267	1.3825421759668448	2.123346375301111	0.8738870721019601	0.8502171848239849	1.8512745896301128	1.468207042567201	2.3071664922392205	1.6388909230670492	1.0956416283296404	1.3775230735011956	1.7115869766018812	1.1369311578996029	0.6536327947657753	0.6778826602501319	2.3399708925823575	1.978941644479981	1.9846366602756902	1.7868303532941234	0.8582527087224346	1.9307752028839968	0.7679674942740277	2.2495642389276194	0.8557844605574606	0.6451749234337392	1.3729122622893608	2.2120744504649825	2.19655108964572	2.1247065744610154	2.3564702795682044	1.5874964914919085	1.9238347908257079	1.8576908025512997	1.516992180595141	1.10395752104918	0.9249647551522826	1.783063998154252	0.8561344338384703	1.1483140298471914	2.25471494207194	2.0711520518357664	2.1483527401289977	2.355447481739192	0.9458120949985672	0.854984435126232	1.3728114697484202	1.6649730259768942	0.7278708957960611	1.1063943380703154	2.4354285304965524	1.5545538271092791	2.2152096901431633	0.6736997833496534	1.8931189133927595	1.1985084681440548	1.146003926972967	0.6817369763030511	0.9842745437535805	0.0	0.895526119813114	0.6497266141579839	1.1633582929060875	0.6618671610918749	1.3473234737064843	1.1393831688550942	1.2628881473559943	1.3347714376663167	0.5586037834456761	0.6773896753505056	1.3747678777759034	0.6938600046468016	1.4312691603185657	1.1486942497873187	0.034972891143894	0.5906264189965803	1.1344148936307512	0.1623150241493266	0.4494715998929178	1.4298863776336903	1.1367841110237165	1.3789357599640104	0.5525561880689119	1.2846227593943367	0.5164687325944018
GnotobioticExp-FP-313.fastq	0.7315850324936518	2.5677665721854184	1.1689762957566296	1.6598179237882795	1.334820639990871	1.3773046839620426	2.5293379693986244	1.4236121986563817	1.2770484915138602	1.1687544212041385	0.2922111560566653	2.5014594203246157	0.9284950982213371	1.4362429349447279	1.1104745425201352	1.466553478022444	1.9337875486498741	0.7298464314513419	2.3882785971736116	1.3643760415824324	0.5355967581367524	0.5922926406573178	1.2238606634140277	1.1917824846364493	1.42141582904319	2.031859989404272	1.356480568216342	1.1272691965332595	2.4153807533120855	1.467475205010341	2.3237700298498294	1.2035448966419797	2.3514352967680767	0.4675750473591517	2.207130272380762	1.1602057095433789	1.0922632563820909	2.513497802345372	2.4713427606375435	2.089633770117653	1.4247847881241573	1.540091400275816	0.43970414230123517	2.1925971808968314	2.3810997890476635	2.0441917469882362	2.5279426365958333	1.152129310877103	1.291846456356618	0.28271076513982796	0.8130944779896172	2.2605650980618415	1.2327067252428934	1.5037121582755313	1.0819974989999748	0.9941673938583809	1.0910400690188258	2.5063264325625054	0.35447991211523167	1.5210993981904144	1.2729176617079172	2.2436720863146355	2.4628261734381107	1.338421607483404	2.2269863456068983	0.7890679619890717	2.2417223246944253	1.620417768336753	2.0477678778395325	0.898738784834343	1.5244321097200872	0.6116076421053396	1.3675554622027597	1.3989768944057666	2.4446159074787603	2.217715454522341	2.3931467139865537	1.2029464229968414	1.277518630064281	0.8357792094150545	0.7264523759111142	0.918772740622816	2.270571009115322	1.730316948478301	0.8698043854920965	2.046283999820616	2.4074065721105242	2.0310301073859636	1.5091570420418534	0.42054507801210395	0.8674307721534233	1.1527143887882882	1.0631539775833623	0.7918249659405764	0.5137368120049327	1.628332117960342	1.255537871997427	1.9442052201544644	0.3128324267611187	1.1439487474280645	1.7236633056308979	0.31807672327355124	0.29393221288544835	0.09801702463607873	0.895526119813114	0.0	0.28641382665089304	2.0289877114903	0.9054081267206555	2.229990205176271	2.0063895963289116	1.8423439407062063	2.2089354136173265	0.48697578482629417	0.37333953248762747	2.2649910846638184	0.22090253666750778	2.3188370396169056	0.27415958705594334	0.8995097603693883	0.3104438991366267	2.004547676497083	0.799503640596732	0.47578346229351975	2.316530784096927	0.2519009730461933	2.2539278196504946	0.35424893140147234	1.7669017522255888	0.4323628550002574
GnotobioticExp-FP-375.fastq	0.7674373321828607	2.365207398455428	1.116250244313674	1.8277671978672596	1.0677336599804514	1.1064519903862717	2.329090911872103	1.6148284415245588	1.4083377263630945	1.0996841752657611	0.27827912936769245	2.27286733060953	0.943698409185616	1.157465124523987	0.9520117622183585	1.6308887804767216	1.9820262660253554	0.9073088386602977	2.1753486651433627	1.5580730944928562	0.528001222854473	0.7758452320180551	1.1762059908035516	1.2410622457429519	1.5865735558972858	2.100661979053019	1.588684815049245	1.0907249022155365	2.1920526020342734	1.6288053658664228	2.096943973633613	1.1557008461587177	2.159281830692252	0.6004171095708982	2.210855483325128	1.1318598544562954	1.0815178805343204	2.286998801142141	2.2208960793300077	2.1176793474266318	1.644475330991257	1.2643692277666225	0.6234116148015467	2.2401460803616167	2.123829315298087	2.0933802904873793	2.2799312519726818	1.111896241876147	1.5230022284987557	0.42512074021357393	0.7935146555569119	2.029053738747047	1.1869641365055164	1.6900621922955288	1.14592077509376	0.9035688097810908	1.0813644272836962	2.255252076067914	0.6117386463945018	1.2492999998300252	1.0104185146905682	2.2677303400169544	2.2218789532230794	1.4500535946611723	1.9923429460844975	0.7954922306210754	2.0470838705701038	1.3532750001994978	2.098896431516601	0.8804019532577158	1.2587224475749448	0.7529609486997786	1.5999597868928994	1.581569136101273	2.2343151307371834	2.249280225726211	2.137866730863106	1.345909568384762	1.3398859534792626	0.9401160898369615	0.8204558049845073	0.7959724212947106	2.027779895855542	1.467327736883016	0.8414894822546101	2.1042728049461643	2.200264429113337	2.0574415072775976	1.7476686462086235	0.5788886281639642	0.8555396756305464	1.108140838348594	1.1319859922689106	0.7469171616238441	0.6955154201983706	1.8489754976812214	1.2441380940463562	2.020370696903498	0.3140815112192681	1.3173978649934428	1.4607920695676124	0.568623968910723	0.25699854144664236	0.3768306778140954	0.6497266141579839	0.28641382665089304	0.0	1.7847939693617982	0.7725605621263869	1.9778391785554528	1.7687117752454735	1.5861315484856118	1.965966018110964	0.2694372151404076	0.3264832508074413	2.0095694765515564	0.2071344826680459	2.061655566953095	0.542369502262445	0.6472321639364581	0.10283093563432831	1.751191794672361	0.5815036757861439	0.25286320099515636	2.0640811596062516	0.5059304475040621	2.0141327403429057	0.12955610985318564	1.5025220467925693	0.24938690678660655
GnotobioticExp-FP-386.fastq	2.4198063551447975	1.1996167539672322	2.370083308029241	3.0388698937000878	1.134962227819795	1.1182986236164827	1.2240672599659803	3.3856844379266344	3.0938551141717268	2.323847989865176	1.842576606051234	0.898616534371113	1.713948759462403	0.9969167366405252	1.8852195927448727	3.3723682399721304	2.5073183389714524	2.6770120016809615	2.3812785383572974	2.919385361188302	1.6930304706302433	2.1914984592717675	2.4366407892484787	2.823069475368716	3.3268175454468767	2.666015949121405	3.2827345146233853	2.382056881833581	2.285393935552201	3.369459643467653	1.02867566833012	2.398249403446982	1.1330038141319194	1.9493282797796398	2.4960989858736653	2.4580598355896806	2.5752511809491296	2.4118069387025893	2.021026790233868	2.5143247850189363	3.221346821192928	0.6870438780954763	2.159534964719836	2.658045840518914	0.5184448003170475	2.5714330460286186	0.7171856274360515	2.414321823140373	3.1385634623245378	2.011862140819683	1.625611394868551	2.162148461998318	2.4843712237666367	3.45397115070146	2.7520276309618095	2.123844287872294	2.4378250031982174	0.710910385259459	2.21550822982155	0.6757592793704048	1.3317433733058373	2.569743574112711	2.155820928354503	3.110143224265593	2.0817560450703247	1.6710263795712055	2.3940833969539983	0.5207885349811819	2.617852462877546	1.5866481534161776	0.6058151885051771	2.5145612171670604	3.2404819756011425	3.343460027507652	2.4955886226791657	2.6318344878706292	0.6039733507485062	3.065307512726405	2.94908641874799	2.651261258443829	1.969513539382936	1.9556513427974584	2.007665579537044	0.39961486926113265	2.2375964851619643	2.6306688481184572	2.4528405274694043	2.4428537305671476	3.378340413085551	1.9943578307970027	1.610149822073625	2.401102412037327	2.7745540696914675	1.5367425460961162	2.1033952710962267	3.4097372841092355	2.5942571233567406	2.666912252281231	1.7878814146516784	2.8579384477671956	1.2563995797859984	2.227772075080625	1.7697388183099179	2.122187095529146	1.1633582929060875	2.0289877114903	1.7847939693617982	0.0	1.3497619847949147	0.24903543778826112	0.10572189904055072	1.1109301886943828	0.19674386308026212	1.7110581631961368	1.7282561484118166	0.3465622267251877	1.8327500208139997	0.3768246508707709	2.2546806310402667	1.1624671421189567	1.7370312574688473	0.12583405583448865	1.2417393049603476	1.6116101448834264	0.3435739349329786	2.254822045446877	0.26183287856827814	1.704258752465841	1.4203111826444605	1.6790745447764954
GnotobioticExp-FP-302.fastq	1.529563669115258	1.699001716602592	1.8309630205826857	1.7276914535136638	1.2250298317758506	1.2495502022013274	1.6630570531590614	2.2706446371338695	2.161870004720243	1.8067244136232057	0.8639454516021761	1.6723861582695834	0.5037165691829688	1.2118041039963632	1.5320691992825304	2.3414962845213814	1.464949927931202	1.5499793519740004	2.604071956582041	1.5764370003741113	0.4702966399559018	0.8684758085809459	1.8977045675253659	2.005876775440436	2.3027336568015695	1.6080627616272691	1.9885427497269352	1.810436522978567	2.5823102890189285	2.3356627133174896	1.5211605332785776	1.8681869619760463	1.4729315263965232	0.773585352049411	1.6279138982886614	1.8662114075540457	1.8364281542673195	2.664930990845983	2.493976141276757	1.5592574575894464	1.8908651400155205	1.0979111475273213	0.8560743963710459	1.69255925313072	1.6649776290219045	1.561787619382914	1.7578795218019045	1.840066181574773	1.811644202428231	0.9809996386771114	0.3570113611607954	2.4034650310851995	1.920429464124608	2.3736566198072135	1.9163696711654956	1.5885742349904879	1.8131468230783998	1.7481358901017077	0.9796363762096906	1.087633629469971	1.2910956720522135	1.6798314688395701	2.5440283247616207	2.2090270391859783	2.354599916495377	0.4754395294986026	2.528546296893519	1.0621716997738513	1.5897518343177974	0.45290989030206036	1.0421845441311675	1.4695979565162656	1.920769139732302	2.2716515291007022	2.671176515462043	1.695341583363221	1.6587055317260107	2.083417422658127	2.090594902340428	1.6862084876878842	0.6447643812586135	1.43994173876561	2.3517213075445027	1.1632282839309311	1.5688784928925967	1.5955178667074372	2.6467408374144976	1.4866797879348255	2.0498286470145484	0.8279863921334144	0.45566334225595767	1.8339732435381768	1.8864930396759354	0.3697322798635067	0.8235304292143598	2.0755320661404766	1.9893055546284717	1.5636112188461369	0.7237513801957013	1.558980449427714	1.303662299665994	0.9770819836640998	0.6191443181772125	0.9929291268379017	0.6618671610918749	0.9054081267206555	0.7725605621263869	1.3497619847949147	0.0	1.588137844681908	1.3342455744249409	1.2779088890736274	1.5366326225209	0.9125111769874098	0.5354236152680772	1.6591065048210543	0.7804815559410918	1.701319138735407	1.036700767268692	0.6717374414283501	0.7449489421698519	1.3520991685074863	0.5440449553233154	0.7617456353418276	1.6839971745724975	1.065314018559102	1.5840490568734618	0.7494835132947972	1.465684022831542	0.8125362030887346
GnotobioticExp-FP-380.fastq	2.576243245068725	1.2993980541062211	2.4755057459969643	3.282190545452992	1.2184038168902862	1.1949420303731497	1.33287674024532	3.5649472374147964	3.2456096511717325	2.4267335053260406	2.033985721861132	0.9578659274688381	1.9562752145919005	1.075680078099208	1.9812219717211825	3.5369467947147477	2.7494096894507223	2.8653869314014693	2.3424706474428167	3.1591459692016515	1.919099543678581	2.423107390044942	2.539513640601549	2.9592328885490033	3.490882003736184	2.909260316132681	3.4985591277745653	2.493063318825304	2.2348254974198656	3.534406376257451	1.1284161533710422	2.501657266205359	1.275022181589118	2.1686431718692916	2.725513732899497	2.5691865019729176	2.703935261426142	2.367014435242204	1.9435654922946441	2.751217203455219	3.4486937302272955	0.7989606497419417	2.3839848731808577	2.896525801648851	0.46706647126576134	2.812367469602984	0.6958337166707916	2.5237823651521047	3.363856956577426	2.2064083659639784	1.865459585336699	2.128249742900232	2.588879506949736	3.626686507690371	2.893201226909434	2.2379951968442	2.5561295593043414	0.6860709810511132	2.432254877821629	0.7913114455370592	1.414100380766327	2.8034461535142596	2.0912930980370295	3.256006849224768	2.0445098190358575	1.906720559074506	2.3727135541313524	0.6676613422245034	2.858289582932856	1.8244897891134644	0.7433651318034847	2.692735401549244	3.4633429708511825	3.5156621236776315	2.462849752755885	2.866687686956561	0.5846528172552461	3.22527511871235	3.0893865252328245	2.8144860537519563	2.2082502679268643	2.0748399412646186	1.9587389116529474	0.5304812332236447	2.3690996847588197	2.872389439538333	2.4174481362030034	2.6811165266968784	3.6035847030626003	2.2105545950254912	1.8474616020920802	2.5097499540220847	2.9229563653324635	1.7710866434919081	2.3311187534543225	3.6388563148570157	2.703418599591855	2.911305889930244	1.992289608867562	3.0798571730866477	1.3552281234525716	2.443451920286701	1.9809844329321706	2.3224082699023247	1.3473234737064843	2.229990205176271	1.9778391785554528	0.24903543778826112	1.588137844681908	0.0	0.2937594642549799	1.2191094385926076	0.13855621733567608	1.8821280690939133	1.9450708190252266	0.1177904269322453	2.031832722267344	0.13165578558306495	2.4647825026217833	1.344309516520927	1.930789207108005	0.250573440960027	1.4413662063113772	1.7958159562721263	0.09918144541919598	2.459918108548563	0.18115227835595904	1.895157698272154	1.495064256464588	1.8623380104895058
GnotobioticExp-FP-393.fastq	2.411269086503162	1.2603824373106998	2.3504492213981623	3.0305256618870753	1.1319054268856434	1.1206874528122353	1.2856732158497741	3.3753044090801128	3.0783101769022014	2.3064745402994244	1.8110351640103644	0.9735131587125339	1.6763360315360536	1.0100992792661467	1.8661055571647642	3.361010420360131	2.503165787411076	2.66783044525317	2.4074714248395606	2.9069665727345377	1.6610129029807652	2.165233615929663	2.4185485511596694	2.8161595045337426	3.313942820589854	2.6577096871939685	3.2726484730676018	2.359574138427528	2.312476699185448	3.359594893871339	1.1113764723918131	2.3771646591866213	1.1844221804454713	1.909060678510898	2.505841815680189	2.4385010036981782	2.5716309129056367	2.4536465099533844	2.057886382518904	2.5154200072480686	3.2128971969533615	0.7123728674605346	2.1396810688305306	2.6530452320395885	0.6154072966702852	2.5662000479983886	0.8043140531347382	2.3954903772629295	3.1270297304168544	1.9758916525356855	1.593788236187135	2.196723121443339	2.4707304874443254	3.44128126593298	2.7401311180040797	2.103246010889659	2.413324180275495	0.8025053088909602	2.1851928513710157	0.68900525882836	1.3331792009658474	2.5696056935477785	2.191812596707665	3.0977755300996725	2.1130046049288445	1.6307828344020414	2.4093236364827586	0.5559623647017251	2.6158912764644424	1.543878508775141	0.6127215149312512	2.5027428274324	3.2297146172668123	3.330650709071283	2.5291887853975044	2.6342502965453622	0.7019427797314757	3.0523892796531267	2.946219537162522	2.641265116363332	1.9413968652124318	1.933093137395081	2.04074307682083	0.43087662916832226	2.213359471119985	2.6253091241684405	2.478885548296751	2.4412932704423866	3.3660060553011824	1.9546885373223664	1.56814799769832	2.382620902667518	2.7685637039064783	1.498227712899778	2.0707797231201988	3.401806951336458	2.5756559133525614	2.6596918658975204	1.7550207537480835	2.857442213615101	1.3314489632874857	2.205157016265879	1.7459629654038007	2.098060392858124	1.1393831688550942	2.0063895963289116	1.7687117752454735	0.10572189904055072	1.3342455744249409	0.2937594642549799	0.0	1.1938828725195292	0.21122729646226882	1.691889914201904	1.705337454506828	0.3779249204890753	1.8054461110635573	0.42111758159575435	2.2326174125092644	1.1414218070381283	1.7156408591007013	0.2132499736985181	1.212537778773881	1.5874917207090546	0.37564639508267783	2.23569456985081	0.2526276339555174	1.6827886059502672	1.493604251359482	1.6523796686463699
GnotobioticExp-FP-321.fastq	2.0840204355402663	1.2212247214419794	2.260499412861491	2.636303530571629	1.243615271706583	1.2027677374093857	1.1856184382978299	2.950863977495069	2.7755503273110147	2.202625471982557	1.7954022252172317	1.064809840061716	1.7734173318770239	1.056607174581608	1.871503818274463	2.9694329805301654	2.2459547662058332	2.2725148612750634	2.1819493424112375	2.540438072527273	1.6672167489215772	2.015464484293614	2.3079028891038353	2.464046603409457	2.9436062670319156	2.4311201610465356	2.8242593523277164	2.28854858824141	2.1266744307388903	2.950317721733722	0.7918592470759466	2.3043844305324006	1.141494740145444	1.9570829036495634	2.1693631254014947	2.3240997836000883	2.2213278067273037	2.073555692508416	1.8970406275020624	2.2388139593343515	2.7563922345718153	0.8645572639779266	1.9148807727223842	2.434699082388423	0.9944748047844317	2.3336000153906706	1.0666166109929964	2.281860864659793	2.7075258560342714	1.9761699148916814	1.6334094427481836	1.8997059192486225	2.299525075463192	3.0483364433120936	2.443364397514082	2.0421413563304798	2.3430127590160037	1.0214232300609636	2.073574616809403	0.9420906376320939	1.310228328753847	2.3370920318362893	1.9752875587505023	2.76722251149061	1.8765600440888286	1.7483456695063249	2.249641714805641	0.8063153188218525	2.333229652143175	1.7171246485688334	0.9542633201424737	2.168442456264547	2.7935469713425607	2.9464041346263117	2.1897652515045722	2.345267493243301	0.9370894874284621	2.707220035075645	2.527899433022346	2.2932030091841904	1.8617651932574029	1.9134470505039192	1.834327144939992	0.9123382203582553	2.140679719313749	2.3782015572212902	2.235022847904738	2.1995610269368093	2.940494484109937	1.9879825067045762	1.7248766698078941	2.268451651720477	2.386983455647713	1.6259990478224817	2.0056626369072643	2.931115770428703	2.4384153002520654	2.3979956354861955	1.754112421946562	2.335953985137256	0.2932363745557025	2.0015266368192726	1.640891518653303	1.9368566017346478	1.2628881473559943	1.8423439407062063	1.5861315484856118	1.1109301886943828	1.2779088890736274	1.2191094385926076	1.1938828725195292	0.0	1.2620876244031307	1.5923382962068013	1.5982939642732532	1.2725062460753336	1.7356201961910294	1.2633607771148285	2.020562075911159	1.238479466082697	1.604867787294903	1.0227693603810775	1.3381847283011898	1.551288093963058	1.2980273362361152	1.992055700948055	1.3372721713420865	1.5841617104938703	0.5279977384393554	1.628678173146612
