	GnotoExpt-DTT555-S167	GnotobioticExp-DTT-195-S205	GnotoExpt-DTT543-S154	GnotoExpt-DTT537-S148	GnotoExpt-DTT452-S600	GnotoExpt-DTT535-S146	806rcbc533-S438	GnotoExpt-DTT541-S152	806rcbc564-S469	GnotobioticExp-DTT-189-S199	GnotoExpt-DTT565-S177	GnotoExpt-DTT607-S342	GnotoExpt-DTT464-S612	806rcbc562-S467	GnotoExpt-DTT603-S338	GnotobioticExp-DTT-193-S203	GnotoExpt-DTT476-S624	806rcbc495-S400	GnotoExpt-DTT596-S331	806rcbc558-S463	GnotoExpt-DTT451-S599	GnotoExpt-DTT609-S344	GnotoExpt-DTT560-S172	GnotoExpt-DTT608-S343	GnotoExpt-DTT615-S350	GnotoExpt-DTT566-S178	806rcbc521-S426	806rcbc496-S401	806rcbc520-S425	GnotoExpt-DTT392-S538	GnotobioticExp-DTT-199-S209	GnotoExpt-DTT387-S533	GnotobioticExp-DTT-183-S193	806rcbc526-S431	GnotoExpt-DTT554-S165	GnotobioticExp-DTT-182-S192	GnotoExpt-DTT471-S619	GnotoExpt-DTT602-S337	GnotobioticExp-DTT-177-S187	806rcbc363-S498	806rcbc550-S455	806rcbc371-S504	GnotoExpt-DTT548-S159	GnotobioticExp-DTT-207-S217	GnotobioticExp-DTT-205-S215	GnotoExpt-DTT457-S605	GnotoExpt-DTT561-S173	806rcbc488-S393	806rcbc444-S445	GnotoExpt-DTT601-S336	GnotoExpt-DTT530-S141	GnotoExpt-DTT613-S348	806rcbc519-S424	GnotoExpt-DTT463-S611	GnotobioticExp-DTT-181-S191	GnotobioticExp-DTT-200-S210	GnotoExpt-DTT547-S158	GnotobioticExp-DTT-188-S198	GnotoExpt-DTT477-S625	GnotoExpt-DTT483-S631	806rcbc376-S510	GnotoExpt-DTT470-S618	GnotoExpt-DTT475-S623	GnotoExpt-DTT459-S607	GnotoExpt-DTT393-S539	806rcbc552-S457	GnotoExpt-DTT385-S531	GnotoExpt-DTT536-S147	GnotoExpt-DTT542-S153	806rcbc377-S511	GnotoExpt-DTT469-S617	806rcbc551-S456	GnotoExpt-DTT453-S601	GnotoExpt-DTT386-S532	806rcbc489-S394	GnotoExpt-DTT391-S537	806rcbc494-S399	806rcbc364-S499	GnotoExpt-DTT481-S629	GnotoExpt-DTT549-S160	GnotoExpt-DTT559-S171	GnotoExpt-DTT465-S613	GnotoExpt-DTT458-S606	806rcbc362-S497	806rcbc372-S505	GnotobioticExp-DTT-194-S204	806rcbc370-S503	806rcbc525-S430	806rcbc557-S462	GnotobioticExp-DTT-201-S211	GnotoExpt-DTT614-S349	GnotobioticExp-DTT-206-S216	806rcbc490-S395	GnotoExpt-DTT567-S179	806rcbc563-S468	806rcbc527-S432	GnotobioticExp-DTT-175-S185	GnotobioticExp-DTT-176-S186	806rcbc556-S461	GnotoExpt-DTT531-S142	GnotoExpt-DTT553-S164	GnotoExpt-DTT595-S330	806rcbc531-S436	806rcbc532-S437	GnotobioticExp-DTT-187-S197	806rcbc378-S512	GnotoExpt-DTT597-S332	GnotobioticExp-DTT-308.fastq	GnotobioticExp-DTT-303.fastq	GnotobioticExp-DTT-370.fastq	GnotobioticExp-DTT-362.fastq	GnotobioticExp-DTT-381.fastq	GnotobioticExp-DTT-321.fastq	GnotobioticExp-DTT-320.fastq	GnotobioticExp-DTT-322.fastq	GnotobioticExp-DTT-376.fastq	GnotobioticExp-DTT-368.fastq	GnotobioticExp-DTT-363.fastq	GnotobioticExp-DTT-315.fastq	GnotobioticExp-DTT-364.fastq	GnotobioticExp-DTT-375.fastq	GnotobioticExp-DTT-302.fastq	GnotobioticExp-DTT-314.fastq	GnotobioticExp-DTT-374.fastq	GnotobioticExp-DTT-309.fastq	GnotobioticExp-DTT-380.fastq	GnotobioticExp-DTT-310.fastq	GnotobioticExp-DTT-304.fastq	GnotobioticExp-DTT-369.fastq	GnotobioticExp-DTT-316.fastq	GnotobioticExp-DTT-382.fastq
GnotoExpt-DTT475-S623	3.7010285211021583	1.6514577428349415	1.9157916330729372	2.125132597594589	0.2295782297664094	1.5600033508338216	2.060503470991496	2.189953724743057	2.03088203082966	2.6090260278363835	3.6333898111025236	1.742939128599857	0.35781436005635325	1.9861167115224387	2.915603529208961	1.6006904666097814	0.3573902522401146	2.334266561176846	2.9570028155006054	1.8603710388951513	0.5524632137556075	2.841024237254442	3.4236627157879433	2.733623619222727	2.8699731822061336	3.652641126889903	2.237375046297391	2.3240813390116224	2.0567964346787604	3.166333246946354	1.4849808182455946	2.7373148154107154	2.43051272758931	2.2006534891635416	3.722526685506363	2.3697963671775315	0.5487384617461549	2.862814925563475	2.5903969092889287	3.515870357973215	2.310379462489	3.2773792129222885	1.9643477129842362	1.3472222191267225	1.3037962053677503	0.540117094380161	3.425881756925981	2.259631163817145	2.837499476463487	2.3777684904419543	1.6423484076436885	2.754252222078737	1.4411380966131864	0.4491392764105591	2.2720024190438917	1.134243794649015	2.0266771258524168	2.3720174625586274	0.8284201702292562	0.07819186510324892	2.9771624906584737	0.4834010274639225	0.0	1.1554442002330938	3.072130078056556	2.1376105497147737	2.2358839359007576	2.2539185345792276	2.023749465965999	3.156130297659223	0.373042487018331	2.204340786600344	0.19271028644677218	3.092582489543603	2.2832514047275683	3.1101936685474803	2.1591442636917666	3.5280469570388613	0.20789622667159602	1.9840436927178824	3.5314092310048433	0.6150697031951029	0.7516427111081831	3.087430188508308	2.958313590067393	1.4822631855815116	2.8012646553166807	2.0319887961125027	1.7333133582094367	1.2813687051346763	2.993164820584911	1.4089917571793455	2.101258617038248	3.704945360158547	1.854208106023359	2.185187626363947	2.0871402638771914	2.601768697913825	1.4725301716352897	1.8900314159696758	2.376583492274005	1.8654120503694034	2.388955081762345	2.2329788319510997	2.102498800800031	3.526405684564071	3.046685258506408	2.441897225664016	2.754938986224959	1.8815971818971746	2.3377813785272115	1.6198592770763427	0.6394496815541711	0.5328605960943368	0.5989851853972732	1.8900725289654174	2.1535770183316165	2.2798375320231776	2.6770553741692744	2.2329081333954566	2.138552954094822	2.543234938659782	2.594279083191512	2.226495724598572	2.6622528794767977	1.5400851965209894	2.1988944225978715	2.606826859167235	1.9673894418241045	2.490381290594578	0.29723555229972387
GnotoExpt-DTT459-S607	2.711321178689859	0.9389002927695085	2.269990639665397	2.499438094997561	1.0648943894710903	2.102321141630596	1.422882419295035	2.397532687402889	0.9234483657266507	1.8274253534118772	2.673677037392144	1.1015114119733822	0.9218522055799826	0.8438194058455465	2.0081920230593755	1.1320849546563152	0.8113578799096689	1.4581227545922444	2.05595718475455	0.7478842438683817	1.3959006595431818	1.9709060682025483	2.559294161457293	1.9539830980764124	1.952119619783432	2.6632408044518683	1.5227029315131628	1.567250196319233	1.32416119457255	2.746750700167269	0.9660278323194175	2.267570529120573	1.561510143837889	1.3184536250859191	2.7498583032018327	1.6494986249697459	0.6333734632367806	1.8950464675420948	1.7454120874039145	2.5476958016995206	1.1814637941371724	2.3709236104022593	2.34301023324575	0.7082399026430293	0.8186845632578003	1.4467744350059648	2.5478656933223607	1.632633973570722	2.027950326069293	1.458050159578699	2.1769020062998727	1.8917170718999643	0.5454808963498932	1.1246755731182727	1.6653257054608193	0.9305382500639013	2.3545065332737303	1.5825466881430466	0.7350928121327075	1.176918503755763	2.064127520669774	0.68353302726739	1.1554442002330938	0.0	2.6356553790195365	1.0360335969384644	1.8064335050350915	2.527243991791596	2.363803682429934	2.3125038417553507	1.3464804152120795	1.1102434690054848	0.9885290765796094	2.531720270054154	1.7018882732686995	2.751845495919727	1.358541432709364	2.579226322011417	1.0701843277353422	2.2706539693656422	2.6636157235109783	0.5962571591040026	0.6032484084961361	2.1048218487800257	2.077254697259069	0.9723859834530416	1.8742056997399026	1.330712494615312	0.7503919822976517	0.863567564140452	2.0243276550508127	0.9434701109410711	1.7076592971888267	2.740176863341697	0.7955102926172208	1.4876295071657193	1.3698872238524809	1.8022269530629815	0.6159651483597488	2.221772965795587	1.4908159026968868	1.0329132984750324	1.754960768530567	1.5248508569313248	1.2548378726984355	2.5769678739223663	2.103000106159629	1.3875266555642707	1.639479452491602	0.9107958687400198	1.3189670171568602	1.1376135940841603	1.4810806220958397	1.4313431183467675	1.4303862051119065	0.9478175694289669	1.1146546490677132	1.2968961355861293	1.58947579278967	1.1999648099770837	1.1452449949869	1.5243680721693453	1.5833300242395902	1.2155414509129905	1.5639180473537642	1.0133828787582908	1.1157491869499336	1.5139703129112752	1.0392651988612904	1.434444002484864	1.1349794164121052
GnotoExpt-DTT393-S539	2.295924602786957	1.8587341306779148	1.8847475424722961	1.890145114428764	3.0342146256154665	2.2168743815594505	1.2322198054537716	1.5520335703662909	2.243204072230417	1.1274144361872078	2.0703388220731824	3.5421593443475192	2.7358697030274293	2.416313767723015	4.108160023862418	1.6774978360305715	2.960732997459904	1.5077645967605633	4.185784340662052	2.874569306033763	3.4680636230846424	4.135802256222535	1.5442846998973168	4.256729751003004	4.05003893878232	2.238076758465814	1.299357427755293	1.25382003367515	1.4382901253267957	0.13817830563337513	1.7283754217358676	0.3694087413946529	1.4860949321579149	1.597561894667243	2.182612081301026	1.1095152410349174	2.7174538917421045	3.937599065834785	1.319750830696586	2.129647100782223	2.9601883022199362	1.7855219713926442	1.8950796701396102	1.9846845144449732	1.9854651929397147	3.49469894313841	1.6283854431189013	1.1316893332511353	1.2422428540752612	3.657192192686201	2.1971584647651983	4.089306213393347	2.1144906071252034	3.2797537228585307	0.9874169556258898	2.0255097517103873	1.7927289352794806	1.2762087842427168	2.3204730490643635	3.0192310758772596	1.4874788134380637	2.917024928747988	3.072130078056556	2.6356553790195365	0.0	3.023285362991118	0.8738508733013725	1.6823377808520144	1.8351717881392278	1.349625308208241	3.3440822012162186	3.1164418649425145	2.9066296122100863	0.34159055921351156	1.1095729033800636	0.28089531705975407	1.412465146553022	2.0688264948366943	3.1548799058455455	1.7195734759922086	1.6603989712845852	2.935446407891606	2.5193665809266603	2.0401303868998912	1.5549278199406962	1.889781871952962	1.5906458047825693	1.344275323450126	3.1592904854457093	1.9292292604387529	3.9895588736515037	1.8747645876741883	1.1622567371853616	2.1463098399616682	2.1681041804933447	1.314685325251305	1.3121727725624943	1.2154721274251934	3.154816662630011	1.8084078107376012	3.516630142704428	3.4287339422294503	0.9262344048523458	1.2172397701490694	1.690157149166843	2.129524930990888	4.1350355152440175	2.0259272288185475	2.564462710930254	1.9354820929301706	1.8486343423411893	1.7200604719035624	3.6348482689420365	3.519402804784238	3.546116326180367	1.8807448071941528	1.9584950821052405	1.7573130396087806	2.32682887150501	1.9322416687157684	1.8360292153168933	1.8623830716128171	1.8768717829670047	1.852896631368661	2.481913773349967	1.7018865731743043	2.2231206698966366	2.3538095409389386	1.7760656157374357	2.168232057669988	3.2883968297892756
806rcbc552-S457	2.2446025497124014	1.5346884322367063	3.1424538265393496	3.3822700967715407	2.017239847931062	3.053192704987162	1.87357585396276	3.2163568774177778	0.8356682327430385	1.9607725707371235	2.291212755045428	0.9669521314501325	1.935944795652722	0.6421054486176128	1.1236125597120725	1.845122534489567	1.7902352299883795	1.6154052838354558	1.187028701460297	0.288434766176813	2.2331535165639753	1.1365201448279822	2.386299180137857	1.2444971080391298	1.0624363230978737	2.21089453909556	1.8784818993737393	1.8519598178645236	1.724789324409017	3.1310890934952638	1.697557014200069	2.6779504929022133	1.6125955280224342	1.5217729501151762	2.32897936913171	1.9160221903483623	1.657393281556678	0.9656513066796876	1.7994423935265051	2.1416262882679047	0.21728668212978763	2.1166448133929574	3.236509933351226	1.4876229103937362	1.646427081578434	2.29809547482467	2.3448149685767143	2.049011194924193	2.0440251535128855	0.6625414935594817	3.1250605469211674	1.081270388794605	1.167585096604908	1.979311003788849	2.067656174046419	1.8504843846727514	3.229943281707621	1.7667859811436732	1.7421216527757173	2.1719788490771794	1.927361389123765	1.657627589958718	2.1376105497147737	1.0360335969384644	3.023285362991118	0.0	2.344602337608299	3.3669714616007163	3.2318044467635003	2.2237099120991406	2.2453642220859145	0.14371334000443067	1.9906995674950143	2.817185490374066	2.1492929018443148	3.1813138910930094	1.6500455001040237	2.20636499078298	2.00731019821393	3.13521746504457	2.4569097290660715	1.5269095904612324	1.6320202119434644	1.730816105770547	1.9414071755212525	1.7181672656585842	1.7323946695085006	1.748025267513341	0.4998782313609164	1.707377827773429	1.065911858785421	1.730066225638674	2.314217789463304	2.3350203392213547	0.9705863442581312	1.8739309886237105	1.7375259967526584	1.9020044474324258	0.7534621506037347	3.1144115140359316	0.7855069202837602	0.6678656247438717	2.1033233547657066	1.8776518718476491	1.417265413554228	2.1881346014948764	1.175956406545132	1.119365282924217	0.9574729199832981	1.1140443403061169	1.239518499262221	1.840222827457051	2.3449691992354733	2.3323511077181394	2.3172044328763186	1.1728433344574483	1.0890481915780243	1.294057277185618	1.066208667196418	1.1145265109186688	1.21265335410255	1.3142892969022537	1.3478676831453231	1.2013753865630072	0.9518282565535324	1.7249307435359926	0.844975607995975	0.9861339888954047	1.292387147087405	1.0673658680075644	2.0404318060914415
GnotoExpt-DTT385-S531	2.324171319975367	1.0301386935867207	1.4746661043394582	1.5563809228214516	2.2081796749433953	1.664763565821028	0.47662156306783887	1.261506000946494	1.5675223655888253	0.8622173320695139	2.1414369686326578	2.788200080570072	1.8994288908839996	1.7297437745866286	3.4632207226336127	0.8125172226177227	2.105448305085632	0.9481341976859259	3.529660621962636	2.151068788370671	2.6563841796309413	3.4744852843037326	1.7028647507013754	3.5576888566823963	3.403137853014811	2.2603951958687705	0.6480699602801229	0.676526480972039	0.7061203550007292	0.9917093034652013	0.8648524767371806	0.5230276897082812	1.0770059324388976	0.9674997844321657	2.256557358996094	0.6444128919517146	1.8598685978731668	3.2957787078605607	1.0133752634333772	2.132578274355391	2.3228956432821626	1.791931983461543	1.4891616154007243	1.1276706912221228	1.1144080352288266	2.681890222386138	1.7593128463914423	0.46297691838399	1.1480264768593686	2.971621654199905	1.6705130738980094	3.4169565978615832	1.3192309079524143	2.455384189299364	0.364497345651947	1.1566198060558552	1.4128483476522016	0.8295312842127014	1.4584855553091465	2.18703809958395	1.37431385533855	2.0622235579746024	2.2358839359007576	1.8064335050350915	0.8738508733013725	2.344602337608299	0.0	1.421268981869019	1.4682121520665086	1.4176609655398182	2.526744268690957	2.435668920199741	2.064669650851244	0.8761132823695287	0.45115583603858966	1.0029783092594744	0.7624464859921724	2.1017703976715887	2.315370078179221	1.317275295002321	1.8420839260240716	2.0895364126845606	1.6512352039062579	1.870557982711314	1.4540928026274613	1.0281983185544397	1.3660525401829926	0.6063507957120994	2.394089444837989	1.0572290730226463	3.378039015977557	1.0040532888365286	0.39786422526960336	2.2264644474120954	1.43590792287304	0.6289805622720053	0.6390064810083105	0.9477604040881734	2.3648245442650633	1.3525905951375956	2.8774867428273576	2.6859513546399167	0.43846438559365736	0.5691602984610487	1.1318382728670933	2.1473014921516302	3.50570461810566	1.541063515313124	2.1236933799037656	1.2509751827877036	1.3063586655372352	0.8642931899976314	2.7777074378906206	2.665181860970943	2.687458477368085	1.201201444605706	1.3398085930184318	1.2047984310718556	1.9019531113850563	1.359851468869276	1.2092682299825848	1.4370887027992738	1.4846661211170065	1.2659976070677785	2.0311798466653537	0.8355938606579826	1.6406681242122936	1.8995077023685902	1.0747235778043194	1.7046221025344725	2.4442047611118984
GnotoExpt-DTT536-S147	3.5355784650131685	2.066394102072573	0.4215226146728768	0.22847758536851057	2.2692849417320433	0.7848424021824195	1.7796282871235394	0.17074224506079008	2.7395078299598175	2.1789306671048796	3.352475778082524	3.4543166931921485	2.035011962759749	2.848489829209659	4.439588469995115	1.728941083763692	2.348858192646182	2.319468595089204	4.516772438401097	3.1156908946915864	2.6252920227723218	4.415704544057919	2.889052161114284	4.4339008688276556	4.383970892443124	3.4812413672684586	2.014711280836546	2.073131116072629	2.0030702584264692	1.7003129777696973	1.7380415668323983	1.5902438185434742	2.3262725244216016	2.2972191026366926	3.468356392380532	1.9672752178247903	2.2073886826746705	4.324267229016241	2.317736966984292	3.3324421412016894	3.4152863893296663	2.968901280444231	0.3255070612512866	1.9636391945247864	1.8778854743714115	2.6204824430215847	2.9423186629712923	1.8458436385081938	2.380284156746358	3.8911473146344004	0.7173711034530235	4.346179749914325	2.202883066774031	2.551498236494904	1.7319124212818189	1.6873041829281146	0.23569578159129656	2.1150321019540375	1.873279637324188	2.1789466998268936	2.6841989185701385	2.38007849487274	2.2539185345792276	2.527243991791596	1.6823377808520144	3.3669714616007163	1.421268981869019	0.0	0.28334985849304495	2.6411381744922964	2.476188553532355	3.4722630905522265	2.170888990463918	1.943312126439081	1.8024477234787963	1.55024657852284	2.092708379574741	3.2854258821649984	2.4080415139944376	0.2732278900936436	2.9983400487504848	2.4629075443889703	2.1013744817494024	3.081525769135178	2.662497065713405	1.892163314768754	2.64468984081182	1.8904694223915761	3.2537936233382996	1.7726219681304434	4.406544257405634	1.8125643596843244	1.4993834916961004	3.432000796513583	2.5639842018944874	1.9773276355356864	1.9077504135130021	2.2276576297838457	3.1015435227337775	0.3850494776834316	3.74551039965586	3.4747931600422293	1.8041649153675183	1.9505525761246076	2.232920916739274	3.31624683676931	4.529647649671896	2.7911415907486044	3.3424291187983415	2.3547773358625212	2.6105092486238353	1.7899006554405297	2.817087621786646	2.6879754740041326	2.740989004600889	2.305715791577373	2.581031352925821	2.4932398073792905	3.1275872183331823	2.6020168364525578	2.4686109715403415	2.727922865265038	2.7556182716418864	2.540937420254855	3.226239605824822	1.753637769192022	2.7944172031885026	3.1108973087518814	2.290061307709621	2.902263313747323	2.538006548003557
GnotoExpt-DTT542-S153	3.5300443571773465	2.0004464171050573	0.14342603096464568	0.20421881143132534	2.031291769915137	0.5332347337266378	1.7661015815962608	0.30641132949749056	2.6546229925414955	2.1919580531621397	3.3596591753452527	3.253467152538807	1.8158470195575374	2.746897850574564	4.281349266815922	1.6730455930620036	2.136773949520062	2.3108661020056624	4.361099300361796	2.974089125471496	2.3696927947811792	4.250716808949713	2.9214233881170353	4.257570525210609	4.227224566041115	3.477202792807846	2.0259575668572087	2.0843721257188275	1.9865534277828831	1.860968698960876	1.6492776929279067	1.6991064914561989	2.2935212756760026	2.274157466411018	3.4740117402607478	1.96876053448727	2.010292157586714	4.178965433648572	2.3125775993042605	3.3237793528861763	3.2947639474175414	2.966387137322879	0.15861153228763616	1.8529867563162132	1.7733319848289102	2.3648141563372076	2.9669431214278026	1.873721719166749	2.391804153057086	3.7273166264157895	0.4773948845927504	4.1797176023393	2.0735567544516247	2.307517208968973	1.7482371073278904	1.561566512280458	0.1599085609519344	2.0985455541090787	1.705074793106235	1.9489276301223997	2.6944941533405236	2.172201994683479	2.023749465965999	2.363803682429934	1.8351717881392278	3.2318044467635003	1.4682121520665086	0.28334985849304495	0.0	2.6692967490378847	2.2256111414011266	3.3396358418593137	1.9491011542382983	2.0689330013918292	1.843532530878898	1.714025219144212	2.0724390383409363	3.2812963411335203	2.175246778441332	0.18851906198128	3.028192819406553	2.253538653636202	1.930153414558239	3.048135894630518	2.6554873857381764	1.8172565484863006	2.630539544697838	1.865589000539609	3.0926604956577783	1.6626057033529624	4.259399901796836	1.7258631579454664	1.5409597950802822	3.4385969110651926	2.4771061803810164	1.9846219270845917	1.8783220762847739	2.228721612792858	2.9216355126533506	0.28619570279880996	3.574137869493469	3.2937416618656643	1.8303109595145919	1.9570434593879578	2.1563113784379353	3.3058757869929507	4.381047501187399	2.729379201339994	3.263025750271009	2.2622535760528426	2.56580161938439	1.7384823213319727	2.5961450957506735	2.4683816836586785	2.526425855081181	2.2155313678731487	2.5167181591812624	2.446731816990775	3.0566257949910933	2.5380459089865575	2.4129479810269037	2.6846047332173013	2.710458075654391	2.4879000162951663	3.14309263454359	1.6779062443930903	2.702221613563041	3.0338806951049175	2.229404756186364	2.82713516324886	2.305175637551343
806rcbc377-S511	0.9588751891031455	1.803173331080419	2.649251305297248	2.8012140863627373	3.048169415044112	2.8861520718332683	1.2727856071057704	2.475732277528834	1.622103102405339	0.6166427719609595	0.7471739306328445	2.902250887174037	2.801237228043736	1.7547479901519514	3.1518357531137764	1.8605596051617428	2.9293065375276943	1.1382591946957898	3.248514840356936	2.1898445104493596	3.431931726039247	3.2054501043441115	0.29616986933529316	3.390802826055017	3.1006751087475726	0.898466386398798	1.2992697629513659	1.13327243440707	1.3738422202371072	1.3978663282135722	1.7917887634893743	1.2202032726668628	0.7528795923509504	1.2555240702891493	0.8635220303300353	0.8788893526151323	2.677777145760844	2.994032799518976	0.597034169229642	0.7856821798210949	2.097004897840709	0.45867202363289133	2.7420919790041647	1.924889018119423	2.0420356153577166	3.484734294173083	0.34562386298680225	1.3161506862598575	0.3245066435987134	2.804893186003252	2.9090211740262557	3.1815362495319524	1.8001654887737548	3.199811428151112	1.1167088962754868	2.203959381784623	2.668266260972156	0.8092818494944203	2.3929947308950767	3.1315802496255016	0.33891343916853195	2.8329958592147566	3.156130297659223	2.3125038417553507	1.349625308208241	2.2237099120991406	1.4176609655398182	2.6411381744922964	2.6692967490378847	0.0	3.366482637874446	2.3156006477459776	2.96780170064265	1.0694588296814818	1.410471691484806	1.5025792265413234	1.1670142159900954	0.7351696439357792	3.15145826466127	2.5698825178157274	0.44098204815621433	2.7753977761708883	2.518158822889963	0.7480944839974946	0.33138285700175624	1.9898339733449184	0.4922058361648806	1.2692812882795035	2.5392296916423867	2.0208965575726143	2.98776389942432	1.9859786170748506	1.6976518200560087	0.8296238955518139	1.694251894164624	1.3420771033073005	1.142344966073814	0.5736232002827808	2.619193080178551	2.6449892540300417	2.6177932113220774	2.735321815483708	1.004044491315085	1.1857412825767615	1.0952870848694523	0.7985925044706258	3.157158018060221	1.1121174428427882	1.4631813296443505	1.4038706026637073	1.1450941779598014	1.8979525196455613	3.6788294553792134	3.5925754607621254	3.6107441886757154	1.3647299860096596	1.3179818894093938	1.0907379884908297	1.2426762702671184	1.2032073642993557	1.2699293316617384	0.9293152166060191	0.8778960935380156	1.207292737104326	1.4013779468278864	1.7897214409234006	1.3985932877594385	1.302305041710315	1.3732441597794178	1.1717265480970143	3.2697952847837213
GnotoExpt-DTT469-S617	3.857704774674494	1.9618321451069671	2.106108463799052	2.3376105049548883	0.3323105618601466	1.7486732623308756	2.3420802666463714	2.4185909358605384	2.2509133920455566	2.849804666770802	3.8043830386185573	1.6928168053392598	0.6429851791426955	2.1815611468302105	2.917877555863612	1.9266743938127882	0.6021013813460897	2.6107722221713976	2.9679000572692664	1.9842491439425651	0.19443325779809473	2.830831415982343	3.6215926445885236	2.703109300031099	2.878234529387275	3.81403274565369	2.539141309186916	2.611910485760074	2.353195441865145	3.431556154361108	1.782393295147088	3.0128547730045763	2.6438901486684245	2.478249296269894	3.8889677400681784	2.621609784558298	0.8208082270604997	2.900897644124397	2.8188943713221946	3.6751717723401343	2.432986653647123	3.4497964579041995	2.179520143997601	1.6401288488450196	1.6233856138665332	0.1716709155417174	3.6165856044087836	2.564400258721477	3.051899846903627	2.3948370207995158	1.8354338174595421	2.7453484540685142	1.6640152147499592	0.28006863007201815	2.545291346124146	1.4636751711281288	2.2501408138474543	2.6076429267392403	1.143324486401406	0.4189623070308272	3.1951138491313875	0.6926661311762732	0.373042487018331	1.3464804152120795	3.3440822012162186	2.2453642220859145	2.526744268690957	2.476188553532355	2.2256111414011266	3.366482637874446	0.0	2.315143988617208	0.5151607611242381	3.3665182825942215	2.5974164928262433	3.366686975056285	2.4327081783672475	3.688723844629655	0.3075427302237581	2.212271313631793	3.7191814594031096	0.7539257287279542	1.0641890485512095	3.246502826539277	3.1477671464562733	1.8130595005050238	3.0050306432518545	2.310611973240324	1.8236163144398345	1.595686513555144	3.014613217718416	1.734284927506131	2.426272680726335	3.87194288966195	2.0969260987198277	2.488870035428774	2.3467465943946624	2.829713326032817	1.5352726393484326	2.128605024404179	2.3620849512007616	1.8739521128148244	2.6575142852077707	2.5213644816281886	2.294646217891234	3.679228516415939	3.0672459844729243	2.6342839620696887	2.8977775728968442	2.093081749325107	2.57123601561147	1.9519741867004547	0.6535672288121936	0.5993971263272074	0.6812210076101237	2.1025499124019493	2.3822578988821403	2.511693286204948	2.8341495301143573	2.447246693094531	2.3800696383001663	2.748583743732812	2.788645326572112	2.460301257020043	2.802766953022168	1.8472377294739826	2.3709311301999145	2.761536926164379	2.2237969439532805	2.653801788784693	0.30241068215606604
806rcbc551-S456	2.31833067840718	1.5973181139425008	3.252122027123443	3.486090437972736	2.093437283090289	3.154883654354222	1.9628982506786	3.322492445066535	0.8999584401773917	2.0550645815142836	2.369527861467747	1.0137232565365175	2.015287793304384	0.7137137038966677	1.0520859507756497	1.9172844380153633	1.8532833488066214	1.6819609723546645	1.09726923741368	0.38037769117749953	2.3031121700732684	1.0705021103282613	2.475418192282492	1.1782220865841715	0.9892151013454974	2.28478853827867	1.9473056990666715	1.9258861742902063	1.7976629910472983	3.226757263876891	1.784317933545533	2.7711144865575528	1.7154559324100873	1.5884948049898098	2.403987829378347	2.0126373960862147	1.7282283395132243	0.8710900936563023	1.8944655334901377	2.2234473836482107	0.24517645153689624	2.2106138205175223	3.3398717253860517	1.5679616065149933	1.7187271580090921	2.3662225670867323	2.434439611931554	2.123273225519315	2.143206742483485	0.6262416014080762	3.226216075539706	1.0153122312644145	1.269740141748178	2.050148785858474	2.1608320266487873	1.9281365136465682	3.333345892010946	1.8665826277361763	1.8212604384128008	2.2409752700462926	2.0113158950594197	1.7228947917282533	2.204340786600344	1.1102434690054848	3.1164418649425145	0.14371334000443067	2.435668920199741	3.4722630905522265	3.3396358418593137	2.3156006477459776	2.315143988617208	0.0	2.0613823786949985	2.9045214986047947	2.220059244520664	3.2818974290317504	1.731465488185022	2.291226707741921	2.073033215101096	3.2391672862906637	2.5468576379190213	1.5968699096958523	1.6996242068168574	1.821173061624522	2.0403878200785366	1.781785832546686	1.8246391166218552	1.8355716328744096	0.5195501496309193	1.7869465366054316	0.9966956039096249	1.8014394006452759	2.388762711334394	2.4118661703176305	1.0341055389836866	1.9435198697475742	1.8337614398851374	2.0006856036065996	0.8036731632012057	3.214271752531198	0.8365484827649023	0.6989697192584466	2.196393348876694	1.9567886761953366	1.5354956765163565	2.2744916322988002	1.0887371345608328	1.2077600986070471	1.0222597463449448	1.2203742477378672	1.3127669184879724	1.9064663758646363	2.3782559595264408	2.370712663738128	2.3503427012459763	1.2807227466974302	1.1674174058542182	1.3778601404976667	1.147811491756169	1.2025735075889974	1.291063002527948	1.3990886049144475	1.4378439239764003	1.2798267182809135	1.0334588279781514	1.8062191710227127	0.9504790142172382	1.070797414911602	1.373450600766438	1.1663826697546302	2.0988599105094483
