#OTU ID,Vil1.03B.DTT33,Vil1.05B.DTT57,Lyz2.07B.DTT281.S123,Vil1.010B.DTT117,Itg.10.DTT455.S49,Lyz2.02B.DTT221.S61,Itg.10.DTT456.S50,Lyz2.06B.DTT269.S111,Lyz2.03B.DTT232.S72,Vil1.09B.DTT105,Itg.20.DTT504.S99,Itg.20.DTT505.S100,Vil1.04B.DTT43,Itg.24.DTT529.S24,Vil1.07B.DTT79,Itg.18.DTT492.S87,Vil1.014B.DTT164,Lyz2.01B.DTT207.S47,Itg.26.DTT541.S37,Itg.02.DTT409.S1,Itg.22.DTT516.S11,Lyz2.04B.DTT243.S84,Itg.06.DTT433.S26,Itg.02.DTT407.S99,Lyz2.08B.DTT291.S133,Itg.24.DTT527.S22,Itg.26.DTT539.S35,Vil1.09B.DTT104,Vil1.02B.DTT21,Vil1.03B.DTT32,Itg.22.DTT517.S12,Vil1.02B.DTT20,Lyz2.04B.DTT244.S85,Vil1.06B.DTT67,Vil1.04B.DTT44,Itg.24.DTT528.S23,Itg.08.DTT444.S37,Itg.12.DTT467.S61,Itg.16.DTT480.S75,Lyz2.02B.DTT219.S59,Itg.12.DTT468.S62,Vil1.04B.DTT45,Lyz2.03B.DTT233.S73,Itg.18.DTT491.S86,Lyz2.07B.DTT280.S122,Itg.06.DTT431.S24,Vil1.07B.DTT81,Lyz2.05B.DTT255.S96,Lyz2.01B.DTT208.S48,Itg.02.DTT408.S100,Lyz2.07B.DTT279.S121,Vil1.013B.DTT152,Vil1.05B.DTT55,Itg.18.DTT493.S88,Vil1.013B.DTT153,Vil1.01B.DTT08,Lyz2.05B.DTT256.S97,Itg.04.DTT421.S13,Vil1.014B.DTT165,Lyz2.08B.DTT292.S134,Vil1.06B.DTT69,Vil1.08B.DTT92,Itg.10.DTT457.S51,Lyz2.06B.DTT267.S108,Itg.16.DTT479.S73,Lyz2.05B.DTT257.S98,Vil1.08B.DTT93,Itg.20.DTT503.S98,Itg.22.DTT515.S10,Vil1.013B.DTT151,Itg.16.DTT481.S76,Vil1.02B.DTT19,Itg.12.DTT469.S63,Itg.08.DTT443.S36,Lyz2.04B.DTT245.S86,Vil1.010B.DTT116,Itg.04.DTT420.S12,Lyz2.02B.DTT220.S60,Lyz2.08B.DTT293.S135,Vil1.07B.DTT80,Vil1.010B.DTT115,Vil1.08B.DTT91,Vil1.014B.DTT163,Vil1.05B.DTT56,Lyz2.01B.DTT209.S49,Vil1.09B.DTT103,Vil1.01B.DTT09,Lyz2.06B.DTT268.S109,Vil1.06B.DTT68,Lyz2.03B.DTT231.S71,Itg.06.DTT432.S25,Itg.08.DTT445.S38,Itg.26.DTT540.S36,Itg.04.DTT419.S11,LYZdtt351,LYZdtt364,SLCdtt050,SLCdtt110,SLCdtt075,SLCdtt019,SLCdtt002,LYZdtt328,SLCdtt021,SLCdtt111,SLCdtt074,LYZdtt304,LYZdtt317,LYZdtt305,LYZdtt329,SLCdtt092,SLCdtt020,SLCdtt128,LYZdtt341,SLCdtt051,LYZdtt340,LYZdtt363,LYZdtt365,LYZdtt315,SLCdtt069,SLCdtt129,SLCdtt109,LYZdtt352,LYZdtt353,LYZdtt316,SLCdtt093,SLCdtt001,LYZdtt303,SLCdtt068,LYZdtt339,SLCdtt003,LYZdtt327,SLCdtt067,SLCdtt163,SLCdtt164,SLCdtt145,SLCdtt146,SLCdtt165,SLCdtt147,taxonomy
PWY0-321,330,13457,125,3588,617,33,0,193,147,13620,56,26,3928,0,15816,107,3493,1012,28,322,0,1544,48,911,950,361,164,9885,378,195,22,168,18,14395,211,66,76,155,330,154,0,583,39,156,254,140,14930,1396,0,492,4688,4003,24131,27,4674,39,23,0,1610,295,25499,15390,0,137,987,56,17159,604,302,2774,147,469,0.9883,5783,0,10101,0,23,455,11704,17442,20591,2940,20944,39,20052,159,0.9591,19202,949,25,22,35,1324,18,16,78,48,44,28,5511,415,34,47,133,373,7,12,30,39,38,58,385,61,36,17,18,3437,96,26,49,5,6,9,111,98586,414,42,194462,599,14381,76,1375,7,3537,2,6,6,
PWY0-41,204,7614,126,2117,440,119,184,171,122,7160,22,33,2009,553,8767,27,1762,509,124,218,44,770,52,536,617,215,135,5140,181,70,110,88,37,7990,83,326,56,254,135,401,121,252,78,80,139,60,8326,670,341,296,2428,5885,13398,35,6733,41,218,77,1051,161,14357,8505,196,311,637,258,9497,546,161,4458,56,267,175,3055,17,5414,12,123,254,6569,9592,11413,2205,11713,228,10909,75,237,10769,475,33,28,105,844,784,763,339,61,261,467,4355,757,193,78,1224,5652,686,735,783,31,243,202,1684,242,1645,539,663,28005,124,61,134,527,453,806,136,3021,17224,43,6395,23673,4540,286,6020,25,171,8,26,19,
PWY0-42,282,10914,106,2831,538,17,0,168,111,10868,48,92,2935,0,13006,91,2720,3590,23,283,0,1106,41,741,754,313,175,7713,299,190,58,125,0.9348,11707,199,56,72,145,312,94,0,509,46,159,196,108,12179,1000,0,366,3540,2868,19704,23,3343,33,19,69,1293,231,20590,12250,0,113,807,48,13873,483,270,1976,180,415,19,4330,0,7784,0,19,364,9509,14381,16832,2267,17050,20,16413,129,0.8268,15587,771,21,31,39,1001,29,23,83,55,45,30,4449,363,38,54,136,86,10,10,35,49,43,62,382,67,41,24,30,2829,99,31,60,8,12,15,124,84092,491,43,153278,492,11473,83,4588,5,1449,1,3,4,
PWY0-781,3739,12998,3809,12016,12410,6168,11094,5450,8447,19554,8205,8354,9253,14046,15001,14965,14216,14336,15464,8691,6986,12821,5406,8675,8464,12120,5416,18112,2796,10531,8047,1805,6438,13575,8962,12167,16555,9001,9974,9537,10274,6289,2947,8866,4097,3841,15052,6163,14929,7143,14247,11283,22739,10943,11854,1640,9609,7918,9531,5974,25288,17733,3513,12873,12546,7626,18775,9832,6342,7593,6845,6327,7546,14493,2445,20520,5146,9527,7068,12048,17383,19556,12525,21908,11096,21938,2044,8242,19881,7383,12286,4021,11120,9340,15659,32553,5988,11338,4906,2918,32075,39384,2942,5791,23804,34021,12512,25394,20597,11390,6380,9274,43458,4663,20559,17204,26241,47677,8043,3716,7064,17496,14520,34343,11322,30983,43637,5986,172948,24682,147538,6274,43482,57297,31378,11363,23432,16792,
PWY0-845,1470,12775,1767,5759,2431,1309,1006,1151,2242,14154,1024,1613,5150,1966,15795,898,4968,7012,1938,1909,700,4372,2323,2848,2212,1686,1714,11113,869,1556,1755,717,564,14226,2320,1181,3135,3474,2745,3121,2002,1955,898,2105,879,1953,14407,2341,542,1449,7418,8928,23908,1900,11426,284,872,3069,3568,851,24293,15582,943,3016,3247,1349,16912,4227,5122,12815,2205,1422,1437,8835,540,12223,811,991,1025,11634,17687,20484,6338,20939,913,20793,816,1096,19096,2051,1819,1513,862,3462,3634,1489,1658,1323,828,967,17564,13252,901,1073,2785,6329,2079,2446,4140,916,1195,1255,11451,1850,2404,2661,2143,23465,2237,1163,1896,2688,1475,3130,2172,162435,17823,1084,473765,4504,112272,2655,16493,481,4887,698,2356,7509,
PWY0-862,435,10217,338,4513,1101,302,142,368,581,13505,141,194,4873,527,12791,202,4503,6344,419,855,141,2246,653,1585,1953,667,422,11132,460,318,339,230,192,11568,482,349,470,923,605,816,465,906,182,413,377,620,11848,1935,193,1025,6865,7130,19359,350,8599,72,121,693,2376,422,19855,13760,171,678,1396,256,14686,1055,1177,8606,403,830,317,8479,164,11771,219,308,624,9482,14728,16669,4842,17277,262,18217,213,233,15703,1396,481,240,243,2721,894,338,728,495,426,302,21275,2912,370,486,1205,5839,425,1535,765,430,387,584,3378,710,479,370,464,21735,944,393,551,593,657,750,1079,235264,6247,407,613739,3669,56216,908,14152,131,13725,20,1773,979,
PWY1G-0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0,0,0,54,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,4,0,6,58,0,0,6,13,0,0,4,0,20,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,3,0,0,0,3,0,0,0,0,1175,0,0,0,0,0,10,0,2,90,0,145,0,0,65,189,0,93,0,0,0,
PWY490-3,2309,60,3789,4494,7310,2548,5311,1969,5047,2280,8097,6896,2950,5758,19,8533,4380,4029,6680,3815,4679,4920,5101,3091,2553,7080,2907,3079,3360,4579,4552,1663,4009,90,4470,5951,9836,8160,10096,5061,7568,3537,1920,11599,2655,4066,323,2234,8591,3685,4512,20,45,12502,20,1253,5839,4966,4435,2587,425,896,2288,6078,6770,5891,909,5293,3244,419,8443,723,5224,3158,1065,4872,2480,5802,4480,266,620,94,4066,338,4715,1738,2023,3901,366,2642,8531,4400,5990,3900,12344,22316,6923,2083,2465,1637,8346,24169,2351,2150,10940,25822,6768,6017,17875,3602,3091,6936,18376,4277,12902,13063,15304,8410,6550,1898,2484,12285,10186,14652,5685,1050,12074,4636,4892,3911,11856,2596,21695,3130,20208,4419,4764,18846,
PWY4FS-7,17976,19993,20490,28886,58939,26344,40782,21401,48284,33004,37316,51504,18146,54241,22793,53002,33527,37379,61623,48011,25728,66782,73201,29353,35198,44130,23622,30934,27720,31454,35899,11273,26234,20659,26507,40425,51832,48150,64584,46898,43968,34314,19618,39800,13257,55169,23529,17644,55581,26931,30590,23844,34551,54824,29577,9998,47014,84105,32527,21084,39281,28317,28613,41971,66494,52900,30084,56103,46469,25008,56269,13109,34635,27992,12196,34813,25560,43561,49170,18496,26587,29807,30433,33739,40438,33955,18244,26522,30609,44426,52847,31247,36595,28027,221666,105811,27211,25356,19832,14180,45036,100647,10660,23331,66757,104510,193388,152543,99937,37218,16065,24588,177898,21247,64955,71256,127434,72772,28726,26458,34660,173018,124280,225182,44134,201960,110045,13826,945878,39575,178442,29783,122801,153045,120699,49877,116992,93114,
PWY4FS-8,17976,19993,20490,28886,58939,26344,40782,21401,48284,33004,37316,51504,18146,54241,22793,53002,33527,37379,61623,48011,25728,66782,73201,29353,35198,44130,23622,30934,27720,31454,35899,11273,26234,20659,26507,40425,51832,48150,64584,46898,43968,34314,19618,39800,13257,55169,23529,17644,55581,26931,30590,23844,34551,54824,29577,9998,47014,84105,32527,21084,39281,28317,28613,41971,66494,52900,30084,56103,46469,25008,56269,13109,34635,27992,12196,34813,25560,43561,49170,18496,26587,29807,30433,33739,40438,33955,18244,26522,30609,44426,52847,31247,36595,28027,221666,105811,27211,25356,19832,14180,45036,100647,10660,23331,66757,104510,193388,152543,99937,37218,16065,24588,177898,21247,64955,71256,127434,72772,28726,26458,34660,173018,124280,225182,44134,201960,110045,13826,945878,39575,178442,29783,122801,153045,120699,49877,116992,93114,
PWYG-321,497,10394,424,5458,1297,379,184,460,746,15336,182,248,5784,660,7677,260,5568,7632,501,1069,183,2786,821,1966,1832,834,528,13093,577,409,427,295,250,11597,619,450,609,1151,780,1020,600,1130,229,519,483,775,12489,2339,249,1298,8203,8741,14222,441,10418,93,146,872,2942,542,20640,14847,147,849,1747,325,15828,1161,1469,10447,508,1017,400,10022,206,13967,285,399,783,9503,15433,14941,5913,18071,330,19672,268,300,16000,1650,621,304,313,3328,527,272,674,455,392,276,21980,2772,356,450,1077,5791,338,403,669,369,362,532,3193,680,410,301,380,22077,902,359,494,485,282,609,998,222037,6056,382,653129,3656,59115,854,14817,218,13889,38,2161,1266,
PYRIDNUCSAL-PWY,7428,11372,12918,16354,24744,17906,22328,11201,26807,15239,24630,25175,10481,36458,13233,34143,18732,25716,40875,19714,18019,28768,17861,15956,12318,29558,13734,16232,14743,20547,24394,6170,17111,11965,15700,27879,32787,24245,41540,31889,27342,21994,10536,21816,7864,9776,13035,10091,42054,14337,18308,14751,20063,30132,18417,5700,34112,27463,16372,11195,21969,14990,10090,30406,16070,34883,16049,21058,18959,18854,33894,4458,18790,15247,6456,19055,13810,30412,27588,10343,15047,17191,16306,18735,28595,18457,8228,19065,17009,14264,26101,13121,25384,16274,45292,116683,28459,25347,11782,4695,35331,104719,10279,21891,53058,83544,87692,50367,99872,27533,16468,24824,136561,23123,60286,75000,79295,48940,25761,10237,14841,50224,40018,68761,35748,21687,98019,13311,92653,19033,98101,10245,62341,91251,48954,28937,51807,51819,
PYRIDNUCSYN-PWY,7551,12043,14155,16443,21788,13639,15176,11665,21858,16933,20526,30122,9899,32656,13946,31055,18062,19290,41409,22495,14391,24051,26411,13673,12936,24287,12382,15700,15248,16486,22431,5687,12347,12601,14384,24514,31137,23027,38002,27664,21894,23863,10914,21748,7656,15780,13861,8400,20946,11479,17786,16195,21145,34755,20246,4793,19958,27377,17779,11110,23246,15022,11603,23950,42145,27853,16492,21934,20686,20614,36312,6315,16655,15106,5470,18909,11035,21951,29202,10924,15800,18123,16821,19797,19131,19123,9457,15139,17957,13411,25008,18519,21203,14847,45785,48302,18878,12693,8477,5648,26035,54866,7568,13261,30657,59556,89198,47033,64980,17966,9787,16239,113689,17136,33657,43982,103682,40134,20252,11623,11990,41676,48140,53606,27562,143357,78390,8848,786752,16874,125292,9938,53558,45631,23975,8118,51530,44900,
PYRIDOXSYN-PWY,1137,10122,1399,4652,1888,1024,774,899,1717,11646,788,1268,3951,1530,12516,698,3918,5345,1526,1508,538,3345,1802,2239,1712,1313,1360,8927,675,1200,1371,551,431,11296,1800,909,2459,2737,2138,2448,1554,1546,698,1672,674,1519,11463,1897,418,1114,5763,7419,18968,1513,9663,221,671,2360,2851,655,19296,12235,733,2282,2618,1052,13348,3291,4105,11353,1738,1084,1124,6825,417,9773,624,761,796,9187,14071,16231,5040,16526,712,16787,639,825,15067,1578,1411,1211,667,2654,2860,1177,1298,1001,632,749,12633,9839,705,819,2127,4855,1678,1918,3314,692,919,976,8816,1473,1840,2150,1749,16423,1756,914,1467,2103,1183,2458,1695,156401,14208,842,707192,3180,92454,1963,12796,352,3093,504,1843,5858,
REDCITCYC,1054,3056,153,6772,2086,95,558,232,185,21086,111,179,7297,200,3479,120,6829,14324,478,485,107,3010,152,1650,2009,659,263,16930,506,338,225,244,38,1604,260,180,296,1266,457,590,675,908,110,430,455,239,10312,2599,116,868,9212,7799,3643,151,8646,64,93,248,2705,450,11107,12859,613,267,3399,80,15237,2573,621,5201,225,1169,794,11490,0,17997,54,225,592,3447,6522,3453,5707,10362,74,18558,224,100,6920,2140,83,137,281,2785,494,395,760,504,462,353,12112,12565,358,507,1476,2739,237,323,1083,467,412,591,9326,631,1706,339,403,12655,955,312,525,153,181,286,1163,83793,1691,403,436885,9355,52545,767,62513,228,38245,248,469,1122,
RHAMCAT-PWY,1266,8188,1550,3828,3290,2450,1775,1638,3371,8959,1450,1595,2910,2974,9752,1767,3361,5954,3871,2461,1183,4449,3748,2445,2073,2269,2463,7163,939,1995,2068,692,1694,8806,1885,2246,3730,3378,3172,4884,2469,1377,1192,1856,1202,2706,9157,1645,4300,1927,5377,11660,14776,2196,14456,630,3198,4918,3171,1402,15518,9950,1040,3702,2595,2813,10806,3178,4562,14050,2578,2627,1699,6424,753,7788,1749,3643,1950,7442,10871,12639,4767,13362,3775,12882,883,2370,12213,1912,4874,1586,2380,3235,7047,16090,4325,2696,1127,742,5625,15489,1067,1514,5980,11524,5559,6539,10599,4041,1872,2875,9400,4312,7333,7880,17156,31314,3359,1136,1894,7880,6384,9904,5070,1104,39959,3754,7129,4069,10041,2102,36561,14498,5111,5604,7789,12251,
RIBOSYN2-PWY,8638,12324,14758,16456,28222,14888,19458,13768,25889,19749,20083,35967,10195,32311,14249,27902,21568,19815,45264,28029,15698,31591,26809,15978,15579,27250,14381,17627,18444,18528,23886,6783,15368,12909,15280,21931,32065,26277,37728,27348,24634,25402,13060,18815,8285,14314,14323,8482,30133,13978,19674,18489,21607,32320,22901,5246,21198,27682,19191,12560,23916,16103,14751,28212,50529,30371,17414,25800,23731,22353,36759,5083,19117,17425,7229,20965,12794,19384,32680,11171,16275,18534,18397,20399,22767,20164,10924,17589,18376,16573,28088,21903,23249,15403,42357,56685,18943,18138,9767,5456,32216,58672,8270,15818,37091,65174,93420,46163,64753,20613,12217,16990,118624,17090,36282,44909,110461,43725,19043,12062,15397,43007,48764,62293,26636,160037,80694,9551,820128,25370,131670,10662,41212,82367,19120,16761,40047,25807,
RUMP-PWY,4113,196,4349,6213,13150,5341,7734,3553,10829,4382,7197,10347,4312,10052,39,8177,7007,8784,10310,6459,4079,12991,10870,5030,6415,8700,5091,5201,5472,5767,6578,2588,4869,61,6848,6362,12872,12843,13435,10371,10048,5368,3822,13083,3215,8086,897,3296,4975,5359,6298,9315,159,12582,11087,1819,5908,14450,7502,4487,1551,2378,4595,5826,11913,7674,2885,12294,8378,8622,11987,1608,7873,5113,2107,7340,5181,8738,8386,614,1348,293,6620,1162,5833,3549,3448,3312,1375,6500,13511,6426,6195,6931,22022,15390,8316,4732,3614,2845,14199,24250,3148,5246,15658,18298,15041,12203,23038,9922,3813,7844,31463,6118,19030,16648,21636,15151,7357,4019,5076,21419,18000,28335,16763,3598,28723,3440,9779,20793,20803,3114,22866,18937,31264,6888,23637,29634,
SALVADEHYPOX-PWY,4341,22226,7443,15184,12278,6470,9046,5358,11853,32663,9831,11541,12194,9269,25566,10428,12110,10617,8819,7546,7159,14484,7660,7304,7312,12552,4771,29482,7277,8861,9351,3741,5624,23186,5453,7598,11999,9497,8653,13571,11651,5092,4096,7056,5380,3771,25371,5397,13856,7459,17400,30868,38836,7564,38750,2235,9166,13929,9166,5041,43106,30500,4285,11538,5788,8253,32708,11075,6009,33423,5503,2168,8391,19902,2191,34101,5434,14211,7867,20310,29896,33409,18517,36785,10857,39290,3429,6926,33403,7571,16682,4963,8118,9162,18824,25516,12774,6060,4073,2775,31539,37994,3152,6252,15236,29358,21668,15578,25280,10104,5199,10650,38921,11246,30712,23170,37697,43151,14536,5564,6739,22622,19312,44314,16871,215285,69379,6680,1130759,13701,175265,8633,47531,42852,40208,8899,29555,31673,
SER-GLYSYN-PWY,12912,12266,17666,21071,42098,23094,33428,15967,40367,21152,32878,35058,15684,44961,14138,43534,24903,33009,49355,28262,22863,49047,44627,19322,24915,37420,17714,21057,20389,27295,30556,9057,23047,12827,23864,34499,46377,38959,56010,43205,36763,28194,15771,35250,11589,28286,14390,12820,52599,19281,25267,22369,21439,42940,28399,8782,41928,60803,23203,17508,24181,18128,18624,38507,44304,43145,19076,39949,31191,28494,47135,8737,26733,21518,9494,25189,22872,40373,39226,11328,16390,18462,22238,20696,34894,20947,14693,24763,18760,28180,46523,21021,31567,24788,88356,107901,29905,24948,16474,9562,44896,98192,11097,22138,65403,97846,115944,72874,92229,34611,16860,26141,153123,24807,66474,73974,123460,63817,28365,18038,22253,90767,76465,119806,42374,249483,111769,14309,1001873,32306,157554,17515,81821,123563,62835,37979,80378,74995,
SO4ASSIM-PWY,1363,14247,1785,4764,3655,1300,2511,1327,2565,13898,3666,3050,4325,3860,16877,4760,4210,5068,3892,2436,2283,3592,1779,2762,2389,3955,1584,10282,1424,2612,2711,816,1414,15219,2321,3592,4208,3548,5772,3078,4094,2600,1322,2948,1239,1177,15804,1808,2392,1896,5788,10387,25571,3969,13795,839,3622,2747,2682,1551,26932,16409,1196,3054,2828,2815,18135,3605,2691,14161,3309,821,2710,7310,596,11547,1095,1745,2525,12676,18653,21831,5247,22741,1832,21267,1290,1764,20900,1790,3351,1755,2770,2922,5379,9276,2274,1804,1479,768,15774,17670,1617,2352,4508,12633,7246,3707,10763,2245,1963,2195,10855,2023,8454,8182,10815,18674,6597,1117,1990,5269,4490,10771,7775,171377,19556,1474,1460582.379,14370,167150,2161,6566,845,2123,590,727,3205,
SULFATE-CYS-PWY,2533,14001,3395,8205,6648,2514,4791,2540,4925,17867,6833,5844,6881,7381,16277,9030,7589,9004,7507,4620,4343,6571,3340,4962,4315,7279,2914,14454,2725,4974,5206,1536,2718,14716,4416,6761,8064,6531,11039,5779,7717,5018,2521,5463,2323,2119,16032,3249,4675,3557,9717,14856,24664,7595,19144,1594,6945,5165,5002,2961,27017,17951,2269,5721,5224,5437,19494,6542,4937,19404,6400,1517,5111,11234,1132,16592,2105,3393,4883,12702,18467,21137,8869,22972,3545,22357,2455,3423,20950,3260,6371,3361,5262,5271,9891,17193,4233,3396,2686,1392,22682,30070,2831,4264,8374,22434,13909,7204,19543,4211,3536,4046,20569,3760,14935,14427,19924,28162,10770,2125,3543,9967,8583,19426,12908,187544,32993,2660,1046328,18423,150974,3689,17280,2812,6407,1762,2468,8252,
TCA,5206,17282,9266,13742,12100,10663,7818,10068,8008,22224,8218,30342,8867,14430,20016,16316,15480,15385,21595,21613,4985,12284,18885,10490,9241,10950,4633,18034,8717,9345,10917,2776,3021,18036,9311,7610,15437,10969,21173,16028,11290,12062,6519,10352,3899,9166,19848,5973,8437,6526,15724,16765,30275,26483,22130,2970,6635,17013,15356,5799,33137,21749,9612,7337,47240,14626,23770,11130,11871,22701,23646,2902,11834,15283,2697,20441,4943,6656,13125,15611,22426,25905,15872,28329,14966,26374,7813,4460,25628,10583,14325,20108,6333,9466,17548,17862,7596,5894,3815,3127,28286,36038,4753,5796,12113,37293,53670,23987,44045,5034,5856,7534,67936,7730,14452,21941,130674,36585,12085,6066,7526,17041,37840,24220,13254,223495,74571,4504,1096099,23621,142424,6179,29611,7932,12500,4334,18311,18434,
TCA-GLYOX-BYPASS,1160,16397,215,6450,2457,46,697,349,267,18882,166,185,6402,79,19989,183,6448,7847,147,679,0,3352,183,1927,2315,878,356,14538,668,464,130,306,31,18020,361,173,203,1587,647,438,831,1181,86,473,550,342,18622,2614,0,1025,8451,7344,30265,129,8504,91,45,222,2988,564,31274,19901,715,252,3702,108,21920,2683,809,5502,267,1081,960,10273,0,15516,60,118,798,14684,22345,25899,5718,26507,83,26108,313,23,24098,2357,124,93,55,2921,269,261,549,398,351,206,9522,5461,377,460,1039,1301,115,103,588,312,414,522,4070,516,734,257,338,9178,1075,243,432,73,88,139,1190,104138,1758,363,511093,3170,58482,454,46206,356,28145,44,172,150,
TEICHOICACID-PWY,5291,244,2496,6426,17516,2905,6974,2823,8026,4735,4718,5189,4539,6026,111,8330,5799,5422,6829,8803,2595,15996,10929,5103,7665,6064,4982,5347,4907,3481,3564,2240,3700,428,5242,4708,12220,13905,10216,5843,8383,4185,2731,15028,2360,10688,863,3407,3751,5046,7583,1125,197,15111,1475,1365,4543,10411,7340,2626,1127,1072,6860,3737,14189,6118,1298,13969,13908,1909,9755,4454,7294,7967,2514,6884,3544,4855,4061,613,1422,788,7116,697,3414,2697,2799,1788,571,10473,8897,6434,4768,6885,20339,5684,3111,2691,1273,3612,5500,13256,2292,2993,7004,12839,43332,24338,15424,4970,1926,3561,25750,2306,8165,7113,5403,26355,3209,2047,11734,14089,9711,48569,6506,1915,19730,2737,3966,23221,20859,4492,28619,10637,24497,2298,23862,10933,
THISYN-PWY,5733,12908,9146,12485,13169,10093,8332,9064,11868,18340,8686,26836,7736,15988,14831,16259,14468,13784,23004,20035,5497,15235,18809,9615,9472,11233,8270,15106,8168,9822,11590,3398,4356,13433,10092,9798,20681,16021,21220,17071,13060,12395,6675,12866,4334,10566,14949,6438,8722,6901,13639,12972,22484,25104,17168,2973,8543,18124,14176,6081,24875,16129,8622,10079,44625,13984,17705,16850,17613,18810,22484,3230,11364,13378,3263,17350,6089,8909,12636,11698,16793,19245,13660,21242,13392,20331,7570,5703,19176,9379,16919,18801,9190,9600,22894,18799,9648,6085,4275,3678,19368,34105,4809,6124,14118,34783,48124,21482,43547,6291,5758,7812,59196,11740,15234,26793,105755,29020,12805,8494,7824,20716,31720,27051,16174,37151,63625,4948,164412,11713,91465,6274,27819,10718,6222,3492,32493,21496,
THREOCAT-PWY,216,233,45,1505,351,11,0,101,53,1805,18,7,570,0,1094,32,1424,4339,8,159,0,786,15,656,579,165,78,1543,234,89,9,115,8,518,102,24,20,48,140,32,0,317,14,34,101,44,1117,882,0,348,650,210,1102,9,0,0,11,34,1208,126,530,887,0,48,418,20,1775,308,126,66,45,432,5,1686,0,2461,0,10,230,747,1826,1095,1922,1743,12,2043,32,5,1437,570,9,10,15,717,281,393,0,17,16,12,113,409,0,0,76,4979,353,612,467,0,0,0,614,0,196,289,368,2744,14,0,26,287,276,410,0,227,5955,0,1826,157,464,223,52,1,373,1,1,1,
THRESYN-PWY,16885,19179,20190,29053,48380,25507,35592,20104,44020,31796,34369,46688,18174,51034,21888,49134,32049,36991,56825,42381,23599,57705,64413,27090,30111,40349,22637,30549,23959,30173,33350,10402,24140,19823,25701,37821,51077,45460,61625,45959,41011,31492,18032,38077,12691,50242,22528,18170,51801,24026,30611,26327,33172,52170,32306,9365,43834,72521,30919,18932,37589,26784,22780,40030,60527,49398,28643,47622,41869,30287,53365,11915,31966,28160,10973,35851,22566,41320,42487,17679,25617,28578,29861,32222,38130,32999,16812,25022,29231,37906,47792,29842,33853,27496,201612,95962,27506,23250,16452,13064,34774,91323,10589,21157,59246,83713,166127,136080,96026,28966,15506,23352,146591,23626,57936,69512,119730,58536,28711,23568,29842,155276,104784,200382,39829,126139,110825,13711,800872,33336,158283,26141,130336,139159,87230,43868,135030,108425,
TRNA-CHARGING-PWY,16940,13351,19537,26211,53631,24902,37626,19420,45137,24401,34483,45800,16113,51108,15381,48964,29830,34188,58165,44702,24198,60908,61645,27590,31186,41674,23676,24595,25523,30180,33961,10695,24620,13940,25732,37750,51403,47740,61338,45271,42079,32012,18076,40662,12432,43443,15697,17538,52831,25060,27200,20469,23319,52003,26165,9354,44953,73163,29731,19133,26293,19229,25178,40249,59047,50207,20395,51921,45691,25022,52869,10711,32555,24450,11334,29099,23529,41193,44879,12281,18102,20108,27193,22490,37763,23904,16835,25049,20320,37578,48542,28653,34530,26379,139126,98766,27709,24457,17974,12253,42535,98851,11024,22369,63260,99204,160609,111093,100290,34561,16135,24669,163948,23258,63154,70569,116353,69357,29311,23361,29828,124437,99291,159220,43272,158990,116350,14189,763830,35633,164224,23751,98758,113059,81474,39225,106002,82424,
TRPSYN-PWY,6976,14278,13961,15875,23584,16906,22212,13944,25313,20350,24144,36636,11370,35417,16391,33384,20095,24349,44724,25960,17758,27369,23866,16052,13877,29149,11659,17509,16480,20417,24885,6347,17471,14834,16461,25670,29906,22580,42905,28606,25493,25256,12540,18610,7843,12235,16552,8821,38993,13709,20586,17293,24842,33007,21607,6405,33202,28144,17700,12341,27745,19363,12941,30056,43409,35565,20346,23364,18998,21807,38323,6909,18853,17419,6653,20507,14322,24108,31853,12990,18324,21302,18049,23644,28083,21453,11083,19350,21416,14991,26805,19973,24843,16238,40253,88591,21860,20242,9921,4807,31700,79520,8761,17140,41866,72773,86511,43097,76595,21079,13466,19955,123057,19440,45085,60358,120265,43223,20137,11430,11972,42297,47470,57025,25916,150739,86694,11094,831757,24767,123939,9728,44097,77730,29651,21815,37283,33205,
TYRFUMCAT-PWY,28,0,26,78,174,0,0.8373,0,26,44,0,46,0,0,0,0,0,180,0,0,0,482,0,29,350,112,34,47,0,42,32,0,0,0,0,0,0,0,0,90,0,49,8,124,26,0,0,0,0,36,211,0,0,0,0,0,0,0,0,27,0,0,0,0,319,0,0,125,55,20,33,201,0,223,0,64,0,30,0,0,0,0,544,0,0,37,18,0,0,307,0,0,0,111,1,2,9,6,5,2,629,222,5,6,14,3,1,1,6,4,5,7,123,7,14,1,2,225,12,3,3,1,1,1,13,10799,2,5,64661,59,6463,5,6243,26,2684,0,27,6,
