	TL1a_DTT_173_Repeat	TL1a_FP_140	TL1a_DTT_76_Repeat	TL1a_FP_207	TL1a_FP_65	TL1a_FP_64	TL1a_DTT_172_Re_extracted	TL1a_FP_209	TL1a_FP_206	TL1a_FP_242	TL1a_FP_77	TL1a_FP_245	TL1a_FP_76	TL1a_FP_102	TL1a_DTT_169_Re_extracted	TL1a_FP_98	TL1a_FP_75	TL1a_FP_173	TL1a_FP_141	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_FP_62	TL1a_DTT_245_Repeat	TL1a_FP_74	TL1a_FP_172	TL1a_FP_171	TL1a_FP_66	TL1a_FP_143	TL1a_FP_100	TL1a_FP_99	TL1a_FP_246	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_DTT_244_Repeat	TL1a_FP_101	TL1a_FP_244	TL1a_FP_63	TL1a_DTT_142_Repeat	TL1a_FP_243	TL1a_FP_170	TL1a_DTT_78	TL1a_FP_205	TL1a_DTT_139	TL1a_DTT_171	TL1a_FP_73	TL1a_DTT_209	TL1a_DTT_74	TL1a_FP_139	TL1a_DTT_141	TL1a_DTT_210	TL1a_DTT_241	TL1a_DTT_243	TL1a_DTT_205	TL1a_DTT_206	TL1a_DTT_64	TL1a_DTT_62	TL1a_DTT_65	TL1a_DTT_242	TL1a_DTT_73	TL1a_DTT_63	TL1a_DTT_207	TL1a_DTT_75	TL1a_DTT_246	TL1a_DTT_97	TL1a_FP_169	TL1a_DTT_66	TL1a_FP_61	TL1a_FP_241	TL1a_DTT_140	TL1a_DTT_99	TL1a_DTT_77	TL1a_DTT_98	TL1a_FP_97	TL1a_DTT_170	TL1a_DTT_208	TL1A_DTT_642	TL1A_FP_641	TL1A_FP_689	TL1A_FP_638	TL1A_FP_640	TL1A_FP_685	TL1A_FP_686	TL1A_DTT_640	TL1A_FP_639	TL1A_FP_687	TL1A_DTT_638	TL1A_FP_637	TL1A_FP_688	TL1A_DTT_641	TL1A_DTT_639	TL1A_DTT_687	TL1A_DTT_689
TL1a_FP_243	0.7437091475731719	1.5358923698923894	0.3097670009546243	0.8568867849797012	1.3052588509902863	1.0102849501373452	2.018059553863734	3.389228584065378	1.3051713675022536	0.08331729012418755	0.991310918032512	2.2224161066515444	1.1340938490259957	2.5722588995216134	2.7993678935905373	1.0251428363691166	0.9837628070732077	2.558642159766934	1.0361643706175785	2.4579434109916383	0.3482682143093473	2.0876842865731384	1.4368749153702958	1.158014802950119	1.7912214425350785	2.171321236443777	1.3946335192718906	1.0312378132689144	1.9261561956437376	2.2116755175817295	0.995371468400773	2.2602446435147767	0.888430614714212	2.3494507800623885	2.1069180946856356	1.7083030664457346	2.93539288278864	2.0326348315902996	1.2590033794385453	1.4706691785192456	0.0	0.950484274077203	0.6531712688539864	0.9374551403065225	1.0151923414359345	0.956834776952689	0.9175157451349698	1.2338969712301628	0.8445050398098654	1.218479523415071	1.2070723575121152	1.647158727182684	1.0289631852858094	0.968757254747263	3.150283045970997	0.7371678062335241	1.5901518146554061	1.1877608829898603	0.32226889058532204	0.8232291472074297	1.0752752481470145	1.1658526873918325	2.279059137414077	0.9465204287495865	1.742099914653776	1.1415121369342511	0.6385239836307787	0.22237273158369164	1.4624024917219922	0.4081640516321176	0.8333770650634057	0.6167027688075437	0.4760982066072491	0.9740170416768417	0.9025661200772176	0.8811456765411941	1.6396049868288909	2.0263845405846332	1.3631152031402751	1.0492181230252755	1.4467943585387026	0.7185479695689732	1.9777747712284959	1.7594251099297304	1.8450769033085435	1.8573691469685916	1.614733253514227	1.7781936604677082	1.4895874026492784	1.2914531794077264	1.7290626748903741	1.6515707776834407	1.8992934917750384	1.3570880204219544
TL1a_FP_170	0.8318108157801538	1.7329080613980654	0.9845558477070656	1.7634173203675052	1.8425580071619077	0.778849130047077	1.7322697753191045	3.9173062293205168	2.220324188219416	0.9695037343749869	0.6420701757492118	2.0237967117214715	1.2038928347742426	1.7578845404970072	2.2976093014225203	0.8407238903940266	0.2031247586502741	2.136085241719246	0.7862388670960772	2.1285618762194187	0.7652760192145789	1.355900657218002	1.6406361438904142	1.475217098716348	0.9377278382161774	1.9506311724143803	1.9012102308881111	0.6295044731614861	1.2604256975678194	1.3607734445150592	0.5712894723791896	2.3843960473310766	1.361242359810287	2.1779773293044453	2.742962964726946	2.146504042598226	2.396543618428821	2.5904449292059013	1.3331369922630707	1.662721937296705	0.950484274077203	0.0	0.6096195852010231	1.7829748274487849	1.194341672911976	0.9463807602944567	1.0638966237239664	2.094476657786664	1.0076767158837818	1.308979674111043	1.3552561238990148	2.580853388379877	1.6269743899806792	1.8685905149943935	4.058517775278107	1.576706228072044	2.521742638560573	1.4467320570838509	1.0334268283365886	1.6584590144813218	1.199047608912329	1.2226784124638548	3.037714060114057	0.5217172653258505	1.7087329436687624	1.5105307915286479	0.4928799926259795	1.0364766146861146	1.723267412150481	1.2679549543488042	1.399084849208802	0.5859219005376534	1.0058173229640899	1.083942827346132	0.7406606892263853	0.4595020403483032	1.8150278688808559	1.1701741963419148	0.8160806866030061	0.9532198940930113	0.9077088142515167	0.8470140050898193	1.17775294421035	1.132794741092938	0.9779008433266426	1.0552837318624282	0.8079246920464548	1.0771217874275607	0.7509946279825982	0.8533597679701773	0.8626151790746566	1.4878982079600631	1.1113581694043686	0.5514024475131929
TL1a_DTT_78	0.23527058814366114	1.8565062809088295	0.4999743310148869	1.4428245337618892	1.7971076466039266	0.9699923844118281	1.5795606914727784	3.5160072474839525	1.8598221392139938	0.7185919715154906	0.58480677044132	1.7897067281739576	0.9022886808680088	1.960048469318381	2.1837568987818776	1.0481406713173889	0.5567712933375908	2.033781329491695	1.0360716391192242	2.015990575883418	0.7290437114302213	1.4747464248973379	1.7234485445023502	1.0025137451793347	1.2572495510935568	1.628707205056708	1.9132295377182473	0.67807114865413	1.3443458502878816	1.6092769123257247	0.7892550682293836	2.0955846892075516	1.3450418774464732	1.894817053354662	2.2939519887210222	1.714647850562674	2.3064919706064586	2.2358137670640597	1.462719092994442	1.103129310191329	0.6531712688539864	0.6096195852010231	0.0	1.4303874372399534	1.2926542990369843	1.0943793299513513	1.110242090605448	1.680282505114797	1.1410085119854307	1.4184733101176552	1.4803622170139406	2.1576803178718045	1.1898807780372813	1.5784045779570863	3.6860701669359544	1.233487769439522	2.1980098094921265	1.5347657046812333	0.8031190942702913	1.3150539253143096	1.2890107946870324	1.347813563420575	2.6537687597171535	0.7479178944901519	1.440989899961046	1.4955802774522629	0.660115937483064	0.6102170196421116	1.7804900412943903	1.0396717476111061	1.2900102536550198	0.7782884789260324	0.8406552960303355	1.1650520084739824	0.9047149161582502	0.6158017382148377	1.4568714263398412	1.4329715678028603	0.7166997632622544	0.5073911064185503	1.127419454850266	0.2843935553021708	1.4653526463316122	1.457355928581384	1.2659787745047542	1.3101357736976629	1.0917027159044201	1.2671052617077507	1.0137745162227552	0.7458904971881466	1.1562015681065867	1.6309349232570962	1.333987642129788	0.7806898065868403
TL1a_FP_205	1.4084585416758755	2.1964816160754035	1.0067394656991322	0.30953857707553334	1.747353754348934	1.9314359953604405	2.2302801111457957	2.6350883549502457	0.5198637709620854	0.9370949654641705	1.55017157989768	2.360253109950615	1.311269286179879	3.239027847056442	3.246241507488013	1.9290648803796613	1.853430570953645	2.8473643894116236	1.942486585499636	2.6283412983019563	1.1585959199292748	2.7131641975040734	2.138297463750766	1.1786124962115794	2.4770273477887867	2.4968578727540205	1.7815310737415635	1.578912937043887	2.4850154811397607	2.963572122643387	1.9309058830940111	1.9988331925035756	1.5127153980257548	2.4921341834366113	1.3679566174696427	1.2807846927333189	3.4197508998222776	1.2948899566950358	2.0546589905362227	1.7843318743008327	0.9374551403065225	1.7829748274487849	1.4303874372399534	0.0	1.7944369747022926	1.8268493204256109	1.7632715693005714	0.3633406204418578	1.634296478426779	2.0201035662233298	1.958572520332702	0.900939799608215	0.6809532122608922	0.4306408386625191	2.2938824337462242	0.20752208056916444	1.1110416082094487	1.8735981858620234	1.1362040171979904	0.12482436024928427	1.8874092692161646	1.9868486352980987	1.359785961270541	1.8800001143392977	1.7822091633650181	1.8110324207634554	1.5412585733545314	0.8700956907285422	2.125488614575605	0.906560910201554	1.4496576324945307	1.4439406687239613	1.312265284930649	1.8144686865524937	1.8207276511210615	1.516985266483343	1.51619245860969	2.781372276282774	2.0559270820544286	1.5796294102988253	2.38234206069436	1.3145313204734868	2.868524971694697	2.6959459005558575	2.6121863886063332	2.7257157006011763	2.4912656383995704	2.6728793453341075	2.3921797575466197	1.8338931869916641	2.4978563715544584	2.5258587397398915	2.756970057255743	2.153263092636341
TL1a_DTT_139	1.4655542790378508	0.5682050444476725	1.2067339362017855	1.5798769811346287	0.7353209361018492	0.5586429056514932	2.8147158344836205	4.377239905898741	1.9875609010149877	0.9650582705014427	1.675728110039737	3.061211908490915	2.0480741307729327	2.859040531735606	3.371836147683754	0.46441443375407676	1.1865711045292777	3.2696795494755304	0.5180752667777514	3.2416503815626596	0.8496459178921512	2.4991451986637485	0.47586298217010214	2.1365010193370018	2.101476909972175	2.8985895659619767	0.8250593871020271	1.6813281127488338	2.433733058534492	2.398681212572438	0.8082776386642574	3.2317489170761067	0.38303358584839786	3.1844716380148412	3.087015281604227	2.7233399302894155	3.4593837149871853	3.0032333311073183	0.2721816837294404	2.219998987069547	1.0151923414359345	1.194341672911976	1.2926542990369843	1.7944369747022926	0.0	0.28482516565501315	0.23946682416274284	2.0871270728299463	0.2657101657968177	0.2557695658306688	0.19612730944638285	2.3055095733780284	2.041057515355237	1.6012117172669758	3.7143350177849683	1.6264098072262025	1.9512941919462266	0.2629625466694344	0.745325977312527	1.7007342347497563	0.15424829615736532	0.22484019226304983	3.143294307065524	0.8049088395501054	2.6505748084837473	0.36894620732607925	0.7395264784262003	1.2058528032686253	0.5419562888537257	0.897196985871948	0.4919896128508306	0.7723931753777203	0.5922049167376405	0.1936025815657152	0.5185527283105177	1.4558722199626235	2.6136769567382263	2.22867699540114	1.8435396464100762	1.7989106827501997	1.1233926030400672	1.5227742760932306	1.8530183016634751	1.2989847901946043	2.047416942910168	1.8386277197752985	1.6123999249432497	1.6833802576623806	1.421080624339551	1.9463521359250024	1.9478130693072966	0.8536095444544242	1.911081313960473	1.6298907328067247
TL1a_DTT_171	1.2824377310465933	0.8052099323797047	1.1107690629982068	1.6510068733833003	1.0100680087734768	0.2776075978486805	2.60275848593489	4.343693259206425	2.0834469145687384	0.922952055168067	1.470240596927276	2.8550748993172053	1.8904899564357003	2.5775563144222113	3.1119641679759518	0.1864114122083859	0.921523521600021	3.0310702139797288	0.24263386211095334	3.0238088102028646	0.7697766373648384	2.2265556815205096	0.6948500143420269	2.0070515230926365	1.8337796096852026	2.6759251919450593	1.1034062638129298	1.4781115439470893	2.1735206259860522	2.114826190857964	0.526344607255049	3.0939610131673425	0.607264534491132	2.9765476984034906	3.0630667598790504	2.636558391217206	3.1941434070005807	2.9738871319592484	0.3938643094685973	2.061078121267697	0.956834776952689	0.9463807602944567	1.0943793299513513	1.8268493204256109	0.28482516565501315	0.0	0.19085757928371527	2.127745088344521	0.2993049599049806	0.3670673932972679	0.42432272368614915	2.409424124820751	1.977868313806863	1.697620601620115	3.8629313722107295	1.6413096139929162	2.122919245796496	0.5424589132089244	0.7305925202512396	1.721900465106981	0.25639866943268963	0.28248534120464824	3.186519808490975	0.5253452055436683	2.477748125993848	0.613361525915217	0.5362478880259035	1.1356531998230694	0.7796610262779634	0.958937245003115	0.6751699162570719	0.6299581078078463	0.5687856890524443	0.16136702407622228	0.239928886874431	1.2588036574632921	2.4735500396096293	1.9460603608545746	1.587819082291185	1.5970499616223248	0.861796322135938	1.3488093583534038	1.5761853726135646	1.058624381655193	1.7661568839297175	1.5562672736855787	1.3281126174724456	1.4093097437165019	1.138618082717664	1.7163277503407461	1.6681570962849634	0.7809912786039059	1.628947572760385	1.3558481349034375
TL1a_FP_73	1.2740215577091578	0.7578358580784034	1.059149754731495	1.571593505075335	0.8865842385084178	0.3981166040106476	2.6596252243067435	4.301166919668691	1.9872160003780588	0.8843129948771863	1.5393491797048884	2.894478798598332	1.9165471116695263	2.6918416237859333	3.1690826758037387	0.34197463163078	1.0242922120985156	3.097154645908901	0.41123958066912475	3.088355444352058	0.7929874605621938	2.3255539808800236	0.6164787769962566	1.9898875128447684	1.960906552493411	2.6919239162312527	1.018234616265269	1.5594601025820947	2.2685895844124393	2.2308558926075803	0.6301514192199204	3.111233980861749	0.506331815227734	3.003982904589802	3.0054078609754242	2.608551895630795	3.2540555431658285	2.943866516914996	0.3653804176068298	2.0103253972427657	0.9175157451349698	1.0638966237239664	1.110242090605448	1.7632715693005714	0.23946682416274284	0.19085757928371527	0.0	2.0457221928040186	0.34598229295964733	0.31756162726827764	0.3916747118430676	2.29063673116487	1.9414787391373625	1.6157382739333943	3.750671842284074	1.585644465999593	1.9929849181170871	0.4790450467181322	0.6468249308125619	1.6647476117073645	0.1828639482677287	0.26176160493090656	3.1194799387846155	0.631770148959435	2.508992132682666	0.46908253442164255	0.6254884207406376	1.0852206927937478	0.6850761436025494	0.8730765587926903	0.5256222053243342	0.7212457029844539	0.47225607212525766	0.0743920010867092	0.35546377044775535	1.3479636400884039	2.4796845937634715	2.0632804991374294	1.6482062116990772	1.6109036010263762	0.9474104593683302	1.3465713005784565	1.6850732332313814	1.1703625653099925	1.8851981120590853	1.6606275873548388	1.4365122523771854	1.49387334863889	1.2402365244342068	1.7815543709417965	1.7863393010044788	0.7812644822790015	1.7276957645011077	1.4563125471629565
TL1a_DTT_209	1.6164080879486808	2.467127020082292	1.243017811932577	0.5522171487026358	1.9743475299182738	2.2289476279398146	2.3681582337631517	2.40391915521334	0.4214459641102537	1.2435844835025285	1.8175126214714379	2.447214436812072	1.4960422963007742	3.4729898815144464	3.372155351539763	2.232087404993753	2.148254623364923	2.975501266530739	2.2512223795194326	2.7490932452303665	1.4924273614303623	2.9384458203245027	2.3999940802881072	1.2677316354174923	2.7523559247707814	2.574213615138933	2.026490961945479	1.8597305169924825	2.707733227406819	3.216833078519644	2.2251665739617836	2.0063743987307454	1.7912667535649147	2.551518913170419	1.1282954018742672	1.2132694325141544	3.5513108522335455	1.1642737310704956	2.337554849781819	1.8246954016123433	1.2338969712301628	2.094476657786664	1.680282505114797	0.3633406204418578	2.0871270728299463	2.127745088344521	2.0457221928040186	0.0	1.94974183652672	2.299625453065437	2.2463574186433197	0.6402141762256996	0.7620573518498837	0.6284462864429504	2.0319297054981384	0.5462180945990712	1.0627001593532757	2.155192918542074	1.4123394435397578	0.474966536702426	2.17087228523823	2.2727280481124574	1.095525911261981	2.1775712717172726	1.887559734581259	2.0622432410973137	1.8608078623784583	1.1285101696308948	2.3776858780406136	1.1900421155588305	1.7004947698009159	1.7821706278468399	1.5864627518631629	2.101400433828778	2.120970096161936	1.8241654436213652	1.5710164696022555	3.040730684274299	2.2789846808355243	1.7645057878512054	2.6580575107632396	1.5272880159169353	3.138658294835384	2.9854386609102095	2.8795431280534918	2.989831572051305	2.7645436550446023	2.9288673148229143	2.6667949557255155	2.060487317516358	2.768161659836619	2.7886027500534127	3.013963872340758	2.422992840629113
TL1a_DTT_74	1.3305898935460603	0.7860507073770594	1.0690356396278993	1.4441077213254694	0.8671468816321574	0.5401690357995693	2.6121337955400716	4.193190361146287	1.8767751076063157	0.789071940161102	1.4644645993183618	2.8705633490966416	1.8383989027974368	2.7259033060535036	3.237504146841518	0.4539520724480475	1.0359223841571843	3.0857434962797727	0.47706389705508034	3.0360310916550217	0.6197820573879965	2.347864125173434	0.7298661428887441	1.9605297998133664	1.9306628068636618	2.7642770519346436	0.911178991922917	1.4592778629835141	2.260062273191296	2.2830932814104425	0.7381990532634553	3.016287995808052	0.41708463656742595	3.010317630764933	2.9209180818985483	2.5378570173321946	3.33500295229902	2.8057425479517906	0.5139755347899062	2.1326314339040304	0.8445050398098654	1.0076767158837818	1.1410085119854307	1.634296478426779	0.2657101657968177	0.2993049599049806	0.34598229295964733	1.94974183652672	0.0	0.5017093209978719	0.4338256582406917	2.2279317424869305	1.8596028156881306	1.4742256427492988	3.6392473038132533	1.45717797927043	1.9193159715580772	0.4630582578303659	0.6332131182616627	1.532974348512098	0.3816098268580435	0.4429345982703949	2.9857449112968095	0.7150575601986277	2.4427523587580775	0.5861267445677858	0.5413358404107956	1.0523162368360786	0.7897201657508711	0.7762783432446008	0.5537259787601494	0.5256718711716446	0.5130364326124611	0.32999904587678835	0.462304750028327	1.2273332746062389	2.4129184634601812	2.104697405284815	1.7061269209958962	1.6460907718505824	1.136095780976644	1.3668382002638024	1.813871013541764	1.3285606465867286	1.9172555363166748	1.7777734149597224	1.5367849064752	1.657746735553446	1.3632158180324894	1.7605762534049882	1.811843420582187	1.0448057238171626	1.8503055764981151	1.491217030446914
TL1a_FP_139	1.5844484735894049	0.49191053481876496	1.3722006784018594	1.8031927286302942	0.8208659958345945	0.5703261028868375	2.956703982080621	4.592716783842724	2.1994505915118268	1.1775686171058652	1.8304047599498348	3.198436441759966	2.227350783573878	2.886784551585191	3.4256006311305	0.48552619400470065	1.2702287521919962	3.3793346984352572	0.5497534580273409	3.3806151834319906	1.0721814584151337	2.5574907848230883	0.34616164168166524	2.307075882463299	2.1752480364900877	2.981846659280191	0.9393619796347987	1.8421083461502155	2.5206839532076173	2.410927156919221	0.8367587660858556	3.4232160527725357	0.5890573886929712	3.308223309983105	3.2942912851483457	2.918806983199061	3.499281648365885	3.229766443979981	0.06008534547223575	2.3034373774360066	1.218479523415071	1.308979674111043	1.4184733101176552	2.0201035662233298	0.2557695658306688	0.3670673932972679	0.31756162726827764	2.299625453065437	0.5017093209978719	0.0	0.19274190573506572	2.4937508082097994	2.244852377017424	1.8260205837488517	3.9079416896625636	1.8523524057011425	2.125674904491286	0.34347742082442195	0.9357316744609535	1.9276645066998095	0.14427837119771664	0.08769810484464764	3.3683387565720118	0.8525844439714516	2.8195545154858577	0.39609191230419577	0.8979636888707851	1.3925270861011319	0.44195557282362713	1.115560060614773	0.6513820225504962	0.9717723696044389	0.76622278788894	0.26020628379151955	0.5788001893893846	1.623273085361859	2.7950206265605257	2.251967431409509	1.914511167817039	1.9172039820319589	1.0435693951226428	1.6610981431974596	1.794874761728167	1.1849970677352788	2.079596508704459	1.8053872287890842	1.5991470187666692	1.6237649733504014	1.3976578608561658	2.069110388300003	1.9884139786727986	0.6187621240928243	1.8783367762781351	1.6873549815850413
TL1a_DTT_141	1.6528724752126578	0.3839725855272706	1.398083985660652	1.7300207252543602	0.699662746288463	0.6762610224478892	3.0014407425800025	4.556872252590952	2.1221758284898375	1.1550181950893954	1.8607382763990443	3.250637891395564	2.2429190266116628	2.9876629495801024	3.532804755846074	0.5751873371801042	1.3440304265265626	3.4473837606260123	0.6277574691910661	3.4260399030985345	1.0388740278528792	2.64843626178387	0.30780533843383706	2.3317762735377174	2.2433091273511576	3.0764958595856524	0.7781094968490607	1.8630985762013956	2.595075167600534	2.5186504399542224	0.9411486583855587	3.426738340262265	0.47865122658739984	3.3728683167735314	3.265189050741464	2.9152999587772426	3.6138123699248474	3.1821959194753933	0.16879757266387066	2.39511066576612	1.2070723575121152	1.3552561238990148	1.4803622170139406	1.958572520332702	0.19612730944638285	0.42432272368614915	0.3916747118430676	2.2463574186433197	0.4338256582406917	0.19274190573506572	0.0	2.431028270128108	2.2302048724295127	1.7388002768246857	3.8090245378466756	1.797554519440988	2.034815599705547	0.17451852799631773	0.9301754029152105	1.8692965981139917	0.22326341110808184	0.21999867771636958	3.2979928161397485	0.9462908324538241	2.8446986714409	0.34979254198405696	0.9192744172482418	1.3970599893056848	0.3885843598989078	1.0610330480364054	0.5969966144587934	0.9488245330812604	0.7774310715148434	0.3325095945342363	0.6623578698114897	1.6352232157979052	2.809723670648366	2.353830731288682	2.0090878809145245	1.9859863694003796	1.1959411425270416	1.714476965582802	1.932489170534707	1.3285635520908854	2.176130797083621	1.9374191848535292	1.7217233595813093	1.7724963662282802	1.526954124176434	2.126917398701884	2.080991308950283	0.7922798922165961	2.0127109807658883	1.7781576421078924
TL1a_DTT_210	2.0931387615905708	2.571124019344176	1.672112163158847	0.8766864358308967	1.9910632583565009	2.553479190570804	2.9820600456051656	2.631600433927058	0.45317865098345494	1.6428816256980094	2.391834522750444	3.0390011429690635	2.11204309891301	4.034790724981008	3.920319576979861	2.5431743432756657	2.615545732705464	3.5741517435446437	2.5778867081776204	3.364178074754992	1.907338107141646	3.5047211986085123	2.512687719611893	1.8451900038208444	3.314667415228533	3.092952104687676	2.052617437222501	2.4389744411686185	3.2921963941158494	3.7474646047177056	2.6006426137537013	2.584775351614871	1.9612381418863665	3.1157085554513424	1.466570900854736	1.7597560103532857	4.092266028793268	1.6155787741000327	2.5301696115176973	2.2315221879665517	1.647158727182684	2.580853388379877	2.1576803178718045	0.900939799608215	2.3055095733780284	2.409424124820751	2.29063673116487	0.6402141762256996	2.2279317424869305	2.4937508082097994	2.431028270128108	0.0	1.3781802191713506	0.8482338505747528	1.5671249367174869	1.0691987513626429	0.6774991396862813	2.3107335077613778	1.7210323795513485	1.0104079590905493	2.3860268806596188	2.488762086008084	1.1954259268944665	2.561270913231608	2.5024265832944352	2.179714002724955	2.2659277169218197	1.5688136485055673	2.4631944640623566	1.4672174006655507	1.846717665919096	2.196678407385891	1.8716760281652456	2.3437557254909986	2.4508205515486936	2.3755276085823738	2.1725925455925283	3.5715519129186872	2.798419563274411	2.292173353717816	3.0139955612934775	2.034768082559248	3.576277930348246	3.338933832517413	3.4063722440659956	3.4453424121213545	3.2193356327765055	3.3441573805414673	3.0943783604994675	2.6349107143284365	3.2941176015902602	2.9931365417972775	3.4724879651598326	2.929448534298156
TL1a_DTT_241	1.0938939238966612	2.539237819492072	0.9305512859657851	0.9393475700640771	2.195846351731268	1.9878426592712546	1.6081687927809578	2.3777306643912572	1.133100463569163	1.076971354079949	1.1872564277352518	1.6986901494147801	0.7574423878613287	2.7730859780636012	2.6344664359334757	2.0221233071135147	1.6792365326335004	2.214636219008138	2.0220757714076205	1.9977871701539878	1.2734999979359352	2.2341640119718873	2.4460890961570936	0.5335273519417437	2.1069273884320325	1.8673482189986204	2.2653693927228433	1.2435415679924184	1.9898171587043287	2.5684087429077933	1.895032530569653	1.395870524422811	1.860277664114416	1.8188704196186973	1.1251773654562147	0.7010727596739066	2.8191407169767495	1.0745745568767198	2.286656605872484	1.299594457761795	1.0289631852858094	1.6269743899806792	1.1898807780372813	0.6809532122608922	2.041057515355237	1.977868313806863	1.9414787391373625	0.7620573518498837	1.8596028156881306	2.244852377017424	2.2302048724295127	1.3781802191713506	0.0	1.091001224262424	2.7398769620286028	0.6376883346240888	1.734449319973214	2.1936154061891475	1.3181303997080893	0.6419753527570701	2.1024583729640427	2.193695115397915	1.5015909815794566	1.8435889093523228	1.138901198123798	2.1281483512678667	1.5647764416399221	0.8623841650384545	2.4581809338718807	1.2421373170726806	1.7835977102393277	1.5186522841062509	1.4856450478044696	2.000687392741128	1.8877616384378213	1.2861766001723158	0.8526036167416775	2.401925596289635	1.644163132435177	1.1179094073888636	2.2979842307994263	0.966968244529805	2.626779422296526	2.6267631810865617	2.257962909161638	2.4522733098345073	2.247646734623638	2.4417469231676314	2.195831385556935	1.3694629666197264	2.154217837698826	2.6425244008450997	2.463917510263964	1.846543922578143
TL1a_DTT_243	1.5959794754497683	1.918835843150596	1.121206796687996	0.16436815609275907	1.4123120267668383	1.8572840441762475	2.592264265017339	2.9817848280708374	0.4228690774678906	0.9367732803857933	1.7777243346430929	2.7445483255850682	1.653355990678457	3.4633397909574737	3.562975514453712	1.8324151762000453	1.9368968808037292	3.2026423043715284	1.855818591543036	3.002361825368614	1.1420969048318435	2.954064679731585	1.8826591817091167	1.5511809494075097	2.6662514596251485	2.832112030260935	1.4271856409556756	1.7973515951359724	2.7464385993478206	3.1425303312619484	1.9167984586421178	2.423075765155276	1.2660024576310276	2.8770590865905383	1.7359924422321897	1.7095991513542252	3.7252738440857827	1.6715089031169317	1.854899640308415	2.05245428017316	0.968757254747263	1.8685905149943935	1.5784045779570863	0.4306408386625191	1.6012117172669758	1.697620601620115	1.6157382739333943	0.6284462864429504	1.4742256427492988	1.8260205837488517	1.7388002768246857	0.8482338505747528	1.091001224262424	0.0	2.21648179584179	0.4794107763761493	0.7785087743460107	1.6250211715781564	1.0554154091826147	0.45801629435556096	1.7075150966435528	1.8074584862515906	1.5807891396254103	1.8706638209868474	2.1717406447146623	1.5623430411103376	1.5289185210958771	0.9792311471489328	1.8532683417697955	0.7534601982440235	1.2133892348139521	1.4186576993177584	1.21034152266822	1.6589987435075855	1.7477369249916153	1.6825442362476997	1.9282307736603073	2.9555014290153623	2.2632025915325173	1.8350215258884472	2.371622326323201	1.5304359427238057	2.9438623905745285	2.666747628807817	2.7757141126933664	2.825245752342451	2.5810750169028607	2.7434636460710977	2.454354308400773	2.0922350399474903	2.6585827169894585	2.3781824150478985	2.8670416121809925	2.2998941802880326
TL1a_DTT_205	3.6281063685321953	3.865311002374772	3.2127782889470717	2.3027002742185765	3.2502212397171664	4.041925083825863	4.269166178268409	2.7412477060567864	1.84554980963307	3.1333766135681893	3.830489342549262	4.291117144125606	3.47992153254788	5.498462729027047	5.3158091845210365	4.013814509266308	4.121982735537786	4.869808578478648	4.046549910142797	4.586150911462994	3.3569879720941533	4.962623275166542	3.8563702183246784	3.2333259279143594	4.763006283545561	4.478375123989151	3.239191171209584	3.8573638602347575	4.720856406788101	5.245888034761019	4.112251730556527	3.58261523045934	3.3389234571348667	4.374863431542265	2.2417439617028867	2.876431881947454	5.5043297924635395	2.3652505992221284	3.933825028065554	3.7048250481635336	3.150283045970997	4.058517775278107	3.6860701669359544	2.2938824337462242	3.7143350177849683	3.8629313722107295	3.750671842284074	2.0319297054981384	3.6392473038132533	3.9079416896625636	3.8090245378466756	1.5671249367174869	2.7398769620286028	2.21648179584179	0.0	2.4940849767752993	1.7993835897440658	3.6610309128063987	3.2246017322232894	2.416322069165473	3.815039398087722	3.9131947585628617	1.5403156910612448	4.069906866861923	3.7530300775919554	3.5599165025240875	3.742694917735892	3.094915556757532	3.787685390947144	2.933017149168399	3.263271678203097	3.633760644048484	3.3692239435142572	3.792651081102763	3.937015766903851	3.803834223762283	3.394883175981538	5.067376620547464	4.308918226139882	3.7890413992137963	4.544462573130368	3.5516412294856385	5.116260326582011	4.85277808120783	4.9017403967265185	4.984144400969549	4.75152910109441	4.895256365985664	4.630674788861795	4.084933094827806	4.788331790702785	4.451347179774496	5.014025856539318	4.4382267711933086
