	Lyz2.04B.FP244.S41	Vil1.05B.FP57	Itg.02.FP409.S9	Lyz2.04B.FP245.S42	Vil1.01B.FP08	Vil1.14B.FP167	Lyz2.01B.FP208.S56	Vil1.09B.FP108	Itg.24.FP528.S31	Vil1.08B.FP95	Vil1.10B.FP120	Vil1.03B.FP32	Vil1.08B.FP96	Itg.26.FP540.S44	Vil1.06B.FP68	Vil1.01B.FP09	Vil1.06B.FP69	Itg.16.FP481.S84	Vil1.03B.FP33	Itg.08.FP445.S46	Itg.24.FP529.S32	Lyz2.08B.FP292.S90	Vil1.10B.FP119	Vil1.04B.FP44	Itg.20.FP504.S7	Lyz2.06B.FP269.S67	Lyz2.07B.FP281.S79	Vil1.09B.FP107	Vil1.04B.FP45	Lyz2.05B.FP256.S53	Itg.12.FP469.S71	Itg.06.FP433.S34	Lyz2.02B.FP220.S68	Lyz2.05B.FP257.S54	Itg.02.FP408.S8	Vil1.02B.FP21	Itg.22.FP516.S19	Itg.04.FP420.S20	Itg.10.FP456.S58	Vil1.13B.FP156	Itg.18.FP492.S95	Itg.12.FP468.S70	Itg.20.FP505.S8	Itg.22.FP517.S20	Lyz2.06B.FP268.S65	Lyz2.03B.FP233.S81	Lyz2.02B.FP221.S69	Vil1.07B.FP81	Vil1.13B.FP155	Itg.08.FP444.S45	Vil1.14B.FP168	Lyz2.03B.FP232.S80	Itg.18.FP493.S96	Itg.10.FP457.S59	Itg.06.FP432.S33	Lyz2.01B.FP209.S57	Lyz2.07B.FP280.S78	Itg.16.FP480.S83	Vil1.07B.FP80	Vil1.05B.FP56	Vil1.02B.FP20	Itg.04.FP421.S21	Itg.26.FP541.S45	Lyz2.08B.FP293.S91	SLCFP021	SLCFP069	SLCFP111	LYZFP304	SLCFP051	LYZFP328	LYZFP317	SLCFP093	SLCFP128	SLCFP092	SLCFP002	LYZFP316	SLCFP075	SLCFP050	LYZFP352	LYZFP305	LYZFP340	SLCFP129	SLCFP074	SLCFP003	SLCFP068	SLCFP110	LYZFP353	SLCFP020	LYZFP329	LYZFP341	SLCFP164	SLCFP165	SLCFP146	SLCFP147
Itg.18.FP492.S95	0.8816643044388733	1.5623652215939998	1.8738310140708474	1.035469701069087	0.40624669729069574	2.9440000680800362	1.4575646439315286	2.9387907284318486	1.3848493700877424	2.0962676188139024	1.9756626247097369	0.8722834682305027	0.8573948865238822	1.2500109464308264	1.520177044011267	0.7671273066532209	1.723575224315099	1.0306759578957063	1.4064938430116578	1.4954468789114526	1.662972458914854	1.0874328397729227	2.8628692923484653	1.1312646169156204	1.4902733133257413	1.9441092901545143	1.7033878913469092	2.321581832788125	1.4817034451135545	0.993063109974199	1.36029917789137	1.554427863461694	0.6249883194290183	1.0631697270810476	1.7982194365064612	0.7433596271009482	1.5823573950165166	1.4972124951268606	1.2395354858367233	2.6458326300460553	0.0	1.3767772092787967	2.0389590929212584	2.0200422009695354	1.8895500733178852	0.3546092853032767	0.5246723602976776	0.24735257475391015	2.494219207921036	1.284090258588584	2.7496608490186643	0.5397975440573684	0.7611668366036118	1.2856481717483057	1.0326571085390723	1.6181439978155692	1.513891450352949	0.6728701913910533	0.6793914789106719	1.3475754760251368	0.5547439149484015	1.9269692859794976	1.4374688583621062	1.6447340713476686	3.1480932739863565	3.155059831114138	2.9559876453938125	2.899398884582703	2.987258478017226	2.6599875546791134	2.5057986863770476	3.2254145093045326	2.782588629022737	3.0345805268801227	3.439182424453513	2.943755944196126	2.283022901797438	3.255175315153035	2.5861910115716498	2.6713181318897012	2.3225002923190887	3.0626094562166988	2.1301066837722225	3.4144354666626686	3.2240252877726627	3.0295676625097547	2.6870151037529917	3.070058988937493	3.1318812000669656	2.556014694906063	4.0726662736983155	3.8607723938596608	4.025914881432622	4.1966498224938
Itg.12.FP468.S70	0.5108544519083889	0.9054212936349687	0.5170880909284109	0.46496579138462546	0.9822692201317954	2.940553839438116	1.4338683046143688	3.290156624126151	0.1425663553990427	2.4683777223039693	2.2156170245637887	0.5542347219930852	0.9010804289206653	0.1549704141371108	0.9397486451637779	0.7496304342952426	1.1543834538684352	0.4682535137139962	0.10344321981472326	0.25332551844568124	0.31895933856636727	0.41578511309540434	3.048514270958215	0.5302449483091262	0.23286444124032477	0.6636322404870169	0.44456320584040954	2.7202705381206647	0.2553749810542418	0.6368922928729395	0.07682070055096928	0.18010094803751003	1.0579466426679272	0.33882866534331685	0.43876953535088437	0.6358377808264325	0.21454987819405397	0.46444138519615474	0.2688041764514526	2.6470621820795324	1.3767772092787967	0.0	0.733954133692793	0.6877894415542728	0.5658217236834864	1.0552682902493458	1.0028300190537478	1.1765193765358324	2.33664721848274	0.7853307163028176	2.693344344753495	1.2702571329971957	0.7518697994926664	0.37615981021866696	0.810125365105542	1.2797169178466983	0.771634446252086	1.0308921399522122	1.7671499574262974	0.8748841320161987	1.0018025996021227	0.5616041295495461	0.18314046484523577	0.6328053962969062	2.053637345139452	2.080036301307846	1.6632059367896421	1.6657487060865037	1.7066078030543024	1.3492872390819415	1.5730309356509262	2.085280345698595	1.6734331565808875	1.85492378567301	2.1851553334475233	1.6347365843540103	0.956173530479218	2.075512225589784	1.4487202682111426	1.567393288433033	1.1452311396268635	1.8624571178667482	0.7657455613289013	2.176557980799392	2.30515345012702	1.7058016059117416	1.7605919360847118	2.035996035816091	1.8847923105556341	1.4922016450006652	2.861195278517587	2.649469057928175	2.7029435137267415	2.8571994972084456
Itg.20.FP505.S8	1.209514351804324	0.9004010549873155	0.35695518768119017	1.0289665673467332	1.6613757085702154	3.4879820041207	1.5666451010563982	3.9326658720525507	0.8120256688270129	3.140580097404882	2.8740966863860185	1.2808358858077926	1.631885606770327	0.8179230819156289	0.9680678898676397	1.3062855426742739	1.05455834332977	1.2002931521505116	0.77028358461476	0.8074307663381517	0.4422130973129274	0.9888339827989524	3.6562844793815885	1.244359486895602	0.5576893350539479	0.22149858047037332	0.7820838785846881	3.389952001371605	0.8257415927479946	1.3592971477294105	0.7905254293820795	0.6083637396682154	1.5839903889763598	1.010978534636482	0.5536747361781978	1.3293951008990375	0.5279716283373848	1.0215366933720778	0.98605854104254	3.207234756479682	2.0389590929212584	0.733954133692793	0.0	0.09928432609772019	0.24897740820709177	1.7478164035242307	1.5871686990387572	1.8164703339334898	2.8402953185284394	1.4480694466265653	3.2407459931264877	1.9984105784203385	1.3114719091963931	0.7661486413509457	1.5240118997849725	1.2846837989574926	1.3418517788522457	1.7636329627513452	2.491384767085689	1.0396257492613656	1.722465501627513	0.3318621450170321	0.8019339285602364	0.5508198529857462	2.0457445848867235	2.0871637501979063	1.411592608521362	0.9353138802534084	1.478010092793751	0.6294973206487197	1.7967649037031845	2.019615544799606	1.7062427902946797	1.770396443756828	1.9561297290005497	0.9108469263568406	0.7712780162079754	1.9630817263702556	0.7773486554917437	1.6269692222907308	0.47567419904310426	1.745243241097439	0.5208549705020892	1.9742189447307137	2.4332622997119513	1.357437743321066	1.1997267669057818	2.0940016369431085	1.1632029859983193	0.8626626359992566	2.6467501641946702	2.4485333167002876	2.3147354948008356	2.4252676527670896
Itg.22.FP517.S20	1.173824353132863	0.943408571533794	0.26610202982098746	1.009200623141146	1.6384075799533067	3.3960362048473334	1.6145869326050943	3.851399156162508	0.7519786193687176	3.063972948688034	2.7988419133157056	1.239822406624669	1.5769655896526158	0.7825973388187251	1.012191490408046	1.3018333157550168	1.1158662889829818	1.1517575209431545	0.7140812883256061	0.7407567327523231	0.38500524453810264	0.9631341197907425	3.5712757512174225	1.1847347002160993	0.5360061877253363	0.19642807171210785	0.6944793917267447	3.31359460221263	0.7569026102497114	1.301813443672891	0.7384401018525386	0.5474683846249592	1.5839986958532173	0.9764714536703465	0.4655005346407484	1.3000384886817569	0.4765782579821194	0.9426221217956452	0.9319330399749698	3.116154159105882	2.0200422009695354	0.6877894415542728	0.09928432609772019	0.0	0.1801723599335391	1.7212278050158698	1.5776503437671294	1.7999002266301853	2.7467298991028612	1.3795339270702356	3.1499390231597437	1.9577080614027231	1.3051830722622653	0.7638509869701647	1.467711039762251	1.340527698021218	1.2586781426101334	1.7181571513813565	2.451768271773702	1.0687935396598724	1.6862965032330581	0.23565052247481855	0.7403911932927685	0.5767880439909298	1.9590021081842608	1.9986163188970993	1.3373527776671785	0.9970648688284915	1.4029394334431473	0.66166969843354	1.7057711227622303	1.9353802861503033	1.6171404251197319	1.6870111225509072	1.8869968495896394	0.9492362547927526	0.6796278072006126	1.8825351519018805	0.8527398166395336	1.537666590087505	0.5585273132162488	1.6627579272582083	0.4269821635862843	1.9030377909509353	2.341331569858236	1.2924239975343002	1.283757837827608	2.005193416031778	1.2086950528153009	0.9497454943940908	2.5823588912509052	2.3807308723335336	2.269298212369275	2.385044273876638
Lyz2.06B.FP268.S65	1.0343432946659428	0.8736536729302176	0.1505178577329857	0.8697156225116596	1.512860259764215	3.277044689406796	1.5479158512726798	3.7307360163980623	0.6213146786642474	2.9352074395327525	2.6842865805028824	1.1080332734318317	1.4395142953894693	0.6513978162218735	0.9440480548021677	1.1851260203072032	1.0790042848383852	1.0272612361781126	0.5947634449302823	0.6378494727371853	0.24729739169019205	0.8170202591120198	3.456431309827922	1.0585124156819155	0.438542077201293	0.13321852478400126	0.5887430438608511	3.1896956658295283	0.6449433989771605	1.1588430238577034	0.6154681781422819	0.4316236191536494	1.460568850798605	0.8359042401634738	0.37960167995132715	1.170704907357502	0.3679573589562508	0.8237380050573588	0.8117547631416153	2.990114076851328	1.8895500733178852	0.5658217236834864	0.24897740820709177	0.1801723599335391	0.0	1.592574715100176	1.4467352123360058	1.667215803705012	2.6106112338260012	1.267534111790448	3.0379970327992636	1.8264189186516302	1.1833578900342683	0.6562060951290452	1.350990818514082	1.2895676166174461	1.1370185383953881	1.587190798210365	2.3130962693522386	0.9750625526331957	1.5612956026093125	0.17079316386504587	0.6288905960437072	0.49185458202249677	1.9561239184214119	1.9882460150864745	1.370630870791608	1.1361806105019376	1.4358264251467494	0.8022200598627022	1.6677693612465587	1.9407265180087074	1.6062190653545263	1.6972751195959574	1.9338616342157855	1.100844671112728	0.668290036962005	1.8999467368494485	0.9521691529759329	1.5245079277510933	0.6624167262604178	1.674472077281083	0.42580801334689955	1.945823431019008	2.3131410193578033	1.3381005461400157	1.351864092599689	1.9930940522083207	1.3297068045590585	1.0464725358474678	2.6395009944983996	2.430260798297844	2.359555422193163	2.4795962095608806
Lyz2.03B.FP233.S81	0.5687210011299735	1.3986288148545756	1.562642057803916	0.7800264181607754	0.10599939834544699	2.7822566922073864	1.4477238639129655	2.8555174227345206	1.0532474799264826	1.9989889933723186	1.828056993344716	0.5298996419197114	0.5500549632595759	0.942386853552368	1.3698283213675317	0.5733076793866525	1.5933423292163802	0.6808820819633702	1.074516214167695	1.152705180943385	1.356110090326991	0.8219181204363701	2.734310600203836	0.7822033212852466	1.1913586978529391	1.6606983097116748	1.364244801153167	2.235931949012198	1.1398693830394386	0.6616027278271427	1.0310461391190424	1.2298346093816233	0.5962395631861922	0.7614573791662633	1.4675574400330336	0.4224427233337294	1.2659590108058607	1.1525095841611823	0.8957646141268668	2.482720816689738	0.3546092853032767	1.0552682902493458	1.7478164035242307	1.7212278050158698	1.592574715100176	0.0	0.4507428408830689	0.29053230444042266	2.3105007186859186	0.9454561839135006	2.5661015267667673	0.39338429192045615	0.5712110457421568	1.0236658550961593	0.6963624867132594	1.5377367811728022	1.1808084047814043	0.38781654605901505	0.7917068777338294	1.2033951729723362	0.23790328697645438	1.6130102960242583	1.0985370784529278	1.4089834144647484	2.807262228124638	2.8176290553739385	2.6153669340663552	2.639338695176605	2.644342601650785	2.373912589012094	2.1680563715375603	2.8836629315061493	2.438495511018924	2.6896350277743664	3.0914338024725656	2.6577888346924547	1.95125303134286	2.9105879544910853	2.3520918987847983	2.3256294377954596	2.0721245999304907	2.7193043455824824	1.8033583935620527	3.066175981726579	2.8987735784391626	2.696063445207603	2.50995626289203	2.731586656443465	2.8717940783617624	2.3389199852442553	3.721872887396178	3.5112792664597903	3.6776055394058047	3.8515838805943297
Lyz2.02B.FP221.S69	0.5628671452725622	1.0419837132734389	1.4571837851943388	0.581034819711466	0.37980686421692655	3.125219236114132	1.0223587257472069	3.258260992427743	1.0438275179969276	2.3967214642055077	2.2433379266402373	0.6459951207753912	0.8625123034600645	0.8545132228069063	1.0027219526459872	0.3089787794915346	1.2143720922292744	0.8119687365028334	1.060396540288858	1.1843798835027168	1.2434206263246708	0.6450526014872391	3.1277650533347043	0.9513953841192787	1.0676643089989393	1.4814740741061991	1.38490127105678	2.644508604098418	1.1710902283446816	0.8333514590995241	1.0090668960762776	1.1781674237315183	0.16048670358224387	0.679721459489964	1.431144250092915	0.47406389003238586	1.185183587611497	1.245134021139094	0.9543599586133393	2.8125939171562697	0.5246723602976776	1.0028300190537478	1.5871686990387572	1.5776503437671294	1.4467352123360058	0.4507428408830689	0.0	0.28034196614293766	2.56306977782493	1.204878854358326	2.92003149780875	0.8293260104072957	0.28549319784630195	0.8240616253386235	1.0008553065285668	1.1291220129681263	1.3609362239029517	0.7867268114584783	1.1465126945460866	0.8262876049409117	0.653578603497691	1.513333957299527	1.1138237521907013	1.1444159582327125	2.9427241335458816	2.9541090989515224	2.632283389655098	2.409775015566484	2.675717713756188	2.192220043472265	2.368544763230399	2.9955563482620366	2.568091463354142	2.7858119300924473	3.155653378723237	2.476493231965554	1.9230823551692742	3.00814978508756	2.08009817791358	2.4605537827008312	1.8287125066349657	2.798462537558702	1.7443831603198363	3.141784437532192	3.0966893880089184	2.6715911542674102	2.170032304643305	2.8946877683285708	2.6363650420979465	2.048742337715767	3.82580015880292	3.6099430228369322	3.7009042175576963	3.852984677223622
Vil1.07B.FP81	0.6870517797932462	1.320727533535202	1.6602050661572894	0.803254117820575	0.2833812057143918	2.9935849372981904	1.259842251289656	3.0605346129671522	1.1950094385281604	2.2050688654175667	2.0682776863122463	0.7126414588444386	0.7959262617392252	1.0403796689927192	1.2811941511305753	0.5386814427689052	1.4904098726355268	0.8812662576169082	1.2162266249284717	1.3195583723785898	1.448027818211626	0.8582885519382387	2.955976924321737	0.9992525010946133	1.276018356791693	1.715080695820214	1.524417400508187	2.4437637038636564	1.3050699444719702	0.8620377578897059	1.1675756551723129	1.3546377152151758	0.3988011881061997	0.852885919016074	1.6026560880233391	0.5617018949882754	1.3760140884360443	1.341832594287206	1.0695427846020715	2.6867787136535206	0.24735257475391015	1.1765193765358324	1.8164703339334898	1.7999002266301853	1.667215803705012	0.29053230444042266	0.28034196614293766	0.0	2.4854625007395073	1.2001075913443748	2.7938656380377234	0.6215638231350965	0.5263739292909393	1.0580057119717972	0.9650056577650027	1.3959274757524252	1.3985260213653388	0.6593242207258933	0.8781665543902005	1.1061236692011207	0.5269053837545598	1.715095379926903	1.256043311747611	1.4046626099948645	3.0220218847856337	3.0304066719897365	2.780033314600782	2.6659943401029182	2.8165245419771594	2.4321333755145713	2.4079301356401945	3.088886985417934	2.651796581738402	2.8899496867819576	3.2817230073263257	2.717522778883549	2.0906795386911226	3.111832943013559	2.3468870008532035	2.5420775301756042	2.0871544640536337	2.9112275070800124	1.928632903827394	3.2615340997354942	3.1318320378589775	2.8397307461138968	2.4479142643433454	2.956952993449146	2.8944422796170564	2.318724457909447	3.9328195032887105	3.7183708403551403	3.853676888020971	4.016594595168109
Vil1.13B.FP155	2.2187158296683784	3.050409357989801	2.4834741032349736	2.4306129179113802	2.3677685345156805	0.8889436221611955	3.4404253603427644	1.644329408522318	2.1974517833033564	1.2491125683210496	1.3252036957010072	2.1437628555517496	1.8259691453596179	2.3617935734803948	3.0854677341021466	2.6044856439179327	3.3229528635981382	2.0944896766376164	2.2577968197625062	2.1872633027845514	2.4693234428807083	2.379981335795647	1.347842049519586	1.945799061463468	2.5542373950969033	2.7115621016919267	2.094280728995042	1.4283476679404479	2.1508913016905837	1.886637713170681	2.2680161212217897	2.3438856951459393	2.711701702911088	2.2909467920121567	2.313942456271823	2.2815482138201606	2.4389905591848673	1.9212200730451066	2.1465818819022005	0.6156166429136497	2.494219207921036	2.33664721848274	2.8402953185284394	2.7467298991028612	2.6106112338260012	2.3105007186859186	2.56306977782493	2.4854625007395073	0.0	1.757502864875607	0.8671757387744028	2.0613480306909895	2.578945399310436	2.622074391166133	1.8894746600314003	3.389690935713892	1.6127444366512937	1.9783941327738597	2.1496352938029024	2.9530624252259376	2.155891048366821	2.5128954324914954	2.212532373531731	2.8199036802264095	2.0589621803478377	1.9925881891908663	2.4455905928337534	3.6285454489294433	2.4265278648534534	3.222067274630718	1.6747411754264523	2.1769862591504467	1.9543053702546986	2.1892779486762945	2.638499842793178	3.4814186717215923	2.307238942716743	2.3015162033947933	3.50097880991835	1.9350715029586356	3.252640583586469	2.2302585190430793	2.4377295773534544	2.584184410374886	1.7747971619801837	2.616544921849908	3.8748915982147234	1.9328316757155946	3.703987752214011	3.625426962267514	3.038717373786382	2.8456227456777476	3.3599144856632046	3.542625288248368
Itg.08.FP444.S45	0.7137666002474577	1.631175240498445	1.1558876915572251	0.9672776213996911	0.947607218925886	2.229892256579895	2.021609208108216	2.521085282538627	0.6759082725959682	1.7153503644919885	1.437345633095918	0.5794972059575959	0.462548273957124	0.818945022886026	1.6494654828574749	1.098022408212602	1.883484799258397	0.45565611814106544	0.7070965067692889	0.6406556242053559	1.0422157705245767	0.9341813763302257	2.28177052635876	0.3067645966046043	1.0111097879968782	1.3883001832054256	0.7495556809259254	1.9563311579197495	0.6248064202711157	0.4166783835450559	0.7104150687442506	0.850737551207613	1.3392338664359162	0.7784807807886301	0.9488963292634016	0.7518033454346039	0.9403546606089292	0.4742252685776183	0.5260042022040047	1.9501976263252652	1.284090258588584	0.7853307163028176	1.4480694466265653	1.3795339270702356	1.267534111790448	0.9454561839135006	1.204878854358326	1.2001075913443748	1.757502864875607	0.0	1.9672551324656486	0.8834417304616006	1.097897158207173	1.0827770005842117	0.26422585438752794	1.955944068645939	0.34193205455181785	0.6412542556461625	1.3502666721068144	1.5349410173508833	0.742295983037589	1.1852913560355192	0.6543934737148408	1.40665970865843	1.8912651102814397	1.9036772186233641	1.8292612471739664	2.3729725321005803	1.837548621386766	2.0077150271988544	1.2260748514376043	1.9836257395403203	1.5316041149922137	1.8062226819969454	2.2331694313145407	2.277966653664717	1.2960051074185737	2.021246961001788	2.205756133288113	1.416913760166623	1.9011632891197707	1.8521814511548556	1.2417072625417034	2.196657705675459	1.9664012298176246	1.9666430146433616	2.544486765531523	1.8010701599501142	2.572028868024292	2.2649981020505896	2.822045805332252	2.615255345312161	2.8648226904740475	3.0600515792962826
Vil1.14B.FP168	2.571076332196741	3.5096049259172166	2.898543932318217	2.8335086288740285	2.6345320545318747	0.32025194374755317	3.872368926930516	0.9925458126277475	2.5577494845819757	0.9183459722309808	0.9552356915245488	2.452306095318662	2.089490619853395	2.7326195590167806	3.5355395873255357	2.948507422756824	3.7780545298311425	2.386181944406398	2.6040792018294883	2.5089528664487135	2.8707529133213554	2.7929638273494355	0.6009722130183384	2.234815870140634	2.920942050772747	3.1578888699113477	2.4604229986524393	0.9456657512281716	2.484488533993117	2.217804927810448	2.617328899221346	2.708422959741292	3.078941255776755	2.6677249937262557	2.6873865509187875	2.594624589499801	2.8070877433899577	2.256906079092485	2.4619068912511355	0.3384003650994708	2.7496608490186643	2.693344344753495	3.2407459931264877	3.1499390231597437	3.0379970327992636	2.5661015267667673	2.92003149780875	2.7938656380377234	0.8671757387744028	1.9672551324656486	0.0	2.2399050417852573	2.9353101512561777	3.005570010532579	2.085847942108233	3.8397220876877376	1.930529289076811	2.192177784592479	2.285427925996893	3.4025742861316264	2.3694060615726618	2.918032844686711	2.5439501537629523	3.2703910957832507	2.2495864394650718	2.201187607493189	2.796885500124906	4.0690499931432145	2.7551462468066643	3.652765881933671	1.7940938464664815	2.4048252196882913	2.177164414866467	2.440103334543228	2.877201098484377	3.8934306116368123	2.7151296734745043	2.533338406554602	3.9734344006073545	2.1480725303748387	3.6968360435894745	2.5144517424467248	2.8346899724365153	2.8068009751222904	1.8495685875980399	3.012704635987095	4.371531535055012	2.074546957258254	4.182855463956787	4.084169904188492	3.1436216837326625	2.987893448373183	3.5814794065966113	3.7951390165973944
Lyz2.03B.FP232.S80	0.8175288415322607	1.7585322764317994	1.7686684234922274	1.0885131593406798	0.49104177638874846	2.452832429748616	1.839608847186831	2.4716653269863054	1.229618854309049	1.6203847097041748	1.4585317462559217	0.7195688887673792	0.4739054191247246	1.1883475627306868	1.7375272163278566	0.9493070287601664	1.968166380120937	0.818755446724453	1.2593687652901033	1.29673215534696	1.5818302217292666	1.1112895229247362	2.3656717197725943	0.8483352464852119	1.448083563874404	1.912276921216693	1.4826128842258568	1.8503597167415535	1.2805657754169195	0.7258168804733496	1.2259001710508524	1.4267002067501215	0.9797270462622448	1.0174666116586877	1.6317102153262788	0.7033425860685645	1.4836587130283676	1.2255271378708674	1.0498912150991215	2.1641739141417093	0.5397975440573684	1.2702571329971957	1.9984105784203385	1.9577080614027231	1.8264189186516302	0.39338429192045615	0.8293260104072957	0.6215638231350965	2.0613480306909895	0.8834417304616006	2.2399050417852573	0.0	0.9457296449274218	1.3324436272837774	0.6399940363882057	1.924995208251282	1.1483867167266633	0.25965588374155957	0.5132007637337511	1.571879910488959	0.2908991126555802	1.8155806381714938	1.2602412795546818	1.7216855893771033	2.7557619974627046	2.759922755712973	2.6793891353161428	2.918658509968864	2.696670135887419	2.6189886919665897	2.0766458162903634	2.8518699050389915	2.4051457038113617	2.68102821670217	3.111106272555989	2.90360141614415	2.072880487464778	2.895682028868221	2.657542841924836	2.293813067824687	2.3670006176398055	2.722668736089195	1.9641661188754524	3.0763497684713856	2.7769317840742356	2.791178378466009	2.8564860370191316	2.6561453940449873	3.1424956527286323	2.6621557088902206	3.703785364494563	3.4966927729569433	3.7363913211130595	3.924836390407223
Itg.18.FP493.S96	0.4066590428401085	0.8295995680421253	1.199440593552413	0.34296776909783017	0.4721726127174049	3.1566978102333567	0.957626429562156	3.3427720384544117	0.8156576155570006	2.4817612171856025	2.292159275283834	0.5197096782297072	0.8555258770275492	0.6030475860615357	0.7986759069008669	0.050066165680970866	1.0238244190291221	0.6569717683044137	0.8212359143523195	0.9550489549497759	0.9819687895776932	0.41752480435820305	3.182089458778557	0.8139780806157011	0.7924330909799974	1.2190818187621244	1.1637552763921093	2.732136511814317	0.9472821349031794	0.7467152221271224	0.7695643291562045	0.9252197116495408	0.31095531827368705	0.45901559651190216	1.1833355867678674	0.35736335730064006	0.9217924247263177	1.0598844387890258	0.7485802392898905	2.8467051665217684	0.7611668366036118	0.7518697994926664	1.3114719091963931	1.3051830722622653	1.1833578900342683	0.5712110457421568	0.28549319784630195	0.5263739292909393	2.578945399310436	1.097897158207173	2.9353101512561777	0.9457296449274218	0.0	0.5455218663295367	0.928079920440926	0.9866645195943781	1.2325971957909692	0.8298167947320317	1.3451519095773843	0.634897860808896	0.7012053550849887	1.2527185606675983	0.8816777241138862	0.8890441588457642	2.755345353397907	2.7729395295830503	2.403087345374968	2.1422525965532335	2.448503461023063	1.9214838643936358	2.2064658835673137	2.799906632147217	2.3763148571589197	2.5803955140409687	2.930501703680637	2.202305686214188	1.686821549761749	2.8026000109039746	1.8252907110894656	2.268064260793703	1.5634984431580616	2.5904526404754273	1.4926775851085725	2.9198996418295287	2.945311077698528	2.435243494714242	1.9463153260169206	2.7179929562760132	2.376697781025948	1.7976024874092842	3.6043146341511862	3.3910978436973647	3.4525046554837524	3.601722397511952
Itg.10.FP457.S59	0.5420466077410722	0.5626762919585482	0.6944953551862875	0.3085314872690184	0.9292833445867836	3.2434169917154616	1.061069611520425	3.5485171503864574	0.5029651105501344	2.7055558923055796	2.473508538934568	0.6552701431202005	1.06332469604963	0.27816747527867774	0.5818905835097954	0.540831924898709	0.8044537975497094	0.6642645250167779	0.47896870514423723	0.6276466236653995	0.4815085539829585	0.30970708035525263	3.3326880681744657	0.7899463333982689	0.28237358987695504	0.6887367998902548	0.79975509973562	2.9599893509147615	0.6313833002453848	0.8300705695744736	0.4406989285211956	0.49203622101348077	0.8253485386348878	0.36895894172024774	0.73219649542612	0.6296336738286733	0.4457881312309977	0.8280601991020697	0.5668995726803588	2.940540909119037	1.2856481717483057	0.37615981021866696	0.7661486413509457	0.7638509869701647	0.6562060951290452	1.0236658550961593	0.8240616253386235	1.0580057119717972	2.622074391166133	1.0827770005842117	3.005570010532579	1.3324436272837774	0.5455218663295367	0.0	1.0306470342170624	0.9087636278831617	1.1123766385935756	1.1350588435628668	1.7981694399735846	0.5133253043151645	1.0535312868999587	0.7423035408482028	0.5576247621808824	0.41190392800392234	2.4062973011226814	2.433169542565279	1.950960976420033	1.6185714417391444	2.003839964874066	1.3796105912461132	1.9482075077964465	2.427011661461683	2.0294848732647295	2.191586192563702	2.493241624361967	1.660411971510983	1.22738216602546	2.408995772414621	1.331560017830796	1.9269933239812682	1.0484802460914544	2.1901949178433475	1.0031591684675325	2.4920060570273614	2.674352660489707	1.9579013089757844	1.5427775582399823	2.3988182003788046	1.855069544623667	1.329846163460325	3.1803721101099316	2.97043265471307	2.9654863930599413	3.10275082096086
Itg.06.FP432.S33	0.5867208902406577	1.5672824875897164	1.26120791717855	0.8754646329475347	0.7056560544970644	2.3405900464846066	1.8763400556934904	2.5470813252727424	0.73198322744029	1.7148734064102586	1.453617406749694	0.42983849551905345	0.27196400132835286	0.7987169215554039	1.572451990237278	0.9256427181245911	1.8088455651689184	0.36954602009411125	0.7589666220990052	0.7401670065535543	1.1091728301599655	0.8620095129998789	2.344539466161768	0.3024776922610814	1.0245893663678673	1.461147864015572	0.9084217973977724	1.9552135189826836	0.7271881416978629	0.3355313566024313	0.7449105671428219	0.9230387374396317	1.141233468260821	0.7086652462948608	1.0798607254288541	0.5716807968798981	0.9995646631146966	0.6398268129047072	0.543982225314066	2.0558961373021747	1.0326571085390723	0.810125365105542	1.5240118997849725	1.467711039762251	1.350990818514082	0.6963624867132594	1.0008553065285668	0.9650056577650027	1.8894746600314003	0.26422585438752794	2.085847942108233	0.6399940363882057	0.928079920440926	1.0306470342170624	0.0	1.8496070230451522	0.5748701511288488	0.39557349887562576	1.1293748789465299	1.4422885698414092	0.4830979908790542	1.2970889974262305	0.7286219452962837	1.3992029141719193	2.1546355325671542	2.167666286678141	2.064543459817056	2.4587020434646165	2.0774785453288005	2.1186633196518283	1.4869045488669832	2.2454250751145373	1.7928931589735722	2.063845867492669	2.48370337158402	2.393657416558144	1.488850759226819	2.2802419845674766	2.2583416252679775	1.6772621744428138	1.9530687922179921	2.1076355625485284	1.399876216965845	2.4492547687466866	2.2260133587480397	2.188740077387879	2.5520230841859437	2.0645867956473407	2.6741962596062536	2.295416511496172	3.077097768479945	2.871492386472346	3.101637305211199	3.2937620860272205
