	IL17DTT28	IL17DTT52	IL17DTT132	IL17DTT90	IL17DTT143	IL17DTT142	IL17DTT144	IL17DTT29	IL17DTT202	IL17DTT203	IL17DTT130	IL17DTT53	IL17DTT89	IL17DTT220	IL17DTT222	IL17DTT221	IL17DTT131	IL17DTT88	IL17DTT120	IL17DTT119	IL17DTT30	IL17DTT118	IL17DTT106	TKODTT130	TKODTT142	TKODTT112	TKODTT155	TKODTT46	TKODTT126	TKODTT124	TKODTT107	TKODTT36	TKODTT16	TKODTT76	TKODTT34	TKODTT113	TKODTT24	TKODTT17	TKODTT77	TKODTT88	TKODTT47	TKODTT18	TKODTT156	TKODTT125	TKODTT35	TKODTT131	TKODTT70	TKODTT58	TKODTT60	TKODTT108	TKODTT90	TKODTT78	TKODTT143	TKODTT59	TKODTT23	TKODTT72	TKODTT154	TKODTT22	TKODTT94	TKODTT5	TKODTT89	TKODTT48	TKODTT106	TKODTT144	TKODTT6	TKODTT132	TKODTT71	TKODTT95	TKODTT4
TKODTT125	1.689330246287179	1.0704677223227257	1.435116405093709	2.2629704351170132	1.063940115344604	1.4032955149001565	0.9168349050843377	1.168035085360094	1.0689823548408766	1.2155005221842976	2.25442698273639	0.5766195049955661	1.0940394288669772	1.4247000987865668	1.1234822253490517	1.2725810153061328	1.533889740057598	0.8859916711805087	1.7540223708534561	1.8759558317736693	0.8436262478585602	1.7680041084337061	1.0949786282269387	0.8956169176896497	1.9968277617165129	0.7365868439355024	1.5609404825550008	0.970675284526046	0.18482885820066877	1.5973270236697552	1.2429059302676988	0.5641604196013265	1.6356629266625948	1.4491057591300782	2.088413360781201	2.5068566773609966	2.084082401886084	1.7067656095541504	0.41298901595176873	1.5372784156761552	0.9860401219322192	1.8557227083134236	0.940116907544087	0.0	1.2359980255219776	0.1633438405776016	1.8558340277872312	1.510045000853202	1.8746913773363219	1.8797067018140905	0.46962907465260934	0.7870617757877103	2.0578297651628925	1.950374210010338	2.173900645445784	0.7382687211703575	0.5921965549754855	2.0435056778375555	2.201715931264333	1.51030613961107	0.8603608483180523	1.6973868580137834	1.2550742781826498	1.6110722512680646	1.2591696561344905	1.0179269561893876	2.3208498707004805	1.7415115662318497	1.7341485214651322
TKODTT35	2.0186610641925746	2.3050796025038234	2.2260516007826556	1.7408950397596892	1.32759227631269	2.0663346644691276	1.002528130493517	1.4278297105942985	0.9480001184023682	1.5390794419414475	1.5895502991719679	1.21558856502717	1.4866640184795783	2.645051020743236	1.851147040260616	2.3106905268793536	2.503464196794198	2.120886672145915	2.4676180829965526	2.838669654992308	1.7855783503058107	2.8901285808692174	2.304473455736851	0.5329464926464533	3.022947469456359	1.5743089037506417	2.763169990340151	1.2742211330706044	1.3841983145621157	2.121686807896995	1.600871842536856	1.3744569738293133	2.783636077536951	2.445239618273874	0.8734771874657925	3.409351674354909	3.1220163497828155	1.8944981382284103	1.475281891389879	0.47983128589372304	1.085553361910851	2.0853948982300263	1.4044912853071414	1.2359980255219776	0.0	1.2104079812444757	2.6309624467785273	2.553522323523509	2.8653653225802915	0.860960709482223	1.3385116445578282	1.9920588517369924	2.995238478071917	3.0860082819565666	3.341040199532378	1.1702170060484611	1.7018872747805425	3.2794343467365272	3.312256356779083	2.6857062555486384	1.533197994290123	0.7245591731420908	0.7981211039604917	1.6309668864006648	1.5154739005750222	1.2704924318315804	3.1327007379126592	2.8926559682661526	2.9559476688610133
TKODTT131	1.5939097537498332	1.1085663311555372	1.494294925526689	2.274000115098543	0.9181900077009464	1.3085417380982076	0.7722197073817508	1.0479007309353359	0.977926301005533	1.0969316571663255	2.2507486411603708	0.41373133207550195	1.1111799104242799	1.4740365018128603	1.2178948244450774	1.348087607770774	1.5984416165350928	0.9364699582542932	1.7979984056506106	1.9253131301174495	0.7270668007368914	1.8254447880794713	1.0942111779241235	0.91191823963282	2.063745203535219	0.705227661911916	1.5705960927495644	0.9038683043185594	0.2802928509053587	1.520019796866692	1.1300108054639484	0.41445683577225595	1.7236999998698952	1.4174407574233552	2.0721014345983124	2.448070346052874	2.164367357605849	1.7951209222814712	0.39622513998481784	1.4970712954387602	0.9137892930278877	1.9286356270356795	0.9521994268741314	0.1633438405776016	1.2104079812444757	0.0	1.78897909700041	1.6120669325716124	1.9517246530122714	1.8824527703622778	0.3747044464389626	0.7834314744386567	2.131348637129648	2.01912839275846	2.240050965503358	0.6157961314390311	0.5376560232072172	2.084949720633623	2.187270964386454	1.5100158340379213	0.8103480327559965	1.670108796177542	1.1874062981618048	1.6446824817785555	1.2965004558801052	1.046570103197206	2.2565663328553565	1.7078402180770575	1.7969018354871473
TKODTT70	0.9129775538550307	1.6359647167121565	2.9535801049267163	4.020725152667346	1.4728615155711846	0.5979794746008456	1.98340222714318	1.2944648135932795	1.7477488935224863	1.1848352331459828	3.956209497749911	1.7151549183970554	2.8256828222014447	2.046403508599285	2.8183441684888777	2.5711310189711925	2.8281068553935875	1.7311580306423109	3.2325410598100763	3.0421649512357276	1.5055387584432596	2.6647191141011985	1.516600573572468	2.5886341866929756	3.0706335698416423	1.187568364203849	1.3883759628618237	1.3919906294719024	1.8984236701096022	0.635649020887618	1.11213716437129	1.7228144928235112	2.5480926452352968	0.6219544787947737	3.450041205955484	0.826592532128644	3.138709212898309	3.5371950528890417	1.4497850348270733	2.6143232216096868	1.5853744336902202	3.654824556637432	2.668112116806516	1.8558340277872312	2.6309624467785273	1.78897909700041	0.0	2.734107346602777	3.065473618844613	3.4698092440661217	1.4415293808128318	1.5900335332121134	3.284047958201724	2.777515903405524	2.818195535845057	1.4913744740567865	1.714611367637512	2.107943479474871	1.1817078612623622	1.2127549860496127	1.1498219697273198	3.2370565716438384	2.014907795151101	3.409629071204193	3.046929898929441	2.815915205670332	0.5049469887423919	1.4092053415396626	2.2170244188073287
TKODTT58	2.98322882993213	1.1073372894168918	0.8019716172859922	2.721637407758196	2.466977503958289	2.528345679690195	2.266688663578509	2.586398875026031	2.5770859531604993	2.6004034337286477	2.8743205797990408	1.912122273274228	1.4570552051583074	0.8417638820128749	0.8607465605274266	0.3959534012209057	0.5024963028832357	1.013510729194014	1.0465332183743579	0.7638629349538537	1.7308588068714965	0.6078121908313129	1.278486259821505	2.0471851067286773	0.6545410844194715	1.9678763820591856	1.5667520130734125	2.4088608951723613	1.3368868366198108	2.78046609764448	2.609200831702502	1.7540373871762314	0.42074809154514625	2.1306931502435753	3.26817995341693	3.0456524904691875	0.6350359963091583	1.578932173306046	1.6631618005725834	2.947844513343784	2.4716688956145014	1.599317278291035	1.4317906879607918	1.510045000853202	2.553522323523509	1.6120669325716124	2.734107346602777	0.0	0.5072782495904209	2.8695305450641797	1.8520637474459176	1.2387049345640695	0.7228373160783408	0.6659444147580319	0.933059624627538	2.19778681918729	1.3744470808006048	1.3944894853137735	2.3431888784838244	1.6809034775829068	2.159567947701256	2.758675183676331	2.756604082871639	1.830961534780181	1.5259594872706315	1.5621312618136927	3.040857571732352	1.802807040965498	0.9204665907445396
TKODTT60	3.339583953475708	1.4436704483040559	0.7600837782403418	2.7817898713155476	2.7615705334546643	2.8600119475324766	2.512690807783867	2.9201067490673496	2.929385095573663	2.9342799544151736	2.9617688949427246	2.1902382904650923	1.5722479674707264	1.0786874809518359	1.0693735177695087	0.6041892676237888	0.3992547426530113	1.3724907315072215	0.8256432174973479	0.3632056603569063	1.9569283969683768	0.5165422960593091	1.5542828931032948	2.349258902690743	0.21881629006233932	2.365698301274863	1.8412414432678785	2.7959910855686267	1.693875381699769	3.1479382392889623	2.9491542556846553	2.0133279441425858	0.6801428595906269	2.4766465724097917	3.54377804877944	3.3095089285184645	0.299247159454202	1.6819125647675297	2.0457537310261746	3.286019890957819	2.849021860349283	1.6067690435264035	1.5845896370344912	1.8746913773363219	2.8653653225802915	1.9517246530122714	3.065473618844613	0.5072782495904209	0.0	3.105261218434343	2.2081614406173116	1.5403886454048954	0.2354764242051466	0.5789323472000747	0.8551280514226427	2.5346667500037654	1.6412073864097905	1.5491634094983346	2.596594049354884	1.9733869944887819	2.5536671760359546	2.9718087511274316	3.1176707641436785	1.889998425477076	1.6344209282150863	1.7360999733289346	3.3418986020433437	1.968941618263034	1.1281197103802552
TKODTT108	2.874629431451076	2.9153308587582094	2.3994259678671086	1.115544624998103	2.127525332905718	2.903008958871261	1.6807870564495653	2.269848017591269	1.8038064877515843	2.3817444090640074	0.9259769152871525	1.9183399285663563	1.6309245833920603	3.1664037802871157	2.0448020472803985	2.6459128178558866	2.767068299441849	2.7084479333804596	2.5632100318619004	3.075757200374653	2.447153788200293	3.2612952517498406	2.936175258757201	0.9852458573187781	3.286293989713045	2.374172858915288	3.436514436686577	2.1294172850581408	1.9785640862294416	2.9794478150339025	2.4475423319506304	2.031828525082719	3.1865475809433663	3.2358436533388666	0.5619052886239881	4.227641979277297	3.3847510488420105	1.71382807804302	2.210210491875748	1.1319785614948008	1.9453523555477956	1.8849527219928488	1.6336067742809404	1.8797067018140905	0.860960709482223	1.8824527703622778	3.4698092440661217	2.8695305450641797	3.105261218434343	0.0	2.1068131295814405	2.6137913826061054	3.1805984920649366	3.454924486640862	3.738695930376795	1.9888539980824267	2.308138331864596	3.850547193148562	4.062103305365643	3.3871522334744952	2.36129859531756	0.403672045257519	1.6362098841050774	1.4324566194833186	1.5319176004727268	1.409651888543223	3.9691632355416013	3.562227728501387	3.466754612059664
TKODTT90	1.230315298604079	1.1232100497482054	1.8217243164174899	2.599198848704784	0.690932842301412	0.9462170550633007	0.8087360617092301	0.7420962111243429	0.805593067271085	0.769848356041744	2.550633984151109	0.4436879885343054	1.4747666994112139	1.5595001572938076	1.5685524156397495	1.6085166195054172	1.8727155013751309	1.007481642622163	2.1245467632911375	2.183016436291416	0.6881333246047477	2.0097976538991382	1.0750835927736964	1.1691272975899742	2.2989950452820103	0.3816808149747344	1.4678101376143078	0.612223512672313	0.5827623946021064	1.1453456355302303	0.7888140672589058	0.5040894865538846	1.8923124017305581	1.1364309914420174	2.210628487300272	2.1444537349230046	2.3933141352383127	2.1646635318129297	0.2440072906261518	1.5143094969417739	0.686870370984659	2.3029188207761093	1.3146012556216238	0.46962907465260934	1.3385116445578282	0.3747044464389626	1.4415293808128318	1.8520637474459176	2.2081614406173116	2.1068131295814405	0.0	0.8219158646549892	2.402404451068836	2.1909867440425876	2.3776833363004246	0.3738750843927542	0.6641363130512086	2.081956825053171	1.9777362900184998	1.3692122688295987	0.45988718607023216	1.8874602238403435	1.070504767618701	2.0103902976178323	1.667308194195318	1.413260209675368	1.9233840998972571	1.598478469225184	1.867598460669888
TKODTT78	1.8100990641344743	0.402043233002209	1.3678184424348516	2.808668733632549	1.3618311265667433	1.3201494780418237	1.367161513161843	1.4626241419026844	1.621249247733176	1.4514760266173627	2.8389980143268034	0.9373481726133609	1.4222542344170748	0.7650916143209664	1.29278655283705	0.9993349494771915	1.2544967430819214	0.3105929452467507	1.6544552217271848	1.5090285740710534	0.5936817244339738	1.2401437950591976	0.32300882154555094	1.6458135939256344	1.5839524685290882	0.9313166101676861	0.8606894364114809	1.4005446649850222	0.6629832692032882	1.6202245080407132	1.4531575393647818	0.7743568648969882	1.1751873669431527	1.0621792537392163	2.8470660372531764	2.0254878249097548	1.6815502801301878	2.0916606064914673	0.6760482156326665	2.268700453203514	1.50543281113337	2.1598272182379303	1.2867560808184615	0.7870617757877103	1.9920588517369924	0.7834314744386567	1.5900335332121134	1.2387049345640695	1.5403886454048954	2.6137913826061054	0.8219158646549892	0.0	1.7486083438702666	1.4194373782150147	1.5866218939655181	1.1617646931116448	0.3688641641084889	1.3326300672969098	1.5737808129334667	0.8491805118203261	1.1072209065402165	2.3917494049927397	1.8845371293454494	2.0258325975630096	1.6397649645352907	1.48283629344514	1.9497445885045463	0.9880077267870082	1.0994621871523598
TKODTT143	3.5454944508621278	1.670459598881273	0.8125910041199326	2.774619439604785	2.9361945521401744	3.0681367183523145	2.657027563715226	3.10840573822514	3.1058888890808833	3.126106541522747	2.970901910078245	2.356617718889595	1.6420380622226405	1.3012369859535788	1.1729326615321558	0.7981465314251011	0.5401686742539391	1.5961015851869742	0.7796145513603516	0.3762027140885841	2.133078532882427	0.704670215952332	1.7692208630226367	2.4742166679991993	0.30209000821402465	2.5769754965039358	2.061537542979924	2.9929157236565462	1.8787878963536275	3.3621060177847206	3.14443006148569	2.1798910140193466	0.9068300683369661	2.7009163760718455	3.6403768118534203	3.520533940120947	0.38056692409155285	1.6896172915775565	2.2497560250182014	3.4290682968053066	3.0368803375712212	1.5774691270849135	1.6754096932288458	2.0578297651628925	2.995238478071917	2.131348637129648	3.284047958201724	0.7228373160783408	0.2354764242051466	3.1805984920649366	2.402404451068836	1.7486083438702666	0.0	0.7489812029757047	0.9934864875194662	2.7180194722157434	1.8251160231299974	1.7439427114129964	2.8094095867757254	2.1952505141800085	2.7623085077204075	3.0507871204316848	3.2876385176966103	1.9004779760547668	1.683292684375383	1.8178244136196675	3.5584320961344145	2.1632952706943285	1.3418674476548755
TKODTT59	3.1975895612783476	1.2007040855122102	1.211224608841088	3.2580588902921828	2.7587874770603102	2.678906167945355	2.6266595948669407	2.878485095332511	2.974462257065317	2.8702600427139537	3.41032499817142	2.2475788770812852	1.937555117538675	0.7362109149117401	1.4486715854268206	0.811287654694775	0.7780856361942068	1.2187164559782513	1.3290148534927142	0.7284045195227147	1.904779535528571	0.25980581176884415	1.314165086716614	2.6010693620666827	0.46567075502557653	2.273505124213803	1.4427914284486325	2.76699314564897	1.7698580573859197	2.9650702935042546	2.870304991932586	2.0616867668998458	0.4128637603054964	2.1819548774632205	3.840881041857944	2.907912185131752	0.4349123264687121	2.1745357438943302	2.004969922395186	3.461401673896145	2.8602394343076134	2.1365167180239406	1.9080090665141616	1.950374210010338	3.0860082819565666	2.01912839275846	2.777515903405524	0.6659444147580319	0.5789323472000747	3.454924486640862	2.1909867440425876	1.4194373782150147	0.7489812029757047	0.0	0.30221494201366217	2.5428869243732763	1.6360622913377794	1.0063921634885202	2.135910112550946	1.6005478165125802	2.4672578667895846	3.3004708150786373	3.19726417592743	2.356089022702646	2.0501555048301245	2.0898578265980214	2.9878324875700875	1.5855243907073775	0.6462210449736003
TKODTT23	3.313948974100089	1.31800229314278	1.5126043118160812	3.5600632610545206	2.943114209389476	2.7823207858405135	2.854771349367545	3.0453426118450495	3.1742957061709256	3.0274713818365755	3.710703834164189	2.4618263901279556	2.2312453529090943	0.8417024041073577	1.7426795040375909	1.1012156645026452	1.0789497859920985	1.3798286294527358	1.617760405989052	0.992963183183985	2.0818791907838357	0.5272161957764402	1.4272258056940201	2.8665899502055807	0.7141892535157858	2.424676801758918	1.441599679493259	2.9384285432554638	1.997683330645959	3.062792945906461	3.0208276883510163	2.275641746047398	0.6048624208151572	2.2288906536074617	4.112104915874928	2.867589567170351	0.6437794462347335	2.468228536073528	2.184730306022675	3.700661769812177	3.047186064147154	2.4328438047686647	2.1957832322446547	2.173900645445784	3.341040199532378	2.240050965503358	2.818195535845057	0.933059624627538	0.8551280514226427	3.738695930376795	2.3776833363004246	1.5866218939655181	0.9934864875194662	0.30221494201366217	0.0	2.7343552262734936	1.8413370240767784	0.8678783374735891	2.058434432758119	1.612340182319405	2.6178949484223435	3.582577282447725	3.406905934259635	2.658034887211786	2.3493065002148263	2.3812626970140642	2.982007854125699	1.5829807660547006	0.6315841572618998
TKODTT72	1.0508251052766782	1.4827468679054443	2.084701525789998	2.581723569187508	0.3767359724103244	0.9194319276042817	0.6108307739121126	0.4420331927287594	0.47528768187762754	0.5116190037050774	2.4909988518851547	0.4577991956279908	1.613195280396785	1.9163380731460256	1.8260016008147588	1.9332599600795644	2.18110872645843	1.373312291998361	2.3678381909854465	2.4849907791440558	0.8649454456397987	2.3505564728709634	1.4069193512278007	1.1495193702946425	2.627768686168244	0.585098030374651	1.7834856280948201	0.4281156711047319	0.8836595869329616	1.0701994898748068	0.5601946725630977	0.6279112166318381	2.255651169991061	1.3369701516502617	2.015037732637364	2.2472317813265263	2.734167746346545	2.332105204917377	0.6112745860340456	1.2645032391994175	0.42695176614429525	2.4721209598477096	1.4578885845641645	0.7382687211703575	1.1702170060484611	0.6157961314390311	1.4913744740567865	2.19778681918729	2.5346667500037654	1.9888539980824267	0.3738750843927542	1.1617646931116448	2.7180194722157434	2.5428869243732763	2.7343552262734936	0.0	0.9508227995256918	2.427779230411376	2.214441744158924	1.6686870645232597	0.5207548809139734	1.7461093921889832	0.771938552951296	2.1049491517830883	1.7991828219374488	1.5278400911571974	1.9848146280537844	1.8604267903179599	2.230934675187996
TKODTT154	1.7583707267242932	0.7638958670409645	1.2908927309827771	2.505044373454419	1.1330615594990414	1.3257600719900335	1.032216354647304	1.2973058370816888	1.401472883744941	1.3095218765457004	2.517208913311083	0.6242470134903897	1.1539508636445912	1.069812012575294	1.189261238169182	1.064798519974981	1.294267868917624	0.6218544759153675	1.5660317026304944	1.564246765036144	0.3933799736274272	1.4240397309358126	0.6714784621967274	1.3647716995209143	1.7079570367751424	0.9175114519273817	1.2128823454146216	1.2730051662616613	0.48589672682778823	1.632101777071772	1.3314862000084895	0.4386297322161195	1.408011380277392	1.2730779993858656	2.5445720698514487	2.2296990792604783	1.8330911156419913	1.9214162473212784	0.6090153261787065	2.0001032830363568	1.3330438488560041	1.9847479534007595	1.0077087154873354	0.5921965549754855	1.7018872747805425	0.5376560232072172	1.714611367637512	1.3744470808006048	1.6412073864097905	2.308138331864596	0.6641363130512086	0.3688641641084889	1.8251160231299974	1.6360622913377794	1.8413370240767784	0.9508227995256918	0.0	1.6809309827614658	1.881772172806037	1.1835110603980576	1.062680687664349	2.0604229564865983	1.657050294618202	1.7665165168346155	1.3891708879832547	1.206979922204505	2.1152331916253484	1.2612310051026934	1.420589700691114
TKODTT22	2.7538112445137815	0.9789157596999694	1.9786623778802055	3.8987907444805194	2.6065832225208183	2.2131581688996915	2.692666113328349	2.6403628259004757	2.8755257189794547	2.5938559660650125	3.9920430050531754	2.264621717464976	2.48399827854297	0.7114669844688378	2.085215067977037	1.4610872339437622	1.5909326141667572	1.1597607647229713	2.172593654887137	1.6278302128578486	1.8163867314229727	1.069551516601387	1.0474477158018796	2.889583721343966	1.4548586711139933	2.0180450191921557	0.7452614789319446	2.5594599352726135	1.9024242741836368	2.46557096899303	2.5670058357021923	2.09880968909777	0.9849520762635832	1.5568304547263225	4.123875402180461	2.0508084353655267	1.4360124914597598	2.9062765751959043	1.88917969189892	3.5508102132310655	2.713357209434015	2.9295058592788354	2.395574001368684	2.0435056778375555	3.2794343467365272	2.084949720633623	2.107943479474871	1.3944894853137735	1.5491634094983346	3.850547193148562	2.081956825053171	1.3326300672969098	1.7439427114129964	1.0063921634885202	0.8678783374735891	2.427779230411376	1.6809309827614658	0.0	1.2083253708708377	0.9194086955417474	2.193680260813234	3.6666836643690304	3.1391079137462707	3.020665506225883	2.656474450275021	2.5959097582113517	2.1958831611610705	0.9526141324892309	0.476316842881739
TKODTT94	2.0468065402195705	1.365088067086644	2.78300813129845	4.376759212934392	2.292877037717922	1.5679468512886403	2.628476851367977	2.218795547989472	2.6051611236569254	2.1299895435332217	4.390465089868874	2.2399638080109923	2.9933830357839892	1.5326538872685989	2.7776862422716	2.2910570153597067	2.498767797914407	1.568696195846342	3.024496435552457	2.6124039052629953	1.8051958557772394	2.1108350163167158	1.2975700648814295	3.087753223353281	2.5356610510061586	1.772493003415683	0.7962021075277418	2.2263338441645226	2.1443392895462576	1.7385696230590029	2.07460500710423	2.1412173828649124	2.0095886465042025	0.9160074433353728	4.1830366587228935	0.8742552806035508	2.5607099529425565	3.603289261797032	1.856976298122887	3.4339686364231814	2.4235811082874497	3.67494427574747	2.8596324173195304	2.201715931264333	3.312256356779083	2.187270964386454	1.1817078612623622	2.3431888784838244	2.596594049354884	4.062103305365643	1.9777362900184998	1.5737808129334667	2.8094095867757254	2.135910112550946	2.058434432758119	2.214441744158924	1.881772172806037	1.2083253708708377	0.0	0.7401011025132697	1.8661162425992328	3.842327779353916	2.889424817063524	3.59644806775221	3.2098403354958074	3.053837468716136	1.0742185616410131	0.8544512196675046	1.528741398655041
TKODTT5	1.840718324147408	0.6322990606841538	2.0736535841370967	3.653729154845889	1.8139951111415322	1.3031280029621721	2.0392097573636456	1.7969076029925068	2.101002986089264	1.7347605977093228	3.6800778366286	1.6183571634163818	2.2657631701497083	0.898398465506091	2.042142345822769	1.591241488174762	1.8238269504087194	0.8302855964971737	2.33724409119447	1.9912857729562201	1.1957043030045948	1.5273025031020322	0.5766075118079136	2.405317794506578	1.9491090782719587	1.234764988177551	0.17769717074283764	1.7529760105261263	1.4309961779990636	1.550685505580461	1.6974424279753437	1.497534312003602	1.407411968411445	0.6460515760500798	3.558084141184557	1.3676535727326615	1.9918057088694279	2.8651227935747903	1.2151190145164181	2.8717427006161387	1.9286032606649819	2.939606147931292	2.133731349001152	1.51030613961107	2.6857062555486384	1.5100158340379213	1.2127549860496127	1.6809034775829068	1.9733869944887819	3.3871522334744952	1.3692122688295987	0.8491805118203261	2.1952505141800085	1.6005478165125802	1.612340182319405	1.6686870645232597	1.1835110603980576	0.9194086955417474	0.7401011025132697	0.0	1.3794157279192063	3.175970303283237	2.382166377296309	2.8625206900105122	2.4755940579011546	2.3244678853170546	1.3975222463339558	0.5341073004430542	1.0146791270892432
TKODTT89	0.8882547880386702	1.3086863074146515	2.23769963653515	2.9791316048710303	0.7732097002253403	0.6950398263574873	1.1241683528285595	0.6192895335567912	0.7848960682397926	0.6067132273553442	2.9115809026284527	0.8525291527611117	1.920294236897501	1.785383623848796	1.9634420010284046	1.9667091212293366	2.248814561959663	1.248859259129059	2.552557870372033	2.558663258011788	1.0224539388983747	2.3146587677364816	1.2745828545060287	1.4752066661240866	2.6363573535579103	0.1972679903997446	1.5139809230381023	0.37995567420475285	0.9800709182252904	0.7651944891221212	0.5808757701874858	0.9388390219000252	2.147568484404645	0.9566975262179354	2.374814418856787	1.9240871966876938	2.7084804708754033	2.5490836887822224	0.5211749018662993	1.5801040858698712	0.5720779646555589	2.7125726408658255	1.7612866496832253	0.8603608483180523	1.533197994290123	0.8103480327559965	1.1498219697273198	2.159567947701256	2.5536671760359546	2.36129859531756	0.45988718607023216	1.1072209065402165	2.7623085077204075	2.4672578667895846	2.6178949484223435	0.5207548809139734	1.062680687664349	2.193680260813234	1.8661162425992328	1.3794157279192063	0.0	2.172984170958606	1.0383993419964568	2.4330551964959475	2.098194296784976	1.839328707817633	1.6507918139762092	1.690200085101106	2.048255679166065
TKODTT48	2.6487507950775204	2.7251081025073263	2.2460817350133113	1.1229932277962311	1.8389676372664656	2.6556795374997257	1.3548368490389466	2.018920399798362	1.59370329396674	2.130259684096225	0.913221969546664	1.6371030469840109	1.4322075118852446	2.982270743079085	1.938454665453194	2.4915687061097493	2.6092528347886854	2.5239238791164924	2.4012012542336034	2.9028419538735157	2.1576506374533997	3.089044988493547	2.714009015739133	0.8536618493615094	3.1367038247203807	2.1890770888136486	3.2292953850773216	1.9449632291074306	1.794207719325494	2.764177920469296	2.202019805019979	1.7503574517163547	3.053130947286834	3.022967340236484	0.7108727551012286	3.978075838196909	3.2565932206518498	1.7290264083186053	2.0171051611034003	1.0438313119113467	1.760016520203834	1.8598774719353846	1.4222214181266755	1.6973868580137834	0.7245591731420908	1.670108796177542	3.2370565716438384	2.758675183676331	2.9718087511274316	0.403672045257519	1.8874602238403435	2.3917494049927397	3.0507871204316848	3.3004708150786373	3.582577282447725	1.7461093921889832	2.0604229564865983	3.6666836643690304	3.842327779353916	3.175970303283237	2.172984170958606	0.0	1.4698379541312898	1.3313070882217177	1.3865601418451474	1.2368937118916457	3.7280554330377447	3.3063677587785616	3.3028080466810894
TKODTT106	1.281849920191828	2.1806759211362636	2.5860378918115834	2.510614870046205	0.8630631704837987	1.46814088336999	0.9507800694269208	0.804099123214391	0.31370199773925944	0.9078315952869627	2.3555970948469103	1.1008464316525561	1.9588384162959445	2.6114552885202906	2.239890730737704	2.5180869898081673	2.7604824398548113	2.050338253548112	2.8647263768391396	3.0922426471293076	1.6172097852533571	3.0110910833171993	2.1453040375377723	1.1160272716445185	3.2428057665906427	1.1681794367729899	2.502086202798132	0.673366522036035	1.436734408806997	1.433232272918498	0.9565800974249256	1.3018366012102236	2.878341629892014	1.977288451830679	1.4709456643851802	2.8295805126251654	3.337156026105793	2.5169294210263105	1.2554524707485906	0.6059681775735856	0.46806547740956195	2.704565528850504	1.8298048642862061	1.2550742781826498	0.7981211039604917	1.1874062981618048	2.014907795151101	2.756604082871639	3.1176707641436785	1.6362098841050774	1.070504767618701	1.8845371293454494	3.2876385176966103	3.19726417592743	3.406905934259635	0.771938552951296	1.657050294618202	3.1391079137462707	2.889424817063524	2.382166377296309	1.0383993419964568	1.4698379541312898	0.0	2.2805764267153092	2.069535670952949	1.7917086335193102	2.5092759053179696	2.6210125276105343	2.9127470312918566
TKODTT144	3.155301120795463	2.271550683639224	1.1586039326468638	0.9021148424218619	2.285673490817925	2.9166556076036176	1.7497012900461186	2.516789635107328	2.248103794697119	2.598914819725176	1.0735457421347667	1.7650156154961534	0.6204820227405551	2.3142005564214263	0.9990452156113663	1.5957683907997178	1.5874801168940726	2.0631767198703077	1.2123907252702286	1.8178974801028729	2.019638496351257	2.1615834718828864	2.305374721518229	1.205112522704752	2.0644057182663795	2.339228642797056	2.8408278853817412	2.4095678618637963	1.5652909454219421	3.1410889623319713	2.657284542911375	1.7251189180264181	2.2029032722263895	2.9921874621220312	1.9635092772243898	3.9934572561125186	2.1846109027951752	0.6280991550871939	2.015545967257899	2.107214653998651	2.3137135069336425	0.5918106329988885	0.7608129886708487	1.6110722512680646	1.6309668864006648	1.6446824817785555	3.409629071204193	1.830961534780181	1.889998425477076	1.4324566194833186	2.0103902976178323	2.0258325975630096	1.9004779760547668	2.356089022702646	2.658034887211786	2.1049491517830883	1.7665165168346155	3.020665506225883	3.59644806775221	2.8625206900105122	2.4330551964959475	1.3313070882217177	2.2805764267153092	0.0	0.38703853877717975	0.5981888124640437	3.8526332989873118	2.92224479433571	2.5876768111920865
TKODTT6	2.844431948111941	1.8864746183244117	0.8906209062625302	1.2431308196914852	1.9984396834845675	2.572350569029091	1.4979921489250487	2.222839629585014	1.997403753119999	2.296759483353027	1.3645210581107672	1.4435369739317827	0.2650874254062031	1.9466173934109754	0.6850901197042719	1.262212397057581	1.296996513812843	1.6780151534919634	1.0324278773642475	1.5663831118068483	1.662434926849377	1.8471794088549065	1.9198155565354664	1.0319675938504507	1.8049544809082543	1.99148868731552	2.4551533480514656	2.111571132361874	1.1961536491040565	2.8074829147101337	2.350047776453412	1.3839822894218747	1.874456720923178	2.614081066739623	2.0149220678325506	3.6171220575273324	1.9289774405940752	0.699904264436216	1.6566141851649443	1.992465518176571	2.0381047694183616	0.717801413718307	0.3977704526302939	1.2591696561344905	1.5154739005750222	1.2965004558801052	3.046929898929441	1.5259594872706315	1.6344209282150863	1.5319176004727268	1.667308194195318	1.6397649645352907	1.683292684375383	2.0501555048301245	2.3493065002148263	1.7991828219374488	1.3891708879832547	2.656474450275021	3.2098403354958074	2.4755940579011546	2.098194296784976	1.3865601418451474	2.069535670952949	0.38703853877717975	0.0	0.2809320701031355	3.4833864650611432	2.544488043754336	2.2315045693049593
