Module	BioGeo.Vil1.01B.FP11	BioGeo.Mouse3A_FP17	BioGeo.TL1a_FP_229.REP1_S12	BioGeo.Vil1.04B.FP43.Rep1_S88	BioGeo.Lyz2.01B.FP211.S59	BioGeo.TL1a_FP_65	BioGeo.Vil1.03B.FP31	BioGeo.Mouse9A_FP97	BioGeo.Vil1.14B.FP164	BioGeo.Vil1.14B.FP166	BioGeo.Lyz2.05B.FP255.S52	BioGeo.SLCFP071.REP1_S27	BioGeo.Vil1.07B.FP83	BioGeo.Vil1.07B.FP79	BioGeo.Mouse5A_FP29.REP1_S53	BioGeo.LYZFP327.Rep1_S105	BioGeo.Vil1.05B.FP55	BioGeo.TL1a_FP_127	BioGeo.TL1a_FP_61	BioGeo.Lyz2.04B.FP243.S92	BioGeo.SLCFP019a	BioGeo.TL1a_FP_233.REP1_S13	BioGeo.TL1a_FP_241	BioGeo.LYZFP315	BioGeo.TL1a_FP_101.REP1_S6	BioGeo.LYZFP319	BioGeo.TL1a_FP_209.REP1_S11	BioGeo.Lyz2.08B.FP295.S93	BioGeo.TL1A_FP_637	BioGeo.Mouse6A_FP31	BioGeo.Lyz2.01B.FP207.S55	BioGeo.TL1a_FP_193.Rep1_S85	BioGeo.SLCFP005.REP1_S24	BioGeo.TL1A_FP_685.REP1_S22	BioGeo.LYZFP303	BioGeo.LYZFP307	BioGeo.Lyz2.07B.FP279.S77	BioGeo.Mouse1A_FP01	BioGeo.Mouse1A_FP05	BioGeo.Lyz2.03B.FP231.S79	BioGeo.Lyz2.05B.FP259.S56	BioGeo.TL1A_FP_629	BioGeo.Vil1.13B.FP152	BioGeo.Mouse2A_FP11.REP1_S55	BioGeo.Mouse5A_FP25	BioGeo.TL1A_FP_677.REP1_S21	BioGeo.Mouse2A_FP07	BioGeo.SLCFP109	BioGeo.Vil1.08B.FP92.REP1_S41	BioGeo.Mouse7A_FP41.REP1_S54	BioGeo.Vil1.06B.FP71	BioGeo.TL1a_FP_73.REP1_S3	BioGeo.Vil1.04B.FP47	BioGeo.Vil1.09B.FP106	BioGeo.TL1A_FP_625.REP1_S16	BioGeo.Vil1.13B.FP154.REP1_S47	BioGeo.Vil1.09B.FP104	BioGeo.Mouse9A_FP101	BioGeo.Vil1.02B.FP23	BioGeo.Mouse8A_FP85	BioGeo.Vil1.10B.FP118.REP1_S45	BioGeo.TL1a_FP_197.REP1_S10	BioGeo.TL1A_FP_641	BioGeo.Lyz2.07B.FP283.S81	BioGeo.Vil1.02B.FP19	BioGeo.Lyz2.02B.FP223.S71	BioGeo.Mouse8A_FP89	BioGeo.TL1a_FP_205	BioGeo.LYZFP355	BioGeo.Lyz2.02B.FP219.S67	BioGeo.Mouse4A_FP23.Rep1_S92	BioGeo.TL1a_FP_77.REP1_S4	BioGeo.Vil1.10B.FP116.REP1_S44	BioGeo.SLCFP131.REP1_S33	BioGeo.TL1A_FP_689.Rep1_S104	BioGeo.Lyz2.03B.FP235.S83	BioGeo.Lyz2.04B.FP247.S44	BioGeo.LYZFP351.Rep1_S106	BioGeo.Mouse10A_FP113	BioGeo.SLCFP001	BioGeo.Vil1.01B.FP07.Rep1_S107	BioGeo.TL1a_FP_139	BioGeo.SLCFP023.REP1_S26	BioGeo.SLCFP127	BioGeo.TL1a_FP_85	BioGeo.TL1a_FP_131	BioGeo.SLCFP095	BioGeo.Mouse6A_FP35.Rep1_S93	BioGeo.Vil1.03B.FP35.REP1_S38	BioGeo.TL1A_FP_673.REP1_S20	BioGeo.Mouse7A_FP37	BioGeo.Vil1.05B.FP59.REP1_S37	BioGeo.Vil1.06B.FP67	BioGeo.SLCFP091.REP1_S29	BioGeo.Vil1.08B.FP94.REP1_S42	BioGeo.SLCFP077	BioGeo.SLCFP113	BioGeo.Lyz2.06B.FP271.S69	BioGeo.Lyz2.06B.FP267.S64	BioGeo.LYZFP339	BioGeo.TL1a_FP_143	BioGeo.Mouse10A_FP109	BioGeo.Mouse3A_FP13	BioGeo.Lyz2.08B.FP291.S89
MF0085	2.86012725E-6	7.652715000000001E-7	5.22710025E-6	7.60204175E-6	1.2928175E-6	0.0	5.24553E-6	5.35642E-6	5.709255E-6	1.10983475E-6	7.8997725E-6	7.006274E-6	3.7215349999999998E-6	4.2770775E-6	7.1380485E-6	4.7599424999999995E-6	5.4457475E-6	4.0347325E-6	0.0	4.952965E-6	7.6401455E-6	2.3696899999999997E-6	7.0747E-8	4.550635E-6	1.511935E-5	1.9705175E-6	1.3082930000000002E-5	1.475974E-6	1.71578E-7	4.956629750000001E-6	4.3873750000000005E-6	4.465705E-6	7.3569255E-6	2.4987375E-7	3.98192525E-6	4.3142575E-6	4.122995E-6	0.0	1.3285025E-5	3.5219275000000003E-6	7.386525000000001E-6	4.726925E-7	0.0	2.14221935E-5	2.154310725E-5	6.0807175E-7	1.92397675E-5	0.0	3.1074174999999996E-6	2.0173374999999997E-5	0.0	0.0	1.4630799999999999E-6	1.5362142499999998E-6	1.046025E-6	0.0	5.6638924999999996E-6	8.1255925E-6	5.5271899999999995E-6	2.8719575E-6	3.304045E-6	3.8486625E-6	0.0	1.2492810000000002E-6	7.0630225E-6	1.82753575E-6	1.0499848E-5	5.112825E-6	7.7732625E-6	3.2826575000000003E-6	1.96692175E-6	0.0	2.86128E-6	1.1527455000000001E-5	0.0	3.534395E-6	0.0	5.240804999999999E-6	1.05828975E-5	7.3679609999999996E-6	6.7925E-6	0.0	4.603184E-6	8.0241375E-6	4.37193E-6	3.971475E-6	1.2563775E-7	2.4945624999999997E-6	4.1193782274999996E-5	2.1617305E-6	2.3481930750000002E-5	7.869054999999999E-7	3.4867874999999998E-6	3.841245E-6	3.6684E-7	6.269184749999999E-6	0.0	3.45192075E-6	4.776265E-6	6.117735E-6	0.0	8.79352575E-6	1.394994E-5	2.9358625E-6
MF0041	0.0	0.0	1.05597E-6	3.171507E-5	0.0	8.862701E-6	2.5364608E-5	0.0	4.148436E-6	0.0	2.077711966666667E-5	1.6375E-6	6.56633E-5	1.5079562666666668E-5	8.3218805E-6	3.06081E-5	4.30801E-5	0.0	2.265356E-6	0.0	1.1572579E-5	0.0	4.07005E-7	1.868253E-6	0.0	0.0	7.283825750000001E-6	0.0	2.16452E-6	8.50584E-7	0.0	0.0	3.960936E-6	2.225016E-6	1.624025E-6	1.1429698333333334E-6	2.2313564E-5	0.0	0.0	1.070159E-6	3.873766E-5	0.0	0.0	1.94534E-6	1.98237E-6	6.60284E-6	1.0181859999999999E-6	0.0	1.8042745E-6	0.0	0.0	2.20651645E-6	0.0	0.0	0.0	6.29357E-7	0.0	0.0	2.988491E-5	0.0	0.0	0.0	3.0201208333333335E-6	0.0	9.55741E-6	1.85974E-5	2.31473E-6	0.0	0.0	4.29945E-6	0.0	9.852653166666668E-6	2.16581E-5	4.78431E-6	0.0	0.0	0.0	0.0	0.0	2.811243E-6	1.5490589E-5	8.761420000000001E-7	5.30554E-5	0.0	1.5267723333333334E-6	0.0	0.0	0.0	4.7814581E-6	0.0	2.2130699999999996E-6	1.2408261E-5	1.1899705333333334E-5	1.99843E-6	0.0	0.0	0.0	1.84309E-5	0.0	3.92979E-5	0.0	0.0	0.0	0.0
MF0086	2.78827255E-5	2.9727513999999998E-5	1.7538998500000002E-5	4.4554432300000004E-5	2.51789945E-5	1.620588E-5	3.2759842999999995E-5	1.0514509E-5	1.21371625E-5	6.8654495E-5	5.2148743E-5	2.0566520000000002E-5	8.28574525E-5	4.12620205E-5	2.922852125E-5	3.8351763999999996E-5	6.482518E-5	5.8191625E-6	3.08356395E-5	4.64757305E-5	2.5902688E-5	1.5223165799999999E-4	8.1089715E-6	2.2127619E-5	6.22795E-6	3.82997695E-5	1.8506848000000002E-5	1.4701599999999998E-5	1.6441316E-5	1.4059807999999999E-5	1.2078182E-5	2.9433975999999997E-5	5.8838793700000005E-5	1.53471035E-5	7.2026415E-6	1.7090842500000002E-5	3.76139395E-5	0.0	3.27087E-5	2.7411644E-5	1.032089875E-4	4.2803443E-5	6.6398E-6	3.72470065E-5	3.72276075E-5	1.2383215E-5	3.87657975E-5	0.0	6.5116085E-6	3.792769E-5	2.856805E-5	2.6982853499999998E-5	1.17480975E-4	1.553424755E-4	1.6985177E-5	3.4944623E-5	2.3881836500000002E-5	8.54161E-6	6.549610900000001E-5	5.306624E-6	1.56372269E-4	6.33387E-5	7.4537249999999995E-6	8.17004505E-5	3.26205465E-5	2.8785195E-5	1.18430995E-5	2.0180366E-5	7.5044878E-5	8.781565E-6	2.3990924499999998E-5	2.6245480499999998E-5	3.7960896500000005E-5	1.6309347E-5	5.31695E-6	5.33762785E-5	1.3312205E-4	2.4772272E-5	1.15952313E-5	1.4626955499999999E-5	2.1697209399999997E-5	1.49235145E-5	7.11924196E-5	6.3622E-6	7.1677355E-6	6.60695E-5	4.0336011000000005E-5	1.562585E-5	4.76565129E-5	4.68805E-6	3.6490256000000005E-5	1.86114125E-5	3.1590321E-5	8.236726500000001E-6	1.2566310000000001E-5	1.6068184E-5	0.0	5.69618785E-5	9.5653865E-6	5.36730715E-5	0.0	2.0630655000000002E-5	4.743157E-5	9.3609935E-6
MF0083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.36101E-7	0.0	0.0	0.0	0.0	4.62109E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.027507E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF0040	0.0	0.0	1.795425E-7	1.503745E-7	0.0	0.0	0.0	0.0	1.77736E-7	0.0	3.63492E-7	0.0	0.0	0.0	4.814795E-8	0.0	0.0	6.2861E-7	0.0	0.0	2.02598E-7	0.0	0.0	0.0	0.0	0.0	1.069243E-7	0.0	0.0	1.5243E-7	2.57137E-7	2.09E-7	9.5284E-7	0.0	5.67195E-7	0.0	2.975205E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.62075E-7	0.0	0.0	0.0	0.0	8.24765E-7	0.0	4.27989E-8	2.669485E-7	0.0	0.0	6.2159E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.174005E-7	0.0	0.0	6.4023E-7	0.0	4.510615E-7	0.0	0.0	0.0	2.23752E-5	0.0	0.0	7.3941E-8	5.09175E-7	0.0	0.0	3.225005E-6	0.0	0.0	6.13785E-7	0.0	0.0	3.605195E-7	5.2099E-7	0.0
MF0082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5054795E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.78408E-8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF0005	3.1559399E-5	8.26599E-7	6.10819E-6	4.5260565E-5	2.922117E-5	1.53406075E-5	3.4869099E-5	9.029261E-6	1.295116E-5	5.66375E-5	5.2231314E-5	1.491102E-5	9.770969E-5	4.2965871E-5	1.956993E-5	4.360878E-5	8.376227E-5	2.772822E-6	2.0986534499999997E-5	5.610108E-6	2.78887E-5	2.84482E-6	6.2999738E-5	8.21613E-6	0.0	4.30437E-6	1.9302772E-5	2.23171E-5	3.951552E-6	7.33514E-6	1.0521936E-5	2.2095504E-5	2.342396E-5	2.0466299499999996E-5	2.32711E-6	3.35762E-6	4.014694E-5	0.0	1.264707E-5	4.487766E-6	1.0400173E-4	7.14066E-5	3.4863935E-6	4.0300452E-5	3.591742E-5	1.105184E-5	2.518667E-5	0.0	4.15816E-6	2.744845E-5	4.31674E-5	3.2378212600000004E-5	1.26653029E-4	1.78338865E-4	2.473728E-5	1.9369270299999997E-5	2.0877451E-5	1.446277E-5	5.09948E-5	3.430402E-6	1.8616004E-4	0.0	0.0	9.6468126E-5	1.8343426E-5	3.302112E-5	1.670044E-5	2.8705507E-5	8.462858E-5	5.68559E-6	4.123301E-6	2.1476647E-5	3.6785357E-5	1.9913852E-5	0.0	5.26221E-6	0.0	1.982641E-5	1.2967E-5	1.5741749E-5	2.487734E-5	4.292582599999999E-5	6.583019E-5	9.931464999999999E-6	5.037531E-6	0.0	1.33072E-5	7.0203E-6	6.912631E-6	8.919811E-6	3.545761E-5	1.5672459E-5	3.050744E-5	8.14816E-6	2.06378E-5	1.28239E-6	0.0	2.62549E-5	7.02485E-6	5.475447E-5	0.0	1.03262E-5	1.660073E-5	1.1608079E-5
MF0049	5.3749411E-5	0.0	3.29191E-6	7.677740279999999E-5	4.934555E-5	2.03603855E-5	5.58194175E-5	7.442724499999999E-6	1.8700130000000003E-5	8.838227500000001E-5	9.1732974E-5	1.0360624999999999E-5	1.6532105300000002E-4	7.0064048E-5	2.4760264449999998E-5	6.9113337E-5	1.2731269500000002E-4	2.020545E-6	9.452009E-6	0.0	3.009139E-5	3.2163E-6	4.906635E-7	7.871845500000001E-6	0.0	5.0148135E-6	1.4230921849999999E-5	3.1248145E-5	8.516722999999999E-6	9.177909E-6	1.37700125E-5	3.8363535000000005E-6	2.130967105E-5	9.812928E-6	7.8614245E-6	1.14853485E-5	5.7915695000000005E-5	0.0	8.658800000000001E-6	3.9926855E-6	1.654140315E-4	8.606259999999999E-5	4.2163375E-6	2.59136306E-5	2.3053182000000002E-5	1.39899515E-5	1.6304429E-5	0.0	6.9005225E-6	1.9134975E-5	7.996365000000001E-5	8.765996100000001E-6	2.219359295E-4	3.035321725E-4	3.240638E-5	2.4848473E-5	3.1128935E-5	8.4167E-6	7.39676615E-5	3.1222395E-6	2.85226675E-4	0.0	1.3279410000000001E-5	1.536234975E-4	2.94257995E-5	5.45762E-5	1.2501086E-5	2.05838585E-6	1.2888045E-4	6.8980689999999994E-6	2.5778155E-6	2.3999262999999998E-5	5.5899608000000005E-5	1.1645956E-5	1.991999E-5	5.09897E-6	0.0	3.33175745E-5	0.0	6.5566340000000006E-6	3.34955205E-5	4.495944E-6	1.20672908E-4	0.0	5.1224005E-6	0.0	2.0899639E-5	3.74118E-6	2.832417975E-5	5.6733585E-6	2.6500753499999998E-5	2.86988005E-5	5.03585335E-5	5.4660455E-6	2.53626E-5	3.0718775000000003E-6	0.0	4.54207E-5	1.2808738E-5	9.69883195E-5	0.0	9.9326965E-6	1.4151152500000001E-5	1.6812326E-5
MF0006	1.760806E-6	2.840805E-5	2.3743924E-5	2.19529481E-5	8.35281E-6	1.9448614E-4	2.1309735E-5	2.7478461E-5	1.6186899E-5	3.6009808E-5	2.0931245E-5	3.795335E-5	3.1993948E-5	3.2292784E-5	4.97449629E-5	1.367903E-5	5.844436E-5	6.969109E-6	1.56300392E-4	1.6273627E-5	2.6113942E-5	2.156327E-4	8.54327515E-4	2.0123241E-5	2.92162E-5	6.58546E-6	1.1224616E-4	1.208755E-6	1.9759273E-4	2.2103091E-5	1.1723817E-5	2.5313204E-5	6.341128E-5	2.39842582E-4	1.400876E-5	1.604286E-5	2.0696839E-5	0.0	3.87432E-5	1.3041114E-5	1.9772757E-5	1.26444476E-4	2.8860367E-5	9.49311E-5	1.03232259E-4	2.71398E-6	8.4354553E-5	0.0	8.467656E-6	7.201262E-5	1.29284E-5	4.003768998E-4	4.572398E-6	7.1944602E-5	8.042627E-5	7.415119E-5	2.5490123E-5	3.226082E-5	1.6203204E-5	9.832682E-6	1.3469652E-5	8.6271E-5	1.54742806E-4	2.382849E-6	1.494051E-5	7.30304E-6	3.467022E-5	7.9298433E-5	2.691789E-5	9.174162E-6	2.4866188E-5	1.8920224E-4	1.3248121E-5	4.3844708E-5	1.7059665E-4	2.41235E-5	6.87313E-5	1.600266E-5	2.360932E-5	3.0231423E-5	2.0550065E-5	5.16051401E-4	1.5782485E-5	2.60895E-5	2.0575275E-5	0.0	1.034584E-6	1.7525E-5	5.0704248E-5	9.510603E-6	9.9048825E-5	3.05575E-6	1.5567045E-5	1.4974387E-5	0.0	9.21135E-6	0.0	1.371631E-5	7.630119E-6	1.895901E-5	3.868889E-4	3.945239E-5	5.930863E-5	1.0940273E-5
MF0047	3.4306314500000004E-5	1.3767805E-6	7.1637705E-6	6.25988596E-5	3.22534755E-5	4.1509362E-5	4.7200107E-5	1.4484385E-5	1.6914508500000002E-5	4.8649265E-5	6.8714002E-5	2.94926E-5	1.080493675E-4	5.30134525E-5	2.858853725E-5	5.4909185000000005E-5	9.0348698E-5	4.312281E-6	7.678006E-6	9.5577865E-6	4.533916E-5	5.722294E-6	1.5752994999999999E-6	1.4967695E-5	0.0	7.832745E-6	1.9112622E-5	1.9069365E-5	9.703713E-6	1.2274675500000001E-5	1.4478036499999999E-5	7.057277E-6	2.855969095E-5	1.13410345E-5	5.795246E-6	1.128375E-5	4.62785955E-5	0.0	2.5593835E-5	1.0360044E-5	1.2070068849999999E-4	6.1879879E-5	0.0	5.83770175E-5	6.42947885E-5	9.229725E-6	4.9803237E-5	0.0	8.301803E-6	4.619749E-5	5.60768E-5	6.8013570500000005E-6	1.48277299E-4	1.776484485E-4	2.8320695999999997E-5	1.496433E-6	3.16591505E-5	2.0510540000000002E-5	5.628859199999999E-5	5.959882E-6	1.62575321E-4	0.0	1.24661345E-5	8.7755488E-5	2.70718145E-5	3.7891585E-5	2.7170008999999997E-5	9.92544645E-6	1.0501194E-4	9.1005245E-6	5.6081295000000004E-6	4.2678312999999996E-5	4.1408615E-5	4.2854219E-5	1.382291E-5	9.544034E-6	0.0	3.02862105E-5	1.9433899E-5	2.3653617E-5	3.5709472E-5	6.556036E-6	9.58159165E-5	2.10701E-5	1.11524175E-5	0.0	1.2652703E-5	1.106355E-5	7.6435267E-6	1.2877253000000001E-5	6.23760195E-5	1.9972895E-5	4.0167868E-5	2.13703145E-5	1.3989965E-5	6.7090585E-6	0.0	3.35338205E-5	1.1079770500000001E-5	7.6423068E-5	0.0	1.944569E-5	3.4777155E-5	1.6091603000000002E-5
MF0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.2711254999999995E-7	0.0	0.0	1.5427971999999999E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF0048	3.05566E-5	2.54973E-5	1.5287185E-5	4.3151037E-5	2.33442E-5	4.7483199E-5	3.1467594E-5	5.02195E-6	9.410865E-6	8.2334E-5	5.6554921E-5	1.3658407E-5	8.7805057E-5	3.9825937E-5	1.66421917E-5	3.9002135E-5	6.4206606E-5	1.5644024E-5	3.9127221E-5	4.479744E-5	1.9114039E-5	1.041185E-4	1.3068939E-5	2.974365E-5	2.19594E-5	6.067239E-5	5.31532026E-5	1.65367E-5	2.3082781E-5	6.047132E-6	1.1242452E-5	5.6093881E-5	4.2125928E-5	2.7587804E-5	9.028089E-6	2.188293E-5	3.5816486E-5	0.0	1.553363E-5	2.0534651E-5	1.11558437E-4	2.302231E-5	6.4308313E-6	1.0029036E-5	1.0666909E-5	6.08809E-6	1.189151E-5	0.0	4.039038E-6	1.958735E-5	2.97841E-5	3.61418477E-5	1.2181031E-4	1.5423226E-4	1.761444E-5	3.84033436E-5	1.610326E-5	0.0	6.1440626E-5	3.879442E-6	1.4854789E-4	7.50572E-5	1.6963687E-5	8.72001E-5	2.7565611E-5	3.6406149E-5	1.920684E-6	3.1586862E-5	7.107325E-5	7.368934E-6	1.9903276E-5	6.972876E-5	3.519039E-5	5.45463E-6	1.773656E-5	4.264251E-5	1.158019E-4	1.7023759E-5	3.351882E-6	7.527313E-6	1.7814314E-5	1.6428352E-5	6.7483036E-5	0.0	4.127187E-6	1.2336E-4	6.2953449E-5	8.30279E-6	4.44249538E-5	2.112595E-6	1.1386827E-5	2.077462E-5	2.9859005E-5	7.703711E-6	1.085E-5	9.76649E-6	0.0	5.402759E-5	6.964923E-6	6.1820767E-5	0.0	1.2415971E-5	1.7823289E-5	1.1673913E-5
MF0004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.793856E-7	0.0	0.0	2.0173868E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
MF0001	2.290766E-6	7.1775E-7	8.239791E-6	8.347404E-6	1.61005E-6	3.496631E-5	6.694121E-6	1.284273E-5	1.0009717E-5	2.40946E-5	8.465094E-6	1.215345E-5	2.312678E-5	1.974748E-5	2.5082618E-5	5.809855E-6	3.09327E-5	7.498304E-6	3.3699075E-5	6.09079E-6	1.1670527E-5	5.696223E-6	2.25274886E-4	8.539732E-6	0.0	2.299692E-6	5.2612102E-5	6.097144E-6	3.4158223E-5	1.0823636E-5	6.538501E-6	2.0402559E-5	2.066768E-5	5.530205E-5	1.692225E-5	1.774841E-5	7.250048E-6	4.58164E-6	1.412646E-5	5.487134E-6	9.143535E-6	6.4596255E-5	5.28711E-6	4.16308E-5	3.8848121E-5	0.0	3.2231264E-5	0.0	4.86622E-6	2.463385E-5	0.0	9.699546E-5	3.85888E-6	5.9083404E-5	6.60774E-6	3.067375E-5	1.0947644E-5	1.394544E-5	7.166143E-6	5.575086E-6	6.75433E-6	0.0	4.189881E-5	9.008176E-6	5.125784E-6	2.832839E-6	1.6104917E-5	2.0238841E-5	8.82772E-6	2.94301E-6	4.28287E-6	5.138652E-5	5.525751E-6	2.2422663E-5	4.270442E-5	3.79531E-6	0.0	7.32442E-6	7.77559E-6	1.258572E-5	8.010979E-6	1.41610522E-4	9.675245E-6	8.30627E-6	1.326009E-5	0.0	3.38431E-7	6.79267E-6	3.58697E-7	2.129522E-6	4.5569206E-5	1.050719E-6	7.754766E-6	6.336571E-6	0.0	1.86607E-6	0.0	1.695362E-6	6.106198E-6	9.135243E-6	9.25663E-5	1.8431E-5	2.9660039E-5	4.440236E-6
MF0045	0.0	0.0	0.0	1.0172364E-5	0.0	1.6720994E-5	8.603875E-6	0.0	0.0	0.0	8.3023705E-6	1.4794645E-5	0.0	0.0	1.0677875E-5	8.218970000000002E-6	0.0	0.0	6.303974999999999E-6	0.0	1.1396019000000001E-5	0.0	0.0	7.094321E-6	0.0	0.0	0.0	0.0	3.5612905E-6	0.0	0.0	0.0	8.2814775E-6	4.151716E-6	0.0	0.0	0.0	0.0	0.0	6.451618500000001E-6	0.0	0.0	0.0	2.64350625E-5	0.0	1.178355E-6	0.0	0.0	0.0	2.6528929999999998E-5	0.0	4.695963E-6	0.0	0.0	0.0	1.3611825E-5	0.0	0.0	0.0	0.0	0.0	0.0	5.3505125E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8071499999999998E-5	7.767941E-6	1.8211851E-5	0.0	0.0	0.0	0.0	0.0	1.1629510000000002E-5	1.12797745E-5	2.2274415000000002E-6	7.1146025E-6	0.0	0.0	0.0	0.0	0.0	7.3594615E-7	0.0	0.0	0.0	4.963533499999999E-6	7.7570645E-6	0.0	0.0	0.0	0.0	0.0	7.336267E-6	0.0	0.0	0.0	0.0
MF0089	0.0	0.0	0.0	1.5879045825E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.362411025E-5	5.718176200000001E-6	0.0	0.0	7.283417499999999E-7	8.712335E-7	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.009756000000001E-6	0.0	0.0	0.0	0.0	0.0	1.9734475E-6	7.3808325E-7	3.8664074999999994E-7	0.0	1.1208231E-5	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.73701E-6	2.467795E-7	0.0	0.0	0.0	0.0	1.21999615E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0986535E-6	0.0	0.0	0.0	2.4942345500000004E-6	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
