	TL1a_FP_162	TL1a_FP_88	TL1a_FP_230	TL1a_FP_89	TL1a_FP_234	TL1a_FP_128	TL1a_DTT_268_Repeat	TL1a_FP_129	TL1a_FP_287	TL1a_FP_86	TL1a_FP_198	TL1a_FP_161	TL1a_FP_266	TL1a_FP_197	TL1a_FP_159	TL1a_FP_132	TL1a_FP_130	TL1a_DTT_269_Repeat	TL1a_FP_90	TL1a_FP_195	TL1a_FP_158	TL1a_DTT_127_Repeat	TL1a_DTT_157_Repeat	TL1a_FP_231	TL1a_FP_284	TL1a_FP_267	TL1a_DTT_130_Repeat	TL1a_FP_269	TL1a_FP_288	TL1a_DTT_196_Repeat	TL1a_DTT_90_Repeat	TL1a_FP_87	TL1a_FP_196	TL1a_FP_131	TL1a_DTT_198_Repeat	TL1a_DTT_88_Repeat	TL1a_FP_270	TL1a_FP_160	TL1a_FP_194	TL1a_FP_286	TL1a_DTT_89_Re_extracted	TL1a_DTT_197_Repeat	TL1a_FP_232	TL1a_DTT_270_Repeat	TL1a_FP_233	TL1a_FP_268	TL1a_FP_285	TL1a_DTT_284	TL1a_DTT_231	TL1a_FP_85	TL1a_DTT_267	TL1a_FP_127	TL1a_DTT_160	TL1a_DTT_234	TL1a_DTT_158	TL1a_FP_193	TL1a_FP_265	TL1a_DTT_129	TL1a_DTT_265	TL1a_DTT_285	TL1a_DTT_159	TL1a_FP_157	TL1a_DTT_287	TL1a_DTT_233	TL1a_DTT_195	TL1a_DTT_85	TL1a_DTT_86	TL1a_DTT_193	TL1a_DTT_286	TL1a_DTT_230	TL1a_DTT_128	TL1a_DTT_283	TL1a_DTT_194	TL1a_DTT_229	TL1a_FP_283	TL1a_FP_229	TL1a_DTT_87	TL1a_DTT_266	TL1a_DTT_232	TL1A_DTT_673	TL1A_FP_626	TL1A_DTT_675	TL1A_DTT_626	TL1A_DTT_629	TL1A_FP_677	TL1A_FP_674	TL1A_FP_678	TL1A_DTT_674	TL1A_DTT_627	TL1A_FP_625	TL1A_FP_630	TL1A_FP_673	TL1A_FP_675	TL1A_DTT_630	TL1A_DTT_628	TL1A_FP_627
TL1a_DTT_89_Re_extracted	2.6380092483411586	2.0346800955671824	2.254658460554653	2.744846781183359	2.1854447587915504	2.964050017305423	0.40011430098633183	2.5356641636526716	0.753827734849731	2.451346852578288	0.8127399209647703	1.917306378997213	1.2535104749579344	0.7356632241116359	2.4395622665498595	2.3630429878167973	1.201281138145805	1.2055614435399573	0.44020759749742683	2.2098686612358294	1.9616107293341571	2.64089983702893	2.0494976937507428	2.2797210900096925	1.906249214848228	1.5954866593883215	0.4792729489301446	0.8270812904822976	1.0142619391024452	0.32969395716437677	1.5100681145297465	2.637352786617804	1.739252326111543	1.4656866080304267	1.1459676272772696	1.3992042312539603	1.0118034474986781	0.9461160776685481	1.373549169287278	1.1102550133876745	0.0	0.8831389692283668	1.1785395508651266	1.4110531470811563	1.0117901626887396	1.258683255177038	2.3031898666309485	2.708938901265145	1.105176432280562	1.9482371424151823	2.3005081201612523	2.4157191038398023	1.6453852619331923	1.8599983122879993	2.3221944195410003	1.2739391503430413	0.9832153014872699	3.0394197118165422	1.9695751151412735	2.0916218192700455	1.9889139882849536	1.753228486257052	1.557372699027159	2.100262850451045	2.8142105836572964	2.111137426182758	2.0901628405258452	2.175158618482922	1.8855870356343656	2.279297923673927	2.381114165929463	2.2563853656598902	1.7919668536882538	1.1334309870350583	2.3571480722614275	2.220015597894142	2.0413439483236218	1.1292266319112128	1.7372945635454085	0.9376020277154758	1.3145243378381866	1.7951259253753333	1.465953752535548	2.0078512756693505	1.0969744394776693	1.3691584042825253	1.0322460574792454	1.6619340571772616	1.791592284590282	1.5699388213087926	0.9296846897111143	1.954953684671077	1.7010295855130784	0.6706545933405749	0.8350333024289193	1.44607084960471
TL1a_DTT_197_Repeat	3.2599189983301087	1.331112697097981	1.5149891063884848	3.0195028586878387	2.0573161952383257	2.5149707830003427	0.6931770324601988	2.04943604601652	0.6373985212110602	1.7161199137744005	1.608476515693832	2.5368937338319464	1.0401015354120013	1.5326587650194894	1.8986876128456418	2.0273421092954065	1.8339235437444452	1.2053267252889837	0.7524791410065782	2.024933603579208	1.6079601453042698	2.041989619503722	1.4175809895434814	1.5333179333108267	1.5516569155501816	1.1404078455339381	0.5068228074136852	1.6738465264854356	0.6340448072631042	0.858202115941416	0.7111254243816334	1.9225369505974659	1.44946004288231	0.6569072019829082	0.7607702981453311	0.5536033198431591	1.6940239206495162	1.3135845745841233	1.38170415081984	0.42115186809401295	0.8831389692283668	0.0	0.4949369244000105	0.6647770250297164	1.2923421317767696	1.6516617040437838	1.5194626851537418	1.8627449499127855	0.5183320121783122	1.2319234849593474	1.6850429346149263	1.8251272616621144	1.5039127215618049	1.6762463864325086	1.830187903552179	1.2973826097986487	1.0434448895407864	2.4348883921492814	1.3636738786559919	1.2817619654566141	1.5084500653164723	1.3755571798601567	0.7683571915893518	1.5023582803442328	2.4805795170470937	1.4054735792190118	1.3479953890939465	2.075816683006198	1.1033201573973659	1.4377375101297478	1.8474558661517617	1.4536592807836617	1.5005918874362625	1.6609229042359754	1.5360279149476814	1.6546345739171684	1.2690556242794366	1.2300491415486634	1.6443421034922312	1.324300319179181	0.7480819407997981	1.3076508487909888	1.0333266436300874	2.3458257381696344	1.138405716588688	0.9398224754021911	0.763207070953494	1.0669526638654823	1.0249234437874437	1.2406863320052797	1.2046822239551334	1.5112949945366092	0.9725116316130833	1.3141980528707773	0.8650413187132936	0.8383796395299665
TL1a_FP_232	3.626581488079818	1.0656495424346024	1.158665696624433	3.2942706439735514	1.6430615321759303	2.8437780112027045	0.8441613052188818	2.36312219854958	0.9790822714703107	1.410175502631739	1.9726988918735964	2.8835399387451037	1.4287066987333141	1.8865469391328138	2.2025492150330557	2.4063427167023055	2.1648674590716217	1.1238712398152348	0.9318673584262704	2.448524814774291	1.9950588342454378	2.2906683385628055	1.7135415659999813	1.2336659841419861	1.1631216965542668	1.4640043907765958	0.9312687771877995	1.875274136838858	0.4136096782425974	1.0118926231031826	0.38615444596339177	1.5405634102738677	1.8369590345228275	0.8275095206994778	1.230358130667634	0.40344122870136334	2.0593782546354835	1.770448970954169	1.6677228053162885	0.34349078577929276	1.1785395508651266	0.4949369244000105	0.0	0.8167785801171655	1.1598870795029361	2.122254240006424	1.196638418191702	1.8116016970599185	0.9596145354204337	0.8894591084098181	1.9414301615221363	2.0482786105779467	1.944703370727176	1.2562226980763167	2.184379251486869	1.614803451859832	1.4297239309549217	2.6780121620718687	1.6734215611497854	1.1581852596023727	1.8596145874085723	1.755914121959197	0.3926680508698628	1.0291716430608533	2.871915264338143	1.0505000736525365	1.0258569736129624	2.5201555393061494	0.8717031617919071	1.3221956778125201	2.1672780700529946	1.28022920001815	1.889889245558463	2.0049397107827454	1.3983611240272238	1.234677149255419	1.0602853952050222	1.723649922524549	1.2667976263386065	1.3265035381456916	0.2862769433199424	0.8453478529169919	0.5740180172743692	2.5805511991626138	1.229340480283343	0.5487898878921134	0.7128442062134557	0.5956157390974954	0.6393944155078759	0.8000120437553766	1.1066383011915646	1.0298686531754666	0.6238090884180939	1.4609250590375549	0.7363833783741804	0.3596837601241593
TL1a_DTT_270_Repeat	3.7712615870165895	0.937762470927779	1.217109682457681	3.5639690054814146	2.2961944007990853	2.0698401425049657	1.2726079506123977	1.5772170085618353	0.7859864895497537	1.3138785436562748	2.0743764484605767	3.081929400536871	0.8498799108735577	1.9321249528503424	1.4363342342412069	1.654198485204054	2.406003957858166	1.8321720499722174	1.3907662287305593	1.7559309184914131	1.2644572913581353	1.5109584687436317	1.0228125524267353	1.1448295560889916	1.544758432489258	0.7052827983906808	0.9674935369556174	2.231591338622882	0.9330241886370576	1.4139651611500377	0.8579264212584864	1.6215815266085738	1.125082130193311	0.2129702368301281	0.830865624185283	0.7259676049448225	2.2241761747422575	1.5216196635172639	1.1984402245777637	0.5561494558523217	1.4110531470811563	0.6647770250297164	0.8167785801171655	0.0	1.8095040868129941	1.843940836850989	1.181614291790899	1.3236929215129998	0.5889465633303895	0.9663674665196621	1.1653340098705383	1.2406059330438877	1.3271773577179788	1.9804256432799483	1.4858391140495455	1.1545578600500936	1.0492901493642781	1.917311513126983	0.9568110768270546	0.7452819165163735	1.1111835730262567	1.0284743558719383	0.8249593914878305	1.4735300158574465	2.1502863886347545	1.1233781655040276	1.023395453943542	1.870393400348588	0.7155864757347434	0.9182491431588136	1.4229732903197463	0.9381327957915653	1.1737160554090142	2.2308517248035886	0.9965845506906523	1.4993761114048543	0.8084661172731133	1.4135777238365435	2.0267406082516697	1.9615695268778623	0.9658300885526209	1.3706862405758868	1.2762636321036338	2.9510872226185287	1.7868131134980203	1.0951582676247313	1.3762284691062447	1.1267814013666368	1.1128409040764922	1.5005014114753208	1.7736937757575517	1.6347514265777698	0.800691289933117	1.942865394951845	1.4011569589725523	0.9906987510234269
TL1a_FP_233	3.2651156143557314	1.982746902116909	2.075013906630262	3.189357939685014	1.2872248993644237	3.7413143688804436	0.729522389626163	3.269332223435722	1.4087418773905478	2.3237338901420115	1.6464004000549217	2.5282924409610383	2.0219328925735494	1.581881757027719	3.1481430785490203	3.1892993281754296	1.835923295551399	0.9174438378702917	0.8042208580053944	3.1049261861857835	2.7698178336380503	3.2848096439347994	2.7010797204926815	2.1802206263923996	1.40964312558161	2.267600948664237	1.2668159585139467	1.1444297616851906	0.9218976477214934	0.6917023388833861	1.493648978263546	2.363521608851732	2.540394605742206	1.8784180870216418	1.9343123700632194	1.5260693294564804	1.77678597861601	1.9385827428606186	2.022562958636311	1.2754372276632109	1.0117901626887396	1.2923421317767696	1.1598870795029361	1.8095040868129941	0.0	2.2625048570595006	2.1849397451670294	2.9542839520559276	1.765843114387671	1.8153228831192618	2.931396899323336	3.014018999728019	2.5381663463725928	0.9994791142657612	3.0893052730287445	1.9745313612272077	1.7905100193591936	3.6937082143676645	2.636100118145654	2.244024438685661	2.7320368389432432	2.5304164066552355	1.502203302616571	1.6584687235181486	3.676466773990949	1.9331390355792282	1.9778405864251798	3.1060155797882496	1.917406996846583	2.443119745482559	3.105999681234795	2.3431735946318257	2.599728446964474	1.8057188772963226	2.490290538700993	1.827476269798179	2.085713246800105	2.1080716424245827	0.8203887370399994	0.6164063276283863	1.098025565522702	1.3206309740398672	1.000017000350977	2.3567705011522277	1.1963408908235753	1.043814725736589	0.9911389627098706	1.3334154728053345	1.6358300028320631	0.943348776283982	0.21714024293353826	1.3462923028153306	1.6102096977803333	0.8360721157013044	0.44237772176060847	1.2048348627959966
TL1a_FP_268	2.3470557432786796	2.7065897934869207	3.0137176923806237	2.8237819550142733	3.3774875871730923	2.3300709283055268	1.613642096194392	2.0498955347165086	1.274933541962314	3.1223008033936224	0.9517829749106174	1.8515169566192062	1.1262763362051018	0.8913422424898486	2.0417609562180115	1.6937805539050146	1.4529588863446175	2.327701435606409	1.6186459742918955	1.3745313088877082	1.4415586440225783	2.3171505982109366	1.8896880521762358	2.9577599686521006	2.899752967216618	1.4926722960382206	1.2068183988572907	1.63002094296055	2.035343143745308	1.5817818255871066	2.352719374307323	3.417369324255303	1.28412809443969	1.87770675233127	1.1744267702231426	2.1664351670092743	1.1601084461586133	0.37451055280291284	1.3120144828728109	1.9258450964861236	1.258683255177038	1.6516617040437838	2.122254240006424	1.843940836850989	2.2625048570595006	0.0	3.009107538373639	2.981941287265065	1.3951918387653124	2.720871044073843	2.076611360876436	2.1927525222846174	0.9795276572527528	3.067870074429918	1.8578324214483024	1.188664539379435	0.9600142359666863	2.6438383252542987	1.7970128969596462	2.5735462687010595	1.6308891131451895	1.3769390361509495	2.4040746763460676	3.0797201146531674	2.0252549808895304	2.8859024940378717	2.8186057446073884	1.2327913210449504	2.5364688309951786	2.719127079815411	1.9742702412218311	2.767436934652915	1.3027909864289733	1.4014204179969367	2.8045589586567305	3.1261176489792044	2.6358809060900468	0.5750730942164631	2.973960244808902	2.1216146046123954	2.317703033021612	2.824588668751019	2.558443262760251	2.369752769010668	2.0462048730092315	2.39441285672547	2.08780443673392	2.6423552175609193	2.6688334246310306	2.7110923685779564	2.1868397141656386	3.0450738956811088	2.505394395692029	1.7535901354145034	2.060746448138975	2.4295390057615056
TL1a_FP_285	4.769883923493912	0.45763642686861483	0.18986082192390985	4.340957886518963	1.9663557542857375	2.841873502792964	2.001087939429802	2.3842909719216303	1.8174303586730083	0.32701077165387815	3.082508337668349	4.041271944596534	1.9968291753097955	2.9421396644572537	2.2287839738268787	2.619624899870412	3.3341235895353476	2.2121875197888135	2.1228937735259046	2.8205680674380957	2.3040784494837907	2.1509743232210004	1.863145494485975	0.22635711786073787	1.2196004572057995	1.779914324079692	1.9681397630847133	3.029020330949688	1.3712581352418072	2.1525879386509885	1.0003969600295586	0.4896663409433885	2.213392252997461	1.197848605160038	1.9673611482716482	1.1197776977293887	3.2079259702317815	2.6681146528148814	2.174049995980487	1.1965849722332313	2.3031898666309485	1.5194626851537418	1.196638418191702	1.181614291790899	2.1849397451670294	3.009107538373639	0.0	1.1082908699198206	1.6984185313046831	0.4083381942308511	1.9008004829140543	1.898621801253504	2.4725438027957374	1.7511788103062778	2.372846993169892	2.180890616849555	2.1581976582944487	2.4669644066514116	1.8548689052209952	0.6000250364970906	2.08691880705929	2.1037819881363333	0.8645929494072474	0.7788741800405428	3.068058902959031	0.3353164487684965	0.26337407656588346	2.9717748757489186	0.47552940161752355	0.6586761560008109	2.2493993211067265	0.47928923922786953	2.254179159318412	3.1580510324372675	0.6097376087913544	0.7646496918965302	0.4345845134863501	2.576892674192785	1.9197739488596928	2.4793983236038666	1.1089236004940195	1.0016980689316577	1.2168841097708156	3.69224004929891	2.3563821128217635	1.165546900362631	1.8380845782596813	0.8686247240421545	0.8871985060898837	1.369291367059358	2.19633016661719	1.1719570891154527	0.6129856007139536	2.6479351330756007	1.843351272144422	0.9949371255625347
TL1a_DTT_284	4.8721771919170624	1.2524973693817918	1.285228018272729	4.402191550643811	3.0310960754218668	2.0106497459292814	2.5254247984322133	1.6536411675457283	2.103820343340756	1.1926301747157135	3.352593766059278	4.213517407183846	1.962195966452009	3.2340638453835178	1.4849286016913246	2.017738629552893	3.583649553771898	2.809389399083021	2.6063796079193917	2.3313399789025633	1.8390274090354015	1.3178950218220657	1.2643900760915443	1.1511934947353284	2.235485584299009	1.5729646576017708	2.2563704239013083	3.524686730141842	2.059609883634265	2.685796983210907	1.557703456867404	1.4693667625504172	1.8968474646663989	1.2479983412291553	1.8854979083895413	1.530645581932845	3.4375698293473915	2.7251154060261302	2.303986877067249	1.718772028065894	2.708938901265145	1.8627449499127855	1.8116016970599185	1.3236929215129998	2.9542839520559276	2.981941287265065	1.1082908699198206	0.0	1.7196801539043682	1.3538837933256855	1.1973021295469972	1.2240452294932676	2.1887102663268387	2.7609325490477166	1.6797249325861732	2.2956311215779523	2.2774922530381767	1.5128513915483623	1.3103488679165733	0.7736245803480188	1.5659985954458258	1.742399850457404	1.50888397404932	1.859382939862129	2.3245841448704656	1.3700029894995611	1.234441267560645	2.5252079645483025	1.1116781505338509	0.5382874392376307	1.5219926237720633	0.7620497221889069	1.907882791538525	3.3703140982786675	0.5783726988734071	1.846682363844588	1.0102575804254863	2.4934008791524316	2.8839457802485615	3.1052442945660403	1.8867792247686797	2.0234583734349174	2.116761733600929	3.9109089370050545	2.7863561773949024	2.0245023245685307	2.364621841854135	1.8070005834221328	1.5593393491581509	2.3231227731518396	2.9164717526783024	2.2242620792113814	1.424826485360461	3.1698783014558796	2.539867276337901	1.8152236683685652
TL1a_DTT_231	3.2172520002433704	1.501686300819436	1.7376076053565388	3.0253711560217464	2.54901176806538	2.022231821496413	1.086371895643745	1.5740037361319676	0.6740862277333535	1.874852987219108	1.645588158701046	2.545471183524432	0.7132733109133781	1.5687895096710662	1.4262769675097693	1.5302820413300988	1.904499599126757	1.6376761286361161	1.1224687458506601	1.5356225051282542	1.11608076791325	1.6073207708757806	0.9657890953935794	1.698245156657833	1.9450403169717527	0.7528630715346759	0.631090384177208	1.91616761933944	1.0932664579867444	1.2167682970578737	1.0503264944275035	2.151079772716354	0.9990063404560785	0.5307970971133232	0.2863423348875974	0.8453596675237234	1.7283410377459019	1.106366317293099	1.2320330139598026	0.7866194503360302	1.105176432280562	0.5183320121783122	0.9596145354204337	0.5889465633303895	1.765843114387671	1.3951918387653124	1.6984185313046831	1.7196801539043682	0.0	1.4780651583992759	1.256431983233583	1.4327947641482024	1.0477623476441131	2.1820103670649007	1.32812452127398	1.1297002273785413	0.8651814410972352	1.9930072594163533	0.9016868538103048	1.2870980971773163	1.0199904904273054	0.9015549399949885	1.1054877455063545	1.8831116544244078	1.9648113368754907	1.6468991144906775	1.5543490597844059	1.596693208297652	1.2527621422452624	1.405120665469542	1.3640015456854933	1.4868644112787859	1.0414011835755006	1.7127422010828015	1.5179071832613515	1.9851307373847997	1.3721214503744585	0.8940562521797583	2.1601892627294554	1.7415320862447798	1.2060355214595064	1.7326925060704086	1.513492781778713	2.4518373220899288	1.4609812571157568	1.3828328684961355	1.2021277244582953	1.4769332190644064	1.3554973982622796	1.731123571238124	1.6753349306065553	1.9627373742503549	1.257841334326604	1.6378724580930535	1.3590205009707745	1.2734804870361736
TL1a_FP_85	4.480132857230206	0.2699776212975908	0.3132317053874169	4.144323599043498	1.6944403999702473	2.8415610844099746	1.6428064220836442	2.358287018757065	1.4833369439807549	0.5298156730321617	2.736980595583907	3.7460127831921177	1.743556866907165	2.5837003685646605	2.2151108024738737	2.529318840077782	3.0268380985793253	1.9437751889780388	1.7877529832954535	2.679122763706673	2.177875217207711	2.1826086908082907	1.830314419433223	0.36779401225327263	0.8938168177503021	1.602375339794708	1.6467893053825784	2.6566571131410774	0.9893058626748252	1.7842140454385367	0.813266422055715	0.7061889758971718	2.0401963107515044	1.0317168209100684	1.75533921265679	0.9304504103786616	2.890042604412449	2.3655401944382075	1.8714383069904417	0.8588884119826089	1.9482371424151823	1.2319234849593474	0.8894591084098181	0.9663674665196621	1.8153228831192618	2.720871044073843	0.4083381942308511	1.3538837933256855	1.4780651583992759	0.0	1.8944023415456475	1.8920251447619112	2.2744898256472847	1.4670773407055884	2.33572661306547	1.877579080603163	1.8503149503071064	2.543030642864803	1.798295980310508	0.6478546497981132	1.9962108829702312	1.9533131096684506	0.6505939239902206	0.6155778665658509	3.0193062060730242	0.17406617290307136	0.1634583417033694	2.8096274817967886	0.31709443580051333	0.8279384453392532	2.228637474896798	0.6267035673807708	2.0888248731467827	2.868432377870712	0.8013875895401329	0.5876618131957857	0.3936535156583739	2.3274349015218796	1.621679485194054	2.1473059434135804	0.7624131816149634	0.69262185651185	0.8847640939305614	3.4572829845236948	2.1017983627109817	0.7795758520712215	1.5734041086853847	0.5478474444409089	0.7884105730122667	1.0471716087701395	1.8410207455239722	0.9286995425086058	0.26840973894229153	2.300835972083663	1.4848651059449887	0.6637037312953491
TL1a_DTT_267	4.141618751001974	1.7647872123015618	2.0178668423852537	3.947610733468969	3.438556537840438	0.9575949094816517	2.2998957026220914	0.5035717086241072	1.6602641378255245	1.9725399928626282	2.7126890676794226	3.570577867308014	1.2095088531501441	2.5908968695762815	0.32955127768000275	0.822345256038102	3.028878049944056	2.835386434244218	2.371203000632874	1.1499242370036016	0.7056670197457194	0.3569577542799228	0.4203117693598772	1.865987604836069	2.6175629555655213	0.8001380211413557	1.8311097595485426	3.1051505861127313	2.0931815730125307	2.4220866987426533	1.8607589336545842	2.338862664666838	0.8740241489134407	1.1141315798367404	1.2383147954938027	1.705795650162259	2.826836275956414	1.920234437480869	1.6447383009620227	1.7170661350779401	2.3005081201612523	1.6850429346149263	1.9414301615221363	1.1653340098705383	2.931396899323336	2.076611360876436	1.9008004829140543	1.1973021295469972	1.256431983233583	1.8944023415456475	0.0	0.3325028143721604	1.145321794889446	3.1318012301976275	0.587928098532254	1.609210328055919	1.591944238315075	0.7645522494001586	0.4051552192308924	1.307631923804813	0.4546342165514819	0.7208749645116929	1.8569515826586542	2.4809814603274916	1.1820766002761725	1.9960754145449024	1.8612038496616612	1.353548057603019	1.5819542361289984	1.2825653721154715	0.3815024583981823	1.4545116452426898	0.8553641853988379	2.832666844618288	1.356410944537614	2.4539627416538785	1.5480002851832115	1.6556645936616408	3.1848125888851926	2.987982725033361	2.1136129059929285	2.468500027442873	2.4221716811796985	3.5340694626098563	2.66726627660006	2.249360545876286	2.3753233782667764	2.2228713251895416	2.05435198626471	2.6503269474346873	2.8746056569957084	2.7296037704458778	1.8325176475135825	2.8858774595612595	2.5214156412356585	2.1183205647771506
TL1a_FP_127	4.35446015682602	1.7217174678202873	2.0043550148979548	4.231464964712343	3.451669861556393	0.9899299572393953	2.411535288406866	0.5456993032215812	1.7215211678635116	1.9145344865716896	2.8409950577874388	3.7805193908197503	1.2534858883019708	2.684197014178754	0.5122894377657712	0.8778730444073052	3.223232815586388	3.009063507081702	2.5129231410574815	1.2134183349802805	0.8122074012028542	0.39825330898765493	0.7344796172405378	1.8286091183495292	2.583633065054716	0.8357598709394171	1.957471432602586	3.2185650433651087	2.1533247296535163	2.5252103651198294	1.9912027638319498	2.2979752946013283	0.9192807634081837	1.2409861316703237	1.4343747437856496	1.8552519581379696	3.0023212902498804	2.025763052933594	1.5789067721680714	1.7924193886995392	2.4157191038398023	1.8251272616621144	2.0482786105779467	1.2406059330438877	3.014018999728019	2.1927525222846174	1.898621801253504	1.2240452294932676	1.4327947641482024	1.8920251447619112	0.3325028143721604	0.0	1.2377381707595805	3.1801956025695772	0.8519195407743724	1.5710846382338772	1.62850015657886	0.7954906456354418	0.6905734682365439	1.3065374845371733	0.6431726860157865	0.8196682885849192	1.9610315005351133	2.500101868752109	1.2921664110338071	1.9770316178512213	1.8496054297961377	1.4280739379036071	1.5945735390806386	1.303953806075011	0.6205337242483463	1.4286863709604622	0.9048731140677998	3.0413807119752843	1.3377951838540982	2.417756738834375	1.529159177151429	1.8286614764130251	3.251013790891516	3.1306439345822823	2.1852182667026083	2.487686428692394	2.4827906450148522	3.7893819500030106	2.8724371650495004	2.2834355761282774	2.5471033502702265	2.2673438707036246	2.1755698638209857	2.7015192906370835	2.9801361533734405	2.7596862717179333	1.865014632901825	3.028076120286854	2.620540971308597	2.1861772490806306
TL1a_DTT_160	3.2169928384261866	2.1911198293565057	2.5193442680267406	3.387379292997927	3.3933447971812036	1.416930549615616	1.8364932720577984	1.0829860277143384	1.1731519271237143	2.5543294252554687	1.7775451225981753	2.695770128250741	0.6149304172954196	1.647187130507756	1.093345782961032	0.7654620109422299	2.2165864951655547	2.563254675410342	1.897721139774498	0.5690316846185678	0.472135393748579	1.354683641874764	1.0668952711896633	2.4089662794889	2.6965432830995	0.7169711467131175	1.3005651529208488	2.3189105714734937	1.9449371226047067	1.8873449435104812	2.064990247976154	2.9053654026588065	0.34937516468458435	1.3511124109055193	0.8369124905614529	1.870093170278366	1.9574000253526953	0.9110305465584243	1.0312180155231379	1.679626687669067	1.6453852619331923	1.5039127215618049	1.944703370727176	1.3271773577179788	2.5381663463725928	0.9795276572527528	2.4725438027957374	2.1887102663268387	1.0477623476441131	2.2744898256472847	1.145321794889446	1.2377381707595805	0.0	3.0847051234619727	0.9922212339343236	0.9356034337795727	0.8399857118212215	1.690286345022161	0.9590697654022634	1.9300777917106036	0.7031899533716385	0.45327130898721035	2.087961462024886	2.7766064768309233	1.2339249300677368	2.4220349671376558	2.3230917733992293	0.5877662731182269	2.0193035593409645	2.034609269449093	1.0494641584489601	2.1186166411192278	0.34465911658806464	2.078991847346575	2.110846956485478	2.7676535981474792	2.0634396780256177	0.7529193729790186	3.0641664820062458	2.5212880868425374	2.142647837996196	2.609586874902863	2.441290499202682	2.9560772179193795	2.3240610188805597	2.2398978962520317	2.1791794322725493	2.3914990906009375	2.360030669390821	2.641277864778467	2.4780704854885682	2.8729374288680933	2.115695565100731	2.271001856740005	2.2124451539988175	2.2153033122137815
TL1a_DTT_234	4.2011334549831	1.6834308077908304	1.6045134260493639	3.8936071008250606	0.45547729071833976	4.050199371541983	1.4811150294581414	3.5569563097109214	1.945259623679349	1.8652622905362384	2.5999971024611863	3.4533141504596556	2.5083854097305336	2.508342477747272	3.413201964779448	3.597857481250959	2.755729089923941	1.3714950633680587	1.5762555114899097	3.6159018813555437	3.18617080106721	3.4679302951397055	2.9508956165785625	1.7745223863083421	0.9077766680631866	2.607161020985037	1.9132833497075603	2.143810472716552	1.140829420310912	1.537457662336078	1.4213604725689444	1.7463693086681271	2.982666314490386	2.0423610474866103	2.4321850339529356	1.5798101427869864	2.7123995343849128	2.7098032666777034	2.5138010205395407	1.4573187671811	1.8599983122879993	1.6762463864325086	1.2562226980763167	1.9804256432799483	0.9994791142657612	3.067870074429918	1.7511788103062778	2.7609325490477166	2.1820103670649007	1.4670773407055884	3.1318012301976275	3.1801956025695772	3.0847051234619727	0.0	3.4281015773042802	2.499670000353351	2.387750916617546	3.8577901465586883	2.9067242566194524	2.071997883571798	3.073725092735625	2.9364831539785192	1.3674146775235754	1.0065650300137432	4.0991785323165	1.5049393522554508	1.6034973150722196	3.6723910449275863	1.7058660398354657	2.242211242844129	3.392652348377592	2.087387665697924	3.041957892823748	2.679880107537643	2.2521348824184417	1.2170961166944902	1.845897996409287	2.8053407818469527	0.253709239819108	1.4432562579393615	1.0262803916207401	0.7811537741644	0.7125863406303995	3.0844056071401447	1.7720621905625638	0.9083364048698681	1.3807143728272981	0.9640334139154964	1.3669671712262461	0.4814823017581919	1.0944505524239656	0.5965589874093901	1.3762778550430401	1.7804094022313344	1.0420128493625245	1.0243472951587829
TL1a_DTT_158	3.7833331797869105	2.245594042312719	2.4882442916138516	3.604494812192112	3.771884209641441	0.7739521866136768	2.3963572577794046	0.518004911740864	1.8049354184728386	2.487311120504255	2.5820541222141835	3.2777739292581525	1.3124369064408525	2.5133106287461233	0.3735627721521112	0.6050224462279138	2.8256528278627115	2.8971066580713245	2.4196693802497418	0.8681391560888837	0.5999626755203914	0.6592470244734083	0.5240068548569257	2.361850144791959	3.0208114919908247	1.0351154216350988	1.8810074565419244	3.0728279850995732	2.3492888064245077	2.505525135106688	2.122996323241443	2.83729894197644	0.8920188543603164	1.3998574941508914	1.1928476237583634	1.934020679685792	2.635733052447996	1.7960147197947876	1.824868306422352	1.9861676902305883	2.3221944195410003	1.830187903552179	2.184379251486869	1.4858391140495455	3.0893052730287445	1.8578324214483024	2.372846993169892	1.6797249325861732	1.32812452127398	2.33572661306547	0.587928098532254	0.8519195407743724	0.9922212339343236	3.4281015773042802	0.0	1.7554377902890286	1.6639351028205296	0.8662131191884113	0.5409455308862645	1.7953002198041443	0.4684012598586852	0.7495458373142935	2.159530810055149	2.884450326414249	0.7566867796270607	2.4587679880364544	2.3248545755808836	1.0350836454201615	2.0235838057513185	1.7691458601607548	0.24329706386601088	1.9627932456898969	0.8480784284458742	2.6251059674753185	1.8710091905404045	2.908895644735611	2.028371220195538	1.4415556653596364	3.4419785872149844	3.0370058906325155	2.4046949233501067	2.839921007907742	2.7224177874983524	3.2906959266534814	2.6463584196109147	2.570076173549313	2.464881841811579	2.5759543044821718	2.347460685267522	2.95356824213623	3.001797383666516	3.0903799056465515	2.223885593038209	2.8808311273392335	2.6848404196065334	2.430294704410555
