	GnotoExpt-FP569-S85	GnotoExpt-FP617-S313	806rcbc423-S424	GnotoExpt-FP562-S78	806rcbc481-S386	GnotoExpt-FP552-S67	GnotoExpt-FP610-S306	806rcbc179-S276	GnotoExpt-FP461-S682	GnotobioticExp-FP-209-S73	806rcbc425-S330	GnotoExpt-FP456-S677	GnotobioticExp-FP-197-S61	GnotoExpt-FP472-S693	806rcbc394-S299	806rcbc474-S379	GnotoExpt-FP455-S676	806rcbc432-S337	GnotoExpt-FP539-S54	GnotoExpt-FP558-S74	GnotoExpt-FP616-S312	806rcbc393-S298	GnotobioticExp-FP-196-S60	GnotoExpt-FP564-S80	806rcbc401-S306	GnotoExpt-FP474-S695	806rcbc479-S384	GnotoExpt-FP570-S86	GnotoExpt-FP479-S700	806rcbc400-S305	GnotoExpt-FP551-S66	806rcbc436-S341	806rcbc426-S331	806rcbc480-S385	GnotobioticExp-FP-186-S49	GnotoExpt-FP618-S314	806rcbc430-S335	806rcbc469-S374	806rcbc173-S270	GnotoExpt-FP557-S73	GnotobioticExp-FP-190-S53	GnotoExpt-FP462-S683	GnotobioticExp-FP-198-S62	GnotoExpt-FP540-S55	GnotoExpt-FP466-S687	GnotobioticExp-FP-208-S72	806rcbc431-S336	GnotoExpt-FP600-S296	806rcbc171-S268	GnotobioticExp-FP-191-S54	806rcbc399-S304	GnotoExpt-FP545-S60	806rcbc172-S269	GnotoExpt-FP484-S706	806rcbc438-S343	GnotoExpt-FP534-S49	GnotoExpt-FP467-S688	806rcbc178-S275	GnotobioticExp-FP-179-S41	GnotoExpt-FP533-S48	806rcbc467-S372	GnotoExpt-FP612-S308	GnotoExpt-FP460-S681	GnotoExpt-FP486-S708	GnotoExpt-FP478-S699	GnotoExpt-FP454-S675	GnotoExpt-FP468-S689	GnotoExpt-FP599-S295	GnotoExpt-FP611-S307	806rcbc407-S312	GnotoExpt-FP546-S61	GnotoExpt-FP485-S707	GnotobioticExp-FP-204-S68	GnotobioticExp-FP-202-S66	GnotoExpt-FP605-S301	GnotoExpt-FP480-S701	GnotoExpt-FP538-S53	GnotobioticExp-FP-210-S74	GnotobioticExp-FP-184-S47	GnotoExpt-FP550-S65	GnotoExpt-FP563-S79	806rcbc437-S342	GnotoExpt-FP568-S84	GnotobioticExp-FP-203-S67	806rcbc406-S311	GnotobioticExp-FP-185-S48	806rcbc473-S378	GnotoExpt-FP556-S72	GnotoExpt-FP532-S47	GnotoExpt-FP473-S694	806rcbc468-S373	GnotobioticExp-FP-192-S55	806rcbc177-S274	GnotobioticExp-FP-180-S43	GnotoExpt-FP604-S300	GnotoExpt-FP544-S59	806rcbc405-S310	806rcbc424-S329	GnotoExpt-FP606-S302	GnotobioticExp-FP-178-S40	GnotoExpt-FP598-S294	806rcbc395-S300	GnotobioticExp-FP-372.fastq	GnotobioticExp-FP-384.fastq	GnotobioticExp-FP-377.fastq	GnotobioticExp-FP-304.fastq	GnotobioticExp-FP-317.fastq	GnotobioticExp-FP-306.fastq	GnotobioticExp-FP-305.fastq	GnotobioticExp-FP-366.fastq	GnotobioticExp-FP-371.fastq	GnotobioticExp-FP-365.fastq	GnotobioticExp-FP-394.fastq	GnotobioticExp-FP-312.fastq	GnotobioticExp-FP-318.fastq	GnotobioticExp-FP-370.fastq	GnotobioticExp-FP-383.fastq	GnotobioticExp-FP-378.fastq	GnotobioticExp-FP-310.fastq	GnotobioticExp-FP-322.fastq	GnotobioticExp-FP-364.fastq	GnotobioticExp-FP-382.fastq	GnotobioticExp-FP-388.fastq	GnotobioticExp-FP-389.fastq	GnotobioticExp-FP-311.fastq	GnotobioticExp-FP-323.fastq	GnotobioticExp-FP-316.fastq	GnotobioticExp-FP-396.fastq	GnotobioticExp-FP-324.fastq	GnotobioticExp-FP-390.fastq	GnotobioticExp-FP-376.fastq	GnotobioticExp-FP-395.fastq
GnotoExpt-FP468-S689	1.9948356137787728	1.5523924816524854	1.1022971658687954	1.713527259790788	2.5047989393411676	2.279552397413659	2.152984219539296	1.0673198147323384	1.2257610891533932	1.4322042519569136	2.171960877523923	1.106384463508901	0.9781389568176019	1.420635248475536	1.0404469338596645	2.2798697025322276	1.3202880957859213	1.068102799590301	1.9404357644636647	0.8213397188200816	2.11499221706089	0.9502448534025757	1.3762192764406789	1.5949843569162565	1.3842603337620794	1.4820978030146787	2.4924163341345738	1.1002541306721543	1.567170969821023	1.016153691538842	1.9726916595110056	1.3751020982830737	2.225270545177151	2.559768546303776	1.1093307694357764	1.1758552063972436	1.0485031555926627	2.3715141058559888	0.7217233627575441	2.004273735232028	2.0632744925972086	1.1396660999181711	0.572037285373258	1.3066715887821208	0.5046451789731482	0.8428381125402896	0.6328799857584572	1.8323953262671986	1.3477567371590202	1.589282577184539	1.1128740782249562	0.8916231543088958	0.3801703864477303	0.9510978744621574	1.8570098085535365	0.6172397670459092	0.4932722981082328	0.8344096770809888	1.207912931444208	1.1425311305902337	2.073460742369527	1.3543146646285054	0.8839478211153892	0.8905021030462958	1.2164221960270263	1.6448256661262506	0.0	2.4881604966831117	1.4268184228353757	2.3122985719860107	1.847250789962829	1.5236825703618104	1.092378390632536	2.467146988974066	2.2403094172374782	0.9008441784576378	1.7288977016657021	1.5186745450634165	1.039434421366033	2.034343571153381	1.183293855118986	1.7541074359381612	1.6005182383461458	1.0606954813621015	1.0554667052083988	0.4930312842174797	2.1082777776932926	1.90663174772636	1.8153519294046432	1.7363445397825235	2.1425919712581254	1.8431025177993616	1.1297675705636694	0.9250740660369493	2.119282905528646	2.1879197783712443	1.2039205902430958	1.035312598116501	1.7606610744009523	0.952688373096031	2.112056567449488	1.0540687354975236	1.0210077138252323	1.9529822772781915	2.061175433665259	1.5665834817371111	1.7771879269241881	1.3050536773492218	2.0682559651831016	1.0282580859463546	1.3768516042999552	1.156013139854747	0.66965784711621	1.7913142614065345	0.7541510945020748	1.4194557162654327	1.6954964902301022	1.454174233952578	0.9249029620346921	1.8998805526392155	0.8196924287154016	1.5597679732782166	0.9088618074492789	2.0804972219739537	1.6873612361224462	2.585682335413991	0.7420001954192895	2.165374756209366	2.5265452355329177	2.254164470981584	0.8351714981547119	1.9444269208556166
GnotoExpt-FP599-S295	2.98718508719847	1.1859450605227888	1.4470882400330913	3.805367172751582	0.2924063151454472	3.8564456627457795	1.1941034765438376	1.4549124532960411	2.9555761477664455	3.6592800171769513	1.8033341407520813	3.123148830403413	3.1903693837121585	1.3002087611989506	3.268990851408582	0.6956046837684047	3.7611899641295206	1.6723770254415047	3.845532785130744	3.130001054449747	2.5914853825855304	3.2866208390390397	1.3244004840980566	3.8858939561078034	3.6772885885177566	1.2955737902945768	0.42484003928139064	3.2148560991316706	2.41479212930188	2.6059936286740797	3.867676450500028	1.2478135828296584	1.688296262703561	0.5337469822309384	1.7961333680311111	1.398113730936673	1.798055727101391	0.4584138427125258	2.9262624590678175	3.001325362242921	0.5500535722295192	3.499980046729324	2.5497560293711397	3.285679983994983	2.4894179589378345	1.7730586797533467	2.343503519298906	1.5668204743528964	1.2187664407140169	1.222832331733403	3.5208485671753986	2.85711061446736	2.4243128305623576	1.7287168854370167	0.707134271391215	2.7378320671203333	2.94154078856025	2.9054043191928045	2.5707253746762286	2.7275533140036266	0.8222240007059638	1.2686391838104725	3.260166157110471	1.6758913735749235	1.7382514785090852	3.922744090966907	2.4881604966831117	0.0	1.4545159667688548	0.4194768020585328	3.1053991755215247	1.6507438739246312	2.0041086363131524	1.6839670052963813	1.9656204245854858	1.5973198805531674	3.618329104475249	2.011556483537433	1.867648543370551	3.923524475205081	3.3960055097376585	0.8790277404482378	3.6142321239106003	3.4061524298555272	1.8737208000313352	2.3769726039975803	0.9275578366635201	3.9274232209277327	3.3256054820710643	1.2511712092251739	0.4196491680414632	1.1843564451657946	1.5871061180012032	1.7211338556042006	2.925863859399989	3.904760512188979	3.5459006612038273	2.0170622428177936	0.9067440425695797	1.6792714882998234	0.48772419039163084	3.21984458113218	1.7578777343271832	2.5302528305299514	1.9513214260359002	2.3796148289964045	2.2079547636080057	2.3228877034279085	2.670894876984317	2.728800685385146	1.6596096401261669	2.2012648906892647	1.9839854575945062	2.63875335512309	1.8289535780000397	1.996463968481975	1.8224288678026013	1.729844711185148	2.342551247967199	2.8234632921511653	2.739808629909179	2.9144623680599477	1.868600220094077	1.508974461274443	2.459178686638257	3.332313009748961	1.9410656437573988	1.7571409088178571	3.5974371510175414	1.7308214324851683	2.1275037131285357	1.5218393928782876
GnotoExpt-FP611-S307	1.7958760683204138	0.3525864386676439	0.6038517542835805	2.409337395432265	1.5372298286658745	2.489326871128104	0.869611140629325	0.7514835509687772	2.2983105408293065	2.689070462123843	2.1240319052722336	1.7548263391558052	2.2739207796452408	1.2157952647333299	2.124719736675727	1.1205883329598385	2.494663061061612	0.9171544645958953	3.1436428577635795	1.8267977372286714	1.4712903688047057	2.010461641305303	1.2454781940775976	2.5196912450215767	2.544611602460835	1.2738269384144287	1.402037955877489	1.8305191740656475	2.231560342591854	1.1879254704972542	3.1552282690924724	0.3849823355670048	2.182305383562943	1.4393915988303005	0.8762239493977393	0.8912789667549154	1.1610958411786803	1.4009497141684355	1.7776575974565108	1.822801894869949	1.2537398628824383	2.378566490900379	1.7034675931214789	2.5042010105431687	1.4745818370494708	1.082097907938729	1.504311931878291	0.5963919280403297	0.46715468038433416	1.1865690076621154	2.3235618335121635	2.0348632553156496	1.4278676964897148	0.48161457971990634	0.7578643602307804	1.8509163626480951	1.897553097120648	1.8195801638465285	2.0350992056292796	1.427821753260585	1.2064451771391218	0.95637803261289	2.005559907642475	1.0687354744250885	1.385541644759123	2.5923028240418184	1.4268184228353757	1.4545159667688548	0.0	1.1502644141205582	1.908980324311037	1.5484872597880182	1.576984256838075	2.3273180019461535	1.229193959446249	0.8828859040889679	2.9496035096547395	1.8709147628595615	0.5327041014236619	3.2380902675973577	2.0259371548969245	0.5800700445827667	2.210241627445068	2.395255966987432	0.7157858671186148	1.5562784564067003	0.9453045425458019	2.51423654997783	2.811130909937284	1.4767554234948104	1.1599484003365257	1.2093747434955517	1.2035332374334529	0.9858231413560059	1.65465266421387	3.3339484337635663	2.2346901144026456	1.3504776793958186	0.6508016958177777	0.7373330731158213	1.1200701622518274	2.226985351597764	1.0650008538039875	2.5217440915310534	2.181248850818702	2.1666060995792984	2.1648221339191376	1.9929229788082004	2.5998220597634525	1.3382984333736831	1.3697529346730783	0.800313146516455	1.0011817937180434	2.3954958650707017	0.9708862296246927	1.7271599883203865	1.8763277769742135	1.625470521413533	1.7293197401694698	2.6606534720691295	1.3722236826499306	2.5525032867000834	1.2996528497393651	1.9920241501116724	2.2103479741655576	3.276330261316859	0.6925694157434124	2.189074732402198	3.4233536932768214	2.2515166297926634	1.320002353983812	1.8427138502111673
806rcbc407-S312	2.7839929904832843	0.9491364378773745	1.2860117445247121	3.5503653162844526	0.6597742270273046	3.6010777481937843	1.010133223964128	1.3282713800194232	2.8282932519606296	3.468879774914822	1.8078879291466163	2.88089168788668	3.023799432312211	1.2375479022550318	3.024135950467091	0.6835443809759321	3.536865244417469	1.4391712566508605	3.715634178805488	2.885032963193268	2.3623551925500195	3.0365307652189064	1.3072470061487527	3.6188488707884123	3.4409606405794237	1.2409558725007355	0.6211665409767065	2.9509920689466576	2.3998997125421493	2.3322087336132995	3.7290610106466358	0.975458010156378	1.7915976322797258	0.700824181424329	1.6728135363510837	1.3257483623636208	1.6023197328439642	0.7079778855094504	2.685042848676889	2.8043194573374213	0.7160428770362844	3.280722786208949	2.3930035117723305	3.136571708687831	2.276501231267686	1.6139034743407303	2.165562705215482	1.3087938146293756	0.9748504981874635	1.2833071500337168	3.291515086733766	2.6952704462703294	2.228560963762145	1.4724741884703236	0.4878697687120458	2.5766104867691157	2.769077108776826	2.663481666158867	2.450902827368353	2.517318968607474	0.9338152837363428	1.2386028250597008	3.0205259077589117	1.552557615331873	1.6195730802366493	3.7004293388922047	2.3122985719860107	0.4194768020585328	1.1502644141205582	0.0	2.922025032950983	1.5638523734160348	1.9027302872187428	1.8133193924995512	1.7910305644527047	1.4670897435009849	3.507189727290889	1.9598349736902112	1.6241320002012138	3.798373296885411	3.132379605934606	0.6270480345317142	3.3544062788665667	3.2243983982053614	1.5673919255484106	2.2326391847243476	0.8428159542618864	3.6619021139233814	3.217981751098478	1.2388816785856884	0.5196107742684225	1.2582016134012892	1.4803756289630354	1.6304771113781167	2.6553805966637687	3.8040173008168243	3.2911158239189686	1.8190937267378198	0.7413188941962733	1.5308818590978872	0.560955141127735	3.013062429315011	1.5504841777418168	2.546853317826911	1.966332423793783	2.3333159025908112	2.178398344447835	2.2651477563805456	2.6359385463560656	2.4747362243189417	1.5165037543849242	1.9353502058526393	1.7622497564971655	2.5606189158041643	1.6345034996637409	1.8913301749028077	1.8116614111635991	1.6801353224707958	2.2135026449779347	2.813290207869349	2.4888500034624004	2.8887926386510383	1.7380345938778532	1.6219002853320614	2.3702273628050268	3.3194693927140904	1.7009779016947706	1.8522302098040624	3.590098935948945	1.864794897336063	1.9210666626527155	1.5491373931608354
GnotoExpt-FP546-S61	0.3589397017237661	1.9955732128302734	1.9049820084280706	1.3823931201977644	3.045788629451148	0.9906985058254028	2.097338850586755	1.9888350736604032	3.061289265816656	2.9876924051940392	3.717237648829141	1.11422393670898	2.6788769743903704	2.7291593827048266	2.4570043995866504	2.5145524724631305	2.0409099905039962	2.4287669618409313	3.6561347665401187	1.7083315562741934	0.9402402243023787	1.9731246639944549	2.6287712163978165	1.9749009803166655	2.7118613908330507	2.8067906852980853	2.8606326396678954	1.4324656128844862	3.3123185855662274	1.1945610631788746	3.6890213803808125	2.186582465630942	3.684805948791653	2.845527744524817	1.4606332040880374	2.055719967637213	2.576473997018115	2.821324331052769	2.2280453017165724	0.3303766551975863	2.7429109293314884	2.5156626665315867	2.4191091071992017	3.0704549303185216	2.245012410529339	2.342753854728766	2.4304007058653134	1.7042842833359217	2.210800313772827	2.256158808823664	2.292706515552356	2.7120347661045288	2.1660412483120046	1.820112104353516	2.490080510063087	2.4419305331225623	2.10375689877988	2.417801487441698	3.0446063402181354	0.7292089961054297	2.438838990945227	2.1399387251740825	1.9670232733005661	2.2964563737868198	2.7884725123343466	1.5853361485148536	1.847250789962829	3.1053991755215247	1.908980324311037	2.922025032950983	0.0	3.062796817146116	2.7880932197474464	3.890767537322	1.5173174397694165	2.073237360660567	3.466422963145996	3.199550689587497	1.4721641918405606	3.746618557913523	1.6220241431751228	2.325242666705279	1.2425637513141117	2.6002068026392107	2.1417654232802157	2.316207387114718	2.2496279207141114	1.417845091890486	3.647764360418558	3.0700339085626167	2.713900917887012	2.169364826073896	2.5841692448226232	1.817938280431769	0.910513908623784	3.9479722994420094	1.9777800669422414	2.6708008914924557	2.214748134513182	1.6918619040732825	2.6420728761833114	2.698354623500359	2.49664218791147	3.692143247071864	3.6670796111477793	3.337901372073273	3.493844031975725	3.072546416561307	3.8609354091541013	1.0405031584820272	2.898887382618212	1.199597322035629	2.1539121962521945	3.6048481821558673	2.2089632762983786	3.1033392748323134	3.2890759410994175	3.0256729134018983	2.7363755036409567	3.69055634369503	1.2599695429740443	3.3212046758840494	2.5205643316751485	3.4699757657381443	3.476828258567008	4.412633570389663	1.6970847979118044	3.6543641213085505	4.334701176215003	3.6935317144939717	2.5006925592188085	3.3996048192741966
GnotoExpt-FP485-S707	3.0905488953191247	1.5245907205801654	1.2627653911434662	3.166962406662462	1.7562732185218253	3.619867655633143	2.1169814129638658	1.1687583434714839	1.3946267027986359	2.2108135352878997	0.6728075347182193	2.5268134189577203	1.785603582091186	0.4952263427789209	2.020836236485307	1.9131402714970012	2.727251809603817	0.7597433993857934	2.2475544965305048	2.217492987616522	2.934529040249475	2.2576068151471484	0.6751616997830127	2.9693285515929992	2.3651293315035393	0.4477285239148801	1.9043584457926237	2.4861347335917103	0.9052943125054624	2.162345370448681	2.2635364360155803	1.1826496133635855	0.8376476299138793	2.020709842403898	1.7216218007261426	1.195484458129319	0.5969442137572452	1.7764009533480243	1.7553872808097226	3.1061641444673476	1.4050853729007569	2.217700959309255	1.2311354455587786	1.7552737285871725	1.2979144726952594	0.7385710063264844	1.0357263422337597	2.089742454909123	1.1141956602663763	1.4203726341906533	2.34268040820016	1.4060219603265471	1.2733973822124691	1.339763820204092	1.3555325514623164	1.4056516906502834	1.7863482349246544	1.653632091863634	0.9776525858649746	2.4095464390332775	1.7449354245221085	1.2542779707503375	2.216361830428529	0.7835838771675558	0.30761431323434985	3.1515248009967096	1.5236825703618104	1.6507438739246312	1.5484872597880182	1.5638523734160348	3.062796817146116	0.0	0.5217716148216814	1.035290822209475	2.6725832643285847	1.0174277721214666	2.0441602005908814	0.4153406990651282	1.68311710151593	2.3194733290399987	2.574484727403182	1.4075193644492152	3.0267397524762663	2.0598463354664287	1.2397142355546338	1.1403050440014713	1.9234807419712092	3.3381478602729326	1.686964988624211	0.4453252317881515	1.5262372219566782	1.762545814564656	0.4925438294097471	1.353880462555631	3.0785063943572855	2.2795243653532826	2.546943251270713	0.66704232198607	1.523102351626495	1.4230212851710409	1.5574898018407897	1.8269963189818121	0.6646100567569754	1.061476284729863	0.6570953924154077	0.7854793268470301	0.6522606197275314	0.7759010048078918	1.1094673625117584	2.2821999308974896	0.23874301077887858	2.02530648516049	1.0257143571662135	1.0033299967560874	0.8917489277536927	0.35108530560539103	0.37825882421940027	0.22899272393455314	0.8605587624393575	1.2827161474299238	2.1353451436263517	1.424892282549482	0.6182838069058999	0.7704047294319504	0.8171150261010789	1.802280039449803	1.4207508389350252	0.8093276308154344	2.0460402198954277	0.947104657237594	0.8537352307731534	0.4923631350368403
GnotobioticExp-FP-204-S68	2.8681426416147087	1.5952894758085578	1.196850339247632	2.777530936513064	2.0664365659948905	3.310167464753875	2.2389806641814234	1.0867436283190197	0.95446071360761	1.7547398259859386	1.0978879123179905	2.1629171611225773	1.2964244632634503	0.7073955142029896	1.6062831213670024	2.1203969114626644	2.2635377484671335	0.7387949342810534	1.8431465880204656	1.8082825726950813	2.811981921675794	1.8377705656140662	0.7677368732427585	2.5537063336938934	1.9314984465490197	0.7155190087567824	2.1786276445302875	2.115469784313199	0.6765474374810792	1.8948681870952766	1.869858543157586	1.271334452811172	1.1940258354828057	2.2848725622495043	1.5546159520244685	1.130560016642642	0.5083588384164361	2.032798041005873	1.347928074183127	2.880327368402554	1.6518895804859315	1.7588870793545908	0.7355748897628918	1.3035050955289689	0.8910651282403088	0.5162996398266753	0.59434209416013	2.118276862226847	1.2025649930946525	1.4392975596595943	1.8871512974740308	0.930486775567935	0.8474921802022467	1.2273752137450877	1.582392009972553	0.9078453554463568	1.2953253208621185	1.2626053627166538	0.5813553511409743	2.1072694050812895	1.8958036224112176	1.2440405176580984	1.78412408051672	0.5918582711869396	0.3010990514167002	2.712552447191309	1.092378390632536	2.0041086363131524	1.576984256838075	1.9027302872187428	2.7880932197474464	0.5217716148216814	0.0	1.4340622496493767	2.6640480686512653	0.8667385286457095	1.6158806845871514	0.4304311509121522	1.5400801226777623	1.9213201524398207	2.1823180701152576	1.5847982999240213	2.6568042688274267	1.570800997142089	1.1650706576907097	0.6508711159135211	2.0708429285534877	2.962542813952961	1.3630992790795722	0.8604990770859148	1.7867437027367432	1.8064818516697625	0.4517776033273662	1.1583809881362401	2.9150498085651773	1.920948164468433	2.1230758750864838	0.4808282183063363	1.6609645169391873	1.2663690660410123	1.7973849822423251	1.384539604458543	0.5849621457049129	0.9960388125550719	0.9713039765165705	0.6036787057982291	0.7124705411626167	0.42199290697689046	1.099216351824996	1.984295966647844	0.4978061939582614	1.8453423913809412	0.7732277612967289	0.8917626797969546	0.6719622171256666	0.36914727498586664	0.6213668582624133	0.4154292715168498	0.369206514148295	1.0857296115339459	1.8050329090648534	1.0464754648160814	0.29458310262492376	1.1099599325492755	0.7386050326580967	1.7355531007033944	1.2194203511746027	1.1291801376393829	1.849215406218205	1.2507691128735934	0.5598580581386766	0.9262396244385446
GnotobioticExp-FP-202-S66	3.90811098848621	2.181793178488121	2.0199718563182896	4.152259320054308	1.750196524680205	4.558093516329166	2.6098595815112633	1.9112111404769216	2.1652919373178556	3.0767300544122453	0.5411865554360528	3.496070019581026	2.663869246797984	1.1861563458360767	3.009846309667661	2.203992653598822	3.69527325326486	1.7431643616884533	2.8994209744915453	3.2184016849133594	3.7055188677963495	3.2632769168144256	1.2621502244220917	3.9776028377390165	3.318272719082126	1.1134048380674275	2.0195054794869174	3.4882074363784312	1.340049210289142	3.1275120753864396	2.925232098688591	1.944092763084042	0.2588342797249382	2.1430668225138367	2.448302578904162	1.8498691410730372	1.623395741925976	1.8745896891431086	2.76367177259873	3.9182143026075087	1.576882947938567	3.169310989009974	2.1631289870284323	2.549618843484501	2.3049926582011446	1.6986706612546727	2.0206044688526825	2.7620997851385987	1.8661625520024379	1.8183352983696208	3.316168231113945	2.2979038902903497	2.2639515572647815	2.241367377143929	1.817972317759964	2.325682713011401	2.7143747322467746	2.6571478375553075	1.7751571200234812	3.303605546924524	2.0054378652889224	1.810376813553096	3.2135312584178672	1.6598490972147852	1.3108391688708598	4.111157041656858	2.467146988974066	1.6839670052963813	2.3273180019461535	1.8133193924995512	3.890767537322	1.035290822209475	1.4340622496493767	0.0	3.2832157394849557	1.83420672052887	2.6911206810883965	1.084694541811804	2.5448393811167853	2.9469973566429	3.5824473937288968	1.9564246553768887	4.011554724202693	2.9582176834215703	2.211556012893654	2.0664294411561492	2.3252033999148196	4.328286197157792	2.2652617902250274	0.8641923713683778	1.7423874706493239	2.116691710101351	1.3881980744519726	2.0842833801448135	3.93199725914706	2.8073370285975328	3.5507357869228784	1.6985377856577555	2.0368432549673305	2.2037749470976635	1.8031018361679017	2.7592735783910682	1.6782301137862023	1.1981127211373188	0.6126690805881685	1.3130065619219131	1.0269818120219114	1.4447071881094857	1.3292102257865095	3.2364443845445656	1.258529961350553	2.9193918601930986	2.0308911190671908	1.4865919137435966	1.8691660148614195	1.234642518422639	0.8252835212492085	1.0311146465881833	1.7618126728581622	1.5569824717934293	3.1114024445416835	1.891843159511385	1.5785933684932942	0.44003653213985966	1.3902357173607658	1.8480215025779476	2.354896435167246	0.3518288051463605	2.1875440893648186	0.3350014828215618	1.8828017700593374	0.5523534628326915
GnotoExpt-FP605-S301	1.2627889570982385	1.1614941177285776	1.473103602860793	2.616039140321692	1.9181430627690077	2.2515465657777103	0.7867340142946742	1.6041872800869537	3.343505377669012	3.6199813617987764	3.2110984179590374	2.0903969990586573	3.2062147691831058	2.2409254989474228	3.0311090438145145	1.2902868913210277	3.0657366574230664	2.1097220655570954	4.155024596468224	2.478284747736263	0.7579125522040828	2.7303301919806	2.1771853497456806	3.0174593913681624	3.413940025871878	2.304317429593909	1.6475860208597894	2.3115390262996747	3.262815653438638	1.6630908668131241	4.179697837184726	1.5329082881711291	3.1558176721856057	1.589958868518096	1.2666052860031636	1.6388966791694064	2.334124566593885	1.7062783289088013	2.7000016532087017	1.278110306845388	1.8045722091318783	3.223526587367341	2.689305157897546	3.5086942850551806	2.4879484010500836	2.1634724276910458	2.561368299108634	0.6498671249152191	1.5766511860407122	1.6687523816837089	3.0866512055436077	3.049463457965541	2.410044387960978	1.540173756079841	1.5229553632879262	2.8095746457387123	2.6997174240472477	2.8094460674942576	3.133036828665534	1.5624998692420293	1.4459074387593165	1.617646367575631	2.7274803563057146	2.080914218718076	2.5087522834072646	2.8663932707254145	2.2403094172374782	1.9656204245854858	1.229193959446249	1.7910305644527047	1.5173174397694165	2.6725832643285847	2.6640480686512653	3.2832157394849557	0.0	1.8160966424796012	3.9393835801119463	2.9695472722875977	1.258157690964573	4.249770954719236	2.5429023020740424	1.384417370334583	2.4163155658691404	3.261639374411532	1.884342061694219	2.524165827874067	1.0540608274062908	2.6606059036063914	3.9007612080645577	2.496516844153292	1.6659470207086808	1.3954557176498386	2.272252126304403	1.6562549214942546	1.2072270035141768	4.3716837088431	2.868272061890889	2.525033791946765	1.2547950680783804	1.4533148323037766	1.592472450586415	3.1987533437961244	2.2395948115203175	3.56917277299212	3.2603487619242677	3.252770010388428	3.2690577317246503	3.0467089633700932	3.7275695589098032	1.7035869175587361	2.5313251131862815	1.2333672944744127	2.0945854644737527	3.538243279306925	2.063687244292947	2.8735432758064547	2.944338960349132	2.703392329647779	2.8022614545531552	3.7100051410464188	1.8958857760901178	3.5212029669863565	2.3774557186820084	2.926643872353339	3.36176106366984	4.391350622718369	1.628793039581282	3.169672517933184	4.480485417631976	3.1827007209906237	2.459664397826622	2.874929443479749
GnotoExpt-FP480-S701	2.110147858638653	0.8401164582189216	0.3529847518749918	2.415783193018892	1.6071670428044982	2.7332692365935984	1.46902220882044	0.238354105747934	1.6253838754906882	2.1789359196655496	1.649892179718968	1.7296409010615956	1.687315163219867	0.668895874760421	1.8019699029878102	1.450759820746721	2.2064793093617063	0.632855591114034	2.5003229764925967	1.6283536632135036	2.007646016193432	1.7815097523782624	0.592921438068147	2.4137781022427856	2.189697506792429	0.7460217164160478	1.616746349585744	1.7972984031692736	1.4518509153285526	1.3571581783330957	2.5325766217584915	0.6661691038274761	1.6251326493072515	1.695232067205716	0.7121499945536695	0.34437666104473796	0.7093938181714026	1.4860771922818907	1.4510518307326037	2.1207397634340452	1.1647620398193468	1.9746329685141268	1.0571472415158214	1.8797935536458905	1.018061428452669	0.41905818458011873	0.9143849049702292	1.3237331526006209	0.5915291145095858	0.7881092320312554	1.981938888490902	1.422851324549262	0.9081755465643754	0.5745137823754042	1.0116080739330862	1.229209016099563	1.3570953999122917	1.4768732034712424	1.3639357035606297	1.4711446645059596	1.2289273542658203	0.5166153691938601	1.7356901943203629	0.27559889272822896	0.7798706755422342	2.4362343869316723	0.9008441784576378	1.5973198805531674	0.8828859040889679	1.4670897435009849	2.073237360660567	1.0174277721214666	0.8667385286457095	1.83420672052887	1.8160966424796012	0.0	2.260464802483203	1.2034068436555048	0.7875228955150794	2.588223941351276	1.9458727295812308	0.9493993586008687	2.2566571014811805	1.8667684369857462	0.8460828514178277	0.8620058256281848	1.3298357859118137	2.5800830404966573	2.1467523899655383	1.0161314866049	1.2526800651804002	1.0760194408831838	0.5305594996146984	0.36959780688165395	2.184354891040897	2.650828711415589	2.043770188768195	0.8910315942918162	0.9489507773371876	0.4160350054678228	1.2280000311607822	1.757180064186603	0.6502064745583186	1.7774116612193287	1.6075892603845856	1.4469740247236593	1.5075391548009245	1.231493992748172	1.9478281921480733	1.438130222288625	0.9012449139892131	1.1474669032398992	0.5930692820289876	1.7576569488158134	0.4329956297469017	1.1372525231640824	1.238533188439732	0.9771112607064129	1.037516142452028	1.8951419249908699	1.3532725901707388	1.7343632667283508	0.5922633891058421	1.4262055727106566	1.596152540176854	2.5887054543314414	0.6096614810988005	1.5970654928954058	2.6656497156088275	1.6551822206461233	0.8484164832939791	1.327682485686045
