#OTU ID,Lyz2.04B.FP244.S41,Itg.10.DTT456.S50,Lyz2.03B.DTT232.S72,Itg.20.DTT504.S99,Vil1.01B.FP08,Vil1.14B.FP167,Itg.18.DTT492.S87,Vil1.014B.DTT164,Lyz2.01B.FP208.S56,Itg.22.DTT516.S11,Itg.24.FP528.S31,Vil1.08B.FP95,Vil1.03B.FP32,Itg.26.FP540.S44,Vil1.06B.FP68,Vil1.09B.DTT104,Vil1.03B.DTT32,Vil1.02B.DTT20,Lyz2.04B.DTT244.S85,Vil1.04B.DTT44,Itg.24.DTT528.S23,Itg.08.DTT444.S37,Lyz2.08B.FP292.S90,Vil1.10B.FP119,Vil1.04B.FP44,Itg.16.DTT480.S75,Itg.20.FP504.S7,Itg.12.DTT468.S62,Lyz2.07B.DTT280.S122,Vil1.09B.FP107,Lyz2.01B.DTT208.S48,Itg.02.DTT408.S100,Lyz2.05B.FP256.S53,Lyz2.02B.FP220.S68,Vil1.013B.DTT152,Vil1.01B.DTT08,Lyz2.05B.DTT256.S97,Itg.02.FP408.S8,Lyz2.08B.DTT292.S134,Itg.22.FP516.S19,Vil1.08B.DTT92,Itg.04.FP420.S20,Itg.10.FP456.S58,Itg.18.FP492.S95,Itg.12.FP468.S70,Lyz2.06B.FP268.S65,Vil1.13B.FP155,Itg.08.FP444.S45,Vil1.010B.DTT116,Lyz2.03B.FP232.S80,Itg.04.DTT420.S12,Lyz2.02B.DTT220.S60,Itg.06.FP432.S33,Vil1.07B.DTT80,Lyz2.07B.FP280.S78,Vil1.05B.DTT56,Itg.16.FP480.S83,Vil1.07B.FP80,Vil1.05B.FP56,Lyz2.06B.DTT268.S109,Vil1.06B.DTT68,Vil1.02B.FP20,Itg.06.DTT432.S25,Itg.26.DTT540.S36,LYZdtt364,SLCdtt050,SLCdtt110,LYZFP304,SLCdtt002,LYZFP328,LYZdtt328,SLCdtt074,LYZdtt304,SLCFP128,SLCFP092,SLCFP002,SLCdtt092,LYZFP316,SLCdtt020,SLCdtt128,SLCFP050,LYZFP352,LYZdtt340,LYZFP340,SLCFP074,SLCFP068,LYZdtt352,LYZdtt316,SLCFP110,SLCdtt068,SLCFP020,SLCdtt164,SLCFP164,SLCdtt146,SLCFP146,taxonomy
184d1c27d9866996ffbca04cfad3ded3,2,14,27,25,0,0,23,30,112,43,58,0,7,41,166,3,25,5,1,14,136,23,7,1,4,37,8,23,6,0,12,13,2,130,0,0,9,3,18,38,3,1,5,33,8,0,0,1,8,3,10,61,1,3,3,2,11,22,123,0,2,2,44,33,6,54,2,47,88,10,17,311,27,8,176,23,456,17,13,48,9,30,7,13,18,0,19,12,4,0,4,364,84,0,0,
869038dbbe0844710dfe8cda1f4c41fd,51,0,57,13,0,0,178,0,143,123,270,19,340,547,675,0,181,0,62,0,239,162,19,15,40,102,41,57,84,0,174,0,63,88,0,0,153,0,16,389,35,105,0,168,118,132,0,71,0,54,61,52,118,15,114,23,166,164,399,101,13,20,183,221,426,244,54,370,42,54,149,0,243,52,26,20,19,252,59,170,102,178,282,134,0,39,202,115,42,149,14,17,6,16,47,
79d4cbe747374bb267d78e572c82d82c,56,0,184,0,0,19,95,474,204,83,58,0,519,217,160,238,673,0,184,195,130,0,13,121,149,60,0,0,0,26,1751,114,0,27,0,0,0,63,35,95,71,0,0,45,0,0,15,0,233,38,15,154,14,0,0,19,16,0,40,0,45,0,55,361,0,13,541,4,180,58,214,8,41,0,130,9,630,53,242,0,7,308,962,174,0,12,409,58,141,224,11,4588,1,68,1,
2a065d9ee9756b7b08d04e4d8f2ac204,16,6,15,9,60,0,6,18,67,7,30,0,87,26,22,0,37,13,7,33,10,26,0,0,81,18,26,0,0,0,11,13,0,80,0,9,0,6,0,62,0,7,17,29,28,0,0,14,18,21,6,21,7,0,0,0,36,15,56,0,0,85,10,9,6,33,16,21,21,26,44,19,2,27,51,27,21,20,17,12,37,30,8,10,9,5,30,7,20,8,36,18,31,5,24,
f0711e2c91ed3101e810bfdad130849f,6,24,9,4,10,0,13,7,66,5,48,2,39,24,121,5,16,0,3,17,17,24,9,1,25,34,16,32,5,3,19,30,5,100,0,0,8,20,5,26,0,12,26,14,58,19,0,15,6,31,5,44,9,1,15,2,53,26,85,6,0,11,7,7,54,21,23,186,25,0,0,13,54,0,40,18,13,91,14,0,31,0,0,0,10,0,0,55,16,0,35,5,34,3,20,
0da7333e379b780a39d305d935692a95,1,26,11,5,0,0,4,3,3,2,1,1,4,4,10,0,2,0,1,0,9,15,5,1,0,8,3,16,4,0,27,1,0,7,0,0,0,0,2,2,1,1,1,1,0,14,0,1,0,1,1,112,1,0,1,0,3,0,1,28,1,1,2,13,69,100,39,10,23,5,7,0,0,7,0,3,0,23,142,136,9,0,0,0,0,0,0,10,27,27,0,0,1,0,0,
2da7ea845bb72e8eb58d649348bf057a,107,96,213,102,28,0,92,59,281,48,113,124,58,154,182,22,20,15,94,14,68,156,81,14,47,94,242,84,11,29,436,67,27,351,0,12,121,70,26,102,41,34,98,58,123,98,0,68,21,136,41,240,94,5,15,13,103,103,437,85,10,130,175,152,1599,438,61,343,40,57,103,386,129,68,6,20,18,224,121,256,217,67,185,72,65,25,120,228,33,96,154,115,49,18,57,
7186c67c129c329bce7d6c988267b231,22,26,36,39,13,0,74,39,69,20,29,4,38,47,93,25,32,6,34,23,50,37,21,5,19,81,49,36,8,12,18,20,9,22,0,5,42,22,23,40,11,9,41,58,41,36,0,11,33,12,25,47,12,3,10,0,43,29,73,31,0,24,47,42,175,54,24,60,89,41,148,73,120,7,14,12,29,58,44,41,12,22,103,39,7,5,21,42,0,19,17,93,29,30,61,
8f139f903db65b737165fab17b843584,27,113,59,62,9,0,35,134,509,0,19,0,30,85,173,12,24,17,54,18,32,26,24,0,9,92,89,30,0,0,104,6,13,318,0,5,69,0,25,21,0,0,87,57,20,17,0,6,26,30,0,133,0,0,0,9,68,49,134,19,6,20,0,49,77,32,1,24,195,102,291,0,22,6,152,52,253,65,35,11,4,141,76,51,0,0,239,79,8,17,21,6,1,44,46,
5fc2d4103e27f399113f1fc7c954ef66,48,1,80,10,42,0,27,42,131,1,50,38,45,48,132,33,0,9,21,25,24,0,34,33,70,0,49,28,15,43,28,38,18,219,634,7,17,13,21,28,0,31,0,73,32,26,118,0,32,82,15,44,64,0,26,0,33,96,69,8,0,79,31,0,0,57,101,82,74,86,71,51,47,175,243,122,30,36,136,63,194,62,2,2,20,155,172,73,101,87,578,96,354,11,75,
01ac8dc658ac5b92afc9837f747e74dd,15,6,10,0,35,0,6,6,79,4,58,0,50,36,49,6,7,3,0,10,9,17,6,0,29,4,23,6,0,0,3,6,13,40,0,4,9,22,3,41,0,15,12,31,32,33,0,28,11,16,8,7,19,0,5,0,30,32,30,6,0,47,11,7,7,5,0,49,10,112,75,0,7,20,30,17,0,68,0,4,17,116,9,35,0,23,52,21,8,8,9,5,11,2,15,
46864a6aa122ecb439eb59a3c0542ee6,34,33,74,26,51,0,0,89,182,26,24,0,100,29,47,14,64,11,29,31,28,21,21,0,50,16,79,23,4,26,78,19,13,129,0,8,36,14,10,83,12,15,43,12,49,36,0,10,32,33,11,68,33,0,11,11,23,24,116,15,0,68,26,19,110,19,29,155,19,80,271,56,62,18,2,18,8,31,9,67,6,162,600,257,10,6,210,16,22,39,3,22,4,4,17,
48fe77b828ac410d9e0effc44fbeb57e,24,25,167,274,23,0,138,51,232,63,48,22,28,65,58,36,32,14,37,0,60,78,61,25,5,87,234,61,52,14,349,28,9,367,0,9,154,14,54,111,10,7,17,86,50,217,0,30,89,28,9,312,22,0,16,0,59,32,79,310,7,50,46,126,175,361,167,46,49,0,0,133,21,22,147,25,131,81,81,55,115,35,119,33,25,5,88,94,49,14,77,507,91,3,17,
77eb2f8589e0e143883648e11bde2a31,103,12,15,41,9,1,108,24,52,47,8,0,49,19,0,0,70,2,185,11,23,37,0,0,13,3,34,18,0,0,84,5,1,44,480,14,7,11,0,62,0,3,45,33,35,16,1,7,0,0,8,123,6,1,0,0,4,1,0,32,0,12,42,23,0,0,0,283,218,0,0,0,1159,0,0,90,0,298,0,0,0,0,1009,222,65,0,0,461,0,0,0,0,0,73,119,
e16b103da2aa64c71cfe99afc4405912,5,179,18,64,6,0,58,35,55,29,20,0,22,33,21,0,35,9,19,0,17,48,37,1,3,13,51,44,10,0,85,20,7,0,0,5,91,8,55,9,2,5,69,12,25,14,0,10,2,7,12,2,1,0,1,2,4,2,168,21,0,23,2,43,364,0,0,146,31,110,747,91,360,0,0,0,0,66,0,0,0,26,597,89,8,0,94,61,7,15,0,0,0,28,52,
4938367aefb076da9af1836d7df30ae0,5,0,7,0,8,0,10,4,12,16,0,7,62,6,13,18,34,3,0,9,0,5,0,7,4,30,6,49,0,6,13,7,10,15,27,0,10,18,0,13,0,4,0,7,16,4,22,4,143,0,4,14,0,0,7,0,23,5,49,0,0,13,0,4,0,5,7,26,19,33,20,0,0,32,7,19,8,23,44,3,8,40,14,55,0,0,21,10,24,4,19,2,2,9,2,
0789b8bf342cad7160cfe6e2e074f034,12,14,17,46,7,0,33,8,30,19,26,0,55,34,77,17,56,4,17,28,21,36,11,12,33,24,62,25,8,15,26,5,6,14,0,5,30,18,5,33,5,8,14,16,37,14,0,11,22,9,11,24,13,0,6,0,21,13,23,10,5,10,42,17,166,81,30,45,42,21,86,96,16,10,7,21,7,48,35,45,22,13,62,16,5,7,11,22,3,33,15,27,28,11,15,
17bccd87573679acdd1eda74fc49bde7,0,11,27,55,10,0,108,102,24,28,11,0,13,10,33,16,25,0,13,24,45,74,13,0,16,102,19,43,4,0,122,15,6,24,0,9,30,0,39,16,14,4,9,12,15,14,0,8,14,9,15,29,0,0,3,8,17,11,39,32,8,12,41,28,205,45,19,31,94,0,0,50,213,9,0,11,13,40,12,56,17,12,279,13,6,0,18,106,0,0,20,49,16,19,25,
d33d037914391243a664e78b0865819d,10,0,26,1,16,6,7,5,11,7,19,1,37,36,13,29,14,0,10,0,10,29,0,10,24,6,13,18,12,11,0,5,4,46,141,6,0,0,0,14,0,1,0,0,24,8,23,21,57,13,7,11,8,0,9,0,30,17,23,8,0,12,1,9,0,19,23,7,41,5,3,0,27,22,34,34,6,4,36,16,22,5,3,10,0,32,14,42,19,27,106,4,8,14,55,
ccd31353e129fad1e0c6c09602372b4f,7,3,8,0,17,0,11,11,49,8,38,0,27,30,38,18,16,0,4,16,8,12,8,11,35,0,5,15,3,12,7,7,8,40,0,2,9,12,9,47,0,23,14,18,34,12,0,19,13,12,7,6,21,0,19,0,0,32,17,4,0,10,5,6,12,9,5,20,45,27,24,0,0,14,15,14,16,15,9,5,25,17,17,43,0,0,5,27,0,11,21,6,17,4,17,
598a513a3552c092cd8b71a429c45ab1,0,0,2,2,36,4,2,0,7,0,3,3,34,8,7,5,2,3,0,8,0,1,3,0,13,0,8,5,0,6,0,29,0,6,0,0,0,6,1,2,0,0,2,10,4,6,0,0,10,0,0,0,2,0,0,0,0,10,10,0,0,9,0,2,12,0,0,1,1,5,5,7,4,0,0,0,0,8,0,0,0,27,7,21,0,0,33,118,0,0,0,2,0,0,0,
f75f1091527cd2a1a4c96eba1f735466,0,7,30,0,8,0,43,67,8,22,74,0,141,33,0,22,195,0,42,60,96,30,5,0,59,69,0,65,1,2,352,65,39,3,0,0,210,37,8,0,2,9,0,2,30,53,0,7,6,0,28,53,13,0,0,2,5,0,0,342,2,12,64,121,0,0,444,0,58,0,0,57,0,0,122,30,128,0,118,0,0,0,49,0,12,6,48,0,76,0,27,71,1,4,1,
8f2b821cd45696bb55b164853a1917c3,3,4,0,0,2,0,0,2,16,0,9,0,15,9,15,7,7,0,0,9,0,11,6,0,16,9,5,9,0,7,2,0,0,18,0,0,0,0,0,11,0,8,6,0,15,0,0,16,19,6,4,4,8,0,0,0,18,14,5,0,0,0,3,2,0,8,7,0,13,0,0,0,0,30,0,6,0,26,0,7,19,0,0,0,0,0,0,9,9,0,14,9,4,1,6,
d5971448f3dce06f45cfd35f968de816,3,3,16,18,1,0,7,11,18,1,4,0,27,17,15,8,13,0,3,0,1,9,6,4,14,7,31,8,4,10,10,0,0,31,0,0,6,4,0,7,0,3,5,1,7,4,0,6,8,6,3,20,4,0,6,0,13,7,11,5,0,6,8,10,17,8,0,1,20,23,27,24,0,6,15,0,24,1,0,7,0,8,24,21,6,0,13,1,7,7,0,17,1,11,8,
59cb2b356649752e276dd7f74cee4321,10,0,2,0,0,0,0,2,4,0,16,13,7,38,4,0,4,0,0,0,0,28,0,0,0,0,2,6,3,1,0,0,0,36,0,0,0,0,0,6,1,1,4,3,17,0,0,27,0,0,2,2,10,0,5,0,1,80,2,0,0,3,3,4,0,0,0,36,0,0,0,0,16,4,0,0,0,51,0,0,0,27,0,26,0,0,29,29,0,0,0,0,9,0,0,
2e11ee45d4ccab0775222da825d3bd42,96,105,290,296,0,0,246,70,135,115,257,34,40,474,0,71,38,0,229,169,579,300,29,10,180,344,224,110,6,38,210,375,30,35,0,0,153,273,66,78,21,101,79,68,110,22,0,106,28,163,427,59,127,0,0,20,88,0,387,43,0,0,484,709,1887,361,123,29,1390,122,1702,1000,0,0,550,132,1062,95,62,0,62,37,527,61,30,5,361,125,28,44,20,163,39,156,226,
c3bdd500bfba25ea4c753e8d815ef903,1,0,4,14,4,0,17,7,14,3,10,0,14,5,21,4,9,4,8,8,4,17,8,0,7,17,10,13,10,1,7,3,0,4,0,3,6,4,11,12,4,0,6,15,7,10,0,0,11,1,4,0,3,2,9,0,11,3,4,8,0,1,17,4,82,13,15,19,1,0,0,83,0,6,4,0,6,27,6,13,1,8,70,25,12,0,21,56,6,0,4,8,0,11,6,
df4ca25fd346713ef43d2c727b2ef78e,50,211,59,102,28,0,388,36,96,125,111,43,285,361,377,18,209,47,86,187,80,256,21,37,379,237,229,462,5,56,87,274,175,46,0,14,938,304,26,344,301,36,192,439,698,0,0,127,99,61,29,27,155,5,19,8,295,33,48,8,51,217,182,255,370,258,155,66,93,71,230,0,269,0,16,75,9,1398,84,9,129,1893,103,40,0,69,3068,759,76,324,45,329,5,95,75,
b92f84c206887ecd667f142dd3606ac3,21,12,16,23,101,0,17,18,86,4,65,6,47,88,87,5,7,6,9,26,16,64,15,6,47,51,88,29,1,0,4,9,9,100,0,11,7,12,8,48,5,18,43,86,63,38,0,47,29,32,21,11,9,0,7,0,112,77,104,6,0,23,31,15,1,1,9,54,54,95,93,16,86,77,60,119,5,52,0,7,31,181,24,105,18,9,141,24,7,7,5,7,17,10,46,
594b20915c3abfcb209ccf738fb7122b,15,3,5,7,6,1,44,10,82,4,12,2,2,43,26,3,4,13,17,6,12,4,43,0,7,14,4,4,3,2,51,11,4,27,0,5,8,23,14,7,2,2,3,25,9,12,0,0,1,9,3,6,16,0,5,0,12,3,24,12,1,45,60,31,147,124,14,99,5,56,122,0,148,0,6,0,5,43,0,0,58,24,62,16,0,0,35,13,22,1,1,53,49,0,0,
4a82bd4ce156dbdc137b21a1d7e75f93,18,12,18,4,35,0,7,0,54,7,66,5,38,83,43,7,7,6,5,7,17,43,12,6,21,27,28,15,7,0,5,7,8,44,0,0,3,16,5,72,0,24,36,50,31,32,0,60,12,24,17,5,30,0,8,0,50,36,41,7,0,38,29,9,4,15,10,154,9,59,61,7,42,20,30,16,11,56,9,6,14,47,6,38,13,19,20,23,11,10,14,13,28,3,19,
a5641950b2a3a47827849d91242f0ead,109,143,198,19,85,0,38,45,427,75,106,15,380,252,193,34,178,13,60,45,70,200,64,15,127,63,125,104,16,31,407,33,50,375,0,27,157,45,35,250,19,52,205,57,236,70,0,114,51,76,35,395,33,0,24,11,143,56,219,25,7,77,42,104,769,66,28,930,91,436,514,76,265,43,41,33,42,230,60,104,5,461,559,235,37,16,450,164,28,82,20,66,12,20,64,
0e1ed618e78c277a6e33fd639749410c,10,20,25,0,14,0,17,12,32,21,29,0,43,16,14,0,24,4,8,6,23,11,15,7,16,11,6,39,0,5,22,14,9,34,0,12,60,31,10,36,4,9,4,0,59,24,0,4,6,0,9,34,1,0,6,0,8,0,67,9,0,11,0,14,49,16,12,100,33,0,36,36,24,11,15,8,11,12,14,1,7,50,88,46,0,1,21,38,27,28,9,82,21,8,9,
55fa67427af49d0e149b71f3e492fc2f,1,8,0,0,3,0,0,8,0,1,0,0,12,8,8,1,7,0,0,4,9,5,0,0,3,2,7,9,0,3,0,2,1,0,0,1,1,3,0,4,0,1,8,2,5,0,0,7,1,0,0,0,1,0,0,3,0,2,21,5,0,0,8,4,1,0,0,12,0,0,0,0,0,0,1,4,5,12,1,0,0,9,9,9,0,0,19,0,0,0,1,18,7,4,17,
7f2a284a722c1b4a8d548cf5635d9d6e,16,31,6,13,1,0,50,1,5,12,42,1,8,145,9,1,6,2,91,1,190,56,1,0,1,6,10,50,0,0,34,17,58,2,0,2,467,7,2,18,10,1,12,7,50,9,0,7,1,2,4,11,4,0,0,0,2,1,20,23,0,2,9,194,732,0,0,268,0,139,413,0,116,0,0,0,0,111,0,0,0,43,129,68,0,0,116,74,0,0,0,0,0,0,0,
37e0f2e7c7ab2a2f738b92a61085aec0,0,73,0,18,0,0,111,12,0,28,20,3,66,103,104,2,65,2,8,55,16,69,1,1,91,56,27,162,4,9,3,71,46,1,0,0,301,79,0,79,84,8,48,80,192,0,0,25,29,0,7,1,34,2,1,0,61,5,0,4,12,42,52,71,0,67,48,0,42,0,0,0,1,0,0,18,0,449,21,0,47,520,0,0,0,55,726,165,29,95,0,65,3,23,18,
05b3c5e6170d8f2a2028b41de2e4fbfa,22,177,37,4,19,0,3,29,57,11,24,6,99,62,14,5,80,4,8,20,22,11,25,6,60,18,7,89,54,12,70,24,26,41,0,17,98,16,27,29,10,8,99,0,62,96,0,4,18,11,10,48,0,0,37,11,15,8,287,44,0,21,0,46,100,84,17,116,48,38,96,0,47,20,28,17,28,30,8,85,14,69,344,88,0,23,64,37,38,118,4,34,10,11,18,
faf82edd7b4917abc7158d7152136723,5,23,21,13,17,0,16,22,39,29,33,12,15,37,20,7,14,3,11,17,35,40,18,0,24,17,28,23,10,9,72,7,8,14,0,8,27,9,7,41,7,10,18,6,24,22,0,15,26,7,14,19,10,5,6,0,10,12,55,21,0,15,49,48,188,21,9,107,32,76,158,37,288,9,0,13,13,54,7,82,9,6,113,24,10,6,29,85,5,40,16,50,28,7,3,
b5c61551098444f976845a271dd33f4f,3,34,23,8,11,0,1,27,6,6,4,0,18,2,0,30,22,6,13,20,14,2,2,0,24,3,5,8,11,2,101,58,0,0,0,6,0,24,6,8,0,6,2,1,0,14,0,0,16,0,9,40,5,0,0,0,1,0,11,28,0,14,9,7,0,0,48,71,13,0,0,38,59,15,15,8,10,38,9,93,1,0,0,0,0,0,0,37,9,0,0,45,0,4,1,
1c49d51b2fb93e140ae5b7244034d346,9,25,0,19,27,0,3,0,0,4,18,5,49,31,71,0,28,10,4,0,4,32,0,0,4,27,62,19,0,5,0,7,11,0,0,3,13,9,3,33,4,0,38,6,36,0,0,20,3,0,4,0,5,0,0,3,7,6,63,0,0,31,3,14,0,51,6,0,16,0,0,11,0,11,32,12,16,0,20,17,31,0,0,0,0,30,0,0,10,52,18,7,1,2,3,
a8bb13e9e2b548216ed9a9619c1767a0,11,20,36,49,17,5,43,54,57,11,10,0,26,20,82,34,31,8,16,42,13,22,21,7,36,54,28,25,9,17,21,26,5,49,0,11,20,17,24,14,18,12,13,22,27,21,0,12,39,6,14,66,21,0,13,5,32,16,45,27,0,12,52,23,285,61,49,46,59,18,139,60,90,5,15,15,46,23,29,55,0,29,131,25,0,0,67,65,19,7,0,23,13,9,40,
bf5b6d2bedc4f3f44c7d707821b0f12b,13,36,29,27,22,0,25,21,46,11,31,0,36,23,0,1,29,5,11,0,27,38,19,8,15,16,33,16,0,0,44,9,4,44,0,7,7,5,18,6,0,5,23,28,18,13,0,20,1,7,6,45,16,0,0,0,15,15,95,14,0,14,16,16,268,22,3,55,16,12,44,95,35,3,11,6,11,39,7,8,13,14,48,12,5,3,17,48,2,15,0,13,11,9,14,
99417dd633fa8ea2fc2d6f5bfe6b3582,3,20,35,12,10,0,34,6,1,49,16,0,288,0,0,14,295,18,18,30,57,73,1,0,17,121,0,122,0,0,0,0,1,6,0,17,111,0,1,29,4,0,0,4,37,40,0,9,0,1,12,38,0,0,0,4,5,0,1,176,0,14,0,0,26,0,294,0,32,0,17,34,0,0,108,8,93,0,81,0,0,21,17,12,5,0,31,11,53,0,21,120,3,10,1,
ca36cc60802278a626b2d36b8da83ae6,16,37,19,4,13,0,10,20,21,13,0,0,23,0,0,13,22,0,14,0,0,34,0,0,0,11,5,22,11,10,16,0,4,13,0,10,25,0,8,31,7,0,9,0,22,18,0,20,20,10,0,16,0,0,5,0,6,0,15,23,0,0,0,0,63,21,11,54,17,49,135,19,96,4,0,6,2,15,1,30,0,20,119,35,0,0,17,3,3,14,2,16,2,7,12,
0dc69705aa39eb92e3dc26eed8d677c6,0,15,9,25,0,0,23,12,10,6,5,0,8,8,17,7,8,3,3,6,18,11,6,0,3,20,16,14,4,0,22,3,0,11,0,4,5,2,7,10,3,3,4,8,5,6,0,8,13,0,7,8,2,0,0,2,7,2,18,6,0,3,19,10,110,22,9,18,12,12,33,21,45,0,0,0,0,5,12,19,9,9,47,0,5,0,21,39,0,9,0,24,4,11,11,
263274421870217476d2449c7184e666,0,2,0,0,0,0,0,0,0,5,3,1,0,0,1,0,2,0,2,6,2,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,0,2,0,0,1,0,0,0,4,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,1,1,64,0,0,0,0,0,5,0,3,0,0,0,1,0,0,0,1,0,0,0,2,11,9,0,0,
2f7c13322a20964e09b36ed3971078af,0,0,2,5,14,0,7,5,35,4,27,0,11,10,37,6,4,0,0,7,10,0,0,0,13,26,5,0,0,3,12,7,0,11,0,4,0,7,0,15,0,16,0,11,0,0,0,0,5,6,10,6,0,0,0,0,23,0,29,0,0,8,0,4,0,15,5,0,0,0,0,10,0,7,21,6,11,0,0,0,12,0,0,0,0,8,0,0,0,0,17,1,1,3,13,
0d1b4cdc41a51d019759c85b5795aad3,0,0,8,0,9,0,1,0,6,1,9,0,5,17,25,6,1,3,0,10,22,4,1,0,5,10,5,0,0,0,0,10,0,13,0,3,0,1,0,6,4,1,0,0,5,0,0,0,4,4,7,17,0,0,0,0,7,4,0,0,0,7,15,6,14,0,0,8,8,10,35,0,0,0,1,8,0,0,24,4,0,4,10,1,0,0,20,3,0,0,4,0,1,8,12,
33724dd8ccf73f1038563faea4af37e1,1,2,1,1,1,0,11,1,1,1,1,1,1,2,16,1,1,1,1,5,4,1,5,1,1,2,1,1,15,0,1,1,1,1,0,1,2,1,1,1,1,1,1,1,1,6,0,1,1,1,1,1,1,0,7,1,1,1,26,29,0,1,14,6,83,2,0,40,0,15,229,212,12,1,0,0,0,2,0,17,0,27,231,5,0,0,15,1,0,0,0,0,0,0,44,
6f0b4058c92e83c77533a218739a0e38,7,0,0,0,88,234,0,13,0,0,0,24,0,0,0,17,0,0,0,19,0,0,0,21,0,26,0,0,10,35,0,77,0,0,14,0,0,0,17,0,0,0,0,0,0,0,37,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,202,0,0,76,2,77,160,0,136,0,4,0,1,95,0,0,0,45,78,43,0,0,89,106,0,0,0,6,6,1,3,
95567a20354fa3a584ecf4f0ab229ef6,0,31,17,14,4,0,10,12,19,12,8,0,10,5,15,44,8,0,4,34,19,30,0,0,15,32,5,28,13,10,63,21,0,7,0,0,9,22,4,12,4,8,0,0,12,9,0,7,50,4,18,36,5,0,8,9,3,3,23,13,0,4,7,10,12,10,21,12,40,14,34,61,24,0,14,8,30,8,17,14,4,37,15,5,0,0,55,21,10,0,0,16,3,9,8,
87ab9c664033e00f6b64f2afc71a6d90,7,7,14,3,15,0,7,11,35,9,15,0,24,15,47,5,8,4,6,22,13,24,12,0,42,9,33,11,8,6,13,6,5,25,0,6,15,10,6,22,0,8,12,11,18,5,0,13,14,17,7,21,19,0,18,0,24,28,27,0,0,12,10,5,35,21,15,33,0,17,37,9,0,11,13,0,0,56,24,27,25,36,20,22,4,4,27,26,10,5,33,6,12,9,36,
c739108a8fb66e778057d21c15128eaf,6,4,5,0,3,0,0,3,16,6,15,4,11,29,24,0,8,0,2,0,6,11,4,0,0,4,7,4,3,0,4,3,0,23,0,0,5,7,3,13,0,0,9,3,9,13,0,6,4,5,3,6,3,0,6,3,9,8,14,6,3,8,4,13,18,4,0,25,4,17,28,14,7,8,20,6,12,27,8,8,0,22,24,20,0,0,19,3,0,0,10,2,3,6,14,
7fd2dbaa8c8b59e687ce1cf9edb857dc,5,1,5,5,31,0,28,16,16,0,13,1,8,30,78,5,3,4,0,11,9,14,5,0,34,5,46,5,0,11,0,0,1,13,0,5,0,0,0,6,0,5,13,119,26,1,0,11,5,12,3,1,14,0,1,0,21,68,78,0,0,34,7,4,4,0,2,21,3,52,14,26,16,13,13,10,0,9,0,0,18,12,0,21,70,30,5,0,0,7,16,2,3,7,27,
fe74cb6ed6d5951071824943319e1724,10,296,0,145,0,0,304,104,0,133,0,0,103,10,225,46,65,0,18,0,1,189,21,6,5,38,100,297,39,32,0,12,13,7,0,0,19,7,38,133,0,79,43,81,98,28,0,46,9,0,110,4,35,13,25,7,14,56,180,67,8,0,67,12,0,202,79,182,364,0,6,144,178,15,56,102,34,6,49,45,81,191,0,0,21,22,224,6,48,92,13,20,1,131,22,
30f0b16d39680d27d771da5b475ce546,0,0,10,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,1,1,0,0,0,2,0,0,7,0,0,0,2,1,0,0,0,0,1,0,0,0,0,2,0,0,0,0,21,0,0,0,4,0,5,0,0,12,4,0,0,0,0,0,0,0,
fd127481a7a3b20d6d476f8d15c8b746,16,54,44,78,17,0,67,31,53,16,19,0,22,20,0,12,36,3,16,18,51,52,21,0,23,68,50,73,13,6,111,8,2,26,0,5,37,9,16,36,8,12,11,17,43,81,0,14,9,0,19,94,13,0,3,0,19,7,52,111,0,28,44,29,211,580,14,104,42,0,66,173,135,7,48,12,88,92,81,34,14,0,84,7,17,0,89,96,8,28,0,44,0,26,37,
3e514d4fe509d063c262ab3e3b224da1,10,32,32,3,8,0,39,7,81,13,34,0,17,15,34,0,10,5,8,4,33,0,0,0,7,3,0,13,12,0,79,10,7,41,0,4,22,12,0,23,0,6,27,33,22,24,0,0,4,8,0,53,1,0,9,4,3,10,33,18,3,17,9,15,393,9,22,17,10,8,51,17,43,13,7,1,10,89,9,51,1,0,33,13,4,0,0,46,23,7,0,2,4,12,2,
3d54a53e5412fd82769620a4792a9b31,3,11,6,3,6,0,3,3,14,5,11,0,7,10,17,4,3,3,0,6,6,9,3,0,11,4,9,6,2,0,4,3,3,14,0,0,4,3,2,8,0,0,6,4,6,7,0,7,5,7,5,7,3,0,0,0,12,8,26,4,0,7,6,0,7,17,8,9,5,0,7,4,6,0,11,0,7,15,4,0,4,7,6,11,0,9,8,0,4,4,7,8,2,4,7,
0f7e30a9c413799c28abaf3bf8186888,46,0,201,0,0,25,48,413,163,57,55,0,338,178,114,147,564,0,117,145,83,0,15,140,83,1,0,0,0,33,1836,115,0,0,0,0,0,66,26,56,60,0,0,0,0,0,0,0,181,30,1,101,14,0,0,54,0,15,33,0,33,0,27,308,0,22,495,0,232,0,16,20,23,0,117,26,422,18,232,30,1,91,224,50,0,12,142,35,174,190,10,5856,1,47,1,
