#OTU ID,Vil1.01B.FP11,Vil1.03B.DTT35,Vil1.03B.FP35,Vil1.01B.DTT11,Lyz2.07B.FP283.S81,Itg.24.DTT531.S26,Vil1.10B.FP116,Itg.04.DTT423.S15,Lyz2.06B.FP271.S69,Vil1.05B.FP59,Vil1.08B.FP92,Vil1.02B.DTT23,Itg.20.FP507.S10,Lyz2.06B.DTT271.S113,Vil1.04B.FP47,Lyz2.02B.DTT223.S63,Lyz2.05B.FP259.S56,Itg.22.DTT519.S14,Lyz2.04B.DTT247.S88,Vil1.09B.FP104,Vil1.13B.FP152,Itg.26.DTT543.S39,Vil1.14B.FP164,Itg.24.FP531.S34,Vil1.010B.DTT119,Vil1.05B.DTT59,Vil1.07B.FP83,Itg.26.FP543.S47,Vil1.08B.DTT95,Itg.18.DTT495.S90,Itg.12.FP471.S73,Itg.20.DTT507.S2,Itg.12.DTT471.S65,Lyz2.03B.DTT235.S75,Itg.10.DTT459.S53,Itg.08.DTT447.S40,Vil1.09B.DTT107,Vil1.014B.DTT167,Lyz2.08B.DTT295.S137,Itg.06.DTT435.S28,Vil1.06B.DTT71,Itg.04.FP423.S23,Lyz2.04B.FP247.S44,Lyz2.01B.FP211.S59,Vil1.06B.FP71,Vil1.07B.DTT83,Lyz2.01B.DTT211.S51,Lyz2.08B.FP295.S93,Lyz2.03B.FP235.S83,Lyz2.07B.DTT283.S125,Itg.10.FP459.S61,Itg.02.DTT411.S3,Itg.16.FP483.S86,Lyz2.02B.FP223.S71,Itg.02.FP411.S11,Itg.06.FP435.S36,Vil1.02B.FP23,Itg.22.FP519.S22,Lyz2.05B.DTT259.S100,Vil1.04B.DTT47,Itg.08.FP447.S48,Vil1.013B.DTT155,Itg.18.FP495.S98,LYZFP307,LYZFP331,SLCFP131,SLCFP023,SLCdtt005,LYZFP355,LYZFP319,SLCFP005,SLCFP053,SLCFP095,SLCdtt095,SLCFP077,LYZdtt367,LYZdtt319,SLCFP113,SLCFP071,SLCdtt113,LYZdtt355,LYZdtt343,LYZFP343,SLCdtt077,LYZdtt307,LYZdtt331,SLCdtt053,SLCdtt167,SLCdtt149,SLCFP167,SLCFP149,taxonomy
eee9bab26577ab7978a3c7bb4a082922,0,0,7,0,0,19,41,25,0,69,0,0,46,9,5,0,0,0,0,91,17,6,484,22,6,0,1988,0,0,56,176,8,30,4,25,29,20,60,0,39,0,180,0,0,1651,0,0,0,0,14,131,0,366,0,0,83,5,58,0,0,59,0,279,0,0,464,116,96,0,0,287,333,0,0,0,0,10,9,151,17,0,0,0,0,0,0,271,2,1064,916,24,
db1ea7350f45b6b1c577ee65fae969c4,0,0,0,0,0,8,19,43,0,12,134,6,15,7,5,5,0,9,89,28,7,20,71,4,0,0,6,61,0,35,0,37,6,4,6,33,4,5,0,8,0,0,14,0,23,0,0,0,0,6,7,0,0,4,6,0,5,12,4,0,0,0,5,0,5,4,0,6,0,9,4,4,0,4,0,12,4,0,0,0,7,5,7,6,62,8,24,2,14,1,1,
e10905e9870f08c9b02a8165eab1723e,0,0,0,0,3,8,122,0,0,6,0,0,0,28,15,5,3,4,166,0,15,0,203,0,3,0,5,89,0,34,0,11,0,15,0,0,0,6,12,0,0,0,0,1,430,0,0,4,4,13,4,0,15,11,0,0,0,1,4,2,0,0,1,35,25,0,0,0,0,22,0,0,0,0,0,36,1,0,0,0,1,24,0,0,63,53,0,0,0,0,0,
b818498a79e2d7a40cdaf0d29b43c7c0,0,0,0,0,0,7,19,38,5,10,5,0,27,26,0,4,0,12,13,6,0,8,18,4,0,0,0,53,0,22,5,17,3,0,4,6,0,0,0,5,0,0,0,10,15,0,0,4,0,3,4,0,34,0,5,0,0,15,7,0,0,0,4,8,3,6,2,2,2,30,0,13,0,0,0,75,0,0,0,0,0,2,5,3,15,14,6,13,2,1,0,
bf0c4ab9e25d5cb0066ba56a34272e6a,0,0,0,0,0,12,3,8,0,0,4,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,14,0,25,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,
53cbcf217d083ac12d3827598de4e750,0,0,7,0,0,0,24,27,0,24,38,0,0,4,0,0,0,4,5,11,0,0,8,0,0,0,6,11,0,48,0,0,4,4,7,6,0,0,0,20,0,0,4,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,2,0,3,0,4,3,3,0,7,0,0,2,0,3,2,3,0,4,5,8,5,3,0,1,
7af0894d365728994d20f8f22143f8e3,0,0,0,0,0,0,13,8,0,0,13,3,2,0,0,0,0,0,0,11,0,6,7,0,0,0,0,3,0,12,0,2,0,0,0,0,0,0,0,6,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
10fe28dfed336a54e53861839b30278a,0,0,0,0,0,4,0,7,0,0,0,0,1,8,0,0,0,1,37,0,5,0,0,0,0,0,0,5,0,5,0,3,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,8,1,0,0,0,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,11,13,0,0,8,0,0,2,0,0,
5167710b7280856d9e512a4f58068687,0,0,0,0,0,0,0,14,0,9,139,0,0,0,0,0,0,2,0,18,0,2,0,0,0,0,0,6,2,7,0,0,0,0,0,2,0,2,0,5,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,
1122ff96a7d76e3f720d1d7df6eee4a1,0,0,1,6,0,3,0,3,0,1,0,0,3,7,0,0,0,0,0,3,0,12,0,0,0,0,0,6,0,11,1,7,0,0,0,13,0,0,0,0,0,0,0,1,28,0,0,0,0,0,1,0,0,0,1,0,0,3,0,0,0,0,0,3,3,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3,8,12,0,54,0,0,1,
58fde6dae459af7ec3ed3eea10b1c0cb,0,0,0,0,0,0,10,7,0,7,62,11,3,0,0,0,0,0,21,8,2,0,56,0,0,0,0,3,0,5,0,6,2,0,0,7,0,12,0,7,0,0,2,0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,6,2,0,10,5,0,0,0,0,0,
07a0081d4bc5233563d0269fc2c734d0,0,0,0,0,0,0,6,4,0,7,38,0,8,0,3,0,0,2,0,3,0,0,29,0,0,0,0,16,0,7,0,2,0,0,0,0,0,0,0,0,0,0,3,3,25,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,0,5,0,6,0,0,0,0,0,0,
22e3c84507191b5a2af4b5a02a5a6340,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,5,6,0,5,0,0,0,0,0,9,0,5,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,1,0,0,20,0,0,4,
3ceb74c21dfbf2d306d22d03dda4b5fe,0,0,0,0,0,0,0,20,0,11,0,0,0,0,0,0,0,0,62,132,0,0,86,0,0,0,1,60,0,5,0,3,0,1,0,0,5,0,0,5,0,0,11,3,82,0,30,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,7,0,1,0,2,0,1,1,0,0,0,1,0,2,0,0,1,1,0,3,12,0,9,13,0,4,
f7040b791e2687141adc7be4ad81afd4,0,0,2,0,2,2,16,15,14,0,63,24,12,6,0,0,32,0,5,36,3,2,41,0,0,0,41,6,0,11,18,0,4,0,2,6,0,7,6,0,0,0,0,0,75,0,0,5,2,6,2,0,4,4,7,0,51,0,18,0,2,0,0,89,0,0,0,0,0,18,0,0,0,0,0,44,4,0,6,0,0,11,9,0,183,4,4,0,0,0,5,
ea6907258313a99760f5785c8c64b8c4,0,0,3,0,0,0,0,16,0,6,174,3,24,0,17,0,0,0,3,0,0,0,0,3,0,0,8,10,0,0,0,26,0,0,0,13,0,5,0,0,0,0,0,0,15,0,0,0,0,0,0,3,0,0,3,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,4,5,0,0,0,8,0,0,0,0,0,0,8,30,4,0,0,15,3,0,0,
d5bac6e328e0b91ff267e366898fb100,0,0,0,0,0,0,6,5,0,0,3,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,7,0,8,0,10,0,2,2,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,
07f9cf5cd15f1e6c3b5f4c0b6b8addc4,0,0,0,0,0,0,11,0,4,0,22,0,0,0,0,0,0,0,0,12,0,2,9,0,0,0,17,3,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,
3eeb6fa3850d5ab2864e37931dc1781b,0,0,0,0,0,0,0,0,5,0,0,16,0,0,0,0,1,1,0,0,3,0,24,0,0,0,4,0,0,2,7,0,0,0,0,0,0,0,3,0,0,0,0,4,8,0,6,4,3,0,12,0,8,4,0,0,20,1,0,0,0,0,0,0,0,10,0,0,0,0,0,8,0,0,0,0,0,0,9,0,1,0,0,0,0,0,10,3,4,4,0,
c4bb856f00469484de24c5d7e0a221b6,0,0,0,0,0,0,0,16,0,0,0,0,21,0,0,0,0,5,0,0,0,7,1,0,0,0,0,0,0,3,0,43,0,0,0,3,0,0,0,12,0,4,0,0,21,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,2,0,0,0,0,4,0,0,6,7,3,0,0,
5adc2daa2981bc07e21b14d53496ff67,0,3,0,0,0,22,0,0,0,0,0,0,6,11,0,89,0,22,4,3,0,16188,3,804,8,0,0,231,0,0,9,0,0,178,6,4,4,0,46,0,0,9,0,109,0,0,478,8,15,70,5,0,7,128,13,8,0,12,7,4,8,3,11,4,5,4,1,1,1,1,1,2,1,1,1,1,3,12,1,1,1,1,3,1,1,1,1,891,0,0,0,
7c1aa4cebecf5121ff208d31b341894b,0,0,0,0,0,0,37,3,0,10,41,3,2,0,0,0,0,0,0,9,0,3,24,0,0,0,2,3,0,0,0,3,0,0,0,8,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,
f6fdab15a19dca0441b10f8c0969cb4d,0,0,0,0,0,0,5,1,0,2,24,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,6,0,0,0,0,0,
89b301340cb57d9edee53eff531d744b,0,0,0,0,0,0,5,0,0,0,0,0,0,14,0,0,0,0,0,7,0,0,86,0,0,0,1,1,0,2,0,0,0,0,1,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,5,3,2,0,31,0,0,0,
720832273d925b4115ed01c6d3df48eb,0,5,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,
72cb656da17f65d184d9186ee5260f53,0,0,0,0,0,5,0,15,0,0,0,0,1412,0,0,0,0,8,66,0,0,9,0,4,0,0,0,59,0,7,18,98,9,11,0,72,0,0,0,6,0,6,4,14,0,0,8,0,37,0,11,12,112,8,399,17,0,30,0,0,128,0,4,149,0,2,0,2,0,150,0,125,0,0,44,0,8,0,22,0,0,0,4,78,101,0,19,17,96,0,126,
672f609119344a6b7dbf954d60b3950e,0,5,0,0,0,0,5,4,13,25,0,0,24,1,14,0,10,0,0,19,20,6,99,0,0,0,4,14,0,0,35,0,12,0,6,10,0,4,9,7,0,0,0,0,11,0,0,5,1,0,51,0,36,0,23,9,0,10,0,0,9,0,0,22,0,31,0,0,5,6,5,17,0,0,15,0,2,2,40,3,0,0,0,13,0,0,32,24,30,40,1,
c2c7ac3e8c2acf2ceb1fbd66e9ff20d0,0,0,0,0,0,0,92,0,3,129,14,0,0,0,31,0,0,0,5,8,0,3,43,0,0,0,34,14,0,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,1062,0,0,5,0,0,5,0,0,9,0,0,4,3,0,4,0,0,0,20,0,0,0,0,0,8,0,7,0,0,0,49,0,0,0,0,0,0,0,0,12,0,0,11,0,3,0,
4fdd9f8b9aac094acd93155a17435a7f,0,0,3,0,0,0,3,4,2,0,0,0,0,0,0,0,0,0,0,14,0,0,10,0,0,0,0,24,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,
b7e800ed490ab8e535a11f2bd8f6cacc,0,0,0,0,0,7,210,560,4,11,123,0,4,8,0,0,0,14,42,16,4,10,483,0,0,0,7,45,0,6,18,8,12,0,19,19,0,16,0,26,0,4,0,0,9,0,0,21,0,8,20,7,201,0,0,0,6,21,4,0,7,0,0,0,10,0,6,5,0,0,3,18,10,3,0,0,0,6,13,4,0,0,0,10,0,0,8,5,68,1,1,
8a08e31995384f38ebb2f85a9c755462,0,0,0,0,0,3,55,8,0,0,17,5,0,2,0,0,0,2,0,8,2,0,9,0,0,0,0,5,0,9,0,5,0,0,0,6,0,0,2,9,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,0,0,0,0,0,1,2,0,1,
150d478c05efdb9ff36e5260c80c6f20,0,4,0,0,0,0,34,19,5,0,125,0,0,18,0,0,0,0,9,37,14,0,107,0,0,0,23,0,0,0,0,0,0,0,0,14,0,13,0,8,0,0,5,0,59,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,2,1,1,0,1,0,1,0,10,0,0,0,26,0,1,6,0,0,3,2,0,3,5,2,10,1,1,1,
919326ee64b1e34344dadd7dce92b3ed,0,0,0,0,0,0,15,4,0,3,11,0,0,0,0,0,0,0,0,7,0,0,25,0,0,0,0,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,12,0,0,0,0,0,0,
d727291c9abb47ba09d6fba2de9836d0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,0,0,0,0,9,6,0,0,0,3,0,0,0,3,0,0,0,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,24,26,0,21,0,0,5,0,0,14,0,0,0,0,4,18,0,0,0,0,7,14,0,0,9,0,5,0,14,0,0,0,0,0,11,1,23,
6a0efe866edcb457cbf296d6f70a0e86,0,0,9,0,0,0,0,0,0,24,7,0,0,0,67,0,1,0,0,0,0,0,19,0,0,0,74,0,0,0,14,0,0,4,0,0,0,0,0,0,0,0,0,0,72,0,0,0,29,0,9,0,28,30,0,0,0,0,0,0,11,0,0,51,0,14,0,0,0,0,0,0,0,0,5,30,0,0,6,0,4,0,20,0,7,0,0,2,8,15,4,
b9ee83053b2dd45e29dcd5e4eec2fda3,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,25,0,2,0,0,0,0,0,2,0,2,2,0,2,0,2,1,1,0,5,0,0,0,0,0,27,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,
96c7cedbae877361d087a8b39206d408,0,24,9,0,6,0,8,0,0,0,0,0,0,0,0,0,0,0,34,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,15,0,0,0,0,0,0,14,0,318,0,0,29,0,0,0,0,0,0,0,0,10,0,0,0,0,13,9,0,0,0,4,10,0,0,0,0,0,5,4,0,0,0,4,2,12,0,12,4,0,1,1,13,1,
c52e2fe4480cde97ede9bd054d0e6b50,0,0,0,0,0,0,0,0,15,80,109,0,0,18,0,0,0,0,0,27,28,0,111,0,0,0,0,0,0,0,0,0,0,0,16,0,10,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,30,0,1,1,0,9,1,1,1,9,1,2,0,1,1,1,1,1,10,0,2,1,17,0,0,
de5c3f0b7c96b05b03568bbdbd3e4a80,0,0,0,0,0,4,20,8,6,0,36,0,0,11,0,0,0,0,0,17,3,3,55,0,0,0,5,12,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,12,0,0,1,2,4,0,0,0,0,2,0,13,2,0,4,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,25,0,13,0,0,23,0,0,0,
7b5a9a466d6970735cb986d2e97b7d03,0,0,0,0,0,0,0,0,144,0,0,0,0,5,0,11,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,20,0,0,0,102,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,7,10,0,0,34,0,0,1,0,39,
620f90511245f0f7e17e85f14064d5d5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,1,1,0,2,2,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,
10527898419f8ba7992583f086ac3411,0,0,2,0,0,0,19,9,2,0,53,0,2,0,0,0,0,0,0,31,0,0,0,0,0,0,2,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,
7c7bb1ff540acdb32e9310a6f5147b66,0,5,0,0,0,0,0,1,0,0,62,2,1,0,0,6,0,0,3,2,0,3,9,0,0,0,1,2,0,0,8,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,2,0,0,8,0,0,0,0,16,1,0,0,0,0,0,1,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,
078adee61a27c0b09155d2f8a79114e3,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,
5bf70f0844b19e3a69602610e2e8fc95,0,3,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5,0,0,0,0,2,0,1,0,1,0,0,0,1,3,1,19,2,0,0,
a23786caa7c120949ed8f63b4563e637,0,0,0,0,0,0,17,9,0,1,0,6,4,0,6,0,0,0,0,29,0,3,0,0,0,0,6,1,0,0,4,0,0,0,1,25,0,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,9,0,3,0,1,0,3,12,0,0,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,1,3,
3a81cd34e3edb8ef3e0c1fb4bc81e7b7,0,0,0,0,108,0,0,0,8,0,0,0,15,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,2,0,1,2,4,1,0,0,0,0,17,0,2,0,0,0,0,0,0,1,1,1,1,14,
9768b4a338c3f371f79928060e0faf51,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,7,0,0,17,2,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
2721883a2b4af04bdb995e3e78d70426,0,0,3,0,0,4,25,14,0,0,10,0,26,0,0,0,0,3,17,23,3,7,6,0,3,0,5,20,0,4,8,14,0,0,0,3,0,0,0,4,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,4,0,5,0,3,0,3,0,0,0,0,0,0,0,0,6,0,0,5,0,0,3,
9682035e00a33066c8a20a5728864160,0,0,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,4,4,26,0,6,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
548b9f02eb5f8d9c273fea608c89123c,0,0,0,0,0,0,6,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,
ab7dca7c56ab62bab49107c13b7e1bc8,0,0,0,0,0,0,0,14,4,0,53,0,4,7,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,12,3,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,0,22,0,4,0,0,0,0,0,0,0,0,4,0,4,12,0,3,0,0,0,
0758746de870fac931a39b11205ea4f6,0,0,4,0,0,0,7,0,3,8,25,0,14,0,0,0,27,0,0,12,4,0,75,0,0,0,7,25,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,5,0,0,0,0,4,2,0,18,0,0,0,2,0,8,0,0,0,14,0,0,2,0,0,0,2,0,10,0,0,0,0,0,0,
2dca81caa7e1886c0bd386ff62108db9,0,0,5,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,
a92e897782ca8cc6b9da539cb6a4176f,0,0,0,0,0,0,0,9,0,0,15,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,
84b12c5f4618dbf894915076b08799fa,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
45a75b7a373e7061619148bdc0cd48fa,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,19,7,0,0,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,5,
4e34142d35033306c8677c05d3183f1d,0,0,0,0,0,0,5,3,0,1,6,0,0,0,0,0,0,0,0,93,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0,0,0,
25dbbc91dd4c739873039ece738737a5,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,4,15,18,0,0,0,0,0,0,1,5,0,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,145,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,13,0,16,0,0,1,0,0,
44585e66f2af08e85803b2e5689b1eeb,0,0,3,0,0,0,3,9,0,0,0,0,3,0,0,0,0,0,0,0,0,3,16,0,0,0,0,24,0,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,3,0,0,3,0,0,3,0,0,0,3,0,8,0,0,2,3,0,1,
43f0247fc01758c65914603bd7280102,0,3,0,0,0,0,3,1,0,5,10,3,0,8,0,0,0,0,3,5,0,0,0,0,0,0,0,11,0,0,0,1,0,0,0,3,0,3,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,2,0,4,0,0,5,0,0,2,
d9e4aea2cb4b37d94d113c747449d83d,0,0,0,0,0,9,1,7,0,0,18,0,7,0,0,0,0,6,0,1552,0,0,1,7,0,0,0,1,0,5,5,4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,7,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,10,0,20,20,0,0,0,13,0,0,0,0,0,0,4,0,1,0,
