#OTU ID,Itg.10.DTT455.S49,Vil1.01B.FP07,Lyz2.04B.FP243.S92,Vil1.04B.DTT43,Vil1.07B.DTT79,Vil1.06B.FP67,Lyz2.01B.DTT207.S47,Itg.22.FP515.S18,Lyz2.05B.FP255.S52,Lyz2.04B.DTT243.S84,Vil1.04B.FP43,Vil1.09B.FP106,Itg.02.DTT407.S99,Lyz2.08B.DTT291.S133,Itg.24.DTT527.S22,Itg.26.DTT539.S35,Lyz2.08B.FP291.S89,Vil1.06B.DTT67,Vil1.02B.FP19,Itg.26.FP539.S43,Itg.18.FP491.S94,Itg.12.DTT467.S61,Vil1.07B.FP79,Lyz2.02B.DTT219.S59,Itg.24.FP527.S30,Lyz2.07B.FP279.S77,Lyz2.03B.FP231.S79,Itg.18.DTT491.S86,Itg.06.DTT431.S24,Lyz2.05B.DTT255.S96,Itg.08.FP443.S44,Lyz2.07B.DTT279.S121,Vil1.08B.FP94,Vil1.05B.DTT55,Itg.16.FP479.S81,Vil1.05B.FP55,Lyz2.06B.DTT267.S108,Itg.16.DTT479.S73,Itg.12.FP467.S69,Vil1.14B.FP166,Itg.20.DTT503.S98,Itg.22.DTT515.S10,Itg.06.FP431.S32,Lyz2.06B.FP267.S64,Vil1.013B.DTT151,Itg.02.FP407.S7,Itg.04.FP419.S19,Vil1.02B.DTT19,Lyz2.01B.FP207.S55,Itg.08.DTT443.S36,Vil1.13B.FP154,Vil1.03B.FP31,Vil1.010B.DTT115,Vil1.08B.DTT91,Vil1.014B.DTT163,Vil1.09B.DTT103,Itg.10.FP455.S57,Lyz2.03B.DTT231.S71,Itg.20.FP503.S6,Lyz2.02B.FP219.S67,Itg.04.DTT419.S11,Vil1.10B.FP118,LYZdtt351,SLCFP067,SLCdtt019,SLCFP091,LYZFP327,SLCFP073,SLCFP019a,SLCFP049,LYZFP339,LYZFP315,SLCFP127,LYZdtt363,LYZdtt315,LYZFP351,LYZFP303,SLCdtt109,SLCdtt001,LYZdtt303,SLCFP001,SLCFP109,LYZdtt339,LYZdtt327,SLCdtt067,SLCdtt163,SLCdtt145,SLCFP163,SLCFP145,taxonomy
7af0894d365728994d20f8f22143f8e3,10,5,0,0,0,6,1,4,0,4,4,0,5,0,5,3,3,0,6,4,5,7,3,22,8,0,5,12,3,0,4,0,0,0,0,12,9,11,13,0,4,5,3,6,0,0,4,0,9,3,0,5,0,0,0,0,4,0,5,14,3,0,4,0,0,6,0,0,3,0,3,8,0,17,0,6,5,5,0,20,3,3,0,0,7,58,0,3,4,
10fe28dfed336a54e53861839b30278a,8,5,5,3,0,0,22,0,2,13,3,0,2,0,13,2,0,0,1,1,13,4,2,49,4,0,0,10,0,0,1,0,0,0,1,0,9,0,18,0,2,0,11,24,28,0,4,0,0,5,1,0,0,0,4,0,2,5,3,93,0,0,0,0,0,0,0,0,0,0,45,0,0,0,0,0,22,0,10,20,0,0,0,0,0,0,13,0,7,
5167710b7280856d9e512a4f58068687,30,12,26,10,0,16,8,8,0,62,11,0,29,0,61,4,10,0,31,6,9,35,0,64,32,0,18,17,0,0,21,10,0,0,2,13,21,12,45,0,13,10,0,20,0,10,10,2,7,4,0,3,0,0,0,2,18,21,12,19,7,0,39,0,0,0,3,11,0,0,18,32,3,126,5,46,36,41,4,145,27,11,0,5,0,0,0,0,22,
1122ff96a7d76e3f720d1d7df6eee4a1,0,14,0,17,0,0,3,0,4,0,8,0,0,0,5,1,11,0,13,0,15,4,0,0,8,0,0,1,0,3,10,0,0,0,0,8,6,6,12,0,4,0,0,16,0,0,0,0,0,0,0,3,0,0,0,0,8,0,6,0,0,5,0,0,0,0,12,0,0,1,0,22,0,0,76,1,15,5,0,36,0,0,0,10,0,0,0,0,0,
58fde6dae459af7ec3ed3eea10b1c0cb,26,1,8,10,0,11,2,0,9,11,27,0,16,11,18,3,7,0,10,0,14,32,7,5,31,5,8,27,2,10,6,5,7,0,2,28,9,2,65,0,5,3,10,6,0,4,3,2,0,0,0,0,0,0,15,0,26,7,7,0,5,5,26,0,0,0,7,2,0,3,17,169,0,169,5,58,24,0,0,233,3,0,13,8,0,0,0,0,34,
07a0081d4bc5233563d0269fc2c734d0,14,7,15,12,0,20,17,0,10,38,34,0,22,4,13,9,3,0,11,5,23,21,0,40,16,3,20,31,0,8,5,6,8,0,11,26,14,17,20,0,16,4,3,11,0,6,9,0,32,0,0,6,0,0,16,0,14,3,29,17,13,8,9,3,0,4,4,4,3,16,10,12,3,117,3,7,16,16,6,10,4,5,57,11,5,12,70,2,6,
22e3c84507191b5a2af4b5a02a5a6340,0,43,70,0,0,0,46,0,0,64,0,0,0,11,0,0,1,0,19,0,0,0,0,27,0,0,99,0,0,0,0,0,0,0,0,30,0,0,0,0,27,0,0,0,0,0,0,8,28,5,0,0,0,0,0,0,0,8,15,35,0,0,0,0,2,7,1,25,0,0,12,0,0,258,13,0,6,0,0,0,0,0,10,8,0,0,0,0,0,
3ceb74c21dfbf2d306d22d03dda4b5fe,59,0,47,6,0,35,70,0,7,33,9,18,54,22,0,0,0,0,0,3,24,5,9,54,42,13,29,25,1,11,3,5,0,0,11,18,14,9,12,1,5,0,4,15,3,17,12,0,105,7,0,0,0,0,5,5,61,29,19,54,12,6,42,0,1,12,22,0,6,0,11,222,4,9,50,104,38,57,9,57,7,41,5,32,2,20,111,0,38,
f7040b791e2687141adc7be4ad81afd4,17,0,25,0,0,49,12,4,11,25,0,5,17,0,6,3,26,0,8,7,4,21,5,113,43,6,3,6,0,29,4,13,24,0,2,162,45,29,35,0,6,3,0,47,0,6,13,2,15,1,0,0,0,0,13,0,7,12,2,47,11,19,143,0,0,4,0,0,19,1,55,220,0,87,49,181,130,12,6,238,15,10,0,15,0,0,57,0,20,
ea6907258313a99760f5785c8c64b8c4,53,12,5,48,0,11,9,7,21,18,37,0,23,25,131,4,11,0,30,7,8,48,7,6,18,0,0,59,6,24,7,7,8,0,6,14,1,20,35,0,52,26,10,0,0,7,26,8,5,8,0,7,0,0,12,0,6,19,72,7,23,0,39,0,0,4,0,30,14,0,69,14,4,160,0,19,11,23,7,222,19,4,22,0,0,85,75,1,6,
d5bac6e328e0b91ff267e366898fb100,2,0,0,0,0,9,1,0,5,0,0,0,2,0,3,0,3,0,0,4,2,5,0,2,0,9,0,3,0,3,0,4,0,0,4,1,2,0,4,0,9,0,0,2,0,0,1,0,2,0,0,0,0,0,0,0,6,0,13,3,2,0,16,0,0,6,3,0,4,0,23,0,0,3,0,41,0,0,0,0,6,0,6,8,0,13,0,0,0,
07f9cf5cd15f1e6c3b5f4c0b6b8addc4,8,13,10,4,0,22,0,11,4,4,17,0,0,5,5,0,9,0,8,16,14,6,11,4,8,4,11,5,5,3,15,3,7,0,10,31,7,0,20,0,0,7,7,6,0,5,11,0,8,0,0,11,0,0,0,0,12,0,6,7,4,5,15,0,0,7,42,10,7,0,25,9,0,5,0,53,10,5,0,10,21,13,0,7,5,30,10,7,5,
3eeb6fa3850d5ab2864e37931dc1781b,0,4,0,0,0,12,1,9,12,9,1,3,4,0,3,10,13,0,60,5,12,0,0,0,4,0,14,1,0,7,0,1,0,0,6,242,5,3,0,3,8,11,0,27,0,0,0,8,6,0,0,0,0,0,4,0,22,0,8,4,0,1,1,7,0,17,0,9,10,17,0,0,0,0,0,10,0,7,0,0,48,6,0,0,5,0,3,2,10,
c4bb856f00469484de24c5d7e0a221b6,30,0,0,13,0,0,0,9,0,0,42,0,27,0,25,0,0,0,0,1,17,7,13,0,12,0,0,32,7,0,9,0,0,0,10,0,0,14,9,0,59,15,19,0,0,4,53,0,0,8,0,10,0,0,0,0,16,0,89,0,35,0,0,1,5,23,0,6,6,29,0,0,4,0,0,0,0,8,3,41,5,6,0,0,3,3,87,1,1,
5adc2daa2981bc07e21b14d53496ff67,170,0,11,0,0,0,9,3,0,7,0,4,4,1,9,4,3,0,4,0,8,6,0,4,3,0,0,11,6,0,5,14,5,4,4,0,4,12,4,0,4,6,0,3,4,0,5,2628,3,30,137,0,4,0,0,0,11,14,6,5,6,36,1,1,31,1,1,1,1,1,1,1,1,1,3794,13,1,51,90,115,1,1,1492,1,23,0,1296,0,0,
7c1aa4cebecf5121ff208d31b341894b,20,7,3,2,0,7,0,0,2,0,7,2,2,2,24,15,6,0,8,8,4,8,4,7,8,2,2,11,2,3,6,4,15,0,1,22,15,0,17,0,7,3,7,11,0,2,12,3,5,0,0,0,0,0,6,0,10,0,12,4,3,3,0,0,0,11,0,16,7,0,0,0,13,0,0,0,57,10,0,16,0,12,0,0,0,0,24,3,7,
f6fdab15a19dca0441b10f8c0969cb4d,4,0,0,0,0,1,2,1,4,5,3,0,0,0,5,0,2,0,2,0,3,2,0,1,0,2,0,3,0,3,2,1,0,0,0,5,7,2,3,0,0,0,0,3,0,0,0,0,1,3,0,0,0,0,3,0,1,1,2,1,2,0,0,0,0,0,0,0,0,0,6,4,0,6,0,6,0,0,0,1,0,0,0,8,0,0,0,0,0,
89b301340cb57d9edee53eff531d744b,1,0,1,0,0,0,1,2,1,1,0,0,5,1,116,1,1,0,0,0,1,1,1,1,11,0,1,1,1,1,1,22,0,0,1,0,9,1,3,0,1,1,1,148,0,2,1,0,0,1,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1,63,0,0,4,0,9,0,0,1,0,0,0,1,1,0,0,0,0,
720832273d925b4115ed01c6d3df48eb,19,4,0,0,0,4,0,3,0,5,0,0,0,0,15,3,0,0,5,0,11,7,0,11,5,0,5,4,0,0,8,7,0,0,5,6,3,0,14,0,5,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,8,38,20,10,0,5,7,0,3,0,0,0,3,6,0,10,0,11,0,8,6,0,0,58,6,4,0,0,0,0,1,2,1,
72cb656da17f65d184d9186ee5260f53,43,0,32,0,0,0,88,13,0,79,0,0,53,0,113,11,0,0,0,8,0,27,0,0,30,0,24,52,0,0,64,5,0,0,7,0,5,22,36,0,113,39,9,0,0,5,13,0,53,18,0,0,0,0,0,0,4,56,164,5,14,0,0,2,8,14,0,34,0,298,0,78,0,0,31,0,13,0,0,132,0,0,3,0,32,0,124,0,5,
672f609119344a6b7dbf954d60b3950e,6,0,1,4,0,11,0,18,1,0,52,18,7,3,1,6,22,0,0,8,31,30,7,0,0,0,1,15,0,1,24,7,0,0,7,44,7,14,37,0,18,7,13,18,7,7,9,0,0,3,17,11,0,0,11,0,46,0,44,0,5,4,6,12,0,9,0,33,15,27,0,22,11,7,0,9,14,0,0,0,10,5,6,0,8,1,1,6,9,
c2c7ac3e8c2acf2ceb1fbd66e9ff20d0,10,16,14,38,0,203,23,9,7,13,126,6,0,7,17,19,11,0,13,10,46,11,116,65,13,0,18,20,0,3,0,0,17,0,0,212,6,11,17,0,3,5,4,9,7,0,9,0,31,0,0,24,0,0,21,0,30,10,0,32,4,35,94,0,12,6,15,11,0,0,23,74,0,274,41,92,25,0,0,377,0,0,0,0,17,104,0,37,2,
4fdd9f8b9aac094acd93155a17435a7f,0,14,21,0,0,38,28,0,0,0,0,0,11,6,14,4,10,0,74,0,21,0,15,0,0,0,12,13,5,0,7,1,0,0,0,63,26,0,8,0,11,11,0,33,0,3,16,6,38,5,0,7,0,0,4,0,0,0,6,29,9,8,27,0,0,0,0,4,14,0,5,49,0,0,14,44,25,5,3,384,20,0,0,12,0,0,0,38,2,
b7e800ed490ab8e535a11f2bd8f6cacc,540,8,28,32,0,20,47,69,34,45,63,0,121,23,605,39,94,0,34,6,0,414,23,0,41,34,27,307,77,73,35,93,0,0,278,12,377,266,145,9,45,76,107,116,0,6,302,6,42,99,0,7,5,0,67,0,85,12,8,0,107,26,57,0,66,350,0,15,203,83,0,52,5,42,51,25,10,218,17,57,60,169,0,9,28,44,52,1,19,
8a08e31995384f38ebb2f85a9c755462,16,30,11,3,0,50,3,7,6,16,15,0,2,0,0,7,3,0,5,26,16,32,34,4,8,1,4,6,0,0,19,9,0,0,31,133,5,21,22,0,26,12,6,17,2,3,18,2,15,5,0,15,0,0,0,1,20,0,39,18,5,1,76,0,0,0,121,0,0,42,95,38,18,31,0,133,48,0,0,191,0,0,0,153,0,0,8,9,12,
150d478c05efdb9ff36e5260c80c6f20,24,0,18,0,0,51,0,0,0,14,0,51,0,34,12,0,0,0,0,0,0,32,19,0,0,9,24,11,0,0,30,40,174,0,0,0,205,26,46,0,20,19,0,189,13,0,0,0,0,13,0,0,0,0,51,0,44,0,22,0,0,125,4,14,5,2,2,0,1,17,36,22,3,500,0,7,12,3,3,26,0,1,42,2,8,103,1,123,1,
919326ee64b1e34344dadd7dce92b3ed,15,0,0,11,0,27,7,4,4,13,35,0,4,0,9,6,3,0,9,4,18,13,3,11,10,5,4,9,5,7,3,8,0,0,3,21,23,0,21,0,0,0,0,29,0,3,12,0,10,0,0,11,0,0,9,0,6,7,3,16,7,12,4,11,0,3,5,0,3,0,11,16,5,88,0,16,12,0,0,25,3,3,0,3,0,0,8,12,5,
d727291c9abb47ba09d6fba2de9836d0,3,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,6,0,3,0,5,0,0,3,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,5,0,0,5,0,0,0,0,0,0,0,0,0,0,1,1,
6a0efe866edcb457cbf296d6f70a0e86,0,12,16,0,0,15,3,0,1,6,0,0,0,3,0,0,11,0,16,0,13,0,25,7,0,0,33,9,0,0,0,0,0,0,16,14,4,4,7,14,0,0,0,1,0,0,4,0,11,0,0,1,0,0,8,0,7,0,0,11,0,5,8,0,0,4,0,0,0,0,9,16,0,26,0,21,27,0,0,1,0,0,0,1,0,0,5,0,1,
b9ee83053b2dd45e29dcd5e4eec2fda3,15,0,0,0,0,4,0,1,0,0,0,1,0,0,70,6,2,0,0,5,0,22,0,0,10,0,0,4,0,0,3,0,0,0,0,8,0,5,18,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,8,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0,0,8,16,0,0,7,0,0,0,22,
96c7cedbae877361d087a8b39206d408,0,0,0,12,0,0,0,0,0,0,0,0,31,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,15,0,68,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,103,0,0,0,0,60,0,0,34,0,0,30,25,5,0,0,0,14,0,0,0,6,14,0,10,421,10,6,1,0,96,0,0,30,8,1,0,60,1,1,
c52e2fe4480cde97ede9bd054d0e6b50,143,0,0,29,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,110,0,35,0,0,0,0,0,0,0,26,0,0,0,249,195,0,116,0,0,0,17,180,22,0,74,0,0,18,0,0,0,0,29,0,136,0,0,74,61,0,34,0,2,36,1,1,46,88,1,1,1,31,1,89,1,5,0,1,0,4,1,1,1,13,113,1,2,
de5c3f0b7c96b05b03568bbdbd3e4a80,22,8,5,1,0,5,8,11,7,12,9,3,33,15,24,24,5,0,21,18,0,3,0,3,99,3,7,6,7,8,5,21,7,0,3,14,94,12,7,0,9,11,13,78,6,10,26,17,16,9,0,0,0,0,19,0,13,8,6,0,13,50,34,0,7,0,0,10,0,1,142,44,0,29,131,35,42,7,0,124,0,11,7,0,0,0,20,16,4,
7b5a9a466d6970735cb986d2e97b7d03,6,0,11,0,0,0,56,0,0,51,0,0,0,1,0,0,21,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,0,0,0,84,0,0,0,0,77,0,0,0,0,0,0,0,0,36,0,143,0,0,0,0,0,0,211,0,0,0,56,0,0,60,0,0,0,0,0,0,0,0,0,73,0,0,4,0,1,
620f90511245f0f7e17e85f14064d5d5,0,14,20,0,0,0,0,0,24,1,0,0,9,0,10,1,0,0,31,12,1,11,0,0,1,0,14,7,0,15,0,1,0,0,0,0,1,0,20,0,7,0,0,0,0,6,0,5,0,0,0,0,0,0,0,0,12,42,0,0,7,0,10,0,0,12,2,4,1,0,3,26,0,2,0,20,11,0,0,7,0,0,3,1,0,19,1,9,1,
10527898419f8ba7992583f086ac3411,16,2,0,20,0,7,0,1,0,10,8,0,2,4,9,1,0,0,3,0,2,26,1,91,4,0,0,8,0,1,0,8,0,0,0,2,33,0,22,0,2,1,3,77,0,2,45,0,0,4,0,1,0,0,6,0,0,0,0,33,26,0,134,0,0,0,0,21,0,0,30,24,0,0,0,279,0,0,0,0,0,0,24,0,0,1,0,0,1,
7c7bb1ff540acdb32e9310a6f5147b66,0,1,1,0,0,1,0,2,0,0,0,0,0,0,0,14,0,0,1,1,1,3,3,12,1,1,1,2,0,0,6,0,1,0,0,14,0,1,1,0,3,12,1,0,0,0,0,0,1,0,0,1,0,0,3,0,2,0,1,1,1,0,5,0,0,0,0,0,0,0,10,18,0,7,1,31,2,0,0,39,0,0,3,0,0,58,0,0,0,
078adee61a27c0b09155d2f8a79114e3,0,12,5,7,0,0,10,0,12,7,8,0,0,0,0,0,8,0,0,0,0,0,0,8,0,0,7,0,0,0,0,5,0,0,0,15,16,0,0,0,0,0,0,13,0,0,0,0,18,0,0,4,0,0,4,0,0,5,0,7,4,0,10,0,0,0,0,0,0,0,6,7,0,27,0,17,2,0,0,10,2,0,8,3,0,0,13,0,1,
5bf70f0844b19e3a69602610e2e8fc95,0,0,0,0,0,14,0,5,12,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,11,0,20,0,0,0,0,37,0,0,0,0,0,0,26,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,1,0,1,5,1,21,1,80,0,0,22,4,0,12,1,1,1,1,7,0,1,0,0,
a23786caa7c120949ed8f63b4563e637,28,2,0,0,0,3,1,25,7,0,26,2,1,0,25,0,3,0,44,2,0,19,7,14,0,0,1,1,1,0,45,0,7,0,0,5,0,9,13,0,0,20,4,0,0,0,2,0,4,6,0,6,0,0,0,0,15,0,0,23,1,4,0,4,0,0,0,38,5,0,0,11,0,0,0,0,30,5,4,22,9,7,0,0,8,5,10,68,1,
3a81cd34e3edb8ef3e0c1fb4bc81e7b7,13,0,0,0,0,0,0,22,0,32,0,0,0,29,21,19,12,0,0,38,0,50,0,0,14,135,0,0,0,0,15,89,0,0,0,0,0,0,61,0,13,18,0,21,0,0,0,0,0,11,0,0,0,0,0,0,0,16,26,0,0,0,0,2,2,46,0,0,28,2,0,0,2,0,0,0,0,20,0,0,6,24,0,0,3,36,14,1,1,
9768b4a338c3f371f79928060e0faf51,7,0,7,13,0,26,0,5,6,0,20,0,12,0,43,5,5,0,0,5,1,17,0,0,1,0,3,6,0,4,0,0,0,0,0,13,15,3,30,0,0,0,8,4,0,0,7,0,0,2,0,0,0,0,1,0,4,0,1,0,8,6,0,0,0,10,0,0,25,0,0,0,0,0,0,0,0,13,0,0,19,15,0,0,0,0,0,3,1,
2721883a2b4af04bdb995e3e78d70426,41,9,26,0,0,44,9,1,12,22,0,0,8,0,7,10,6,0,9,11,0,83,7,15,58,0,15,28,6,4,19,0,14,0,10,1,0,5,73,0,52,10,12,0,5,3,8,3,33,5,0,3,0,0,0,0,0,1,57,35,15,11,12,4,1,43,0,0,8,11,0,31,0,16,23,10,30,11,7,0,39,14,0,0,7,101,0,50,2,
9682035e00a33066c8a20a5728864160,4,15,5,0,0,18,0,6,4,6,0,0,3,0,0,6,3,0,18,11,7,6,18,0,6,2,7,0,0,3,11,2,0,0,3,5,0,4,13,0,7,7,4,4,15,7,0,0,9,0,0,0,0,0,0,0,3,0,13,7,5,0,7,4,0,7,0,14,16,9,5,8,6,4,0,14,11,0,0,21,9,7,0,0,0,3,0,3,8,
548b9f02eb5f8d9c273fea608c89123c,0,4,0,0,0,4,0,0,4,0,0,0,6,0,0,3,0,0,4,0,0,0,5,0,4,0,0,0,0,3,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,2,0,3,0,0,4,0,0,0,2,0,0,0,0,0,2,0,5,3,0,0,0,0,0,2,1,
ab7dca7c56ab62bab49107c13b7e1bc8,21,2,4,5,0,15,13,3,2,22,0,0,24,65,33,7,67,0,11,3,2,48,0,34,14,11,4,14,0,4,0,68,0,0,6,44,256,0,44,0,6,4,4,89,0,10,33,0,4,4,0,6,0,0,10,0,2,4,4,10,12,16,0,16,11,0,0,5,4,37,10,0,6,36,0,5,0,15,0,1,37,6,0,0,11,15,50,0,9,
0758746de870fac931a39b11205ea4f6,32,0,20,0,0,16,63,14,7,42,0,0,50,0,66,24,24,0,0,23,44,29,17,50,48,4,15,39,17,10,8,14,0,0,27,25,68,34,27,0,18,11,19,20,0,9,26,0,39,12,0,13,0,0,22,0,25,16,31,35,5,23,25,3,2,29,8,3,11,55,7,19,26,504,9,31,10,7,0,230,3,7,9,0,11,4,42,2,4,
2dca81caa7e1886c0bd386ff62108db9,29,15,0,7,0,21,0,8,0,12,42,0,6,10,18,0,0,0,20,0,9,45,0,0,11,6,8,15,0,0,0,24,0,0,10,12,68,12,40,0,8,0,7,15,0,3,31,3,0,13,0,29,0,0,0,0,14,0,0,0,11,5,4,2,5,0,0,5,3,2,14,2,2,207,6,14,1,0,0,17,2,5,5,5,2,0,9,3,0,
a92e897782ca8cc6b9da539cb6a4176f,0,0,10,0,0,0,1,0,34,92,0,0,0,9,18,0,0,0,9,11,0,0,0,0,0,0,51,0,22,15,0,0,0,0,0,0,0,0,0,0,0,10,1,0,0,0,64,0,0,0,0,0,0,0,0,8,0,0,0,0,36,0,0,1,6,0,0,20,5,0,0,0,0,0,0,0,4,6,18,0,95,69,0,0,1,289,1,69,1,
84b12c5f4618dbf894915076b08799fa,1,0,0,5,0,6,0,1,4,0,7,0,3,0,0,3,0,0,5,0,3,1,3,0,5,1,0,4,5,0,1,0,0,0,3,18,0,6,1,0,0,4,0,1,0,3,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,5,3,0,3,5,1,1,0,5,5,5,5,3,0,0,0,4,0,3,0,0,0,6,1,
45a75b7a373e7061619148bdc0cd48fa,0,6,8,0,0,0,21,3,0,8,0,0,0,0,39,0,0,0,15,0,0,0,0,12,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,9,17,0,0,0,0,0,3,10,0,0,5,0,0,3,0,0,3,0,12,0,0,7,0,0,0,0,0,0,0,2,53,0,58,1,85,0,0,0,19,0,0,0,0,1,0,0,0,0,
4e34142d35033306c8677c05d3183f1d,0,4,4,8,0,0,10,0,0,0,15,0,0,0,0,0,0,0,0,0,0,12,9,24,0,7,0,0,4,0,0,5,5,0,0,0,7,0,6,0,0,0,3,8,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,18,5,6,0,0,0,0,0,1,0,0,0,2,0,78,0,4,0,5,0,0,0,14,0,0,2,10,31,0,4,
25dbbc91dd4c739873039ece738737a5,5,9,23,0,0,68,19,4,0,22,0,0,17,0,43,9,22,0,0,0,0,0,17,26,14,0,27,4,9,0,0,1,0,0,24,0,0,10,0,0,19,15,6,0,0,3,7,0,10,6,0,0,0,0,0,0,0,14,17,35,3,0,14,1,0,0,35,21,7,2,11,6,2,18,0,24,15,3,0,0,0,0,0,11,9,0,18,0,3,
44585e66f2af08e85803b2e5689b1eeb,24,9,14,0,0,0,16,0,0,27,0,0,4,31,44,4,10,0,25,0,0,7,6,17,14,0,7,10,0,20,0,11,0,0,5,19,13,0,0,0,5,11,4,10,5,0,10,4,11,4,0,0,0,0,23,0,9,13,10,12,17,27,25,0,0,4,4,0,0,0,22,4,2,93,0,38,41,0,5,35,19,9,0,11,16,20,5,23,1,
43f0247fc01758c65914603bd7280102,0,7,6,0,0,5,12,1,7,11,0,0,0,0,7,0,3,0,5,0,5,0,0,19,0,0,11,4,1,7,6,13,5,0,3,0,9,5,0,3,8,5,0,9,4,0,0,0,24,0,0,3,0,0,11,0,5,17,3,12,0,11,7,2,0,0,11,5,0,2,5,2,0,54,0,20,8,1,0,52,2,0,0,5,0,0,0,2,0,
d9e4aea2cb4b37d94d113c747449d83d,1,0,0,0,0,0,6,211,0,0,6,99,0,0,202,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,16,10,0,108,0,0,61,0,0,47,120,0,0,0,0,0,0,0,7,0,0,4,0,0,45,0,0,41,0,11,32,0,0,0,670,0,0,10,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,10,86,0,215,1,
d9099e07d6529ebc6f96ed500c2d245c,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,3,0,2,0,4,0,0,7,0,0,3,7,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,4,0,31,0,8,1,0,0,17,0,0,0,0,0,28,0,3,0,
9de76593a352f0485ab552209ea38a3b,0,0,11,0,0,1,13,0,4,11,0,0,0,0,0,0,1,0,1,0,0,0,5,19,0,4,4,0,0,0,0,8,0,0,0,9,0,0,0,0,4,5,0,1,0,0,0,0,13,0,0,0,0,0,0,0,0,11,0,17,0,0,10,0,0,0,18,0,0,0,0,34,3,10,0,11,15,0,0,84,0,0,0,11,0,15,0,4,0,
ce4ac6a458d20598f8330e3ffe655960,2,0,0,0,0,55,0,0,0,0,0,1,1,0,0,3,1,0,1,1,1,0,8,0,0,0,0,1,2,1,0,0,0,0,1,16,0,0,0,0,0,0,1,0,0,0,205,0,0,1,0,0,0,0,0,0,0,0,0,0,86,2,2,0,0,0,1,0,0,0,1,1,0,42,4,5,0,0,0,63,0,0,5,7,0,0,0,0,0,
bc9b892d9d458357ca91a3d6489d621c,5,1,1,0,0,1,1,1,1,1,0,1,1,2,1,1,1,0,0,1,1,1,1,1,1,2,1,1,1,1,0,9,1,0,0,1,241,1,0,0,0,0,1,142,0,1,806,0,1,1,0,1,0,0,1,0,0,0,0,1,34,1,2,0,0,0,1,0,0,0,1,1,0,16,0,9,0,1,0,0,0,0,538,1,0,0,0,0,0,
2363ef7459a5696a81b2a97fc71cfd10,5,0,0,7,0,11,60,3,10,0,6,0,3,15,32,1,20,0,5,2,6,8,1,88,3,1,0,7,5,9,1,2,5,0,0,0,0,0,13,0,5,2,9,2,1,0,2,1,46,0,0,0,0,0,7,1,7,8,9,30,1,4,54,0,17,0,40,57,0,0,99,0,0,0,0,63,0,0,0,0,17,0,0,17,0,0,0,14,6,
9c84f3a63bb2ae197d33f6cf57d34377,7,4,0,0,0,3,15,0,0,3,5,0,4,0,4,0,6,0,0,4,3,0,6,8,5,0,6,3,0,0,0,0,0,0,4,8,9,0,3,0,0,0,0,7,0,0,5,0,4,0,0,0,0,0,3,0,0,0,5,7,0,0,14,0,0,3,4,0,0,0,4,7,3,26,0,13,0,0,0,81,0,0,0,0,0,17,34,1,1,
5b239ea4225a1366ac283394a91ec211,5,0,0,0,0,7,6,0,0,0,0,0,0,0,0,3,0,0,0,7,6,0,0,5,0,0,0,0,0,0,4,0,0,0,0,13,6,0,7,0,0,0,0,9,0,0,0,0,0,4,0,4,0,0,0,0,5,0,6,6,3,0,6,0,0,0,0,0,2,0,2,2,3,3,0,4,2,7,0,0,4,4,0,0,4,1,5,1,1,
05e5fd65c9186b5d17260e49ce648e3a,0,3,0,2,0,3,4,0,2,0,9,0,4,0,3,3,0,0,4,0,0,5,0,0,9,0,2,5,0,2,0,3,2,0,2,15,9,0,5,0,0,0,0,10,0,0,6,0,5,0,0,2,0,0,0,0,5,0,2,7,3,2,12,0,0,0,0,0,0,0,14,4,0,28,0,19,13,0,0,35,0,0,0,10,0,17,0,21,0,
