	IL17DTT201	IL17DTT188	IL17DTT218	IL17DTT85	IL17DTT104	IL17DTT26	IL17DTT27	IL17DTT219	IL17DTT129	IL17DTT199	IL17DTT200	IL17DTT116	IL17DTT25	IL17DTT86	IL17DTT141	IL17DTT117	IL17DTT115	IL17DTT105	IL17DTT49	IL17DTT51	IL17DTT139	IL17DTT189	IL17DTT87	IL17DTT140	IL17DTT128	IL17DTT217	IL17DTT127	IL17DTT50	IL17DTT103	TKODTT152	TKODTT21	TKODTT141	TKODTT19	TKODTT123	TKODTT69	TKODTT93	TKODTT127	TKODTT43	TKODTT129	TKODTT111	TKODTT110	TKODTT139	TKODTT2	TKODTT103	TKODTT87	TKODTT109	TKODTT104	TKODTT57	TKODTT92	TKODTT44	TKODTT153	TKODTT55	TKODTT3	TKODTT91	TKODTT73	TKODTT105	TKODTT128	TKODTT151	TKODTT45	TKODTT75	TKODTT32	TKODTT56	TKODTT31	TKODTT1	TKODTT74	TKODTT20	TKODTT33	TKODTT140
TKODTT103	2.616964353405081	3.1267137356889343	2.5535616806650463	1.4388848348121241	2.2810993477282726	2.1023272660823364	1.7268377288880772	2.547337970930331	1.5311705104817628	2.5938931063625956	2.806413268755357	2.9299503590465656	1.1288729704677194	2.4486247723499273	1.862045242111088	2.1063569771906696	1.0337690901315872	1.8457203415387253	1.5069027167826592	1.5957464415810496	1.5313889411063337	2.67160175081102	1.9782961513269637	1.8485126299314238	3.0870084556339212	2.2964893692137944	1.7442867899687657	1.9281963072737902	1.5945397290324832	1.9366901533367984	1.5321463656707845	1.4613953597264449	1.2564944258471507	0.5649748614191242	2.992419723331521	1.7433041962242264	1.4304451024273948	0.6848216297545318	1.9776048177965415	1.109627886919734	1.310546122516869	1.2169639682281366	1.3901432508588456	0.0	2.4653715823531397	1.1943052398715395	1.7240573606233023	1.5887609375917546	1.6488441979885768	2.3186954261664887	1.6513822409671923	1.7675322132345752	0.33606166759536166	0.8301568486563985	0.23488503920747855	1.2056084146252881	2.1594120624806568	1.1565315977337696	2.5680174199780406	1.0251604989614442	2.7094499269239343	1.6581268695361582	1.6884619180649254	0.745330500426928	1.3514605061911085	2.15872379262024	2.6736498828105666	1.0828293728878138
TKODTT87	1.2665818207099038	2.1208441658015964	2.834355097063297	2.930897896239965	2.7807694673952246	2.0439432372725017	1.5300401589155164	2.108830316371313	1.8990691742794565	1.5309846078660498	1.6291823545377864	3.5039669826029183	3.168796237951634	2.349464979297073	1.3060671239910149	2.457167616038073	2.823474280689596	2.519502419604523	3.3630954790584306	2.51982903966941	1.5892005643106482	1.3347037946582874	2.0722364898779886	1.3794466584765421	2.349051232039672	4.128703710327308	3.5578183953965508	2.694357983505917	3.0281195085979884	1.1007919823642038	0.9407258992920443	1.1033964109941015	1.302764040053912	1.9407367252122905	0.8868173621473824	0.7594185369964916	3.1034632717722364	3.103772802640861	0.9530389988729207	1.906417031945747	1.5726929247738273	3.301294420823469	3.7098677257404136	2.4653715823531397	0.0	2.7024337673826846	0.8209729990520799	1.6528301668612204	0.90600152960273	0.8674268345928237	0.945597300338104	1.3860780890691364	2.32625772517233	2.5998709891974943	2.587680047785268	1.3028641664320606	0.33386651387479893	2.408888152698045	0.7865341260396426	1.4704520458172508	0.253280329373682	1.608644808181424	0.8873052096297193	2.7219803687327286	1.1324915483466358	0.9542572874586317	0.30467946355963793	1.4620227560035615
TKODTT109	3.3292126283761534	4.007794178997111	3.67772385580848	2.630503290532215	3.417439962852645	3.117603990901145	2.6132725927589973	3.521460041178665	0.9363673973982617	3.3969522518183752	3.602751285775902	4.104685251041626	2.2585376376962514	3.494338030500041	2.6601782872960786	3.211714422795727	2.2234423434001815	2.9778338290380644	2.6377847717631897	2.744735926750118	2.4306592326378307	3.397180162057252	3.012332540840457	2.672636837134533	4.038148219146347	3.395772862263762	2.8814972357924153	3.0842533784528112	2.786585445706064	2.647540606936125	1.9413325383228304	1.6228608410263452	1.901106435246662	1.1900523292360456	2.8832598111381027	1.998058608249868	0.4021706298108016	1.2635096527427816	1.8642901459823795	0.7964572797970172	1.1322035069442609	0.7413248483319542	2.290939024771216	1.1943052398715395	2.7024337673826846	0.0	2.222708115223784	2.519760589924305	2.1540494835413484	2.9180723502852213	2.2153835365155774	2.5956659959002177	1.4589885041131763	2.014682922715669	1.3992037458759947	1.4939046710639827	2.487867322378182	0.3461933053078761	3.1124271251373985	1.441747281592885	2.93943492259591	2.5740280167857543	1.8219688898789868	1.9319854362626878	1.7796545693141717	2.8056077206811305	2.934296332503339	1.330570156115933
TKODTT104	1.1406466299025493	1.9291327175574289	2.227996639569292	2.124566097223141	2.1127501655846497	1.4451475439790764	0.8486772427437175	1.6544985397863916	1.632998927980941	1.2774638204563569	1.4597552377898348	2.8703275473643033	2.351373405258089	1.8060431108135844	0.693811470480304	1.7956312244515595	2.0065056918669963	1.7897767466878975	2.5439274332435042	1.7482481693990526	0.8318139761301727	1.2128388134613775	1.4262839584256803	0.7494857334655894	2.0570617451641136	3.3212970899158045	2.75214822637812	1.9648492106942468	2.2298346193326126	0.5458474915772917	0.2897119079984729	0.7019739217462362	0.5006520781022424	1.2355518662789733	1.6021705804204205	0.4307906369410006	2.61830729759114	2.3701801265278366	1.022337960744537	1.4627809605148694	1.2035108494624311	2.708120472112149	2.907211580950793	1.7240573606233023	0.8209729990520799	2.222708115223784	0.0	0.9158033883763027	0.1387058132531084	0.7033872502231688	0.13781311251504705	0.7364004482898667	1.5433615965181904	1.7800862103486197	1.8151998123919282	0.7342583319880696	0.4879594817552397	1.9491796151092848	0.8961405661321339	0.8104127190317328	1.0473650261784246	0.8962769791269847	0.6315256893753625	1.9087315715666966	0.45654074354482815	0.6117543305583761	1.0197825586487292	0.8948651531665544
TKODTT57	1.1298018249148851	1.5493875938658215	1.3541025394924437	1.3368739260296147	1.20965924213969	0.6398290747697454	0.21009488392663456	1.0017864004744599	2.236570886523831	1.0332391750828724	1.24286412775956	1.9698098008306222	1.7379349582454695	1.0156794909582811	0.41621927657872926	0.8963226025499009	1.3619416379633025	0.8798370888711755	1.8270443367257068	0.8730326550832336	0.13560789456984015	1.1662480414418308	0.5604962292269569	0.3504497325093749	1.532139397449014	2.527039603655744	2.001461757709628	1.052297802592367	1.4097700882218356	0.5982997772681897	1.0520771067318135	1.418390015493798	0.751389887483839	1.3379330674618393	2.4969704721395196	1.3026414122119994	2.867597129047155	2.176026273758966	1.888369781608392	1.9233653586488757	1.796979186068001	2.7814984889470598	2.3836336863780474	1.5887609375917546	1.6528301668612204	2.519760589924305	0.9158033883763027	0.0	0.8941654038038208	1.015461996719316	0.7914487239576488	0.3654474225002017	1.3025928825584523	1.212122163564222	1.5580806921600838	1.2830062934778372	1.342056722554726	2.31000258359077	1.2819706733453406	1.1924098171109412	1.8296015351593824	0.09470121072744134	1.4651443084616915	1.3875587373497134	1.0471703559295917	0.83534129035268	1.7767171844342677	1.3716947750803636
TKODTT92	1.2136250032185552	1.985485047485203	2.2171559183150342	2.069372413787263	2.085815069319755	1.4558299524730163	0.8579450560964514	1.672872833067842	1.5853815430636127	1.3321472561133023	1.5196324836566744	2.853493518546776	2.284398474939512	1.8120862539329954	0.7233336381993246	1.7815362896609928	1.94613583708573	1.7523085633437552	2.4720226487350825	1.700169935507364	0.7944716512624885	1.2835330320453928	1.4221158921653592	0.7600487928741295	2.1007191534069007	3.265944134124997	2.703837747028677	1.9310817913850555	2.178482368540683	0.5839396129353022	0.2521533501242546	0.6871525139245025	0.4104098902725598	1.1501786414971356	1.666669720393456	0.4197058279365734	2.5480327462122068	2.281186712006486	1.0366646281593181	1.4035458289333274	1.1577787763565603	2.6324570546797434	2.839010903918353	1.6488441979885768	0.90600152960273	2.1540494835413484	0.1387058132531084	0.8941654038038208	0.0	0.7652941361818103	0.12366466732712605	0.7701038225143674	1.459763819162384	1.7076266173935895	1.7371649943846936	0.6855069543402791	0.5739058585488404	1.8741659387072267	0.9811167100173296	0.7284595345119825	1.1393337133906083	0.888264393974763	0.6176162486552464	1.8412766843595632	0.3743960024331109	0.6695369591550274	1.1265330738761028	0.8390434049085677
TKODTT44	0.5129968336779721	1.347942619666866	2.009237543802665	2.3498321503548834	1.984688950458044	1.2638137350041245	0.8746188326590951	1.258007137605569	2.310295088636792	0.7122514712034109	0.8476968302115618	2.6853053329985586	2.726441756251366	1.5156406312144628	0.6301551928888949	1.6786219768219282	2.355983278567234	1.7904761319514795	2.828400444204963	1.8536234190784668	0.9849970398703637	0.5805225872621451	1.305131961904405	0.6740890666929129	1.5371365749391153	3.535573503939206	3.015546758428669	1.9640378967629248	2.4176021867521125	0.4332053104731659	0.987298183108511	1.3868724048112564	1.08200265480212	1.8742812653719807	1.7482890669870552	1.0302251067895478	3.31160882971987	2.9498374915249816	1.5673337947077752	2.1617309746878903	1.8950362023225935	3.3773379237028367	3.3488792198722273	2.3186954261664887	0.8674268345928237	2.9180723502852213	0.7033872502231688	1.015461996719316	0.7652941361818103	0.0	0.7090320638304459	0.7734939397848742	2.0837813074065448	2.1692587342460246	2.364915441178821	1.4366662091689828	0.6924602750765353	2.6387906979451308	0.2960765649822809	1.486797691228347	0.9596778916667162	0.9560442873635918	1.2552649238055618	2.3347184397001826	1.139128206836992	0.18563752276178364	0.9357768633605805	1.5952948710672776
TKODTT153	1.1277700048869888	1.884228126587908	2.112449041006388	1.9982089418207358	1.9881173572417121	1.3415191480764443	0.741791909911248	1.5658462972984726	1.675047574184841	1.2345121255205638	1.4262139619220915	2.75065473187462	2.23724873628189	1.7028695747241525	0.6056969468234654	1.6765687848716044	1.8900464613737835	1.660159947258186	2.4184359434824376	1.6166096859638168	0.7008615132777696	1.196982205981959	1.3127119167913694	0.6482975513173771	1.9937473326300181	3.197026891696251	2.634140817205415	1.836890634598214	2.10265445919963	0.47854129773869525	0.3324856721794592	0.7630450382541895	0.4057103692411225	1.1780567060630158	1.7357713507781083	0.5259257571818721	2.606522465050223	2.292364547787564	1.1306370768561942	1.4751987902067725	1.2394783940706544	2.6714667844907285	2.80454658063431	1.6513822409671923	0.945597300338104	2.2153835365155774	0.13781311251504705	0.7914487239576488	0.12366466732712605	0.7090320638304459	0.0	0.6478534462887504	1.451535650088302	1.6634140643897508	1.728584055659061	0.7470846736982052	0.6123795419552893	1.9459238594897545	0.9359968051872571	0.7811554971685255	1.1672229222754582	0.7787837616595438	0.7188256361528078	1.8000507456247834	0.44642251339850514	0.59132388152194	1.140493056933879	0.8977290705027858
TKODTT55	0.8763129671890131	1.416319474946552	1.5415212094441662	1.648372391520563	1.459027663061794	0.7317265249856953	0.17501004311499835	1.021238779764707	2.2063321475907434	0.8472656253869537	1.0552447079805838	2.180656296607811	2.0278458288540158	1.121245302709402	0.16832627095782096	1.1133202491431908	1.6487092659324347	1.1808926730770342	2.15148705639077	1.2007037738434436	0.40676937082947123	0.9242011271096069	0.7351132935733037	0.22907870469033817	1.463829319382936	2.8254918357080254	2.279600532319262	1.3379230116939986	1.717885867473371	0.3681029753207693	0.9345400246118192	1.3083426407680827	0.7705032254125064	1.4582518714593429	2.236851953103114	1.1591866876822654	2.961753868758199	2.402240374244468	1.72276475000635	1.934912214834361	1.7570636009397622	2.9249398502963366	2.652107664841582	1.7675322132345752	1.3860780890691364	2.5956659959002177	0.7364004482898667	0.3654474225002017	0.7701038225143674	0.7734939397848742	0.6478534462887504	0.0	1.52072152640865	1.5053255125033302	1.7749336718915587	1.2359739027896546	1.0982331414369808	2.376522930282282	1.0023335390178265	1.2177465429009369	1.5423114022928435	0.2845305817156466	1.3339505303636705	1.656028962541558	0.9969919772218989	0.5909832902230053	1.4702484330159653	1.3544144550604973
TKODTT3	2.365750201210046	2.8463682743530807	2.252481638542622	1.2046263804570276	1.9766424344547209	1.8136216363231406	1.4593627103693476	2.247004470341476	1.6539958049486876	2.3231426049883517	2.535639553500765	2.649531108313578	1.0218988765121193	2.1465856290493277	1.6062057057287988	1.8068461915389167	0.8456017050191238	1.539885507516556	1.3402369090465116	1.2944867228433719	1.2435632427642838	2.416505043867827	1.6813593450462208	1.5791322034851685	2.7979071849770345	2.1756768453930966	1.6232739126188667	1.6351068473362176	1.361610568432387	1.6909721979493881	1.3881576912350548	1.4131251150543116	1.0516479336911042	0.5287120481777969	2.929654546038244	1.621969435695136	1.7218752119323937	0.8833146494679877	1.9560233054645977	1.2340227067224765	1.3671940451466016	1.5248103489837577	1.435299138728251	0.33606166759536166	2.32625772517233	1.4589885041131763	1.5433615965181904	1.3025928825584523	1.459763819162384	2.0837813074065448	1.451535650088302	1.52072152640865	0.0	0.5832895958429785	0.2934008525781408	1.1456635866446565	2.0052968370471853	1.35930483983327	2.3480874847290387	0.9325415348486836	2.568306622089713	1.3793526998774936	1.61006895362787	0.5847636766233036	1.2094185134656021	1.9196397217087122	2.5357123900405076	1.0574292420853009
TKODTT91	2.3411649103000727	2.6501105033471215	1.8097330727865717	0.6244700803195246	1.5165788047894693	1.5473154395816966	1.3930384095812085	1.9909059292625142	2.2230855819495017	2.2274800058999578	2.4296188115861	2.123094549523025	0.583249513229769	1.8147016367197166	1.6014663094251576	1.4116788515214223	0.30406852611419627	1.1043539423763538	0.8176679499531637	0.8362223420165771	1.2011737133615965	2.377116634551383	1.400591157602178	1.551976543911715	2.53920512039902	1.6486039460113677	1.1006756111280982	1.1542038991085888	0.7817959462620382	1.746853450960211	1.7101075720026597	1.8441128964654576	1.3134426972649327	1.0749300364415317	3.305664894119174	1.9757402250486864	2.2396003338144714	1.149917965602294	2.405239888566972	1.8044584824196992	1.9022391103250964	1.9558865118758382	1.1947976935352465	0.8301568486563985	2.5998709891974943	2.014682922715669	1.7800862103486197	1.212122163564222	1.7076266173935895	2.1692587342460246	1.6634140643897508	1.5053255125033302	0.5832895958429785	0.0	0.6371777110929778	1.5870913297300513	2.26751467167104	1.9381054514720721	2.444494992804933	1.381432963402623	2.82430429564548	1.2931502901000844	2.017860611132407	0.22476179130722818	1.5639838798239163	1.991566716113276	2.779093115006982	1.5392243524524265
TKODTT73	2.633404377336434	3.0875980907671754	2.4149260304083544	1.236926158854058	2.1319227871359256	2.028983136295264	1.7127980240918763	2.4780584775556864	1.755201246341488	2.5838644989057378	2.795330181205176	2.7558839195534426	0.9011060684315236	2.352391643036089	1.8716051305740005	1.985208206307491	0.827463752003074	1.7041392722256605	1.2740119598855293	1.4444329291183275	1.5108969619152366	2.6832500168335685	1.8961175122388536	1.8470426156381583	3.0244660880317147	2.069372834323961	1.528236715336777	1.7728161545494197	1.3918495356754184	1.9666171577146045	1.6499515500413842	1.6303426252352393	1.3312897261694985	0.724773629944792	3.160101987646324	1.8779279849337391	1.6061701090729879	0.6396734609922256	2.162425328916562	1.3334044052749463	1.5204790740928418	1.3340674641317867	1.1988691378012712	0.23488503920747855	2.587680047785268	1.3992037458759947	1.8151998123919282	1.5580806921600838	1.7371649943846936	2.364915441178821	1.728584055659061	1.7749336718915587	0.2934008525781408	0.6371777110929778	0.0	1.3677113040626268	2.2714000324713544	1.369412148441155	2.625181098480893	1.1708559641171392	2.8295984372901506	1.6331323282983854	1.8462281068592121	0.5351956284651984	1.471568472982353	2.198338228091876	2.792116592596573	1.2600273126950872
TKODTT105	1.8569850549568936	2.5992232570436045	2.62355240136282	2.0975846505741553	2.4392762184810515	1.8999458012972306	1.304159984185522	2.223476626424167	0.9708009243682946	1.9623392287315016	2.157705706559281	3.1984267404676583	2.1155601992735362	2.292398690379074	1.2675197670107363	2.149575637692486	1.8411696803969977	2.0376290573516394	2.4030567178904287	1.9001064811841062	1.1854271119458992	1.9279181717309422	1.8372853811536236	1.3034461447483596	2.6849266159555305	3.2215404092167526	2.63072565492793	2.193731543751233	2.2349960527116775	1.2056168992975416	0.4550299814089449	0.26885895156206807	0.5595627497279534	0.6768425956419342	1.7925326891877913	0.5769293151427889	1.8913208090289664	1.8279825739610893	0.8205815940468475	0.7357096158881826	0.522491069649361	2.017332949349315	2.5479847771477915	1.2056084146252881	1.3028641664320606	1.4939046710639827	0.7342583319880696	1.2830062934778372	0.6855069543402791	1.4366662091689828	0.7470846736982052	1.2359739027896546	1.1456635866446565	1.5870913297300513	1.3677113040626268	0.0	1.03421609312205	1.230589616342109	1.6205521660630047	0.25040030241752204	1.5498109149652295	1.3053462629062025	0.48934102145504926	1.6487213134676058	0.33172247371010444	1.3332302585746068	1.5306054659380215	0.16695334665127295
TKODTT128	1.14851642505054	2.0055731947319893	2.5733377532977024	2.603273395283159	2.497470582262151	1.7809338061285154	1.234784903967778	1.8940016074522024	1.7511531917349519	1.375322039831285	1.5093962499549174	3.2364106479225616	2.8381435732819567	2.107049679304699	1.0239663075065	2.1757324293676246	2.493190535300294	2.214826650942016	3.0302388553429163	2.2018328180085627	1.2712336530539945	1.2218430018635025	1.7933399144976558	1.0931867570495655	2.1988927076952365	3.8015792083494553	3.232417872411923	2.390974201139513	2.703264196665582	0.8228095041137878	0.6306841287116625	0.8760230534331642	0.9723917274738727	1.6419533041807042	1.1621319404225694	0.5029775224618802	2.889918265026309	2.8004198794022392	0.8979409922042891	1.6943611917413077	1.3784423623686872	3.0496066428369315	3.3851946005943043	2.1594120624806568	0.33386651387479893	2.487867322378182	0.4879594817552397	1.342056722554726	0.5739058585488404	0.6924602750765353	0.6123795419552893	1.0982331414369808	2.0052968370471853	2.26751467167104	2.2714000324713544	1.03421609312205	0.0	2.1972352807430324	0.7268932685440591	1.1783844156591148	0.5680406193288523	1.3049286530414281	0.6835822550588114	2.3928434439763357	0.826098060542607	0.7258911712702767	0.567526276996934	1.1990236830262366
TKODTT151	3.070884980716885	3.775200830147497	3.5168579313460313	2.561665556283732	3.2636861919944447	2.928413806423422	2.398944065404179	3.306438280471498	0.6704750395801079	3.150043523663415	3.3533109892510713	3.9806806185044397	2.2613370169490246	3.3034011833825234	2.4247998893793996	3.0484816154920753	2.1788122611737335	2.8268928552003034	2.6162726607066156	2.6084612479141462	2.210494359873281	3.139635630242805	2.825748257149068	2.436236762047844	3.820442115345148	3.4204356191500502	2.893515855472564	2.9500084201938286	2.7188926696622495	2.392089843232339	1.6637322720143806	1.3512556839033798	1.6484237155842656	0.9986343022750596	2.6008428359090847	1.700410313645148	0.723855243116202	1.3472056325769965	1.5799614928688424	0.5272854451736748	0.8514849735948764	1.0259351721163792	2.3892581680971565	1.1565315977337696	2.408888152698045	0.3461933053078761	1.9491796151092848	2.31000258359077	1.8741659387072267	2.6387906979451308	1.9459238594897545	2.376522930282282	1.35930483983327	1.9381054514720721	1.369412148441155	1.230589616342109	2.1972352807430324	0.0	2.831554593046814	1.1801297735216603	2.648188757911043	2.362788930348552	1.5254743264172919	1.8927920509516842	1.5022064957595147	2.536317643164702	2.6542374702918408	1.0733505713727662
TKODTT45	0.5010635070410088	1.344995505485218	2.201478048265518	2.61637750544133	2.2086834319198694	1.4642892041747138	1.120971084119199	1.405796061253877	2.4498988720582875	0.7790872847225649	0.8516604136605113	2.876173951351345	2.997200970341347	1.691203160565414	0.8769747819390681	1.8988258614046123	2.623872673105518	2.041842014568053	3.1056201510545827	2.118135687863405	1.262928547193798	0.5622515065618235	1.5290532797144825	0.9353446105883246	1.5830088552786945	3.795270181577822	3.271223451439561	2.2079999009641447	2.679903515492412	0.6989801895022166	1.171704105126619	1.5293023041482914	1.3306537337797442	2.1137310201725206	1.6263769440766518	1.1653998370595646	3.5102547704456084	3.211345235547423	1.6230310340797522	2.338071517813917	2.049142350382097	3.601532943817226	3.615309231641528	2.5680174199780406	0.7865341260396426	3.1124271251373985	0.8961405661321339	1.2819706733453406	0.9811167100173296	0.2960765649822809	0.9359968051872571	1.0023335390178265	2.3480874847290387	2.444494992804933	2.625181098480893	1.6205521660630047	0.7268932685440591	2.831554593046814	0.0	1.7041772681105667	0.8009370973921305	1.2140758451841063	1.37774707044717	2.6031721873790508	1.3465156983405022	0.45710128862538646	0.7678144964912686	1.784921565853647
TKODTT75	1.8977439236575657	2.5989565478219503	2.5042036220472714	1.9097743424741733	2.298281325955918	1.8255068361087319	1.2528516784346477	2.1648216513531735	1.0527781852914093	1.9699958300787173	2.1733414965817945	3.0598209183593568	1.9157701670665364	2.207426144206034	1.2507206978525094	2.0309828473567078	1.6501535720866958	1.8858705238755498	2.1913445177327677	1.7319828169382496	1.0866617290161957	1.9649118314938794	1.7435200333268415	1.266084849741558	2.6589457392368434	3.026937183637164	2.4500293627292873	2.041449475794948	2.050982046916667	1.212504957396409	0.556080712407365	0.5098718401675247	0.4753302433118841	0.47396354431783966	2.004482282453578	0.7248098247245607	1.8292216584908076	1.636321648376658	1.0399865628031373	0.7498771878755708	0.6335582712510424	1.9064360225434247	2.3569181708181075	1.0251604989614442	1.4704520458172508	1.441747281592885	0.8104127190317328	1.1924098171109412	0.7284595345119825	1.486797691228347	0.7811554971685255	1.2177465429009369	0.9325415348486836	1.381432963402623	1.1708559641171392	0.25040030241752204	1.1783844156591148	1.1801297735216603	1.7041772681105667	0.0	1.7210485011615682	1.2316471050310833	0.6807584542615992	1.4520790701760655	0.364989478717674	1.3680245701018823	1.7080772351085827	0.23390242696224803
TKODTT32	1.2860281468206722	2.1146443896401084	2.9474254783873275	3.1303088274279887	2.918220105939969	2.1645656577528296	1.6904497629046382	2.1859115175368053	2.1190138660897824	1.570320746768242	1.6377650407801803	3.620202878810837	3.39094516591513	2.447964583205542	1.4569709504884503	2.593375490755046	3.0394131810298886	2.68300226851803	3.577289242186433	2.7016369182525426	1.7766505336225553	1.347451753630979	2.2087555304172115	1.5333416539663751	2.367388101325534	4.326805809307141	3.7585081408172516	2.854952237985029	3.221119542951157	1.2541213881362463	1.1872995816876202	1.3445335811839383	1.539347432671755	2.1900325562790557	0.8300888776169236	1.0124021719716612	3.339404169336603	3.352647411793977	1.1504535866626204	2.144744720659173	1.8077744187798508	3.545121082260025	3.9401685425403463	2.7094499269239343	0.253280329373682	2.93943492259591	1.0473650261784246	1.8296015351593824	1.1393337133906083	0.9596778916667162	1.1672229222754582	1.5423114022928435	2.568306622089713	2.82430429564548	2.8295984372901506	1.5498109149652295	0.5680406193288523	2.648188757911043	0.8009370973921305	1.7210485011615682	0.0	1.7772996718078475	1.1328534656533726	2.9487002438604675	1.3818431837256446	1.0759574279869832	0.16723145571970904	1.708663966412214
TKODTT56	1.0484285975435412	1.4753485585343646	1.353061591019395	1.4036518954985293	1.2298200717989456	0.6014081676410016	0.11827205608572486	0.952895751369842	2.267239320089997	0.9542408901073243	1.1640305249512946	1.9795519596341842	1.8126985812938254	0.9872356128599465	0.3416188984377117	0.9030475556947805	1.4345156128975987	0.9220010669919015	1.9031615075426824	0.933820100116105	0.2004875941065054	1.0849531652188988	0.545659386294962	0.28466202819339326	1.4681564393826876	2.5874113318548413	2.060447899132257	1.0899143862873961	1.471544767142536	0.5415286563548762	1.0530385668246591	1.42558938697879	0.7827984141441333	1.3986043762210665	2.4596716726990624	1.2977248788487843	2.9257248104620186	2.255219284809099	1.882018848560432	1.9627940672360764	1.8238995516038585	2.8477390727720273	2.457062586758567	1.6581268695361582	1.608644808181424	2.5740280167857543	0.8962769791269847	0.09470121072744134	0.888264393974763	0.9560442873635918	0.7787837616595438	0.2845305817156466	1.3793526998774936	1.2931502901000844	1.6331323282983854	1.3053462629062025	1.3049286530414281	2.362788930348552	1.2140758451841063	1.2316471050310833	1.7772996718078475	0.0	1.4659343681884445	1.4636154199830438	1.0658370251226401	0.7751547760869723	1.7193410887923297	1.4018722662346095
TKODTT31	1.7259599083726935	2.5461047363512144	2.8128756027866033	2.4869548007176596	2.6652508919168354	2.0464064216871534	1.43682138177562	2.2823093102571925	1.0739213630086664	1.8945038055502645	2.065472053621688	3.4336700027130935	2.5686667203265174	2.418559952514494	1.3157925247140438	2.361432262491275	2.274468007091337	2.301444110520561	2.825843440764827	2.208117279480708	1.3645042941288748	1.800184472901729	2.010515561794222	1.3659118492053355	2.686243764224564	3.646674219697627	3.0622587441287856	2.4725883159538866	2.614829538653259	1.1765217790006863	0.41329380764841783	0.2797380840957967	0.7852414583946186	1.1420515389223234	1.3247655519320363	0.2304977562642985	2.2237723534251708	2.2914117830245346	0.443473149207338	1.0265873031842754	0.7028508702065377	2.423837623772784	3.027610717310455	1.6884619180649254	0.8873052096297193	1.8219688898789868	0.6315256893753625	1.4651443084616915	0.6176162486552464	1.2552649238055618	0.7188256361528078	1.3339505303636705	1.61006895362787	2.017860611132407	1.8462281068592121	0.48934102145504926	0.6835822550588114	1.5254743264172919	1.37774707044717	0.6807584542615992	1.1328534656533726	1.4659343681884445	0.0	2.1032061362222105	0.47601318316049884	1.212118450525256	1.1431469105347631	0.6210617930020247
TKODTT1	2.5095882699907768	2.824753798033472	1.9762916519679106	0.712411374296936	1.6885841405746276	1.7183912467133784	1.5562823211213297	2.175927339292489	2.2186291039232207	2.4036391660314167	2.606170189473959	2.2549910589012745	0.4672502970610567	1.9936185914496294	1.7637339964573269	1.5842515946262061	0.2925017295981759	1.2863576488697497	0.8126277334076921	1.0189140890291648	1.3795118215295812	2.547511808265465	1.5789599777590104	1.723646050709183	2.713569055649373	1.604356254438268	1.0387319897059262	1.3168022052074304	0.8641019667765124	1.9092471792759649	1.8183872793377949	1.9072937829813081	1.439781283423316	1.0994194339302712	3.3976424182537883	2.0817978720061583	2.130900319201686	1.0136656264530681	2.46855302659047	1.7938952759438822	1.9223570934627638	1.8156169579469552	1.015500753577835	0.745330500426928	2.7219803687327286	1.9319854362626878	1.9087315715666966	1.3875587373497134	1.8412766843595632	2.3347184397001826	1.8000507456247834	1.656028962541558	0.5847636766233036	0.22476179130722818	0.5351956284651984	1.6487213134676058	2.3928434439763357	1.8927920509516842	2.6031721873790508	1.4520790701760655	2.9487002438604675	1.4636154199830438	2.1032061362222105	0.0	1.6676916853974224	2.155518165896333	2.898189783492957	1.583835448494907
TKODTT74	1.573784453152497	2.3197725078550966	2.3964408851978907	2.017756909930594	2.2259794798202135	1.6650383430210143	1.0619816257846328	1.9492034604084092	1.25045721572879	1.674755253170806	1.8700186204372558	2.9975427250691324	2.128086502753163	2.041251067699978	0.9976265707382843	1.9355384629076589	1.8219499078470798	1.8463988545551155	2.3639379704747916	1.7403064000850037	0.938556356722862	1.643298385877572	1.606208628556811	1.0254961266222868	2.4108748988106994	3.185229454269346	2.6102137382347728	2.016215002387453	2.1450035250622443	0.9128615643327547	0.20368153073259096	0.42682250935070065	0.31715029982746745	0.8198269468385941	1.7539290999996557	0.4167905330455765	2.173865679815975	1.9770021407122935	0.9094700201617798	1.0353059378462226	0.81523767352975	2.2701615688112717	2.6271036146701734	1.3514605061911085	1.1324915483466358	1.7796545693141717	0.45654074354482815	1.0471703559295917	0.3743960024331109	1.139128206836992	0.44642251339850514	0.9969919772218989	1.2094185134656021	1.5639838798239163	1.471568472982353	0.33172247371010444	0.826098060542607	1.5022064957595147	1.3465156983405022	0.364989478717674	1.3818431837256446	1.0658370251226401	0.47601318316049884	1.6676916853974224	0.0	1.0353888823355777	1.371223307299216	0.4724141393130566
