"KO"	"BioGeo.Itg.02.FP407.S7"	"BioGeo.Itg.02.FP411.S11"	"BioGeo.Itg.04.FP419.S19"	"BioGeo.Itg.04.FP423.S23.Rep1_S87"	"BioGeo.Itg.06.FP431.S32"	"BioGeo.Itg.06.FP435.S36"	"BioGeo.Itg.08.FP443.S44"	"BioGeo.Itg.08.FP447.S48"	"BioGeo.Itg.10.FP455.S57"	"BioGeo.Itg.10.FP459.S61"	"BioGeo.Itg.12.FP467.S69"	"BioGeo.Itg.12.FP471.S73"	"BioGeo.Itg.16.FP479.S81.Rep1_S86"	"BioGeo.Itg.16.FP483.S86"	"BioGeo.Itg.18.FP491.S94"	"BioGeo.Itg.20.FP503.S6"	"BioGeo.Itg.20.FP507.S10"	"BioGeo.Itg.22.FP515.S18"	"BioGeo.Itg.22.FP519.S22"	"BioGeo.Itg.24.FP527.S30"	"BioGeo.Itg.24.FP531.S34"	"BioGeo.Itg.26.FP539.S43"	"BioGeo.Itg.26.FP543.S47"	"BioGeo.LYZFP303"	"BioGeo.LYZFP307"	"BioGeo.LYZFP315"	"BioGeo.LYZFP319"	"BioGeo.LYZFP327.Rep1_S105"	"BioGeo.LYZFP339"	"BioGeo.LYZFP351.Rep1_S106"	"BioGeo.LYZFP355"	"BioGeo.Lyz2.01B.FP207.S55"	"BioGeo.Lyz2.01B.FP211.S59"	"BioGeo.Lyz2.02B.FP219.S67"	"BioGeo.Lyz2.02B.FP223.S71"	"BioGeo.Lyz2.03B.FP231.S79"	"BioGeo.Lyz2.03B.FP235.S83"	"BioGeo.Lyz2.04B.FP243.S92"	"BioGeo.Lyz2.04B.FP247.S44"	"BioGeo.Lyz2.05B.FP255.S52"	"BioGeo.Lyz2.05B.FP259.S56"	"BioGeo.Lyz2.06B.FP267.S64"	"BioGeo.Lyz2.06B.FP271.S69"	"BioGeo.Lyz2.07B.FP279.S77"	"BioGeo.Lyz2.07B.FP283.S81"	"BioGeo.Lyz2.08B.FP291.S89"	"BioGeo.Lyz2.08B.FP295.S93"	"BioGeo.Mouse10A_FP109"	"BioGeo.Mouse10A_FP113"	"BioGeo.Mouse1A_FP01"	"BioGeo.Mouse1A_FP05"	"BioGeo.Mouse2A_FP07"	"BioGeo.Mouse2A_FP11.REP1_S55"	"BioGeo.Mouse3A_FP13"	"BioGeo.Mouse3A_FP17"	"BioGeo.Mouse4A_FP23.Rep1_S92"	"BioGeo.Mouse5A_FP25"	"BioGeo.Mouse5A_FP29.REP1_S53"	"BioGeo.Mouse6A_FP31"	"BioGeo.Mouse6A_FP35.Rep1_S93"	"BioGeo.Mouse7A_FP37"	"BioGeo.Mouse7A_FP41.REP1_S54"	"BioGeo.Mouse8A_FP85"	"BioGeo.Mouse8A_FP89"	"BioGeo.Mouse9A_FP101"	"BioGeo.Mouse9A_FP97"	"BioGeo.SLCFP001"	"BioGeo.SLCFP005.REP1_S24"	"BioGeo.SLCFP019a"	"BioGeo.SLCFP023.REP1_S26"	"BioGeo.SLCFP071.REP1_S27"	"BioGeo.SLCFP077"	"BioGeo.SLCFP091.REP1_S29"	"BioGeo.SLCFP095"	"BioGeo.SLCFP109"	"BioGeo.SLCFP113"	"BioGeo.SLCFP127"	"BioGeo.SLCFP131.REP1_S33"	"BioGeo.TL1A_FP_625.REP1_S16"	"BioGeo.TL1A_FP_629"	"BioGeo.TL1A_FP_637"	"BioGeo.TL1A_FP_641"	"BioGeo.TL1A_FP_673.REP1_S20"	"BioGeo.TL1A_FP_677.REP1_S21"	"BioGeo.TL1A_FP_685.REP1_S22"	"BioGeo.TL1A_FP_685"	"BioGeo.TL1A_FP_689.Rep1_S104"	"BioGeo.TL1a_FP_101.REP1_S6"	"BioGeo.TL1a_FP_127"	"BioGeo.TL1a_FP_131"	"BioGeo.TL1a_FP_139"	"BioGeo.TL1a_FP_143"	"BioGeo.TL1a_FP_193.Rep1_S85"	"BioGeo.TL1a_FP_197.REP1_S10"	"BioGeo.TL1a_FP_205"	"BioGeo.TL1a_FP_209.REP1_S11"	"BioGeo.TL1a_FP_229.REP1_S12"	"BioGeo.TL1a_FP_233.REP1_S13"	"BioGeo.TL1a_FP_241"	"BioGeo.TL1a_FP_61"	"BioGeo.TL1a_FP_65"	"BioGeo.TL1a_FP_73.REP1_S3"	"BioGeo.TL1a_FP_77.REP1_S4"	"BioGeo.TL1a_FP_77"	"BioGeo.TL1a_FP_85"	"BioGeo.Vil1.01B.FP07.Rep1_S107"	"BioGeo.Vil1.01B.FP11"	"BioGeo.Vil1.02B.FP19"	"BioGeo.Vil1.02B.FP23"	"BioGeo.Vil1.03B.FP31"	"BioGeo.Vil1.03B.FP35.REP1_S38"	"BioGeo.Vil1.04B.FP43.Rep1_S88"	"BioGeo.Vil1.04B.FP47"	"BioGeo.Vil1.05B.FP55"	"BioGeo.Vil1.05B.FP59.REP1_S37"	"BioGeo.Vil1.06B.FP67"	"BioGeo.Vil1.06B.FP71"	"BioGeo.Vil1.07B.FP79"	"BioGeo.Vil1.07B.FP83"	"BioGeo.Vil1.08B.FP92.REP1_S41"	"BioGeo.Vil1.08B.FP94.REP1_S42"	"BioGeo.Vil1.09B.FP104"	"BioGeo.Vil1.09B.FP106"	"BioGeo.Vil1.10B.FP116.REP1_S44"	"BioGeo.Vil1.10B.FP118.REP1_S45"	"BioGeo.Vil1.13B.FP152"	"BioGeo.Vil1.13B.FP154.REP1_S47"	"BioGeo.Vil1.14B.FP164"	"BioGeo.Vil1.14B.FP166"
"K07457"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9005E-07	0	0	0	0	0	0	0	0	0	0	0	4.38781E-07	0	0	0	0	0	0
"K07458"	0	0	0	0	0	0	0	0	0	0	0	0	0	9.02469E-05	3.77688E-05	0	0	0	0	0	0	0	0	1.9301083E-05	1.9119564E-05	4.43316E-05	1.84311E-05	2.79005E-05	4.1591368E-05	3.018542E-05	3.64725E-05	2.858233E-05	1.49421E-05	2.5810427E-05	1.59755E-05	4.104932E-05	2.06551E-05	4.47406E-05	0	5.08294E-05	4.30737E-05	2.2825735E-05	1.3392209E-05	4.5634212E-05	6.927991E-06	3.0339075E-05	7.213787E-06	4.30063E-05	7.26851E-05	3.99667E-06	8.96097E-05	6.64661E-05	7.349E-05	2.88876E-05	2.44892E-06	7.28847E-06	7.39212E-05	3.0323689E-05	1.47059E-05	2.18679E-05	4.8333E-05	4.94288E-05	1.1158303E-05	6.44429E-05	4.33847E-05	2.75203E-05	3.3718373E-05	1.84179E-05	2.2113575E-05	1.0059052E-05	1.81598E-05	1.39424E-05	1.39177E-05	0	4.65327E-05	0	2.68874E-05	1.5377872E-05	2.03655E-05	5.64101E-06	4.134609E-06	0	4.34267E-05	9.77014E-07	2.800802E-06	2.97111E-06	0	1.50657E-05	2.9400218E-05	0	4.08485E-07	0	8.44553E-05	4.88828E-05	5.225892E-06	6.388538E-06	3.8149095E-05	2.60322E-05	0	1.249559E-06	1.441862E-06	2.5429015E-06	2.02803E-06	0	2.8301653E-05	7.9241864E-05	1.62267E-05	4.8917978E-05	4.68032E-05	5.8397406E-05	3.1673866E-06	5.1649511E-05	1.19611E-05	4.56095E-05	6.9277086E-06	3.40956311E-05	1.27683E-05	3.4266444E-05	1.0872723E-05	1.3881774E-05	2.69286E-06	4.3102592E-05	9.12192E-07	3.94172866E-05	2.60902E-07	0	1.9683E-07	3.6355223E-05	2.72328E-06
"K07459"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.79426E-06	1.11679579E-05	1.48534E-06	0	9.84902E-07	6.48582E-06	4.59327E-06	0	1.83759E-06	5.36328E-06	6.24386E-06	0	6.73617E-06	3.44343E-06	1.30084E-06	2.16499E-06	9.060041E-06	7.65058E-07	6.11988E-06	1.54349E-06	0	0	0	0	0	0	3.1085E-06	3.93762E-06	3.98089E-05	0	0	1.94711E-07	4.70875E-07	0	0	0	0	0	0	0	0	7.19806E-07	0	4.88631E-06	2.3455698E-06	9.21105E-07	2.3305E-06	0	0	0	0	0	0	4.13021E-07	0	0	0	0	0	4.66863E-07	0	0	1.63244E-05	1.4279E-07	4.01411E-07	0	6.04238E-06	1.22004E-05	0	0	4.19262E-07	2.7528E-05	3.44047E-07	5.66832E-06	0	5.61144E-07	2.25834E-06	1.31166E-05
"K07460"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.01995E-06	7.319912E-06	5.611696E-06	2.406978E-06	1.80491E-06	5.02232E-06	3.34259E-06	8.61864E-06	2.465586E-06	3.68723E-06	6.09972E-07	2.53966E-06	3.377518E-06	2.06294E-06	4.6438E-06	0	4.693798E-06	6.9276E-06	4.204149E-06	1.91363E-06	6.332442E-06	1.5409E-06	1.3528E-06	0	2.050141E-05	5.83479E-06	0	2.02947E-05	2.3837779E-05	3.046668E-05	1.757207E-05	0	2.084444E-06	3.07739E-05	1.63648467E-05	7.877639E-06	4.92837E-06	2.5747974E-05	1.596306E-05	5.28993E-06	1.1320182E-05	8.5361E-06	8.82915E-06	1.1058E-05	1.4224793E-05	6.96406E-06	6.78732E-06	1.1536702E-05	2.15062E-06	5.437881E-06	0	0	0	7.14416E-06	1.9052104E-05	4.85804E-06	3.77435E-05	1.918869E-05	9.3193E-06	7.68824E-07	6.3895E-06	1.351265E-05	1.2628054E-05	3.52183E-06	0	0	0	1.273915E-05	5.20066E-05	6.886176E-06	0	2.06086E-05	1.3170092E-05	2.561875E-06	3.06073E-06	1.3979357E-05	2.255983E-05	1.1035499E-05	1.96759429E-05	1.259258E-05	8.86454E-06	5.971618E-06	5.650941E-06	3.54163E-07	5.97078E-06	4.92259E-06	5.932672E-06	9.99596E-07	7.26875E-06	1.86807E-06	2.5508515E-05	5.93743E-07	2.682002E-06	2.28773E-05	1.2173244E-05	1.253615E-05	2.076995E-06	0	9.268554E-06	2.7443E-05	9.40672E-06	6.37822E-06	7.79896E-06	3.5021745E-05	4.12889E-06	1.5676756E-05
"K07461"	0	0	0	3.79783E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.526188E-06	1.9891441E-05	2.669199E-05	6.216074E-05	3.9178556E-05	4.54737E-05	2.47048E-05	7.184541E-05	5.69639E-06	2.870936E-05	2.91123E-06	3.4186851E-05	7.078787E-06	1.993483E-05	1.65463E-05	0.000130352	4.4459785E-05	0.0001128809	3.390802E-06	4.51824E-05	2.71935E-05	8.761084E-05	1.0084421E-05	1.78399E-05	0	8.78834E-07	0	2.36531E-05	3.91236E-07	4.13227E-06	1.45108E-06	2.85226E-05	1.1335801E-05	8.435049E-07	5.8813702E-06	1.17291E-06	0	7.4643E-06	1.21822E-05	0	1.44208E-06	0	0	2.8259194E-06	3.2103647E-05	1.714549E-05	7.398752E-05	6.24029E-06	6.4808E-06	5.524966E-06	7.76154534E-05	0	0	0	1.45719E-06	1.0574517E-05	2.24957E-05	3.57708E-06	3.961681E-06	1.5704047E-06	1.342142E-05	7.71129E-06	5.5112631E-06	1.73022E-05	1.33037E-05	1.458004E-06	0.000159249	5.82599E-07	0	5.10221E-06	1.83887E-05	2.20528E-06	7.830582E-06	1.980341E-06	2.90423E-05	0	4.88624E-07	7.60385E-06	1.4055225E-06	7.78385E-06	6.73028E-06	0	1.89017E-05	2.93479E-05	1.873763E-05	4.50425E-05	2.9126E-05	5.82696972E-05	4.245431E-05	0.00012696096	5.71931E-05	2.0089306E-05	2.906045E-05	1.99539E-05	3.12944E-05	8.78716E-05	1.867829E-06	1.35383E-05	9.94247E-06	0.000147804114	2.97024E-05	0.00016294484	0	2.09047E-07	6.05659E-06	8.07583E-05
"K07462"	0	6.04582E-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.276193E-05	3.6340858E-05	4.8749536E-05	9.842487E-05	3.7928108E-05	5.5267791E-05	2.312178E-05	6.4455056E-05	9.27672E-06	2.174586E-05	7.047499E-06	2.620608E-05	1.9373355E-05	3.81691E-05	3.957198E-05	0.0001075102	5.6419062E-05	0.000107469472	6.98417E-06	5.817509E-05	3.4833186E-05	6.7217375E-05	9.91077E-06	1.25223E-05	1.2173436E-05	1.3579175E-05	0	4.827085E-05	2.9663442E-05	3.3874173E-05	1.7581417E-05	3.58288E-05	1.9860398E-05	3.3808209E-05	1.9485794E-05	8.364007E-06	5.01222E-06	3.2262432E-05	2.939419E-05	2.70297E-06	1.2262116E-05	7.25285E-06	8.488933E-06	1.555407E-05	5.262223E-05	2.7870552E-05	7.0451383E-05	2.8582909E-05	1.359499E-05	1.5206653E-05	9.1727647E-05	0	0	1.511377E-05	2.6140316E-05	1.6148725E-05	2.0276815E-05	6.90366E-06	8.9061E-06	4.37565E-06	6.83475E-06	7.19877E-06	7.00231E-06	1.09502E-05	0	2.933575E-06	0.000231906	2.536194E-06	0	1.3482984E-05	4.471797E-05	3.613221E-06	1.5527628E-05	9.198925E-06	6.8952821E-05	5.7554E-07	3.912278E-06	2.360977E-05	2.776502E-06	2.772377E-05	3.213769E-05	5.385557E-06	2.2932656E-05	2.616065E-05	2.7665944E-05	5.504469E-05	3.298029E-05	6.07377671E-05	4.653521E-05	0.000106987121	5.680451E-05	2.267556E-05	2.9686587E-05	4.41396E-05	3.356484E-05	6.9455611E-05	4.906742E-06	7.22313E-06	1.991027E-05	0.000122536728	3.0064709E-05	0.0001342624	0	1.018598E-06	1.2154083E-05	0.000105570705
"K07464"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.80274E-07	1.04718E-07	4.7803E-07	0	0	0	0	0	1.516415E-06	0	1.29316E-06	0	1.4209033E-06	0	6.04068E-07	0	1.129624E-06	0	2.666644E-06	0	1.666976E-06	0	4.66636E-07	0	7.98286E-06	0	3.35698E-06	0	3.658203E-06	0	5.54896E-06	0	0	3.91382E-06	2.1521609E-06	3.69695E-06	0	1.9522E-06	0	1.97124E-06	2.42195E-07	0	3.86166E-06	0	0	0	0	9.00963E-07	0	0	0	0	0	0	3.64426E-07	0	2.030757E-06	6.582845E-06	1.073774E-05	7.47647E-07	2.645186E-06	7.163661E-06	7.591184E-06	7.27453E-06	0	1.105736E-06	0	1.341326E-06	0	2.496123E-06	0	9.66952E-07	7.061379E-06	4.4346E-07	0	1.970027E-06	3.878296E-06	2.043058E-05	3.2516148E-06	3.062983E-05	3.394098E-05	3.325638E-06	2.53065E-07	0	0	0	8.10711E-07	2.810742E-07	1.016742E-06	0	3.44148E-07	0	2.003726E-06	0	7.58674E-07	0	1.887491E-06	0	1.577192E-06	0	1.216305E-06	0	0	4.25415E-07	1.174739E-06	0
"K07466"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.205762E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K07467"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.35605E-07	0	0	0	9.44474E-08	8.08527E-07	0	2.95083E-07	0	0	0	0	0	0	0	0	1.29094E-07	0	0	0	0	0	0	0	0	0	0	2.33588E-06	1.91436E-05	0	0	2.03245E-06	2.32042E-06	5.82313E-06	0	3.28456E-06	0	1.10157E-06	0	0	0	0	1.08979E-06	1.34995E-06	0	4.76506E-07	9.87734E-07	2.65041E-06	1.25348E-06	2.96847E-06	2.67895E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K07469"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.90178E-06	8.44482E-06	0	0	4.17562E-06	4.127E-06	1.26959E-05	0	0	0	5.71794E-07	0	0	0	1.362348E-06	8.99641E-06	0	0	1.82349E-07	9.07365E-07	7.10104E-06	1.180079E-06	5.44923E-06	5.12464E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K07470"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00777E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.80015E-05	0	0	0	0	0	0	0	3.87203E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.97892E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.50937E-07	7.04392E-07	0	0
"K07471"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.53939E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9.25414E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.05613E-06	0	0
"K07473"	0	0	0	0	0	0	0	0	0	0	0.000290552	0	0	0	0.000140374	0	0	0	0	0	0	0	0	9.957345E-06	5.6350767E-06	5.111585E-06	4.961254E-06	9.16804E-05	0.000119487473	2.7180494E-05	0.0001437811	1.2877409E-05	5.18607E-05	5.847244E-06	6.94667E-05	2.243101E-06	3.483146E-06	2.551137E-06	0	0.000123143227	0.0002087771904	1.48419197E-05	6.1377836E-05	7.9064162E-05	0.00021042634	2.351473E-05	3.638889E-05	1.3013E-06	7.23795E-06	0	2.080622E-05	2.6289219E-05	1.8245521E-05	4.5727376E-05	4.0129009E-05	2.87274791E-05	7.8486012E-06	3.25279405E-05	4.948234E-06	2.051625E-05	1.23477018E-05	1.932744E-05	6.237819E-07	5.6751515E-06	0	0	1.02263555E-05	8.10479E-05	2.8501066E-05	0.0001582596147	1.8483064E-05	7.6552E-07	1.48686237E-05	2.51772822E-05	0	0	0	6.031983E-06	3.679728E-05	5.2298177E-05	1.1782338E-05	1.083091E-06	4.2964052E-06	1.227557E-05	7.158176E-06	8.266217E-06	0	0	6.84932E-06	3.938227E-05	1.1899485E-05	0	2.94829561E-05	7.66866E-05	1.062252E-05	1.2752897E-05	2.81873018E-05	0.000264545802	6.522444E-06	1.848161E-05	5.4551823E-05	1.7708089E-05	4.74968E-05	7.9246001E-05	0	3.92372558E-05	6.14893E-05	2.3395637E-05	7.9389479E-05	6.7466999E-05	1.755107439E-05	8.77280266E-05	0.0002989174145	0.0001294028322	4.05348859E-05	5.85955263E-05	6.34896E-05	7.33022683E-05	0.000180082086	1.197772E-05	2.0325352E-05	2.344523E-05	0.000376186434	6.7035622E-05	0.000421452329	4.59898E-07	2.796935E-06	1.8042762E-05	0.0001070448
"K07474"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.60911E-05	0	0	0	0.000133824	0	0	3.21836E-07	4.93096E-07	6.25007E-07	0	0	0	7.94642E-07	1.07989E-06	1.882467E-06	0	2.453267E-06	0	2.68411E-07	0	0	0	0	0	5.3614E-07	0	4.60204E-07	0	0	0	0	0	0	0	1.45631E-06	0	0	0	0	0	8.22843E-07	5.93428E-07	0	0	0	0	0	0	1.37379E-06	2.15656E-07	2.27567E-07	2.91087E-07	1.27944E-07	3.35356E-06	0	8.46162E-07	0	0	0	0	1.19213E-06	0	0	8.98883E-07	0	0	0	1.60537E-06	1.57999E-06	0	0	2.86508E-06	9.56991E-06	4.5022E-07	0	0	0	0	0	0	0	3.23053E-07	0	0	3.93966E-07	0	0	0	1.54437E-07	0	0	0	1.5691E-06	2.226916E-07	1.26552E-07	0	3.35656E-07	2.82007E-07	4.18515E-07	1.24019E-05	1.27449E-06	0	1.27506E-06	0	0	0	0	0	0	0	0	0
"K07478"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.996916E-06	1.1679461E-05	1.1369717E-05	9.340223E-06	5.194013E-05	6.2829719E-05	2.470302E-05	9.0686478E-05	1.5342922E-05	3.047425E-05	9.990213E-06	3.4115702E-05	1.2627504E-05	1.68278E-05	1.8167846E-05	3.37414E-05	6.0254577E-05	0.000109312819	1.1037053E-05	3.9596365E-05	4.385626E-05	0.000102529443	1.4835417E-05	2.4726276E-05	1.7393249E-05	1.37541E-05	0	1.291319E-05	3.3902893E-05	3.86946245E-05	2.6008629E-05	4.232218E-06	6.072433E-06	3.791553E-05	2.6194682E-05	1.0043993E-05	7.16073E-06	4.2485064E-05	3.669988E-05	6.725132E-06	2.7038076E-05	1.358853E-05	1.6131607E-05	1.7360231E-05	2.68441875E-05	2.8910418E-05	7.47922405E-05	1.815774E-05	1.1278113E-05	1.773149E-05	1.3351483E-05	0	0	7.96669E-06	2.3908469E-05	3.495188E-05	7.1126174E-05	1.6917462E-05	1.947876E-05	1.5841664E-05	1.004431E-05	1.8096521E-05	1.9100258E-05	9.1468E-06	0	1.5446068E-05	0	7.028674E-06	0	3.6782037E-05	1.09738E-05	3.020885E-05	3.6284116E-05	1.8889813E-05	3.3988784E-05	1.2699581E-05	1.0334149E-05	3.3596056E-05	1.10432097E-05	3.650082E-05	4.333744E-05	1.4663449E-05	2.5749207E-05	3.3177309E-05	2.7844506E-05	5.737542E-05	3.6813615E-05	3.72442464E-05	5.31424007E-05	0.000132526729	9.7454577E-05	1.7221681E-05	3.6118406E-05	2.44943E-05	5.1187103E-05	0.000105062716	8.500248E-06	1.498781E-05	2.9314836E-05	0.000198216877	4.446069E-05	0.000199714519	2.31529E-06	8.445263E-06	1.5270791E-05	5.47876E-05
"K07479"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.15232E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"K07480"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.85008E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.60689E-07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.26213E-07	0	0	0	0	0	0	0	0	0	0	1.72735946E-06	4.34205634E-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.587443E-07	0	0	0	1.704186E-07	0	0	0	0	2.84219E-07	0	0	0	0	0	1.58409E-07	3.035375E-07	0	0
"K07481"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.37897E-07	0	0	0	0	0	7.07605E-07	0	0	0	0	2.99339E-07	0	0	6.73345E-07	0	0	0	0	0	0	1.722433E-06	0	0	0	0	0	0	0	0	0	0	1.263961E-05	0	0	0	0	1.408697E-06	0	0	0	0	0	6.60667E-07	9.32562E-07	0	0	6.38429E-07	0	0	1.0831E-07	0	0	0	0	0	0	0	1.75995E-06	0	1.63668E-07	3.75283E-07	7.80658E-07	5.75933E-07	1.52906E-06	0	2.25327E-06	0	0	0	0	0	6.54577E-07	0	0	0	0	0
"K07483"	0	0	0	0	0.00011496	0	0	0	0	0	0.000155217	0	0	0	0.000104257	0	0	0	0.000162518	0	0	0	0	2.135161E-06	2.245272E-06	5.35925E-06	3.86996E-06	0.000104709	0.000110353	4.3216E-05	0.000176897	1.13179E-05	5.03711E-05	9.14375E-06	7.0491E-05	2.335825E-06	3.43215E-06	4.70905E-06	0	0.00010512809	0.00021650869	1.604675E-05	5.5931712E-05	6.0587293E-05	0.000192505	1.58586E-05	4.10955E-05	4.83639E-07	2.41482E-07	0	9.74207E-06	2.259904E-06	3.078511E-06	1.239201E-06	2.568425E-06	1.260554E-06	2.0679E-06	1.3901355E-05	7.26154E-06	1.35871E-06	6.690717E-06	3.77357E-06	2.15601E-06	3.118509E-06	0	0	3.09687E-06	1.612384E-05	7.4293327E-05	0.000341943833	1.00115E-05	0	9.34445E-06	7.80546E-05	0	0	0	0	0.000116381	0.000228912	1.299132E-05	9.21634E-07	1.64146373E-05	9.2197758E-05	5.689343E-06	5.077604E-06	0	0	8.33174E-07	1.70172E-06	7.82486E-07	0	1.722539E-06	0	6.238198E-06	2.44757406E-05	4.26564E-07	6.600932E-06	1.1927027E-06	3.436854E-06	7.01021E-06	2.972263E-06	7.36067E-06	1.504859E-05	1.4689172E-06	5.32279E-05	7.0894E-05	3.330722E-05	9.7318912E-05	7.8648E-05	1.6883614E-05	9.44531234E-05	0.000282868	0.000110958	3.39112E-05	6.583883E-05	0.000106012	7.6343845E-05	0.000190627	5.54254E-06	3.59592E-05	3.587251E-05	0.00038141388	6.072482E-05	0.00033545119	0	0	2.0800131E-05	0.0001055778628
