	806rcbc392-S297	GnotoExpt-DTT555-S167	GnotobioticExp-DTT-195-S205	GnotoExpt-DTT543-S154	GnotoExpt-DTT537-S148	806rcbc533-S438	806rcbc564-S469	GnotobioticExp-DTT-189-S199	GnotobioticExp-FP-207-S71	GnotoExpt-DTT603-S338	806rcbc176-S273	GnotoExpt-FP453-S674	806rcbc558-S463	GnotoExpt-DTT609-S344	806rcbc466-S371	GnotoExpt-FP555-S71	GnotobioticExp-FP-189-S52	GnotoExpt-FP465-S686	GnotoExpt-DTT615-S350	806rcbc472-S377	806rcbc398-S303	806rcbc521-S426	806rcbc496-S401	GnotoExpt-FP549-S64	806rcbc423-S328	GnotoExpt-DTT387-S533	GnotobioticExp-DTT-183-S193	GnotoExpt-FP615-S311	GnotoExpt-DTT471-S619	GnotobioticExp-FP-177-S39	GnotobioticExp-DTT-177-S187	GnotoExpt-FP609-S305	GnotobioticExp-DTT-207-S217	GnotobioticExp-FP-201-S65	GnotoExpt-FP561-S77	GnotoExpt-DTT561-S173	GnotoExpt-FP567-S83	GnotoExpt-FP483-S704	GnotoExpt-FP543-S58	806rcbc435-S340	GnotoExpt-DTT477-S625	GnotobioticExp-FP-195-S59	GnotoExpt-DTT483-S631	GnotoExpt-FP537-S52	GnotoExpt-DTT459-S607	GnotoExpt-FP459-S680	GnotoExpt-DTT393-S539	806rcbc552-S457	GnotoExpt-FP597-S293	GnotoExpt-FP603-S299	806rcbc429-S334	GnotoExpt-DTT453-S601	GnotoExpt-FP477-S698	806rcbc404-S309	GnotoExpt-FP531-S46	806rcbc364-S499	GnotoExpt-DTT549-S160	806rcbc170-S267	GnotoExpt-DTT465-S613	GnotobioticExp-FP-183-S46	806rcbc372-S505	GnotoExpt-FP471-S692	GnotobioticExp-DTT-201-S211	806rcbc490-S395	GnotoExpt-DTT567-S179	806rcbc527-S432	GnotoExpt-DTT531-S142	806rcbc378-S512	GnotoExpt-DTT597-S332	806rcbc478-S383	GnotobioticExp-DTT-370.fastq	GnotobioticExp-FP-315.fastq	GnotobioticExp-FP-369.fastq	GnotobioticExp-FP-375.fastq	GnotobioticExp-FP-393.fastq	GnotobioticExp-FP-321.fastq	GnotobioticExp-DTT-322.fastq	GnotobioticExp-FP-363.fastq	GnotobioticExp-FP-303.fastq	GnotobioticExp-DTT-376.fastq	GnotobioticExp-FP-381.fastq	GnotobioticExp-FP-309.fastq	GnotobioticExp-DTT-364.fastq	GnotobioticExp-FP-387.fastq	GnotobioticExp-DTT-310.fastq	GnotobioticExp-DTT-304.fastq	GnotobioticExp-DTT-316.fastq	GnotobioticExp-DTT-382.fastq
GnotoExpt-DTT483-S631	2.5245868231508073	3.605173020859314	1.384704916865832	1.8807866248421845	1.7355057740705966	1.8736681722705666	1.8402185400341706	2.629879482404715	1.7800748182308974	2.606973427992586	2.140864726897649	3.237829634393969	1.716311227980883	2.5831834103271523	3.756869762337653	3.5373150489155907	2.8641214709102942	3.354715789036036	2.699441411906475	3.749853365354337	2.4753725280904892	1.926537826187266	2.0405826395448363	1.629386420760223	2.747624745708092	1.9982980935146812	2.3822240941167117	3.2803918324635752	0.5281512592082905	3.056595206253929	2.585816331107174	3.3558957850448716	1.201733479127999	1.6868765025311914	3.4789225409639783	3.5088997716829105	3.3051272344194262	3.3365205918169587	1.3257313533542532	1.7439504283091924	0.752795257075732	1.6668211882466695	0.0	1.3853214026363057	1.0562461390756068	2.924139040785818	2.263704387085153	2.277222089743469	3.550950366626597	3.4796412631919456	1.8232885066749542	0.15283591263144142	3.412905778218613	2.2797104495817706	1.292310565496676	3.493475848916078	1.615836786317891	2.411419101844103	0.5188878653426887	3.3322096050769776	2.938524679134837	3.292562718187288	1.069236374624195	1.7862285907805373	3.6677533117253778	1.845194517765617	1.5678018425460374	3.768445909698754	2.9586118502370997	3.3504137763742867	1.840982290729114	3.2237142776133116	2.316816796438889	2.5846501924882133	2.4528766560413855	1.21919648858422	1.0074082395175603	2.5754487809192237	3.0173787558879845	1.741470795139171	1.897556894419656	3.124087298727457	2.078197621023482	2.427245115455219	2.289627918088835	2.6368741289857462	2.6749330520476784	0.4917496409854532
GnotoExpt-FP537-S52	1.707215913712488	3.28040218264602	1.8875894274629648	0.6067580562871637	0.36622191955924055	1.5245155361339369	2.5803858444600385	1.8994885979976037	1.3628990972066908	3.5427727375132214	1.6516273318056547	2.585935984117656	2.679933747601885	3.5310684721474113	3.7681387781850697	3.1916145587008486	1.973630284415792	2.6665167943382224	3.6670864146175397	3.4654718285987274	1.7627687326756363	1.5943194770617808	1.8848520529228354	0.2604949014285576	3.391332562790017	1.809754061819837	1.8117485256062553	3.934665929192777	1.264189028757895	2.174613827519147	1.8010914124521988	3.891785717435833	1.7957480107802946	1.446407159815104	3.0159889655369256	3.0355929302036713	2.8486719290405325	3.3014574417398874	0.17682055159059765	2.64016262489086	1.1118337060416057	1.422108970028327	1.3853214026363057	0.0	1.557720672160143	2.233971930023543	1.8493668937660368	3.249581252171115	4.039541113164181	4.11330141034782	2.445835988687507	1.4456687232144476	3.1671531663173114	1.6845867713878235	0.23410457560109077	3.376997561755495	0.3437164082242837	1.7902458670265955	1.5569074567972738	2.526322241801279	2.8782554367506017	3.191290973495542	1.484624378078061	1.5538039947138784	3.297343595196593	1.5270337641191778	0.25640866191841316	3.7144810507439776	3.862921831567469	3.2500107993939724	2.2186087054923798	2.9097596845537916	2.1612754516511794	2.494439877332203	2.0187750091752483	2.416710450049057	2.3690055064443616	2.255458677528506	2.7923893532082924	2.109387507026526	1.724719173602913	2.8908461891697117	2.428573969279887	1.9977155171972754	2.458182938441502	2.7904460307402315	2.7080445638369217	1.8117082035768253
GnotoExpt-DTT459-S607	1.8212025355534507	2.703965059869563	0.3876350986306948	1.9064367844640315	1.8003953366939178	1.0170828192103407	1.054045350386803	1.8891318656613398	1.04963781995631	2.0797598325103066	1.3052730165427862	2.4395491048308413	1.2311458860200033	2.0938698809472127	2.9048363472305185	2.646416342342081	2.2289566913830416	2.5627788271687084	2.209486883118419	2.933849555562516	1.71151976836661	1.0544482294369013	1.0526012345203064	1.6927812457317881	2.0554018100672824	1.0653358365196588	1.637222206075748	2.654929605869825	0.5587715870377541	2.424538703256835	1.8895626890124662	2.6330325869227242	0.24406019199177217	0.9072271632468636	2.625001745644862	2.6367029136416464	2.396761081526	2.4370739194567705	1.4075868693509317	1.226562507352407	0.5414808350012692	0.8502961865200697	1.0562461390756068	1.557720672160143	0.0	2.1375693192913254	1.3887156674482535	1.8135648303708851	2.8251064235486787	2.8125351530737195	1.0608406002920383	0.9904809731325193	2.514366896176466	1.4847123120920382	1.3446788652730235	2.6489411918242336	1.588276623865347	1.6094140347234445	0.6441207232930832	2.663470883228887	2.1089600807864217	2.366928210613401	0.10202372558800307	0.9101045317339108	2.7682189739566785	0.9987829947499756	1.5801624208256693	2.955432409954205	2.381458561384786	2.578471740005884	0.9421565426471701	2.327149701101797	1.3500326852901972	1.6442344649055682	1.553621916186698	1.2884972792534815	1.4048503711010227	1.6693472958086868	2.10672085765695	0.8235923511829915	0.9458961103450704	2.210834508409734	1.12949483857464	1.5588184076346738	1.348433581926035	1.694129974907385	1.758964991422817	1.0498823198818779
GnotoExpt-FP459-S680	0.6797241983848338	1.2610825415927727	2.1542050590566735	1.9688929725708546	2.0800290965786	1.1844161689257926	2.5088124243336187	0.3411851698702389	1.1476099059574096	3.3679256351004008	0.897657551490105	0.4050661100133109	2.889656227922555	3.3909619321540823	2.134545007743236	1.1730974178657596	0.49943111224807984	0.48182267289262265	3.5164030494802683	1.6050336183463347	0.634775876668209	1.3047050945817436	1.2749072488597823	2.1074761371967967	2.79564850539565	1.1220486968424208	0.5740163949074942	3.233004052654997	2.4698513498078993	0.5603674126249947	0.44176659715493066	2.9811983400606614	2.1936043323451253	1.2724925957642357	0.9290460362850029	0.9034009907715714	0.7289038986618077	1.6738589648207252	2.098743486953851	2.7706766687214306	2.282726128968932	1.3006494359781764	2.924139040785818	2.233971930023543	2.1375693192913254	0.0	0.769191300764776	3.2438295514849638	3.0323901542670093	3.308149189518114	2.277256776005674	2.928745607855199	1.2803913999233214	0.7249415248186728	2.099552281829766	1.6881525485290567	1.9224467545868467	0.6089982187406683	2.6364796407502658	0.6893599187506716	1.4634437658520536	1.4785008251881122	2.054753877529646	1.4804244086627636	1.2223099203443737	1.407063340130976	2.024555283122783	2.0711467102334624	3.533692912492435	1.7314566915835454	1.867091924931754	0.9943370274109052	1.0471709482628022	1.1590143102442505	0.6678065285584638	3.185134983192393	3.5051594819468583	0.7335228253919921	1.0541271990808947	1.8452335077939126	1.247368625985077	1.0937301075038008	1.8572686151443443	0.6249231936101178	1.579362687794015	1.6537343620392422	1.4424821160526782	3.0475039380055446
GnotoExpt-DTT393-S539	0.7011441684837293	1.5492225673074473	1.3850383889217874	1.7860922159948243	1.8191523952352362	0.47863472790849587	1.798058024706167	0.5963839136443682	0.535345455336544	2.745922718456313	0.2809695044609603	1.0814780928006604	2.1848155979404638	2.7733247948816655	2.1578982780738434	1.4752797717635304	1.0123875051593683	1.1970646427550813	2.8961825310403113	1.8907940896125528	0.5275953515630448	0.6383651779026511	0.5424391933145666	1.7937273310801394	2.295564562046775	0.36735619099595934	0.4403010842403484	2.818156678362343	1.776270019485408	1.1838494439214455	0.6643155163725115	2.6181808859366136	1.4340476597960468	0.6049133135456053	1.3675411754867253	1.3555867611058698	1.09388836693707	1.6308775868897296	1.6873492497391391	2.0871141377231965	1.599829481137457	0.5969028826282498	2.263704387085153	1.8493668937660368	1.3887156674482535	0.769191300764776	0.0	2.593074823220021	2.724004098493068	2.9159281045462384	1.6144305415508857	2.2483677407126144	1.4461350087609532	0.31236969831047046	1.661550090563494	1.77101533961981	1.610074681792583	0.3509465594142119	1.9325010312347068	1.382488719936363	1.3531999332004998	1.4628197514581267	1.3131334496730915	0.7885162742159525	1.5701459174221037	0.7455352212262154	1.6843831972864334	2.158299450413625	2.9440728863646006	1.7848245650273238	1.2003515116351324	1.1771976934125623	0.45682891051346336	0.8102764220280367	0.19964853647753594	2.483947051940387	2.770808684760753	0.471479614318319	1.0553156106964974	1.152478787967797	0.4804929743821433	1.146042480004153	1.2182790982201683	0.21320078661456468	1.0379069041298583	1.2421547803739106	1.1184591182822157	2.3509934653665288
806rcbc552-S457	3.257518356501762	3.0708085239016403	1.6856731516728707	3.5086337606149725	3.483884859083995	2.49393199130887	0.9047067849695007	3.1483450658304237	2.4903744523356885	0.34128276705381005	2.6918978353315928	3.3630824487070727	0.5997974432282278	0.3090255229502479	2.6355422257439733	3.0609773646425604	3.497386497594897	3.495097334726982	0.4282741447860937	3.125107727034059	3.0971626800939185	2.5667165909988734	2.30866733543717	3.4110047085068858	0.9174911427662452	2.2462663471902125	2.8058768963357035	1.306984569577017	2.1114822472509664	3.6063576004428017	3.1975309374070977	1.5036983425192223	1.590565353186	2.2808187069068384	3.2136945023865535	3.250102171639695	3.1070513303811027	2.4280510060084617	3.0995465535756868	0.61172638794876	2.2754797022541986	2.309587381636146	2.277222089743469	3.249581252171115	1.8135648303708851	3.2438295514849638	2.593074823220021	0.0	1.7345639419862295	1.4649532894154178	0.9885327357920772	2.2267368300269452	2.8204355466860043	2.8506531239792476	3.0681208784019813	2.673850378740333	3.2745901167218348	2.9339814871044605	1.8190855566620912	3.6739905581608094	2.2767476263972415	2.5119075258673296	1.8717757793674412	2.475579458876709	3.186949827383291	2.570007498649797	3.3011560123007517	2.771199779476071	0.7041730118136252	2.596753154413879	1.397354743548747	2.8199114235755403	2.2376923465847516	2.178505374282843	2.6930326026351694	1.171671372056668	1.6970296249520564	2.5334592443019632	2.5672397986109794	1.453963524738254	2.2684387729385325	2.6356551637667325	1.411528367460455	2.6469985640563283	1.696060397477179	1.7902966974734313	2.000280022597644	1.8426998078449996
GnotoExpt-FP597-S293	3.394301208906208	2.212627632135267	2.6781843546264557	4.051353106910209	4.135908589384987	2.9279318835765498	1.9876728759265492	3.1199108393126065	2.8832934221576845	1.5590462487514305	2.9595036596109465	2.9335645545833993	2.072932828106646	1.556030312029188	1.3281014517482934	2.2474353897762547	3.3911243137314107	3.037901542795128	1.6100728266098403	2.0796209833789736	3.226972617427725	3.0554936319708936	2.698897747698669	4.118171585791291	0.872695129934197	2.5359959732678927	2.810244417360085	0.5310307467443963	3.2582650066189838	3.386988481349038	3.206131722398233	0.2374863424056838	2.6275123624415557	2.71423312188104	2.5082031525484476	2.5610614122587125	2.574571213057754	1.4893289460652368	3.867663321100601	1.9383076970776423	3.3274165299794602	2.793134540713559	3.550950366626597	4.039541113164181	2.8251064235486787	3.0323901542670093	2.724004098493068	1.7345639419862295	0.0	0.43537441107714037	1.7887173969521495	3.5336401754200857	1.9963168348610603	3.033559235734253	3.862501272290105	1.6351436012432998	3.9208032701907554	3.0492601979599567	3.053783221684242	3.2633104848447307	1.6124745430566123	1.6924845849475478	2.8303177156727486	3.068769165930847	2.3401931174837496	3.123518591973778	4.004414288848864	1.4992904376497609	1.4502663284930706	1.6186823730279432	1.9199998253106245	2.175056757700878	2.2967314993363543	1.9471863693427651	2.733430695285454	2.6655426096450365	3.297618109098664	2.37955563225835	2.0146627929798093	2.0432909344468047	2.683237622556257	2.015190078895223	1.7895736455773503	2.641883466263407	1.7404569948055217	1.5073883236200272	1.6279267796661467	3.2244297328700218
GnotoExpt-FP603-S299	3.605794799017377	2.582987845003133	2.6561159473940905	4.1830791281397515	4.245422681747272	3.0579305814338733	1.8904142894185831	3.3613435193820425	3.025521310976522	1.2445795801024375	3.128604393991454	3.2498158117364038	1.8992090636750212	1.2372002812068141	1.7485322674926587	2.612697483371644	3.6563089700351585	3.361242423872849	1.266263768447714	2.482494237848716	3.4346855778104146	3.17234094159753	2.821857205184754	4.215058325243619	0.758175194015817	2.6837937307581607	3.037071403575598	0.2440138248433666	3.2233662557194527	3.674576727058327	3.4427370013519094	0.3404464977070448	2.598729131093673	2.8404528511347538	2.863718021059804	2.912928609214947	2.894136867015901	1.8498941392247663	3.944220691549505	1.7895558305324677	3.3208023426412256	2.9100635730921005	3.4796412631919456	4.11330141034782	2.8125351530737195	3.308149189518114	2.9159281045462384	1.4649532894154178	0.43537441107714037	0.0	1.753318060501977	3.454868305930339	2.3564598044156453	3.225073352538569	3.933422788792698	2.0260171772166613	4.028741760272898	3.2554545805433888	2.986050887199514	3.584558817469554	1.9286443108877884	2.0354784533702293	2.8320720862424444	3.1610052189225812	2.7111653887004037	3.2275702742453167	4.100638786941022	1.9207834467337233	1.093457686498681	1.9963081589230742	1.97046424114706	2.5082608174715437	2.4820294136429335	2.1803495175191543	2.9428542346958872	2.4902606322568306	3.108690323661862	2.620005513115736	2.322987702813873	2.08894992306148	2.8062244684088005	2.3364974723017142	1.8550163544990548	2.861519400417434	1.8895357676430953	1.7091585944274754	1.8719255454082357	3.1099498694962677
806rcbc429-S334	2.2754459208905082	2.302564873404038	0.962448128460191	2.6358219015359237	2.629001203773526	1.5364524660893875	0.4495621819289253	2.163971978794008	1.515654461280412	1.1891012651591275	1.7182568330422932	2.430085515162599	0.6523620120333233	1.1967133727145145	2.1461837546461267	2.2722262024389654	2.514332237011955	2.5636988291133536	1.3327231914177293	2.424567457956953	2.117882073856223	1.641706901853812	1.380434353313631	2.5667877075443934	0.9963293585024325	1.2688281590600898	1.8227967241923453	1.5946199008217579	1.4893582114391448	2.6336965448858196	2.210141974388891	1.5869099108549578	0.8554557917779481	1.307081162454129	2.367367198363189	2.4001837677052444	2.231135727385084	1.7877889215077178	2.27981025663287	0.5113197066148898	1.5699468600044513	1.3441284874295745	1.8232885066749542	2.445835988687507	1.0608406002920383	2.277256776005674	1.6144305415508857	0.9885327357920772	1.7887173969521495	1.753318060501977	0.0	1.7852891919825709	2.0615346922896793	1.869663947991054	2.250780417889735	2.0270792532779573	2.407732297541272	1.953798317721666	1.3074389886194113	2.7294878271119076	1.5307960031397247	1.808340232691847	1.0825341540670805	1.5769536335587138	2.4046454425488526	1.659611945933171	2.4504681966948154	2.2390632502458367	1.4619423016895492	1.9502291600429342	0.41545666981785667	1.9906047865930196	1.288805707745528	1.2940989067991662	1.727422375266024	1.1981471088406377	1.714863066748958	1.5897612362032219	1.7345798285291345	0.47246045581924756	1.3114603981929587	1.8214178310784102	0.5185636475833236	1.673513529681014	0.8121453731407253	1.0414918081307867	1.1988571215190869	1.5474305059466629
GnotoExpt-DTT453-S601	2.5212476727334963	3.6016036869936556	1.2955865003936187	1.9563003829545658	1.7978720212315993	1.8451142485786405	1.7676012361480598	2.635875705041873	1.7814964359649181	2.552126792965948	2.1210257920701756	3.247435316523475	1.657682345365319	2.534700964039086	3.754457513894812	3.5359714666400697	2.8880045828180982	3.364980645087729	2.6451960281788827	3.764435307129926	2.4656600562093414	1.8813141896114853	1.9914050103591219	1.6814666442353792	2.7176105457925583	1.9738722134581896	2.3944893225412183	3.261271998404366	0.47705670052980814	3.086048134294527	2.5970559801692783	3.333647002205712	1.1292373485016165	1.6850991972002978	3.48463803351793	3.5101478411830316	3.295685381450589	3.326648308882857	1.3810590567057854	1.6990198115646615	0.705003161029113	1.6536936307992653	0.15283591263144142	1.4456687232144476	0.9904809731325193	2.928745607855199	2.2483677407126144	2.2267368300269452	3.5336401754200857	3.454868305930339	1.7852891919825709	0.0	3.4090081901435667	2.268788005587026	1.3355644827157553	3.4980561832857937	1.670097588278605	2.4008851418207633	0.4830493662228101	3.363215442854976	2.9435858687237135	3.279212910740689	1.0152213062115467	1.73232709740161	3.664641872031557	1.7966123951100366	1.6154077432665699	3.776771530803696	2.899607008546809	3.3677498784757662	1.8083366911240877	3.2199593839603877	2.2901804755321677	2.566875744224616	2.433044623833274	1.1948899199393308	0.9368418351609354	2.564396614045746	3.0094330478630624	1.706758481311405	1.8611204496496876	3.1159173225375523	2.0352106799797296	2.4181642015104936	2.2620480435070474	2.6084345384020704	2.6590420435399422	0.4766032571663161
GnotoExpt-FP477-S698	1.8683536072636378	0.2569169123276942	2.4243184361884373	2.970823265699058	3.099572264527699	1.8927351350624617	2.336091390224689	1.5217927292808588	1.8576890194201612	2.830166480388638	1.7205984625431032	1.042248024346164	2.700785931107181	2.8541308150933187	0.8827702555772805	0.25887602076365035	1.698623991842266	1.1146483518837131	2.9621517935517074	0.5722771038451847	1.7387738565343827	2.0297217648539023	1.7539579967266625	3.117932872832562	2.08313806192331	1.559891595349854	1.3949590315085627	2.3428614415269444	2.9706162526831634	1.6333362762055288	1.6302995094051969	2.016417231814906	2.4454905335746204	1.8297828116221257	0.5312886394147252	0.5691259107111774	0.6688445307310567	0.510175561874066	3.003704012497994	2.5500964889077977	2.875734659755394	1.9017469849635003	3.412905778218613	3.1671531663173114	2.514366896176466	1.2803913999233214	1.4461350087609532	2.8204355466860043	1.9963168348610603	2.3564598044156453	2.0615346922896793	3.4090081901435667	0.0	1.6715309192132186	3.0057741592163025	0.49210932870157437	2.908208094645635	1.606747548734608	2.9877927726272437	1.431893147077542	0.6538558034308939	0.35775012559762165	2.4602121083589	2.1572629295153756	0.379892311660947	2.141618111002798	3.0165492487018413	0.8625729412467684	2.8902297850730494	0.7255999244743717	1.7650817126785843	0.2932980750763655	1.2301441171474612	0.8780836637550706	1.346735561937319	3.1936990638283302	3.691865342460858	0.9783818130922805	0.41581941815814283	1.8279781163554558	1.758685151930983	0.31559933573638155	1.639910138011865	1.2535700749533694	1.2872197728670258	1.0733893993281602	0.8643510937105828	3.349411864569332
806rcbc404-S309	0.4089821284693368	1.7418165284848959	1.521040331698005	1.592133868113481	1.6156729887632382	0.48501247427872657	2.035949713991359	0.4498733657561672	0.5444081141374354	3.0190286153506296	0.19970756824766434	1.1060213118898536	2.408932118240559	3.0453170823112776	2.4280141755075215	1.6622837267723698	0.8467257835934268	1.2015778322933293	3.1688855268825415	2.089508775376371	0.25247431637436213	0.6058578683551211	0.6920472887364806	1.593381948043311	2.5959671504456097	0.6067851566996444	0.4712262768262858	3.1231615170637044	1.8028355430401442	1.060970882577488	0.4783676295986581	2.928405814135289	1.5740809562347609	0.7033153958827943	1.5062264483058037	1.4870020767678378	1.2294764348194156	1.9072419553429327	1.535902231152051	2.3208532606559484	1.5939987145610466	0.6678763750722045	2.2797104495817706	1.6845867713878235	1.4847123120920382	0.7249415248186728	0.31236969831047046	2.8506531239792476	3.033559235734253	3.225073352538569	1.869663947991054	2.268788005587026	1.6715309192132186	0.0	1.5092616340134153	2.021801573655278	1.4211478118459786	0.13220528330759426	2.0089874297543386	1.3328095636103883	1.6268118272977852	1.7299261706147713	1.402589864921933	0.7758954146290657	1.7435612791392543	0.6975457990728886	1.4918510679282906	2.4122829725332475	3.2284874461273123	2.030935906757979	1.462149502599156	1.3874768231105803	0.7658790145060885	1.114361535533974	0.37869825028157944	2.6462970950570495	2.877590878194145	0.7333602416934492	1.30605883320476	1.3992857504157798	0.6328715009345837	1.3886041716961306	1.5021700470463906	0.43556217481628867	1.3443036094356022	1.5543858399297272	1.4246307184175613	2.4300713737521047
GnotoExpt-FP531-S46	1.567124064759829	3.124485362050083	1.6637441029609974	0.7178169200235573	0.49934422105770204	1.311685880394006	2.3718793573534773	1.7628395890099675	1.1726222098870729	3.354947757158763	1.4585454202660175	2.4597298910388856	2.4950246665951292	3.348500950790763	3.605040060198368	3.0382380413959997	1.8826220840790482	2.5460409065474785	3.481876670418037	3.32940325319442	1.6043946302873704	1.3750713541291062	1.6634948983721773	0.3676004543687428	3.2055553614217507	1.6034606813694734	1.663603151830873	3.76023162345836	1.0945867696754064	2.09410882461668	1.6743792994202065	3.7107280344355837	1.5833755702331598	1.2499689654260862	2.875635494033179	2.891352336691793	2.6899056159031716	3.1281450634065653	0.12028266110065855	2.457783712832839	0.9151713134936895	1.2136290255394784	1.292310565496676	0.23410457560109077	1.3446788652730235	2.099552281829766	1.661550090563494	3.0681208784019813	3.862501272290105	3.933422788792698	2.250780417889735	1.3355644827157553	3.0057741592163025	1.5092616340134153	0.0	3.2217959256430526	0.361581538624952	1.6215719920008707	1.4046845265921117	2.44341872737865	2.716843786809712	3.01530986920071	1.2704581036876088	1.3265052920869258	3.144687652371748	1.3044129371201072	0.28191863183295685	3.564320670296945	3.669564264874219	3.1077709193234337	2.016211838872489	2.748788090419138	1.9604991036436994	2.3055126040026956	1.8331486998529	2.2776622436803144	2.2437039257757614	2.0767228823977395	2.6214693204640214	1.9043362574087066	1.5070974227568414	2.7213323318331484	2.2195147894881915	1.8209471430305777	2.258133349942959	2.593054735060092	2.5215990299588666	1.6959360323399784
806rcbc364-S499	2.2546262318050094	0.6659030080151407	2.5717066357554246	3.1869544962325436	3.332237031046199	2.182357405039272	2.3425285460964242	1.8963362235783001	2.1005632943323866	2.6610119304810302	2.051969463183994	1.4512836958330082	2.639828696523341	2.67079945784643	0.4708710024444981	0.6890760472843027	2.054943194009777	1.5266361463381943	2.7802152811617735	0.4789282251846033	2.12385557290784	2.3424625614743166	2.0450587267927443	3.356345088995557	1.8590735576864692	1.8128282376237528	1.6957126728232512	2.0137775129152	3.092120302056047	1.9766190689385825	1.9913452892773285	1.6922546706632429	2.5557992701679675	2.0351607506399625	0.9339285956755391	1.0071923402335667	1.1508864626283417	0.36596842979216543	3.2109960879536525	2.4732396811199284	3.0390737579890086	2.128997463272122	3.493475848916078	3.376997561755495	2.6489411918242336	1.6881525485290567	1.77101533961981	2.673850378740333	1.6351436012432998	2.0260171772166613	2.0270792532779573	3.4980561832857937	0.49210932870157437	2.021801573655278	3.2217959256430526	0.0	3.1395403349063615	1.9772906145440112	3.051959117593614	1.7550267535002457	0.554998895777676	0.4808119998427928	2.600781156729453	2.448783187068092	0.7851225725511983	2.4471202709104345	3.254119457147173	0.3971504169984461	2.702256206978015	0.338274618136752	1.8070828150892204	0.7367199205386405	1.4990702104549005	1.0849946979681155	1.7116412090749102	3.132263613160997	3.69426329084003	1.3067669886706796	0.7480879988484178	1.8926154585839543	2.0231766734844765	0.6890184271093784	1.6923915232288727	1.59017708280117	1.3594826290260977	1.104839906108626	0.9247285840259406	3.3752980427766968
GnotoExpt-DTT549-S160	1.4067090652977672	3.00568803227697	1.891395259663883	0.3889322631581756	0.23105429739055774	1.3427721870548666	2.572855110949256	1.590973721346001	1.1584308139109218	3.5506351541427046	1.4188384258377267	2.2712346137419757	2.721093325340159	3.5423481551482845	3.5488004198894143	2.9146290946719184	1.6383079513772307	2.3461624056919237	3.681697408067277	3.196883364724947	1.4775981608507693	1.4330732513633457	1.7243029172398199	0.22293172008922454	3.3234206718552577	1.6258931227369202	1.5305053270528972	3.8596373838233236	1.4079180254100112	1.8377355465666252	1.4854948306957676	3.786548289386511	1.8154077757419649	1.2782684515976814	2.7223485193023214	2.740483014870759	2.562075388158907	3.080476007112382	0.29930814850299237	2.6632862317377306	1.2262005437951398	1.262843218838876	1.615836786317891	0.3437164082242837	1.588276623865347	1.9224467545868467	1.610074681792583	3.2745901167218348	3.9208032701907554	4.028741760272898	2.407732297541272	1.670097588278605	2.908208094645635	1.4211478118459786	0.361581538624952	3.1395403349063615	0.0	1.5157840701924241	1.6952380546141144	2.1943932017598655	2.663506402320126	2.959728798540521	1.5021960452373755	1.4301392578623002	3.014860928023729	1.384822794990603	0.1568914359747835	3.485051453222098	3.8559067639659577	3.021785128661645	2.1344710818835866	2.643717424148997	1.9601581849501224	2.286806358342742	1.769417086182228	2.5387442388151062	2.5643625514689745	2.0098715666006175	2.5460656312485503	2.0312765413337788	1.5627871544301997	2.6404965790993664	2.327890462435673	1.7426314517729058	2.3105810807558216	2.6254696534367703	2.51798588138039	1.9983002592481034
806rcbc170-S267	0.3563775987293946	1.6606239309280522	1.6324253638754922	1.6678029438078628	1.7024654720391648	0.6065214713997148	2.1237776017377397	0.3545319053010897	0.6663195396993218	3.0921533781944714	0.3119881974478752	0.995719674286242	2.506842564824461	3.1200288367312607	2.389595234119481	1.5808322702200137	0.7677960286769626	1.0862605920302397	3.2424462703395083	2.0229533801863333	0.179832236182674	0.7081994025404463	0.7691427275635534	1.6872854031535434	2.6448566421076527	0.6897136154127603	0.46261770137826724	3.160683691862751	1.9346972993580216	0.9754440082593228	0.4075794735275538	2.952346933362203	1.6912961794432213	0.8195107268120401	1.4138752846114275	1.3887704762097695	1.1295930572250603	1.8716542383115207	1.6454645421232996	2.415432657548833	1.7258702121781049	0.792257598356173	2.411419101844103	1.7902458670265955	1.6094140347234445	0.6089982187406683	0.3509465594142119	2.9339814871044605	3.0492601979599567	3.2554545805433888	1.953798317721666	2.4008851418207633	1.606747548734608	0.13220528330759426	1.6215719920008707	1.9772906145440112	1.5157840701924241	0.0	2.137923179183069	1.2380144387489875	1.6111251500545785	1.6856169284496707	1.5285490452863493	0.8841776135301377	1.654763518481679	0.8042955320092852	1.5897552721236345	2.3705606629351217	3.2914624858412873	1.999980524641148	1.5421265233700734	1.3183350763680932	0.791100076704587	1.1120068327139563	0.3484913401526645	2.762725639292856	3.003798293266843	0.704338039176801	1.257862583074609	1.4865485337583018	0.7328787146941319	1.3338414908227334	1.566020652795341	0.41593791491854243	1.3854249597042865	1.5694474553826883	1.427864269789612	2.5589231527157774
