	IL17.DTT.118	IL17.DTT.119	IL17.DTT.120	IL17.DTT.130	IL17.DTT.131	IL17.DTT.132	IL17.DTT.143	IL17.DTT.144	IL17.DTT.142	IL17.DTT.202	IL17.DTT.203	IL17.DTT.220	IL17.DTT.221	IL17.DTT.222	IL17.DTT.28	IL17.DTT.29	IL17.DTT.106	IL17.DTT.53	IL17.DTT.52	IL17.DTT.88	IL17.DTT.89	IL17.DTT.90	TKO.DTT.4	TKO.DTT.5	TKO.DTT.6	TKO.DTT.46	TKO.DTT.47	TKO.DTT.48	TKO.DTT.34	TKO.DTT.35	TKO.DTT.36	TKO.DTT.16	TKO.DTT.17	TKO.DTT.18	TKO.DTT.22	TKO.DTT.23	TKO.DTT.24	TKO.DTT.58	TKO.DTT.59	TKO.DTT.60	TKO.DTT.70	TKO.DTT.71	TKO.DTT.72	TKO.DTT.78	TKO.DTT.76	TKO.DTT.77	TKO.DTT.88	TKO.DTT.89	TKO.DTT.90	TKO.DTT.94	TKO.DTT.95	TKO.DTT.106	TKO.DTT.107	TKO.DTT.108	TKO.DTT.112	TKO.DTT.113	TKO.DTT.124	TKO.DTT.125	TKO.DTT.126	TKO.DTT.130	TKO.DTT.131	TKO.DTT.132	TKO.DTT.142	TKO.DTT.143	TKO.DTT.144	TKO.DTT.154	TKO.DTT.155	TKO.DTT.156
TKO.DTT.78	0.865103012012543	1.2405388975514244	1.4241791605268697	2.9721865829644076	0.6128368494037517	1.0011157984189822	1.8051254897994335	1.4537891865304067	1.2147582071359062	1.7534773225760287	1.4998454546086453	0.5935198254003213	0.9418131162447821	0.5657644209594601	1.6231646137169036	1.6054123322520757	0.544473684000079	1.025227139779223	0.8108556948457679	0.48667616570352673	1.340836103561174	2.891027716059925	0.6241374504245161	0.9899001215703852	1.7644880585285059	1.6779716933679196	1.4689698289598816	1.8311912273982491	2.9927195048868382	2.1094371238997316	0.7279775448364015	0.6816977251887819	1.0707502568252627	1.5526967746039109	1.61341657633258	1.0774936586191697	1.3793493468821556	0.7345273701177537	0.9311022719444306	1.3877338573671418	2.0163575682617036	2.8211176745598014	1.6293618270302577	0.0	1.0326333248221018	0.6907505755807313	2.2498902774239506	1.3225817163142706	0.9494025332985928	1.474896403319262	1.4135366610278712	2.057642006016375	1.8773536863195557	2.2102883151572867	1.183494302047835	2.0399014495538585	1.8389368941870874	0.691451549494534	0.8002635003282187	1.648848034427401	0.5433098557532648	1.2322009061406796	1.7749014775321594	1.6233265211120633	1.2109300462452843	0.9831242526616976	1.4302612088049447	1.4114394711480485
TKO.DTT.76	1.7932866260472078	2.242443887593137	2.4497487037701524	3.538440819615838	1.6426794807932872	1.9982747025687622	1.5379697099813512	1.4697318401712367	0.5856527857244342	1.668520010708842	1.0728727160240135	1.2162595971887	1.570788123102155	1.518136101856276	0.9311343635590672	1.172090984825249	0.966070816229054	1.239194932599837	0.6875537107534314	0.7088972315035029	2.129461037689784	3.5778514529902212	1.1782935137020996	0.8521285643048099	2.657247660777209	0.8019740353751892	0.9900344003217046	2.2828694402536645	3.066805517948322	2.170537480915106	1.2321633198886406	1.4066752060326204	1.8726061831550378	2.4916098500428374	1.7075913597446795	1.9186127200128276	2.2863212765282617	1.5233029740465667	1.8250799179256387	2.3890401017769407	1.0904729819756958	1.92915760016163	1.4360392372069704	1.0326333248221018	0.0	0.34727306231120625	2.0444201544515734	0.3698887804234958	0.25727170182256215	1.1450437418704904	1.987360000738516	1.7664843676940274	1.3676612769470253	2.4713139441648364	0.35322647074231595	1.3833052761337101	0.8705477409961743	0.8765416871956511	0.8500234575953385	2.003262649431016	0.705588401966485	2.1030437506709982	2.726227558279441	2.634172107230466	2.0007751542944874	1.8659636763607386	1.1838204958531144	2.4310638903954387
TKO.DTT.77	1.4800947664392876	1.912662218417908	2.1056109330914277	3.3189588830414016	1.29822323906085	1.6675200008858246	1.5260291913764281	1.3543854123579493	0.661624416645375	1.6172510622364986	1.106959991493556	0.9571121036238452	1.3225703757586225	1.1996840121495846	1.072309235194902	1.2126921703002056	0.6934983083811341	1.0313914689481938	0.5460968972740038	0.4278916938266021	1.8369706373478083	3.325929138394817	0.9362236338748278	0.7569688135058522	2.3452894894026186	1.0600548411769437	1.0557404046173056	2.0756129048402436	2.996755809826607	2.0898644225176057	0.9489839628754344	1.141667485375587	1.5886786784982252	2.1758741214274915	1.6198611076871645	1.6331134786964312	1.9826953522304787	1.246551615286679	1.524289443174776	2.0618045503441813	1.3642796437473195	2.204330867854016	1.4070557744745	0.6907505755807313	0.34727306231120625	0.0	2.053219496008009	0.6530426839253162	0.3039567906082832	1.1744149116617288	1.7408102395733136	1.795065126534536	1.4570823040960028	2.33209358544995	0.5558646636802247	1.5445299105500392	1.1636072434393987	0.6706261830687671	0.6927269707923583	1.834123333924323	0.42325481767184564	1.793151818383115	2.4120304099674996	2.300323224818193	1.7099022073997192	1.5420577693940376	1.1818379575233695	2.0849211000313206
TKO.DTT.88	3.004546752663197	3.1935122840265757	3.2334032068632657	2.307412448130004	2.5233839319008786	2.5681736712070715	1.1531472740547435	1.131486611951963	1.7184751089210273	0.524952252693257	1.1760347026455797	2.680804831896254	3.143164401496603	2.6693869802514283	1.6671216491911278	1.1935677197206076	2.6389748468350493	1.6442294441975107	2.5989523225153572	1.8428845035956625	2.0047893969179507	2.6010964060805524	2.613831217277175	2.807966357486282	2.5288114831545316	1.5749438119393362	1.0779264891780778	1.3903288550530821	1.1374292937034474	0.5548551106625781	1.8217908696930911	2.6074935924847717	2.092921787946304	2.6331260802443435	3.644883889162099	3.1787953682373824	3.482112500346271	2.731210685780686	3.0303603820093583	3.2651237111136995	2.6278001964922706	3.5310787996222373	0.7346960903344495	2.2498902774239506	2.0444201544515734	2.053219496008009	0.0	1.8413299196730482	2.1813874134527476	3.1832523034363924	3.6021660774981226	0.3365341870325359	1.0154462082768838	1.0327404149692327	1.7156903960152032	3.2892792961311454	2.146211469775916	1.6085048481374984	1.549242639614026	1.191754464075506	1.8060972533434467	2.186666973979723	3.780619260186971	3.5025317626318895	1.9732137756894657	3.108515620398446	3.2104928298325275	2.9874149823742493
TKO.DTT.89	2.129354995480546	2.556796876682736	2.735774076467707	3.54523296133203	1.9150299993993436	2.2511658292104	1.3292307937206556	1.369881284482172	0.4364429113691142	1.5237652162299535	0.8516443515168949	1.5691533271673996	1.9368932552698972	1.839253195513616	0.6488639336346617	0.9352383126260323	1.3097547455799112	1.2628788199187306	1.0360790122867722	0.9258410182186748	2.264995641897966	3.6351937354298323	1.5250384274982112	1.184294157876902	2.822521390466461	0.45789275145851077	0.7723563849113299	2.2791988847176095	2.9150375074636905	2.0501254510931517	1.3512914808825474	1.7320727683832065	2.06454105774294	2.7024636296023212	2.049470252698588	2.2670874183161733	2.6311375376689763	1.8555752559273553	2.1648401595625226	2.700403979442196	0.9548727973978498	1.855963060851495	1.2648838497749848	1.3225817163142706	0.3698887804234958	0.6530426839253162	1.8413299196730482	0.0	0.5345096196635429	1.4306622520472203	2.313786402829046	1.5418324978435	1.0793135402774816	2.4026401304762826	0.20609472823802452	1.4750834484011912	0.5974538300787539	1.0142214304393293	0.9620083049803184	2.0145161001043723	0.8832710856731997	2.2753804190235933	3.0625035288652183	2.9442865614526306	2.1493271258373436	2.1739244304648766	1.4851416208677914	2.6815688276248215
TKO.DTT.90	1.6946508389667263	2.143852256004698	2.329264960843581	3.56660694209138	1.5465264743429687	1.9436692360974697	1.5542751954961833	1.4772621708643061	0.5903827171702011	1.7721854678473836	1.1380069310896395	1.1654328742450868	1.4667151405647574	1.4443793109163354	0.9526615459563819	1.222792242991344	0.8013312650769017	1.1633383151656207	0.5236473833238025	0.7241832837460078	2.1110453471103727	3.591049237179083	1.1555847685190954	0.6811420002213728	2.6200942660298936	0.9897261386277494	1.1258766066640993	2.3027952965419054	3.171134481415713	2.275749174778482	1.1469146822772502	1.3942943896746018	1.8893118463888068	2.46335528239128	1.5942155110448912	1.8429086213942154	2.181524420667927	1.4906516415927258	1.7459547114462683	2.3022384487581418	1.0730069082821372	1.9136981590512159	1.5245244147642278	0.9494025332985928	0.25727170182256215	0.3039567906082832	2.1813874134527476	0.5345096196635429	0.0	1.031930313403886	1.7806318437297566	1.8960666795586274	1.4603974329871607	2.547893510728542	0.5411867101680087	1.265364885118312	0.9283621512469601	0.9500262694306773	0.9575825452424763	2.0918194765884235	0.6770230011458758	2.0720338771081934	2.6188660874605723	2.52531716772809	1.9931822012155955	1.6916971002143062	1.0607577360144014	2.322603164371987
TKO.DTT.94	1.7610787696818602	2.264380092991177	2.538446524674613	4.417061827214522	1.9524312034937932	2.365915309524009	2.5681422913815557	2.482021672036668	1.5987453071873112	2.7791995054408147	2.165236459835553	1.2682788692628348	1.258179268538481	1.6768431423903856	1.8889834955847877	2.243111072237007	0.98553438226888	2.0813262329460644	0.6975755539124813	1.529396050175941	2.8151769094604786	4.36224201869485	1.2960587806235078	0.5115543440960759	3.2189525877747265	1.8496244389575502	2.131760232715944	3.2063872141916936	4.16736460266554	3.2596961503038044	1.970237993821391	1.5941036609890924	2.4814800139555926	2.956558058979245	0.7499674594732055	1.7909001237695144	2.09271531176963	1.6333759943459523	1.7855510336159428	2.425138205848061	1.3859494242728685	1.7186263153253085	2.5496933134082527	1.474896403319262	1.1450437418704904	1.1744149116617288	3.1832523034363924	1.4306622520472203	1.031930313403886	0.0	1.463117811035526	2.9081577167362145	2.467126801216645	3.4988386511301632	1.492211547110347	0.8797203651803657	1.5785392863138765	1.7880670981576987	1.8048562699663941	2.9591448433188736	1.5565886477759334	2.70166927900383	2.54327559548406	2.6143985132118317	2.681572835397169	1.7825009026394416	0.10945363950647556	2.677247785875167
TKO.DTT.95	1.1100193544850294	1.379551322131776	1.5012557023961601	4.040182424067441	1.3909747857629045	1.7782476797734244	2.8967502277463004	2.635080861345979	2.2157500651304547	3.0923576141501044	2.6642555139555273	1.3013814649208268	0.9392364631991147	1.2865266636088983	2.5648272118745092	2.7322775090237768	1.0636661782041996	2.0881856557165444	1.3276779920904194	1.8304109531491504	2.3973210957240676	3.8634325195981853	1.431145573579298	1.2410090971780299	2.5720522671883357	2.7633661391562705	2.7236141265273117	3.020693172175528	4.310690219201055	3.460951714479751	1.8489454124715752	1.5366680825147323	2.21605016214536	2.3380141779896313	1.1597770148874746	1.2323606826914923	1.1968459030684946	1.4429730567725494	1.2223731722624482	1.550136562343935	2.509963776565264	3.003112372747658	2.916722048450767	1.4135366610278712	1.987360000738516	1.7408102395733136	3.6021660774981226	2.313786402829046	1.7806318437297566	1.463117811035526	0.0	3.3752248192921592	3.0419945825685994	3.5094232313432414	2.2785575734661245	2.037292630064005	2.602962237208585	2.088017358896327	2.185859684680995	2.9985266526085455	1.8210478650040065	2.2171471384959625	1.5025274825049328	1.5659935327830727	2.322523873896344	0.7449203094835014	1.3630533925385595	1.7392160193725628
TKO.DTT.106	2.8559911838987695	3.083058876988674	3.1313638139656526	2.5012234549626595	2.3855574219374702	2.4912183609858465	0.8705891587457738	0.9191979058675619	1.4058966928501273	0.4225349535753019	0.8550213188263254	2.499909435881429	2.953686936764803	2.520085483604895	1.3325473865640993	0.867463426169168	2.4039967597042606	1.4175343565473808	2.33818816521872	1.6316751967259464	1.9917516525291392	2.766185057019829	2.438609234486751	2.541196685797371	2.5471897600390947	1.278337874560431	0.780283727306907	1.4479819659898843	1.4344845212649808	0.752413634092864	1.6262283318847786	2.4653140834644733	2.0595576746515905	2.6300121423159757	3.404221703428475	3.038725197259958	3.3495630269060856	2.5903873935465493	2.890475812064164	3.1717130280201142	2.3018060643724487	3.213171671409902	0.4766503230684642	2.057642006016375	1.7664843676940274	1.795065126534536	0.3365341870325359	1.5418324978435	1.8960666795586274	2.9081577167362145	3.3752248192921592	0.0	0.6807302736739343	1.222421792254621	1.430206889414498	2.972012589440402	1.822244197331667	1.4281343400092568	1.3684851728407497	1.2748576756925105	1.5753095372782073	2.1546899331782745	3.6722983437089063	3.4074952880362277	1.9505775579312463	2.9254638005421443	2.9396435177287894	2.905145798083911
TKO.DTT.107	2.7364582827349415	3.0352233597311145	3.091781910372115	2.9840962504449933	2.3064026544360168	2.5385720787924484	0.5157980334435314	0.833688714874269	0.893914405128301	0.8483324782160776	0.3855393611984317	2.3269814827941637	2.738088291973786	2.41576346726164	0.6908700679549712	0.32647464357017186	2.090298930937901	1.1816045319099189	1.9573264958149565	1.4472629789004456	2.18432979849286	3.2064898346674067	2.284109757603166	2.1340275375317264	2.7622585793343393	0.8448953633552518	0.5131594708643049	1.7894877700701566	2.0574124597877455	1.3472036121191502	1.4593967635250005	2.386349361337386	2.225021402692086	2.8118439047688994	3.0480632177539317	2.9350883543469246	3.2484505878562717	2.5067397603505874	2.7915744985871362	3.1579027157124258	1.6871924023281417	2.6112190124028496	0.5705041673576403	1.8773536863195557	1.3676612769470253	1.4570823040960028	1.0154462082768838	1.0793135402774816	1.4603974329871607	2.467126801216645	3.0419945825685994	0.6807302736739343	0.0	1.7607899774746458	1.0376466073148014	2.391023862908196	1.2235933239974954	1.355234554672214	1.3070510567631135	1.69987283190069	1.3379555855411964	2.303686103774362	3.6127033134264224	3.379019543227375	2.133901409121384	2.7112017033578946	2.510226593100958	2.9114563684294597
TKO.DTT.108	2.7638109065579486	2.784690409272463	2.7315204137992373	1.2891553855921816	2.220508570707135	2.104877919008951	1.618445513140935	1.293702165231515	2.1899086630168134	0.9446027878864223	1.7312276635092183	2.6666988799829543	3.0812627410081403	2.4759413713681933	2.275137882312351	1.7665676985278027	2.714429092639144	1.6827118417367548	2.825925394805242	1.9792893957431983	1.355401774362688	1.5698244612329384	2.620238352448918	3.041866934637405	1.7365776588106079	2.3022442033072643	1.6932016593198715	0.6102430683682205	0.8556419825731127	0.4860135605858354	1.736431401109035	2.506384728758534	1.6447283741046603	1.9574684466769123	3.7922046189773693	2.954361710643174	3.1608285074545894	2.589443355429511	2.7945716915809813	2.8140973681926553	3.271639353403658	4.224783921507454	1.2344158919944372	2.2102883151572867	2.4713139441648364	2.33209358544995	1.0327404149692327	2.4026401304762826	2.547893510728542	3.4988386511301632	3.5094232313432414	1.222421792254621	1.7607899774746458	0.0	2.2281425904721845	3.7764288057925897	2.830471263102893	1.732983163524891	1.735540953704703	0.7079501947925182	1.9555928738062958	1.5841284378886549	3.349324642865646	3.0059319737181878	1.3954463822175647	2.8678832661987803	3.4939111482320118	2.421293096246017
TKO.DTT.112	2.0048732736438493	2.416534348392148	2.5946611142541407	3.360643564103969	1.7657273962791475	2.0792577745422585	1.2681523471881158	1.2430212231834046	0.4250902930760689	1.3729195068582802	0.7735898947936457	1.4568997555709897	1.8545154888905966	1.7003599698312601	0.7128169503082789	0.879704248035015	1.2450808027181675	1.1425536443755857	1.0200484089295019	0.7534539943396186	2.0760650357611006	3.443536603289663	1.4064271211798636	1.1954727683539212	2.6360920415465676	0.5056891273131909	0.6527503519261797	2.1020465421751213	2.768741385734657	1.888784219907701	1.207718370714671	1.5899040268645297	1.8686098684366208	2.5148557603912383	2.0572219649647	2.1457731782039957	2.512377636444601	1.7177505268811577	2.0367961615983616	2.553635564528941	1.157023316146092	2.054516707637022	1.1332231581021253	1.183494302047835	0.35322647074231595	0.5558646636802247	1.7156903960152032	0.20609472823802452	0.5411867101680087	1.492211547110347	2.2785575734661245	1.430206889414498	1.0376466073148014	2.2281425904721845	0.0	1.6312837747514206	0.7958216406232941	0.8149901286215819	0.758251565695294	1.8166320183914797	0.7247669868393095	2.0891138726391127	2.9357814155281563	2.804397282415304	1.9568413643634366	2.079012110574625	1.534817267514774	2.5283377032396963
TKO.DTT.113	2.5082907568149135	2.9899358095521182	3.1886761596304116	4.795632442406612	2.5601159455534805	3.010784438837877	2.5116861123902403	2.5977900660959325	1.614731542304717	2.9424876640672784	2.173362761346179	2.029227363215837	2.0713858608157687	2.3887452568157475	1.7206656630815638	2.2046598775683837	1.5976342102419847	2.2675742924263074	1.2571628968882418	1.9687640842771168	3.3081644127670637	4.814109995247097	2.0527355593558543	1.1261317288045145	3.767800512271943	1.8110473664573339	2.2178105342439536	3.5212472192326034	4.338103867167202	3.4739428168210265	2.291585676361368	2.348968562692104	3.0812151683368687	3.586738366992266	1.5552066063519292	2.597094543850179	2.8736739907108855	2.404231033244477	2.562386533748073	3.1647027367775897	0.85048845094553	0.9675855496210523	2.654513272768695	2.0399014495538585	1.3833052761337101	1.5445299105500392	3.2892792961311454	1.4750834484011912	1.265364885118312	0.8797203651803657	2.037292630064005	2.972012589440402	2.391023862908196	3.7764288057925897	1.6312837747514206	0.0	1.2662038030385776	2.2099833294600315	2.2114450716481087	3.3553820027516053	1.9208515290399195	3.2404255693011956	3.3122685261137157	3.331373258138106	3.198907874294909	2.3800895333812715	0.9645212940444556	3.2767095975646416
TKO.DTT.124	2.6218101159093354	3.061666237668158	3.219961314500627	4.00326468573034	2.4241766544842442	2.796563440823284	1.496180779258665	1.710945393704179	0.7716896838568924	1.9061465066795853	1.1292590628272074	2.0701817317923887	2.3719707314983274	2.359779895773625	0.6590273852180595	1.1443548945314495	1.7168073704184221	1.6391240659600599	1.3892230165434627	1.4910945667475908	2.7932920083694217	4.128843348001274	2.0410911810261827	1.4654183480618208	3.3515813900494007	0.6675302820381767	1.1536208519651971	2.7285370236797015	3.245174377553731	2.4448238790611545	1.8011662556848511	2.2763773744728684	2.6428027782158585	3.2599736151169414	2.2973007646415677	2.76416732152995	3.109636181937967	2.389381077680932	2.669866458073126	3.2176631246919367	0.48700981677348304	1.4055900964646715	1.6123658877335962	1.8389368941870874	0.8705477409961743	1.1636072434393987	2.146211469775916	0.5974538300787539	0.9283621512469601	1.5785392863138765	2.602962237208585	1.822244197331667	1.2235933239974954	2.830471263102893	0.7958216406232941	1.2662038030385776	0.0	1.5966089488141397	1.550072747562421	2.533765106155433	1.4130471916196237	2.8132352134653127	3.546671249808236	3.440016117365942	2.694093516147399	2.5796229036075538	1.6581380998745738	3.1738069303727947
TKO.DTT.125	1.470617657971048	1.7858118970317758	1.9504566248665283	2.714127752709444	1.1275144004827027	1.3312829684993304	1.3954897585115622	1.0588312821786103	0.9459820423043861	1.1513092737975312	1.025552730492187	1.0757820392729338	1.536194599254198	1.1286971815132987	1.3040908514981833	1.1555768695487227	1.0953960547555828	0.8956994998808641	1.1382340913698124	0.28955057068020046	1.3115227863164403	2.7280040971714974	1.0189040633163886	1.3573029137800492	1.858431919922971	1.2102383469758444	0.8873277704507374	1.5156537006772148	2.4426341120950195	1.533867211514467	0.7554271722002377	1.0529276327176444	1.0552481122643633	1.715221437918961	2.0962066307225276	1.6303562720396636	1.9745800732613021	1.1769637311949113	1.4928036469105261	1.8939543364483604	1.9204016813907856	2.8022740802906663	1.057715305387449	0.691451549494534	0.8765416871956511	0.6706261830687671	1.6085048481374984	1.0142214304393293	0.9500262694306773	1.7880670981576987	2.088017358896327	1.4281343400092568	1.355234554672214	1.732983163524891	0.8149901286215819	2.2099833294600315	1.5966089488141397	0.0	0.12969716568533382	1.1759965602398152	0.3977994653656449	1.3105397014296394	2.3465445047939952	2.160795443983677	1.1706633432478226	1.6555079692107015	1.781797104472708	1.8430987922577573
TKO.DTT.126	1.5692694798693314	1.8928918773420205	2.0694670308833163	2.755752113453569	1.2487288178634892	1.4384107340758854	1.3937216252281344	1.085891675798432	0.9357515378025228	1.1166909177499544	0.997013737564257	1.1394503192211525	1.6097947658134062	1.2264934414917315	1.2789632585973154	1.1318252343674056	1.1727698777553748	0.9756043897400599	1.17842747727486	0.36901813236694875	1.4021687779161234	2.783233649168864	1.0713210535775524	1.396818255003432	1.9527306892867673	1.1253418587710358	0.8195431809586076	1.5631181752384873	2.4179734476825985	1.5076363557978636	0.8679507256247531	1.1151218094484705	1.130809375729987	1.806973898156927	2.135766192724961	1.7134076588485174	2.0708986013855517	1.2480059838274773	1.5826951249385726	1.997268823585351	1.889797587166925	2.7663479274552722	1.0266008011768546	0.8002635003282187	0.8500234575953385	0.6927269707923583	1.549242639614026	0.9620083049803184	0.9575825452424763	1.8048562699663941	2.185859684680995	1.3684851728407497	1.3070510567631135	1.735540953704703	0.758251565695294	2.2114450716481087	1.550072747562421	0.12969716568533382	0.0	1.1799421726506447	0.4802569131526988	1.4099710400445937	2.447412391903537	2.2708203602860166	1.2590759892362713	1.773389776406954	1.8051014818833233	1.9638463825129309
TKO.DTT.130	2.160338856206125	2.2217548519279666	2.255187576890328	1.6526087210852765	1.6802882341001741	1.5504317684684004	1.6399045401242294	1.212132178966934	1.8694299211012506	0.9015902002960586	1.5531172362608276	2.0312070047693744	2.4592254355810197	1.8613069459043596	2.068255059562504	1.6386264491805962	2.1716939728344204	1.4301216333033913	2.2977233459524258	1.4398619271989355	0.9588606431342088	1.7437222240757373	1.973330279975262	2.514576613189596	1.431941055563253	1.9927111179740291	1.4303836798623693	0.7265062843985493	1.4888735848901107	0.7603762031577633	1.364768751613635	1.8413999958193126	1.0186439856921303	1.4890728719777222	3.1885191809851605	2.31739000343525	2.5623279848734386	1.931241677768408	2.168476023771962	2.249482223752644	2.9457687804816164	3.870278923492516	1.140646284871383	1.648848034427401	2.003262649431016	1.834123333924323	1.191754464075506	2.0145161001043723	2.0918194765884235	2.9591448433188736	2.9985266526085455	1.2748576756925105	1.69987283190069	0.7079501947925182	1.8166320183914797	3.3553820027516053	2.533765106155433	1.1759965602398152	1.1799421726506447	0.0	1.4735757873275739	1.1308791994285958	2.7829460248141005	2.4846653218706205	0.9071630263244969	2.37114492314581	2.946783753388197	1.996929697954412
TKO.DTT.131	1.4077890168834335	1.758021924774475	1.891034900182685	2.9048140997044323	1.0638591282390166	1.3931477564943562	1.3096168161719968	1.0247353885100996	0.7179738801695698	1.3229159198167602	0.9616494382741255	1.0262700588928837	1.421341359427864	1.0961702615644553	1.114464681113985	1.0713836792562275	0.8359086485214721	0.6889904423777599	0.8751179275403967	0.205642261262715	1.441636500003798	2.91526803127462	1.0105991848228384	1.088891178129532	1.9708445406328046	1.1890616463733064	0.9403349270699479	1.6608607568347413	2.6605955497864553	1.7597941405642061	0.5636108687316713	1.1138257344312767	1.2719861762621976	1.851027107536459	1.912861650075942	1.6079785608514618	1.9222118624875721	1.2115670489893229	1.4663049016524112	1.896641435465198	1.6826366500516385	2.5770529782419724	1.1453288511568402	0.5433098557532648	0.705588401966485	0.42325481767184564	1.8060972533434467	0.8832710856731997	0.6770230011458758	1.5565886477759334	1.8210478650040065	1.5753095372782073	1.3379555855411964	1.9555928738062958	0.7247669868393095	1.9208515290399195	1.4130471916196237	0.3977994653656449	0.4802569131526988	1.4735757873275739	0.0	1.4220862981759037	2.3104390172809866	2.129304667292876	1.3275566443041242	1.450675296642858	1.5487992384075029	1.806916722263045
TKO.DTT.132	1.360053945701575	1.2372852148142048	1.1599922575869488	1.8790443400715782	0.8504762116028112	0.5799099054796971	2.0867800840352246	1.5757750781254303	2.064396519186274	1.7351151933038707	2.0043933602462305	1.5831433829656905	1.8393863924628975	1.1857459554370435	2.3808557277616083	2.0891718516096054	1.7394889790309613	1.3844898171170001	2.0414314539241722	1.3973710621618574	0.24018033734780722	1.7043665659803944	1.591610672407641	2.216995479141367	0.5555538877901534	2.4718401734993645	1.9868759242187786	1.0978776147667157	2.4375921154998976	1.7692773796883354	1.1090697391398974	1.3843791022831329	0.513967923629085	0.5367658441696208	2.7169218903135715	1.5671768471394831	1.6557412246017154	1.3805907406721898	1.4061086712687112	1.2563890103395057	3.097521918109088	3.983953752462638	1.806270954176763	1.2322009061406796	2.1030437506709982	1.793151818383115	2.186666973979723	2.2753804190235933	2.0720338771081934	2.70166927900383	2.2171471384959625	2.1546899331782745	2.303686103774362	1.5841284378886549	2.0891138726391127	3.2404255693011956	2.8132352134653127	1.3105397014296394	1.4099710400445937	1.1308791994285958	1.4220862981759037	0.0	1.7840343284570692	1.4232279877170069	0.22757751389112085	1.4917365690394258	2.6500085691713995	0.8726820930890922
TKO.DTT.142	0.9339151657096734	0.5955215109569874	0.7909088573515406	3.5015201527096353	1.3230973990715236	1.2489598637376091	3.4570192723902786	3.021610863094013	2.9760490686365637	3.294978645164576	3.2391284125529616	1.5678650807774492	1.3110361237254409	1.2436581806322473	3.378378695139246	3.337370077916508	1.8515346505752872	2.5821631013751696	2.220676058488971	2.233155115471334	2.023573571202281	3.174558409895618	1.6499164098225283	2.249366537926592	1.89273708144934	3.431859933440625	3.2078576181830405	2.872059027322898	4.203575690619814	3.4631734075393563	2.2325964717501	1.4722387964488997	1.7729592246951997	1.5307051897870452	2.0736710378637926	0.8795537301769811	0.4637046610470007	1.3175605115569686	0.9268387943607275	0.536333633384968	3.612045821316242	4.226315399637389	3.2645383512628072	1.7749014775321594	2.726227558279441	2.4120304099674996	3.780619260186971	3.0625035288652183	2.6188660874605723	2.54327559548406	1.5025274825049328	3.6722983437089063	3.6127033134264224	3.349324642865646	2.9357814155281563	3.3122685261137157	3.546671249808236	2.3465445047939952	2.447412391903537	2.7829460248141005	2.3104390172809866	1.7840343284570692	0.0	0.4329872555335206	1.9547998991270534	1.1617389401638438	2.4428128167426606	1.1352367892054203
TKO.DTT.143	0.8984905456346779	0.40402647311253387	0.39198936303147747	3.1065083424591466	1.0773715645977524	0.943857742045754	3.1826741808831702	2.728189790371062	2.8079265127261914	3.0144509576707352	3.012124883195252	1.5616527826569735	1.4054595232527667	1.1426612753798615	3.1963515669224245	3.1036923651793487	1.7979583209425047	2.3089865736634474	2.189592050981878	2.072193405479962	1.658235328205302	2.783310681908099	1.6417057242050175	2.250628683638233	1.4927398290233103	3.2927796948196972	3.0017149830480574	2.504144760365821	3.860081965837111	3.1526742343884	1.963345326752084	1.4391713046028554	1.5041403922667294	1.1781052713401023	2.2530042515432087	0.9692830286078553	0.6345820519138684	1.2980560044187521	0.9347324159615704	0.32993117235760805	3.547479327407674	4.238707137879931	2.998559060415081	1.6233265211120633	2.634172107230466	2.300323224818193	3.5025317626318895	2.9442865614526306	2.52531716772809	2.6143985132118317	1.5659935327830727	3.4074952880362277	3.379019543227375	3.0059319737181878	2.804397282415304	3.331373258138106	3.440016117365942	2.160795443983677	2.2708203602860166	2.4846653218706205	2.129304667292876	1.4232279877170069	0.4329872555335206	0.0	1.6146529810369732	1.0358569536230193	2.52017382401408	0.7139379708886271
TKO.DTT.144	1.455827118181898	1.3958798817927234	1.362398469143002	1.8145260252333422	0.9392381169515488	0.7160800986809023	1.9431889836519871	1.4309081032840378	1.9491175638408527	1.5316143985839767	1.8498676421355496	1.5836576804818947	1.892236506750977	1.236060367509964	2.254278394566468	1.938234203460835	1.7425304031684385	1.3002413174019973	2.0103555507576836	1.2973015646685928	0.1899767663486726	1.6882006597529005	1.5756315498667928	2.198917480081855	0.6994271322274768	2.314189599081714	1.8127436512980053	0.9497736417297162	2.2505410525771574	1.5589329919481667	1.0499611829089484	1.38063172187372	0.43500329883519323	0.691134351666363	2.745202223821331	1.6531213628160508	1.792351798222086	1.4025043762430682	1.4916018241366606	1.4206826445234089	3.004114383950438	3.903286453900627	1.6211109164230213	1.2109300462452843	2.0007751542944874	1.7099022073997192	1.9732137756894657	2.1493271258373436	1.9931822012155955	2.681572835397169	2.322523873896344	1.9505775579312463	2.133901409121384	1.3954463822175647	1.9568413643634366	3.198907874294909	2.694093516147399	1.1706633432478226	1.2590759892362713	0.9071630263244969	1.3275566443041242	0.22757751389112085	1.9547998991270534	1.6146529810369732	0.0	1.6179528337806393	2.6378578157977675	1.090991169574172
