	TL1a_DTT_173_Repeat	TL1a_FP_162	TL1a_FP_88	TL1a_DTT_76_Repeat	TL1a_FP_89	TL1a_FP_234	TL1a_FP_65	TL1a_FP_64	TL1a_DTT_172_Re_extracted	TL1a_FP_209	TL1a_DTT_268_Repeat	TL1a_FP_287	TL1a_FP_77	TL1a_FP_245	TL1a_FP_198	TL1a_FP_161	TL1a_FP_76	TL1a_FP_102	TL1a_FP_197	TL1a_FP_132	TL1a_FP_130	TL1a_FP_173	TL1a_DTT_269_Repeat	TL1a_FP_90	TL1a_FP_174	TL1a_FP_144	TL1a_FP_142	TL1a_DTT_245_Repeat	TL1a_DTT_130_Repeat	TL1a_FP_172	TL1a_FP_269	TL1a_FP_288	TL1a_FP_66	TL1a_DTT_196_Repeat	TL1a_DTT_90_Repeat	TL1a_FP_143	TL1a_FP_100	TL1a_FP_196	TL1a_FP_131	TL1a_DTT_198_Repeat	TL1a_DTT_88_Repeat	TL1a_FP_246	TL1a_FP_270	TL1a_FP_160	TL1a_FP_286	TL1a_DTT_89_Re_extracted	TL1a_FP_78	TL1a_FP_210	TL1a_FP_208	TL1a_DTT_244_Repeat	TL1a_FP_101	TL1a_DTT_197_Repeat	TL1a_FP_244	TL1a_FP_232	TL1a_DTT_270_Repeat	TL1a_FP_233	TL1a_DTT_142_Repeat	TL1a_FP_268	TL1a_DTT_78	TL1a_DTT_209	TL1a_DTT_160	TL1a_DTT_234	TL1a_DTT_210	TL1a_DTT_64	TL1a_DTT_287	TL1a_DTT_233	TL1a_DTT_65	TL1a_DTT_286	TL1a_DTT_246	TL1a_DTT_66	TL1a_DTT_232	TL1a_DTT_77	TL1a_DTT_208	TL1A_DTT_642	TL1A_FP_641	TL1A_FP_689	TL1A_FP_640	TL1A_DTT_629	TL1A_FP_677	TL1A_FP_678	TL1A_DTT_640	TL1A_FP_630	TL1A_FP_688	TL1A_DTT_630	TL1A_DTT_641	TL1A_DTT_689	TL1A_DTT_628
TL1a_FP_286	1.7253408479332866	3.6501475129482466	2.2568725149032236	2.100876298838426	4.13247911433618	1.0833568193172602	3.613097510458994	2.3169408927523523	1.3186972911569568	1.9945368001458885	1.6102085659518732	0.8106287073877652	2.632437284438571	1.0963755051764914	2.7844743187685217	3.0350384344162724	2.153949236865935	2.9207341376464053	1.2840000463205135	1.1258488156500779	2.424307724854471	1.0775449739793466	2.013026180250623	1.5939100062582698	1.2299435510951584	3.191889667607578	1.9279888891874026	1.7788786297108488	0.9195504083344037	0.6525726584430399	2.687630858881058	0.4153787692477245	3.605925720020358	1.9150817939343234	1.6965532221538608	2.0004479517138	2.3633691104502157	0.254519149616827	0.6315240321583977	0.975575223756935	1.5143081096092783	1.4976415537398775	2.136390313821093	1.1357250842556879	0.0	1.104660659252673	3.614033155289718	0.39801067630015713	2.020421184214747	1.9704522408959197	3.277424611240034	0.7856433533454583	2.5830768801976296	0.8240570280794141	0.6885676115166892	1.1676116102532808	0.8176302067228906	0.7932410701560457	1.7364501850365455	2.606962213503013	0.9728037796590929	0.38113455976299354	3.1178697064485927	3.4738205760275505	0.8442539134585747	0.30024595258975056	2.5295306911455153	0.5059072639306074	1.9825645831518077	2.189133896298631	1.3818489632211097	2.477156661172536	1.6029486731205642	1.8390231563581965	1.7686899043883584	1.8848196445597742	2.0135729706227194	3.6411529586861398	1.9342527569473507	1.4211921064067357	1.9906117222066124	1.6020835919590943	1.7839330256813188	2.1486907103723576	2.095799647062066	2.3456207251132497	1.3535229577407741
TL1a_DTT_89_Re_extracted	0.9609501726512724	2.6390674992723673	2.4173386752250163	1.3180778993255948	3.284150034738036	1.5439165772969605	2.7804761514283736	1.3543781666434553	0.28154710669666183	1.059769135233582	1.7447812386131438	1.0547984562026322	1.6742028695531868	0.5970406273198348	2.652682642673141	2.009063609759614	1.1453060072526937	2.5103933203381845	0.8244155932588868	1.4166595282333805	1.379756706062525	0.9719962910872467	1.733511128188482	0.7294741664958257	0.5887469470100574	2.205498720491483	1.4027838774851762	0.8925226895508446	0.47590585268064944	0.9713375547073367	2.6206805296920757	0.7925035441601908	2.8275708405892948	2.107286143880871	1.4107203540873774	1.2671671000346714	1.7992583940565474	1.211036954223206	1.0937312511948847	0.9371593789549267	1.2745459539854687	0.4011301499369177	1.5453804958165915	0.830895007652139	1.104660659252673	0.0	2.702098548132068	0.8782862991719742	1.2855344717476904	1.0234364557107918	3.3365637650778197	0.9232571728424988	1.6926728471605532	1.3618528652859272	1.4924025480735574	1.1941955977904504	1.03206119935312	0.42587627173684667	0.8565130121406094	1.8187835375903338	0.9449702551280875	0.7301149129209965	2.33742651645798	2.7831358803996347	0.9980534838386167	1.286999301202299	1.6833075820411676	1.4984616379221252	1.129429249516286	1.3470872401519243	1.706871077201568	1.6169215025017636	0.7384333990209186	1.0210212006542578	1.0562424450685093	1.1643547897879696	1.2381124136448634	2.7932931856460423	1.1372391725190056	0.7706483419868654	1.0745556019699256	0.8664314306881884	0.8573994780013199	1.2929377872759116	1.235306406603691	1.5291165027994262	0.8067992694367674
TL1a_FP_78	1.9028009137507111	1.0061800285092437	3.9855807437200155	1.6961582293105482	1.1185595369460792	3.951664752914562	0.7255901545567772	1.3630176889050412	2.6554552370270885	2.086060390438265	3.64326864766366	3.5287909143645586	1.5470195286066262	2.9327865284833745	3.9769966785774877	1.0270546358660728	1.6909821306330808	3.3662632520910423	3.166815844136698	3.422912536734294	1.4194973624877776	3.281048366240905	2.8062623022504183	2.226620006021273	2.955271344226551	0.6001053778172115	2.7838401814091647	1.8660893108123802	2.9039665626245172	3.2695271280635434	4.100811247197062	3.3371010479897243	2.1413089780975536	3.949290155077715	2.5858887967642277	2.424930786129085	2.734880237757973	3.738748859022089	3.224994629343367	2.871198339518311	2.622800893815656	2.4616472597391	2.657470360460731	3.088524509574371	3.614033155289718	2.702098548132068	0.0	3.490178923525035	1.9981796514497496	1.7551021928636685	4.527678764394865	3.0327814294223203	1.8703453045983953	3.47590657631217	3.774752495811186	3.4407052591086056	2.9780072463186382	3.0673820274540664	1.9417687850834182	1.7524082415122264	3.2099085102119167	3.2954605500585297	1.3567093465252094	1.4099096659198962	2.963659729011587	3.6491601679921284	1.0915944676857814	3.8978661464903492	2.2025591701249376	1.457053025447986	3.80959064796988	1.1785698229695367	2.4794056422927153	2.4131702358432885	2.193127226886041	1.9587432944272074	1.7353214849635625	0.9301220773334595	1.6988547698952934	2.218284005831859	2.1855866896956493	2.5512601295866992	2.1027278325016483	2.138412669390735	2.1724445175118183	1.883700963256014	2.7301535011223943
TL1a_FP_210	1.61338030302882	3.5061360962026096	2.0765324411003445	2.057864338914562	4.078713640571332	1.2601233842011443	3.5555585595056463	2.176931821097156	1.032480464275612	1.878927645518324	1.7983009175888884	0.4859270175146392	2.3845580635311783	0.7630148496658385	2.909536389088969	2.8747440740278245	1.930005825618811	2.617330382089114	1.1688712080361454	1.00564066169239	2.2364217739304793	0.7343429701127402	2.1449340618814507	1.3602348030472655	0.8663966249054864	3.033758346503156	1.6205214190060648	1.6672688077264537	0.8548853285886289	0.530081266998285	2.818212663834629	0.47471806377952147	3.346541582989907	2.118886353565852	1.5609780648127785	1.6993663901362352	2.063168056077079	0.37219448245027786	0.884658349464081	1.1115237571437289	1.3997100818762664	1.2353227264392892	2.140677324931986	0.7931746646723749	0.39801067630015713	0.8782862991719742	3.490178923525035	0.0	2.000371212332238	1.8488291730316364	3.0740732791242373	0.9498748062341066	2.4997019329647667	1.1360472522421148	1.0523713963430996	1.2557259546861088	0.9822490457024123	0.48392891331906507	1.56419284414517	2.5776750566614064	0.6848600711810396	0.3407273163414815	3.0970298474579008	3.4894557137807123	0.8770154220633603	0.6860518824257598	2.4305979173978565	0.7033771560045029	1.697444707937157	2.1040256357058853	1.6026981721586022	2.3880831862988834	1.4865206513947142	1.529516695255186	1.5483720921601214	1.7115674891570138	1.8604984028190816	3.4777932627342967	1.8574388454308899	1.3156096628948886	1.6970831373806927	1.296309987857169	1.5356984469985306	1.8626163363706418	1.806098978001471	2.102594107727241	1.0626404568739114
TL1a_FP_208	1.042254046405948	1.8117198235770982	3.456155718167311	0.37640757143852877	2.2065983779954155	2.027782425504604	1.77837115091251	0.887852535282826	1.406145968168771	0.5432930973392391	1.647060356424002	2.2784338325010642	1.8419526600343719	1.8141496396257686	2.142328495790867	1.3408626708845317	1.3179087374948053	3.4012755269231367	1.4029341123002226	2.4302467531551093	1.087347764253678	2.2001340133281873	0.9200230355589207	1.4253586617374745	1.8326823062806803	1.6109089515094954	2.347624815029743	0.7086614196206451	1.1884755871803911	2.005266222210924	2.2203625572575123	1.6594284336219443	3.1014812012595128	1.958323740237311	2.0572391376973673	2.064440798512014	2.6210552004247245	2.2248670711195615	1.5902813945717775	1.1397931517831001	1.9360429208839318	1.2664074530767053	0.8049107917517537	2.041848251783559	2.020421184214747	1.2855344717476904	1.9981796514497496	2.000371212332238	0.0	0.6014151538702242	4.337763810977565	1.3145989001156944	0.708738807825657	1.6748220376709522	1.9872231586584501	1.5016013461183104	1.4732553549946348	1.666921501602247	1.1551044961803194	0.5895475100914052	2.111623003986805	1.7027679803138058	1.1378383197244653	1.596967736117782	1.7099809324511428	2.036869031023594	1.1024215391742713	2.442042313781781	1.80858961508822	0.7384568002867016	1.8285155026042303	0.9006673909162493	0.7726818792881228	1.863731494401099	1.6741250089544915	1.5293633814961178	1.3802906930062395	2.4803281892747138	0.7192885223124488	1.161927882016996	1.7443469632915276	1.825391872849896	1.4550478522667618	1.9070568052140293	1.8802939516465922	1.932172829006063	1.8560809616176093
TL1a_DTT_244_Repeat	0.6264501503372688	1.6844371339303386	3.0402527010735643	0.4375844629294585	2.2610748440038235	2.2207444532788	1.766481835203293	0.41276801256417206	1.050810540469778	0.5235684068366346	2.0379713025201753	2.0083698616024757	1.256138777221054	1.4477472467685328	2.64098668172772	1.0773503286264832	0.7167777058820773	2.8409683567102104	1.431976019526642	2.1325328311503364	0.5772508759702607	1.8488383947722926	1.4812251467045623	0.9202306773889518	1.4538604366396926	1.2820823958977787	1.8229526476621347	0.26479084435644434	1.1633557444219005	1.7824858104565977	2.6958613731664345	1.6356677299324114	2.535225776139117	2.3825404525679277	1.6529918696423853	1.5054174877292432	2.0603391661724535	2.123525703577978	1.6486168406612838	1.2671877040239485	1.5691241798790103	0.8705915088938937	1.2569702944682493	1.6656835142810065	1.9704522408959197	1.0234364557107918	1.7551021928636685	1.8488291730316364	0.6014151538702242	0.0	3.8630530904825067	1.4062182073688625	0.9123864461008063	1.8681069698549202	2.137645106895974	1.7182640146646688	1.4743122321367592	1.429626313021929	0.6397439913420474	0.9531475981787488	1.7825519072324805	1.619304334018538	1.3595007761865276	1.818946180384959	1.5443162360003269	2.0447420664297473	0.7823111685684154	2.3492209020331623	1.2363763189182748	0.42745082400739226	2.152818224228012	0.6467257634710608	0.7665404948167371	1.3168676250929892	1.1590348948458424	1.0292897470811186	0.8814620262427231	2.068787165365573	0.39672046261173133	0.8224143210148736	1.1682162221446266	1.323068060793378	0.9007520750327532	1.3209857076724132	1.297681678849896	1.3534308553400463	1.4162529132098542
TL1a_FP_101	3.3381960375353645	5.026620546151732	1.0266641479269376	4.130896641284786	5.554555774997034	4.31908905776173	4.986701123702114	3.8665268746427075	3.2634067855489888	4.209283212510538	4.8211490432143265	2.6146814205319533	3.2109062856066046	2.755331764963287	5.919613355392838	4.44261444423597	3.3509687656414227	1.4269772474296616	4.038086421481798	2.205534926138737	3.861380879789478	2.4634214945760307	4.86074101790738	2.9612614471643317	2.8700783094551885	4.273953893292604	2.1102334481404057	3.6576703380543494	3.6651200591106403	2.722172976861655	5.856123210283804	3.4855030656259944	2.8549075050257344	5.160986050976362	2.352426954964448	2.4672913517764563	1.9783627484014914	3.079174247307327	3.549822266599926	3.7760264908741408	2.477774384076935	3.3780662271294046	4.850046521192896	2.539657644064975	3.277424611240034	3.3365637650778197	4.527678764394865	3.0740732791242373	4.337763810977565	3.8630530904825067	0.0	3.691862508224618	4.75151556562299	3.96356968149398	3.896426586926331	4.2964570748976465	3.415550075769689	3.0959606874111483	3.228002260542653	4.796151609334356	2.482264053250588	3.3129576171936206	5.024510264640554	5.259789301725311	2.9565458114330903	3.389365541150123	3.893895818683256	2.9839530512323544	2.7433252313425185	3.883219578513887	4.641405676893409	4.035946408788727	4.041174749359511	2.6743183274548827	2.7108505801957365	2.9041617825619475	3.128942200971586	3.8485354933349214	3.726046419991651	3.1899433335801306	2.866614474847399	2.63207160676365	3.0044741750568393	2.729074729342115	2.73716899089625	2.770722464675799	2.5581492958521563
TL1a_DTT_197_Repeat	1.2583740123619367	3.0488246697603993	2.6899487504366477	1.4198524724088208	3.428338849169538	1.1321169334477938	2.9301969662293956	1.7721115289966973	1.2046621229460417	1.4338497618069925	1.2112043812444593	1.347995612309148	2.339067132921036	1.2458819733868653	2.326336028899227	2.4761660028531796	1.800512270331102	3.1337192106447604	1.099650103981341	1.5094253735362004	1.946614662577509	1.4536766983043752	1.2850300569659763	1.3814515370681073	1.374027940713439	2.6478543840275393	2.0495817620864036	1.232286639962214	0.5685226968959421	1.0039612931113868	2.2843640220784915	0.5517243115330341	3.4451771290107525	1.570846515640703	1.6455839423512937	1.9806544457307413	2.4500483550793954	1.0198947997689418	0.3001262671308149	0.1947073376994092	1.4503268353764824	1.2832263579573535	1.5140060831504818	1.4000101234633537	0.7856433533454583	0.9232571728424988	3.0327814294223203	0.9498748062341066	1.3145989001156944	1.4062182073688625	3.691862508224618	0.0	1.9464216828944634	0.49950922261442954	0.7465251083900263	0.8990724969984345	0.3905578554126925	0.9384750115801106	1.3582195146728817	1.894661021016727	1.3125242736466636	0.6213453090735834	2.3860240018700423	2.7230240050151133	0.7779312159796966	0.7310091583805679	1.949496500897678	1.187039739460087	1.8620856761372269	1.5814787796817185	1.126892173684148	1.8619981165949024	1.121852904829943	1.7935156182175969	1.5988650389971724	1.5984775900908847	1.6368651184545833	3.204863137285507	1.3397506244710646	1.0220317055231298	1.8539737973679438	1.59925816006067	1.5580029838505676	2.021806936709051	1.975997274054648	2.142483276779475	1.4217139922725244
TL1a_FP_244	1.5246469010564003	1.340460807209398	3.9288619457086327	0.8619053460973786	1.9407665163845722	2.456120623787375	1.6441473909828064	1.0213340049990958	1.7147289561406867	0.6348142689024022	2.0404702551981533	2.745911280513249	1.912369109035471	2.2237729336413827	2.1872837305125046	1.0062812477406944	1.4769579822765393	3.6624985339922285	1.669225787015475	2.9805246223165613	1.049588026492181	2.6304885803318667	1.3494825791734184	1.7957218874279053	2.1692016477152176	1.4342150211462508	2.6717931322515596	1.1554951655879242	1.6776769872748625	2.562744518983411	2.299839198097913	2.189432810864199	3.1826516900259576	2.294981614851699	2.5637902224571882	2.334629250645771	2.8933555668034248	2.7747840924749974	2.23661370720185	1.791275653816658	2.472612882887891	1.5285811689338338	0.8707821147669776	2.457132807361634	2.5830768801976296	1.6926728471605532	1.8703453045983953	2.4997019329647667	0.708738807825657	0.9123864461008063	4.75151556562299	1.9464216828944634	0.0	2.2929314902787006	2.583134928336454	1.9013920193249303	2.1396766236132994	2.1099445956253877	1.5475285253722668	0.4458058583928053	2.589021206529076	2.2335251793336623	0.9960609437540258	1.5693894538524535	2.33514729722105	2.645994189320558	1.3100861362953977	3.0328422877768775	2.0559216644231006	1.0831181012432602	2.269021416259365	1.0931660060193882	1.0423575283683355	2.1268086538451456	2.056641078225609	1.929164618138407	1.756855683995962	2.506863906425766	1.1954642268485276	1.7027499393154495	1.9541948102831312	2.1557716344485884	1.7519661513656766	2.119859353577935	2.0978321137239804	2.1617220869264187	2.264170173443704
TL1a_FP_232	1.7470906051678503	3.4657835566102455	2.94160238106897	1.8314947747153951	3.7861462189370783	0.8925514370682819	3.312400764455462	2.2418817280834387	1.638921771399677	1.8299018063261372	1.0080511483339822	1.583601001469273	2.838528487277873	1.6427598152272405	2.200796425081501	2.920507154557539	2.2981170902793946	3.534848067182196	1.314624613190664	1.7588885595741077	2.4223173344122624	1.7744017124953742	1.3592423893312522	1.87082891997418	1.765088304915919	3.1095433944990543	2.47569345505214	1.7121231416628802	0.9480928897604324	1.2760994188989423	2.1291379653996514	0.735486947923758	3.92936201890716	1.3090629934874995	2.049438376457672	2.4450479731790797	2.888162077313252	1.0674395787890156	0.452227600876839	0.6151488186875889	1.8495255181818198	1.736383032801177	1.7099227737304756	1.76491964997251	0.8240570280794141	1.3618528652859272	3.47590657631217	1.1360472522421148	1.6748220376709522	1.8681069698549202	3.96356968149398	0.49950922261442954	2.2929314902787006	0.0	0.34608695883100526	0.8783207913709558	0.7161111495396504	1.2953246588214833	1.857105651592701	2.2213248449301872	1.6376483195903753	0.8594881654114699	2.717751556948136	3.0239292818031127	1.1139332593106097	0.6540654466232674	2.403703577560895	1.1684522611726464	2.344592629337333	2.03429825208951	0.8360558412992618	2.3054204260399236	1.4979676730962646	2.2613388348857195	2.0775924980102727	2.08247606706293	2.1243668767376436	3.6765862261161835	1.8031086372163174	1.511636789139668	2.3379543981104387	2.0542319488700573	2.0508707255444696	2.506716250879874	2.4595645433158255	2.632286564034422	1.8518618555674575
TL1a_DTT_270_Repeat	1.9872879705075879	3.763186530818914	2.869796882984477	2.141775099135261	4.119820697418266	0.789922055556601	3.6398266874777785	2.5141297559653806	1.7544233975327452	2.0890178040611342	1.148238825396298	1.4979033964671085	3.038450336837012	1.6863772735042615	2.3545992015739143	3.2018006055869828	2.5094981038437463	3.560273005274972	1.4101303136611518	1.7159799647517286	2.6729454274118654	1.744999529955718	1.673249047099639	2.031851599743831	1.805597212905801	3.392114357171121	2.5344897620026687	1.9741803724385742	1.1084954973195333	1.2571768225519124	2.253417575957458	0.7420531825980727	4.092930784512677	1.4020460141786322	2.1600248528351482	2.551399873534361	2.9603651300571254	0.8998625567588815	0.6099788730810647	0.9057538096246358	1.9619929529387554	1.8851537645100835	1.9761515006031207	1.7734203211109352	0.6885676115166892	1.4924025480735574	3.774752495811186	1.0523713963430996	1.9872231586584501	2.137645106895974	3.896426586926331	0.7465251083900263	2.583134928336454	0.34608695883100526	0.0	0.9765592244212983	0.9071586695188598	1.3311415517137746	2.0704265541888	2.5411195678447585	1.6229440893040068	0.858881849533688	3.0522146200793565	3.3670047476357357	1.2111118078854675	0.5070836828865348	2.692778523313369	0.9733451139748674	2.482695980247336	2.3255028907230613	0.8904959560107317	2.603489596274628	1.7188449536700965	2.3733087926934626	2.230210678685453	2.2726667369656073	2.3441899516129263	3.9316762295339753	2.0855299789288417	1.723575616979285	2.4799049890782956	2.151002119979959	2.2185586700544215	2.648674940074523	2.59849407858697	2.8019808071361014	1.925271923148222
TL1a_FP_233	1.860697645024642	3.1875296337076615	3.302600212379668	1.775234375903546	3.6925515558268964	0.5550601335450163	3.279744814597197	2.131025363646365	1.4038755404074552	1.448909392659747	0.6312125652866721	1.7173689839538704	2.7687612029450825	1.648875817129289	1.6543925019795924	2.6701305387071748	2.1899235192987865	3.6537021907129485	0.6279632406074972	2.1656083154875776	2.2145799534264894	1.8661763922720775	1.2270845385120617	1.8836040662370732	1.6388941698416826	2.979628966721525	2.5583792451171288	1.6677971497650623	0.7566954616087216	1.6186601437493602	1.5655356246226635	0.8341497475699944	3.98962889837154	0.9521941484149967	2.406238590819184	2.459633590439354	2.9755992266823372	1.3885227456014613	1.08868817624364	0.9482162828314254	2.224111284775272	1.472502036212359	1.1926244428060866	1.824040925885605	1.1676116102532808	1.1941955977904504	3.4407052591086056	1.2557259546861088	1.5016013461183104	1.7182640146646688	4.2964570748976465	0.8990724969984345	1.9013920193249303	0.8783207913709558	0.9765592244212983	0.0	1.2835852831946857	1.2455586172614097	1.8853859825272925	1.9828589325950767	1.8208246268035613	0.9970843945128941	2.600223109902496	3.0311956270481173	1.5963201533635356	1.2269613169803668	2.4338743091860704	1.6579937453172013	2.316778424225121	2.029496822813491	0.5771231642925267	2.285904528370983	1.053031898241821	2.2144865734866763	2.194725611651981	2.2330484673742363	2.249062235951592	3.7525236040676515	1.8440627184106289	1.6855356641938812	2.253765356899939	2.050953506668621	2.012553610895686	2.476968709640169	2.4211095949430046	2.6814188828830177	1.9338449134522901
TL1a_DTT_142_Repeat	1.1581492792633825	3.1213043154235467	2.4199094177346576	1.4829463584700093	3.450779652545984	1.459038720692334	2.920598785484359	1.7840648606566991	1.2939776716658762	1.629220092454115	1.576369257284381	1.278788828538062	2.2542765433395164	1.1974101444229899	2.6916072820961543	2.5351198442786065	1.7687191046876714	2.927328030500066	1.424520319239028	1.2512304381965267	1.9837544655361083	1.3588329526690228	1.5492772095646445	1.2981017293162265	1.386490043600172	2.6348382256115097	1.8849250075380228	1.2515026450383184	0.835426681091453	0.8272990939637432	2.6564990611588333	0.7450831161967353	3.2617507638331507	1.9256898953084194	1.350251807944553	1.8507622731868267	2.2669161144047982	0.996216713107905	0.3001860396615834	0.4447755966979156	1.1512957765933636	1.3781944970336657	1.824337299641379	1.3122899211479926	0.8176302067228906	1.03206119935312	2.9780072463186382	0.9822490457024123	1.4732553549946348	1.4743122321367592	3.415550075769689	0.3905578554126925	2.1396766236132994	0.7161111495396504	0.9071586695188598	1.2835852831946857	0.0	0.9950074076454026	1.283897977303765	2.0485302107147763	1.175122173589544	0.7286654822216898	2.464104515685217	2.7493576992719606	0.46228927204331116	0.7149786356535383	1.8902909495420483	1.073544734170737	1.7628014306538942	1.5691811453336286	1.477229524909494	1.8452343129900426	1.3710175655250942	1.7082542083004657	1.43503537126492	1.4248192432684768	1.4885603000489198	3.0568828540762034	1.3145069834571361	0.8927384642272498	1.7870984850115066	1.5043173418988467	1.4902500534702878	1.9154805649149471	1.8764191538183372	1.99364960804586	1.2962827750019355
TL1a_FP_268	1.2448867037302216	3.054867945731565	2.141420173518236	1.6983827397341122	3.68402344944051	1.4438614400841354	3.1659632312938184	1.7435247962727973	0.5514163588043204	1.4773505139677119	1.8267756452846269	0.6462865012535649	1.9412129463351475	0.4162585384133664	2.8402421402288147	2.4185188942164557	1.470634018766625	2.41896965739502	0.9629911913096845	1.117687846977978	1.7729984009981918	0.6498647169534967	1.9913882581995757	0.9371778664056517	0.4760166010268272	2.5860499703165964	1.3460094401555749	1.2664172478880835	0.6230597559351457	0.654760383597473	2.778289143772421	0.6023721256301933	2.9787675225937655	2.1767199475088743	1.3783664670888098	1.3333112337542234	1.7813654560858243	0.8387001060589362	1.0008699828247651	1.0318827951067777	1.232883861701039	0.7546685091033352	1.8769169999073523	0.5794031805119291	0.7932410701560457	0.42587627173684667	3.0673820274540664	0.48392891331906507	1.666921501602247	1.429626313021929	3.0959606874111483	0.9384750115801106	2.1099445956253877	1.2953246588214833	1.3311415517137746	1.2455586172614097	0.9950074076454026	0.0	1.1499258309424807	2.221607520903589	0.6306622804178758	0.474611684819843	2.7353709293038455	3.1574607026055372	0.8715845192864051	1.0305688468558614	2.035192742805792	1.138005343268628	1.28332527641796	1.7153373857230645	1.710845404210408	1.9909254424012393	1.1190518167018404	1.123930900753351	1.184977873304903	1.350645785232431	1.482836852537902	3.0763435242952477	1.4855688918893926	0.9832730160315227	1.26043839798257	0.911486133119409	1.0949633664406968	1.4511849652168316	1.3918360273518706	1.7087691472762454	0.7419584847290125
TL1a_DTT_78	0.2707176486373654	2.111878551314326	2.4190680258870674	0.9351886621268478	2.671004446755093	2.292784576463148	2.1200503503645143	0.7301319677485733	0.8509721554448628	1.0724231624991558	2.304172620874951	1.5930694734977464	0.9855077383828922	1.0146103892231308	3.1072160075623483	1.4720262299818592	0.4977802591953969	2.2542207585119187	1.5774067086639867	1.5974471612222683	0.8379600486862746	1.375444112530366	1.909651821760914	0.3534642119023612	1.0877522469651781	1.5092963674423516	1.2288143520811625	0.44687691321545625	1.164618189864023	1.3599071263666758	3.129285564959732	1.5001491583110793	2.147844338910283	2.674381995561907	1.0399086834378333	0.9442269031289878	1.4757317975435993	1.8279794037549542	1.5101150604860383	1.274700764445256	0.9799685322368036	0.7437099694635181	1.789528643827311	1.187651948332028	1.7364501850365455	0.8565130121406094	1.9417687850834182	1.56419284414517	1.1551044961803194	0.6397439913420474	3.228002260542653	1.3582195146728817	1.5475285253722668	1.857105651592701	2.0704265541888	1.8853859825272925	1.283897977303765	1.1499258309424807	0.0	1.5708951692691995	1.294816801652711	1.4178095746545252	1.884421066799892	2.256097979677992	1.1616125236009804	1.8308246840042255	0.9341826792642589	2.0142860606002806	0.7123426381724915	0.7282328632203415	2.332087178169272	0.9542325040094174	1.099353437514198	0.7995466365871193	0.524668337223301	0.4296912469057916	0.40004370363916014	1.9543199146390704	0.5647683503065325	0.4043577991056906	0.70682935888836	0.782152212513735	0.3802787696522325	0.8197750973894766	0.796011007874445	0.8559795881496615	0.8664393188069485
TL1a_DTT_209	1.4731763958901907	1.39556580030523	3.960691788243879	0.6938765622240569	1.7265803148058272	2.5227231540198622	1.4012840450226791	1.0313648930859094	1.8907099689307585	0.851323403531953	2.035605895758147	2.840843079007465	2.0086315652586175	2.338865738756122	2.2253813211596736	1.1088518113281447	1.5842636930729737	3.769598737581279	1.8667167134001883	2.9850212373593905	1.185495060127528	2.737391951657966	1.178841912971376	1.8704693359732414	2.332671277773243	1.428602779869216	2.7747119186411315	1.1477859465282385	1.754684375647624	2.581335359757333	2.352972089880286	2.238218455056401	3.2327299243891954	2.2892502336390925	2.518438573093534	2.4477276843185165	2.991873392307286	2.8119582816319473	2.1690891869729425	1.716014578914617	2.4225288501180486	1.7172903905094232	0.9678823101701869	2.5673926767481334	2.606962213503013	1.8187835375903338	1.7524082415122264	2.5776750566614064	0.5895475100914052	0.9531475981787488	4.796151609334356	1.894661021016727	0.4458058583928053	2.2213248449301872	2.5411195678447585	1.9828589325950767	2.0485302107147763	2.221607520903589	1.5708951692691995	0.0	2.6606516315026347	2.285243142169391	0.6571885996730081	1.193419222033409	2.2782758664557377	2.6212780066345993	1.170545793190089	3.0315263543468265	2.172031700843845	0.9646381529123059	2.2721589290428663	0.947125718528686	1.2264000190296023	2.2628471617346477	2.090409185547944	1.913656764733744	1.718863474281454	2.4262640219477953	1.0934874625536828	1.666957867441541	2.0965061246784673	2.273498562512464	1.8503806258060091	2.2368179836676205	2.220467322412908	2.2166678451984714	2.3514892085374797
TL1a_DTT_160	1.393826730513914	3.3651821479612027	1.513028227727932	2.0490648627888586	3.9558318228529425	1.9248405166185762	3.4005415484713764	2.005603743734696	0.9816467773456287	1.9705862589053071	2.3660078160099505	0.37584129341331624	1.95147022006124	0.4273253968861892	3.4391830374581382	2.714827725968888	1.6222525947028936	1.9518127611135656	1.5923043833832926	0.5571410534348765	2.044888253461298	0.22316694426967656	2.491338779952664	1.0073135355976013	0.6430678711324722	2.779194510041669	0.9777698601558615	1.5719709966381739	1.1975706260497545	0.4207644030448366	3.3750779153681947	1.0383589586836341	2.746373230968078	2.7138490344561848	1.0152719468600049	1.1358483952848912	1.4110636118255244	0.8730846578042745	1.249396013633524	1.415353414234115	0.9086346327108382	1.1626046959345586	2.4541743301647423	0.2791287372130348	0.9728037796590929	0.9449702551280875	3.2099085102119167	0.6848600711810396	2.111623003986805	1.7825519072324805	2.482264053250588	1.3125242736466636	2.589021206529076	1.6376483195903753	1.6229440893040068	1.8208246268035613	1.175122173589544	0.6306622804178758	1.294816801652711	2.6606516315026347	0.0	0.8637080236449263	3.090757087582743	3.455746122036124	0.8083280230788502	1.170023884104645	2.210045898873081	1.0216747094128964	1.2145984242250003	1.9701176984770785	2.214260728439239	2.2287578815229514	1.6802435473961639	1.0445982937717146	1.0653616762566211	1.288792096008112	1.495619335736748	3.036234655682497	1.737931178305122	1.1166260178814067	1.2611214688565096	0.8054563938472142	1.169934511275959	1.3612367189439236	1.313061118401355	1.5867073528510842	0.5307669890252439
