#OTU ID,TILC-DTT-590,TILC-DTT-425,TILC-DTT-554,TILC-DTT-296,IL17-DTT-201,IL17-DTT-54,IL17-DTT-28,TILC-DTT-446,TILC-DTT-23,TILC-DTT-506,IL17-DTT-188,TILC-DTT-24,TILC-DTT-394,TILC-DTT-396,TILC-DTT-476,TILC-DTT-558,TILC-DTT-616,IL17-DTT-218,IL17-DTT-85,IL17-DTT-52,IL17-DTT-132,TILC-DTT-647,TILC-DTT-300,TILC-DTT-353,TILC-DTT-556,TILC-DTT-265,TILC-DTT-421,IL17-DTT-104,IL17-DTT-90,TILC-DTT-646,IL17-DTT-143,TILC-DTT-379,TILC-DTT-510,TILC-DTT-352,TILC-DTT-422,TILC-DTT-395,TILC-DTT-571,TILC-DTT-648,IL17-DTT-26,TILC-DTT-618,TILC-DTT-266,IL17-DTT-142,TILC-DTT-603,TILC-DTT-392,IL17-DTT-27,TILC-DTT-449,IL17-DTT-144,IL17-DTT-219,TILC-DTT-381,TILC-DTT-478,TILC-DTT-645,IL17-DTT-29,TILC-DTT-480,TILC-DTT-572,IL17-DTT-129,TILC-DTT-270,TILC-DTT-594,IL17-DTT-199,IL17-DTT-202,TILC-DTT-555,IL17-DTT-200,TILC-DTT-269,TILC-DTT-617,TILC-DTT-424,TILC-DTT-19,IL17-DTT-116,TILC-DTT-268,TILC-DTT-508,IL17-DTT-25,IL17-DTT-203,TILC-DTT-475,TILC-DTT-614,TILC-DTT-576,TILC-DTT-479,TILC-DTT-393,TILC-DTT-602,IL17-DTT-130,IL17-DTT-86,IL17-DTT-141,TILC-DTT-553,TILC-DTT-615,IL17-DTT-53,TILC-DTT-613,TILC-DTT-644,TILC-DTT-448,IL17-DTT-117,TILC-DTT-391,TILC-DTT-295,IL17-DTT-115,TILC-DTT-557,IL17-DTT-89,TILC-DTT-450,TILC-DTT-505,TILC-DTT-426,TILC-DTT-20,IL17-DTT-220,IL17-DTT-105,IL17-DTT-222,IL17-DTT-221,IL17-DTT-49,IL17-DTT-51,TILC-DTT-589,TILC-DTT-592,IL17-DTT-131,IL17-DTT-139,TILC-DTT-354,TILC-DTT-575,TILC-DTT-445,TILC-DTT-350,TILC-DTT-351,TILC-DTT-267,IL17-DTT-88,TILC-DTT-21,IL17-DTT-189,TILC-DTT-509,TILC-DTT-605,TILC-DTT-384,TILC-DTT-297,TILC-DTT-591,IL17-DTT-87,IL17-DTT-120,TILC-DTT-606,IL17-DTT-140,TILC-DTT-380,TILC-DTT-593,TILC-DTT-423,TILC-DTT-22,TILC-DTT-574,TILC-DTT-573,TILC-DTT-382,TILC-DTT-383,IL17-DTT-119,IL17-DTT-30,TILC-DTT-349,TILC-DTT-299,TILC-DTT-643,TILC-DTT-601,IL17-DTT-128,TILC-DTT-477,IL17-DTT-217,IL17-DTT-127,IL17-DTT-118,TILC-DTT-507,IL17-DTT-50,TILC-DTT-298,IL17-DTT-106,IL17-DTT-103
00ed217e0158736bdb8808b3beb26460,11.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,14.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,7.0,0.0,23.0,0.0,31.0,5.0,4.0,0.0,0.0,17.0,0.0,0.0,7.0,0.0,0.0,3.0,0.0,0.0,0.0,26.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,5.0,50.0,21.0,5.0,0.0,6.0,0.0,0.0,0.0,11.0,0.0,13.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,38.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,46.0,58.0,50.0,0.0,0.0,19.0,0.0,0.0,5.0,0.0,0.0,0.0
03890d951052f862ae1b522123855355,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,19.0,2.0,12.0,0.0,0.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,27.0,2.0,0.0,2.0,0.0,25.0,0.0,5.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,27.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,3.0,0.0,55.0,0.0,0.0,0.0,0.0,101.0,6.0,0.0,56.0,0.0,8.0,2.0,0.0,4.0,0.0,21.0,0.0,30.0,3.0,28.0,3.0,0.0,0.0,0.0,0.0,61.0,7.0,0.0,0.0,10.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,106.0,39.0,2.0,0.0,0.0,60.0,4.0,0.0,0.0,0.0,22.0,44.0
33936d2210c245e8c27145f460342724,11.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,0.0,0.0,0.0,9.0,0.0,0.0,3.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,13.0,0.0,0.0,59.0,0.0,0.0,5.0,0.0,0.0,0.0,16.0,0.0,13.0,0.0,14.0,19.0,18.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.0,14.0,11.0,4.0,0.0,0.0,0.0,0.0,23.0,0.0,2.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,8.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,6.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0
b398fbe26b950014d5e83caadbd824b7,10.0,0.0,7.0,0.0,13.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,8.0,0.0,0.0,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,11.0,0.0,0.0,0.0,14.0,0.0,0.0,3.0,0.0,5.0,0.0,14.0,0.0,7.0,0.0,8.0,12.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,6.0,0.0,0.0,16.0,3.0,4.0,3.0,14.0,29.0,7.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,4.0,0.0,0.0,18.0,5.0,27.0,0.0,0.0,7.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,5.0,3.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0
1cae7bb32bac27e915fe7288ecc10731,9.0,0.0,0.0,72.0,0.0,0.0,0.0,128.0,18.0,79.0,2.0,30.0,2.0,0.0,697.0,15.0,0.0,10.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,34.0,0.0,0.0,0.0,20.0,0.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,374.0,54.0,0.0,0.0,174.0,13.0,2.0,6.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,217.0,1.0,0.0,2.0,0.0,0.0,643.0,0.0,0.0,0.0,35.0,498.0,3.0,14.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3.0,9.0,0.0,100.0,0.0,279.0,8.0,28.0,0.0,0.0,3.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,71.0,46.0,0.0,0.0,130.0,0.0,7.0,51.0,0.0,8.0,0.0,8.0,0.0,46.0,23.0,10.0,0.0,0.0,162.0,0.0,3.0,0.0,0.0,0.0,0.0,30.0,0.0,23.0,267.0,14.0,171.0,0.0,0.0,0.0,61.0,16.0,0.0,0.0,56.0
bc7b129a4fed8f9937cab8ddabe1ea50,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,1.0,0.0,3.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0
db11e55183021a236ee4e39b4a8ad917,9.0,0.0,4.0,1.0,37.0,0.0,0.0,3.0,0.0,8.0,20.0,0.0,0.0,0.0,10.0,0.0,0.0,16.0,2.0,0.0,3.0,0.0,0.0,0.0,0.0,20.0,0.0,14.0,10.0,2.0,0.0,19.0,0.0,0.0,10.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,27.0,56.0,66.0,0.0,0.0,9.0,0.0,0.0,104.0,0.0,0.0,13.0,0.0,0.0,0.0,28.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,15.0,0.0,4.0,11.0,0.0,0.0,36.0,47.0,46.0,39.0,32.0,0.0,9.0,0.0,11.0,89.0,0.0,49.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,20.0,0.0,0.0,4.0,18.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,16.0,3.0,0.0,0.0,2.0,28.0,0.0,0.0,0.0,0.0,13.0,29.0,0.0,0.0,7.0,5.0,0.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,54.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,16.0
107aa7e6b56274803bffd1ccff5b2ee6,9.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,12.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,616.0,16.0,4.0,0.0,0.0,0.0,25.0,2.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,166.0,0.0,2.0,26.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,7.0,0.0,16.0,0.0,0.0,0.0,0.0,33.0,15.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,124.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,40.0,0.0,3.0,0.0,0.0,50.0,3.0,0.0,0.0,0.0,21.0,20.0
ca71043e04779c1b329e435573bd17d7,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,5.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
885e7487e5f43d53cd1e3ee0f8a99983,9.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,17.0,2.0,1.0,0.0,2.0,0.0,1.0,4.0,11.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,26.0,0.0,0.0,2.0,10.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,15.0,0.0,23.0,22.0,2.0,0.0,0.0,30.0,0.0,5.0,0.0,0.0,0.0,0.0
ad29fbe73274294b5b4997b224875ec0,9.0,0.0,8.0,3.0,0.0,0.0,0.0,8.0,0.0,3.0,45.0,0.0,3.0,0.0,0.0,0.0,0.0,49.0,15.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,24.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,25.0,42.0,12.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,40.0,17.0,43.0,4.0,41.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,0.0,0.0,93.0,0.0,3.0,0.0,0.0,11.0,27.0,0.0,0.0,0.0,8.0,11.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,0.0,36.0,0.0,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,69.0,36.0,0.0,2.0,27.0,0.0,0.0,21.0,0.0,9.0,11.0
e56adc54ec36b2e92a7baf2b9997662d,8.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,5.0,45.0,2.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,13.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,5.0,0.0,5.0,19.0,7.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,3.0,7.0,0.0,0.0,17.0,11.0,0.0,47.0,34.0,8.0,10.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,3.0,0.0,3.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,19.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,18.0,26.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,20.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0
5420199d2a70e68cf7b96a56d992426b,8.0,0.0,3.0,18.0,16.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,6.0,2.0,2.0,0.0,8.0,0.0,0.0,15.0,0.0,0.0,2.0,30.0,4.0,2.0,0.0,37.0,6.0,58.0,0.0,0.0,9.0,13.0,0.0,7.0,0.0,0.0,0.0,6.0,0.0,0.0,14.0,0.0,2.0,6.0,0.0,0.0,0.0,4.0,17.0,0.0,0.0,27.0,0.0,12.0,10.0,0.0,0.0,4.0,9.0,28.0,0.0,6.0,0.0,10.0,0.0,16.0,11.0,0.0,29.0,0.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,3.0,0.0,0.0,31.0,36.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,6.0,10.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0
9b9d5c7cf4c6346667323f12dec0c848,8.0,0.0,1.0,3.0,11.0,0.0,0.0,3.0,0.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,22.0,0.0,0.0,4.0,0.0,0.0,3.0,0.0,7.0,0.0,38.0,0.0,14.0,0.0,6.0,22.0,23.0,0.0,0.0,5.0,0.0,0.0,25.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,16.0,14.0,25.0,3.0,0.0,0.0,0.0,0.0,17.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,18.0,0.0,0.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,16.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
ea03aca16e5e6ad54430acc446cfba21,8.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,13.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,0.0,6.0,197.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,2.0,5.0,2.0,0.0,11.0,13.0,0.0,0.0,0.0,0.0,303.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,7.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,3.0,40.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,16.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,233.0,8.0,0.0,108.0,0.0,27.0,0.0,0.0,0.0,0.0,45.0,0.0,37.0,3.0,12.0,0.0,16.0,12.0,3.0,0.0,139.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,8.0,64.0,2.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,15.0,97.0
821dec31868391c33f8f929850072197,8.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,8.0,6.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
a0cc86940f20a1cee83d8b7f22268b45,8.0,0.0,5.0,24.0,16.0,0.0,0.0,8.0,5.0,8.0,2.0,0.0,0.0,0.0,46.0,2.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,13.0,32.0,2.0,0.0,5.0,0.0,0.0,37.0,0.0,17.0,0.0,48.0,0.0,72.0,0.0,6.0,127.0,22.0,0.0,0.0,17.0,5.0,0.0,22.0,0.0,0.0,31.0,32.0,0.0,0.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,0.0,16.0,40.0,24.0,0.0,0.0,36.0,6.0,52.0,13.0,10.0,0.0,46.0,0.0,10.0,38.0,0.0,31.0,2.0,0.0,0.0,0.0,14.0,0.0,0.0,4.0,40.0,0.0,15.0,0.0,0.0,0.0,23.0,30.0,0.0,2.0,8.0,0.0,0.0,0.0,145.0,52.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,4.0,6.0,0.0,7.0,27.0,0.0,3.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,13.0,0.0,68.0,0.0,162.0,13.0,0.0,0.0,0.0,5.0,31.0,0.0,0.0,0.0
81777c9184414a63c0586e6e5eb4eb06,7.0,0.0,2.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,23.0,0.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,9.0,0.0,8.0,2.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,8.0,2.0,0.0,5.0,0.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
84fdac55bc395302dea40afd516cbf9f,7.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,297.0,36.0,0.0,0.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,10.0,393.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,15.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,9.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2b719f944ddc3c4e8bfc851bd2c145b8,6.0,0.0,3.0,7.0,7.0,0.0,0.0,2.0,0.0,3.0,48.0,0.0,4.0,0.0,28.0,0.0,0.0,71.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,32.0,42.0,0.0,0.0,11.0,3.0,0.0,16.0,0.0,18.0,5.0,27.0,0.0,10.0,0.0,0.0,76.0,30.0,0.0,0.0,23.0,0.0,0.0,40.0,0.0,0.0,11.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,12.0,2.0,0.0,0.0,0.0,43.0,31.0,2.0,0.0,67.0,0.0,13.0,19.0,6.0,4.0,12.0,0.0,6.0,39.0,0.0,13.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,13.0,18.0,0.0,9.0,24.0,13.0,0.0,0.0,6.0,0.0,0.0,0.0,39.0,21.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,6.0,24.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,36.0,0.0,144.0,0.0,24.0,2.0,0.0,23.0,0.0,0.0,17.0,0.0,0.0,0.0
