KO	806rcbc362.S497	806rcbc370.S503	806rcbc375.S509	806rcbc376.S510	806rcbc381.S515	806rcbc429.S430	806rcbc432.S433	806rcbc444.S445	806rcbc447.S448	806rcbc450.S451	806rcbc454.S455	806rcbc488.S393	806rcbc493.S398	806rcbc494.S399	806rcbc499.S404	806rcbc519.S424	806rcbc524.S429	806rcbc525.S430	806rcbc530.S435	806rcbc531.S436	806rcbc550.S455	806rcbc555.S460	806rcbc556.S461	806rcbc561.S466	806rcbc562.S467	806rcbc567.S472	GnotoExpt.DTT385.S531	GnotoExpt.DTT390.S536	GnotoExpt.DTT391.S537	GnotoExpt.DTT451.S599	GnotoExpt.DTT456.S604	GnotoExpt.DTT457.S605	GnotoExpt.DTT462.S610	GnotoExpt.DTT463.S611	GnotoExpt.DTT468.S616	GnotoExpt.DTT469.S617	GnotoExpt.DTT474.S622	GnotoExpt.DTT475.S623	GnotoExpt.DTT480.S628	GnotoExpt.DTT481.S629	GnotoExpt.DTT486.S634	GnotoExpt.DTT534.S145	GnotoExpt.DTT535.S146	GnotoExpt.DTT540.S151	GnotoExpt.DTT541.S152	GnotoExpt.DTT546.S157	GnotoExpt.DTT547.S158	GnotoExpt.DTT552.S163	GnotoExpt.DTT553.S164	GnotoExpt.DTT558.S170	GnotoExpt.DTT559.S171	GnotoExpt.DTT564.S176	GnotoExpt.DTT565.S177	GnotoExpt.DTT570.S182	GnotoExpt.DTT595.S330	GnotoExpt.DTT600.S335	GnotoExpt.DTT601.S336	GnotoExpt.DTT606.S341	GnotoExpt.DTT607.S342	GnotoExpt.DTT612.S347	GnotoExpt.DTT613.S348	GnotoExpt.DTT618.S353	GnotobioticExp.DTT.175.S185	GnotobioticExp.DTT.180.S190	GnotobioticExp.DTT.181.S191	GnotobioticExp.DTT.186.S196	GnotobioticExp.DTT.187.S197	GnotobioticExp.DTT.192.S202	GnotobioticExp.DTT.193.S203	GnotobioticExp.DTT.198.S208	GnotobioticExp.DTT.199.S209	GnotobioticExp.DTT.204.S214	GnotobioticExp.DTT.205.S215	GnotobioticExp.DTT.210.S220	GnotobioticExp.DTT.302.fastq	GnotobioticExp.DTT.307.fastq	GnotobioticExp.DTT.308.fastq	GnotobioticExp.DTT.313.fastq	GnotobioticExp.DTT.314.fastq	GnotobioticExp.DTT.319.fastq	GnotobioticExp.DTT.320.fastq	GnotobioticExp.DTT.325.fastq	GnotobioticExp.DTT.362.fastq	GnotobioticExp.DTT.367.fastq	GnotobioticExp.DTT.368.fastq	GnotobioticExp.DTT.373.fastq	GnotobioticExp.DTT.374.fastq	GnotobioticExp.DTT.379.fastq	GnotobioticExp.DTT.380.fastq
ko02010	52.2122215935	50.4179696381	56.8779204802	66.9544762343	59.8491575638	159.361291415	123.049544321	52.2817589562	69.7029576912	86.1826128304	61.4458380469	106.31125696	126.41220194	83.4390862468	172.257407147	137.620867061	168.657832832	93.3739666088	128.866581519	84.8687778945	85.5758922706	126.492125685	114.640944007	117.321987948	65.548760439	80.0663291953	99.2820227748	63.5964204698	56.9918909676	179.478502672	186.306410093	178.528306614	185.740702032	181.740650321	190.112644661	183.374246477	188.104769305	179.826332798	189.037189231	179.367422394	189.941513386	59.6337749214	50.8503833582	71.5920765938	41.4941165926	62.0846377229	47.0157608881	41.0545051899	131.535969074	118.44393063	42.0681544888	82.3081358528	41.8667858557	63.0153434389	166.12979463	166.161041786	164.268232467	166.301988595	165.889516319	166.18385823	159.374512685	166.188416373	64.6370787055	58.5538629598	64.2405717967	55.7850458163	62.2159350154	61.5862129949	144.939404017	97.5310553628	115.172284116	139.526943701	123.704695901	84.3514670377	58.0692736059	62.0097807347	57.8960457381	41.0386785731	48.3914865209	141.951245143	125.910068778	141.705233034	110.567504018	105.892729511	121.768249537	95.0466157617	112.991575343	102.801163651	117.703036127
ko02020	28.1282046428	28.3299317525	10.0364531699	32.9498354442	14.8417388642	115.141210074	79.2579528271	29.6723703752	31.4625095592	41.1093857164	27.4315530192	48.2600905468	55.8160156242	53.7888749901	80.086818314	76.5183047115	77.837291554	51.3586761294	78.7203358373	45.8486057972	46.1855226603	59.5684106163	84.5762311585	80.1883201542	36.2562328579	44.1015321424	76.5627058512	17.7498766786	35.7195713847	151.908362548	158.465312914	150.849857729	157.31193999	153.808937892	161.842475469	155.680215084	159.613489025	152.098065883	160.721076424	151.661604276	161.69544931	36.2652041336	26.6210808777	35.1047436829	25.5364555715	31.2523372985	27.4482250879	25.8229105742	104.587030905	74.8793908247	28.2793535663	40.7082509874	27.8069726656	35.62447584	138.663746203	139.497939359	137.122320205	139.652189888	139.1711444	139.56395586	129.020340064	139.539473417	36.9442880987	32.6652369577	36.6978602799	39.3273453962	41.5064763831	21.1676194137	78.893523102	55.697056411	69.7911773152	103.327775171	91.0451597879	39.4483303182	32.6822159268	39.6433876069	39.4371173381	26.9303278017	31.0225679342	76.8560208896	71.6027905594	62.7881541995	58.7214046061	48.1553014006	56.7729562599	47.4453977116	57.5633051953	74.0536903563	82.654937477
ko02030	4.26851421843	3.31661489478	0.52841988495	5.35104474402	1.7375671932	17.9046146969	13.1730110485	4.26690025571	4.32525930699	5.26189373977	4.79208618166	10.3169506674	12.4618750561	8.70857228639	19.4815527395	15.7823371618	19.1771512693	9.52182712163	14.4787104848	7.5571255915	8.08518808279	12.7746569275	12.7790204894	12.6914311526	4.61356529108	6.56982913376	12.6334323191	1.95768758611	4.9949765087	25.9413247775	28.5791050027	25.5883731951	27.9832746461	26.8157429164	29.6462999498	27.5761833795	29.200406708	26.2162299992	29.3116177417	25.9445391093	29.7056092219	5.64120017198	3.42134655281	4.79751083419	2.6066198325	7.20303601111	3.55408019574	3.37446297032	15.5739059845	12.4839642888	3.67043019052	7.62489244287	3.72606240281	7.14064935026	21.3222921415	21.388071309	21.0456790688	21.4125351045	21.3411447321	21.3878303512	20.1598008799	21.3926572582	6.93115757657	5.52040397779	7.11840314129	5.55250729159	7.49714949417	1.80209780935	15.1716062472	10.2171042294	11.4299640219	16.0828471042	14.4240937775	4.92416096935	5.26558709794	4.4132432471	4.99932951598	3.45390399661	3.90222349344	14.7031240184	13.3612869317	14.5767231927	12.5316747954	9.98555331663	12.6621711205	9.0437436898	11.9575624601	11.0992769952	12.8828816569
ko02040	4.25717841446	3.34737577954	0.510152553919	4.85680807809	1.51054296251	27.7028818886	17.184596936	4.09176530426	4.12307899338	6.97369813111	3.47828590369	10.2507693562	12.6217169699	11.0851325335	20.1363786075	18.0214048559	19.3925239713	12.1209048712	17.1163726997	8.64806777062	6.53395733281	12.1506080019	19.9809609022	18.8132667298	3.7144703687	6.76144560305	20.8138725919	1.87013572274	5.18507337898	47.947799162	53.2735064349	47.2551521312	52.0615503189	49.6370144297	55.4242323016	51.2556493319	54.5848608056	48.4286271132	54.6102586992	47.9098569451	55.530111802	6.23478313057	3.34530767912	4.94272961147	2.75705652127	9.51895986502	3.10045596027	3.2955456849	26.5681229895	16.9379714269	3.70205803982	9.48770498706	3.8261325794	5.58200790331	38.6437679439	38.7656610855	38.0546164171	38.811313575	38.6408973983	38.766222198	35.5279296773	38.777125186	6.29510880355	5.07736682888	6.34553001453	7.14400205135	7.84470743337	2.80239870264	18.6233204128	12.0475808811	15.4958026713	26.7488999038	22.7788475312	8.69211783022	4.9078407315	7.00792165521	6.00445142526	3.73196083342	3.79758556228	18.0412657139	17.817939965	14.8118025835	13.5098961937	10.151336421	13.109089911	9.97079729309	12.5412555838	16.7901971698	18.9216805446
ko02060	7.93262969213	5.73367849923	4.27504231194	8.2651254771	5.19132047462	38.5518549789	30.5837604311	14.0608075506	9.88766062643	12.4622975987	10.8714749881	16.1198006843	19.2845665902	15.2399279784	28.4950229469	35.7640812282	30.2605609153	15.7713910931	32.0142861775	11.3995609619	18.4244226574	28.6651068239	28.520694277	27.7341056273	9.8003439344	15.5884572925	21.2712797901	8.58397146623	11.2913495033	45.5535698044	44.3891079185	45.4613155785	44.6911064472	44.9849058783	44.5132573254	44.7036817661	43.9720080682	45.1055717465	44.4879030505	45.4219816419	44.350768672	10.1435529481	5.03608957774	14.3489819516	6.63709593567	7.87924688161	4.99594009559	5.61811930953	33.2000746212	24.1762876497	3.37539206243	13.7318122175	3.55286666709	11.6778540651	46.509698294	46.6874805636	45.9273922169	46.7458233066	46.5497172702	46.6932434498	43.6999924493	46.7082255183	10.9724081035	8.23967650795	8.82162983566	8.68477705814	8.47344112573	5.76267128388	29.4210454103	18.1478470615	24.3304614824	34.7207853889	31.1891702714	13.9430698699	20.0949390382	8.37489169331	15.6723083486	6.12876049804	11.0440982155	32.3075582569	32.9045485458	26.7911195656	21.5054709195	19.7782977418	22.6809658918	18.6093611557	22.1892935395	21.6408809422	24.2834481591
ko03020	3.69215774307	3.34327423436	5.08948304416	3.60782062882	4.79889517239	4.42088672064	4.34438503132	3.5482838663	3.74724767435	4.22670769497	3.80509731094	4.33086953355	4.45572266295	3.91212943191	4.81777953809	4.19376190476	4.99721024551	4.10277688812	4.23460738801	3.81467242911	3.7487056885	4.11686800789	3.62148383882	3.69876784591	3.45992555368	3.68985722967	3.75826680915	4.6528897374	3.58241227254	4.00863609607	4.02034070331	4.00518211484	3.98295025174	3.98685241989	3.99432889055	3.98439834283	4.00535816247	4.02750918581	3.99023888945	4.00681923956	3.98119039978	3.64455703468	3.23065326818	3.59370875632	3.12535203529	3.75702759244	3.29355859991	3.54262849711	3.88316324512	4.28172301059	3.3972412594	3.84205694565	3.55265171214	4.03051720225	4.04411001721	4.02315264174	4.01463465052	4.02316207355	4.03946044196	4.02031565248	4.02060053163	4.02297122744	3.6713117201	3.56348915363	3.83290074607	3.51690664966	3.89906106426	4.56683752094	4.39812562612	4.13388849889	3.97956480288	3.56676186114	4.08104231208	4.596189693	3.71278049347	3.52738625576	3.63224138971	3.71621989931	3.67867442009	4.32947064137	4.18871153424	4.35125396271	4.13424604807	4.08965287728	4.15637184297	4.0057987059	4.05928285279	4.06962083583	3.86355798658
ko03070	13.8833978557	14.8233473401	8.49512907031	14.2598430247	9.63906703295	35.4696137975	25.8502911831	14.0563149771	18.3852700462	18.2097195833	12.8773642877	18.3693235182	19.9846406777	20.873846454	23.8691018262	22.0688761562	23.6311482679	19.1983462151	24.302009533	18.3809754148	16.5736911488	18.0685432245	28.5870708945	27.0258381116	17.5309529211	18.6053603033	19.2694323867	9.21963589748	14.3567829268	33.3251319876	27.330508191	33.7360281567	28.6873046263	31.1227932679	25.7547733008	29.4054858466	25.5815201285	32.2379658572	26.4533215339	33.1418834757	25.3804024762	15.5227466041	15.2680676649	16.5938908138	14.3868096205	13.2081917489	15.0065103894	14.487037704	32.7379871175	25.7328646986	13.6086988736	14.2464176816	14.1554640294	15.4096927586	42.1270264802	42.425633493	41.8019742207	42.4649269544	42.3710623894	42.4360374993	40.0622493257	42.4402956036	15.1604560957	15.1476892593	15.0947082158	17.1834432907	17.1693949652	11.366387636	25.1730300837	20.8564730088	23.7741422233	32.6943566371	29.5168588904	15.4397325645	13.5709449264	20.7714214059	16.1244917194	13.6440332112	14.0053520215	24.6469621217	23.4723246447	20.9071701033	17.1450521526	16.6681520396	16.8962203223	16.9271297588	17.3113727705	25.8344439734	26.8996421855
ko04122	4.98915411743	4.49540904126	3.3710872595	4.93673828792	3.73670028169	14.7683436568	10.2963234491	4.75278569632	4.58442000523	5.33468759928	4.49235680932	7.30866298596	7.71512169165	8.63861770131	9.14714208108	8.93539858285	9.52627355149	8.12404852225	9.48528843091	6.8065225228	5.88953704329	7.63947465538	11.2510606086	10.5265881702	5.76035911606	6.71938300383	9.86900864302	3.96493790906	5.77363077143	18.1188111954	17.9228033005	18.0682571825	17.9298305621	17.95556906	17.9717461298	17.9226448356	17.7676258613	18.0155210255	17.9220814796	18.069468107	17.9157642226	5.76508443662	2.29695431747	5.37077397783	2.23185307242	5.20401501025	2.86839880543	5.10193851808	13.5689192023	9.91588345573	4.13027377992	6.15899262714	4.80382776533	4.67464938895	18.1784702335	18.2541033582	17.9684564214	18.2741386201	18.2289518563	18.2529003284	16.9000575709	18.2603807789	5.69482566868	5.77136648354	5.80594814228	6.41315017973	6.14401653743	4.32592628561	9.70316495725	8.1195562961	9.14595162616	13.6423020028	12.2020377055	6.38349322092	4.89700279246	7.03773615761	5.61096957704	4.91380185419	4.98137840293	8.31126097898	8.30536700786	6.31596691995	6.90658230068	5.9248787046	6.41226080165	6.40975479749	6.61213168101	10.3505961486	10.881286918
ko05111	1.41285348957	1.30829209465	1.0979955378	1.64738706152	1.26556009894	5.28590257483	4.002009998	1.29856868056	1.48207201939	1.88646440296	1.48416570539	2.46088659819	2.74497891334	2.63936330281	3.64339493384	3.33045950175	3.54069311354	2.76677302531	3.56068685533	2.29798320223	2.80664305234	3.27423230699	4.56990024961	4.37437946859	2.28511240571	2.62159300724	3.38899037559	1.20151689531	1.76522690602	6.6804925982	6.35045120099	6.683867483	6.42068003568	6.53842740696	6.30045716542	6.44910269203	6.23175177001	6.60044725389	6.32105988597	6.6591093786	6.26529683733	1.77974829581	1.11216256008	1.67438803799	1.14602794514	1.63797341899	1.28084534425	1.40820134402	5.1590814853	3.6147203333	1.21274711097	2.19590346372	1.4388361976	1.60556258836	7.10446826321	7.1236951723	7.01090408288	7.13169167724	7.11006604122	7.12343625527	6.57575151858	7.12644857143	1.71181011897	1.71550030288	1.7948143828	1.86296074839	1.90832400397	1.27443307934	3.72684485372	2.70260093448	3.42624072699	5.15300505115	4.41726862814	2.3504757606	1.58159982199	2.7355562316	1.83384077798	1.47735114002	1.54714021563	3.40250484111	3.3715171699	2.88599561736	2.67453946329	2.07635973353	2.57724366171	2.30347425622	2.60768799912	3.76853471531	4.18874898945
ko05131	0.00234614570883	0.00124239205458	0.000486549868158	0.00188712368979	0.000703916586863	0.0472595594138	0.0221853258221	0.00439428660599	0.0491333885381	0.0315545871409	0.00853145804246	0.0	0.000174296269833	0.0	1.36682024214e-08	0.0383030778216	0.000412595640293	3.32578863277e-05	5.19323905634e-06	8.60946755603e-06	0.000790758765223	0.000831244421526	0.000172721328456	0.000267173919787	5.18578493246e-05	7.90040871061e-05	0.00115074923073	0.00070596396791	0.00128607634123	1.36605632142e-08	8.0924961141e-07	3.47901268453e-07	6.75488194732e-07	8.39129296758e-07	9.93918103459e-07	1.47173730238e-08	4.83393924535e-07	3.56594057218e-07	1.83107878372e-08	3.59320985902e-07	1.54440471017e-06	0.00017668808053	1.0368035529e-06	0.000145667435322	1.74720915302e-06	7.66160252839e-05	7.94794879931e-07	0.000839147004585	0.000167583192107	0.000310646229502	0.000308557273708	0.000444259309331	0.000849252436678	0.00409645971485	1.60615651315e-06	1.89684803553e-06	6.63543970256e-06	4.56836211134e-07	4.43560650585e-06	3.95872035601e-06	2.63905451e-05	2.89972939327e-06	0.000148817911749	0.00105198471357	0.000153324615407	8.8621992737e-05	9.29678625678e-05	0.00219394751014	5.0881634514e-05	0.0033958779813	0.000791643070675	0.000639295385721	0.000261040027814	0.000262528028254	1.46407596623e-05	0.00201365809327	1.64595223836e-05	0.000787716640584	1.05190652299e-05	0.00565903215278	6.05775320464e-06	0.00282021464907	0.0	0.000495991958225	0.0	0.0	0.0	0.000725849476255	0.00179074874247
ko05150	0.0940264848001	0.106252992935	0.042840770389	0.0853443170885	0.0514090727759	0.248879634366	0.266679845202	0.0996732419979	0.313298966188	1.29567508387	0.234755032166	0.223741430377	0.295733877018	0.108204562605	0.480634734138	0.260416137063	0.802006075175	0.16985551046	0.312302123304	0.151876525523	0.223352066058	0.43086001444	0.0814091520241	0.120069387274	0.0917142285063	0.119114777912	0.0592949986237	0.165569416735	0.0985193727942	9.20144538623e-05	0.000177106997018	0.0149674341513	0.0374706825258	0.0138609785131	2.66230252361e-05	0.000119610221739	0.000433607831911	0.000840237445207	0.00630375505993	0.000617447122132	5.05167754544e-05	0.160611990855	0.111803502405	0.20302356313	0.0602827633537	0.0551378103187	0.201146667108	0.0494606448212	0.114933637173	0.261520903411	0.0419703642922	0.238434251866	0.0539892584567	0.321041185285	0.00173992590338	0.000166545083474	0.00232771159877	0.00061533567056	0.0019831907254	0.000151232256175	0.0228412836147	0.000121580255787	0.0899628544795	0.0748215768073	0.10158982294	0.0476632883754	0.165816140671	0.0287708157473	0.316327348992	0.192393831702	0.200484644832	0.0653891916291	0.137602807428	0.125663937834	0.158200752561	0.0183278951474	0.0710182140314	0.0404302674956	0.0706415957606	0.219541817279	0.180649656159	0.275159027555	0.361894565477	0.206053990557	0.254649222353	0.198672657415	0.312002227426	0.108795490645	0.11226193545
ko05204	0.060576972963	0.048086148206	0.00877980058211	0.0768916897745	0.0298389571973	2.7141576709	1.70356698918	0.0911869186623	0.711722797874	1.2617785518	0.109238490709	0.389857420621	0.489754936763	0.814169981326	0.866291806404	0.961991209185	0.855569524544	0.715378073485	1.21543116392	0.455086341801	0.231605448442	0.786374216813	1.96820769947	1.75481479149	0.169716899978	0.432642330411	1.41031498536	0.074398097425	0.170124018849	4.04376877293	3.95979708101	4.0331236297	3.98155532149	3.9957721918	3.981451046	3.98206986425	3.92787342359	3.99768460882	3.97095102552	4.02774720545	3.96596630238	0.421342632555	0.193059724187	0.453981774765	0.196690316403	0.0167470208791	0.205427294992	0.037405618558	2.77777946938	1.50323770793	0.0347996035487	0.298046365611	0.0465967087892	0.148331345355	4.07614222289	4.10752996046	4.02037666132	4.11293287033	4.09505431861	4.10799094199	3.69838032036	4.10922452485	0.197554824294	0.213227460772	0.158403739004	0.521051363378	0.38585657376	0.236986246466	1.27138787384	1.02096913652	1.25701588007	2.74843599072	2.12540598568	0.915560126174	0.186590235174	0.646500971284	0.413979800235	0.195761371076	0.199461626842	1.26081982964	1.36507054316	0.725788809979	0.373284557325	0.255595035793	0.334475331841	0.268710648453	0.330996070583	1.50000600152	1.65244372012
