	Vil1.03B.DTT33	Vil1.05B.DTT57	Lyz2.07B.DTT281.S123	Vil1.010B.DTT117	Lyz2.02B.DTT221.S61	Itg.10.DTT456.S50	Lyz2.06B.DTT269.S111	Lyz2.03B.DTT232.S72	Vil1.09B.DTT105	Itg.20.DTT504.S99	Itg.20.DTT505.S100	Itg.24.DTT529.S24	Itg.18.DTT492.S87	Vil1.014B.DTT164	Itg.26.DTT541.S37	Itg.02.DTT409.S1	Itg.22.DTT516.S11	Itg.06.DTT433.S26	Vil1.09B.DTT104	Vil1.02B.DTT21	Vil1.03B.DTT32	Itg.22.DTT517.S12	Vil1.02B.DTT20	Lyz2.04B.DTT244.S85	Vil1.04B.DTT44	Itg.24.DTT528.S23	Itg.08.DTT444.S37	Itg.16.DTT480.S75	Itg.12.DTT468.S62	Vil1.04B.DTT45	Lyz2.03B.DTT233.S73	Lyz2.07B.DTT280.S122	Vil1.07B.DTT81	Lyz2.01B.DTT208.S48	Itg.02.DTT408.S100	Vil1.013B.DTT152	Itg.18.DTT493.S88	Vil1.013B.DTT153	Vil1.01B.DTT08	Lyz2.05B.DTT256.S97	Itg.04.DTT421.S13	Vil1.014B.DTT165	Lyz2.08B.DTT292.S134	Vil1.06B.DTT69	Vil1.08B.DTT92	Itg.10.DTT457.S51	Lyz2.05B.DTT257.S98	Vil1.08B.DTT93	Itg.16.DTT481.S76	Itg.12.DTT469.S63	Lyz2.04B.DTT245.S86	Vil1.010B.DTT116	Itg.04.DTT420.S12	Lyz2.02B.DTT220.S60	Lyz2.08B.DTT293.S135	Vil1.07B.DTT80	Vil1.05B.DTT56	Lyz2.01B.DTT209.S49	Vil1.01B.DTT09	Lyz2.06B.DTT268.S109	Vil1.06B.DTT68	Itg.06.DTT432.S25	Itg.08.DTT445.S38	Itg.26.DTT540.S36	LYZdtt364	SLCdtt050	SLCdtt110	SLCdtt075	SLCdtt002	LYZdtt328	SLCdtt021	SLCdtt111	SLCdtt074	LYZdtt304	LYZdtt317	LYZdtt305	LYZdtt329	SLCdtt092	SLCdtt020	SLCdtt128	LYZdtt341	SLCdtt051	LYZdtt340	LYZdtt365	SLCdtt069	SLCdtt129	LYZdtt352	LYZdtt353	LYZdtt316	SLCdtt093	SLCdtt068	SLCdtt003	SLCdtt164	SLCdtt146	SLCdtt165	SLCdtt147
Itg.04.DTT421.S13	1.0058979014606235	0.9314148357493498	0.26419999920461035	0.9732964098201812	1.3638692982001384	1.4211654196034462	1.2291614072544392	1.1131127850470177	1.2379385527342348	1.716318203975652	1.3550433776301305	1.1415066851217093	1.6062188717203145	0.9645013455070045	1.3198296096876783	0.6517446794027247	1.5244897742458299	0.5980470015967222	0.7062313043371687	0.9315027744874238	0.3663686449075935	1.106217764724355	0.29188874021338945	1.5170692678668458	0.5271882432893172	1.2850116582138813	0.45266849788512115	0.4529868549690996	0.8786393544317223	1.1921770523265702	0.48023813443637986	0.39150219393246183	1.0652314448657767	2.703444155208216	0.6136086330615385	1.1912489897847007	0.4385201933796072	1.156865106231331	0.7022875757703435	1.3182667337929261	0.0	0.7330444274496525	0.9516931913980715	1.1337746029489097	0.2831386044286636	0.39161374351871225	0.9986255685911876	0.37197827136117656	0.5997682720404957	0.7691989357842353	0.5814771042525849	1.0542389427095136	0.5647139178455143	2.022537434116373	0.9921242982261339	1.1630593697680298	0.7554517212738867	1.7809874165415647	0.7322752625439841	2.2662490299027818	0.8868110798698109	0.9403573039502019	0.586086233022218	1.7406574596451303	3.736152596340076	2.2559886496035793	1.8599336786569107	1.8447023102233315	1.841329191445581	3.1004445043636615	0.8481683273865076	1.7024044062315007	2.1785179517774975	3.1676055937119214	3.7933269150656455	2.7932741152556666	3.5615744182383446	2.336029405225587	1.6464560414128568	2.1041245873787298	4.264117659427755	1.5694817241011079	3.653918402502192	3.5092098460023062	1.4550701514086033	0.5865329220203176	1.9295456128826327	2.684299379403031	2.2343648020324656	2.013740913462161	1.5359600399463518	0.835738177471555	2.3908299957975236	1.2162498255194827	2.018009300660885	1.5702664646910616
Vil1.014B.DTT165	0.3036346958574968	0.9251325634088814	0.7191523986224203	0.2835166579644853	1.988270527623967	2.143536613736128	1.879222670196284	1.8107440126463885	0.6767836219187081	2.4367911857111495	1.8769617013225606	1.677799968614617	2.2571530007841347	1.1546587422812633	1.5415226424135133	1.046531761652833	2.21122115982852	0.18427987604254714	0.4694188332144552	0.46679245145627374	1.0973567725665412	1.5166454188510514	0.48947338237749644	2.241066069938319	0.30525096222002834	1.9085549632640466	1.1321237908208857	0.782369293959585	1.5998588129807818	0.5967632420572896	1.1675353420002377	1.0611848407492328	0.6409424581258958	3.4268579883055845	1.3372545608164605	1.578259782438466	1.014522040413532	1.3253463672787515	0.9314144334742568	2.0207750107834186	0.7330444274496525	0.0	1.1300149701107287	0.7049276284089988	0.6196314574611823	0.9983153152349035	1.3764065798110583	0.5443547048673439	0.4042190059569371	1.4679523416481404	1.2792664295229008	0.4938727404470706	1.2722224049758166	2.727024297052158	1.0105625604351678	0.6921692646371627	0.640902534391341	2.4393181474901913	0.38973776125128473	2.990569143217718	0.7881905898367729	1.6331717976198559	0.8749744204702561	2.4356105670952557	4.357983758001276	2.985421363368105	2.5835981251191837	2.475821573684092	2.570943303893023	3.359269171264287	1.5652730910092858	2.4303718015303972	2.864833568484252	3.2740275957481537	3.6094135305101682	2.613329076464874	3.5822184076835923	3.036687753571544	2.3720822501327974	2.811887979725508	4.2019661142678855	2.290372661606185	4.132603838256686	3.7583305295622553	2.183931216313403	1.0068647858453845	2.3059729816444694	2.999223493789134	2.415988772119475	2.6950213270092886	2.256913502714507	1.5628250217944724	3.0285162485445003	1.8583234252216454	2.307547268588059	1.7484637140033603
Lyz2.08B.DTT292.S134	1.3675113210748624	1.2301068633248322	0.7393586841888825	1.3414050991798105	1.1779975047764206	1.6383584269340765	1.1542460469404685	1.2617854898802505	1.7662231955640193	1.8779269955377995	0.9262540158400004	0.7824277315195752	1.4708666541098618	0.19143439603907675	0.44129896943878	0.4050683210900709	1.5272615914838217	1.0035542757890312	1.3914622809530304	0.8567670356546873	1.0169618629626307	0.5040793451625953	0.8850894482877876	1.7326552035713207	0.8507949735058572	1.1133140737183331	0.8616518589967455	0.553063659803479	1.21687138759402	1.0918605745766337	0.8820954991124731	1.0796872862828681	1.315309221007928	2.810634855572527	1.0699465019504337	1.1647765725732284	0.6766042421056067	1.3705844147251274	0.25385728718295936	1.4330663002371267	0.9516931913980715	1.1300149701107287	0.0	1.6476045228640401	0.9547025253233523	0.6932533653191335	0.3912676364241615	1.114982461322476	0.7519546418724491	1.0262495143061123	0.9983727756683858	1.608870074814826	0.9720141894729178	2.0518979198443548	0.26503948380986225	1.2796705400436406	1.291770343213701	1.6429209605548771	0.7684078688923877	2.427564231578552	1.4969272633235025	1.109953599739637	0.3875167775168348	1.7522051791446094	3.395056090993279	2.5995726133858974	2.3095876735070395	1.6215220815464222	2.0788117729325344	2.2419656572322975	1.226954906501126	2.0627001275197263	2.1105864944670296	2.2398622749172707	2.888066176671523	1.9020227131743235	2.6148377350032264	2.8478549213324222	2.0141676126679298	2.1468767342268373	3.3216355107752	1.787408240339664	3.0344503326970567	2.6522565487692606	1.7593772580337999	0.41908452809690294	1.203148399051163	1.8802216692057243	1.3575483352746953	2.6298115370720017	1.7571279822905221	1.3411593447325374	2.150611163728256	1.120335352082256	1.2040119495583825	0.6576882995045902
Vil1.06B.DTT69	0.5359886305282346	0.7677643186701478	1.1236982423041637	0.5144546741879158	2.3874424105449705	2.4672034740392044	2.2560034660600268	2.200593857202649	0.35721608402228877	2.758716489161804	2.3623490796199604	2.143249965405311	2.6689820931769193	1.7292222531364718	2.0872313009939694	1.5894274572267295	2.56926533092009	0.857346815223096	0.4635685539126829	1.0637878428381675	1.4501068945894717	2.02690297784346	0.9172033990731822	2.5564484031818826	0.8788320800718343	2.3049436226644544	1.5703484934701664	1.3519385304834053	1.9524680947772401	1.0013935012266986	1.525253990345642	1.2933588076395934	0.4527202919714915	3.699649106238642	1.6877498647911637	1.6358154637901652	1.510406822736521	1.1538639927209762	1.4415978848139623	2.3847348548977783	1.1337746029489097	0.7049276284089988	1.6476045228640401	0.0	0.9108611951714738	1.444486578364938	1.9076307449513668	0.7687949275390477	1.0525251706866954	1.8462240024894707	1.584641902713345	0.43111933929363716	1.6226861871261384	3.044777042921026	1.5854076877395493	0.6036371688524492	0.4849695240229911	2.8250283837532844	0.9958013202323663	3.2396544148365436	0.43735783100219927	2.0223470090495956	1.4285149389040064	2.793190220073712	4.733673548363501	3.174480303835599	2.7583970534312434	2.8298253725322664	2.845392370294727	3.8433292831761174	1.8445551758773	2.633915666615244	3.196566685881143	3.785339521565743	4.081397875687298	3.1020464261059506	4.064739626412459	3.121108120382079	2.5666022619967657	3.1149159284089514	4.680608917257374	2.5494618864368976	4.580391536991315	4.26820594597502	2.4421555534943784	1.4888069139036884	2.824538888689519	3.5141874303273326	2.9797191894609956	2.775848495299657	2.5188761889256113	1.8180187708936522	3.451263945747158	2.2768600725464676	2.8507006502209884	2.2853739734860237
Vil1.08B.DTT92	0.8493291757311309	0.6551737374751342	0.2434118499370889	0.8099510836659761	1.4944101624185167	1.5961840990892682	1.3620845981978607	1.2994286084666464	1.0720367336665138	1.8895863505756672	1.4847517733915985	1.262802825764882	1.7659916084608644	1.0157476584149032	1.3689314957162861	0.7600150543881571	1.6784683327393437	0.5394228085013533	0.5423364402178863	0.8427885152231935	0.5693736150287488	1.197831569956249	0.17456995748785148	1.6906618341862332	0.4198429012615429	1.412448940217037	0.6667969796179275	0.5600077742304461	1.0665170443056238	1.0476071996039962	0.6213459481441975	0.4586901767219772	0.8041834160137133	2.859967823690726	0.799669518787093	1.063897113184144	0.6216087980490662	0.9240327636451424	0.7043219237358216	1.491509393088063	0.2831386044286636	0.6196314574611823	0.9547025253233523	0.9108611951714738	0.0	0.5411197436591818	1.0906470230502416	0.1856022101759408	0.5664834531300338	0.9434477765163861	0.702301859008998	0.9158026625987233	0.7250588766226742	2.174143974941462	0.990162094259796	0.9108674755774736	0.4921807342492704	1.9299951190211446	0.6389228558680408	2.412246017244824	0.6481703559918573	1.1184653644684743	0.6496279960011262	1.9040008398866957	3.8623711470303617	2.4056307866239797	2.0112813377377976	1.9573389578380274	2.0064185718642555	3.143973280241288	0.9850576468932226	1.8457480884731778	2.3211382894578847	3.191294571803955	3.7636694509450956	2.760835415711765	3.55832026024326	2.463746864401416	1.7832570203509903	2.2520847022380526	4.252365436954612	1.7101643992596929	3.7505336109638683	3.56616516192565	1.6090407279797951	0.6481418591910505	2.0212803137813276	2.758146487333689	2.297320130163485	2.150485969101935	1.6776077291363958	0.9865676223177213	2.5507408252101547	1.3718857795107475	2.096637896145498	1.6056690664110709
Itg.10.DTT457.S51	1.2827822739482768	1.0669555580057954	0.32699283147849767	1.2496635839050145	1.0020131906889675	1.18201352757337	0.8850880044040047	0.8284049846677832	1.5742752427393267	1.4669727024987353	0.9670225886245466	0.7513805760140425	1.2634511107747861	0.7025307635622876	0.9990459680053408	0.34689137616370547	1.2148859041441	0.84291891329231	1.0591498547072054	1.0280349298814653	0.3245750908310214	0.730785567920635	0.5462302560788564	1.2815464677258284	0.7182115371575755	0.922709551861767	0.20856266016548167	0.34124912763066223	0.6568884090346078	1.312264025282656	0.24358949160094429	0.45084976343473054	1.2741026865600693	2.4562728488939127	0.43073145128952584	1.0384962037299172	0.1271298083957147	1.197651263925993	0.48472601802335885	1.0343723460253165	0.39161374351871225	0.9983153152349035	0.6932533653191335	1.444486578364938	0.5411197436591818	0.0	0.6413410945252376	0.7043999142381613	0.7164759738078793	0.49123451439426885	0.3895586966298879	1.3945172958783312	0.3430335181142377	1.737390212668849	0.8160751997235889	1.3353055283165873	1.0211645096004134	1.4427844301840425	0.8384935947662439	2.033351474614418	1.1780094885086059	0.6467026100989134	0.3848568617478291	1.4412195850105918	3.379318868098602	2.0982312733010207	1.7463978107678158	1.4935934052523618	1.6263827703678189	2.730077508198475	0.656636120541784	1.5422487785738683	1.8685028643238357	2.837607062230736	3.568582258821808	2.5833690803173135	3.2552491887457218	2.2672737305821515	1.4899540846803612	1.8256556188165598	3.9825978324570697	1.3417704363519458	3.2635704330923865	3.139810228573517	1.2581568005114396	0.2768825545758436	1.5480464206756017	2.306994368488566	1.8993828726503372	1.9989597953423115	1.3081126292603733	0.7176585317022579	2.0429282497467476	0.8646643810403826	1.6545366841269118	1.2514521551343472
Lyz2.05B.DTT257.S98	1.6478221229341623	1.4613321078560333	0.8480605823056414	1.6206873665605814	0.8407121865798552	1.3269831245156183	0.8385999434743859	0.9485528011257619	2.0246336237436204	1.546383407567335	0.5557744217937455	0.4272628293603385	1.1074734558713093	0.3391900047117867	0.3944343489115252	0.36207840553828335	1.1912965841988818	1.2206859680559325	1.5860255375299797	1.1710088295509529	0.931020213914981	0.15107308145025375	1.0455107200863443	1.4176359317490572	1.0847126364757107	0.7843297042076652	0.7281667962847229	0.6352451845188491	0.970268652521967	1.4431608830994243	0.7765280538552451	1.060046002999079	1.622448051262153	2.469405955991908	0.8979206389296517	1.21771626216231	0.5938441905617667	1.5425018744939984	0.4800869844406295	1.1085794595713259	0.9986255685911876	1.3764065798110583	0.3912676364241615	1.9076307449513668	1.0906470230502416	0.6413410945252376	0.0	1.2628659367502928	0.9869925064381482	0.7939980303054175	0.8757401934469617	1.849163373191181	0.8241358361767931	1.7124254372336671	0.5881919050377306	1.6147723216962515	1.5102308989012672	1.2882383164344364	1.058465908187579	2.106979705617975	1.6997247229505192	0.8271838479412383	0.5050094506815599	1.4043374623744744	3.0627708297025467	2.3047917014268062	2.0444829475854953	1.29742424302746	1.7632362432123247	2.110774498333991	1.0316420680635785	1.7919325281839167	1.7670367466391	2.204415365525205	3.019985834076109	2.068752774707954	2.6385952956676864	2.601255116559314	1.7525564718954174	1.8112932705342772	3.378013050756081	1.4984918662800335	2.7633514733859172	2.511963495857392	1.4801101891824104	0.44330038443467695	0.9495857222455062	1.6910082823067265	1.259961168357501	2.408384427062235	1.4693319275785528	1.1597274472278978	1.7819748977313712	0.7760085932802757	1.019822216177551	0.6395964581022923
Vil1.08B.DTT93	0.7437999060151748	0.6691643967534253	0.41826907995643514	0.7054105379558321	1.6646542476873336	1.7246616282109746	1.5274018931688575	1.4421626052729295	0.9145673281853015	2.0194601822786526	1.6611016193634816	1.440227278875999	1.9272273925425847	1.1684581004582675	1.5340412248686737	0.9217758306133568	1.8306840965997087	0.502131450063853	0.36654898849265927	0.8652993257018796	0.6850659360180571	1.3748028158131091	0.24902293344996354	1.8173006949290293	0.4409858475448445	1.5831866128472944	0.8063023168452333	0.6951012004728688	1.1956866969444269	1.042045669618444	0.7748062013665052	0.5682272145582563	0.7464375284617297	2.9864746916930676	0.9281873002906769	1.2014701890192296	0.7733999842266411	0.9803976388436833	0.8656927576115435	1.634577150551658	0.37197827136117656	0.5443547048673439	1.114982461322476	0.7687949275390477	0.1856022101759408	0.7043999142381613	1.2628659367502928	0.0	0.6132155561748824	1.0896364923204573	0.8463864445689022	0.7592673779064553	0.8681687894643407	2.317093594808744	1.1219185963714224	0.8760194570491204	0.39991182126231856	2.091123729311573	0.677353715333247	2.5358768737263677	0.5277559311276517	1.26576101378228	0.8019721925421476	2.0513405560755085	4.031746535902967	2.5000772821745825	2.0919156528077067	2.126550736871019	2.1242990301132947	3.3219546846929515	1.1144883441230502	1.946916953492142	2.4731760763150707	3.353500366357806	3.8815457443203516	2.877193810250034	3.7114379736084526	2.522289735499608	1.8843554926922106	2.3927887113628374	4.393352535944159	1.837203070223029	3.9338908123949996	3.7421947786356693	1.7254825262156492	0.8233266046350072	2.1999816098996843	2.9366786196060883	2.4605837927490035	2.188899431251778	1.8049222558848521	1.0931133749111026	2.7137505333790957	1.5358343662777694	2.269805716369222	1.7694987432197207
Itg.16.DTT481.S76	0.680797400476408	0.993886039874755	0.5120267312496111	0.6603573974244786	1.6599132096353866	1.891963263170586	1.5704417305792042	1.5288869172136768	1.0781626076419906	2.1765110684667994	1.504360681920017	1.3175979492653331	1.9297084264086832	0.7554803008240143	1.1473288319588828	0.6720713532294396	1.9161084883662847	0.26106496535718915	0.7596007366549394	0.3419133673496969	0.9113786018596273	1.1317681370857386	0.39799918627206377	1.9917091489593273	0.1970129755987255	1.5831605879529318	0.8713181002511796	0.42686685576977623	1.3587948479384695	0.6430264401684546	0.9329641452657511	0.938657703692904	0.8589264485902789	3.1694899794657094	1.1154787925487928	1.4224850055329117	0.7071288832607739	1.3273823948900025	0.564164965804704	1.7409077306394818	0.5997682720404957	0.4042190059569371	0.7519546418724491	1.0525251706866954	0.5664834531300338	0.7164759738078793	0.9869925064381482	0.6132155561748824	0.0	1.2040371838318673	1.0667266962966073	0.8958441688596569	1.0408121137954138	2.445546761316199	0.6322567145204236	0.8702699696508078	0.8255482981882689	2.117507312470771	0.17390354221903723	2.7493802339360514	1.0162012392022202	1.353605022338549	0.49661074057908483	2.1415674550486132	4.008573230937553	2.797487822314741	2.4234046679942867	2.153075563678865	2.3372438252374685	2.9753743761681406	1.354216473943663	2.2408175269824087	2.564938914716914	2.908736206214667	3.3380023335246185	2.3348852567280813	3.2432835511231746	2.9198095876266295	2.186644236665123	2.5362548443561193	3.8880531898354196	2.0569748605867866	3.746785680574881	3.3700935552085136	1.9666590602921212	0.6626951628034045	1.9092271639974352	2.6037368807437278	2.025774463076382	2.60869199081824	2.0232632397698707	1.3847687542218212	2.683568177530908	1.5350969704030972	1.9088979527554362	1.361380482246086
Itg.12.DTT469.S63	1.7489000490676314	1.3978734466809508	0.7823021247436441	1.7146060739568354	0.6489883279400772	0.6908447676768654	0.49547640303060997	0.35650076913145545	1.9967171600778262	0.9769328916107283	0.7927214424072384	0.6097413111971629	0.8542255637533969	1.02133692274799	1.183910502831254	0.6953214177973253	0.7558219967571959	1.3139362651230098	1.4492631379850103	1.5168169107477387	0.43366813810746724	0.7970968634063836	0.9980123892280045	0.7903541172763687	1.201112990497279	0.5795631755839423	0.3539556745918553	0.8067770324051201	0.19216481678440267	1.8016545807289954	0.3249066501141604	0.5928952721573696	1.7068796930658299	1.9680477164865087	0.20402129546602735	1.0866381330751895	0.5112998590214262	1.4024201362354074	0.8941950755595243	0.5544513375768546	0.7691989357842353	1.4679523416481404	1.0262495143061123	1.8462240024894707	0.9434477765163861	0.49123451439426885	0.7939980303054175	1.0896364923204573	1.2040371838318673	0.0	0.2940345467049044	1.8207532606566286	0.22583354693966434	1.261566150431764	1.2086353984566938	1.7824292831319675	1.3961432599417878	1.020034505967749	1.329587312322554	1.546684825278674	1.5145550788353062	0.17652096400656703	0.8226150428911447	0.9728693145073755	2.9830321723083117	1.6242763819932817	1.29943424435108	1.109043527731972	1.1367485580782792	2.683894932881765	0.274763827947834	1.0782179389798807	1.411658997538351	2.9093839184513883	3.81132302459693	2.8606197271897353	3.373420599125753	1.845144258716027	1.0326215268600376	1.3477994745273003	4.136344283835006	0.8620254878610812	3.0037430456826564	3.0858723666106385	0.7803085418055165	0.663729065173862	1.4722149070018955	2.231602239056494	1.9719910611911067	1.6209692478206683	0.8282243256952245	0.38233915381198824	1.6388738723132144	0.490049587801671	1.65546062956578	1.415848553066493
Lyz2.04B.DTT245.S86	1.5408141848207304	1.1216995942014225	0.5827237063612193	1.503407745791377	0.8706479723102156	0.9023005419547149	0.7124133281474069	0.6310308358452108	1.7609533279900447	1.1922704644127071	1.0009618207999174	0.7888758866526114	1.1107168680648618	1.0332775048902665	1.2533734448767124	0.6919497589679785	0.9886102552506197	1.1458638735782865	1.2068535878655	1.3788340302066788	0.27219081020125435	0.9068408363368851	0.792074249074497	0.9964740176909759	1.021300766868808	0.7937569257891411	0.3290782229021844	0.7288259805585799	0.40221360355646396	1.6386524847829027	0.14686415099736622	0.3177620522175333	1.4563159009115614	2.1613753178710806	0.19670707640829643	0.9021060819393826	0.4757284328163977	1.134095664553905	0.8178531656125317	0.8014225464489202	0.5814771042525849	1.2792664295229008	0.9983727756683858	1.584641902713345	0.702301859008998	0.3895586966298879	0.8757401934469617	0.8463864445689022	1.0667266962966073	0.2940345467049044	0.0	1.5988873795510983	0.11313831933998049	1.4728145620843482	1.1696594586136593	1.5456273740035156	1.1241237298959326	1.2601789026602588	1.178054752723753	1.7185036874196846	1.2338280402141157	0.45961490818772716	0.7601439629866026	1.2094593746633933	3.2063366437007237	1.7535738239624217	1.395402387624304	1.3093120756884271	1.317231232431653	2.835579750758133	0.29659420342097975	1.1902559748474841	1.627063060626976	3.0296204194285337	3.8603962759309343	2.889420264401645	3.4679979286263394	1.9017099920622669	1.131791140810637	1.5503222229484779	4.2225142180713044	1.0160636980443811	3.216294345969785	3.253700830838916	0.9263287326118601	0.5980603413411455	1.6504685557693624	2.4078679650891734	2.1087861978249314	1.6500379347492276	0.9830200908676222	0.36370710892281344	1.8933994099876525	0.7441408464952928	1.8130154146419075	1.4924044917700203
Vil1.010B.DTT116	0.3254295586400907	1.0508188795497693	1.0999617741157357	0.33094656488548035	2.3903465751905704	2.459770991107593	2.263511785246186	2.167104112509038	0.21723521747454996	2.7554853037601292	2.3258238417097585	2.1170727669564666	2.6519619689928824	1.644363281351179	2.029658748498656	1.5084252598323369	2.572968071887637	0.6506440708299812	0.42573814709590857	0.91003965313884	1.4065382169011122	1.9843976568681125	0.8560109478067857	2.5524502283691697	0.7673449901939005	2.3092969822568623	1.5005697104926214	1.239434336488696	1.924314883407821	0.8988163581942124	1.5141062831873686	1.3214672754591148	0.6895567342502424	3.727989525311211	1.6584555844731277	1.849264501999378	1.426948393008035	1.4602219740545839	1.4005217980461295	2.3698391696996244	1.0542389427095136	0.4938727404470706	1.608870074814826	0.43111933929363716	0.9158026625987233	1.3945172958783312	1.849163373191181	0.7592673779064553	0.8958441688596569	1.8207532606566286	1.5988873795510983	0.0	1.6075739134289473	3.0652359239926485	1.4992520925430883	0.7917351292403793	0.6941727015583865	2.8262872076157186	0.871920832396378	3.279539411486484	0.7118445188391657	1.9935658290013796	1.3450971725657859	2.791538004977961	4.766671336204138	3.212977200694337	2.788257666604525	2.8665700002732546	2.857984937362839	3.8404830046277385	1.8645105088888545	2.672872601542606	3.222562781213586	3.749981711190926	4.013554181321877	3.030882342058029	4.039302339109945	3.181156739698904	2.61203039452243	3.1425436459894662	4.63881522753442	2.5851689717770334	4.595174915833612	4.244647617365642	2.4634548702311982	1.4512967049405852	2.786908085457381	3.485720602854942	2.907099593772579	2.811228543854573	2.552802606419372	1.8285168773832334	3.4350318162373106	2.255905923180001	2.797097414456697	2.2358052502294896
Itg.04.DTT420.S12	1.5451723589253281	1.1941263698130766	0.5853680000602726	1.5096668801245614	0.8439097912716137	0.8798766887791866	0.6904627340688779	0.5780969897377615	1.7789153661640398	1.17214304875624	0.9506795611742014	0.7429526707250733	1.0731340397610898	0.9865625111629811	1.2107798478285865	0.6358939097066412	0.9666085133044225	1.1277995441556787	1.2282718802384125	1.359764471262428	0.23364403825900712	0.860049842031179	0.7931672527579677	0.977052986406318	1.0132154698903673	0.7681102647712346	0.2349649573770943	0.6800374451589607	0.35129403675043996	1.633717989759596	0.12108396569834295	0.37257217206843624	1.4969138203558314	2.1560470381546004	0.11881296252585777	0.9977932373126382	0.4045232628328561	1.2310215068227488	0.7951919967677891	0.7677878336541585	0.5647139178455143	1.2722224049758166	0.9720141894729178	1.6226861871261384	0.7250588766226742	0.3430335181142377	0.8241358361767931	0.8681687894643407	1.0408121137954138	0.22583354693966434	0.11313831933998049	1.6075739134289473	0.0	1.4621009251512627	1.1347165525961238	1.5817620504496657	1.1735017250546753	1.234321679012927	1.1632133349668843	1.721394616758837	1.28982360233951	0.40182532091153317	0.7186553501910379	1.185300581872718	3.191777997220717	1.762302190111901	1.406198143792502	1.3022512744480106	1.3095604182982294	2.807768433452853	0.3179711311144402	1.2036214657252577	1.6164227183276838	2.995016530225726	3.8265365812908425	2.8564380792330692	3.438742097759518	1.9261916933886178	1.149962761441226	1.5437000529726828	4.190539840421312	1.0231246132962466	3.19223038310345	3.218769368443262	0.9283024348781171	0.5680096455128196	1.60697605768818	2.3699051409584833	2.0599178595061676	1.6698275775221583	0.9893768673824285	0.37985753918287213	1.8589700297940108	0.6993368419341395	1.7664407723343674	1.4537922175004658
Lyz2.02B.DTT220.S60	3.0027832913437873	2.4841175329421827	2.0238360483947657	2.9667360934459692	0.8810412159482492	0.6398309849102563	0.9053678455120779	0.9393284733461668	3.23061129349583	0.3825659938989827	1.2390813441559	1.2892924299568207	0.6378303994329171	2.0444357311973795	1.9784833973220575	1.8369511734438297	0.5354414042218972	2.5740194523530917	2.6719530015983692	2.736073236792991	1.6648464240561474	1.6066645406686266	2.2500646588398654	0.5643109409936965	2.4522047489835503	0.9397761180890299	1.6095567018193553	2.029645548248836	1.1551833040773833	3.014012120504034	1.5641969548079395	1.761264460886151	2.8926056668821576	0.7599626995106622	1.4125883574257148	1.8098365999403263	1.7456509714974577	2.3163589069982966	2.0277251351736725	0.7188646377257233	2.022537434116373	2.727024297052158	2.0518979198443548	3.044777042921026	2.174143974941462	1.737390212668849	1.7124254372336671	2.317093594808744	2.445546761316199	1.261566150431764	1.4728145620843482	3.0652359239926485	1.4621009251512627	0.0	2.2821490769595374	2.963273156158299	2.573027548000275	0.4828323310421012	2.5598892686598145	0.4568692537665111	2.6612938864622437	1.1022634522826789	2.0021560962916447	0.32544032608321705	1.88175335843769	0.8603747813014874	0.9523873623752092	0.6091347355530796	0.4484890923793915	2.623499134519205	1.2092415870444808	0.7410479270707508	0.24118276606874112	3.1172698951881426	4.353850543430666	3.5447932023807316	3.640498660464086	1.384434244279832	0.7754327291747201	0.10439386734634079	4.440469503145058	0.5526424908096628	2.3094974155982833	2.960385261827083	0.7003428589159858	1.8270892465707826	1.6727298585283763	2.1915403697165172	2.3526923524235785	1.479191040713927	0.5751789673204752	1.2742350328752932	0.7348792316829517	0.9494619780807301	1.962300431478583	2.103067907006454
Lyz2.08B.DTT293.S135	1.234571474506838	1.2849126637919766	0.8017960390138701	1.2153283058476094	1.4125910577634138	1.8440245474846477	1.386077879018052	1.457056818608593	1.6583665373936176	2.090673075143989	1.1388380451967828	1.007537760487738	1.691215501793399	0.25681592143144233	0.5617592402039517	0.5228239734481569	1.7528120246044163	0.8923854397228428	1.34703430728212	0.6648163207601328	1.1326673984218616	0.7183797180384216	0.8798472764629717	1.9404093253774495	0.772155658774016	1.3486198810109906	0.9849354220059517	0.5665713933678708	1.39469611942255	0.9026294036546373	1.0383134764979807	1.20270810564476	1.259210826816641	3.0387135241222167	1.2258739788339117	1.3748732501852317	0.7809908390826252	1.4939407534034823	0.3632656133516429	1.6423908050001654	0.9921242982261339	1.0105625604351678	0.26503948380986225	1.5854076877395493	0.990162094259796	0.8160751997235889	0.5881919050377306	1.1219185963714224	0.6322567145204236	1.2086353984566938	1.1696594586136593	1.4992520925430883	1.1347165525961238	2.2821490769595374	0.0	1.204756009215915	1.2936622850122927	1.871819533884141	0.6287697273556958	2.6567531134871274	1.5035699605057742	1.3030856317211257	0.4387793817398643	1.9744762862826584	3.620491528090771	2.8125859786063425	2.5065519493862753	1.8671202239678526	2.292340488026131	2.3574063222916353	1.417544292265994	2.272266851093384	2.3462079304846033	2.278426993938314	2.801248750059912	1.8016895717260621	2.6240638559699057	3.045306421150658	2.22430129124375	2.3790329315804937	3.2934420985483475	2.0097263543609643	3.2215605939996275	2.749437093530843	1.968192010477396	0.5721256939328876	1.3656941618352767	2.0080930687570193	1.4097454820810422	2.8033436590131444	1.9784460555949748	1.5136365755623598	2.365939559904608	1.3382665080639	1.3206600398599915	0.7427203867973833
