OTU.ID	GnotobioticExp-DTT-365.fastq	GnotobioticExp-FP-372.fastq	GnotobioticExp-DTT-366.fastq	GnotobioticExp-FP-319.fastq	GnotobioticExp-DTT-308.fastq	GnotobioticExp-DTT-367.fastq	GnotobioticExp-DTT-303.fastq	GnotobioticExp-FP-384.fastq	GnotobioticExp-DTT-305.fastq	GnotobioticExp-DTT-370.fastq	GnotobioticExp-FP-314.fastq	GnotobioticExp-FP-301.fastq	GnotobioticExp-DTT-319.fastq	GnotobioticExp-FP-315.fastq	GnotobioticExp-FP-369.fastq	GnotobioticExp-FP-377.fastq	GnotobioticExp-DTT-362.fastq	GnotobioticExp-DTT-325.fastq	GnotobioticExp-FP-304.fastq	GnotobioticExp-FP-313.fastq	GnotobioticExp-DTT-307.fastq	GnotobioticExp-FP-375.fastq	GnotobioticExp-FP-317.fastq	GnotobioticExp-DTT-179.fastq	GnotobioticExp-FP-306.fastq	GnotobioticExp-DTT-381.fastq	GnotobioticExp-DTT-318.fastq	GnotobioticExp-FP-386.fastq	BSD-4241B.fastq	GnotobioticExp-DTT-323.fastq	GnotobioticExp-FP-305.fastq	GnotobioticExp-DTT-311.fastq	GnotobioticExp-FP-366.fastq	GnotobioticExp-DTT-384.fastq	GnotobioticExp-DTT-321.fastq	GnotobioticExp-FP-371.fastq	GnotobioticExp-DTT-320.fastq	GnotobioticExp-FP-365.fastq	GnotobioticExp-FP-302.fastq	GnotobioticExp-FP-380.fastq	GnotobioticExp-FP-393.fastq	GnotobioticExp-DTT-383.fastq	GnotobioticExp-FP-321.fastq	GnotobioticExp-FP-391.fastq	GnotobioticExp-FP-394.fastq	GnotobioticExp-DTT-322.fastq	GnotobioticExp-FP-363.fastq	GnotobioticExp-FP-303.fastq	GnotobioticExp-DTT-306.fastq	GnotobioticExp-FP-385.fastq	GnotobioticExp-DTT-373.fastq	GnotobioticExp-DTT-376.fastq	GnotobioticExp-FP-307.fastq	GnotobioticExp-FP-381.fastq	GnotobioticExp-FP-312.fastq	GnotobioticExp-FP-309.fastq	GnotobioticExp-DTT-379.fastq	GnotobioticExp-DTT-378.fastq	GnotobioticExp-FP-318.fastq	GnotobioticExp-FP-370.fastq	GnotobioticExp-FP-383.fastq	GnotobioticExp-DTT-324.fastq	GnotobioticExp-FP-367.fastq	GnotobioticExp-FP-378.fastq	GnotobioticExp-DTT-372.fastq	GnotobioticExp-FP-310.fastq	GnotobioticExp-FP-322.fastq	GnotobioticExp-DTT-368.fastq	GnotobioticExp-DTT-363.fastq	GnotobioticExp-DTT-315.fastq	GnotobioticExp-DTT-377.fastq	GnotobioticExp-DTT-364.fastq	GnotobioticExp-FP-373.fastq	GnotobioticExp-FP-364.fastq	GnotobioticExp-DTT-371.fastq	GnotobioticExp-DTT-313.fastq	GnotobioticExp-FP-382.fastq	BSD-4346B.fastq	GnotobioticExp-FP-387.fastq	GnotobioticExp-FP-388.fastq	GnotobioticExp-DTT-375.fastq	GnotobioticExp-FP-368.fastq	GnotobioticExp-FP-361.fastq	GnotobioticExp-DTT-302.fastq	GnotobioticExp-FP-389.fastq	GnotobioticExp-DTT-312.fastq	GnotobioticExp-FP-311.fastq	GnotobioticExp-FP-379.fastq	GnotobioticExp-DTT-314.fastq	GnotobioticExp-DTT-374.fastq	GnotobioticExp-FP-308.fastq	GnotobioticExp-DTT-317.fastq	GnotobioticExp-FP-392.fastq	GnotobioticExp-FP-323.fastq	GnotobioticExp-DTT-309.fastq	GnotobioticExp-DTT-380.fastq	GnotobioticExp-DTT-310.fastq	GnotobioticExp-FP-316.fastq	GnotobioticExp-DTT-304.fastq	GnotobioticExp-FP-396.fastq	GnotobioticExp-FP-374.fastq	GnotobioticExp-DTT-369.fastq	GnotobioticExp-FP-324.fastq	GnotobioticExp-FP-320.fastq	GnotobioticExp-DTT-316.fastq	GnotobioticExp-FP-390.fastq	GnotobioticExp-DTT-382.fastq	GnotobioticExp-FP-362.fastq	GnotobioticExp-FP-376.fastq	GnotobioticExp-FP-395.fastq	taxonomy
4e9867edf63269eb113e1e858c89ca95	6	54	5	13	0	15	5	30	2	19	6	6	9	9	35	71	13	0	20	8	0	24	11	0	57	5	0	6	0	16	22	0	12	5	2	70	6	29	10	9	10	0	9	4	6	3	20	0	8	16	5	18	5	24	82	5	7	33	23	174	2	0	13	34	7	6	13	6	16	0	12	22	11	60	3	5	0	0	6	15	8	12	24	3	14	8	13	27	8	13	6	4	13	26	0	17	5	2	9	14	22	11	0	3	3	29	2	26	92	13	
c1e6478016d9495616cf29fcd61cde9c	6	19	2	0	0	4	0	0	0	15	0	0	0	0	63	6	205	0	0	0	0	128	0	0	0	0	0	0	2	0	0	0	1	0	0	11	0	11	0	0	0	0	0	0	0	0	97	0	0	0	59	0	0	0	0	0	0	24	0	3	0	0	0	21	0	0	0	0	250	0	25	79	64	105	0	0	0	0	0	0	312	28	1	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	0	0	75	0	0	0	0	0	0	41	41	0	
b45dea4e6c6f98dcb078eaacce4d2ce1	6	3	2	0	6	2	44	0	73	8	0	3	2	4	4	0	0	3	3	0	2	2	0	0	7	0	2	0	0	53	4	0	3	0	0	0	2	36	0	0	0	0	0	0	0	3	3	0	51	0	0	2	4	0	14	320	0	0	2	5	0	20	2	0	0	3	0	2	6	0	0	6	2	8	4	11	0	0	0	0	0	3	2	5	0	48	0	0	0	4	2	11	0	5	11	4	23	2	10	0	2	2	2	3	4	0	0	2	5	0	
cb3f931eeffa649492f330cb7f9e260c	4	5	0	0	0	25	0	0	0	16	0	0	0	0	27	0	42	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	12	0	0	0	0	23	0	0	0	0	0	0	0	0	29	0	0	0	24	7	0	0	0	0	0	0	0	2	0	0	27	0	4	0	0	41	48	0	0	14	22	20	0	0	0	0	0	0	21	25	31	0	0	0	0	0	0	54	0	0	0	0	0	2	0	0	0	0	32	29	0	0	0	0	0	22	2	0	
7c6e8984e6b6984a7fc3a394efe7d5e5	4	1	20	5	0	4	9	0	3	8	0	2	3	1	0	0	10	5	6	1	0	0	7	0	5	0	1	0	0	3	6	0	7	8	6	4	5	0	0	0	0	17	6	0	0	6	0	3	8	0	54	4	0	0	0	0	0	4	0	10	0	2	0	0	4	0	4	3	25	6	0	6	0	7	3	1	0	0	0	0	4	0	2	5	0	0	4	0	1	0	0	0	0	8	0	0	0	4	9	0	0	11	0	7	0	0	2	0	3	0	
c4fa95ed7bd64b4906454ddda87318ca	4	0	0	0	45	1	42	0	43	11	5	8	0	6	10	3	0	0	5	8	12	0	0	0	7	0	3	0	0	0	43	16	3	0	0	0	0	5	11	0	0	0	0	0	0	0	3	14	114	0	0	0	7	0	39	14	0	0	10	4	0	0	0	6	0	8	0	10	0	24	8	0	0	0	0	17	0	0	0	0	0	3	0	68	0	49	20	0	25	0	9	49	0	0	47	0	43	6	56	0	0	11	0	0	20	0	0	6	0	0	
6908db1ab2f976e4f7482e332caa2c26	4	67	2	0	0	12	0	0	0	19	0	0	0	0	2	89	93	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	2	0	0	20	0	7	0	0	0	0	0	0	0	0	16	0	0	0	64	42	0	0	0	0	0	13	0	74	0	0	0	42	15	0	0	11	70	0	35	74	6	50	5	0	0	0	0	0	133	0	7	0	0	0	0	0	0	100	0	0	0	0	0	2	0	0	0	0	5	10	0	0	0	0	0	15	76	0	
9047be829128c3843af0c310d649cf55	4	0	0	0	0	22	0	0	0	9	0	0	0	0	3	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	9	0	0	0	0	12	0	0	0	0	10	7	0	2	12	2	4	0	0	0	0	0	0	3	9	4	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	19	0	0	0	0	0	8	0	0	
b0ab600b3331acc186ff832994970acd	3	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	15	0	0	0	0	4	0	0	0	2	0	0	0	0	0	0	3	0	0	0	0	5	0	6	0	0	0	4	0	0	5	0	0	0	5	6	0	6	0	0	3	0	0	2	0	0	7	0	0	0	0	11	11	0	0	0	2	11	0	0	0	0	3	0	3	3	3	0	0	0	0	5	0	7	0	0	2	0	0	0	0	0	0	0	5	14	0	0	0	0	0	4	0	0	
3f87fd1b5e486c0a49a3a95bc6324105	3	60	5	0	0	92	0	0	0	43	0	0	2	0	378	3	191	0	0	0	0	489	2	24	2	45	0	122	8	13	0	0	336	9	0	11	0	258	0	175	64	11	0	90	5	6	569	0	5	153	156	37	0	143	0	0	15	20	0	9	6	0	587	4	0	2	0	112	141	0	28	111	733	351	3	0	0	95	100	23	176	574	628	0	36	0	0	158	1	202	0	0	60	0	0	55	0	0	0	25	687	111	0	0	0	21	0	729	76	30	
9829235434f8b952e07dcf7ec0f1da55	3	12	0	0	0	3	0	0	0	2	0	0	0	0	3	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	0	3	0	0	0	4	0	0	0	0	3	6	0	0	0	0	0	0	5	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	4	8	0	
fe8a537c2ddfa7652100018c716fbc83	3	30	7	0	0	0	0	87	7	7	0	0	51	0	0	0	0	144	0	0	0	0	2	2	0	2	0	0	0	124	3	8	0	28	0	0	0	0	0	0	0	8	0	0	0	0	0	0	6	0	0	3	0	0	7	0	0	16	0	0	0	37	0	0	9	0	0	0	3	0	4	6	0	0	3	21	0	0	0	0	0	0	0	0	0	17	0	0	0	0	0	0	0	6	12	2	0	0	3	13	0	0	41	0	0	6	0	0	0	0	
dcbad7e3c5f30916fc33bdf82cb5047e	3	0	0	0	2	0	1	0	0	0	0	0	0	0	2	0	0	0	2	0	0	0	2	0	0	0	0	0	10	0	0	0	2	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	2	0	2	0	2	0	0	3	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	2	0	3	2	0	0	5	3	0	0	0	0	0	0	3	0	
61d6589645d112c45ea0478e6445fa34	3	9	0	0	0	0	0	0	0	4	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	9	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	21	0	0	2	5	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	
78b75c16defa331498f30bd043ab6272	3	6	0	4	7	7	4	0	5	0	3	5	3	5	9	0	9	5	8	2	4	7	5	0	8	0	6	0	0	3	5	2	8	0	8	7	7	6	4	0	0	0	8	0	0	12	7	6	11	0	5	4	3	0	5	6	0	0	8	9	0	3	14	0	3	0	13	4	0	7	0	10	2	16	3	7	0	0	0	0	8	7	8	5	0	2	10	0	5	8	3	5	0	4	6	0	7	3	11	0	5	9	5	7	6	0	0	11	6	0	
917b20e3b1e7e4708dfca0940b56008c	2	44	0	0	8	30	12	0	36	18	4	13	0	11	17	77	40	0	24	5	3	12	9	0	51	0	2	0	0	0	69	9	21	0	0	46	0	17	13	0	0	0	0	0	0	0	24	12	62	0	42	34	21	0	19	16	0	0	18	237	0	0	25	43	0	17	0	22	35	17	4	34	17	54	5	46	0	29	0	0	54	25	18	13	0	17	27	0	15	48	19	13	0	0	25	3	23	13	19	0	30	37	0	0	2	0	0	23	145	0	
dc74e4766e70da8e851eaedebaeb7ee8	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
26082afd548052874e29702d196b85f0	2	11	5	0	27	5	38	0	254	5	15	16	16	16	0	25	5	0	170	10	41	2	59	47	326	2	13	3	0	0	112	2	0	2	0	8	0	6	16	18	29	0	0	11	3	0	2	16	359	12	5	16	13	22	226	33	0	0	128	47	2	0	4	23	2	190	0	0	3	20	23	18	13	10	0	8	0	3	8	19	10	0	0	29	10	75	164	22	29	13	25	62	16	0	33	20	83	21	123	11	12	6	0	0	41	5	0	6	41	11	
40a271b87d2635065f626e08c03034a0	2	16	0	0	0	0	0	0	0	0	0	0	0	0	4	5	4	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	6	0	0	5	0	0	0	8	7	0	0	6	0	0	9	0	0	4	8	0	0	7	0	0	0	0	0	6	0	0	5	9	0	0	0	4	3	0	6	0	2	5	0	0	0	4	3	7	3	2	0	0	0	0	0	5	0	6	0	0	7	0	0	13	0	0	0	0	0	9	0	0	0	0	0	2	3	0	
449fac36b047af44961ee650d5a3059d	2	0	2	3	0	0	0	0	2	0	0	0	2	0	6	0	0	0	0	0	3	2	2	0	0	0	3	0	0	0	3	0	5	0	0	5	3	2	2	0	0	0	3	0	0	3	2	0	0	0	0	0	0	0	0	2	0	0	3	4	0	0	3	0	0	6	2	4	3	3	0	4	0	4	0	0	0	0	0	0	2	0	0	5	0	2	0	0	3	2	4	4	0	4	2	0	2	4	0	0	10	0	0	0	0	0	0	3	3	0	
c556489b9dd661492530461daeebdb6e	2	14	0	0	0	5	0	0	0	10	0	0	0	0	32	4	11	0	0	0	0	30	0	0	0	0	0	0	0	0	0	0	24	0	0	6	0	17	0	0	0	0	0	0	0	0	37	0	0	0	12	5	0	0	0	0	0	0	0	32	0	0	23	4	0	0	0	9	19	0	5	12	43	42	0	0	0	0	0	0	12	35	17	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	51	14	0	0	0	0	0	33	30	0	
9b859ba4c73e1c7600431e9f93d7f46f	2	1	16	0	0	0	2	0	1	1	3	2	2	3	0	0	3	0	0	2	0	2	0	0	2	0	0	0	0	0	2	0	4	5	0	0	2	0	0	0	0	4	0	0	0	2	1	0	0	0	18	0	0	0	0	0	0	4	5	0	0	0	0	0	4	0	4	0	18	2	0	5	1	7	8	4	0	0	0	0	4	0	0	4	0	0	2	0	2	8	0	2	0	1	0	0	0	0	2	0	2	2	2	4	0	0	0	3	2	0	
0511ae33baeea91d1580453a8cebaf49	0	436	0	0	0	0	0	599	7	0	0	0	0	0	0	81	0	0	16	0	0	0	143	0	11	0	1	0	0	0	696	0	11	0	0	244	0	47	0	0	0	0	0	0	35	5	0	0	0	2	0	0	0	0	7303	0	0	0	108	93	113	0	0	29	0	3	9	0	0	0	0	0	0	29	17	0	16	0	0	9	0	0	0	0	72	80	211	4	0	0	0	4	2	2457	0	0	0	0	0	229	0	2	1553	3	0	12	0	0	100	79	
c0d5395792eadbf5f62e8ffb14fa0262	0	289	0	0	0	0	0	1399	2	0	0	0	0	0	0	219	0	0	54	0	0	2	107	0	43	0	0	0	0	0	897	0	18	0	0	117	0	36	0	2	0	0	0	0	12	2	0	0	0	0	0	0	0	0	1634	0	0	0	0	142	91	0	2	111	0	14	4	0	0	0	0	0	0	10	0	0	12	0	0	7	0	0	2	0	22	20	480	0	0	0	0	0	2	307	0	0	0	3	0	48	7	0	173	0	0	303	0	3	167	27	
8c2c11e6ec0b7d712bd75989458166bd	0	182	0	0	0	0	0	1410	0	0	0	0	0	0	0	76	0	0	6	0	0	0	62	0	46	0	0	0	0	0	284	0	10	0	0	40	0	14	0	0	0	0	0	0	9	1	0	0	0	0	0	0	0	0	1786	0	0	0	0	25	110	0	0	23	0	9	4	0	0	0	0	0	0	8	2	0	4	0	0	3	0	0	0	0	10	25	286	0	0	0	0	3	0	237	0	0	4	2	0	36	2	0	364	0	0	1324	0	0	38	25	
e84d348a29fbe4cebe3cff84e02f1e88	0	102	0	0	0	0	0	61	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	
89689c30626aae11fef132db3cb53b9d	0	86	2	0	0	76	0	0	0	25	0	0	0	0	106	4	124	0	0	0	0	98	0	0	0	0	0	0	0	0	0	0	126	0	0	16	0	77	0	0	0	0	0	0	0	0	171	0	0	0	98	18	0	0	0	0	0	4	0	18	0	0	146	30	7	0	0	60	162	0	11	51	159	206	21	0	0	0	0	0	184	67	170	0	0	0	0	0	0	123	0	0	0	0	0	5	0	0	0	0	100	120	0	0	0	0	0	119	41	0	
2778f2c7e9979d30b95112c7ae778340	0	58	0	4	4	17	13	9	17	7	5	0	20	9	8	17	16	53	4	4	5	6	34	12	30	4	2	0	0	0	15	0	33	0	5	20	5	15	0	13	5	2	6	8	12	5	15	4	30	4	30	15	2	5	7	0	6	0	35	27	4	0	5	27	3	15	17	16	27	32	4	21	12	45	5	61	0	39	5	14	21	7	14	11	5	3	11	5	28	29	0	22	3	30	4	35	5	2	11	4	6	29	19	6	16	7	0	5	33	10	
b18277aca538a6cbe02fdc8a94720e17	0	33	0	0	0	3	0	0	0	20	0	0	0	0	168	82	15	0	0	0	0	108	0	0	0	0	0	0	0	0	0	0	98	0	0	43	0	82	0	0	0	0	0	0	0	0	155	0	0	0	11	29	0	0	0	0	0	13	0	118	0	0	123	28	3	0	0	15	19	0	9	13	153	144	0	0	0	0	0	0	14	110	75	0	0	0	0	0	0	24	0	0	0	0	0	3	0	0	0	0	109	12	0	0	0	0	0	83	135	0	
8f479d5a4b7528409eaf6956f3db39aa	0	24	0	0	7	5	4	0	5	0	0	2	0	0	4	0	11	0	0	5	0	2	0	7	5	7	4	4	0	0	0	0	6	0	0	2	0	9	2	2	4	0	0	0	0	0	0	2	6	3	5	0	0	3	4	0	0	0	0	0	0	0	6	2	0	0	0	6	4	12	0	2	8	2	0	2	0	2	4	3	10	5	6	3	0	0	0	2	6	6	0	0	0	0	6	6	0	0	4	2	7	4	0	0	3	0	0	3	2	0	
64bc92fc9336e81ee6fb0cfd38ee44ac	0	23	0	0	0	144	0	0	0	37	0	0	0	0	115	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	42	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	99	0	25	0	0	91	0	0	0	0	0	0	5	0	0	0	0	0	0	89	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	149	0	0	0	0	0	0	0	0	
22f1fa0bdcc19746dee080bcc12a1840	0	22	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	3	0	3	0	0	0	0	0	25	0	0	0	0	10	0	2	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	332	0	0	0	0	11	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	4	3	11	0	0	0	0	0	0	57	0	0	0	0	0	11	0	0	75	0	0	0	0	0	0	6	
31a700712948f29b0bffa5b993d6d669	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	6	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	2	0	0	0	8	0	0	0	0	2	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	3	0	
7d4cf1f617e29d034e04086694174d9a	0	19	3	0	0	24	0	0	0	1	0	0	0	0	81	0	51	0	0	0	0	91	0	0	0	0	0	0	0	0	0	0	43	0	0	2	0	23	0	0	0	0	0	0	0	0	57	0	0	0	15	27	0	0	0	0	0	1	0	0	0	0	65	0	0	0	0	42	32	0	4	19	55	11	3	0	0	0	0	0	47	81	51	0	0	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	78	40	0	0	0	0	0	62	3	0	
3d514b698192fb4c2a0445c3498b2cfb	0	17	6	425	104	25	92	0	34	3	77	124	152	79	95	0	39	37	8	102	21	110	6	0	22	0	26	0	301	167	14	24	57	0	362	4	266	40	104	0	0	0	671	0	0	110	91	90	43	0	42	20	225	0	7	150	0	3	27	0	0	15	94	3	0	17	48	28	25	73	14	25	101	28	0	107	0	0	0	0	52	111	92	64	0	7	14	0	64	58	152	106	0	103	108	1	79	30	86	0	154	43	17	681	33	0	0	96	6	0	
5cb63e2f1e513de22a51d743479c6885	0	16	0	0	0	1	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	2	12	0	0	0	0	0	0	0	3	0	0	0	2	0	0	0	2	0	0	0	0	0	4	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	1	4	0	
86486b103104c344caa9a990b454797c	0	15	0	89	91	29	138	0	118	23	32	81	61	69	30	13	94	119	13	64	49	70	4	32	129	30	23	12	0	95	33	17	11	3	230	8	193	22	79	23	14	0	107	24	7	61	82	59	109	22	67	34	83	19	180	73	17	4	77	10	3	0	22	3	5	39	7	51	52	115	9	53	55	48	5	125	0	7	12	14	88	17	30	106	4	70	21	39	119	83	64	67	15	41	76	68	101	59	112	4	26	62	27	84	87	0	0	36	28	6	
c918298b9cb596cdaa0e23bd37e9268a	0	15	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	4	2	0	0	0	0	0	3	0	2	6	0	0	0	0	0	3	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	2	0	
33caab43fb654c894cb7689804e5849c	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
bec3d3f9826ce49494f8deb80b72ccfc	0	13	7	0	0	5	0	10	27	5	0	0	63	0	0	0	0	34	0	0	0	0	0	0	0	0	0	0	0	8	0	5	3	2	0	0	0	0	0	0	0	6	0	0	0	3	0	0	12	0	0	2	0	0	39	0	0	10	3	0	0	13	0	0	3	0	0	0	0	0	0	0	0	0	2	17	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	2	0	0	0	5	3	0	0	0	0	0	21	0	3	15	0	0	0	0	
19048ee51c6c77f21c1a5c95a4ded448	0	12	0	0	0	2	0	0	5	2	0	0	0	0	3	0	2	0	0	0	0	2	0	0	6	0	0	0	0	0	2	0	4	8	0	3	0	0	0	0	0	0	0	3	2	0	3	0	0	0	0	2	0	0	0	0	0	0	4	3	0	0	4	0	0	0	0	0	0	0	0	2	0	5	0	0	0	0	2	3	4	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2	0	
fc7eb3baff8c71bf26bf4386642cadc1	0	11	2	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	7	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	6	0	0	2	7	0	0	0	3	3	0	0	2	2	2	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	2	0	0	0	0	0	0	6	0	0	0	0	3	0	0	0	0	0	0	4	0	
ccff2ae1813101f933e01576a8dfe2b4	0	10	0	2	0	0	0	0	0	5	0	0	12	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	8	3	13	8	0	0	0	0	7	0	0	3	4	0	0	0	3	0	0	0	0	0	0	0	0	14	0	0	0	5	0	0	18	0	0	0	7	0	0	0	0	0	0	0	0	0	4	3	3	0	0	0	0	0	0	0	0	0	0	53	0	0	0	0	0	0	0	0	0	9	0	0	0	0	7	0	
5c41806f924fb1e703e71cf0d2414e60	0	10	5	100	89	14	130	0	346	23	71	72	140	87	42	9	20	155	178	25	26	27	118	186	296	0	37	0	0	202	159	69	22	0	264	10	157	11	84	0	0	4	219	0	0	243	34	141	413	0	24	24	31	0	352	167	0	9	74	11	0	30	24	8	0	115	362	19	18	123	11	40	27	23	0	81	0	0	0	0	32	21	13	71	0	113	189	0	60	46	98	124	0	1238	119	9	223	46	179	2	27	21	71	258	61	0	0	22	18	0	
c010749f8a42fc1843d3b76259154895	0	10	6	0	0	18	0	0	0	35	0	0	0	0	30	16	6	0	0	0	0	7	0	139	0	0	0	0	0	0	0	0	25	0	0	10	0	48	0	0	2	0	0	0	0	0	2	0	0	0	16	5	0	0	0	0	0	2	0	13	0	0	29	6	0	0	0	34	2	0	7	2	9	12	7	0	0	0	0	3	7	32	5	0	3	0	0	2	0	14	0	0	2	0	0	0	0	0	0	2	7	47	0	0	0	0	0	3	15	2	
cdb4be857f1f698f7613343f1a9761a3	0	10	0	0	16	9	35	0	16	4	8	28	0	13	28	0	25	0	0	15	3	34	0	0	6	0	2	0	0	0	0	2	17	0	0	0	0	13	27	0	0	0	0	0	0	0	41	8	17	0	10	5	20	0	13	19	0	0	8	0	0	0	30	0	3	2	0	19	21	38	4	0	17	7	0	22	0	4	0	0	30	27	26	11	0	0	0	0	8	34	21	18	0	0	17	0	28	12	15	0	35	22	0	0	21	0	0	33	6	0	
ed5b173e34036715c3a535026b4063df	0	8	2	4	3	4	5	0	3	2	0	3	9	6	5	0	7	7	8	6	5	14	9	0	12	0	4	0	0	0	3	2	6	0	8	6	4	0	9	0	0	0	4	0	0	7	6	5	5	0	6	0	7	0	6	3	0	17	7	10	0	0	8	0	2	4	4	2	2	10	0	6	2	11	0	7	0	0	0	0	4	5	2	6	0	2	10	0	6	9	8	6	0	8	0	0	2	5	8	0	6	4	0	8	4	0	0	3	2	0	
264be41ad2f4137d7cd5fefe393e1b92	0	8	0	5	2	6	9	0	20	5	2	4	8	4	3	0	4	2	8	4	2	5	26	2	13	0	2	0	263	17	7	28	8	0	6	3	7	0	4	0	0	0	4	0	0	9	7	6	5	0	3	3	5	0	4	3	0	67	6	11	0	0	6	0	2	4	6	4	3	12	0	3	5	6	8	20	0	5	0	0	0	4	6	4	0	11	10	0	4	9	7	5	0	6	11	0	5	5	14	0	5	3	0	2	3	0	0	8	8	0	
94adac1e5690b5aef26d6014e471f458	0	8	0	0	2	0	2	13	3	0	0	0	0	0	0	0	2	0	3	0	18	0	6	0	0	0	0	0	78	0	49	0	0	3	0	1	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	3	0	34	0	0	0	0	0	3	5	0	0	0	0	0	0	0	2	4	5	0	0	3	0	0	15	0	0	0	0	0	0	0	5	48	0	0	0	3	2	0	45	0	0	0	0	0	0	2	0	42	0	0	0	0	0	0	2	
