	GnotoExpt-FP569-S85	GnotoExpt-FP617-S313	GnotoExpt-DTT485-S633	GnotoExpt-DTT611-S346	806rcbc498-S403	GnotoExpt-DTT557-S169	GnotoExpt-FP461-S682	GnotoExpt-DTT389-S535	GnotobioticExp-FP-209-S73	GnotoExpt-DTT539-S150	806rcbc425-S330	GnotobioticExp-FP-197-S61	GnotobioticExp-DTT-191-S201	806rcbc394-S299	806rcbc492-S397	GnotoExpt-DTT605-S340	806rcbc474-S379	GnotoExpt-FP455-S676	GnotoExpt-FP539-S54	GnotobioticExp-DTT-197-S207	806rcbc523-S428	GnotoExpt-DTT563-S175	GnotoExpt-DTT479-S627	GnotoExpt-DTT551-S162	GnotoExpt-FP479-S700	806rcbc380-S514	GnotoExpt-DTT473-S621	806rcbc400-S305	806rcbc566-S471	806rcbc427-S428	GnotoExpt-DTT569-S181	GnotoExpt-DTT467-S615	GnotoExpt-FP551-S66	806rcbc560-S465	806rcbc374-S508	806rcbc480-S385	GnotobioticExp-DTT-185-S195	GnotoExpt-FP557-S73	806rcbc431-S336	GnotobioticExp-FP-191-S54	GnotoExpt-FP545-S60	806rcbc446-S447	806rcbc172-S269	GnotoExpt-FP467-S688	806rcbc178-S275	GnotoExpt-DTT545-S156	806rcbc529-S434	GnotoExpt-DTT455-S603	GnotobioticExp-FP-179-S41	GnotoExpt-FP533-S48	GnotoExpt-FP599-S295	GnotoExpt-DTT599-S334	GnotoExpt-FP611-S307	GnotobioticExp-DTT-209-S219	GnotoExpt-FP485-S707	GnotoExpt-FP605-S301	806rcbc453-S454	806rcbc368-S501	GnotoExpt-DTT617-S352	806rcbc449-S450	GnotoExpt-FP563-S79	GnotobioticExp-DTT-203-S213	806rcbc437-S342	GnotobioticExp-FP-203-S67	806rcbc406-S311	GnotobioticExp-FP-185-S48	GnotoExpt-DTT533-S144	806rcbc554-S459	GnotoExpt-FP473-S694	806rcbc468-S373	GnotoExpt-DTT395-S541	GnotoExpt-DTT461-S609	GnotobioticExp-DTT-366.fastq	GnotobioticExp-FP-377.fastq	GnotobioticExp-FP-317.fastq	GnotobioticExp-DTT-179.fastq	GnotobioticExp-DTT-318.fastq	GnotobioticExp-FP-305.fastq	GnotobioticExp-DTT-384.fastq	GnotobioticExp-FP-371.fastq	GnotobioticExp-FP-365.fastq	GnotobioticExp-DTT-306.fastq	GnotobioticExp-DTT-378.fastq	GnotobioticExp-FP-383.fastq	GnotobioticExp-DTT-324.fastq	GnotobioticExp-DTT-372.fastq	GnotobioticExp-FP-389.fastq	GnotobioticExp-DTT-312.fastq	GnotobioticExp-FP-311.fastq	GnotobioticExp-FP-323.fastq	GnotobioticExp-FP-395.fastq
GnotoExpt-FP545-S60	2.9072374641638232	1.9741536439847107	1.3256597798644496	0.8565996804410709	1.1719516555343745	3.176033499252338	0.3986194259721214	0.9587454831141584	1.5704131116109632	1.4113953554702872	1.3586074387694487	1.5220156369076263	1.6598824391053597	1.1833737169526237	2.0560816871011665	0.8508795022439565	2.934440192887606	1.5509812592754857	1.2617317057763573	1.5646589468715186	1.5862927757465046	1.7503955165057223	1.3436823806858065	1.9614935153229454	0.9719480046485941	2.1825366478537234	1.7988603531294534	2.3604244182499072	1.1701692416850644	2.1469025397810997	3.176369295568314	1.6885693054055346	1.776313220522937	1.2719877921213953	2.202191540878528	3.1348222041934557	1.0977894574389522	3.0810307359907676	0.8397641127849407	1.8402472532136744	0.0	1.6576560344213263	0.8032217887182388	1.1561933775732465	0.5850321270790771	0.3916499267890666	1.3680692865960697	1.112812885233697	0.9204181578720546	2.2847054122971264	2.689310203452702	0.9288660629579962	2.106363465962189	1.4234482714167698	1.8423069742025158	2.8676331952296343	1.4894757180958156	2.8262347858194707	0.5486986013236843	1.7873959538153439	0.8610112229363222	1.3610773276943573	2.156776926143173	1.3134575263362405	1.1569909265628957	0.8410400542694594	2.3538309979959195	0.9782711775139245	2.140921713219777	2.8499807290380748	1.8599786367817295	1.1231257892973439	1.2687034007316678	1.6513215009546767	1.7169229159917394	1.3927698655964575	1.3892281935314728	1.59641413463893	0.9249890826132237	1.3266296333299123	2.093376192832437	0.3487519323684568	1.5442073342543534	0.9933331973783109	0.8313741405694135	1.0065604589037191	1.6864500190588683	0.45530854251151615	1.1028259471482096	1.8686820008598766	1.5263940644836103
806rcbc446-S447	3.06801558370436	1.9827616327854583	2.7075216651031724	1.676395089442816	2.7940178172451033	3.3831580987914345	1.7348283298177092	1.827091478769818	3.2073632471204316	1.956640007888943	0.4641615144229903	3.1354861639926854	2.6231255103711306	2.752957560034397	3.5193671385002196	1.8080148846287085	1.82944428316664	2.8909157687741245	2.1433129527720456	3.0259632807750574	3.037410229872124	1.7387666284632617	2.6038930605279704	2.175260551278195	1.1861504418926616	2.143221263224783	3.2827479959978545	3.430182285685624	2.534133101569091	3.6521017654062966	3.342360092330707	3.3100682078647923	2.0412994867057574	1.4281483349085675	2.008702405223935	1.9536174793968597	2.0525072350061504	3.309379237943153	1.2632037045280182	1.6468505454686353	1.6576560344213263	0.0	2.224645615997963	1.2762778431540862	2.002474989823999	1.3026489979186737	2.0832008684414385	2.4594472504361446	0.7683286570583041	2.9538372951802296	1.4579676400329868	1.9107251646734629	2.24151645485963	2.448781521625624	0.3857176987472385	3.2135509771426256	0.47928509547006065	2.435228422742807	1.600850205389784	0.40281159910874076	1.7438162247984097	2.9118981233467456	2.4774409502082424	2.8680574220491213	2.148503104621927	1.6154737803393906	3.000603277280339	0.7996347115338605	0.6959530399506411	1.5931654557833128	2.6016926707817043	2.2115943167942254	1.6909742299621728	0.08895211179338161	0.1056602965539214	1.0301886052542295	1.9570170788410357	0.7063657291437139	2.3835846051554923	0.9349062727472176	2.6457776194166245	1.491791937657769	2.5469376979028	0.6747201585975334	0.9893994015593033	1.5168003291736678	0.389946825998124	1.6207261048568102	0.667540760314393	1.335456943817104	0.39079290750736867
806rcbc172-S269	2.4433599735618885	1.7774991108342872	1.5489772681156726	0.7089307990771487	0.7113575652260381	2.6648731344098833	1.0668310618360375	0.652967089912645	1.1040856592573638	2.1485074469865966	2.019975575362072	0.9806160295654519	0.9567629033587172	0.648401302316979	1.3125999589833086	0.5924182410569401	3.0608768307537146	0.76141521154838	1.9310163636324198	0.8207225603256593	0.8645484536797939	1.5811250676839148	1.4451214513680695	2.683968447430335	1.645012465804432	1.9066087514167294	1.3882991888420761	1.5986695391231758	0.4793404608106898	1.6196946917911674	2.677576971848395	1.2637822811000448	2.525250932236331	1.2596059875362755	2.00107350870988	3.2824519987228067	0.6085676415041186	2.572399160269036	1.0629515914350374	1.751805380099535	0.8032217887182388	2.224645615997963	0.0	1.2463017209200662	0.5532337691337755	1.0755178996831514	0.9164037407833804	1.3168100396786304	1.4621059200554887	1.6589939556052602	2.931380251678247	0.5856590647400629	1.8522059177277483	0.7463770914611542	2.3323877372861244	2.337364083374753	1.9136905393921508	2.614234006758333	0.6378112034884386	2.246628547577672	0.7811497430142407	0.7142510054299676	1.75850989137709	0.6913517743584486	0.827886507919637	0.7397839442381768	1.743044524022397	1.447923426918291	2.546659165474099	3.0622830122891553	1.2432292077553015	0.6624721811079572	1.0648677009150158	2.1966644794232066	2.2564211938980034	1.599167132467299	1.0890727015204862	2.3299834112334983	0.24401900828123438	1.6213992652263725	1.5780804799695818	0.7903323730236296	0.8548831434878689	1.5774515894367294	1.2624761715807313	0.9784698776030348	2.126829461110087	0.6679259100109156	1.780512394442141	2.6594536367539936	2.019664136081111
GnotoExpt-FP467-S688	2.109494661884154	1.2149015399497165	2.251166999444071	0.6518746787438628	1.9429506765853555	2.3962263347453394	1.3792145023102207	0.6515842435048139	2.333774136313102	2.2408332103501216	1.3273504080356042	2.2173431137284596	1.3940170434696977	1.8771138416063242	2.4305921452668726	0.7945315591516274	1.89659014371905	1.783826892728332	2.2244306455316627	1.9772507567827868	2.012825782024523	0.7375864141079478	2.001946558268072	2.6228222958995113	1.2782959296953504	1.1850784022360976	2.3485601947218857	2.2600020994252303	1.5466040557680982	2.6441091221758493	2.356485496921808	2.4311218467550395	2.4966865467945896	0.5161034497522635	1.1609242688909385	2.1145734565512964	0.8475872685209123	2.32387702665139	0.5756204898582598	0.6994116044322964	1.1561933775732465	1.2762778431540862	1.2463017209200662	0.0	1.3049984512304984	0.9555588297908416	0.9245097434083385	1.925546468495171	0.7459595850010313	1.8060794414103896	1.813261972094312	0.9005757456432869	1.4959095353282814	1.2905872010332424	1.332922418317148	2.203987103247365	0.8647758697237607	1.7167574329981206	0.7529068845690534	1.135621518385004	0.9442211258994082	1.9206496856720003	1.5413629089708074	1.886275759336148	1.3049576045883513	0.5272871450306293	1.8883496142058902	0.6996246335499227	1.431088313928122	1.8587602948157906	1.3994341919271653	1.0689951478491628	0.4959723951973777	1.2317383660372794	1.2682403122022345	0.6226850252876499	0.9827188809375484	1.6974026184823472	1.4393420893459827	0.7656509780022573	1.596947891057073	0.896668097504435	1.3001320594204084	0.8908299057155216	0.5274845149130407	0.5908312685000309	1.0460364698954572	0.912243965762273	1.2126312615233699	2.2294323765686026	1.0937670917420088
806rcbc178-S275	2.605713824081575	1.7488138714136146	1.6346844045034419	0.7327008080380615	0.8906288943223334	2.8586698621388247	0.9440848800763875	0.9017253532289783	1.331202148315702	1.916787104933293	1.7190992818135178	1.245453890555146	1.3477912761285757	0.7875700111273066	1.6547627903838806	0.6387551861167858	3.0121339812851575	1.136589466217215	1.7246693919245089	1.1607309593301995	1.1377457172378531	1.6793288457507216	1.6814222373085546	2.5034350099643654	1.5394120191670468	2.05369860419805	1.8047585515823203	1.8991834209847083	0.6881743156639142	2.0543999375430055	2.8828197311036643	1.5563616045015491	2.297242476992239	1.2107341854279894	2.1066467485728646	3.219263123363587	0.9786548892176455	2.7536758506487073	0.886741643919865	1.904839971080202	0.5850321270790771	2.002474989823999	0.5532337691337755	1.3049984512304984	0.0	0.9070583944771067	1.1008187228169115	1.463247560024845	1.2711337357256844	1.902393585289181	2.777959663909493	0.6327798164028481	1.7937228822021827	1.0523227315991492	2.091281409999693	2.5036758503417658	1.7417814453428422	2.768856725135291	0.5566215654572099	2.1130182910293724	0.5617576679629317	1.1017706790387292	1.8142379294732751	1.0891198834460447	0.6597049547713623	0.8283222809238058	1.9500150542726968	1.2304280237026357	2.3589355466138513	2.988440181861259	1.5348605890479459	1.1424204921084942	1.188823121132884	1.9739681354439709	2.0410486022987637	1.4584377668424584	1.0795521842319826	2.0411617618658733	0.5272518605270461	1.4048771192631024	1.706954370976653	0.5404481084093864	1.3214156853887569	1.3356193881429346	1.1661454222029903	0.8995535202886108	1.9545665295064147	0.41989953655078854	1.468909402511281	2.3586069657940536	1.7706097219405534
GnotoExpt-DTT545-S156	2.910392098312023	1.9252272325908408	1.509098498022116	0.8980033314616215	1.5396662350936292	3.1934263814502044	0.49482596980757354	0.9933617369183465	1.9304205675179356	1.3376241324028777	1.0407261691691556	1.8770208057381583	1.8048509825218757	1.549282592639705	2.37582281340865	0.9552957480070239	2.6660727044405865	1.8290475987583783	1.2873999564083147	1.8829569389445786	1.9128037289652684	1.6338385484968068	1.4517088713671378	1.8165310731807962	0.6463020667016502	2.0885965054340443	2.041917903800346	2.5845622734525904	1.4685120155388953	2.413567777633346	3.1787913614166725	2.0179300792438863	1.6492995473283274	1.1701981261076968	2.0769355497349884	2.8592555816763476	1.1786581402122547	3.104792805437452	0.7349644105145625	1.6510359841583129	0.3916499267890666	1.3026489979186737	1.0755178996831514	0.9555588297908416	0.9070583944771067	0.0	1.436751581039851	1.2586106242005062	0.5806261269029259	2.395028589851439	2.4185640935619537	1.0633101243246266	2.1104534815175833	1.5965228608977593	1.5230922722736622	2.9216833764206047	1.1676629528087246	2.6676858703420767	0.6248951044452306	1.4238336195123025	0.9790382930380843	1.683560114320542	2.1942261986979914	1.6310602863048536	1.3583094473682549	0.8319125163028871	2.4683027525059558	0.6981192720169673	1.8198443196131215	2.5510387442751954	1.9605527823156708	1.2117477487714408	1.2143662484495523	1.3034441208124874	1.3657410406753643	1.186140546454548	1.4460242963883803	1.27239020701556	1.2393500724360371	1.1207622852501875	2.182154499490351	0.4285259938340286	1.6741439509245284	0.6664129557282872	0.5160615913227771	0.9776421753446561	1.3509340132816852	0.6037818979979642	0.8029774397640544	1.6059421826109923	1.220207256703225
806rcbc529-S434	1.563270958136638	0.9316512814122884	2.404411142662558	0.5465508502272981	1.5563757382662369	1.815296032568091	1.7066862493817705	0.5375178224322525	1.917079355496586	2.749503976084776	2.034733044985049	1.758839183401106	0.6003263548790229	1.4038430681691327	1.7210060560269766	0.5231046170558393	2.3525245135677926	1.0619580990873108	2.6228493666448034	1.3273352573483916	1.3318233553977536	0.7925667307196749	2.203568746942552	3.242967386795765	1.9822840160051824	1.031751186421479	2.133052853613711	1.3590408993174004	0.9254581329788459	2.2925529039487693	1.819616747597405	2.0929117063221927	3.0823639340354205	0.6987488668865642	1.1455689419217667	2.5778195355323836	0.5167179090031374	1.7223756280685547	0.9095456217747381	1.1176191804987416	1.3680692865960697	2.0832008684414385	0.9164037407833804	0.9245097434083385	1.1008187228169115	1.436751581039851	0.0	2.120531912116168	1.4681516938030887	0.9636099927270065	2.3130854046436697	0.4759230792871734	1.037230920872552	0.45321144756209186	2.055909493142783	1.5161162240046007	1.642937454893065	1.7719416011463707	0.8392954177005589	1.9952711308314297	0.7096133255209095	1.4642825359263982	0.8979787180260795	1.4698860759582517	0.7327089388738531	0.6196260620226955	1.0408322892950834	1.3555108842700379	2.1454957248060973	2.433203924993012	0.5556384834514426	0.9550020968542711	0.4456181440588884	2.025375527477929	2.071011998334875	1.1465099336510267	0.38216042676384243	2.45138259396993	0.9936131419140415	1.2629456922157878	0.7861178348552403	1.10622776601109	0.6890353617981264	1.5843498935070313	1.2663395891737277	0.6121203989082529	1.8380560094627045	0.9642270375934852	1.8640078055397853	2.9464320958720105	1.79711546424638
GnotoExpt-DTT455-S603	3.64683665381392	2.9113136629894316	0.36416658036538474	1.7417471427403717	1.2750280886399388	3.869031740313729	0.8278166611559153	1.6377568519293648	1.3967205031102363	1.4052486265194042	2.2013986994802437	1.4393538755511104	2.1388659247953035	1.471862073852151	2.128212516145964	1.7117955446483464	3.7798985103285956	1.884678441095144	1.1289894242250533	1.777039736923238	1.8675813640488619	2.5505311227722283	0.3161966150164586	1.7895050548473352	1.3408185028776998	2.9353821027541156	1.1468629753821296	2.7833244405152087	1.7164836268868398	1.5834723403957645	3.85680514179779	1.264655223591262	1.7322347133847458	2.2110465577766685	2.9906106971586155	3.9849586502853507	1.6560412094826265	3.7902898607112805	1.859045194496119	2.5077407983351465	1.112812885233697	2.4594472504361446	1.3168100396786304	1.925546468495171	1.463247560024845	1.2586106242005062	2.120531912116168	0.0	1.806744795851817	2.9106547666872085	3.6195725791899775	1.7780541424377643	3.0598858939875604	2.0241241966896353	2.739241467912424	3.589445938488	2.3709701611337195	3.5265049306603165	1.4961707540510967	2.53995684979981	1.8595756680849613	1.3625296745068032	3.0092814006363113	1.2809319325085584	2.0558193606490223	1.6644742767415732	3.015284830960263	1.9441962260782293	3.0172475463844295	3.676325865565531	2.4625493737006066	1.3497014211510299	2.061961962176276	2.480469742583908	2.533918805922801	2.364796330621485	2.2949004587544315	2.248803611881877	1.4390424457558635	2.3448479766999624	2.860221522097811	1.4221229569671776	1.9173823514824466	1.9020150516126508	1.671530455006283	1.9700388789312737	2.5373995337842734	1.4872830445874936	1.9812062852001446	2.2841392333208814	2.4559270361678904
GnotobioticExp-FP-179-S41	2.7356073098097213	1.6689525219581893	2.071480374933514	0.9827803141308227	2.0317116537761284	3.039933356063722	1.0641081623374598	1.1317354553922476	2.4441473664133526	1.6524421468253014	0.6281774739313254	2.3689283451330914	1.9622492890367638	1.9956730064994317	2.7661625206019815	1.1012544288651984	2.1374775110580257	2.1535863947407714	1.7122384049973352	2.271042105638608	2.288582174102187	1.3814799091794632	1.9655055734483995	2.037140169733418	0.7867966856789538	1.8422980778323694	2.5492256546220387	2.772297839508109	1.7960319559960871	2.905574683985449	3.0135648585254455	2.551579960361454	1.876522398545299	0.9423709782585338	1.775914152409932	2.318331656591346	1.3574843521589366	2.956169837855261	0.610197750270198	1.3688126826922056	0.9204181578720546	0.7683286570583041	1.4621059200554887	0.7459595850010313	1.2711337357256844	0.5806261269029259	1.4681516938030887	1.806744795851817	0.0	2.4105087881949756	1.8584617853703593	1.2128132269053107	1.90229899933944	1.768788232487384	0.9540301390692456	2.8107645284910334	0.5906542939684357	2.331671112504285	0.8514860121782186	0.874291583631907	1.0752097878385574	2.144058120364406	2.059205219870148	2.1002989645278394	1.4979304859922649	0.9159172769485296	2.4710987469917716	0.21626609095511473	1.239218821219638	1.9990789704366108	2.0115767642149427	1.5036922154162944	1.125294029659945	0.7519848150222551	0.8135444229630147	0.7538314188090026	1.3980045226010387	0.9907909737395176	1.6261989630886016	0.6725345602393031	2.1400896384030763	0.7399757559202741	1.8692868570726229	0.16770549422892791	0.27732264279719493	0.9007164268019706	0.7725415460040157	0.8765922480219032	0.4759960585759722	1.5149697212178443	0.6566480511901567
GnotoExpt-FP533-S48	0.9646268078712434	1.2166088679832328	3.1740494899431666	1.5043708958483542	2.097283077011668	1.0890403016176078	2.6214854052204526	1.452991281474972	2.340380442983645	3.6881687384140713	2.9492010647139217	2.1623453170551037	0.7905796932532081	1.9111362915158805	1.7425989493763225	1.4541802576664022	2.7205199959380586	1.2956366888574973	3.531892673618621	1.591132506747655	1.5729066840861858	1.3330780655948566	2.9529242075045348	4.19281682908189	2.938107878358466	1.1890111298273116	2.584170328462556	0.8278442647891021	1.4372391028471792	2.58361222602617	1.139037413527318	2.529945061448767	4.03297230891434	1.5302886230539994	1.3796610560982383	2.932335537113854	1.330460807064836	0.9977078768659814	1.8428770481672427	1.6805597731386352	2.2847054122971264	2.9538372951802296	1.6589939556052602	1.8060794414103896	1.902393585289181	2.395028589851439	0.9636099927270065	2.9106547666872085	2.4105087881949756	0.0	2.8084386520975144	1.3692656298472323	1.1349168610636773	0.9128646633192998	2.8584529014828273	0.7438307486207327	2.4859904040391334	1.7915615303875123	1.7845466639800667	2.819849853004332	1.573120211215034	1.9060954982082061	0.7388598906452978	1.9452789448324312	1.3687122133108587	1.5797138977939218	0.1556405114910049	2.2783858232597827	2.8672230888830486	2.9071260245833375	0.4721922249602652	1.6552795322193545	1.3183036500235308	2.8860904533497136	2.9236883087599677	1.9441856688753296	1.0900143689405961	3.386051932390577	1.6442019176677356	2.0821782206645456	0.42688581382053725	2.045230353775461	1.055875660328892	2.518732254887035	2.2155741362633576	1.5333974673297028	2.6564804702731815	1.88563108059187	2.795801188938579	3.900864773440009	2.6421137879226344
GnotoExpt-FP599-S295	2.4526009506517648	1.6370943308713692	3.9116838876434707	2.2250549095740926	3.5976803891582505	2.744940765643996	2.9126063323468374	2.374165409833624	4.023781841205169	3.3791324656428032	1.805105206505025	3.901754010876875	2.867238062112489	3.475515097547838	4.019532730284165	2.3550993337081465	0.602618139492801	3.354051163562483	3.517093957159573	3.58540221713775	3.5738552223520648	1.6371281803256823	3.729606325233369	3.6325185408567875	2.522042560081184	1.7587967729705187	4.15738143506425	3.5264012947109076	3.082410217322644	4.4378420640084135	2.691952596624103	4.180589459226815	3.4942402676108366	1.691774915357597	1.5509135004336754	0.6491185962066598	2.5516132094966077	2.6960532048213954	1.921203224964987	1.6348334559425903	2.689310203452702	1.4579676400329868	2.931380251678247	1.813261972094312	2.777959663909493	2.4185640935619537	2.3130854046436697	3.6195725791899775	1.8584617853703593	2.8084386520975144	0.0	2.4095556528243756	1.8724059288957882	2.761981101166818	1.1161566107092562	2.7087627244319985	1.2847366400732916	1.6948622277300356	2.3519580290519366	1.2774455680344088	2.281994289457255	3.6322806699282366	2.1638200896482624	3.6133555310469334	2.552071675971821	2.2121034604911913	2.811591012283352	1.730712693591929	0.771863993345896	0.5092691264221396	2.6492024842916244	2.861626632154468	1.9815413738108962	1.387210136197751	1.3532869001498657	1.3420804668410922	2.115555959102987	2.128694837581998	3.0572140438064968	1.3870204655990117	2.474654793903744	2.387604481911401	2.899915106366586	1.8241357768316577	1.9499979031701669	1.9660095786169982	1.1700663948967707	2.417697928124772	1.9453056783143028	2.7440100731840253	1.3117378580253622
GnotoExpt-DTT599-S334	2.0102917079827654	1.2077919569550106	2.0344070074475096	0.25897578432404794	1.2332146062375968	2.268906381182768	1.2938121131132547	0.4335940662580527	1.6431763468442844	2.3308907285577645	1.7657217821649027	1.506720140704808	0.8689834801589692	1.0921328722438508	1.6634000323394547	0.12625957286163936	2.5491421220258825	1.0099307555910502	2.189139415895644	1.1928724930815469	1.188384218687262	1.09078323427805	1.9137984075509635	2.8581476945386837	1.670355086249002	1.4339141158033248	1.9493078302317592	1.5756558225671193	0.6880019391826245	2.1614824938831023	2.2809824542628823	1.8377016407774196	2.6799362412460237	0.7272691553191593	1.5055815518524647	2.768055472070928	0.5124787600030007	2.1698285433849978	0.6527402094181356	1.360657240410154	0.9288660629579962	1.9107251646734629	0.5856590647400629	0.9005757456432869	0.6327798164028481	1.0633101243246266	0.4759230792871734	1.7780541424377643	1.2128132269053107	1.3692656298472323	2.4095556528243756	0.0	1.2958528997370866	0.5938717797390117	1.9350811569587545	1.9439430008535217	1.5308517857667554	2.1599601054241724	0.438577646198415	1.9075606268866323	0.3209435672162926	1.2474732212908375	1.2619932075425528	1.242990181818221	0.47420393816674095	0.40864137223378233	1.4308504445345573	1.1204156567025887	2.1098778340784654	2.574504607490923	0.972238350615282	0.884529563472736	0.6075417532249251	1.8635112937256921	1.9201470056992938	1.1086923011330834	0.5260612004830207	2.159545522112234	0.6634732055769891	1.1484015213685295	1.166085787745693	0.6819210216970463	0.8798815747517317	1.3171007711290381	1.0338785111743183	0.45386247733031776	1.7439855150986778	0.5171575128149932	1.5580534811680766	2.60149853118213	1.6375142262641529
GnotoExpt-FP611-S307	1.1205466522182026	0.3451134978262257	3.3237980042931823	1.3265244823167281	2.4138817958929537	1.4227880299453364	2.483923089026283	1.487760523623175	2.7890953165068426	3.3892713884113577	2.2687349493373947	2.631710464904014	1.4571475045760696	2.2103846464517245	2.484485209922495	1.3488817252351235	1.9431066691142829	1.891017408230788	3.3257045990548435	2.1546633605558356	2.1021416973633444	0.9623055592754614	3.1814734977368686	3.8820133797898677	2.6263669285557896	0.9535945782830676	3.146784639658898	1.7933857256150867	1.7237065267999547	3.2756350599224877	1.4575969338752877	3.0265230196624717	3.687626168258492	1.015406926819163	0.9751321941094404	2.131075092893538	1.5406540747554114	1.3124239229844024	1.3857548060707405	1.4284159075128755	2.106363465962189	2.24151645485963	1.8522059177277483	1.4959095353282814	1.7937228822021827	2.1104534815175833	1.037230920872552	3.0598858939875604	1.90229899933944	1.1349168610636773	1.8724059288957882	1.2958528997370866	0.0	1.336014832605057	2.034760041260125	1.1352764296445623	1.7948171719120931	1.5379138361356957	1.5955047512389704	2.1557097965682868	1.2692797872021493	2.3909766366313234	0.4055824989652761	2.412579288082736	1.2083978523072176	1.4356080838189846	1.0798880056423763	1.7063324393374062	2.0225894284229975	2.114606944446296	1.1485094326070862	1.9819320352114254	1.1328629904834966	2.15905310354629	2.1915796738541258	1.2434634726051355	0.7712414415816281	2.7440469494728625	1.8615545939179037	1.3352105438147994	0.7244399811791504	1.773421850534872	1.6547313624362814	1.9487166575590948	1.8223476957746274	1.1462263375997108	1.9314292242326008	1.6537069478271436	2.1777237594951617	3.319268771834114	1.8749532406839258
GnotobioticExp-DTT-209-S219	1.7415982688958145	1.3157288015601696	2.275524833163822	0.7881324860697478	1.2500270652645724	1.9417573368245173	1.745142436240327	0.7187428193809003	1.5610364182446566	2.8265611190188515	2.34429155436939	1.3913998338702682	0.3298716741629057	1.085022367005201	1.2704540768039974	0.6839056386742124	2.8013997860589765	0.6194939827272522	2.643501676688847	0.902686907902839	0.908784226900419	1.2314567693524734	2.1000180060810565	3.3488913852509774	2.1720489406410213	1.4069945658846668	1.8412014924103528	1.0097379010059133	0.6030272201787569	1.9406500873559245	1.9652051619109634	1.7511887243465745	3.1877650951956102	1.1219393960526134	1.5507962299816873	3.0269027362048426	0.5757920186105125	1.8482138383560922	1.2157356171992082	1.5209758474165154	1.4234482714167698	2.448781521625624	0.7463770914611542	1.2905872010332424	1.0523227315991492	1.5965228608977593	0.45321144756209186	2.0241241966896353	1.768788232487384	0.9128646633192998	2.761981101166818	0.5938717797390117	1.336014832605057	0.0	2.452398937570935	1.6048536121729005	2.0348650666589356	2.13631354972448	0.9909383963893075	2.3896815222480234	0.8751711409468897	1.107473379557402	1.1253800408226258	1.1306990295284325	0.726287813464209	0.8688920144106536	0.9991793967470753	1.6804996269557968	2.572717718879824	2.885767424681298	0.5246119569544282	0.9004021930354956	0.860680351805677	2.3978152253155445	2.448641160849421	1.563408010102985	0.7121723392185465	2.7363778705919763	0.7490359480892733	1.652215159474775	0.8769126725953512	1.2446640070639843	0.4828503190115393	1.8867492557140195	1.5572927941852237	0.9547425985363518	2.2389173822375326	1.079872936251331	2.143484940381709	3.1746714328642063	2.173760137926025
GnotoExpt-FP485-S707	2.878861883048507	1.7872475686690488	2.9922416410882344	1.7147013831013898	2.9279669208352295	3.1977567385699524	1.9866207112832779	1.8968912794936283	3.355603387362142	2.284712138367996	0.7019698068213448	3.2696833483608256	2.629272849398583	2.85569654426536	3.587952080076391	1.8475433749788746	1.553100080562802	2.9410748145778656	2.453134326324026	3.1008697943164165	3.0988284667244157	1.636436953276804	2.8892098184292623	2.5369305174238224	1.5259156802535618	2.002278048303098	3.4896222633822984	3.393563270788928	2.585293619770605	3.8339163598513566	3.1603053289827474	3.4883956606184605	2.38608334886982	1.3633107532633137	1.8469463787319909	1.667256574416891	2.1201178488486976	3.1237076015579657	1.2945844896096426	1.6026665835787883	1.8423069742025158	0.3857176987472385	2.3323877372861244	1.332922418317148	2.091281409999693	1.5230922722736622	2.055909493142783	2.739241467912424	0.9540301390692456	2.8584529014828273	1.1161566107092562	1.9350811569587545	2.034760041260125	2.452398937570935	0.0	3.0392436060348222	0.4726168147011452	2.2598431993074546	1.6955495886556096	0.5034109255093194	1.7499750173336557	3.0398532969263963	2.3104061416798496	3.0050045567281067	2.123574620713532	1.680449692547079	2.8890594368436244	0.894886003137469	0.3971959380249738	1.3335567290756198	2.553107833824213	2.345375214307809	1.6778752540573383	0.3140410810472019	0.3001694372764737	0.9212031811046822	1.8790717943709052	1.0210636345423403	2.4732098381050993	0.8250553963818734	2.521503319211139	1.6184551416993085	2.592462338776791	0.8601620502603302	1.1573521610080852	1.5046257487519823	0.3345287503886366	1.7164274776147348	0.8853906790039644	1.6475360413944045	0.32222606112648294
